janela,formacao_inicio,formacao_fim,negociacao,rank,ativo1,ativo2,ssd,spread_media,spread_desvio
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,5,BF_B,1958Q,0.20864048689469428,-0.024298816512637843,0.015441897390309444
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,6,DUK,CNP,0.21594467758802693,0.0012309872169944083,0.029305562513110308
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,7,EQR,0574018D,0.22200358854559,0.01605138757247702,0.025016053308698234
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,8,SKY,FE,0.2292205660505715,-0.001821921738212035,0.030164494414757242
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,9,0111145D,AEE,0.24303182574846005,-0.01702789333208282,0.026022105191914915
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,10,DUK,TEG,0.2506728602762678,0.023433551827419415,0.02115130088033632
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,11,AEP,CMS,0.25316740558770334,-0.00593206048058221,0.031197845180361186
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,12,PEG,PLD,0.263117201675243,0.0038548619893248003,0.03214586349591063
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,13,CIN,PNW,0.2668995194807735,-0.011391419458295778,0.03054608439819288
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,14,PSA,KIM,0.27133453372539407,-0.009723474081355038,0.031402093135502726
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,15,PEG,UCM,0.27236423243073205,0.011029211785604402,0.031032053037898712
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,16,CNP,TEG,0.28008090276148323,0.022202564610425007,0.0249187145619828
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,17,TEG,DDR,0.2849230406263814,0.0015393650533718905,0.03365668537894235
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,18,8394653Q,KIM,0.2885467519525946,-0.02138792319571562,0.026273996868948688
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,19,BBT,NFB,0.29188020330059317,0.014065038955513726,0.031052469569273218
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,20,CMA,BBT,0.2939380220008161,-0.010981748279096046,0.0324035267861998
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,21,XEL,TXU,0.30037190584425844,-0.009573089088891828,0.0332369022280457
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,22,CMS,WEC,0.30400029962152075,0.013038115289059526,0.03225657857163525
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,23,231330Q,8394653Q,0.30400152778918255,-0.00020559106719666943,0.03480113545864726
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,24,45200Q,TEG,0.3046900394175509,0.004051561791496704,0.03460381463864729
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,25,TXU,PNW,0.3101146098063623,-0.0073584666078028915,0.0343679155272669
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,26,XEL,45200Q,0.31043400172586644,0.01847029819874857,0.02990447733983864
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,27,NEE,FE,0.31174601342053165,-0.013463865661090448,0.03255791911847458
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,28,CIN,GGP,0.3141405617333817,0.0024242272849953677,0.03529384834580198
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,29,DTE,FE,0.3143306295170305,0.026100542698111885,0.023840319606572125
1999/S1_a_1999/S2,1999/S1,1999/S2,2000/S1,30,3517233Q,SRE,0.31480904955742517,0.019474296155167554,0.02955435942733811
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,1,MCAI,GIDL,0.010868522897567345,0.0056616961833296005,0.0032828472438622813
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,2,BF_B,1958Q,0.07490381659022205,-0.0062690158200045904,0.01601894561562275
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,3,8375930Q,COP,0.08178116010049052,0.015109704821355308,0.009697428947800688
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,4,571300Q,VZ,0.10619249364037842,-0.005358970652147102,0.01977121892736747
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,5,MHFI,SPGI,0.15508894278258367,0.001205605413530222,0.024729345814904272
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,6,8394653Q,0574018D,0.16310863419215593,0.016665731360591386,0.019127303637021843
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,7,AIV,PLD,0.18417036061526915,0.012109834275184346,0.024098098815298414
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,8,EQR,0574018D,0.19748370576991192,-0.005522414801987286,0.027385222292142436
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,9,AEE,AYE,0.21235529627836058,0.011847591368604186,0.026427803008833618
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,10,AIV,VNO,0.2187853236264914,0.0038694462228894325,0.029150168621142617
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,11,XEL,NCE,0.22190660341658486,0.024646184795987867,0.01634826742186327
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,12,AIV,0574018D,0.250142745579069,-0.01707859306371127,0.026379448144542263
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,13,VNO,PLD,0.2616973053308129,0.008240388052294913,0.03108382715209935
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,14,EOP,AVB,0.26666809461937646,0.006491672373487646,0.03180747884979224
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,15,SO,0111145D,0.2696068810465704,0.006977246883931958,0.031886759839843105
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,16,EQR,AIV,0.27571111748596877,0.011556178261723983,0.0309143034841846
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,17,BBT,OK,0.28318646826335225,0.004002224656381881,0.03321495130414586
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,18,544791Q,228510Q,0.2845087589238915,0.002064587832606686,0.03347030293067357
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,19,EQR,VNO,0.28753520860215076,0.015425624484613414,0.029960180183966956
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,20,41018Q,BBT,0.2881838779198347,0.00041007000454541646,0.033747561231633326
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,21,CIN,PNW,0.2909904973840298,-0.011834586266066333,0.03177340161100509
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,22,NCC,HBAN,0.2936464500553484,0.005267435360666992,0.03365712944662417
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,23,PPL,HCN,0.29801081591239154,-0.0029081278976538717,0.034196750250900076
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,24,KIM,PLD,0.30160492919065973,0.015411267984980508,0.03088152198582424
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,25,EQR,8394653Q,0.31371726204122297,-0.022188146162578675,0.027308047228396096
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,26,HCP,PLD,0.31771975833282795,0.009194537582972381,0.03421893703496339
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,27,UPC,2676187Q,0.32382047843185546,0.010375550856346725,0.03423222578043276
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,28,AIV,O,0.33053775992419787,-0.004549528247415953,0.035856566218947485
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,29,GPC,BWA,0.3319536705281507,0.017110324404626516,0.031908454615505254
1999/S2_a_2000/S1,1999/S2,2000/S1,2000/S2,30,AIV,HCP,0.33955134401406895,0.002915296692211961,0.03651804521682438
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,1,8375930Q,COP,0.14922067425061414,0.020765737489643613,0.012711051622577074
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,2,BF_B,1958Q,0.17192823300649707,0.01911063290406305,0.017841011879732638
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,3,BXP,AVB,0.20223197555401384,-0.01787879953851151,0.02201772234144536
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,4,DOW,1255177D,0.2495304455166547,-0.00321690851777204,0.0313648764028302
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,5,EOP,PLD,0.318544283467304,0.005321520424158437,0.035223136264340454
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,6,AIV,PLD,0.3404690729652202,-0.017748845282045275,0.03225172732247723
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,7,AIV,0574018D,0.3454865370154039,0.01866282650053292,0.03204296552707156
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,8,WY,544791Q,0.35752376496657234,0.0016956428507416974,0.03770292840496939
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,9,FNMA,FMCC,0.35771178880816024,-0.020419787855088994,0.03172566164590881
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,10,KIM,PLD,0.3639431363026233,0.01496080768384345,0.03500364483760293
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,11,EQR,0574018D,0.40600856240291705,-0.016733151843000473,0.036557490226748625
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,12,D,TE,0.4081571248580076,-0.0082849088916932,0.03946151065370586
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,13,AYE,TE,0.4549602391523422,-0.022930170577550427,0.03584275491355556
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,14,KIM,HCP,0.460684035680174,-0.01640784378904354,0.03956140350927269
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,15,EOP,AIV,0.468091689875223,0.023070365706203702,0.03647663460362736
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,16,PLD,GRMN,0.4683000591940072,0.011849062515448636,0.041530442346028304
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,17,SPG,MAC,0.4691373429252508,0.009321841584578936,0.04221172996622008
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,18,D,AYE,0.47447236119899117,0.014645261685857228,0.040926640782342566
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,19,GGP,PLD,0.4996769923551483,-0.0015110209945933914,0.04459207001997392
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,20,KIM,GGP,0.5101281769927937,0.016471828678436842,0.04195212836724464
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,21,XOM,MCAI,0.5144706686487552,-0.0018787158298034987,0.045234282393174334
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,22,XOM,GIDL,0.5308386318845351,0.0029336808619325402,0.045893944868250304
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,23,OMX,TIN,0.5378817512065552,0.025066755345358044,0.03888585353407379
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,24,MRO,XOM,0.5536433676061279,0.0006040457364554955,0.04696151768871917
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,25,HCP,PLD,0.5554062200108092,0.03136865147288699,0.034998017110240025
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,26,RDPL,CVX,0.5965491232856266,-0.016729145913869606,0.04577892980286312
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,27,8394653Q,DF,0.6010556416280224,-0.007752921134467586,0.04831456023995241
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,28,EQR,AIV,0.6074430966666569,-0.0353959783435334,0.034091424151891585
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,29,CIN,AEE,0.615689819431509,0.033267822923242624,0.03663045305444998
2000/S1_a_2000/S2,2000/S1,2000/S2,2001/S1,30,HCP,SLG,0.6159157335158625,-0.010019865134494058,0.04850824523469917
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,1,MCAI,GIDL,0.055828381058745435,0.009297343960392427,0.011684483604239293
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,2,BF_B,1958Q,0.0678358416193987,-0.0015757900101502564,0.016396655752468094
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,3,8375930Q,COP,0.08084180981813915,0.01583295727285897,0.008466520721302731
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,4,MHFI,SPGI,0.12939895436875304,-0.009489707177725628,0.020668358836279144
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,5,EOP,BXP,0.22395557731908866,0.020582414640182938,0.021690826947947942
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,6,MCAI,PLD,0.242781893256506,-0.014026136767031398,0.027813811863307072
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,7,0574018D,PLD,0.24966622762372026,0.009853977812415385,0.03001958740974979
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,8,SNV,MTB,0.2825880687987592,-0.00200609426229787,0.033560568579067036
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,9,GIDL,PLD,0.31947794782502115,-0.023323480727423823,0.027050898303831963
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,10,SPG,PSA,0.32597878129274704,-0.024513827049163973,0.02646854166191922
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,11,AIV,BXP,0.3425417315138475,-0.0025981855929139573,0.03692410263508411
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,12,NYT,KRI,0.3454497692636096,-0.007131359794961621,0.036479300423108034
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,13,GIDL,KIM,0.35008049200155256,0.014057719262136996,0.03466860278795148
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,14,MCAI,KIM,0.3507639410106549,0.02335506322252942,0.0292474776690184
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,15,739306Q,8394653Q,0.35201880313843503,-0.0006000268649439413,0.037519511459846076
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,16,AIV,PLD,0.35356764897676385,-0.016491019134215613,0.03378208206983486
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,17,0574018D,VNO,0.3598108570122349,0.018402008759987445,0.03315501419001909
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,18,KIM,SLG,0.37975249380360765,0.0014830914126674226,0.03894613738018418
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,19,AIV,VNO,0.3935191870889412,-0.007942988186643556,0.03886815306621316
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,20,CL,HNZ,0.40920975649356706,-0.01672762437277231,0.03682263373455788
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,21,VNO,PLD,0.41718754282169357,-0.008548030947572057,0.039942321701090126
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,22,CNA,VNO,0.41893856346359826,-0.009460603293984106,0.03982327494204618
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,23,SPG,ACAS,0.42764756761152967,-0.011138694249570695,0.03982491028016925
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,24,1288652D,AEE,0.4332081774866765,-0.018872698102052873,0.037084083666180344
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,25,PSA,ACAS,0.43946553738328475,0.013375132799593278,0.03972722486427788
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,26,GIDL,SLG,0.44604117014478106,0.015540810674804416,0.03926425622577192
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,27,RDPL,JNJ,0.44737821652643106,0.011383552355611509,0.04073584736832417
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,28,BXP,PLD,0.45271128792182935,-0.01389283354130166,0.04021271297221875
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,29,AIV,SLG,0.4633108442178582,0.022373272268012626,0.03675156883243239
2000/S2_a_2001/S1,2000/S2,2001/S1,2001/S2,30,EOP,PLD,0.46642352514334107,0.006689581098881278,0.04267041836346244
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,1,GIDL,PSX,0.02447769681793943,0.00757827165834469,0.006437179106775072
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,2,8375930Q,COP,0.05827232078360112,0.01316647997690893,0.007865258109861056
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,3,BF_B,1958Q,0.10302072053548272,0.015196269568052033,0.013609790706111678
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,4,AEE,SCG,0.10716543508931409,-0.01008159499166845,0.01821587517919449
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,5,NMK,GIDL,0.14550974869177935,0.010657328493025042,0.02179609623527422
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,6,NMK,PSX,0.17496286140010398,0.018235600151369734,0.01935118209841087
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,7,8394653Q,PLD,0.19066921261895686,-0.005739740874546496,0.02718201846264813
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,8,EQR,0574018D,0.21302083727789523,0.016368579430532375,0.02436016027412945
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,9,ETR,AEE,0.24898626496354836,0.003972421742563572,0.03149916724092846
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,10,VNO,SLG,0.2619468026131244,-0.014549856766384222,0.02911971773065013
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,11,ETR,SCG,0.2685642119448062,-0.006109173249104878,0.032401101876443204
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,12,1288652D,SCG,0.27817183732730655,0.015665333328427712,0.029661516636779225
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,13,EOP,AIV,0.27981829913051115,0.005932749518676779,0.033128953966230563
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,14,D,CIN,0.28016299104967857,-0.007650215128681811,0.032794822512389694
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,15,WYE,SCG,0.28080412731617344,0.004623856518787928,0.033397488034813884
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,16,544791Q,1051665D,0.28744691991562377,0.016512326400844542,0.029832732272765203
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,17,AVB,PLD,0.29106960725863473,-0.021698228487962424,0.02656501867270427
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,18,TEG,PSX,0.294440958118912,-0.02322351207115063,0.025505952541342324
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,19,UPC,3133754Q,0.29654144790322334,-0.0021738020190061307,0.034580747781389726
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,20,8394653Q,AVB,0.301623717075131,0.015958487613415926,0.031071598914734835
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,21,XOM,SYY,0.3037410529916542,0.006707998028288122,0.034417167950256386
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,22,1281683D,PLD,0.305726674240816,0.016792109683613596,0.030897301955601357
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,23,EOP,AVB,0.30584012615554457,-0.019264215410562904,0.029421194218314847
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,24,PGL,AEE,0.3062644232390994,-0.0007570335467231781,0.035204566694640664
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,25,BF_B,BBT,0.3143136833131166,-0.007577015796837237,0.034855149280850636
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,26,0574018D,PLD,0.31473381167808157,0.02186042054458565,0.028185337378411543
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,27,FNMA,1288652D,0.3195558174189159,-0.004346418531375745,0.035704067154809054
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,28,SYY,HIG,0.3205502657642114,4.607498517300758e-05,0.03602460581079428
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,29,RDPL,LUK,0.32318363030560704,-0.014812082823049274,0.03298711418835698
2001/S1_a_2001/S2,2001/S1,2001/S2,2002/S1,30,XOM,TE,0.32613196929946753,-0.012112223135296439,0.0342501451800022
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,1,MHFI,SPGI,0.05585308390885757,-0.0031429438005839408,0.014735223308300958
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,2,8375930Q,COP,0.06585346065480735,0.014277370307328653,0.007938832428479285
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,3,GIDL,PSX,0.06700704319928263,-0.014260892422653583,0.008257516700028722
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,4,BF_B,1958Q,0.07968232910729967,0.011979660341527377,0.013409558600616668
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,5,WFC,MTB,0.1773507169198183,-0.0032582083126196327,0.026651056228551653
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,6,WFC,355488Q,0.1847516949628698,-0.001119712112765703,0.027381824235702644
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,7,KEY,MTB,0.18688443164950286,-0.01369110841608971,0.023905739572016447
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,8,355488Q,MTB,0.19312546683886467,-0.002138496199853931,0.027936913165680463
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,9,2676187Q,GAS,0.20315304951276403,-0.001699783480431539,0.02868665884462859
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,10,1255173D,KEY,0.20890404709854238,-0.008813951776103328,0.027770522174844364
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,11,EQR,AVB,0.21178681283868173,-0.006249648841683064,0.028665399351093742
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,12,DDR,GGP,0.21427103799192082,0.01088505549728532,0.027423610309843836
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,13,SPG,PLD,0.2220514363473285,0.01064239421800329,0.028087847047841435
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,14,PEG,ES,0.22393913715541203,-0.021613031091590323,0.021007134700963048
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,15,2676187Q,BXP,0.2307667214444109,0.0012502274473829673,0.030602396651657992
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,16,WFC,KEY,0.23527554421718833,0.010432900103470078,0.029105270755076698
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,17,AIV,BXP,0.2387204390652755,0.02063508308988561,0.023299586120755864
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,18,STI,BBT,0.24501584057730952,-0.0014202371733093575,0.03152735445332138
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,19,PBI,AIV,0.2453033205756583,-0.0011365862300237162,0.03155742210998287
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,20,TXU,SCG,0.24883817294619348,0.0026486919706752267,0.03169374071753529
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,21,CVX,TMK,0.2506136239560419,0.006013742381897994,0.03134393815237085
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,22,MRO,COC,0.25264739063487696,0.004076792458172445,0.031785753325422994
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,23,UCL,8375930Q,0.256640636440693,0.01028015919177748,0.030612797101413142
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,24,MCAI,KIM,0.2614590518626301,0.0004733504928888781,0.03259780211506873
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,25,CVX,GIDL,0.2632888499733781,-0.014409502553720047,0.029356465632027054
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,26,UPC,PLD,0.2639640898343032,0.005658641429469198,0.03226258466227126
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,27,SYY,1288652D,0.2662624771481319,-0.007985652896797693,0.031911407220674086
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,28,CVX,EOP,0.2664893522426155,0.00317818012347936,0.032758940162793
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,29,HCN,O,0.2716496104321777,0.01009235379501186,0.03165433709263563
2001/S2_a_2002/S1,2001/S2,2002/S1,2002/S2,30,KEY,NCC,0.27403560900984303,0.00296527451990073,0.03324360530992351
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,1,GIDL,PSX,0.06550751447474568,-0.013966972817402525,0.008070476270429736
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,2,BF_B,1958Q,0.10452285462827149,-0.011961852542599858,0.016515742065921508
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,3,BBT,2676187Q,0.12410405538003033,-0.014253100671382574,0.017043421688422333
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,4,KRI,TMK,0.12652074538146962,-0.004699503631720192,0.021952070310181294
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,5,SPG,DDR,0.17232621702498818,0.00267501876635302,0.0260648115147343
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,6,HBAN,MTB,0.17619536783763579,0.001548238475229416,0.026449328624702458
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,7,EOP,EQR,0.19743939876724426,-0.012505648784543565,0.025091768096918217
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,8,HBAN,355488Q,0.21008154111120803,-0.016159332464300267,0.023975276661222865
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,9,STI,NCC,0.21620261046905398,-0.004268576394143268,0.029035696046568214
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,10,PG,3393199Q,0.2173667075164758,-0.0038428183510118737,0.02917493328586354
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,11,GPC,EOP,0.2268615069202724,-0.006367320383505873,0.029379013104927562
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,12,AEE,PSX,0.23237197550054134,-0.0073098580972602864,0.029531980173796286
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,13,WFC,MTB,0.23572329881642418,0.013298616614459404,0.027596718108772112
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,14,355488Q,MTB,0.238344830650135,0.017707570939529686,0.025194715610527448
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,15,GIDL,AEE,0.24206488310892382,-0.006657114720142239,0.030329988227576744
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,16,MHFI,SPGI,0.24541656549467916,0.02571735071513267,0.01771265436493441
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,17,FMCC,MI,0.25314220783110386,-0.00571221404393252,0.031237402352061436
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,18,WFC,355488Q,0.2557053948319208,-0.00440895432507028,0.031610603742790795
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,19,8394653Q,MAC,0.25717781382286375,-0.0008831868259412612,0.03199733859963444
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,20,NBL,NFX,0.2581152582473578,-0.004179784481702276,0.031793198016700164
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,21,CVX,COP,0.25890605239504794,-0.0029024973338604167,0.03198499901880048
2002/S1_a_2002/S2,2002/S1,2002/S2,2003/S1,22,NEE,DTE,0.26629548046889795,-0.014568063192977241,0.029118107292044296
