Date,WYNN
2015-07-01,103.06999969482422
2015-07-02,103.54000091552734
2015-07-06,103.87999725341797
2015-07-07,111.3499984741211
2015-07-08,104.13999938964844
2015-07-09,105.19999694824219
2015-07-10,103.9000015258789
2015-07-13,107.88999938964844
2015-07-14,107.26000213623047
2015-07-15,103.41999816894531
2015-07-16,103.80000305175781
2015-07-17,101.70999908447266
2015-07-20,100.0199966430664
2015-07-21,101.41999816894531
2015-07-22,101.25
2015-07-23,104.30000305175781
2015-07-24,102.43000030517578
2015-07-27,99.2300033569336
2015-07-28,98.01000213623047
2015-07-29,96.02999877929688
2015-07-30,104.12000274658203
2015-07-31,103.2300033569336
2015-08-03,100.80000305175781
2015-08-04,100.30000305175781
2015-08-05,101.2699966430664
2015-08-06,100.69999694824219
2015-08-07,103.13999938964844
2015-08-10,104.0
2015-08-11,99.52999877929688
2015-08-12,97.44999694824219
2015-08-13,94.62000274658203
2015-08-14,92.16999816894531
2015-08-17,91.91000366210938
2015-08-18,90.9000015258789
2015-08-19,90.25
2015-08-20,85.58000183105469
2015-08-21,81.7699966430664
2015-08-24,76.4800033569336
2015-08-25,75.70999908447266
2015-08-26,74.29000091552734
2015-08-27,78.5199966430664
2015-08-28,78.19999694824219
2015-08-31,75.05000305175781
2015-09-01,70.98999786376953
2015-09-02,72.43000030517578
2015-09-03,73.81999969482422
2015-09-04,73.06999969482422
2015-09-08,74.8499984741211
2015-09-09,73.04000091552734
2015-09-10,69.66999816894531
2015-09-11,67.72000122070312
2015-09-14,68.47000122070312
2015-09-15,70.3499984741211
2015-09-16,73.77999877929688
2015-09-17,70.2699966430664
2015-09-18,68.44000244140625
2015-09-21,66.55999755859375
2015-09-22,63.93000030517578
2015-09-23,60.2400016784668
2015-09-24,59.83000183105469
2015-09-25,58.22999954223633
2015-09-28,54.41999816894531
2015-09-29,53.220001220703125
2015-09-30,53.119998931884766
2015-10-01,51.709999084472656
2015-10-02,63.52000045776367
2015-10-05,64.88999938964844
2015-10-06,67.8499984741211
2015-10-07,71.98999786376953
2015-10-08,75.91000366210938
2015-10-09,75.4000015258789
2015-10-12,71.19999694824219
2015-10-13,70.31999969482422
2015-10-14,72.37000274658203
2015-10-15,73.76000213623047
2015-10-16,72.9000015258789
2015-10-19,68.25
2015-10-20,66.91999816894531
2015-10-21,64.47000122070312
2015-10-22,63.18000030517578
2015-10-23,67.5999984741211
2015-10-26,66.41000366210938
2015-10-27,64.55999755859375
2015-10-28,67.30000305175781
2015-10-29,69.9000015258789
2015-10-30,69.94999694824219
2015-11-02,72.19000244140625
2015-11-03,74.26000213623047
2015-11-04,72.87000274658203
2015-11-05,72.9800033569336
2015-11-06,73.98999786376953
2015-11-09,68.1500015258789
2015-11-10,67.25
2015-11-11,65.80000305175781
2015-11-12,64.69999694824219
2015-11-13,62.20000076293945
2015-11-16,63.4900016784668
2015-11-17,61.560001373291016
2015-11-18,61.310001373291016
2015-11-19,61.779998779296875
2015-11-20,59.560001373291016
2015-11-23,60.22999954223633
2015-11-24,62.95000076293945
2015-11-25,62.25
2015-11-27,61.04999923706055
2015-11-30,62.77000045776367
2015-12-01,66.80999755859375
2015-12-02,68.5
2015-12-03,65.08000183105469
2015-12-04,64.5999984741211
2015-12-07,64.5999984741211
2015-12-08,61.79999923706055
2015-12-09,69.91000366210938
2015-12-10,66.45999908447266
2015-12-11,63.130001068115234
2015-12-14,62.77000045776367
2015-12-15,66.04000091552734
2015-12-16,68.98999786376953
2015-12-17,64.2699966430664
2015-12-18,63.400001525878906
2015-12-21,65.76000213623047
2015-12-22,67.6500015258789
2015-12-23,68.94999694824219
2015-12-24,69.16999816894531
2015-12-28,68.33999633789062
2015-12-29,70.12000274658203
2015-12-30,68.63999938964844
2015-12-31,69.19000244140625
2016-01-04,68.7699966430664
2016-01-05,70.06999969482422
2016-01-06,66.44000244140625
2016-01-07,60.189998626708984
2016-01-08,57.7400016784668
2016-01-11,56.790000915527344
2016-01-12,55.619998931884766
2016-01-13,52.470001220703125
2016-01-14,51.5
2016-01-15,58.369998931884766
2016-01-19,59.130001068115234
2016-01-20,56.33000183105469
2016-01-21,56.68000030517578
2016-01-22,59.16999816894531
2016-01-25,61.0
2016-01-26,63.40999984741211
2016-01-27,62.22999954223633
2016-01-28,63.150001525878906
2016-01-29,67.33999633789062
2016-02-01,67.0999984741211
2016-02-02,62.0
2016-02-03,63.16999816894531
2016-02-04,63.779998779296875
2016-02-05,61.90999984741211
2016-02-08,58.79999923706055
2016-02-09,58.45000076293945
2016-02-10,58.13999938964844
2016-02-11,59.689998626708984
2016-02-12,69.13999938964844
2016-02-16,74.6500015258789
2016-02-17,76.20999908447266
2016-02-18,78.44999694824219
2016-02-19,77.18000030517578
2016-02-22,79.52999877929688
2016-02-23,79.6500015258789
2016-02-24,79.66999816894531
2016-02-25,80.62999725341797
2016-02-26,82.16999816894531
2016-02-29,82.4800033569336
2016-03-01,84.51000213623047
2016-03-02,85.0
2016-03-03,88.3499984741211
2016-03-04,85.44000244140625
2016-03-07,83.98999786376953
2016-03-08,80.2699966430664
2016-03-09,81.55999755859375
2016-03-10,84.05999755859375
2016-03-11,86.05999755859375
2016-03-14,85.22000122070312
2016-03-15,83.25
2016-03-16,86.30000305175781
2016-03-17,88.80000305175781
2016-03-18,94.0199966430664
2016-03-21,92.73999786376953
2016-03-22,95.0
2016-03-23,91.76000213623047
2016-03-24,93.47000122070312
2016-03-28,92.83000183105469
2016-03-29,94.13999938964844
2016-03-30,93.98999786376953
2016-03-31,93.43000030517578
2016-04-01,94.73999786376953
2016-04-04,93.4000015258789
2016-04-05,90.91999816894531
2016-04-06,89.55000305175781
2016-04-07,99.98999786376953
2016-04-08,98.77999877929688
2016-04-11,98.30999755859375
2016-04-12,97.19000244140625
2016-04-13,97.68000030517578
2016-04-14,97.66999816894531
2016-04-15,97.66999816894531
2016-04-18,96.4800033569336
2016-04-19,99.98999786376953
2016-04-20,99.38999938964844
2016-04-21,95.79000091552734
2016-04-22,96.0
2016-04-25,90.94000244140625
2016-04-26,89.66000366210938
2016-04-27,89.16999816894531
2016-04-28,89.22000122070312
2016-04-29,88.30000305175781
2016-05-02,94.27999877929688
2016-05-03,94.44999694824219
2016-05-04,91.2300033569336
2016-05-05,89.62000274658203
2016-05-06,91.20999908447266
2016-05-09,89.62000274658203
2016-05-10,94.02999877929688
2016-05-11,92.95999908447266
2016-05-12,93.41999816894531
2016-05-13,89.94999694824219
2016-05-16,90.87999725341797
2016-05-17,91.2300033569336
2016-05-18,88.44999694824219
2016-05-19,88.44999694824219
2016-05-20,88.95999908447266
2016-05-23,91.4800033569336
2016-05-24,93.22000122070312
2016-05-25,96.6500015258789
2016-05-26,94.62000274658203
2016-05-27,95.95999908447266
2016-05-31,96.18000030517578
2016-06-01,96.7300033569336
2016-06-02,99.41000366210938
2016-06-03,98.5
2016-06-06,98.69000244140625
2016-06-07,101.11000061035156
2016-06-08,101.31999969482422
2016-06-09,100.79000091552734
2016-06-10,100.44999694824219
2016-06-13,100.1500015258789
2016-06-14,101.54000091552734
2016-06-15,101.5999984741211
2016-06-16,101.19999694824219
2016-06-17,103.19000244140625
2016-06-20,100.29000091552734
2016-06-21,101.80999755859375
2016-06-22,100.72000122070312
2016-06-23,101.69999694824219
2016-06-24,92.29000091552734
2016-06-27,87.69000244140625
2016-06-28,88.27999877929688
2016-06-29,91.27999877929688
2016-06-30,90.63999938964844
2016-07-01,91.79000091552734
2016-07-05,89.0999984741211
2016-07-06,89.93000030517578
2016-07-07,88.95999908447266
2016-07-08,89.75
2016-07-11,94.0999984741211
2016-07-12,96.5
2016-07-13,94.87999725341797
2016-07-14,92.0199966430664
2016-07-15,92.22000122070312
2016-07-18,96.66000366210938
2016-07-19,95.16999816894531
2016-07-20,94.18000030517578
2016-07-21,93.88999938964844
2016-07-22,95.7699966430664
2016-07-25,97.41000366210938
2016-07-26,103.47000122070312
2016-07-27,102.23999786376953
2016-07-28,104.66000366210938
2016-07-29,97.94999694824219
2016-08-01,97.93000030517578
2016-08-02,96.91999816894531
2016-08-03,97.66000366210938
2016-08-04,98.25
2016-08-05,97.51000213623047
2016-08-08,100.05000305175781
2016-08-09,100.19000244140625
2016-08-10,99.58999633789062
2016-08-11,102.66000366210938
2016-08-12,99.75
2016-08-15,103.73999786376953
2016-08-16,101.41999816894531
2016-08-17,101.33000183105469
2016-08-18,99.68000030517578
2016-08-19,97.37999725341797
2016-08-22,97.0999984741211
2016-08-23,96.38999938964844
2016-08-24,90.80999755859375
2016-08-25,90.51000213623047
2016-08-26,89.8499984741211
2016-08-29,90.72000122070312
2016-08-30,90.1500015258789
2016-08-31,89.31999969482422
2016-09-01,93.16999816894531
2016-09-02,92.37999725341797
2016-09-06,92.79000091552734
2016-09-07,94.3499984741211
2016-09-08,95.77999877929688
2016-09-09,98.41000366210938
2016-09-12,104.01000213623047
2016-09-13,103.70999908447266
2016-09-14,107.25
2016-09-15,108.68000030517578
2016-09-16,108.56999969482422
2016-09-19,103.95999908447266
2016-09-20,103.48999786376953
2016-09-21,103.0
2016-09-22,102.29000091552734
2016-09-23,102.13999938964844
2016-09-26,100.80999755859375
2016-09-27,100.73999786376953
2016-09-28,101.66000366210938
2016-09-29,100.58999633789062
2016-09-30,97.41999816894531
2016-10-03,99.27999877929688
2016-10-04,96.37999725341797
2016-10-05,97.94000244140625
2016-10-06,97.73999786376953
2016-10-07,97.01000213623047
2016-10-10,98.66999816894531
2016-10-11,97.69999694824219
2016-10-12,96.43000030517578
2016-10-13,94.94999694824219
2016-10-14,93.37000274658203
2016-10-17,93.0999984741211
2016-10-18,92.9800033569336
2016-10-19,95.5199966430664
2016-10-20,96.0
2016-10-21,95.2699966430664
2016-10-24,96.80000305175781
2016-10-25,95.56999969482422
2016-10-26,95.75
2016-10-27,94.18000030517578
2016-10-28,94.18000030517578
2016-10-31,94.55000305175781
2016-11-01,98.2300033569336
2016-11-02,96.5199966430664
2016-11-03,87.52999877929688
2016-11-04,88.04000091552734
2016-11-07,87.86000061035156
2016-11-08,86.66999816894531
2016-11-09,87.83999633789062
2016-11-10,85.30000305175781
2016-11-11,84.9800033569336
2016-11-14,84.51000213623047
2016-11-15,86.87000274658203
2016-11-16,86.56999969482422
2016-11-17,90.44000244140625
2016-11-18,92.3499984741211
2016-11-21,97.37999725341797
2016-11-22,98.0999984741211
2016-11-23,101.31999969482422
2016-11-25,101.55000305175781
2016-11-28,102.0
2016-11-29,99.79000091552734
2016-11-30,101.98999786376953
2016-12-01,99.2699966430664
2016-12-02,98.63999938964844
2016-12-05,98.37000274658203
2016-12-06,102.18000030517578
2016-12-07,101.98999786376953
2016-12-08,90.72000122070312
2016-12-09,91.87999725341797
2016-12-12,91.5
2016-12-13,93.5
2016-12-14,92.16000366210938
2016-12-15,90.87999725341797
2016-12-16,91.9000015258789
2016-12-19,90.12000274658203
2016-12-20,88.30999755859375
2016-12-21,89.2699966430664
2016-12-22,88.25
2016-12-23,88.33999633789062
2016-12-27,88.23999786376953
2016-12-28,87.08000183105469
2016-12-29,87.16999816894531
2016-12-30,86.51000213623047
2017-01-03,87.45999908447266
2017-01-04,90.27999877929688
2017-01-05,91.44000244140625
2017-01-06,92.43000030517578
2017-01-09,92.75
2017-01-10,94.83000183105469
2017-01-11,92.93000030517578
2017-01-12,91.94000244140625
2017-01-13,90.52999877929688
2017-01-17,92.33999633789062
2017-01-18,91.9800033569336
2017-01-19,90.93000030517578
2017-01-20,90.81999969482422
2017-01-23,92.63999938964844
2017-01-24,94.02999877929688
2017-01-25,96.41999816894531
2017-01-26,95.5
2017-01-27,103.08000183105469
2017-01-30,102.55000305175781
2017-01-31,101.43000030517578
2017-02-01,97.86000061035156
2017-02-02,97.37999725341797
2017-02-03,96.91999816894531
2017-02-06,97.0199966430664
2017-02-07,97.01000213623047
2017-02-08,97.18000030517578
2017-02-09,98.87999725341797
2017-02-10,98.9000015258789
2017-02-13,98.97000122070312
2017-02-14,97.68000030517578
2017-02-15,99.79000091552734
2017-02-16,96.72000122070312
2017-02-17,95.91000366210938
2017-02-21,95.97000122070312
2017-02-22,94.75
2017-02-23,93.83999633789062
2017-02-24,94.01000213623047
2017-02-27,95.51000213623047
2017-02-28,96.1500015258789
2017-03-01,102.70999908447266
2017-03-02,100.1500015258789
2017-03-03,101.04000091552734
2017-03-06,100.37000274658203
2017-03-07,99.45999908447266
2017-03-08,99.2300033569336
2017-03-09,98.98999786376953
2017-03-10,99.55000305175781
2017-03-13,104.30000305175781
2017-03-14,104.69999694824219
2017-03-15,104.75
2017-03-16,106.16999816894531
2017-03-17,110.19000244140625
2017-03-20,111.63999938964844
2017-03-21,111.75
2017-03-22,113.3499984741211
2017-03-23,112.31999969482422
2017-03-24,111.91999816894531
2017-03-27,114.6500015258789
2017-03-28,115.18000030517578
2017-03-29,115.48999786376953
2017-03-30,114.30000305175781
2017-03-31,114.61000061035156
2017-04-03,116.33999633789062
2017-04-04,116.73999786376953
2017-04-05,116.68000030517578
2017-04-06,117.8499984741211
2017-04-07,116.83000183105469
2017-04-10,116.18000030517578
2017-04-11,116.2300033569336
2017-04-12,115.38999938964844
2017-04-13,113.47000122070312
2017-04-17,114.63999938964844
2017-04-18,115.88999938964844
2017-04-19,114.94000244140625
2017-04-20,116.1500015258789
2017-04-21,115.9000015258789
2017-04-24,115.56999969482422
2017-04-25,118.22000122070312
2017-04-26,125.19000244140625
2017-04-27,124.5
2017-04-28,123.01000213623047
2017-05-01,125.91999816894531
2017-05-02,125.30000305175781
2017-05-03,125.8499984741211
2017-05-04,124.31999969482422
2017-05-05,122.13999938964844
2017-05-08,120.19999694824219
2017-05-09,123.45999908447266
2017-05-10,123.2699966430664
2017-05-11,122.2300033569336
2017-05-12,125.29000091552734
2017-05-15,125.69000244140625
2017-05-16,127.91000366210938
2017-05-17,122.62000274658203
2017-05-18,122.41999816894531
2017-05-19,121.7300033569336
2017-05-22,125.16000366210938
2017-05-23,124.1500015258789
2017-05-24,124.0
2017-05-25,124.44000244140625
2017-05-26,125.7300033569336
2017-05-30,126.58000183105469
2017-05-31,128.6999969482422
2017-06-01,133.58999633789062
2017-06-02,134.67999267578125
2017-06-05,133.27999877929688
2017-06-06,132.60000610351562
2017-06-07,132.30999755859375
2017-06-08,134.72999572753906
2017-06-09,129.58999633789062
2017-06-12,130.25
2017-06-13,134.16000366210938
2017-06-14,133.49000549316406
2017-06-15,134.0399932861328
2017-06-16,134.4600067138672
2017-06-19,138.4199981689453
2017-06-20,137.1300048828125
2017-06-21,137.4600067138672
2017-06-22,137.0500030517578
2017-06-23,138.32000732421875
2017-06-26,137.14999389648438
2017-06-27,135.6300048828125
2017-06-28,135.94000244140625
2017-06-29,132.75999450683594
2017-06-30,134.1199951171875
2017-07-03,131.00999450683594
2017-07-05,132.4199981689453
2017-07-06,130.91000366210938
2017-07-07,132.4600067138672
2017-07-10,134.9499969482422
2017-07-11,134.2899932861328
2017-07-12,135.27000427246094
2017-07-13,134.97999572753906
2017-07-14,130.4199981689453
2017-07-17,129.85000610351562
2017-07-18,133.5500030517578
2017-07-19,133.1699981689453
2017-07-20,132.0
2017-07-21,134.13999938964844
2017-07-24,138.52999877929688
2017-07-25,138.97999572753906
2017-07-26,132.0
2017-07-27,128.02000427246094
2017-07-28,128.60000610351562
2017-07-31,129.33999633789062
2017-08-01,128.0
2017-08-02,125.94999694824219
2017-08-03,126.33999633789062
2017-08-04,127.51000213623047
2017-08-07,130.22999572753906
2017-08-08,130.07000732421875
2017-08-09,129.85000610351562
2017-08-10,126.0199966430664
2017-08-11,125.62999725341797
2017-08-14,128.17999267578125
2017-08-15,136.38999938964844
2017-08-16,136.4499969482422
2017-08-17,134.6199951171875
2017-08-18,134.89999389648438
2017-08-21,135.63999938964844
2017-08-22,136.14999389648438
2017-08-23,134.75
2017-08-24,134.10000610351562
2017-08-25,134.64999389648438
2017-08-28,133.89999389648438
2017-08-29,135.25
2017-08-30,136.10000610351562
2017-08-31,138.99000549316406
2017-09-01,143.4199981689453
2017-09-05,142.5
2017-09-06,143.3800048828125
2017-09-07,145.75
2017-09-08,144.42999267578125
2017-09-11,145.89999389648438
2017-09-12,145.9199981689453
2017-09-13,145.47000122070312
2017-09-14,144.10000610351562
2017-09-15,143.22000122070312
2017-09-18,143.83999633789062
2017-09-19,147.00999450683594
