Date,NOC
2022-02-23,386.0799865722656
2022-02-24,395.489990234375
2022-02-25,409.6700134277344
2022-02-28,442.1400146484375
2022-03-01,456.1000061035156
2022-03-02,453.3900146484375
2022-03-03,449.69000244140625
2022-03-04,468.57000732421875
2022-03-07,477.95001220703125
2022-03-08,449.2099914550781
2022-03-09,449.9200134277344
2022-03-10,444.6099853515625
2022-03-11,436.29998779296875
2022-03-14,441.4200134277344
2022-03-15,447.82000732421875
2022-03-16,424.42999267578125
2022-03-17,428.79998779296875
2022-03-18,427.95001220703125
2022-03-21,446.6000061035156
2022-03-22,446.29998779296875
2022-03-23,446.9200134277344
2022-03-24,454.57000732421875
2022-03-25,458.17999267578125
2022-03-28,446.79998779296875
2022-03-29,446.30999755859375
2022-03-30,453.3299865722656
2022-03-31,447.2200012207031
2022-04-01,454.7900085449219
2022-04-04,452.2900085449219
2022-04-05,454.010009765625
2022-04-06,461.4599914550781
2022-04-07,470.7699890136719
2022-04-08,463.6600036621094
2022-04-11,462.1400146484375
2022-04-12,463.2799987792969
2022-04-13,464.5199890136719
2022-04-14,467.20001220703125
2022-04-18,465.5799865722656
2022-04-19,464.4100036621094
2022-04-20,463.3999938964844
2022-04-21,443.45001220703125
2022-04-22,447.3999938964844
2022-04-25,444.0199890136719
2022-04-26,442.510009765625
2022-04-27,439.7699890136719
2022-04-28,445.1700134277344
2022-04-29,439.3999938964844
2022-05-02,438.6199951171875
2022-05-03,451.25
2022-05-04,462.57000732421875
2022-05-05,466.6600036621094
2022-05-06,468.70001220703125
2022-05-09,453.9800109863281
2022-05-10,449.9700012207031
2022-05-11,446.4800109863281
2022-05-12,450.7799987792969
2022-05-13,452.8299865722656
2022-05-16,458.0799865722656
2022-05-17,459.2799987792969
2022-05-18,454.8699951171875
2022-05-19,448.5
2022-05-20,443.3299865722656
2022-05-23,456.7699890136719
2022-05-24,471.1000061035156
2022-05-25,467.6199951171875
2022-05-26,467.42999267578125
2022-05-27,470.760009765625
2022-05-31,467.9700012207031
2022-06-01,464.25
2022-06-02,462.8699951171875
2022-06-03,478.3699951171875
2022-06-06,478.8599853515625
2022-06-07,492.05999755859375
2022-06-08,472.45001220703125
2022-06-09,462.9200134277344
2022-06-10,463.82000732421875
2022-06-13,460.67999267578125
2022-06-14,454.4599914550781
2022-06-15,458.45001220703125
2022-06-16,449.0199890136719
2022-06-17,443.92999267578125
2022-06-21,463.7699890136719
2022-06-22,458.6099853515625
2022-06-23,456.239990234375
2022-06-24,463.70001220703125
2022-06-27,466.82000732421875
2022-06-28,464.6700134277344
2022-06-29,461.80999755859375
2022-06-30,478.57000732421875
2022-07-01,486.3699951171875
2022-07-05,464.3599853515625
2022-07-06,481.8699951171875
2022-07-07,479.3800048828125
2022-07-08,480.42999267578125
2022-07-11,475.510009765625
2022-07-12,468.8800048828125
2022-07-13,465.20001220703125
2022-07-14,458.989990234375
2022-07-15,461.20001220703125
2022-07-18,449.260009765625
2022-07-19,457.3900146484375
2022-07-20,456.07000732421875
2022-07-21,453.79998779296875
2022-07-22,451.8500061035156
2022-07-25,453.32000732421875
2022-07-26,444.6499938964844
2022-07-27,445.80999755859375
2022-07-28,454.4599914550781
2022-07-29,478.8999938964844
2022-08-01,475.6300048828125
2022-08-02,481.04998779296875
2022-08-03,481.75
2022-08-04,478.0400085449219
2022-08-05,477.5899963378906
2022-08-08,470.04998779296875
2022-08-09,473.7300109863281
2022-08-10,473.1400146484375
2022-08-11,470.30999755859375
2022-08-12,479.5799865722656
2022-08-15,486.8699951171875
2022-08-16,485.5
2022-08-17,492.510009765625
2022-08-18,492.8800048828125
2022-08-19,490.75
2022-08-22,484.19000244140625
2022-08-23,482.8800048828125
2022-08-24,488.8900146484375
2022-08-25,494.4800109863281
2022-08-26,485.1300048828125
2022-08-29,485.80999755859375
2022-08-30,480.92999267578125
2022-08-31,477.989990234375
2022-09-01,480.32000732421875
2022-09-02,476.95001220703125
2022-09-06,479.739990234375
2022-09-07,487.7799987792969
2022-09-08,489.7300109863281
2022-09-09,491.4100036621094
2022-09-12,482.29998779296875
2022-09-13,468.92999267578125
2022-09-14,484.8800048828125
2022-09-15,485.0799865722656
2022-09-16,485.20001220703125
2022-09-19,488.07000732421875
2022-09-20,494.0
2022-09-21,492.8699951171875
2022-09-22,496.4599914550781
2022-09-23,478.82000732421875
2022-09-26,474.3699951171875
2022-09-27,474.1400146484375
2022-09-28,483.69000244140625
2022-09-29,470.4800109863281
2022-09-30,470.32000732421875
2022-10-03,485.7099914550781
2022-10-04,490.2799987792969
2022-10-05,484.45001220703125
2022-10-06,485.2300109863281
2022-10-07,496.0899963378906
2022-10-10,503.8299865722656
2022-10-11,507.30999755859375
2022-10-12,492.3800048828125
2022-10-13,501.44000244140625
2022-10-14,464.19000244140625
2022-10-17,475.0899963378906
2022-10-18,506.79998779296875
2022-10-19,510.9100036621094
2022-10-20,512.4400024414062
2022-10-21,522.6599731445312
2022-10-24,525.9600219726562
2022-10-25,526.75
2022-10-26,530.989990234375
2022-10-27,535.510009765625
2022-10-28,548.1099853515625
2022-10-31,549.010009765625
2022-11-01,535.8800048828125
2022-11-02,530.2999877929688
2022-11-03,525.510009765625
2022-11-04,522.77001953125
2022-11-07,534.77001953125
2022-11-08,540.9299926757812
2022-11-09,533.1400146484375
2022-11-10,531.5900268554688
2022-11-11,492.70001220703125
2022-11-14,481.739990234375
2022-11-15,500.7200012207031
2022-11-16,505.1300048828125
2022-11-17,518.8499755859375
2022-11-18,520.4199829101562
2022-11-21,527.8699951171875
2022-11-22,524.6500244140625
2022-11-23,522.3400268554688
2022-11-25,527.8300170898438
2022-11-28,524.8800048828125
2022-11-29,528.3499755859375
2022-11-30,533.2899780273438
2022-12-01,530.2999877929688
2022-12-02,545.5999755859375
2022-12-05,541.4299926757812
2022-12-06,531.8099975585938
2022-12-07,540.2100219726562
2022-12-08,540.5499877929688
2022-12-09,528.9400024414062
2022-12-12,535.1799926757812
2022-12-13,525.5900268554688
2022-12-14,531.780029296875
2022-12-15,528.489990234375
2022-12-16,529.8699951171875
2022-12-19,532.52001953125
2022-12-20,529.5700073242188
2022-12-21,538.7899780273438
2022-12-22,531.3699951171875
