Date,RF
2015-12-23,6.712125778198242
2015-12-24,6.725980281829834
2015-12-28,6.670566558837891
2015-12-29,6.760612964630127
2015-12-30,6.684418678283691
2015-12-31,6.649787425994873
2016-01-04,6.538955211639404
2016-01-05,6.525102615356445
2016-01-06,6.414270877838135
2016-01-07,6.206465721130371
2016-01-08,6.067928791046143
2016-01-11,6.012515068054199
2016-01-12,6.054073810577393
2016-01-13,5.7700724601745605
2016-01-14,5.790854454040527
2016-01-15,5.680026531219482
2016-01-19,5.596901893615723
2016-01-20,5.472219467163086
2016-01-21,5.423731327056885
2016-01-22,5.49299955368042
2016-01-25,5.24363374710083
2016-01-26,5.416805744171143
2016-01-27,5.506854057312012
2016-01-28,5.5484161376953125
2016-01-29,5.624608993530273
2016-02-01,5.4999260902404785
2016-02-02,5.285194396972656
2016-02-03,5.416805744171143
2016-02-04,5.472219467163086
2016-02-05,5.402950286865234
2016-02-08,5.215925216674805
2016-02-09,5.299047946929932
2016-02-10,5.202071189880371
2016-02-11,4.90421724319458
2016-02-12,5.264411926269531
2016-02-16,5.430657386779785
2016-02-17,5.416805744171143
2016-02-18,5.2782673835754395
2016-02-19,5.299047946929932
2016-02-22,5.472219467163086
2016-02-23,5.24363374710083
2016-02-24,5.1397294998168945
2016-02-25,5.202071189880371
2016-02-26,5.368315696716309
2016-02-29,5.2089972496032715
2016-03-01,5.527632713317871
2016-03-02,5.624608993530273
2016-03-03,5.735439300537109
2016-03-04,5.811635971069336
2016-03-07,5.804708957672119
2016-03-08,5.576121807098389
2016-03-09,5.492376327514648
2016-03-10,5.562163829803467
2016-03-11,5.75059175491333
2016-03-14,5.7296576499938965
2016-03-15,5.659867286682129
2016-03-16,5.5970587730407715
2016-03-17,5.666845798492432
2016-03-18,5.743613243103027
2016-03-21,5.7296576499938965
2016-03-22,5.70872163772583
2016-03-23,5.638931751251221
2016-03-24,5.624973773956299
2016-03-28,5.617994785308838
2016-03-29,5.513312339782715
2016-03-30,5.513312339782715
2016-03-31,5.47841739654541
2016-04-01,5.506333827972412
2016-04-04,5.492376327514648
2016-04-05,5.345818519592285
2016-04-06,5.450501441955566
2016-04-07,5.3039445877075195
2016-04-08,5.352797985076904
2016-04-11,5.415607452392578
2016-04-12,5.562163829803467
2016-04-13,5.862255573272705
2016-04-14,5.918086528778076
2016-04-15,6.099537372589111
2016-04-18,6.113494873046875
2016-04-19,6.267030239105225
2016-04-20,6.392651081085205
2016-04-21,6.399631023406982
2016-04-22,6.518269062042236
2016-04-25,6.490354061126709
2016-04-26,6.560142993927002
2016-04-27,6.692741394042969
2016-04-28,6.574102401733398
2016-04-29,6.546185493469238
2016-05-02,6.595037460327148
2016-05-03,6.448480129241943
2016-05-04,6.30890417098999
2016-05-05,6.30890417098999
2016-05-06,6.336819171905518
2016-05-09,6.315881729125977
2016-05-10,6.441503047943115
2016-05-11,6.434524059295654
2016-05-12,6.3717145919799805
2016-05-13,6.274009704589844
2016-05-16,6.315881729125977
2016-05-17,6.399631023406982
2016-05-18,6.72763729095459
2016-05-19,6.608997821807861
2016-05-20,6.636910915374756
2016-05-23,6.608997821807861
2016-05-24,6.734614849090576
2016-05-25,6.8741936683654785
2016-05-26,6.790445804595947
2016-05-27,6.888148307800293
2016-05-31,6.860235214233398
2016-06-01,6.930023193359375
2016-06-02,6.978877067565918
2016-06-03,6.790445804595947
2016-06-06,6.943981170654297
2016-06-07,6.860235214233398
2016-06-08,6.8988728523254395
2016-06-09,6.814570903778076
2016-06-10,6.688115119934082
2016-06-13,6.575708866119385
2016-06-14,6.3860249519348145
2016-06-15,6.3930511474609375
2016-06-16,6.301721096038818
2016-06-17,6.3860249519348145
2016-06-20,6.442229747772217
2016-06-21,6.442229747772217
2016-06-22,6.407103061676025
2016-06-23,6.638936996459961
2016-06-24,5.992606163024902
2016-06-27,5.557036399841309
2016-06-28,5.781846523284912
2016-06-29,5.915327548980713
2016-06-30,5.978555202484131
2016-07-01,5.873176574707031
2016-07-05,5.6343159675598145
2016-07-06,5.753746032714844
2016-07-07,5.795897483825684
2016-07-08,5.929377555847168
2016-07-11,6.020708084106445
2016-07-12,6.203365802764893
2016-07-13,6.2244415283203125
2016-07-14,6.378998756408691
2016-07-15,6.407103061676025
2016-07-18,6.43520450592041
2016-07-19,6.2384934425354
2016-07-20,6.266593933105469
2016-07-21,6.280644416809082
2016-07-22,6.3438720703125
2016-07-25,6.301721096038818
2016-07-26,6.428176403045654
2016-07-27,6.3930511474609375
2016-07-28,6.43520450592041
2016-07-29,6.442229747772217
2016-08-01,6.33684778213501
2016-08-02,6.252544403076172
2016-08-03,6.350898742675781
2016-08-04,6.350898742675781
2016-08-05,6.5967841148376465
2016-08-08,6.5967841148376465
2016-08-09,6.582734107971191
2016-08-10,6.505455493927002
2016-08-11,6.5335564613342285
2016-08-12,6.484382152557373
2016-08-15,6.716216087341309
2016-08-16,6.702164649963379
2016-08-17,6.709191799163818
2016-08-18,6.765394687652588
2016-08-19,6.8075432777404785
2016-08-22,6.78646993637085
2016-08-23,6.79349422454834
2016-08-24,6.765394687652588
2016-08-25,6.779443740844727
2016-08-26,6.877796649932861
2016-08-29,6.926977157592773
2016-08-30,7.004255294799805
2016-08-31,7.004255294799805
2016-09-01,6.919951438903809
2016-09-02,6.9761528968811035
2016-09-06,6.948054790496826
2016-09-07,7.043523788452148
2016-09-08,7.022305488586426
2016-09-09,6.9515886306762695
2016-09-12,7.01523494720459
2016-09-13,6.7960076332092285
2016-09-14,6.732362270355225
2016-09-15,6.810153007507324
2016-09-16,6.76064920425415
2016-09-19,6.8313679695129395
2016-09-20,6.8242950439453125
2016-09-21,6.845510959625244
2016-09-22,6.9091572761535645
2016-09-23,6.916230201721191
2016-09-26,6.76064920425415
2016-09-27,6.866725444793701
2016-09-28,6.9515886306762695
2016-09-29,6.838438510894775
2016-09-30,6.979873180389404
2016-10-03,7.01523494720459
2016-10-04,7.128383159637451
2016-10-05,7.2910380363464355
2016-10-06,7.298104286193848
2016-10-07,7.305179119110107
2016-10-10,7.333467483520508
2016-10-11,7.255674839019775
2016-10-12,7.241532802581787
2016-10-13,7.036449909210205
2016-10-14,7.1071696281433105
2016-10-17,7.078880310058594
2016-10-18,7.248605251312256
2016-10-19,7.453683853149414
2016-10-20,7.503189563751221
2016-10-21,7.524404525756836
2016-10-24,7.503189563751221
2016-10-25,7.510260105133057
2016-10-26,7.602193832397461
2016-10-27,7.665841579437256
2016-10-28,7.531476974487305
2016-10-31,7.573904991149902
2016-11-01,7.665841579437256
2016-11-02,7.432469844818115
2016-11-03,7.397111892700195
2016-11-04,7.439540863037109
2016-11-07,7.750702857971191
2016-11-08,7.701199531555176
2016-11-09,8.160866737365723
2016-11-10,8.61346435546875
2016-11-11,8.804401397705078
2016-11-14,9.384291648864746
2016-11-15,9.568155288696289
2016-11-16,9.11556339263916
2016-11-17,9.313569068908691
2016-11-18,9.377218246459961
2016-11-21,9.271143913269043
2016-11-22,9.299428939819336
2016-11-23,9.405505180358887
2016-11-25,9.447938919067383
2016-11-28,9.24992561340332
2016-11-29,9.32064151763916
2016-11-30,9.57522964477539
2016-12-01,9.787384033203125
2016-12-02,9.716665267944336
2016-12-05,9.91467571258545
2016-12-06,10.070255279541016
2016-12-07,10.272725105285645
2016-12-08,10.336662292480469
2016-12-09,10.372182846069336
2016-12-12,10.201682090759277
2016-12-13,10.15195369720459
2016-12-14,10.187474250793457
2016-12-15,10.315349578857422
2016-12-16,10.088018417358398
2016-12-19,10.14484977722168
2016-12-20,10.357978820800781
2016-12-21,10.322457313537598
2016-12-22,10.336662292480469
2016-12-23,10.343769073486328
2016-12-27,10.400603294372559
2016-12-28,10.251410484313965
2016-12-29,10.066703796386719
2016-12-30,10.201682090759277
2017-01-03,10.251410484313965
2017-01-04,10.386391639709473
2017-01-05,10.251410484313965
2017-01-06,10.286934852600098
2017-01-09,10.208786010742188
2017-01-10,10.343769073486328
2017-01-11,10.315349578857422
2017-01-12,10.251410484313965
2017-01-13,10.429017066955566
2017-01-17,9.789636611938477
2017-01-18,9.967245101928711
2017-01-19,9.931721687316895
2017-01-20,9.974349975585938
2017-01-23,9.881990432739258
2017-01-24,10.11643123626709
2017-01-25,10.386391639709473
2017-01-26,10.443227767944336
2017-01-27,10.329559326171875
2017-01-30,10.265621185302734
2017-01-31,10.237200736999512
2017-02-01,10.272725105285645
2017-02-02,10.123537063598633
2017-02-03,10.386391639709473
2017-02-06,10.393494606018066
2017-02-07,10.357978820800781
2017-02-08,10.294035911560059
2017-02-09,10.649250030517578
2017-02-10,10.649250030517578
2017-02-13,10.762917518615723
2017-02-14,11.004462242126465
2017-02-15,11.05418872833252
2017-02-16,11.0755033493042
2017-02-17,10.92631721496582
2017-02-21,10.961837768554688
2017-02-22,10.883692741394043
2017-02-23,10.897899627685547
2017-02-24,10.798440933227539
2017-02-27,10.876585960388184
2017-02-28,10.848170280456543
2017-03-01,11.302839279174805
2017-03-02,10.883692741394043
2017-03-03,10.912104606628418
2017-03-06,10.819750785827637
2017-03-07,10.833961486816406
2017-03-08,10.851798057556152
2017-03-09,10.8446626663208
2017-03-10,10.794720649719238
2017-03-13,10.787585258483887
2017-03-14,10.766178131103516
2017-03-15,10.701971054077148
2017-03-16,10.737641334533691
2017-03-17,10.737641334533691
2017-03-20,10.616355895996094
2017-03-21,10.059849739074707
2017-03-22,10.116927146911621
2017-03-23,10.152600288391113
2017-03-24,10.152600288391113
2017-03-27,10.04558277130127
2017-03-28,10.273890495300293
2017-03-29,10.20967960357666
2017-03-30,10.473660469055176
2017-03-31,10.3666410446167
2017-04-03,10.402313232421875
2017-04-04,10.388043403625488
2017-04-05,10.252483367919922
2017-04-06,10.3666410446167
2017-04-07,10.302431106567383
2017-04-10,10.145466804504395
2017-04-11,10.109793663024902
2017-04-12,9.959966659545898
2017-04-13,9.760197639465332
2017-04-17,9.981369972229004
2017-04-18,9.517618179321289
2017-04-19,9.531886100769043
2017-04-20,9.731657028198242
2017-04-21,9.610366821289062
2017-04-24,9.852946281433105
2017-04-25,9.888619422912598
2017-04-26,10.002775192260742
2017-04-27,9.838676452636719
2017-04-28,9.810139656066895
2017-05-01,9.895755767822266
2017-05-02,9.874348640441895
2017-05-03,10.074121475219727
2017-05-04,10.18114185333252
2017-05-05,10.188275337219238
2017-05-08,10.238215446472168
2017-05-09,10.138333320617676
2017-05-10,10.238215446472168
2017-05-11,10.116927146911621
2017-05-12,10.081258773803711
2017-05-15,10.231083869934082
2017-05-16,10.373775482177734
2017-05-17,9.967101097106934
2017-05-18,9.995636940002441
2017-05-19,10.052716255187988
2017-05-22,10.038446426391602
2017-05-23,10.323831558227539
2017-05-24,10.18114185333252
2017-05-25,10.188275337219238
2017-05-26,10.081258773803711
2017-05-30,9.967101097106934
2017-05-31,9.874348640441895
2017-06-01,9.838676452636719
2017-06-02,9.660310745239258
2017-06-05,9.653175354003906
2017-06-06,9.631771087646484
2017-06-07,9.746521949768066
2017-06-08,10.062082290649414
2017-06-09,10.32744026184082
2017-06-12,10.29875373840332
2017-06-13,10.341784477233887
2017-06-14,10.39915943145752
2017-06-15,10.32744026184082
2017-06-16,10.29875373840332
2017-06-19,10.39915943145752
2017-06-20,10.234208106994629
2017-06-21,10.01187801361084
2017-06-22,9.925816535949707
2017-06-23,9.732178688049316
2017-06-26,9.861271858215332
2017-06-27,10.040565490722656
2017-06-28,10.10511302947998
2017-06-29,10.513906478881836
2017-06-30,10.499567031860352
2017-07-03,10.67169189453125
2017-07-05,10.650174140930176
2017-07-06,10.54976749420166
2017-07-07,10.535423278808594
2017-07-10,10.57845687866211
2017-07-11,10.57845687866211
2017-07-12,10.492391586303711
2017-07-13,10.628656387329102
2017-07-14,10.528250694274902
2017-07-17,10.542596817016602
2017-07-18,10.427845001220703
2017-07-19,10.377640724182129
2017-07-20,10.262894630432129
2017-07-21,10.205516815185547
2017-07-24,10.32744026184082
2017-07-25,10.44218921661377
2017-07-26,10.363299369812012
2017-07-27,10.320268630981445
2017-07-28,10.39915943145752
2017-07-31,10.470876693725586
2017-08-01,10.535423278808594
2017-08-02,10.63582992553711
2017-08-03,10.686031341552734
2017-08-04,10.714717864990234
2017-08-07,10.66451644897461
2017-08-08,10.657341957092285
2017-08-09,10.528250694274902
2017-08-10,10.25572395324707
2017-08-11,10.090766906738281
2017-08-14,10.334610939025879
2017-08-15,10.384817123413086
2017-08-16,10.284409523010254
2017-08-17,10.033395767211914
2017-08-18,10.083597183227539
2017-08-21,10.069254875183105
2017-08-22,10.212690353393555
2017-08-23,10.262894630432129
2017-08-24,10.363299369812012
2017-08-25,10.363299369812012
2017-08-28,10.248549461364746
2017-08-29,10.155314445495605
2017-08-30,10.212690353393555
2017-08-31,10.119457244873047
2017-09-01,10.205516815185547
2017-09-05,9.782381057739258
2017-09-06,9.768036842346191
2017-09-07,9.508132934570312
2017-09-08,9.573113441467285
2017-09-11,9.760820388793945
2017-09-12,9.890769958496094
2017-09-13,9.919649124145508
2017-09-14,9.883551597595215
2017-09-15,9.926867485046387
2017-09-18,10.121797561645508
2017-09-19,10.215649604797363
2017-09-20,10.331162452697754
2017-09-21,10.417794227600098
2017-09-22,10.410578727722168
2017-09-25,10.45389461517334
2017-09-26,10.619941711425781
2017-09-27,10.865406036376953
2017-09-28,10.85818862915039
2017-09-29,10.995359420776367
2017-10-02,10.995359420776367
2017-10-03,10.952041625976562
2017-10-04,10.89428424835205
2017-10-05,11.024239540100098
2017-10-06,10.980920791625977
2017-10-09,10.836532592773438
2017-10-10,10.944819450378418
2017-10-11,10.85818862915039
2017-10-12,10.764334678649902
2017-10-13,10.706579208374023
2017-10-16,10.800431251525879
2017-10-17,10.670480728149414
2017-10-18,10.757116317749023
2017-10-19,10.807653427124023
2017-10-20,10.988140106201172
2017-10-23,10.915946006774902
2017-10-24,11.14696979522705
2017-10-25,11.240825653076172
2017-10-26,11.414092063903809
2017-10-27,11.349116325378418
2017-10-30,11.262482643127441
2017-10-31,11.175848007202148
2017-11-01,11.233603477478027
2017-11-02,11.341897964477539
2017-11-03,11.414092063903809
2017-11-06,11.464627265930176
2017-11-07,11.16862964630127
2017-11-08,11.089212417602539
2017-11-09,11.031458854675293
2017-11-10,10.952041625976562
2017-11-13,11.14696979522705
2017-11-14,11.327458381652832
2017-11-15,11.406871795654297
2017-11-16,11.33467960357666
2017-11-17,11.406871795654297
2017-11-20,11.450189590454102
2017-11-21,11.305800437927246
2017-11-22,11.233603477478027
2017-11-24,11.240825653076172
2017-11-27,11.204724311828613
2017-11-28,11.551263809204102
2017-11-29,11.962777137756348
2017-11-30,11.977213859558105
2017-12-01,12.02053451538086
2017-12-04,12.237123489379883
2017-12-05,12.179362297058105
2017-12-06,12.114387512207031
2017-12-07,12.317625999450684
2017-12-08,12.397467613220215
2017-12-11,12.324883460998535
2017-12-12,12.564408302307129
2017-12-13,12.397467613220215
2017-12-14,12.27407455444336
2017-12-15,12.426501274108887
2017-12-18,12.578927993774414
2017-12-19,12.557150840759277
2017-12-20,12.52086067199707
2017-12-21,12.695064544677734
2017-12-22,12.680546760559082
2017-12-26,12.593445777893066
2017-12-27,12.557150840759277
2017-12-28,12.615222930908203
2017-12-29,12.542638778686523
2018-01-02,12.607963562011719
2018-01-03,12.629740715026855
2018-01-04,12.731359481811523
2018-01-05,12.695064544677734
2018-01-08,12.680546760559082
2018-01-09,12.905560493469238
2018-01-10,13.123315811157227
2018-01-11,13.210417747497559
2018-01-12,13.268485069274902
2018-01-16,13.181381225585938
2018-01-17,13.326552391052246
2018-01-18,13.174124717712402
2018-01-19,13.55156421661377
2018-01-22,13.907227516174316
2018-01-23,14.052395820617676
2018-01-24,14.103208541870117
2018-01-25,13.892712593078613
2018-01-26,14.066914558410645
2018-01-29,13.979819297790527
2018-01-30,13.899970054626465
2018-01-31,13.95804214477539
2018-02-01,14.183051109313965
2018-02-02,13.972556114196777
2018-02-05,13.399134635925293
2018-02-06,13.55156421661377
2018-02-07,13.76206111907959
2018-02-08,12.99266529083252
2018-02-09,13.261225700378418
2018-02-12,13.406391143798828
2018-02-13,13.682219505310059
2018-02-14,14.059659004211426
2018-02-15,14.139501571655273
2018-02-16,14.11772346496582
2018-02-20,14.08143138885498
2018-02-21,14.241125106811523
2018-02-22,14.016106605529785
2018-02-23,14.262894630432129
2018-02-26,14.371770858764648
2018-02-27,14.241125106811523
2018-02-28,14.088692665100098
2018-03-01,13.979819297790527
2018-03-02,14.132246017456055
2018-03-05,14.313702583312988
2018-03-06,14.444356918334961
2018-03-07,14.42258071899414
2018-03-08,14.407999992370605
2018-03-09,14.663202285766602
2018-03-12,14.524666786193848
2018-03-13,14.371541023254395
2018-03-14,14.145503044128418
2018-03-15,14.12363052368164
2018-03-16,14.31320571899414
2018-03-19,14.25487995147705
2018-03-20,14.189251899719238
2018-03-21,14.2402925491333
2018-03-22,13.57676887512207
2018-03-23,13.131986618041992
2018-03-26,13.708013534545898
2018-03-27,13.336149215698242
2018-03-28,13.328856468200684
2018-03-29,13.547602653503418
2018-04-02,13.24135971069336
2018-04-03,13.416354179382324
2018-04-04,13.678848266601562
2018-04-05,13.737177848815918
2018-04-06,13.292398452758789
2018-04-09,13.40176773071289
2018-04-10,13.562183380126953
2018-04-11,13.430939674377441
2018-04-12,13.839263916015625
2018-04-13,13.496561050415039
2018-04-16,13.46739387512207
2018-04-17,13.088238716125488
2018-04-18,13.059069633483887
2018-04-19,13.2340669631958
2018-04-20,13.77363395690918
2018-04-23,13.751763343811035
2018-04-24,13.75905704498291
2018-04-25,13.868429183959961
2018-04-26,13.715301513671875
2018-04-27,13.853845596313477
2018-04-30,13.635103225708008
2018-05-01,13.671558380126953
2018-05-02,13.525727272033691
2018-05-03,13.430939674377441
2018-05-04,13.64968204498291
2018-05-07,13.671558380126953
2018-05-08,13.831971168518066
2018-05-09,14.014254570007324
2018-05-10,14.094465255737305
2018-05-11,14.08716869354248
2018-05-14,13.999678611755371
2018-05-15,14.138211250305176
2018-05-16,14.072589874267578
2018-05-17,14.08716869354248
2018-05-18,13.948637008666992
2018-05-21,13.963214874267578
2018-05-22,14.181962013244629
2018-05-23,13.999678611755371
2018-05-24,13.955926895141602
2018-05-25,13.861135482788086
2018-05-29,13.20490550994873
2018-05-30,13.430939674377441
2018-05-31,13.299692153930664
2018-06-01,13.554896354675293
2018-06-04,13.656973838806152
2018-06-05,13.584057807922363
2018-06-06,14.03612995147705
2018-06-07,13.962874412536621
2018-06-08,13.999506950378418
2018-06-11,13.823685646057129
2018-06-12,13.882290840148926
2018-06-13,13.838334083557129
2018-06-14,13.640544891357422
2018-06-15,13.618562698364258
2018-06-18,13.713796615600586
2018-06-19,13.882290840148926
2018-06-20,13.85299015045166
2018-06-21,13.86031723022461
2018-06-22,13.574609756469727
2018-06-25,13.442745208740234
2018-06-26,13.318209648132324
2018-06-27,13.083781242370605
2018-06-28,13.179019927978516
2018-06-29,13.02518081665039
2018-07-02,13.105758666992188
2018-07-03,12.864009857177734
2018-07-05,12.790754318237305
2018-07-06,12.885993003845215
2018-07-09,13.237625122070312
2018-07-10,13.098434448242188
2018-07-11,12.959246635437012
2018-07-12,12.834710121154785
2018-07-13,12.607611656188965
2018-07-16,12.827386856079102
2018-07-17,12.92261791229248
2018-07-18,13.230300903320312
2018-07-19,12.907968521118164
2018-07-20,13.054481506347656
2018-07-23,13.38414192199707
2018-07-24,13.38414192199707
2018-07-25,13.398797035217285
2018-07-26,13.472049713134766
2018-07-27,13.596588134765625
2018-07-30,13.787054061889648
2018-07-31,13.63321304321289
2018-08-01,13.79438304901123
2018-08-02,13.970200538635254
2018-08-03,14.021482467651367
2018-08-06,14.006826400756836
2018-08-07,14.146017074584961
2018-08-08,14.189971923828125
2018-08-09,14.124038696289062
2018-08-10,14.014156341552734
2018-08-13,13.882290840148926
2018-08-14,14.065433502197266
2018-08-15,13.970200538635254
2018-08-16,14.211950302124023
2018-08-17,14.27787971496582
2018-08-20,14.270556449890137
2018-08-21,14.3145112991333
2018-08-22,14.307186126708984
2018-08-23,14.167997360229492
2018-08-24,14.109390258789062
2018-08-27,14.241253852844238
2018-08-28,14.26323127746582
2018-08-29,14.299861907958984
2018-08-30,14.175321578979492
2018-08-31,14.255905151367188
2018-09-04,14.38776969909668
2018-09-05,14.60021686553955
2018-09-06,14.445283889770508
2018-09-07,14.46742057800293
2018-09-10,14.41577434539795
2018-09-11,14.496931076049805
2018-09-12,14.128046989440918
2018-09-13,13.921478271484375
2018-09-14,13.99524974822998
2018-09-17,14.002635955810547
2018-09-18,13.9509916305542
2018-09-19,14.135427474975586
2018-09-20,14.378888130187988
2018-09-21,14.341999053955078
2018-09-24,14.231335639953613
2018-09-25,14.201825141906738
2018-09-26,13.973122596740723
2018-09-27,13.678019523620605
2018-09-28,13.537842750549316
2018-10-01,13.382915496826172
2018-10-02,13.360782623291016
2018-10-03,13.626375198364258
2018-10-04,13.773926734924316
2018-10-05,13.678019523620605
2018-10-08,13.788681030273438
2018-10-09,13.71490478515625
2018-10-10,13.4788236618042
2018-10-11,13.087809562683105
2018-10-12,12.75582218170166
2018-10-15,12.659914016723633
2018-10-16,12.704180717468262
2018-10-17,12.785333633422852
2018-10-18,12.571383476257324
2018-10-19,12.468096733093262
2018-10-22,12.091839790344238
2018-10-23,12.010685920715332
2018-10-24,11.40572452545166
2018-10-25,11.848381042480469
2018-10-26,11.848381042480469
2018-10-29,12.12134838104248
2018-10-30,12.187750816345215
2018-10-31,12.51973819732666
2018-11-01,12.696803092956543
2018-11-02,12.733688354492188
2018-11-05,12.777953147888184
2018-11-06,13.014036178588867
2018-11-07,12.925507545471191
2018-11-08,13.03617000579834
2018-11-09,12.71893310546875
2018-11-12,12.490228652954102
2018-11-13,12.453339576721191
2018-11-14,12.077083587646484
2018-11-15,12.136104583740234
2018-11-16,11.951665878295898
2018-11-19,11.90002155303955
2018-11-20,11.678692817687988
2018-11-21,11.671318054199219
2018-11-23,11.774604797363281
2018-11-26,12.054952621459961
2018-11-27,11.995935440063477
2018-11-28,12.12134838104248
2018-11-29,11.95904541015625
2018-11-30,12.136104583740234
2018-12-03,12.268902778625488
2018-12-04,11.50163459777832
2018-12-06,11.38996696472168
2018-12-07,11.09218978881836
2018-12-10,10.71252727508545
2018-12-11,10.541302680969238
2018-12-12,10.615747451782227
2018-12-13,10.258415222167969
2018-12-14,10.027639389038086
2018-12-17,9.9680814743042
2018-12-18,9.848971366882324
2018-12-19,9.558640480041504
2018-12-20,9.610750198364258
2018-12-21,9.573528289794922
2018-12-24,9.35763931274414
2018-12-26,9.9680814743042
2018-12-27,9.945746421813965
2018-12-28,9.938302993774414
2018-12-31,9.960638046264648
2019-01-02,10.17652416229248
2019-01-03,10.161637306213379
2019-01-04,10.533860206604004
2019-01-07,10.71252727508545
2019-01-08,10.824191093444824
2019-01-09,10.943303108215332
2019-01-10,10.950746536254883
2019-01-11,11.002856254577637
2019-01-14,11.136857986450195
2019-01-15,11.248522758483887
2019-01-16,11.464410781860352
2019-01-17,11.620747566223145
2019-01-18,11.687744140625
2019-01-22,11.605855941772461
2019-01-23,11.44207763671875
2019-01-24,11.546300888061523
2019-01-25,11.650524139404297
2019-01-28,11.672856330871582
2019-01-29,11.561190605163574
2019-01-30,11.486745834350586
2019-01-31,11.293190956115723
2019-02-01,11.412299156188965
2019-02-04,11.516526222229004
2019-02-05,11.471856117248535
2019-02-06,11.471856117248535
2019-02-07,11.546300888061523
2019-02-08,11.494189262390137
2019-02-11,11.434633255004883
2019-02-12,11.516526222229004
2019-02-13,11.605855941772461
2019-02-14,11.546300888061523
2019-02-15,11.911078453063965
2019-02-19,12.015297889709473
2019-02-20,12.179076194763184
2019-02-21,12.097187995910645
2019-02-22,12.089743614196777
2019-02-25,12.186519622802734
2019-02-26,12.059965133666992
2019-02-27,12.335408210754395
2019-02-28,12.208852767944336
2019-03-01,12.141855239868164
2019-03-04,12.030190467834473
2019-03-05,11.99296760559082
2019-03-06,11.73985481262207
2019-03-07,11.582123756408691
2019-03-08,11.619678497314453
2019-03-11,11.69478988647461
