Date,MCK
2016-07-19,183.59475708007812
2016-07-20,184.0306396484375
2016-07-21,182.23147583007812
2016-07-22,182.2964324951172
2016-07-25,181.77703857421875
2016-07-26,182.0274658203125
2016-07-27,182.62095642089844
2016-07-28,179.3937225341797
2016-07-29,180.43234252929688
2016-08-01,178.1417236328125
2016-08-02,179.47718811035156
2016-08-03,180.97027587890625
2016-08-04,180.35813903808594
2016-08-05,180.5251007080078
2016-08-08,180.9331512451172
2016-08-09,182.0366973876953
2016-08-10,181.44322204589844
2016-08-11,182.34275817871094
2016-08-12,181.06300354003906
2016-08-15,181.8790740966797
2016-08-16,180.84962463378906
2016-08-17,181.56373596191406
2016-08-18,180.3118133544922
2016-08-19,179.77394104003906
2016-08-22,179.58837890625
2016-08-23,178.75381469726562
2016-08-24,175.32244873046875
2016-08-25,169.98997497558594
2016-08-26,169.5170135498047
2016-08-29,170.5464324951172
2016-08-30,169.9984130859375
2016-08-31,171.47523498535156
2016-09-01,170.22134399414062
2016-09-02,169.95196533203125
2016-09-06,171.54017639160156
2016-09-07,171.791015625
2016-09-08,170.00772094726562
2016-09-09,163.55255126953125
2016-09-12,167.62071228027344
2016-09-13,163.3203125
2016-09-14,155.75991821289062
2016-09-15,156.93951416015625
2016-09-16,154.32955932617188
2016-09-19,153.2521514892578
2016-09-20,153.06639099121094
2016-09-21,154.55247497558594
2016-09-22,156.15005493164062
2016-09-23,155.18405151367188
2016-09-26,153.4193115234375
2016-09-27,154.5153350830078
2016-09-28,154.75682067871094
2016-09-29,152.71343994140625
2016-09-30,154.87754821777344
2016-10-03,153.60511779785156
2016-10-04,153.86512756347656
2016-10-05,153.8744659423828
2016-10-06,153.0199432373047
2016-10-07,154.0137481689453
2016-10-10,153.55865478515625
2016-10-11,151.97967529296875
2016-10-12,150.9672393798828
2016-10-13,150.53074645996094
2016-10-14,149.5369415283203
2016-10-17,149.21189880371094
2016-10-18,150.55862426757812
2016-10-19,149.64837646484375
2016-10-20,150.41928100585938
2016-10-21,149.56478881835938
2016-10-24,148.85894775390625
2016-10-25,147.21495056152344
2016-10-26,147.27993774414062
2016-10-27,149.07254028320312
2016-10-28,115.27345275878906
2016-10-31,118.11561584472656
2016-11-01,120.06608581542969
2016-11-02,126.15901184082031
2016-11-03,120.36328125
2016-11-04,121.44998931884766
2016-11-07,124.93299102783203
2016-11-08,121.21778106689453
2016-11-09,131.592529296875
2016-11-10,136.98883056640625
2016-11-11,132.84642028808594
2016-11-14,133.45938110351562
2016-11-15,132.69781494140625
2016-11-16,131.40675354003906
2016-11-17,131.40675354003906
2016-11-18,130.07855224609375
2016-11-21,131.2860107421875
2016-11-22,131.26736450195312
2016-11-23,131.21168518066406
2016-11-25,132.8835906982422
2016-11-28,132.92071533203125
2016-11-29,131.45028686523438
2016-11-30,133.83267211914062
2016-12-01,133.15333557128906
2016-12-02,133.6000518798828
2016-12-05,134.94015502929688
2016-12-06,135.3123779296875
2016-12-07,131.79461669921875
2016-12-08,133.3953094482422
2016-12-09,136.10340881347656
2016-12-12,136.32676696777344
2016-12-13,137.70407104492188
2016-12-14,133.4232177734375
2016-12-15,132.46470642089844
2016-12-16,132.4181671142578
2016-12-19,131.73873901367188
2016-12-20,131.33863830566406
2016-12-21,131.76673889160156
2016-12-22,130.60342407226562
2016-12-23,131.3851776123047
2016-12-27,132.2134552001953
2016-12-28,131.71087646484375
2016-12-29,131.94354248046875
2016-12-30,130.70579528808594
2017-01-03,137.2014923095703
2017-01-04,138.271728515625
2017-01-05,136.3361053466797
2017-01-06,136.72694396972656
2017-01-09,136.65248107910156
2017-01-10,136.63385009765625
2017-01-11,133.26502990722656
2017-01-12,134.64230346679688
2017-01-13,136.96885681152344
2017-01-17,138.13217163085938
2017-01-18,139.35133361816406
2017-01-19,137.07125854492188
2017-01-20,139.85377502441406
2017-01-23,138.96043395996094
2017-01-24,138.0204315185547
2017-01-25,140.61695861816406
2017-01-26,128.9375762939453
2017-01-27,127.25324249267578
2017-01-30,127.59757232666016
2017-01-31,129.49600219726562
2017-02-01,130.31495666503906
2017-02-02,129.35641479492188
2017-02-03,129.20750427246094
2017-02-06,130.1195526123047
2017-02-07,130.22190856933594
2017-02-08,131.1618194580078
2017-02-09,130.01712036132812
2017-02-10,129.8868408203125
2017-02-13,130.74307250976562
2017-02-14,135.12628173828125
2017-02-15,139.14657592773438
2017-02-16,139.0535430908203
2017-02-17,139.8258819580078
2017-02-21,140.4215087890625
2017-02-22,138.70919799804688
2017-02-23,138.6346435546875
2017-02-24,140.38430786132812
2017-02-27,141.20472717285156
2017-02-28,139.97406005859375
2017-03-01,138.8925018310547
2017-03-02,140.00198364257812
2017-03-03,142.21170043945312
2017-03-06,140.07656860351562
2017-03-07,137.2794952392578
2017-03-08,137.82965087890625
2017-03-09,139.3586883544922
2017-03-10,137.68045043945312
2017-03-13,138.03477478027344
2017-03-14,137.15838623046875
2017-03-15,138.23056030273438
2017-03-16,138.761962890625
2017-03-17,137.92288208007812
2017-03-20,137.2142791748047
2017-03-21,136.1234588623047
2017-03-22,136.41244506835938
2017-03-23,135.95562744140625
2017-03-24,135.77842712402344
2017-03-27,138.45431518554688
2017-03-28,139.740966796875
2017-03-29,141.11154174804688
2017-03-30,139.36801147460938
2017-03-31,138.23056030273438
2017-04-03,136.2819366455078
2017-04-04,135.908935546875
2017-04-05,134.95799255371094
2017-04-06,135.04188537597656
2017-04-07,134.1747589111328
2017-04-10,135.64797973632812
2017-04-11,135.5453643798828
2017-04-12,134.15615844726562
2017-04-13,133.5128173828125
2017-04-17,134.4638214111328
2017-04-18,128.29165649414062
2017-04-19,126.88380432128906
2017-04-20,128.34762573242188
2017-04-21,126.7253189086914
2017-04-24,126.9397201538086
2017-04-25,125.86750793457031
2017-04-26,126.82787322998047
2017-04-27,129.4011993408203
2017-04-28,128.93499755859375
2017-05-01,129.1028289794922
2017-05-02,129.79278564453125
2017-05-03,128.86041259765625
2017-05-04,132.59912109375
2017-05-05,131.89988708496094
2017-05-08,131.3404998779297
2017-05-09,132.85092163085938
2017-05-10,133.5408172607422
2017-05-11,135.84376525878906
2017-05-12,134.79945373535156
2017-05-15,135.49876403808594
2017-05-16,135.1165008544922
2017-05-17,132.4312744140625
2017-05-18,131.8718719482422
2017-05-19,142.65921020507812
2017-05-22,144.90615844726562
2017-05-23,148.24398803710938
2017-05-24,150.32310485839844
2017-05-25,151.376708984375
2017-05-26,150.29518127441406
2017-05-30,151.14364624023438
2017-05-31,152.0573272705078
2017-06-01,154.96189880371094
2017-06-02,154.75645446777344
2017-06-05,154.9432830810547
2017-06-06,151.24476623535156
2017-06-07,150.9178924560547
2017-06-08,151.44088745117188
2017-06-09,152.59898376464844
2017-06-12,151.08596801757812
2017-06-13,151.44088745117188
2017-06-14,152.580322265625
2017-06-15,153.08465576171875
2017-06-16,149.27410888671875
2017-06-19,151.0673065185547
2017-06-20,150.3388671875
2017-06-21,152.11334228515625
2017-06-22,154.63504028320312
2017-06-23,155.93319702148438
2017-06-26,156.54029846191406
2017-06-27,155.68101501464844
2017-06-28,155.61570739746094
2017-06-29,152.83250427246094
2017-06-30,153.6730499267578
2017-07-03,153.68235778808594
2017-07-05,154.35484313964844
2017-07-06,152.30953979492188
2017-07-07,153.80377197265625
2017-07-10,153.83184814453125
2017-07-11,154.28941345214844
2017-07-12,155.35414123535156
2017-07-13,155.34486389160156
2017-07-14,156.43760681152344
2017-07-17,157.01663208007812
2017-07-18,154.4856414794922
2017-07-19,153.96261596679688
2017-07-20,154.16806030273438
2017-07-21,154.96189880371094
2017-07-24,155.7277374267578
2017-07-25,156.5590057373047
2017-07-26,155.36355590820312
2017-07-27,151.79580688476562
2017-07-28,151.7771453857422
2017-07-31,151.1793975830078
2017-08-01,150.6096954345703
2017-08-02,149.0686798095703
2017-08-03,145.08071899414062
2017-08-04,144.4736328125
2017-08-07,145.39822387695312
2017-08-08,146.8738555908203
2017-08-09,144.0813446044922
2017-08-10,141.0927276611328
2017-08-11,140.08399963378906
2017-08-14,139.23411560058594
2017-08-15,139.4022216796875
2017-08-16,137.8892059326172
2017-08-17,137.13272094726562
2017-08-18,136.35752868652344
2017-08-21,136.4882354736328
2017-08-22,138.48692321777344
2017-08-23,137.46893310546875
2017-08-24,137.17005920410156
2017-08-25,137.83316040039062
2017-08-28,138.53363037109375
2017-08-29,137.48765563964844
2017-08-30,137.32846069335938
2017-08-31,139.77175903320312
2017-09-01,139.8653564453125
2017-09-05,138.376953125
2017-09-06,142.3741455078125
2017-09-07,145.8845977783203
2017-09-08,146.91433715820312
2017-09-11,149.06735229492188
2017-09-12,146.37136840820312
2017-09-13,147.60702514648438
2017-09-14,141.99032592773438
2017-09-15,140.30535888671875
2017-09-18,138.93858337402344
2017-09-19,138.891845703125
2017-09-20,140.58615112304688
2017-09-21,142.82342529296875
2017-09-22,144.1715087890625
2017-09-25,144.63954162597656
2017-09-26,144.98593139648438
2017-09-27,145.98760986328125
2017-09-28,143.9000244140625
2017-09-29,143.7970428466797
2017-10-02,145.34164428710938
2017-10-03,144.15280151367188
2017-10-04,143.7970428466797
2017-10-05,143.9000244140625
2017-10-06,141.62527465820312
2017-10-09,138.67648315429688
2017-10-10,139.8653564453125
2017-10-11,140.36148071289062
2017-10-12,141.0448760986328
2017-10-13,137.76844787597656
2017-10-16,137.24420166015625
2017-10-17,137.05699157714844
2017-10-18,136.86978149414062
2017-10-19,140.38021850585938
2017-10-20,141.14779663085938
2017-10-23,138.82626342773438
2017-10-24,140.18362426757812
2017-10-25,141.70950317382812
2017-10-26,134.3703155517578
2017-10-27,126.95629119873047
2017-10-30,126.39464569091797
2017-10-31,129.07192993164062
2017-11-01,130.74755859375
2017-11-02,128.3042755126953
2017-11-03,128.81918334960938
2017-11-06,126.57250213623047
2017-11-07,128.1826171875
2017-11-08,131.3935089111328
2017-11-09,131.1594696044922
2017-11-10,128.81918334960938
2017-11-13,129.2310791015625
2017-11-14,127.47108459472656
2017-11-15,129.98928833007812
2017-11-16,133.58399963378906
2017-11-17,133.05043029785156
2017-11-20,129.40887451171875
2017-11-21,133.7431182861328
2017-11-22,136.48594665527344
2017-11-24,135.41876220703125
2017-11-27,135.59669494628906
2017-11-28,138.31141662597656
2017-11-29,138.6577606201172
2017-11-30,138.62022399902344
2017-12-01,137.35354614257812
2017-12-04,143.6399688720703
2017-12-05,141.38807678222656
2017-12-06,141.18174743652344
2017-12-07,140.7500762939453
2017-12-08,143.1520233154297
2017-12-11,144.31553649902344
2017-12-12,145.00985717773438
2017-12-13,145.6290740966797
2017-12-14,147.49630737304688
2017-12-15,152.5629119873047
2017-12-18,150.3673858642578
2017-12-19,150.09524536132812
2017-12-20,150.7239532470703
2017-12-21,149.5511016845703
2017-12-22,148.65972900390625
2017-12-26,149.09130859375
2017-12-27,148.265625
2017-12-28,147.99356079101562
2017-12-29,146.323486328125
2018-01-02,149.18515014648438
2018-01-03,147.0834503173828
2018-01-04,145.48837280273438
2018-01-05,147.4587860107422
2018-01-08,149.32589721679688
2018-01-09,150.7239532470703
2018-01-10,150.7520751953125
2018-01-11,152.2814483642578
2018-01-12,155.98765563964844
2018-01-16,160.1254119873047
2018-01-17,162.1614532470703
2018-01-18,161.17626953125
2018-01-19,159.84390258789062
2018-01-22,162.28343200683594
2018-01-23,160.069091796875
2018-01-24,163.803466796875
2018-01-25,164.38516235351562
2018-01-26,165.81138610839844
2018-01-29,165.44537353515625
2018-01-30,161.14810180664062
2018-01-31,158.4552459716797
2018-02-01,156.0064239501953
2018-02-02,149.38221740722656
2018-02-05,142.98318481445312
2018-02-06,143.1051483154297
2018-02-07,143.39602661132812
2018-02-08,140.95651245117188
2018-02-09,139.7367706298828
2018-02-12,139.8212127685547
2018-02-13,137.15652465820312
2018-02-14,139.58663940429688
2018-02-15,139.5209503173828
2018-02-16,141.20986938476562
2018-02-20,139.66171264648438
2018-02-21,140.35597229003906
2018-02-22,140.8251495361328
2018-02-23,143.2271270751953
2018-02-26,144.98171997070312
2018-02-27,144.19357299804688
2018-02-28,140.32870483398438
2018-03-01,137.79917907714844
2018-03-02,140.95875549316406
2018-03-05,142.28466796875
2018-03-06,142.15298461914062
2018-03-07,142.69842529296875
2018-03-08,144.79541015625
2018-03-09,146.49742126464844
2018-03-12,148.38751220703125
2018-03-13,148.2841033935547
2018-03-14,146.16835021972656
2018-03-15,144.77658081054688
2018-03-16,143.24380493164062
2018-03-19,138.8147430419922
2018-03-20,133.35130310058594
2018-03-21,134.39508056640625
2018-03-22,133.2384796142578
2018-03-23,130.7465362548828
2018-03-26,130.9816131591797
2018-03-27,130.4738311767578
2018-03-28,132.26992797851562
2018-03-29,132.4673614501953
2018-04-02,131.47056579589844
2018-04-03,132.14761352539062
2018-04-04,132.9187469482422
2018-04-05,134.10357666015625
2018-04-06,131.3765869140625
2018-04-09,131.6774444580078
2018-04-10,134.65835571289062
2018-04-11,134.5455780029297
2018-04-12,135.35423278808594
2018-04-13,134.32925415039062
2018-04-16,139.0592498779297
2018-04-17,140.58258056640625
2018-04-18,140.37570190429688
2018-04-19,138.3257598876953
2018-04-20,137.52645874023438
2018-04-23,139.48240661621094
2018-04-24,140.00906372070312
2018-04-25,142.66078186035156
2018-04-26,144.77658081054688
2018-04-27,148.6977996826172
2018-04-30,146.89236450195312
2018-05-01,145.01170349121094
2018-05-02,145.4066162109375
2018-05-03,137.84617614746094
2018-05-04,138.06246948242188
2018-05-07,135.67398071289062
2018-05-08,135.42010498046875
2018-05-09,136.17234802246094
2018-05-10,138.4762420654297
2018-05-11,140.3099365234375
2018-05-14,142.01194763183594
2018-05-15,140.66725158691406
2018-05-16,141.20321655273438
2018-05-17,141.98374938964844
2018-05-18,140.03720092773438
2018-05-21,137.76158142089844
2018-05-22,137.7051544189453
2018-05-23,138.07183837890625
2018-05-24,135.43887329101562
2018-05-25,137.1126708984375
2018-05-29,132.79652404785156
2018-05-30,135.81504821777344
2018-05-31,133.78851318359375
2018-06-01,134.07127380371094
2018-06-04,134.59912109375
2018-06-05,135.51339721679688
2018-06-06,137.2760467529297
2018-06-07,137.26658630371094
2018-06-08,137.02151489257812
2018-06-11,136.87071228027344
2018-06-12,137.1817626953125
2018-06-13,140.93316650390625
2018-06-14,141.38565063476562
2018-06-15,141.38565063476562
2018-06-18,137.65301513671875
2018-06-19,138.31288146972656
2018-06-20,139.02919006347656
2018-06-21,138.0489501953125
2018-06-22,140.32997131347656
2018-06-25,137.68130493164062
2018-06-26,136.60678100585938
2018-06-27,136.35227966308594
2018-06-28,128.00108337402344
2018-06-29,125.73898315429688
2018-07-02,127.13394165039062
2018-07-03,126.8417739868164
2018-07-05,128.22731018066406
2018-07-06,129.961669921875
2018-07-09,130.3292694091797
2018-07-10,130.56492614746094
2018-07-11,126.9642562866211
2018-07-12,128.17076110839844
2018-07-13,128.74574279785156
2018-07-16,127.79373168945312
2018-07-17,126.85118103027344
2018-07-18,126.62496948242188
2018-07-19,126.12540435791016
2018-07-20,125.26766967773438
2018-07-23,125.01318359375
2018-07-24,124.4004898071289
2018-07-25,125.69181823730469
2018-07-26,119.76306915283203
2018-07-27,116.77510070800781
2018-07-30,118.669677734375
2018-07-31,118.38690185546875
2018-08-01,117.62342071533203
2018-08-02,116.86934661865234
2018-08-03,118.96186828613281
2018-08-06,119.47086334228516
2018-08-07,119.47086334228516
2018-08-08,116.93534088134766
2018-08-09,116.76566314697266
2018-08-10,116.06816101074219
2018-08-13,118.79218292236328
2018-08-14,119.4048843383789
2018-08-15,119.15982818603516
2018-08-16,119.79132080078125
2018-08-17,121.94981384277344
2018-08-20,123.14683532714844
2018-08-21,122.90180206298828
2018-08-22,122.27029418945312
2018-08-23,121.93098449707031
2018-08-24,122.22312927246094
2018-08-27,122.8358383178711
2018-08-28,122.53417205810547
2018-08-29,122.53417205810547
2018-08-30,122.51535034179688
2018-08-31,121.72120666503906
2018-09-04,117.135986328125
2018-09-05,116.6916275024414
2018-09-06,118.64864349365234
2018-09-07,122.65716552734375
2018-09-10,123.2433090209961
2018-09-11,122.9786148071289
2018-09-12,123.17713928222656
2018-09-13,122.53427124023438
2018-09-14,121.54158782958984
2018-09-17,124.58580017089844
2018-09-18,125.8148422241211
2018-09-19,126.9398193359375
2018-09-20,128.43356323242188
2018-09-21,127.58271789550781
2018-09-24,125.39887237548828
2018-09-25,124.52906799316406
2018-09-26,124.7560043334961
2018-09-27,124.50072479248047
2018-09-28,125.40830993652344
2018-10-01,125.09634399414062
2018-10-02,125.29484558105469
2018-10-03,123.37568664550781
2018-10-04,125.03961944580078
2018-10-05,126.76025390625
2018-10-08,128.6226806640625
2018-10-09,129.36953735351562
2018-10-10,128.1027374267578
2018-10-11,122.18444061279297
2018-10-12,123.64981842041016
2018-10-15,124.19816589355469
2018-10-16,126.15516662597656
2018-10-17,127.66780853271484
2018-10-18,125.4555435180664
2018-10-19,125.16250610351562
2018-10-22,119.81148529052734
2018-10-23,120.34092712402344
2018-10-24,114.9426498413086
2018-10-25,115.33026123046875
2018-10-26,111.92677307128906
2018-10-29,114.17686462402344
2018-10-30,117.343994140625
2018-10-31,117.94903564453125
2018-11-01,122.04266357421875
2018-11-02,118.56355285644531
2018-11-05,120.18020629882812
2018-11-06,121.57942962646484
2018-11-07,125.47447967529297
2018-11-08,125.3326416015625
2018-11-09,123.66876983642578
2018-11-12,123.34728240966797
2018-11-13,123.04476928710938
2018-11-14,121.85356903076172
2018-11-15,120.51107025146484
2018-11-16,117.12654113769531
2018-11-19,119.30094146728516
2018-11-20,115.85970306396484
2018-11-21,115.16007995605469
2018-11-23,114.54557800292969
2018-11-26,114.053955078125
2018-11-27,118.8282699584961
2018-11-28,120.21800994873047
2018-11-29,120.07620239257812
2018-11-30,118.0657730102539
2018-12-03,120.58829498291016
2018-12-04,118.58734893798828
2018-12-06,119.86756896972656
2018-12-07,118.4830551147461
2018-12-10,116.73811340332031
2018-12-11,115.83721160888672
2018-12-12,116.95623779296875
2018-12-13,116.51051330566406
2018-12-14,110.63093566894531
2018-12-17,106.116943359375
2018-12-18,103.54700469970703
2018-12-19,104.91256713867188
2018-12-20,104.18240356445312
2018-12-21,102.74092102050781
2018-12-24,102.63661193847656
2018-12-26,105.05481719970703
2018-12-27,105.32035064697266
2018-12-28,104.35308074951172
2018-12-31,104.76084899902344
2019-01-02,107.22647857666016
2019-01-03,107.10319519042969
2019-01-04,108.4213638305664
2019-01-07,109.39813232421875
2019-01-08,111.62667083740234
2019-01-09,112.14826202392578
2019-01-10,115.73290252685547
2019-01-11,115.84668731689453
2019-01-14,115.4009780883789
2019-01-15,116.69071960449219
2019-01-16,117.2122802734375
2019-01-17,117.96147155761719
2019-01-18,120.12360382080078
2019-01-22,119.36497497558594
2019-01-23,119.60205841064453
2019-01-24,118.98563385009766
2019-01-25,120.4839859008789
2019-01-28,119.27011108398438
2019-01-29,118.81494140625
2019-01-30,118.51146697998047
2019-01-31,121.6219482421875
2019-02-01,120.74951171875
2019-02-04,125.42475891113281
2019-02-05,124.96000671386719
2019-02-06,125.76605987548828
2019-02-07,123.85054016113281
2019-02-08,121.84957122802734
2019-02-11,123.6893081665039
2019-02-12,127.07477569580078
2019-02-13,127.23603820800781
2019-02-14,127.44466400146484
2019-02-15,128.55418395996094
2019-02-19,129.2559051513672
2019-02-20,127.11267852783203
2019-02-21,125.13072204589844
2019-02-22,124.69451904296875
2019-02-25,123.45220947265625
2019-02-26,120.57879638671875
2019-02-27,120.83486938476562
2019-02-28,120.95853424072266
2019-03-01,118.456787109375
2019-03-04,114.24283599853516
2019-03-05,111.44620513916016
2019-03-06,107.97422790527344
2019-03-07,106.80420684814453
2019-03-08,106.40469360351562
2019-03-11,107.9457015991211
2019-03-12,109.97181701660156
2019-03-13,111.74108123779297
2019-03-14,111.9788818359375
2019-03-15,113.44380187988281
2019-03-18,115.45088958740234
2019-03-19,116.54481506347656
2019-03-20,114.76600646972656
