Date,BLL
2016-05-26,35.90999984741211
2016-05-27,36.1349983215332
2016-05-31,36.150001525878906
2016-06-01,35.959999084472656
2016-06-02,36.84000015258789
2016-06-03,37.119998931884766
2016-06-06,37.150001525878906
2016-06-07,37.2599983215332
2016-06-08,37.47999954223633
2016-06-09,37.439998626708984
2016-06-10,36.84000015258789
2016-06-13,36.0099983215332
2016-06-14,35.96500015258789
2016-06-15,36.005001068115234
2016-06-16,35.93000030517578
2016-06-17,35.72999954223633
2016-06-20,36.029998779296875
2016-06-21,35.994998931884766
2016-06-22,36.244998931884766
2016-06-23,36.76499938964844
2016-06-24,34.70500183105469
2016-06-27,34.16999816894531
2016-06-28,35.29999923706055
2016-06-29,35.69499969482422
2016-06-30,36.14500045776367
2016-07-01,35.70500183105469
2016-07-05,35.025001525878906
2016-07-06,35.165000915527344
2016-07-07,35.40999984741211
2016-07-08,35.810001373291016
2016-07-11,35.849998474121094
2016-07-12,35.63999938964844
2016-07-13,35.665000915527344
2016-07-14,35.650001525878906
2016-07-15,35.01499938964844
2016-07-18,34.96500015258789
2016-07-19,34.8849983215332
2016-07-20,35.27000045776367
2016-07-21,35.46500015258789
2016-07-22,35.380001068115234
2016-07-25,35.529998779296875
2016-07-26,35.73500061035156
2016-07-27,35.57500076293945
2016-07-28,35.459999084472656
2016-07-29,35.334999084472656
2016-08-01,35.349998474121094
2016-08-02,35.025001525878906
2016-08-03,35.04999923706055
2016-08-04,39.255001068115234
2016-08-05,39.57500076293945
2016-08-08,40.099998474121094
2016-08-09,40.03499984741211
2016-08-10,40.095001220703125
2016-08-11,40.279998779296875
2016-08-12,40.150001525878906
2016-08-15,40.369998931884766
2016-08-16,40.14500045776367
2016-08-17,40.130001068115234
2016-08-18,40.1349983215332
2016-08-19,40.290000915527344
2016-08-22,40.349998474121094
2016-08-23,40.26499938964844
2016-08-24,39.904998779296875
2016-08-25,39.90999984741211
2016-08-26,39.345001220703125
2016-08-29,39.470001220703125
2016-08-30,39.474998474121094
2016-08-31,39.595001220703125
2016-09-01,39.92499923706055
2016-09-02,40.33000183105469
2016-09-06,40.4900016784668
2016-09-07,40.32500076293945
2016-09-08,40.04999923706055
2016-09-09,38.900001525878906
2016-09-12,39.005001068115234
2016-09-13,38.58000183105469
2016-09-14,38.54499816894531
2016-09-15,39.150001525878906
2016-09-16,39.22999954223633
2016-09-19,39.185001373291016
2016-09-20,39.29999923706055
2016-09-21,39.54499816894531
2016-09-22,39.845001220703125
2016-09-23,39.66999816894531
2016-09-26,39.52000045776367
2016-09-27,39.779998779296875
2016-09-28,40.21500015258789
2016-09-29,40.45000076293945
2016-09-30,40.974998474121094
2016-10-03,40.42499923706055
2016-10-04,39.71500015258789
2016-10-05,39.70000076293945
2016-10-06,39.775001525878906
2016-10-07,39.15999984741211
2016-10-10,39.61000061035156
2016-10-11,39.189998626708984
2016-10-12,39.345001220703125
2016-10-13,39.29999923706055
2016-10-14,39.630001068115234
2016-10-17,39.7599983215332
2016-10-18,40.459999084472656
2016-10-19,41.0099983215332
2016-10-20,40.05500030517578
2016-10-21,39.84000015258789
2016-10-24,40.154998779296875
2016-10-25,39.875
2016-10-26,39.76499938964844
2016-10-27,39.18000030517578
2016-10-28,38.54999923706055
2016-10-31,38.53499984741211
2016-11-01,38.435001373291016
2016-11-02,38.459999084472656
2016-11-03,39.119998931884766
2016-11-04,38.2400016784668
2016-11-07,39.310001373291016
2016-11-08,39.79999923706055
2016-11-09,39.29499816894531
2016-11-10,37.94499969482422
2016-11-11,37.98500061035156
2016-11-14,38.084999084472656
2016-11-15,38.19499969482422
2016-11-16,38.244998931884766
2016-11-17,38.244998931884766
2016-11-18,38.19499969482422
2016-11-21,38.04999923706055
2016-11-22,38.34000015258789
2016-11-23,38.83000183105469
2016-11-25,38.525001525878906
2016-11-28,38.66999816894531
2016-11-29,38.525001525878906
2016-11-30,37.529998779296875
2016-12-01,36.55500030517578
2016-12-02,37.10499954223633
2016-12-05,36.79499816894531
2016-12-06,37.099998474121094
2016-12-07,37.790000915527344
2016-12-08,38.03499984741211
2016-12-09,38.41999816894531
2016-12-12,38.154998779296875
2016-12-13,38.63999938964844
2016-12-14,37.4900016784668
2016-12-15,38.150001525878906
2016-12-16,38.33000183105469
2016-12-19,38.26499938964844
2016-12-20,38.154998779296875
2016-12-21,38.154998779296875
2016-12-22,38.224998474121094
2016-12-23,38.11000061035156
2016-12-27,38.23500061035156
2016-12-28,38.005001068115234
2016-12-29,37.845001220703125
2016-12-30,37.53499984741211
2017-01-03,37.875
2017-01-04,38.45000076293945
2017-01-05,38.43000030517578
2017-01-06,38.599998474121094
2017-01-09,37.9900016784668
2017-01-10,37.810001373291016
2017-01-11,38.35499954223633
2017-01-12,38.525001525878906
2017-01-13,38.084999084472656
2017-01-17,38.244998931884766
2017-01-18,38.4900016784668
2017-01-19,37.80500030517578
2017-01-20,37.4900016784668
2017-01-23,37.689998626708984
2017-01-24,38.22999954223633
2017-01-25,38.375
2017-01-26,38.18000030517578
2017-01-27,38.470001220703125
2017-01-30,38.2400016784668
2017-01-31,38.130001068115234
2017-02-01,38.26499938964844
2017-02-02,36.65999984741211
2017-02-03,36.91999816894531
2017-02-06,36.470001220703125
2017-02-07,36.310001373291016
2017-02-08,37.22999954223633
2017-02-09,37.040000915527344
2017-02-10,37.165000915527344
2017-02-13,36.92499923706055
2017-02-14,36.869998931884766
2017-02-15,36.560001373291016
2017-02-16,36.4900016784668
2017-02-17,36.6349983215332
2017-02-21,36.849998474121094
2017-02-22,36.720001220703125
2017-02-23,37.01499938964844
2017-02-24,36.53499984741211
2017-02-27,36.75
2017-02-28,36.76499938964844
2017-03-01,37.5
2017-03-02,36.6349983215332
2017-03-03,36.904998779296875
2017-03-06,36.3650016784668
2017-03-07,36.13999938964844
2017-03-08,36.34000015258789
2017-03-09,36.67499923706055
2017-03-10,36.869998931884766
2017-03-13,37.15999984741211
2017-03-14,37.025001525878906
2017-03-15,37.470001220703125
2017-03-16,37.375
2017-03-17,37.560001373291016
2017-03-20,37.654998779296875
2017-03-21,36.9900016784668
2017-03-22,37.18000030517578
2017-03-23,37.154998779296875
2017-03-24,36.8650016784668
2017-03-27,36.8650016784668
2017-03-28,37.0
2017-03-29,36.78499984741211
2017-03-30,36.810001373291016
2017-03-31,37.130001068115234
2017-04-03,36.67499923706055
2017-04-04,36.69499969482422
2017-04-05,36.32500076293945
2017-04-06,36.20000076293945
2017-04-07,36.1150016784668
2017-04-10,36.11000061035156
2017-04-11,36.125
2017-04-12,35.869998931884766
2017-04-13,35.76499938964844
2017-04-17,36.150001525878906
2017-04-18,36.13999938964844
2017-04-19,36.400001525878906
2017-04-20,36.6349983215332
2017-04-21,36.84000015258789
2017-04-24,37.19499969482422
2017-04-25,37.56999969482422
2017-04-26,37.584999084472656
2017-04-27,38.67499923706055
2017-04-28,38.44499969482422
2017-05-01,38.459999084472656
2017-05-02,38.400001525878906
2017-05-03,38.11000061035156
2017-05-04,40.244998931884766
2017-05-05,40.02000045776367
2017-05-08,39.80500030517578
2017-05-09,39.81999969482422
2017-05-10,40.095001220703125
2017-05-11,40.0
2017-05-12,40.18000030517578
2017-05-15,40.38999938964844
2017-05-16,40.404998779296875
2017-05-17,39.97999954223633
2017-05-18,39.75
2017-05-19,40.040000915527344
2017-05-22,40.18000030517578
2017-05-23,40.130001068115234
2017-05-24,40.31999969482422
2017-05-25,40.720001220703125
2017-05-26,40.689998626708984
2017-05-30,40.83000183105469
2017-05-31,40.900001525878906
2017-06-01,41.41999816894531
2017-06-02,41.36000061035156
2017-06-05,41.20000076293945
2017-06-06,40.9900016784668
2017-06-07,40.72999954223633
2017-06-08,40.5099983215332
2017-06-09,40.279998779296875
2017-06-12,40.43000030517578
2017-06-13,41.209999084472656
2017-06-14,41.279998779296875
2017-06-15,41.150001525878906
2017-06-16,41.15999984741211
2017-06-19,41.88999938964844
2017-06-20,41.790000915527344
2017-06-21,41.779998779296875
2017-06-22,41.66999816894531
2017-06-23,42.06999969482422
2017-06-26,42.290000915527344
2017-06-27,42.09000015258789
2017-06-28,42.52000045776367
2017-06-29,42.029998779296875
2017-06-30,42.209999084472656
2017-07-03,42.470001220703125
2017-07-05,42.58000183105469
2017-07-06,42.02000045776367
2017-07-07,42.29999923706055
2017-07-10,42.15999984741211
2017-07-11,41.65999984741211
2017-07-12,41.959999084472656
2017-07-13,41.720001220703125
2017-07-14,42.099998474121094
2017-07-17,42.43000030517578
2017-07-18,42.41999816894531
2017-07-19,42.529998779296875
2017-07-20,42.41999816894531
2017-07-21,42.91999816894531
2017-07-24,42.68000030517578
2017-07-25,42.5099983215332
2017-07-26,42.40999984741211
2017-07-27,42.290000915527344
2017-07-28,41.88999938964844
2017-07-31,41.900001525878906
2017-08-01,41.9900016784668
2017-08-02,41.880001068115234
2017-08-03,40.61000061035156
2017-08-04,40.560001373291016
2017-08-07,41.16999816894531
2017-08-08,41.09000015258789
2017-08-09,40.279998779296875
2017-08-10,40.04999923706055
2017-08-11,40.15999984741211
2017-08-14,40.63999938964844
2017-08-15,40.31999969482422
2017-08-16,40.81999969482422
2017-08-17,40.27000045776367
2017-08-18,40.119998931884766
2017-08-21,39.59000015258789
2017-08-22,39.7599983215332
2017-08-23,39.38999938964844
2017-08-24,39.209999084472656
2017-08-25,39.29999923706055
2017-08-28,39.08000183105469
2017-08-29,39.060001373291016
2017-08-30,39.5099983215332
2017-08-31,39.9900016784668
2017-09-01,40.150001525878906
2017-09-05,39.9900016784668
2017-09-06,40.0
2017-09-07,40.2599983215332
2017-09-08,40.279998779296875
2017-09-11,40.939998626708984
2017-09-12,40.720001220703125
2017-09-13,40.36000061035156
2017-09-14,40.40999984741211
2017-09-15,40.529998779296875
2017-09-18,40.779998779296875
2017-09-19,40.61000061035156
2017-09-20,40.779998779296875
2017-09-21,40.79999923706055
2017-09-22,41.0
2017-09-25,40.810001373291016
2017-09-26,40.970001220703125
2017-09-27,40.9900016784668
2017-09-28,41.41999816894531
2017-09-29,41.29999923706055
2017-10-02,41.36000061035156
2017-10-03,41.58000183105469
2017-10-04,41.7599983215332
2017-10-05,42.029998779296875
2017-10-06,42.02000045776367
2017-10-09,42.060001373291016
2017-10-10,42.5
2017-10-11,42.29999923706055
2017-10-12,42.25
2017-10-13,42.349998474121094
2017-10-16,42.189998626708984
2017-10-17,41.97999954223633
2017-10-18,42.11000061035156
2017-10-19,41.939998626708984
2017-10-20,42.29999923706055
2017-10-23,42.90999984741211
2017-10-24,42.91999816894531
2017-10-25,42.45000076293945
2017-10-26,42.72999954223633
2017-10-27,42.77000045776367
2017-10-30,42.63999938964844
2017-10-31,42.93000030517578
2017-11-01,42.70000076293945
2017-11-02,41.79999923706055
2017-11-03,41.75
2017-11-06,41.45000076293945
2017-11-07,41.04999923706055
2017-11-08,40.7400016784668
2017-11-09,40.31999969482422
2017-11-10,39.97999954223633
2017-11-13,40.310001373291016
2017-11-14,39.9900016784668
2017-11-15,39.380001068115234
2017-11-16,40.52000045776367
2017-11-17,39.97999954223633
2017-11-20,39.7400016784668
2017-11-21,39.599998474121094
2017-11-22,39.52000045776367
2017-11-24,39.939998626708984
2017-11-27,40.040000915527344
2017-11-28,39.58000183105469
2017-11-29,39.560001373291016
2017-11-30,39.90999984741211
2017-12-01,39.7400016784668
2017-12-04,40.650001525878906
2017-12-05,40.790000915527344
2017-12-06,40.79999923706055
2017-12-07,40.810001373291016
2017-12-08,39.599998474121094
2017-12-11,39.599998474121094
2017-12-12,38.88999938964844
2017-12-13,38.63999938964844
2017-12-14,38.290000915527344
2017-12-15,39.400001525878906
2017-12-18,38.529998779296875
2017-12-19,38.2599983215332
2017-12-20,37.9900016784668
2017-12-21,37.630001068115234
2017-12-22,37.970001220703125
2017-12-26,37.599998474121094
2017-12-27,37.560001373291016
2017-12-28,37.91999816894531
2017-12-29,37.849998474121094
2018-01-02,38.630001068115234
2018-01-03,38.529998779296875
2018-01-04,38.349998474121094
2018-01-05,38.59000015258789
2018-01-08,38.619998931884766
2018-01-09,38.5
2018-01-10,37.849998474121094
2018-01-11,38.380001068115234
2018-01-12,37.900001525878906
2018-01-16,38.38999938964844
2018-01-17,39.040000915527344
2018-01-18,38.790000915527344
2018-01-19,38.720001220703125
2018-01-22,37.7599983215332
2018-01-23,38.400001525878906
2018-01-24,38.84000015258789
2018-01-25,39.209999084472656
2018-01-26,38.119998931884766
2018-01-29,37.630001068115234
2018-01-30,37.56999969482422
2018-01-31,38.279998779296875
2018-02-01,38.349998474121094
2018-02-02,37.459999084472656
2018-02-05,36.5099983215332
2018-02-06,36.93000030517578
2018-02-07,39.33000183105469
2018-02-08,38.439998626708984
2018-02-09,37.869998931884766
2018-02-12,37.529998779296875
2018-02-13,37.7599983215332
2018-02-14,38.119998931884766
2018-02-15,39.119998931884766
2018-02-16,39.619998931884766
2018-02-20,39.209999084472656
2018-02-21,39.13999938964844
2018-02-22,39.54999923706055
2018-02-23,39.72999954223633
2018-02-26,40.08000183105469
2018-02-27,40.0099983215332
2018-02-28,39.95000076293945
2018-03-01,39.5
2018-03-02,39.400001525878906
2018-03-05,39.93000030517578
2018-03-06,40.560001373291016
2018-03-07,40.7400016784668
2018-03-08,41.02000045776367
2018-03-09,41.810001373291016
2018-03-12,41.650001525878906
2018-03-13,41.619998931884766
2018-03-14,40.939998626708984
2018-03-15,40.970001220703125
2018-03-16,40.599998474121094
2018-03-19,40.22999954223633
2018-03-20,39.88999938964844
2018-03-21,39.81999969482422
2018-03-22,39.13999938964844
2018-03-23,38.77000045776367
2018-03-26,39.310001373291016
2018-03-27,39.189998626708984
2018-03-28,39.189998626708984
2018-03-29,39.709999084472656
2018-04-02,38.88999938964844
2018-04-03,39.65999984741211
2018-04-04,40.09000015258789
2018-04-05,40.279998779296875
2018-04-06,39.2599983215332
2018-04-09,39.29999923706055
2018-04-10,40.13999938964844
2018-04-11,40.25
2018-04-12,40.5099983215332
2018-04-13,40.63999938964844
2018-04-16,40.7599983215332
2018-04-17,41.40999984741211
2018-04-18,41.25
2018-04-19,40.91999816894531
2018-04-20,40.66999816894531
2018-04-23,40.4900016784668
2018-04-24,40.15999984741211
2018-04-25,40.220001220703125
2018-04-26,40.43000030517578
2018-04-27,40.54999923706055
2018-04-30,40.09000015258789
2018-05-01,39.2599983215332
2018-05-02,38.5
2018-05-03,37.91999816894531
2018-05-04,38.540000915527344
2018-05-07,38.220001220703125
2018-05-08,38.06999969482422
2018-05-09,38.59000015258789
2018-05-10,38.810001373291016
2018-05-11,38.54999923706055
2018-05-14,38.36000061035156
2018-05-15,37.7400016784668
2018-05-16,38.150001525878906
2018-05-17,37.9900016784668
2018-05-18,37.959999084472656
2018-05-21,38.02000045776367
2018-05-22,38.36000061035156
2018-05-23,38.349998474121094
2018-05-24,38.349998474121094
2018-05-25,38.369998931884766
2018-05-29,37.59000015258789
2018-05-30,37.66999816894531
2018-05-31,36.95000076293945
2018-06-01,36.7599983215332
2018-06-04,36.810001373291016
2018-06-05,36.650001525878906
2018-06-06,36.72999954223633
2018-06-07,37.33000183105469
2018-06-08,37.599998474121094
2018-06-11,37.810001373291016
2018-06-12,37.81999969482422
2018-06-13,37.11000061035156
2018-06-14,36.880001068115234
2018-06-15,36.650001525878906
2018-06-18,36.7400016784668
2018-06-19,35.970001220703125
2018-06-20,35.720001220703125
2018-06-21,35.279998779296875
2018-06-22,35.90999984741211
2018-06-25,35.91999816894531
2018-06-26,35.7400016784668
2018-06-27,35.2599983215332
2018-06-28,35.25
2018-06-29,35.54999923706055
2018-07-02,35.7599983215332
2018-07-03,36.11000061035156
2018-07-05,36.45000076293945
2018-07-06,36.869998931884766
2018-07-09,37.060001373291016
2018-07-10,37.650001525878906
2018-07-11,37.7599983215332
2018-07-12,37.869998931884766
2018-07-13,37.619998931884766
2018-07-16,37.40999984741211
2018-07-17,38.25
2018-07-18,38.08000183105469
2018-07-19,38.27000045776367
2018-07-20,37.59000015258789
2018-07-23,37.880001068115234
2018-07-24,38.130001068115234
2018-07-25,38.119998931884766
2018-07-26,38.54999923706055
2018-07-27,38.77000045776367
2018-07-30,38.58000183105469
2018-07-31,38.970001220703125
2018-08-01,39.33000183105469
2018-08-02,40.529998779296875
2018-08-03,41.41999816894531
2018-08-06,41.45000076293945
2018-08-07,41.7400016784668
2018-08-08,41.459999084472656
2018-08-09,41.25
2018-08-10,40.31999969482422
2018-08-13,39.650001525878906
2018-08-14,39.70000076293945
2018-08-15,40.11000061035156
2018-08-16,40.29999923706055
2018-08-17,40.65999984741211
2018-08-20,40.91999816894531
2018-08-21,41.06999969482422
2018-08-22,40.65999984741211
2018-08-23,40.68000030517578
2018-08-24,41.09000015258789
2018-08-27,41.849998474121094
2018-08-28,41.66999816894531
2018-08-29,41.84000015258789
2018-08-30,41.84000015258789
2018-08-31,41.880001068115234
2018-09-04,41.41999816894531
2018-09-05,41.95000076293945
2018-09-06,42.13999938964844
2018-09-07,42.41999816894531
2018-09-10,43.18000030517578
2018-09-11,42.790000915527344
2018-09-12,43.20000076293945
2018-09-13,43.810001373291016
2018-09-14,44.13999938964844
2018-09-17,44.13999938964844
2018-09-18,44.91999816894531
2018-09-19,44.22999954223633
2018-09-20,44.38999938964844
2018-09-21,44.56999969482422
2018-09-24,44.86000061035156
2018-09-25,44.220001220703125
2018-09-26,44.29999923706055
2018-09-27,44.13999938964844
2018-09-28,43.9900016784668
2018-10-01,43.880001068115234
2018-10-02,44.45000076293945
2018-10-03,45.31999969482422
2018-10-04,45.810001373291016
2018-10-05,45.93000030517578
2018-10-08,46.349998474121094
2018-10-09,45.720001220703125
2018-10-10,43.86000061035156
2018-10-11,43.5099983215332
2018-10-12,44.15999984741211
2018-10-15,44.599998474121094
2018-10-16,46.099998474121094
2018-10-17,46.20000076293945
2018-10-18,46.20000076293945
2018-10-19,45.93000030517578
2018-10-22,45.130001068115234
2018-10-23,45.11000061035156
2018-10-24,43.650001525878906
2018-10-25,43.31999969482422
2018-10-26,43.38999938964844
2018-10-29,43.869998931884766
2018-10-30,44.970001220703125
2018-10-31,44.79999923706055
2018-11-01,47.619998931884766
2018-11-02,47.36000061035156
2018-11-05,47.40999984741211
2018-11-06,47.86000061035156
2018-11-07,48.84000015258789
2018-11-08,48.720001220703125
2018-11-09,48.68000030517578
2018-11-12,48.290000915527344
2018-11-13,49.099998474121094
2018-11-14,49.060001373291016
2018-11-15,50.380001068115234
2018-11-16,50.5
2018-11-19,49.5099983215332
2018-11-20,49.04999923706055
2018-11-21,49.310001373291016
2018-11-23,48.869998931884766
2018-11-26,49.099998474121094
2018-11-27,48.65999984741211
2018-11-28,49.59000015258789
2018-11-29,49.56999969482422
2018-11-30,49.11000061035156
2018-12-03,49.790000915527344
2018-12-04,49.029998779296875
2018-12-06,48.720001220703125
2018-12-07,48.38999938964844
2018-12-10,48.29999923706055
2018-12-11,47.83000183105469
2018-12-12,48.189998626708984
2018-12-13,48.529998779296875
2018-12-14,48.0099983215332
2018-12-17,46.650001525878906
2018-12-18,46.779998779296875
2018-12-19,45.869998931884766
2018-12-20,44.13999938964844
2018-12-21,43.619998931884766
2018-12-24,42.349998474121094
2018-12-26,43.4900016784668
2018-12-27,44.45000076293945
2018-12-28,44.79999923706055
2018-12-31,45.97999954223633
2019-01-02,44.66999816894531
2019-01-03,44.2599983215332
2019-01-04,45.59000015258789
2019-01-07,46.439998626708984
2019-01-08,46.90999984741211
2019-01-09,47.09000015258789
2019-01-10,47.650001525878906
2019-01-11,48.119998931884766
2019-01-14,48.470001220703125
2019-01-15,49.29999923706055
2019-01-16,48.439998626708984
2019-01-17,49.5
2019-01-18,50.2599983215332
2019-01-22,50.720001220703125
2019-01-23,50.779998779296875
2019-01-24,50.86000061035156
2019-01-25,51.75
2019-01-28,50.790000915527344
2019-01-29,51.31999969482422
2019-01-30,51.18000030517578
2019-01-31,52.279998779296875
2019-02-01,52.029998779296875
2019-02-04,51.97999954223633
2019-02-05,53.0
2019-02-06,53.209999084472656
2019-02-07,53.2599983215332
2019-02-08,53.900001525878906
2019-02-11,53.849998474121094
2019-02-12,54.900001525878906
2019-02-13,55.20000076293945
2019-02-14,54.95000076293945
2019-02-15,54.130001068115234
2019-02-19,54.060001373291016
2019-02-20,54.400001525878906
2019-02-21,54.47999954223633
2019-02-22,55.2599983215332
2019-02-25,54.880001068115234
2019-02-26,54.66999816894531
2019-02-27,55.5
2019-02-28,54.779998779296875
2019-03-01,55.209999084472656
2019-03-04,55.25
2019-03-05,55.959999084472656
2019-03-06,55.41999816894531
2019-03-07,54.68000030517578
2019-03-08,55.0099983215332
2019-03-11,55.599998474121094
2019-03-12,56.630001068115234
2019-03-13,57.11000061035156
2019-03-14,57.27000045776367
2019-03-15,57.5
2019-03-18,57.880001068115234
2019-03-19,58.060001373291016
2019-03-20,58.119998931884766
2019-03-21,58.84000015258789
2019-03-22,57.939998626708984
2019-03-25,58.11000061035156
2019-03-26,58.25
2019-03-27,58.189998626708984
2019-03-28,57.939998626708984
2019-03-29,57.86000061035156
2019-04-01,58.400001525878906
2019-04-02,57.97999954223633
2019-04-03,58.02000045776367
2019-04-04,58.0
2019-04-05,58.11000061035156
2019-04-08,58.20000076293945
2019-04-09,57.63999938964844
2019-04-10,58.25
2019-04-11,58.619998931884766
2019-04-12,58.029998779296875
2019-04-15,58.34000015258789
2019-04-16,57.560001373291016
2019-04-17,57.04999923706055
2019-04-18,58.5099983215332
2019-04-22,58.709999084472656
2019-04-23,59.5
2019-04-24,58.900001525878906
2019-04-25,58.959999084472656
2019-04-26,59.70000076293945
2019-04-29,59.630001068115234
2019-04-30,59.939998626708984
2019-05-01,58.66999816894531
2019-05-02,60.0
2019-05-03,61.540000915527344
2019-05-06,61.95000076293945
2019-05-07,61.970001220703125
2019-05-08,61.95000076293945
2019-05-09,62.369998931884766
2019-05-10,64.30999755859375
2019-05-13,64.41000366210938
2019-05-14,63.439998626708984
2019-05-15,62.5099983215332
2019-05-16,62.56999969482422
2019-05-17,62.56999969482422
2019-05-20,62.040000915527344
2019-05-21,62.400001525878906
2019-05-22,61.5
2019-05-23,61.04999923706055
2019-05-24,61.349998474121094
2019-05-28,61.20000076293945
2019-05-29,60.5
2019-05-30,61.040000915527344
2019-05-31,61.38999938964844
2019-06-03,62.04999923706055
2019-06-04,63.09000015258789
2019-06-05,64.44999694824219
2019-06-06,65.66000366210938
2019-06-07,65.9000015258789
2019-06-10,66.31999969482422
2019-06-11,66.44000244140625
2019-06-12,66.5999984741211
2019-06-13,64.91999816894531
2019-06-14,65.41000366210938
2019-06-17,65.31999969482422
2019-06-18,66.44999694824219
2019-06-19,66.66000366210938
2019-06-20,67.25
2019-06-21,67.08000183105469
2019-06-24,67.18000030517578
2019-06-25,68.05999755859375
2019-06-26,67.75
2019-06-27,68.0999984741211
2019-06-28,69.98999786376953
2019-07-01,70.26000213623047
2019-07-02,71.55999755859375
2019-07-03,72.25
2019-07-05,71.7699966430664
2019-07-08,70.5999984741211
2019-07-09,70.91999816894531
2019-07-10,70.43000030517578
2019-07-11,71.1500015258789
2019-07-12,70.0
2019-07-15,69.29000091552734
2019-07-16,69.06999969482422
2019-07-17,68.51000213623047
2019-07-18,70.9000015258789
2019-07-19,70.69999694824219
2019-07-22,71.11000061035156
2019-07-23,71.77999877929688
2019-07-24,72.02999877929688
2019-07-25,71.29000091552734
2019-07-26,72.13999938964844
2019-07-29,72.27999877929688
2019-07-30,72.77999877929688
2019-07-31,71.4800033569336
2019-08-01,74.73999786376953
2019-08-02,74.7300033569336
2019-08-05,73.25
2019-08-06,73.94999694824219
2019-08-07,75.29000091552734
2019-08-08,76.08000183105469
2019-08-09,77.45999908447266
2019-08-12,76.83999633789062
2019-08-13,79.29000091552734
2019-08-14,76.8499984741211
2019-08-15,78.0
2019-08-16,79.62999725341797
2019-08-19,79.73999786376953
2019-08-20,79.19000244140625
2019-08-21,79.7300033569336
2019-08-22,79.76000213623047
2019-08-23,78.19999694824219
2019-08-26,78.76000213623047
2019-08-27,79.0199966430664
2019-08-28,79.2699966430664
2019-08-29,80.43000030517578
2019-08-30,80.41000366210938
2019-09-03,79.93000030517578
2019-09-04,80.77999877929688
2019-09-05,78.70999908447266
2019-09-06,78.30000305175781
2019-09-09,75.06999969482422
2019-09-10,71.88999938964844
2019-09-11,71.87999725341797
2019-09-12,73.36000061035156
2019-09-13,72.7300033569336
2019-09-16,72.19999694824219
2019-09-17,75.0
2019-09-18,74.51000213623047
2019-09-19,74.27999877929688
2019-09-20,73.83999633789062
2019-09-23,74.4800033569336
2019-09-24,74.72000122070312
2019-09-25,73.5
2019-09-26,74.47000122070312
2019-09-27,72.79000091552734
2019-09-30,72.80999755859375
2019-10-01,72.11000061035156
2019-10-02,70.81999969482422
