Date,EIX
2015-10-09,40.94762420654297
2015-10-12,41.23946762084961
2015-10-13,41.21999740600586
2015-10-14,41.38862609863281
2015-10-15,41.784217834472656
2015-10-16,41.68693923950195
2015-10-19,42.140907287597656
2015-10-20,42.445709228515625
2015-10-21,42.166847229003906
2015-10-22,42.86076736450195
2015-10-23,41.86204528808594
2015-10-26,42.18629837036133
2015-10-27,41.751808166503906
2015-10-28,39.70896911621094
2015-10-29,39.32633590698242
2015-10-30,39.248504638671875
2015-11-02,39.48845672607422
2015-11-03,39.313358306884766
2015-11-04,39.43657684326172
2015-11-05,39.02800369262695
2015-11-06,38.30165481567383
2015-11-09,38.42488479614258
2015-11-10,38.94369888305664
2015-11-11,39.410640716552734
2015-11-12,38.94369888305664
2015-11-13,38.71672058105469
2015-11-16,39.07341003417969
2015-11-17,38.29517364501953
2015-11-18,38.45730209350586
2015-11-19,39.1058349609375
2015-11-20,39.28742218017578
2015-11-23,38.97611618041992
2015-11-24,38.71672058105469
2015-11-25,38.379486083984375
2015-11-27,38.541622161865234
2015-11-30,38.496219635009766
2015-12-01,38.45730209350586
2015-12-02,38.048736572265625
2015-12-03,38.02928161621094
2015-12-04,39.047462463378906
2015-12-07,38.93721008300781
2015-12-08,38.684295654296875
2015-12-09,38.52216720581055
2015-12-10,38.275718688964844
2015-12-11,38.41191482543945
2015-12-14,38.46379852294922
2015-12-15,38.67132568359375
2015-12-16,39.4625129699707
2015-12-17,39.49495315551758
2015-12-18,38.69076919555664
2015-12-21,38.21736145019531
2015-12-22,38.60646438598633
2015-12-23,39.144752502441406
2015-12-24,39.144752502441406
2015-12-28,39.19013214111328
2015-12-29,39.490848541259766
2015-12-30,39.41893768310547
2015-12-31,38.70639419555664
2016-01-04,38.53642654418945
2016-01-05,38.549495697021484
2016-01-06,38.29454803466797
2016-01-07,38.1049690246582
2016-01-08,38.09843826293945
2016-01-11,38.699851989746094
2016-01-12,38.830604553222656
2016-01-13,38.817527770996094
2016-01-14,38.92864227294922
2016-01-15,38.647560119628906
2016-01-19,39.301273345947266
2016-01-20,38.575660705566406
2016-01-21,38.38607406616211
2016-01-22,39.04632568359375
2016-01-25,39.170536041259766
2016-01-26,39.680423736572266
2016-01-27,39.5496826171875
2016-01-28,40.242610931396484
2016-01-29,40.39950942993164
2016-02-01,40.68060302734375
2016-02-02,41.00093460083008
2016-02-03,41.88343811035156
2016-02-04,41.229740142822266
2016-02-05,41.373538970947266
2016-02-08,41.11859893798828
2016-02-09,41.44546127319336
2016-02-10,41.517364501953125
2016-02-11,40.75905227661133
2016-02-12,40.373355865478516
2016-02-16,40.778663635253906
2016-02-17,40.8767204284668
2016-02-18,41.64156723022461
2016-02-19,41.112064361572266
2016-02-22,41.99457550048828
2016-02-23,42.47831726074219
2016-02-24,44.3414192199707
2016-02-25,44.968963623046875
2016-02-26,43.968788146972656
2016-02-29,44.557125091552734
2016-03-01,43.720375061035156
2016-03-02,43.779212951660156
2016-03-03,44.07337951660156
2016-03-04,44.2629508972168
2016-03-07,44.81861114501953
2016-03-08,45.171630859375
2016-03-09,45.59652328491211
2016-03-10,45.60307312011719
2016-03-11,46.021453857421875
2016-03-14,45.85147476196289
2016-03-15,45.77957534790039
2016-03-16,46.204490661621094
2016-03-17,46.577091217041016
2016-03-18,46.694766998291016
2016-03-21,46.66208267211914
2016-03-22,46.38753890991211
2016-03-23,46.79936218261719
2016-03-24,46.63593673706055
2016-03-28,46.62286376953125
2016-03-29,47.45871353149414
2016-03-30,47.12305450439453
2016-03-31,47.313899993896484
2016-04-01,47.346832275390625
2016-04-04,47.27444076538086
2016-04-05,46.359596252441406
2016-04-06,46.30695343017578
2016-04-07,46.2016487121582
2016-04-08,46.52413558959961
2016-04-11,46.43859100341797
2016-04-12,46.721595764160156
2016-04-13,46.1161003112793
2016-04-14,46.09634780883789
2016-04-15,46.767669677734375
2016-04-18,46.767669677734375
2016-04-19,47.004581451416016
2016-04-20,45.747528076171875
2016-04-21,44.753746032714844
2016-04-22,45.1815299987793
2016-04-25,45.22758865356445
2016-04-26,45.29999923706055
2016-04-27,46.05685806274414
2016-04-28,46.142425537109375
2016-04-29,46.53731155395508
2016-05-02,47.01774597167969
2016-05-03,47.16912841796875
2016-05-04,47.886497497558594
2016-05-05,47.583763122558594
2016-05-06,47.379730224609375
2016-05-09,47.77460479736328
2016-05-10,46.93876647949219
2016-05-11,47.3665771484375
2016-05-12,47.346832275390625
2016-05-13,46.99799728393555
2016-05-16,46.99799728393555
2016-05-17,46.142425537109375
2016-05-18,45.40530776977539
2016-05-19,45.79360580444336
2016-05-20,46.10294723510742
2016-05-23,45.55668258666992
2016-05-24,46.01079177856445
2016-05-25,45.91866683959961
2016-05-26,46.62286376953125
2016-05-27,46.5833740234375
2016-05-31,47.14280700683594
2016-06-01,47.10330581665039
2016-06-02,47.22836685180664
2016-06-03,47.73513412475586
2016-06-06,47.74171447753906
2016-06-07,47.67589569091797
2016-06-08,47.97865295410156
2016-06-09,48.47883224487305
2016-06-10,48.6762580871582
2016-06-13,48.62363052368164
2016-06-14,48.7552490234375
2016-06-15,48.347190856933594
2016-06-16,48.64995193481445
2016-06-17,48.78157424926758
2016-06-20,48.656524658203125
2016-06-21,48.78157424926758
2016-06-22,48.5972900390625
2016-06-23,48.696014404296875
2016-06-24,49.09088897705078
2016-06-27,50.315059661865234
2016-06-28,50.361412048339844
2016-06-29,50.4011344909668
2016-06-30,51.44096755981445
2016-07-01,51.427711486816406
2016-07-05,52.02378845214844
2016-07-06,51.924461364746094
2016-07-07,51.02370834350586
2016-07-08,51.772090911865234
2016-07-11,51.652896881103516
2016-07-12,50.71242141723633
2016-07-13,51.26878356933594
2016-07-14,51.0700798034668
2016-07-15,51.116424560546875
2016-07-18,51.14291763305664
2016-07-19,51.0700798034668
2016-07-20,50.67271423339844
2016-07-21,50.82502365112305
2016-07-22,51.42108917236328
2016-07-25,51.24888229370117
2016-07-26,50.90448760986328
2016-07-27,50.34815216064453
2016-07-28,50.63296890258789
2016-07-29,51.24888229370117
2016-08-01,51.03032684326172
2016-08-02,50.70580291748047
2016-08-03,50.32167434692383
2016-08-04,50.48725891113281
2016-08-05,49.665992736816406
2016-08-08,49.63949966430664
2016-08-09,49.871299743652344
2016-08-10,49.74546813964844
2016-08-11,50.00376892089844
2016-08-12,50.22892761230469
2016-08-15,49.38119888305664
2016-08-16,48.566566467285156
2016-08-17,49.16926956176758
2016-08-18,49.71236038208008
2016-08-19,49.14938735961914
2016-08-22,49.261993408203125
2016-08-23,48.990440368652344
2016-08-24,49.00368881225586
2016-08-25,48.77851104736328
2016-08-26,47.61949157714844
2016-08-29,48.22218322753906
2016-08-30,47.65921401977539
2016-08-31,48.16258239746094
2016-09-01,48.149314880371094
2016-09-02,48.81161117553711
2016-09-06,49.083187103271484
2016-09-07,48.85798645019531
2016-09-08,48.91097640991211
2016-09-09,47.2883415222168
2016-09-12,48.03010177612305
2016-09-13,47.44065856933594
2016-09-14,47.5731315612793
2016-09-15,47.81817626953125
2016-09-16,48.40099334716797
2016-09-19,48.69240951538086
2016-09-20,48.586448669433594
2016-09-21,49.672603607177734
2016-09-22,50.010406494140625
2016-09-23,50.08324432373047
2016-09-26,50.03687286376953
2016-09-27,49.16926956176758
2016-09-28,49.1292610168457
2016-09-29,48.44931411743164
2016-09-30,48.16267013549805
2016-10-03,47.589393615722656
2016-10-04,46.58946990966797
2016-10-05,46.5028190612793
2016-10-06,46.542816162109375
2016-10-07,46.58946990966797
2016-10-10,46.83612060546875
2016-10-11,46.26950454711914
2016-10-12,46.70280838012695
2016-10-13,47.33608627319336
2016-10-14,47.22942352294922
2016-10-17,47.476078033447266
2016-10-18,48.04269790649414
2016-10-19,48.00935363769531
2016-10-20,47.829376220703125
2016-10-21,47.26276397705078
2016-10-24,47.50273513793945
2016-10-25,47.742713928222656
2016-10-26,47.83605194091797
2016-10-27,47.60272216796875
2016-10-28,47.916038513183594
2016-10-31,48.98261642456055
2016-11-01,48.3293342590332
2016-11-02,47.129432678222656
2016-11-03,47.36273956298828
2016-11-04,46.86945724487305
2016-11-07,47.70938491821289
2016-11-08,48.169349670410156
2016-11-09,46.7761344909668
2016-11-10,45.836212158203125
2016-11-11,45.89619064331055
2016-11-14,45.55622482299805
2016-11-15,46.28950119018555
2016-11-16,45.8895378112793
2016-11-17,45.789546966552734
2016-11-18,45.62955093383789
2016-11-21,46.18284606933594
2016-11-22,46.48282241821289
2016-11-23,45.98952865600586
2016-11-25,46.5028190612793
2016-11-28,47.50939178466797
2016-11-29,47.42941665649414
2016-11-30,45.842864990234375
2016-12-01,45.702877044677734
2016-12-02,46.26283645629883
2016-12-05,46.4894905090332
2016-12-06,45.89619064331055
2016-12-07,46.402835845947266
2016-12-08,46.28950119018555
2016-12-09,46.6428108215332
2016-12-12,46.96278381347656
2016-12-13,47.44272994995117
2016-12-14,46.38949966430664
2016-12-15,46.789466857910156
2016-12-16,47.809391021728516
2016-12-19,47.73605728149414
2016-12-20,48.06936264038086
2016-12-21,47.82271957397461
2016-12-22,48.082679748535156
2016-12-23,47.929378509521484
2016-12-27,47.956050872802734
2016-12-28,47.790130615234375
2016-12-29,48.54913330078125
2016-12-30,48.354347229003906
2017-01-03,48.193138122558594
2017-01-04,48.60285568237305
2017-01-05,48.4282341003418
2017-01-06,48.15283966064453
2017-01-09,47.702823638916016
2017-01-10,47.76325988769531
2017-01-11,48.448368072509766
2017-01-12,48.61629867553711
2017-01-13,48.4282341003418
2017-01-17,48.70362091064453
2017-01-18,48.56257247924805
2017-01-19,48.17300033569336
2017-01-20,48.340911865234375
2017-01-23,48.24014663696289
2017-01-24,48.36106491088867
2017-01-25,48.17970275878906
2017-01-26,48.334190368652344
2017-01-27,48.36106491088867
2017-01-30,48.31404113769531
2017-01-31,48.952144622802734
2017-02-01,48.09238815307617
2017-02-02,48.770782470703125
2017-02-03,48.72376251220703
2017-02-06,48.86482620239258
2017-02-07,49.06632995605469
2017-02-08,50.261905670166016
2017-02-09,50.214908599853516
2017-02-10,50.51715087890625
2017-02-13,50.75223922729492
2017-02-14,50.63805389404297
2017-02-15,50.362674713134766
2017-02-16,50.90674591064453
2017-02-17,51.27615737915039
2017-02-21,51.86722946166992
2017-02-22,51.84708786010742
2017-02-23,52.32398223876953
2017-02-24,52.97549819946289
2017-02-27,53.06283187866211
2017-02-28,53.559879302978516
2017-03-01,53.318084716796875
2017-03-02,53.68077087402344
2017-03-03,53.3919563293457
2017-03-06,53.297908782958984
2017-03-07,53.230743408203125
2017-03-08,52.47175598144531
2017-03-09,52.391136169433594
2017-03-10,52.93519973754883
2017-03-13,53.11656188964844
2017-03-14,52.673248291015625
2017-03-15,53.60690689086914
2017-03-16,53.183738708496094
2017-03-17,53.46583938598633
2017-03-20,52.928497314453125
2017-03-21,53.43898010253906
2017-03-22,53.64048385620117
2017-03-23,53.86213302612305
2017-03-24,54.211402893066406
2017-03-27,54.070335388183594
2017-03-28,54.33903503417969
2017-03-29,53.97588348388672
2017-03-30,53.75273895263672
2017-03-31,53.83388137817383
2017-04-03,54.06378173828125
2017-04-04,54.07733917236328
2017-04-05,54.496585845947266
2017-04-06,54.408668518066406
2017-04-07,54.266666412353516
2017-04-10,54.151710510253906
2017-04-11,54.09084701538086
2017-04-12,54.638587951660156
2017-04-13,54.30724334716797
2017-04-17,54.5506591796875
2017-04-18,54.68592834472656
2017-04-19,54.51688003540039
2017-04-20,54.30724334716797
2017-04-21,54.503334045410156
2017-04-24,54.73326110839844
2017-04-25,54.652099609375
2017-04-26,54.226097106933594
2017-04-27,54.33428192138672
2017-04-28,54.07733917236328
2017-05-01,53.58369827270508
2017-05-02,53.495765686035156
2017-05-03,53.2996711730957
2017-05-04,53.948829650878906
2017-05-05,53.89473342895508
2017-05-08,53.82712173461914
2017-05-09,53.77977752685547
2017-05-10,53.44844436645508
2017-05-11,53.130619049072266
2017-05-12,53.272621154785156
2017-05-15,53.23203659057617
2017-05-16,52.65726852416992
2017-05-17,52.46792221069336
2017-05-18,52.71812057495117
2017-05-19,52.88041305541992
2017-05-22,53.36053466796875
2017-05-23,53.2996711730957
2017-05-24,53.570159912109375
2017-05-25,54.06378173828125
2017-05-26,54.07057189941406
2017-05-30,54.5506591796875
2017-05-31,55.15928268432617
2017-06-01,55.551483154296875
2017-06-02,55.456817626953125
2017-06-05,55.34185028076172
2017-06-06,55.11869430541992
2017-06-07,55.3350944519043
2017-06-08,55.057838439941406
2017-06-09,54.96993637084961
2017-06-12,54.38838577270508
2017-06-13,54.30046844482422
2017-06-14,54.692691802978516
2017-06-15,55.4365234375
2017-06-16,55.571773529052734
2017-06-19,55.3824348449707
2017-06-20,55.30128860473633
2017-06-21,55.078128814697266
2017-06-22,54.699440002441406
2017-06-23,54.11791229248047
2017-06-26,54.415435791015625
2017-06-27,53.461978912353516
2017-06-28,53.17121505737305
2017-06-29,53.218875885009766
2017-06-30,53.23931884765625
2017-07-03,52.55160140991211
2017-07-05,52.35414123535156
2017-07-06,52.2043571472168
2017-07-07,52.31329345703125
2017-07-10,52.047733306884766
2017-07-11,52.122623443603516
2017-07-12,52.149879455566406
2017-07-13,52.78992462158203
2017-07-14,52.735450744628906
2017-07-17,53.00099563598633
2017-07-18,53.01461410522461
2017-07-19,53.157596588134766
2017-07-20,53.416343688964844
2017-07-21,53.777217864990234
2017-07-24,53.436767578125
2017-07-25,53.375484466552734
2017-07-26,53.72955322265625
2017-07-27,53.940635681152344
2017-07-28,53.280174255371094
2017-07-31,53.57294845581055
2017-08-01,53.7091178894043
2017-08-02,53.61380386352539
2017-08-03,54.090431213378906
2017-08-04,53.98830032348633
2017-08-07,54.090431213378906
2017-08-08,54.32875442504883
2017-08-09,54.09724807739258
2017-08-10,54.24701690673828
2017-08-11,54.15169906616211
2017-08-14,54.82578659057617
2017-08-15,54.41725540161133
2017-08-16,54.315120697021484
2017-08-17,53.79764175415039
2017-08-18,53.74999237060547
2017-08-21,54.32192611694336
2017-08-22,54.53982162475586
2017-08-23,54.69643020629883
2017-08-24,54.60791015625
2017-08-25,54.98240661621094
2017-08-28,55.057308197021484
2017-08-29,54.77812957763672
2017-08-30,54.67599868774414
2017-08-31,54.594295501708984
2017-09-01,54.44450759887695
2017-09-05,54.648773193359375
2017-09-06,54.16532516479492
2017-09-07,54.587486267089844
2017-09-08,54.975589752197266
2017-09-11,55.486263275146484
2017-09-12,54.975589752197266
2017-09-13,55.1390266418457
2017-09-14,55.173072814941406
2017-09-15,55.28879928588867
2017-09-18,54.84624099731445
2017-09-19,54.27427291870117
2017-09-20,53.85211181640625
2017-09-21,53.559329986572266
2017-09-22,53.30059814453125
2017-09-25,53.97468185424805
2017-09-26,53.892967224121094
2017-09-27,53.16440963745117
2017-09-28,53.187049865722656
2017-09-29,52.912776947021484
2017-10-02,52.79621505737305
2017-10-03,52.803062438964844
2017-10-04,53.37902069091797
2017-10-05,53.26245880126953
2017-10-06,53.221317291259766
2017-10-09,53.1733283996582
2017-10-10,53.85211944580078
2017-10-11,53.76985168457031
2017-10-12,54.62007141113281
2017-10-13,53.475013732910156
2017-10-16,53.23504638671875
2017-10-17,53.20761489868164
2017-10-18,53.37902069091797
2017-10-19,54.489810943603516
2017-10-20,54.57893371582031
2017-10-23,54.86006546020508
2017-10-24,54.76407241821289
2017-10-25,54.174400329589844
2017-10-26,53.982418060302734
2017-10-27,54.489810943603516
2017-10-30,54.57208251953125
2017-10-31,54.818904876708984
2017-11-01,54.222389221191406
2017-11-02,54.21553039550781
2017-11-03,54.524078369140625
2017-11-06,54.064693450927734
2017-11-07,54.44180679321289
2017-11-08,54.990333557128906
2017-11-09,55.08633041381836
2017-11-10,54.89433670043945
2017-11-13,55.607444763183594
2017-11-14,56.66335678100586
2017-11-15,56.114830017089844
2017-11-16,56.05311965942383
2017-11-17,55.463443756103516
2017-11-20,55.148048400878906
2017-11-21,55.00406265258789
2017-11-22,54.9560546875
2017-11-24,55.230323791503906
2017-11-27,55.41544723510742
2017-11-28,55.63485336303711
2017-11-29,55.82000732421875
2017-11-30,55.7240104675293
2017-12-01,55.37431335449219
2017-12-04,55.031490325927734
2017-12-05,47.996559143066406
2017-12-06,47.118900299072266
2017-12-07,49.21016311645508
2017-12-08,49.23075866699219
2017-12-11,50.03984451293945
2017-12-12,47.02291488647461
2017-12-13,47.85942077636719
2017-12-14,47.509727478027344
2017-12-15,47.797706604003906
2017-12-18,48.64793014526367
2017-12-19,47.893699645996094
2017-12-20,46.83092498779297
2017-12-21,43.409454345703125
2017-12-22,44.72593688964844
2017-12-26,43.90998458862305
2017-12-27,44.156822204589844
2017-12-28,44.25719451904297
2017-12-29,43.77267074584961
2018-01-02,43.779605865478516
2018-01-03,43.43352508544922
2018-01-04,43.1151237487793
2018-01-05,43.59272384643555
2018-01-08,44.437156677246094
2018-01-09,43.96647644042969
2018-01-10,43.49580764770508
2018-01-11,43.13587951660156
2018-01-12,42.512939453125
2018-01-16,42.45063781738281
2018-01-17,42.713661193847656
2018-01-18,42.85901641845703
2018-01-19,42.99744415283203
2018-01-22,43.011287689208984
2018-01-23,42.942073822021484
2018-01-24,42.70674514770508
2018-01-25,43.198184967041016
2018-01-26,43.232791900634766
2018-01-29,43.198184967041016
2018-01-30,43.26047134399414
2018-01-31,43.281227111816406
2018-02-01,42.73442077636719
2018-02-02,42.63751983642578
2018-02-05,41.883052825927734
2018-02-06,41.779232025146484
2018-02-07,41.31549072265625
2018-02-08,40.19417190551758
2018-02-09,40.796356201171875
2018-02-12,41.57157897949219
2018-02-13,41.64772033691406
2018-02-14,41.00400924682617
2018-02-15,41.59234619140625
2018-02-16,42.25684356689453
2018-02-20,41.74462890625
2018-02-21,40.900177001953125
2018-02-22,41.35008239746094
2018-02-23,43.03206253051758
2018-02-26,42.651363372802734
2018-02-27,42.11839294433594
2018-02-28,41.93843460083008
2018-03-01,42.069942474365234
2018-03-02,41.24626541137695
2018-03-05,41.993804931640625
2018-03-06,41.57851028442383
2018-03-07,40.91402053833008
2018-03-08,41.22550964355469
2018-03-09,41.10091781616211
2018-03-12,41.668495178222656
2018-03-13,42.955909729003906
2018-03-14,44.16721725463867
2018-03-15,44.2987174987793
2018-03-16,45.0947265625
2018-03-19,44.319488525390625
2018-03-20,43.42659378051758
2018-03-21,42.86594009399414
2018-03-22,43.55118942260742
2018-03-23,43.02513885498047
2018-03-26,42.92131042480469
2018-03-27,43.710384368896484
2018-03-28,44.07728958129883
2018-03-29,44.4896240234375
2018-04-02,44.09825134277344
2018-04-03,44.10525131225586
2018-04-04,44.09126663208008
2018-04-05,44.4896240234375
2018-04-06,44.2939453125
2018-04-09,44.34983444213867
2018-04-10,43.93751525878906
2018-04-11,44.10525131225586
2018-04-12,43.91655349731445
2018-04-13,44.33586502075195
2018-04-16,45.04171371459961
2018-04-17,45.579837799072266
2018-04-18,45.279327392578125
2018-04-19,45.160526275634766
2018-04-20,44.81109619140625
2018-04-23,44.72722625732422
2018-04-24,45.265350341796875
2018-04-25,45.314273834228516
2018-04-26,45.579837799072266
2018-04-27,45.97820281982422
2018-04-30,45.78950119018555
2018-05-01,45.78950119018555
2018-05-02,44.46865463256836
2018-05-03,44.18210983276367
2018-05-04,44.51057434082031
2018-05-07,44.09126663208008
2018-05-08,42.707523345947266
2018-05-09,42.22529220581055
2018-05-10,43.126834869384766
2018-05-11,43.53217315673828
2018-05-14,43.56012725830078
2018-05-15,43.0150146484375
2018-05-16,42.92416000366211
2018-05-17,42.78437805175781
2018-05-18,42.80535888671875
2018-05-21,43.02899169921875
2018-05-22,43.245643615722656
2018-05-23,43.57410430908203
2018-05-24,43.76279067993164
2018-05-25,44.014373779296875
2018-05-29,43.53217315673828
2018-05-30,43.51819610595703
2018-05-31,43.44131851196289
2018-06-01,42.518829345703125
2018-06-04,42.623653411865234
2018-06-05,42.35109329223633
2018-06-06,41.16302490234375
2018-06-07,41.7360954284668
2018-06-08,41.65922164916992
2018-06-11,41.19097137451172
2018-06-12,41.60331344604492
2018-06-13,41.575355529785156
2018-06-14,42.071556091308594
2018-06-15,42.23927307128906
2018-06-18,42.27421569824219
2018-06-19,42.33012771606445
2018-06-20,42.24626159667969
2018-06-21,42.40001678466797
2018-06-22,43.119842529296875
2018-06-25,43.54615783691406
2018-06-26,43.76279067993164
2018-06-27,43.9654655456543
2018-06-28,44.36381912231445
2018-06-29,44.642520904541016
2018-07-02,45.05176544189453
2018-07-03,45.42572784423828
2018-07-05,46.060760498046875
2018-07-06,46.75223159790039
2018-07-09,45.48923873901367
2018-07-10,45.856143951416016
2018-07-11,46.34299087524414
2018-07-12,46.33592987060547
2018-07-13,46.31476593017578
2018-07-16,46.32888412475586
2018-07-17,46.25126266479492
2018-07-18,45.997257232666016
2018-07-19,46.44883346557617
2018-07-20,45.90552520751953
2018-07-23,45.89847183227539
2018-07-24,46.61111831665039
2018-07-25,47.1544189453125
2018-07-26,48.008182525634766
2018-07-27,46.928627014160156
2018-07-30,46.34299087524414
2018-07-31,47.0133056640625
2018-08-01,46.62522506713867
2018-08-02,46.71696472167969
2018-08-03,47.28847122192383
2018-08-06,47.60600280761719
2018-08-07,47.648338317871094
2018-08-08,47.478981018066406
2018-08-09,47.57071304321289
2018-08-10,47.0133056640625
2018-08-13,47.161476135253906
2018-08-14,47.2602653503418
2018-08-15,48.08578109741211
2018-08-16,48.91133499145508
2018-08-17,49.30644989013672
2018-08-20,48.83372116088867
2018-08-21,48.63616180419922
2018-08-22,47.95173645019531
2018-08-23,47.66950988769531
2018-08-24,47.58482360839844
2018-08-27,47.683616638183594
2018-08-28,47.66244125366211
2018-08-29,47.41548156738281
2018-08-30,46.87217712402344
2018-08-31,46.37828063964844
2018-09-04,47.09796142578125
2018-09-05,47.486053466796875
2018-09-06,47.60600280761719
2018-09-07,47.03446578979492
2018-09-10,47.34490966796875
2018-09-11,47.66950988769531
2018-09-12,47.8247184753418
2018-09-13,48.269248962402344
2018-09-14,48.21280288696289
2018-09-17,48.283355712890625
2018-09-18,48.198692321777344
2018-09-19,47.50720977783203
2018-09-20,47.85295104980469
2018-09-21,48.23396301269531
2018-09-24,47.74006652832031
2018-09-25,47.253204345703125
2018-09-26,47.14030838012695
2018-09-27,47.46427917480469
2018-09-28,48.190555572509766
2018-10-01,48.09799575805664
2018-10-02,48.93107986450195
2018-10-03,48.731719970703125
2018-10-04,48.90970993041992
2018-10-05,49.344058990478516
2018-10-08,49.792640686035156
2018-10-09,50.162906646728516
2018-10-10,49.899452209472656
2018-10-11,48.71034622192383
2018-10-12,48.88124084472656
2018-10-15,49.04499816894531
2018-10-16,49.50783157348633
2018-10-17,49.54342269897461
2018-10-18,49.51494598388672
2018-10-19,50.06320571899414
2018-10-22,49.74279022216797
2018-10-23,49.522064208984375
2018-10-24,50.22698974609375
2018-10-25,49.457977294921875
2018-10-26,48.539466857910156
2018-10-29,49.208778381347656
2018-10-30,49.50783157348633
2018-10-31,49.40813446044922
2018-11-01,48.55369567871094
2018-11-02,48.33296585083008
2018-11-05,48.95955276489258
2018-11-06,49.08772659301758
2018-11-07,49.628868103027344
2018-11-08,49.42237854003906
2018-11-09,43.434165954589844
2018-11-12,38.136619567871094
2018-11-13,39.546451568603516
2018-11-14,38.35734558105469
2018-11-15,33.6009521484375
2018-11-16,38.77033996582031
2018-11-19,38.385833740234375
2018-11-20,37.58123016357422
2018-11-21,38.15798568725586
2018-11-23,37.9158821105957
2018-11-26,38.44279861450195
2018-11-27,39.38268280029297
2018-11-28,38.991065979003906
2018-11-29,38.96257781982422
2018-11-30,39.389808654785156
2018-12-03,40.58601379394531
2018-12-04,41.105804443359375
2018-12-06,40.970523834228516
2018-12-07,41.661197662353516
2018-12-10,41.89616775512695
2018-12-11,41.931758880615234
2018-12-12,42.394588470458984
2018-12-13,42.3874626159668
2018-12-14,42.46580123901367
2018-12-17,41.433345794677734
2018-12-18,40.9349250793457
2018-12-19,41.597103118896484
2018-12-20,41.483184814453125
2018-12-21,40.002159118652344
2018-12-24,38.68489456176758
2018-12-26,40.01639175415039
2018-12-27,40.58601379394531
2018-12-28,41.19279479980469
2018-12-31,40.861698150634766
2019-01-02,40.847293853759766
2019-01-03,40.912086486816406
2019-01-04,42.0493278503418
2019-01-07,41.27196502685547
2019-01-08,41.50228500366211
2019-01-09,42.034934997558594
2019-01-10,42.71153259277344
2019-01-11,42.69712829589844
2019-01-14,41.854984283447266
2019-01-15,39.623680114746094
2019-01-16,38.99747848510742
2019-01-17,38.51523208618164
2019-01-18,39.501319885253906
2019-01-22,39.01906967163086
2019-01-23,39.53730010986328
2019-01-24,39.68846130371094
2019-01-25,39.89719772338867
2019-01-28,39.23500061035156
2019-01-29,39.71725845336914
2019-01-30,40.18510818481445
2019-01-31,41.00566101074219
2019-02-01,40.73213577270508
2019-02-04,40.408241271972656
2019-02-05,40.408241271972656
2019-02-06,40.02675247192383
2019-02-07,41.52388381958008
2019-02-08,41.80460739135742
2019-02-11,42.0493278503418
2019-02-12,43.236961364746094
2019-02-13,43.481685638427734
2019-02-14,43.56087112426758
2019-02-15,43.54645538330078
2019-02-19,44.374202728271484
2019-02-20,45.11557388305664
2019-02-21,44.093482971191406
2019-02-22,44.201454162597656
2019-02-25,43.668819427490234
2019-02-26,44.15106964111328
2019-02-27,43.625640869140625
2019-02-28,43.107391357421875
2019-03-01,44.129478454589844
2019-03-04,44.69089889526367
2019-03-05,44.98600387573242
2019-03-06,44.43177795410156
2019-03-07,44.770076751708984
2019-03-08,44.66211700439453
2019-03-11,45.43946838378906
2019-03-12,46.180843353271484
2019-03-13,46.137657165527344
2019-03-14,46.101661682128906
2019-03-15,46.00809860229492
