Date,CAT
2015-10-16,53.706878662109375
2015-10-19,53.390869140625
2015-10-20,54.161643981933594
2015-10-21,53.69917678833008
2015-10-22,55.24235153198242
2015-10-23,55.92042541503906
2015-10-26,55.74114227294922
2015-10-27,54.86045837402344
2015-10-28,56.09187316894531
2015-10-29,56.09187316894531
2015-10-30,56.886837005615234
2015-11-02,57.93898010253906
2015-11-03,58.25855255126953
2015-11-04,58.1026725769043
2015-11-05,57.84549331665039
2015-11-06,57.54930114746094
2015-11-09,56.029537200927734
2015-11-10,56.45039367675781
2015-11-11,56.04511642456055
2015-11-12,53.51213455200195
2015-11-13,54.26814270019531
2015-11-16,54.86045837402344
2015-11-17,54.081077575683594
2015-11-18,54.80591583251953
2015-11-19,54.57207489013672
2015-11-20,55.44499588012695
2015-11-23,55.35146713256836
2015-11-24,55.647613525390625
2015-11-25,55.717769622802734
2015-11-27,55.507320404052734
2015-11-30,56.621849060058594
2015-12-01,55.77232360839844
2015-12-02,55.3592643737793
2015-12-03,54.27591323852539
2015-12-04,54.5408935546875
2015-12-07,53.27831268310547
2015-12-08,51.859832763671875
2015-12-09,51.36883544921875
2015-12-10,51.73515319824219
2015-12-11,50.99473190307617
2015-12-14,51.53250503540039
2015-12-15,52.023521423339844
2015-12-16,52.77950668334961
2015-12-17,50.5816650390625
2015-12-18,50.745330810546875
2015-12-21,50.846656799316406
2015-12-22,53.31728744506836
2015-12-23,54.47077560424805
2015-12-24,54.073280334472656
2015-12-28,53.44977569580078
2015-12-29,53.925193786621094
2015-12-30,53.535518646240234
2015-12-31,52.96656036376953
2016-01-04,52.98993682861328
2016-01-05,52.43658447265625
2016-01-06,51.61044692993164
2016-01-07,49.833465576171875
2016-01-08,49.326873779296875
2016-01-11,47.90840148925781
2016-01-12,48.009727478027344
2016-01-13,47.45635986328125
2016-01-14,48.53190612792969
2016-01-15,47.245601654052734
2016-01-19,46.582740783691406
2016-01-20,46.409122467041016
2016-01-21,47.10356140136719
2016-01-22,48.12155532836914
2016-01-25,45.698909759521484
2016-01-26,46.68532943725586
2016-01-27,46.02244567871094
2016-01-28,48.20045852661133
2016-01-29,49.115867614746094
2016-02-01,49.47886657714844
2016-02-02,47.87691879272461
2016-02-03,49.928672790527344
2016-02-04,52.051448822021484
2016-02-05,52.17770767211914
2016-02-08,50.962432861328125
2016-02-09,50.44949722290039
2016-02-10,49.036949157714844
2016-02-11,48.46087646484375
2016-02-12,49.8339729309082
2016-02-16,51.459590911865234
2016-02-17,53.07732391357422
2016-02-18,52.17770767211914
2016-02-19,51.62531661987305
2016-02-22,53.11677169799805
2016-02-23,51.90940475463867
2016-02-24,51.988311767578125
2016-02-25,52.45391082763672
2016-02-26,52.76956558227539
2016-02-29,53.42454147338867
2016-03-01,54.52145004272461
2016-03-02,54.75029373168945
2016-03-03,56.620567321777344
2016-03-04,57.48069763183594
2016-03-07,59.00374984741211
2016-03-08,56.60477828979492
2016-03-09,56.715240478515625
2016-03-10,56.31279373168945
2016-03-11,57.44913864135742
2016-03-14,57.393924713134766
2016-03-15,57.16506576538086
2016-03-16,58.664405822753906
2016-03-17,59.89544677734375
2016-03-18,59.556156158447266
2016-03-21,59.88758087158203
2016-03-22,59.6192512512207
2016-03-23,58.14357376098633
2016-03-24,59.414085388183594
2016-03-28,59.437774658203125
2016-03-29,59.98228073120117
2016-03-30,60.37684631347656
2016-03-31,60.400508880615234
2016-04-01,60.597801208496094
2016-04-04,59.75342559814453
2016-04-05,59.37464141845703
2016-04-06,59.35885238647461
2016-04-07,58.53023147583008
2016-04-08,58.672298431396484
2016-04-11,58.89325714111328
2016-04-12,60.05328369140625
2016-04-13,62.44438552856445
2016-04-14,62.381248474121094
2016-04-15,62.47593307495117
2016-04-18,62.53908157348633
2016-04-19,63.438682556152344
2016-04-20,62.925758361816406
2016-04-21,62.67873764038086
2016-04-22,62.40782928466797
2016-04-25,61.18865203857422
2016-04-26,61.87395477294922
2016-04-27,62.69465637207031
2016-04-28,61.95361328125
2016-04-29,61.929710388183594
2016-05-02,62.025333404541016
2016-05-03,60.84602737426758
2016-05-04,59.1567497253418
2016-05-05,58.001338958740234
2016-05-06,58.45551300048828
2016-05-09,56.399696350097656
2016-05-10,57.77821731567383
2016-05-11,57.714481353759766
2016-05-12,57.13277816772461
2016-05-13,55.83395767211914
2016-05-16,56.335933685302734
2016-05-17,56.61484909057617
2016-05-18,56.2483024597168
2016-05-19,55.323978424072266
2016-05-20,55.67460632324219
2016-05-23,56.096927642822266
2016-05-24,56.64671325683594
2016-05-25,57.826045989990234
2016-05-26,57.435585021972656
2016-05-27,57.33995056152344
2016-05-31,57.77821731567383
2016-06-01,57.586971282958984
2016-06-02,58.6627082824707
2016-06-03,59.79420471191406
2016-06-06,60.893836975097656
2016-06-07,61.204593658447266
2016-06-08,62.240501403808594
2016-06-09,61.4835090637207
2016-06-10,60.58306884765625
2016-06-13,59.94561004638672
2016-06-14,59.65077209472656
2016-06-15,59.81809997558594
2016-06-16,59.75437927246094
2016-06-17,60.50337600708008
2016-06-20,60.901790618896484
2016-06-21,60.94959259033203
2016-06-22,60.901790618896484
2016-06-23,62.3281135559082
2016-06-24,58.192588806152344
2016-06-27,56.877803802490234
2016-06-28,57.786197662353516
2016-06-29,59.148780822753906
2016-06-30,60.40776443481445
2016-07-01,60.91775131225586
2016-07-05,59.26830291748047
2016-07-06,59.626869201660156
2016-07-07,59.802162170410156
2016-07-08,61.650821685791016
2016-07-11,61.99345397949219
2016-07-12,63.587120056152344
2016-07-13,63.499481201171875
2016-07-14,63.7943000793457
2016-07-15,64.30426025390625
2016-07-18,64.21578979492188
2016-07-19,64.15142059326172
2016-07-20,64.1111831665039
2016-07-21,64.36863708496094
2016-07-22,63.8618049621582
2016-07-25,63.30668258666992
2016-07-26,66.57299041748047
2016-07-27,67.65904998779297
2016-07-28,66.70975494384766
2016-07-29,66.58102416992188
2016-08-01,65.92936706542969
2016-08-02,65.3581771850586
2016-08-03,65.99373626708984
2016-08-04,65.78455352783203
2016-08-05,66.42011260986328
2016-08-08,67.12809753417969
2016-08-09,66.63732147216797
2016-08-10,66.49253845214844
2016-08-11,66.96717834472656
2016-08-12,66.77411651611328
2016-08-15,67.69930267333984
2016-08-16,67.81189727783203
2016-08-17,67.9084701538086
2016-08-18,67.079833984375
2016-08-19,67.44989013671875
2016-08-22,67.24874877929688
2016-08-23,67.58666229248047
2016-08-24,66.89479064941406
2016-08-25,66.64537811279297
2016-08-26,66.50057220458984
2016-08-29,66.85456085205078
2016-08-30,66.35575866699219
2016-08-31,65.92936706542969
2016-09-01,65.52711486816406
2016-09-02,65.72019958496094
2016-09-06,66.03395080566406
2016-09-07,67.35334777832031
2016-09-08,67.20852661132812
2016-09-09,64.99614715576172
2016-09-12,65.9052734375
2016-09-13,64.54562377929688
2016-09-14,65.18118286132812
2016-09-15,65.99373626708984
2016-09-16,66.00981903076172
2016-09-19,65.87306213378906
2016-09-20,65.72823333740234
2016-09-21,67.1522216796875
2016-09-22,67.17633819580078
2016-09-23,66.32357788085938
2016-09-26,66.26725006103516
2016-09-27,66.67755126953125
2016-09-28,69.66230010986328
2016-09-29,70.3702621459961
2016-09-30,71.41610717773438
2016-10-03,71.02190399169922
2016-10-04,70.40243530273438
2016-10-05,71.93904876708984
2016-10-06,71.83446502685547
2016-10-07,71.1747817993164
2016-10-10,70.97362518310547
2016-10-11,70.3702621459961
2016-10-12,70.45875549316406
2016-10-13,69.96798706054688
2016-10-14,70.53113555908203
2016-10-17,70.2254409790039
2016-10-18,70.16912078857422
2016-10-19,70.79663848876953
2016-10-20,70.30970001220703
2016-10-21,70.0661849975586
2016-10-24,69.79023742675781
2016-10-25,68.56472778320312
2016-10-26,68.2806396484375
2016-10-27,67.37166595458984
2016-10-28,68.07775115966797
2016-10-31,67.73686981201172
2016-11-01,66.7467269897461
2016-11-02,65.82960510253906
2016-11-03,65.95944213867188
2016-11-04,66.80353546142578
2016-11-07,67.97222900390625
2016-11-08,68.72703552246094
2016-11-09,74.01873016357422
2016-11-10,75.84484100341797
2016-11-11,75.48774719238281
2016-11-14,76.42919921875
2016-11-15,76.64834594726562
2016-11-16,75.7636947631836
2016-11-17,75.30107879638672
2016-11-18,74.94395446777344
2016-11-21,75.39846801757812
2016-11-22,75.98283386230469
2016-11-23,78.06055450439453
2016-11-25,77.76022338867188
2016-11-28,77.02168273925781
2016-11-29,76.32371520996094
2016-11-30,77.55733489990234
2016-12-01,78.10924530029297
2016-12-02,77.21646881103516
2016-12-05,76.65645599365234
2016-12-06,77.28141021728516
2016-12-07,78.9938735961914
2016-12-08,78.13358306884766
2016-12-09,77.53299713134766
2016-12-12,77.16777801513672
2016-12-13,77.93070983886719
2016-12-14,76.0802230834961
2016-12-15,76.72138977050781
2016-12-16,75.13875579833984
2016-12-19,75.2442626953125
2016-12-20,76.56718444824219
2016-12-21,76.14513397216797
2016-12-22,76.38861083984375
2016-12-23,76.55095672607422
2016-12-27,76.73761749267578
2016-12-28,75.60137176513672
2016-12-29,75.71501159667969
2016-12-30,75.26859283447266
2017-01-03,76.2831039428711
2017-01-04,75.94224548339844
2017-01-05,75.4796371459961
2017-01-06,75.51207733154297
2017-01-09,74.96830749511719
2017-01-10,76.15325164794922
2017-01-11,76.81877899169922
2017-01-12,76.2831039428711
2017-01-13,76.68083190917969
2017-01-17,75.94224548339844
2017-01-18,76.37596893310547
2017-01-19,76.41687774658203
2017-01-20,77.39888763427734
2017-01-23,77.30068969726562
2017-01-24,78.7573471069336
2017-01-25,80.32036590576172
2017-01-26,79.55931854248047
2017-01-27,81.00779724121094
2017-01-30,79.20745849609375
2017-01-31,78.28269958496094
2017-02-01,77.83260345458984
2017-02-02,76.73602294921875
2017-02-03,76.33504486083984
2017-02-06,75.9995346069336
2017-02-07,76.35960388183594
2017-02-08,76.03225708007812
2017-02-09,76.89154052734375
2017-02-10,78.81462097167969
2017-02-13,80.6068115234375
2017-02-14,80.2712631225586
2017-02-15,81.0323486328125
2017-02-16,80.41039276123047
2017-02-17,80.89322662353516
2017-02-21,80.27946472167969
2017-02-22,80.3613052368164
2017-02-23,78.19268798828125
2017-02-24,78.13542175292969
2017-02-27,79.7393798828125
2017-02-28,79.10108184814453
2017-03-01,80.67227935791016
2017-03-02,77.2188720703125
2017-03-03,77.84078216552734
2017-03-06,78.28269958496094
2017-03-07,78.50364685058594
2017-03-08,76.29412841796875
2017-03-09,74.78836822509766
2017-03-10,75.54124450683594
2017-03-13,75.81132507324219
2017-03-14,75.17301177978516
2017-03-15,76.40052032470703
2017-03-16,75.98316192626953
2017-03-17,76.03225708007812
2017-03-20,78.0699462890625
2017-03-21,75.63944244384766
2017-03-22,75.63944244384766
2017-03-23,75.47579956054688
2017-03-24,75.41030883789062
2017-03-27,74.88658142089844
2017-03-28,76.06501770019531
2017-03-29,75.99134063720703
2017-03-30,76.28595733642578
2017-03-31,75.9095230102539
2017-04-03,75.50851440429688
2017-04-04,77.03063201904297
2017-04-05,77.12065124511719
2017-04-06,78.41361236572266
2017-04-07,78.1681137084961
2017-04-10,79.49385833740234
2017-04-11,79.46111297607422
2017-04-12,77.62802124023438
2017-04-13,76.187744140625
2017-04-17,77.03884887695312
2017-04-18,77.24339294433594
2017-04-19,76.49055480957031
2017-04-20,78.1078109741211
2017-04-21,77.8272705078125
2017-04-24,79.88187408447266
2017-04-25,86.16117858886719
2017-04-26,86.3592300415039
2017-04-27,84.7254409790039
2017-04-28,84.37889099121094
2017-05-01,84.16434478759766
2017-05-02,83.760009765625
2017-05-03,83.7847671508789
2017-05-04,82.01071166992188
2017-05-05,82.2170181274414
2017-05-08,81.99422454833984
2017-05-09,81.92820739746094
2017-05-10,82.81111907958984
2017-05-11,83.3309555053711
2017-05-12,83.09991455078125
2017-05-15,84.51090240478516
2017-05-16,84.44491577148438
2017-05-17,82.62958526611328
2017-05-18,82.69560241699219
2017-05-19,84.51914978027344
2017-05-22,84.40362548828125
2017-05-23,85.50932312011719
2017-05-24,85.77336883544922
2017-05-25,86.65626525878906
2017-05-26,87.1843490600586
2017-05-30,87.02758026123047
2017-05-31,86.99458312988281
2017-06-01,87.17610168457031
2017-06-02,87.42366027832031
2017-06-05,86.8048095703125
2017-06-06,86.2684555053711
2017-06-07,85.41031646728516
2017-06-08,86.64801025390625
2017-06-09,87.39891052246094
2017-06-12,87.52265167236328
2017-06-13,87.25862884521484
2017-06-14,86.40047454833984
2017-06-15,87.79496002197266
2017-06-16,88.78514862060547
2017-06-19,88.6943588256836
2017-06-20,88.32305145263672
2017-06-21,85.3772964477539
2017-06-22,85.68260192871094
2017-06-23,85.9054183959961
2017-06-26,86.02091217041016
2017-06-27,85.75687408447266
2017-06-28,87.83622741699219
2017-06-29,87.16787719726562
2017-06-30,88.66961669921875
2017-07-03,88.26528930664062
2017-07-05,88.6943588256836
2017-07-06,87.88574981689453
2017-07-07,88.22401428222656
2017-07-10,88.98313903808594
2017-07-11,89.31321716308594
2017-07-12,89.90733337402344
2017-07-13,89.50301361083984
2017-07-14,89.75053405761719
2017-07-17,89.80831146240234
2017-07-18,88.98551177978516
2017-07-19,89.6337661743164
2017-07-20,89.19331359863281
2017-07-21,88.58655548095703
2017-07-24,89.90803527832031
2017-07-25,95.19378662109375
2017-07-26,94.34610748291016
2017-07-27,95.05250549316406
2017-07-28,94.8281478881836
2017-07-31,94.70344543457031
2017-08-01,93.99703979492188
2017-08-02,93.98871612548828
2017-08-03,94.37931060791016
2017-08-04,95.03590393066406
2017-08-07,95.3351058959961
2017-08-08,95.08576965332031
2017-08-09,95.02758026123047
2017-08-10,94.03860473632812
2017-08-11,93.78927612304688
2017-08-14,94.50398254394531
2017-08-15,94.45413208007812
2017-08-16,94.84475708007812
2017-08-17,94.03028106689453
2017-08-18,94.67852020263672
2017-08-21,94.41259002685547
2017-08-22,96.25765228271484
2017-08-23,95.36831665039062
2017-08-24,95.39327239990234
2017-08-25,95.86698150634766
2017-08-28,95.63427734375
2017-08-29,96.41551971435547
2017-08-30,97.69538879394531
2017-08-31,97.64553833007812
2017-09-01,98.30213165283203
2017-09-05,98.3187484741211
2017-09-06,97.22171020507812
2017-09-07,97.87826538085938
2017-09-08,97.91981506347656
2017-09-11,98.7924575805664
2017-09-12,100.51284790039062
2017-09-13,99.42408752441406
2017-09-14,100.13052368164062
2017-09-15,100.87020111083984
2017-09-18,102.91471099853516
2017-09-19,103.67100524902344
2017-09-20,103.76241302490234
2017-09-21,103.71257781982422
2017-09-22,103.41336822509766
2017-09-25,103.3219223022461
2017-09-26,103.4798583984375
2017-09-27,103.4881591796875
2017-09-28,104.07823944091797
2017-09-29,103.64607238769531
2017-10-02,103.65438842773438
2017-10-03,104.31095123291016
2017-10-04,105.33320617675781
2017-10-05,105.05062103271484
2017-10-06,105.49107360839844
2017-10-09,105.4495620727539
2017-10-10,106.53828430175781
2017-10-11,106.87905883789062
2017-10-12,108.03427124023438
2017-10-13,108.63265228271484
2017-10-16,109.26428985595703
2017-10-17,108.49136352539062
2017-10-18,109.11467742919922
2017-10-19,109.33076477050781
2017-10-20,109.82405090332031
2017-10-23,110.09158325195312
2017-10-24,115.57611846923828
2017-10-25,114.4056167602539
2017-10-26,114.48925018310547
2017-10-27,115.21656036376953
2017-10-30,114.1130142211914
2017-10-31,113.53610229492188
2017-11-01,113.94578552246094
2017-11-02,114.0963134765625
2017-11-03,114.23005676269531
2017-11-06,115.13296508789062
2017-11-07,116.05265045166016
2017-11-08,114.78182983398438
2017-11-09,113.15151977539062
2017-11-10,114.10465240478516
2017-11-13,114.14643859863281
2017-11-14,114.99087524414062
2017-11-15,112.1148452758789
2017-11-16,114.00431823730469
2017-11-17,113.81202697753906
2017-11-20,114.46415710449219
2017-11-21,115.04103088378906
2017-11-22,115.3837890625
2017-11-24,114.86542510986328
2017-11-27,114.69824981689453
2017-11-28,116.203125
2017-11-29,115.42557525634766
2017-11-30,118.00897216796875
2017-12-01,118.31836700439453
2017-12-04,118.30162048339844
2017-12-05,117.1645736694336
2017-12-06,117.33179473876953
2017-12-07,119.46370697021484
2017-12-08,120.27471160888672
2017-12-11,120.1994857788086
2017-12-12,119.90686798095703
2017-12-13,124.2125244140625
2017-12-14,122.29795837402344
2017-12-15,122.64073181152344
2017-12-18,125.21581268310547
2017-12-19,126.16886901855469
2017-12-20,127.51494598388672
2017-12-21,129.28741455078125
2017-12-22,130.21539306640625
2017-12-26,130.79225158691406
2017-12-27,131.69520568847656
2017-12-28,132.4476776123047
2017-12-29,131.74534606933594
2018-01-02,131.29385375976562
2018-01-03,131.4945068359375
2018-01-04,133.30044555664062
2018-01-05,135.4073028564453
2018-01-08,138.80996704101562
2018-01-09,139.1444854736328
2018-01-10,138.6762237548828
2018-01-11,141.46031188964844
2018-01-12,142.3799285888672
2018-01-16,141.55226135253906
2018-01-17,140.8750762939453
2018-01-18,141.15097045898438
2018-01-19,143.1332550048828
2018-01-22,143.53640747070312
2018-01-23,142.31005859375
2018-01-24,141.39456176757812
2018-01-25,142.25967407226562
2018-01-26,140.31942749023438
2018-01-29,136.55654907226562
2018-01-30,137.547607421875
2018-01-31,136.72451782226562
2018-02-01,136.27093505859375
2018-02-02,132.28125
2018-02-05,126.89728546142578
2018-02-06,131.37416076660156
2018-02-07,129.63548278808594
2018-02-08,122.62199401855469
2018-02-09,125.32664489746094
2018-02-12,127.91358947753906
2018-02-13,129.32469177246094
2018-02-14,132.7600555419922
2018-02-15,134.37269592285156
2018-02-16,131.27334594726562
2018-02-20,130.6602020263672
2018-02-21,130.3830108642578
2018-02-22,133.43202209472656
2018-02-23,136.4137420654297
2018-02-26,137.4888916015625
2018-02-27,135.44781494140625
2018-02-28,129.8790740966797
2018-03-01,126.18334197998047
2018-03-02,122.94962310791016
2018-03-05,126.93090057373047
2018-03-06,129.13990783691406
2018-03-07,127.2584457397461
2018-03-08,129.00547790527344
2018-03-09,132.91964721679688
2018-03-12,129.76991271972656
2018-03-13,129.08950805664062
2018-03-14,128.12359619140625
2018-03-15,129.8286895751953
2018-03-16,131.4161376953125
2018-03-19,127.79601287841797
2018-03-20,129.4002685546875
2018-03-21,130.8617706298828
2018-03-22,123.38638305664062
2018-03-23,121.1941146850586
2018-03-26,125.30978393554688
2018-03-27,123.46197509765625
2018-03-28,121.92488098144531
2018-03-29,123.7895278930664
2018-04-02,120.85816192626953
2018-04-03,121.84089660644531
2018-04-04,121.94164276123047
2018-04-05,124.41947937011719
2018-04-06,120.10221862792969
2018-04-09,120.17782592773438
2018-04-10,124.3858642578125
2018-04-11,123.29399108886719
2018-04-12,126.10775756835938
2018-04-13,126.18334197998047
2018-04-16,127.78758239746094
2018-04-17,128.77032470703125
2018-04-18,130.98780822753906
2018-04-19,130.77777099609375
2018-04-20,129.3680419921875
2018-04-23,129.9927215576172
2018-04-24,121.93096923828125
2018-04-25,122.56409454345703
2018-04-26,123.5095443725586
2018-04-27,122.16727447509766
2018-04-30,121.8634262084961
2018-05-01,121.9140625
2018-05-02,121.44133758544922
2018-05-03,121.37384033203125
2018-05-04,123.56014251708984
2018-05-07,126.47254943847656
2018-05-08,126.56542205810547
2018-05-09,128.82774353027344
2018-05-10,129.97581481933594
2018-05-11,130.72714233398438
2018-05-14,131.0816650390625
2018-05-15,128.8108673095703
2018-05-16,129.83230590820312
2018-05-17,129.73944091796875
2018-05-18,131.44471740722656
2018-05-21,134.15447998046875
2018-05-22,131.8583526611328
2018-05-23,133.1583251953125
2018-05-24,133.1245574951172
2018-05-25,131.56285095214844
2018-05-29,129.6803741455078
2018-05-30,131.23361206054688
2018-05-31,128.2368621826172
2018-06-01,129.5959930419922
2018-06-04,128.73489379882812
2018-06-05,129.1654052734375
2018-06-06,132.12002563476562
2018-06-07,131.93426513671875
2018-06-08,131.115478515625
2018-06-11,131.94277954101562
2018-06-12,132.94729614257812
2018-06-13,130.60047912597656
2018-06-14,129.27516174316406
2018-06-15,126.64141082763672
2018-06-18,125.51019287109375
2018-06-19,120.96859741210938
2018-06-20,120.8250732421875
2018-06-21,117.78612518310547
2018-06-22,118.13220977783203
2018-06-25,115.29585266113281
2018-06-26,114.41785430908203
2018-06-27,113.6328353881836
2018-06-28,114.83151245117188
2018-06-29,114.52762603759766
2018-07-02,115.05104064941406
2018-07-03,112.9743881225586
2018-07-05,114.64583587646484
2018-07-06,114.30815124511719
2018-07-09,119.00172424316406
2018-07-10,119.2380599975586
2018-07-11,115.44776916503906
2018-07-12,117.69328308105469
2018-07-13,118.8160171508789
2018-07-16,116.56208038330078
2018-07-17,117.29647827148438
2018-07-18,119.12834167480469
2018-07-19,118.4148941040039
2018-07-20,116.20661926269531
2018-07-23,115.74795532226562
2018-07-24,117.183349609375
2018-07-25,119.31519317626953
2018-07-26,121.09880828857422
2018-07-27,121.08181762695312
2018-07-30,118.69517517089844
2018-07-31,122.13499450683594
2018-08-01,117.66748046875
2018-08-02,117.21733093261719
2018-08-03,117.6419906616211
2018-08-06,118.46581268310547
2018-08-07,120.92894744873047
2018-08-08,118.66120147705078
2018-08-09,117.65048217773438
2018-08-10,115.44219970703125
2018-08-13,114.67781066894531
2018-08-14,114.59284973144531
2018-08-15,112.12977600097656
2018-08-16,115.73098754882812
2018-08-17,118.34695434570312
2018-08-20,117.77787017822266
2018-08-21,118.89900207519531
2018-08-22,118.5932388305664
2018-08-23,116.1811294555664
2018-08-24,117.38719177246094
2018-08-27,120.64017486572266
2018-08-28,120.60620880126953
2018-08-29,120.48726654052734
2018-08-30,118.10912322998047
2018-08-31,117.93077087402344
2018-09-04,117.41266632080078
2018-09-05,119.40863800048828
2018-09-06,120.2409896850586
2018-09-07,120.02864074707031
2018-09-10,120.6486587524414
2018-09-11,120.63168334960938
2018-09-12,122.54266357421875
2018-09-13,123.61286926269531
2018-09-14,123.06925964355469
2018-09-17,124.19038391113281
2018-09-18,126.61100006103516
2018-09-19,129.7450714111328
2018-09-20,132.49691772460938
2018-09-21,132.81967163085938
2018-09-24,130.79827880859375
2018-09-25,130.8747100830078
2018-09-26,130.09332275390625
2018-09-27,129.49880981445312
2018-09-28,129.51576232910156
2018-10-01,129.33740234375
2018-10-02,131.4947052001953
2018-10-03,134.38250732421875
2018-10-04,133.1339111328125
2018-10-05,130.21218872070312
2018-10-08,130.2462158203125
2018-10-09,126.94227600097656
2018-10-10,122.0670394897461
2018-10-11,119.73139953613281
2018-10-12,120.66565704345703
2018-10-15,120.43627166748047
2018-10-16,122.05853271484375
2018-10-17,120.04560852050781
2018-10-18,115.3402328491211
2018-10-19,112.24609375
2018-10-22,110.01517486572266
2018-10-23,101.69845581054688
2018-10-24,96.02288055419922
2018-10-25,98.83501434326172
2018-10-26,98.33924102783203
2018-10-29,97.42467498779297
2018-10-30,100.3991928100586
2018-10-31,103.69853973388672
2018-11-01,106.58760070800781
2018-11-02,107.51929473876953
2018-11-05,108.04924011230469
2018-11-06,110.54512786865234
2018-11-07,115.47704315185547
2018-11-08,112.30589294433594
2018-11-09,108.47663116455078
2018-11-12,106.84403228759766
2018-11-13,107.66461944580078
2018-11-14,106.92951202392578
2018-11-15,110.6220474243164
2018-11-16,111.08361053466797
2018-11-19,107.68170928955078
2018-11-20,104.51056671142578
2018-11-21,105.878173828125
2018-11-23,104.55329895019531
2018-11-26,106.673095703125
2018-11-27,106.50212860107422
2018-11-28,111.77596282958984
2018-11-29,111.31441497802734
2018-11-30,115.96426391601562
2018-12-03,118.76783752441406
2018-12-04,110.53657531738281
2018-12-06,109.72457122802734
2018-12-07,105.6046371459961
2018-12-10,105.46788787841797
2018-12-11,105.33966827392578
2018-12-12,107.16029357910156
2018-12-13,107.61331939697266
2018-12-14,108.3569564819336
2018-12-17,106.39102935791016
2018-12-18,106.22006225585938
2018-12-19,104.56183624267578
2018-12-20,103.8951644897461
2018-12-21,102.63011169433594
2018-12-24,99.96329498291016
2018-12-26,106.63888549804688
2018-12-27,108.271484375
2018-12-28,107.36544799804688
2018-12-31,108.61339569091797
2019-01-02,108.02359771728516
2019-01-03,103.8609390258789
2019-01-04,109.53650665283203
2019-01-07,109.60488891601562
2019-01-08,110.92119598388672
2019-01-09,111.34859466552734
2019-01-10,113.64788818359375
2019-01-11,112.91277313232422
2019-01-14,112.65634155273438
2019-01-15,111.70758819580078
2019-01-16,112.53668212890625
2019-01-17,114.99837493896484
2019-01-18,117.51031494140625
2019-01-22,113.7596435546875
2019-01-23,113.3983383178711
2019-01-24,114.18112182617188
2019-01-25,117.73397064208984
2019-01-28,106.98943328857422
2019-01-29,108.84759521484375
2019-01-30,111.92728424072266
2019-01-31,114.5510482788086
2019-02-01,112.61547088623047
2019-02-04,112.58966827392578
2019-02-05,113.55315399169922
2019-02-06,112.29717254638672
2019-02-07,110.78314208984375
2019-02-08,110.62831115722656
2019-02-11,110.91220092773438
2019-02-12,114.12950134277344
2019-02-13,114.4994125366211
2019-02-14,114.08651733398438
2019-02-15,117.16620635986328
2019-02-19,116.82210540771484
2019-02-20,120.70185089111328
2019-02-21,119.4717025756836
2019-02-22,119.29963684082031
2019-02-25,121.64811706542969
2019-02-26,118.69744873046875
2019-02-27,120.0738754272461
2019-02-28,118.14690399169922
2019-03-01,118.25872802734375
2019-03-04,119.01573944091797
2019-03-05,117.974853515625
2019-03-06,115.98770141601562
2019-03-07,114.24134063720703
2019-03-08,112.99402618408203
2019-03-11,114.50801849365234
2019-03-12,113.96609497070312
2019-03-13,114.84352111816406
2019-03-14,115.00700378417969
2019-03-15,114.12950134277344
2019-03-18,115.35970306396484
