Date,TMO
2016-02-25,126.7560806274414
2016-02-26,126.89199829101562
2016-02-29,125.41637420654297
2016-03-01,131.3284912109375
2016-03-02,134.08554077148438
2016-03-03,134.61949157714844
2016-03-04,136.20184326171875
2016-03-07,137.41534423828125
2016-03-08,135.0175018310547
2016-03-09,134.11468505859375
2016-03-10,133.93020629882812
2016-03-11,136.27232360839844
2016-03-14,135.83505249023438
2016-03-15,134.36749267578125
2016-03-16,135.1644287109375
2016-03-17,134.3578643798828
2016-03-18,136.05857849121094
2016-03-21,135.69900512695312
2016-03-22,134.94091796875
2016-03-23,134.91177368164062
2016-03-24,135.10614013671875
2016-03-28,134.62991333007812
2016-03-29,136.20433044433594
2016-03-30,136.82632446289062
2016-03-31,137.60379028320312
2016-04-01,138.6533660888672
2016-04-04,139.9945526123047
2016-04-05,137.39971923828125
2016-04-06,141.02468872070312
2016-04-07,138.0508575439453
2016-04-08,138.20632934570312
2016-04-11,137.67185974121094
2016-04-12,138.420166015625
2016-04-13,140.96641540527344
2016-04-14,140.54852294921875
2016-04-15,141.24822998046875
2016-04-18,142.346435546875
2016-04-19,141.49119567871094
2016-04-20,142.31727600097656
2016-04-21,143.20162963867188
2016-04-22,142.71572875976562
2016-04-25,142.4338836669922
2016-04-26,141.5106201171875
2016-04-27,142.99752807617188
2016-04-28,141.22879028320312
2016-04-29,140.18890380859375
2016-05-02,142.37554931640625
2016-05-03,140.7914581298828
2016-05-04,140.48048400878906
2016-05-05,141.05386352539062
2016-05-06,142.83236694335938
2016-05-09,143.3084716796875
2016-05-10,144.6399383544922
2016-05-11,143.8041534423828
2016-05-12,144.7274169921875
2016-05-13,143.72642517089844
2016-05-16,146.01025390625
2016-05-17,144.6302947998047
2016-05-18,145.88389587402344
2016-05-19,144.24154663085938
2016-05-20,144.65943908691406
2016-05-23,144.64971923828125
2016-05-24,146.43783569335938
2016-05-25,146.9043731689453
2016-05-26,146.9432373046875
2016-05-27,147.8470916748047
2016-05-31,147.49720764160156
2016-06-01,148.75088500976562
2016-06-02,149.2271270751953
2016-06-03,148.56625366210938
2016-06-06,148.87721252441406
2016-06-07,148.3913116455078
2016-06-08,149.8004913330078
2016-06-09,149.81021118164062
2016-06-10,147.5263671875
2016-06-13,146.42709350585938
2016-06-14,143.95614624023438
2016-06-15,143.40164184570312
2016-06-16,143.22650146484375
2016-06-17,142.26345825195312
2016-06-20,144.33555603027344
2016-06-21,144.86087036132812
2016-06-22,145.77525329589844
2016-06-23,148.0030517578125
2016-06-24,141.39768981933594
2016-06-27,137.09786987304688
2016-06-28,139.2575225830078
2016-06-29,141.21278381347656
2016-06-30,143.74209594726562
2016-07-01,145.17221069335938
2016-07-05,143.24598693847656
2016-07-06,145.0553741455078
2016-07-07,145.0067901611328
2016-07-08,148.53811645507812
2016-07-11,148.1975555419922
2016-07-12,150.18209838867188
2016-07-13,150.59066772460938
2016-07-14,153.4410400390625
2016-07-15,152.76976013183594
2016-07-18,152.77947998046875
2016-07-19,152.38067626953125
2016-07-20,153.40216064453125
2016-07-21,151.95263671875
2016-07-22,152.62388610839844
2016-07-25,152.71139526367188
2016-07-26,154.56948852539062
2016-07-27,154.5792236328125
2016-07-28,154.50140380859375
2016-07-29,154.52085876464844
2016-08-01,155.22129821777344
2016-08-02,152.18603515625
2016-08-03,151.758056640625
2016-08-04,152.16664123535156
2016-08-05,153.2269744873047
2016-08-08,152.263916015625
2016-08-09,152.41958618164062
2016-08-10,151.767822265625
2016-08-11,153.1783447265625
2016-08-12,151.2619171142578
2016-08-15,151.7288818359375
2016-08-16,150.75607299804688
2016-08-17,150.46424865722656
2016-08-18,149.18014526367188
2016-08-19,149.4038543701172
2016-08-22,149.80274963378906
2016-08-23,150.34751892089844
2016-08-24,147.14694213867188
2016-08-25,147.23451232910156
2016-08-26,148.2170867919922
2016-08-29,149.33575439453125
2016-08-30,148.9952850341797
2016-08-31,148.0516815185547
2016-09-01,146.84542846679688
2016-09-02,147.06910705566406
2016-09-06,146.89402770996094
2016-09-07,146.40765380859375
2016-09-08,146.55355834960938
2016-09-09,139.7731170654297
2016-09-12,142.41909790039062
2016-09-13,141.347900390625
2016-09-14,143.97718811035156
2016-09-15,146.07089233398438
2016-09-16,146.11959838867188
2016-09-19,146.07089233398438
2016-09-20,147.64846801757812
2016-09-21,151.3489227294922
2016-09-22,153.53028869628906
2016-09-23,153.53028869628906
2016-09-26,152.06948852539062
2016-09-27,154.7183074951172
2016-09-28,154.48458862304688
2016-09-29,151.97210693359375
2016-09-30,154.89358520507812
2016-10-03,154.95199584960938
2016-10-04,153.44261169433594
2016-10-05,154.13397216796875
2016-10-06,154.28981018066406
2016-10-07,154.0658416748047
2016-10-10,154.94224548339844
2016-10-11,150.8424835205078
2016-10-12,149.77133178710938
2016-10-13,148.04774475097656
2016-10-14,147.736083984375
2016-10-17,146.83045959472656
2016-10-18,147.6971435546875
2016-10-19,147.82371520996094
2016-10-20,147.68740844726562
2016-10-21,146.71360778808594
2016-10-24,149.09939575195312
2016-10-25,144.09410095214844
2016-10-26,144.16220092773438
2016-10-27,145.31129455566406
2016-10-28,143.3539581298828
2016-10-31,143.17868041992188
2016-11-01,142.19517517089844
2016-11-02,141.98089599609375
2016-11-03,142.25355529785156
2016-11-04,142.73069763183594
2016-11-07,147.83349609375
2016-11-08,148.5638885498047
2016-11-09,148.0671844482422
2016-11-10,150.3069610595703
2016-11-11,147.28814697265625
2016-11-14,144.1427459716797
2016-11-15,144.7659912109375
2016-11-16,145.57423400878906
2016-11-17,144.980224609375
2016-11-18,141.99061584472656
2016-11-21,142.34120178222656
2016-11-22,139.25428771972656
2016-11-23,139.75086975097656
2016-11-25,140.40335083007812
2016-11-28,136.6444549560547
2016-11-29,137.569580078125
2016-11-30,136.43994140625
2016-12-01,135.97254943847656
2016-12-02,138.19277954101562
2016-12-05,137.6767120361328
2016-12-06,139.8287811279297
2016-12-07,138.13436889648438
2016-12-08,139.32241821289062
2016-12-09,141.6011505126953
2016-12-12,141.3771209716797
2016-12-13,142.22518920898438
2016-12-14,140.17811584472656
2016-12-15,139.88563537597656
2016-12-16,138.9498291015625
2016-12-19,137.69235229492188
2016-12-20,138.22850036621094
2016-12-21,137.2244110107422
2016-12-22,136.980712890625
2016-12-23,138.26748657226562
2016-12-27,138.82313537597656
2016-12-28,137.66307067871094
2016-12-29,137.9165496826172
2016-12-30,137.546142578125
2017-01-03,140.05140686035156
2017-01-04,141.50384521484375
2017-01-05,141.7183074951172
2017-01-06,143.56072998046875
2017-01-09,143.77513122558594
2017-01-10,144.05787658691406
2017-01-11,142.53717041015625
2017-01-12,142.29348754882812
2017-01-13,142.60537719726562
2017-01-17,141.39666748046875
2017-01-18,141.01644897460938
2017-01-19,140.68507385253906
2017-01-20,139.89544677734375
2017-01-23,139.19357299804688
2017-01-24,137.4291534423828
2017-01-25,138.84263610839844
2017-01-26,139.49574279785156
2017-01-27,141.7865753173828
2017-01-30,139.6809539794922
2017-01-31,148.55174255371094
2017-02-01,149.0879364013672
2017-02-02,147.8498992919922
2017-02-03,147.615966796875
2017-02-06,148.2495880126953
2017-02-07,149.15614318847656
2017-02-08,149.6338348388672
2017-02-09,150.84254455566406
2017-02-10,150.9888458251953
2017-02-13,152.41201782226562
2017-02-14,153.31857299804688
2017-02-15,154.27389526367188
2017-02-16,153.73777770996094
2017-02-17,154.64439392089844
2017-02-21,154.6345977783203
2017-02-22,154.03993225097656
2017-02-23,154.73211669921875
2017-02-24,154.97576904296875
2017-02-27,154.48838806152344
2017-02-28,153.70848083496094
2017-03-01,155.7946014404297
2017-03-02,155.1902313232422
2017-03-03,156.12603759765625
2017-03-06,153.73777770996094
2017-03-07,153.2991180419922
2017-03-08,153.53302001953125
2017-03-09,153.80599975585938
2017-03-10,155.31692504882812
2017-03-13,155.18040466308594
2017-03-14,154.4973602294922
2017-03-15,157.14158630371094
2017-03-16,154.1851043701172
2017-03-17,154.05825805664062
2017-03-20,152.93617248535156
2017-03-21,151.76535034179688
2017-03-22,151.56044006347656
2017-03-23,150.8968963623047
2017-03-24,150.3016815185547
2017-03-27,150.83837890625
2017-03-28,150.8871612548828
2017-03-29,150.24319458007812
2017-03-30,150.1748504638672
2017-03-31,149.87234497070312
2017-04-03,150.82858276367188
2017-04-04,149.0137176513672
2017-04-05,149.05276489257812
2017-04-06,149.2381134033203
2017-04-07,149.394287109375
2017-04-10,149.72598266601562
2017-04-11,149.16014099121094
2017-04-12,148.76004028320312
2017-04-13,148.48683166503906
2017-04-17,149.96998596191406
2017-04-18,149.55038452148438
2017-04-19,150.7115020751953
2017-04-20,151.5896759033203
2017-04-21,151.27748107910156
2017-04-24,153.52166748046875
2017-04-25,154.9559326171875
2017-04-26,163.93267822265625
2017-04-27,162.65447998046875
2017-04-28,161.31771850585938
2017-05-01,162.57643127441406
2017-05-02,163.19114685058594
2017-05-03,164.23516845703125
2017-05-04,165.99142456054688
2017-05-05,166.90866088867188
2017-05-08,166.25491333007812
2017-05-09,167.9429473876953
2017-05-10,166.82086181640625
2017-05-11,166.85987854003906
2017-05-12,167.35752868652344
2017-05-15,168.07952880859375
2017-05-16,168.08929443359375
2017-05-17,166.82086181640625
2017-05-18,167.57220458984375
2017-05-19,167.36720275878906
2017-05-22,167.92347717285156
2017-05-23,167.66001892089844
2017-05-24,168.14788818359375
2017-05-25,168.70399475097656
2017-05-26,169.21141052246094
2017-05-30,169.04551696777344
2017-05-31,168.5967254638672
2017-06-01,170.5774383544922
2017-06-02,172.1092987060547
2017-06-05,172.1581268310547
2017-06-06,171.797119140625
2017-06-07,172.06053161621094
2017-06-08,170.56764221191406
2017-06-09,170.68475341796875
2017-06-12,169.17237854003906
2017-06-13,170.83255004882812
2017-06-14,170.48094177246094
2017-06-15,170.05128479003906
2017-06-16,170.76417541503906
2017-06-19,172.12161254882812
2017-06-20,171.55520629882812
2017-06-21,171.48684692382812
2017-06-22,171.3599090576172
2017-06-23,170.3540496826172
2017-06-26,169.17237854003906
2017-06-27,169.63137817382812
2017-06-28,171.65284729003906
2017-06-29,169.81690979003906
2017-06-30,170.38331604003906
2017-07-03,170.32473754882812
2017-07-05,171.62356567382812
2017-07-06,170.93997192382812
2017-07-07,173.33261108398438
2017-07-10,173.50833129882812
2017-07-11,174.45562744140625
2017-07-12,175.97909545898438
2017-07-13,175.81304931640625
2017-07-14,176.71157836914062
2017-07-17,176.5552520751953
2017-07-18,175.14901733398438
2017-07-19,175.9302978515625
2017-07-20,177.2974395751953
2017-07-21,177.91270446777344
2017-07-24,177.8931884765625
2017-07-25,175.91075134277344
2017-07-26,170.95950317382812
2017-07-27,171.16461181640625
2017-07-28,171.84815979003906
2017-07-31,171.41845703125
2017-08-01,171.3599090576172
2017-08-02,172.30718994140625
2017-08-03,171.62356567382812
2017-08-04,172.1997833251953
2017-08-07,173.1958465576172
2017-08-08,169.91458129882812
2017-08-09,169.20167541503906
2017-08-10,167.71730041503906
2017-08-11,169.17237854003906
2017-08-14,169.95364379882812
2017-08-15,169.49464416503906
2017-08-16,171.33058166503906
2017-08-17,168.84034729003906
2017-08-18,168.5277862548828
2017-08-21,169.93411254882812
2017-08-22,172.64898681640625
2017-08-23,171.69198608398438
2017-08-24,171.83843994140625
2017-08-25,173.06887817382812
2017-08-28,174.25054931640625
2017-08-29,176.29161071777344
2017-08-30,178.66468811035156
2017-08-31,182.75653076171875
2017-09-01,181.64328002929688
2017-09-05,181.6627960205078
2017-09-06,184.97340393066406
2017-09-07,186.125732421875
2017-09-08,187.14137268066406
2017-09-11,189.0359649658203
2017-09-12,189.4949188232422
2017-09-13,186.98512268066406
2017-09-14,187.3467559814453
2017-09-15,186.31072998046875
2017-09-18,187.5128631591797
2017-09-19,185.32362365722656
2017-09-20,184.32675170898438
2017-09-21,183.65240478515625
2017-09-22,184.03355407714844
2017-09-25,183.07579040527344
2017-09-26,183.41781616210938
2017-09-27,184.19969177246094
2017-09-28,182.22543334960938
2017-09-29,184.9131317138672
2017-10-02,187.20008850097656
2017-10-03,186.01751708984375
2017-10-04,189.12550354003906
2017-10-05,189.0473175048828
2017-10-06,188.832275390625
2017-10-09,188.88111877441406
2017-10-10,188.27520751953125
2017-10-11,189.0766143798828
2017-10-12,189.00820922851562
2017-10-13,188.06015014648438
2017-10-16,186.9459686279297
2017-10-17,184.49293518066406
2017-10-18,184.9326629638672
2017-10-19,188.0797576904297
2017-10-20,189.46751403808594
2017-10-23,189.96603393554688
2017-10-24,189.97576904296875
2017-10-25,195.14596557617188
2017-10-26,195.83010864257812
2017-10-27,188.06015014648438
2017-10-30,187.66929626464844
2017-10-31,189.43821716308594
2017-11-01,189.79005432128906
2017-11-02,186.9459686279297
2017-11-03,189.3209686279297
2017-11-06,189.14501953125
2017-11-07,188.832275390625
2017-11-08,189.46751403808594
2017-11-09,187.54222106933594
2017-11-10,181.96151733398438
2017-11-13,183.94554138183594
2017-11-14,184.79588317871094
2017-11-15,184.23876953125
2017-11-16,186.29122924804688
2017-11-17,185.86114501953125
2017-11-20,186.67234802246094
2017-11-21,188.55860900878906
2017-11-22,188.38275146484375
2017-11-24,189.12550354003906
2017-11-27,189.52618408203125
2017-11-28,191.85231018066406
2017-11-29,188.25567626953125
2017-11-30,188.3924560546875
2017-12-01,187.8451385498047
2017-12-04,177.9055938720703
2017-12-05,178.3160400390625
2017-12-06,179.70396423339844
2017-12-07,181.424072265625
2017-12-08,183.70123291015625
2017-12-11,185.19656372070312
2017-12-12,185.19656372070312
2017-12-13,187.13177490234375
2017-12-14,184.1973876953125
2017-12-15,188.06088256835938
2017-12-18,189.3324432373047
2017-12-19,189.64541625976562
2017-12-20,188.08041381835938
2017-12-21,186.94586181640625
2017-12-22,186.25143432617188
2017-12-26,186.17318725585938
2017-12-27,186.98500061035156
2017-12-28,186.98500061035156
2017-12-29,185.72325134277344
2018-01-02,188.75537109375
2018-01-03,192.21788024902344
2018-01-04,194.62399291992188
2018-01-05,197.95938110351562
2018-01-08,198.28216552734375
2018-01-09,201.588134765625
2018-01-10,201.7739715576172
2018-01-11,204.0921173095703
2018-01-12,205.5690460205078
2018-01-16,203.4563446044922
2018-01-17,206.85035705566406
2018-01-18,207.75997924804688
2018-01-19,208.83595275878906
2018-01-22,210.60630798339844
2018-01-23,209.85316467285156
2018-01-24,210.60630798339844
2018-01-25,213.1102752685547
2018-01-26,214.9686737060547
2018-01-29,214.0198974609375
2018-01-30,209.921630859375
2018-01-31,219.2039031982422
2018-02-01,217.49220275878906
2018-02-02,212.9244842529297
2018-02-05,203.749755859375
2018-02-06,204.8941192626953
2018-02-07,203.00637817382812
2018-02-08,194.3794403076172
2018-02-09,195.7977294921875
2018-02-12,200.03294372558594
2018-02-13,199.04502868652344
2018-02-14,203.749755859375
2018-02-15,206.10699462890625
2018-02-16,205.9993896484375
2018-02-20,203.29005432128906
2018-02-21,205.19735717773438
2018-02-22,204.5518341064453
2018-02-23,207.0753631591797
2018-02-26,209.38368225097656
2018-02-27,206.06790161132812
2018-02-28,204.0138702392578
2018-03-01,200.7176513671875
2018-03-02,201.92066955566406
2018-03-05,202.2337188720703
2018-03-06,205.52012634277344
2018-03-07,207.5154571533203
2018-03-08,207.0656280517578
2018-03-09,213.1200714111328
2018-03-12,212.72877502441406
2018-03-13,210.41065979003906
2018-03-14,208.9521484375
2018-03-15,207.96348571777344
2018-03-16,205.99594116210938
2018-03-19,207.24888610839844
2018-03-20,210.18557739257812
2018-03-21,208.46273803710938
2018-03-22,202.9516143798828
2018-03-23,200.32821655273438
2018-03-26,205.2519989013672
2018-03-27,202.256591796875
2018-03-28,201.57139587402344
2018-03-29,202.0999755859375
2018-04-02,198.85009765625
2018-04-03,202.31532287597656
2018-04-04,204.8996124267578
2018-04-05,207.3859100341797
2018-04-06,201.21902465820312
2018-04-09,205.12474060058594
2018-04-10,210.64556884765625
2018-04-11,208.2962646484375
2018-04-12,208.82493591308594
2018-04-13,209.82334899902344
2018-04-16,211.3504180908203
2018-04-17,213.6213836669922
2018-04-18,214.89398193359375
2018-04-19,212.4076385498047
2018-04-20,211.33084106445312
2018-04-23,211.78109741210938
2018-04-24,208.6682586669922
2018-04-25,209.9407958984375
2018-04-26,209.32411193847656
2018-04-27,208.34524536132812
2018-04-30,205.90786743164062
2018-05-01,206.27003479003906
2018-05-02,204.42971801757812
2018-05-03,203.92068481445312
2018-05-04,205.6337127685547
2018-05-07,204.56674194335938
2018-05-08,203.67599487304688
2018-05-09,204.2828826904297
2018-05-10,209.3045654296875
2018-05-11,211.97691345214844
2018-05-14,212.81871032714844
2018-05-15,204.66465759277344
2018-05-16,206.2210693359375
2018-05-17,206.5539093017578
2018-05-18,210.4009246826172
2018-05-21,212.15310668945312
2018-05-22,213.25926208496094
2018-05-23,211.94752502441406
2018-05-24,211.40914916992188
2018-05-25,209.1381072998047
2018-05-29,204.55697631835938
2018-05-30,206.4951629638672
2018-05-31,203.87168884277344
2018-06-01,207.3565673828125
2018-06-04,209.6471710205078
2018-06-05,210.2344970703125
2018-06-06,213.66058349609375
2018-06-07,211.88877868652344
2018-06-08,212.43702697753906
2018-06-11,212.75021362304688
2018-06-12,213.3473663330078
2018-06-13,211.78109741210938
2018-06-14,212.14361572265625
2018-06-15,211.40887451171875
2018-06-18,208.48947143554688
2018-06-19,205.65830993652344
2018-06-20,204.55128479003906
2018-06-21,202.33731079101562
2018-06-22,204.5023193359375
2018-06-25,200.76004028320312
2018-06-26,200.9853973388672
2018-06-27,199.24159240722656
2018-06-28,201.42623901367188
2018-06-29,202.92507934570312
2018-07-02,201.3870391845703
2018-07-03,201.69070434570312
2018-07-05,203.13082885742188
2018-07-06,202.98385620117188
2018-07-09,207.51962280273438
2018-07-10,209.8021697998047
2018-07-11,205.403564453125
2018-07-12,207.75473022460938
2018-07-13,206.9024658203125
2018-07-16,204.55128479003906
2018-07-17,206.7457275390625
2018-07-18,207.1278076171875
2018-07-19,211.68316650390625
2018-07-20,212.4375
2018-07-23,214.0343475341797
2018-07-24,216.8949432373047
2018-07-25,224.6145782470703
2018-07-26,229.238525390625
2018-07-27,226.3975067138672
2018-07-30,226.02523803710938
2018-07-31,229.75772094726562
2018-08-01,229.1503143310547
2018-08-02,228.42538452148438
2018-08-03,228.5723114013672
2018-08-06,230.30636596679688
2018-08-07,230.70802307128906
2018-08-08,229.8067169189453
2018-08-09,228.4940185546875
2018-08-10,226.71104431152344
2018-08-13,226.00567626953125
2018-08-14,226.89715576171875
2018-08-15,224.3402862548828
2018-08-16,226.09381103515625
2018-08-17,225.31988525390625
2018-08-20,225.45703125
2018-08-21,226.72079467773438
2018-08-22,229.32664489746094
2018-08-23,229.42469787597656
2018-08-24,229.93408203125
2018-08-27,233.0787353515625
2018-08-28,233.11795043945312
2018-08-29,234.8519287109375
2018-08-30,234.32293701171875
2018-08-31,234.2348175048828
2018-09-04,231.24681091308594
2018-09-05,231.56027221679688
2018-09-06,230.93331909179688
2018-09-07,231.15866088867188
2018-09-10,232.3636016845703
2018-09-11,231.61907958984375
2018-09-12,234.18572998046875
2018-09-13,239.0350341796875
2018-09-14,237.22137451171875
2018-09-17,233.77069091796875
2018-09-18,234.39805603027344
2018-09-19,236.3195343017578
2018-09-20,237.7311553955078
2018-09-21,238.70172119140625
2018-09-24,237.38807678222656
2018-09-25,238.3095703125
2018-09-26,238.07435607910156
2018-09-27,239.51535034179688
2018-09-28,239.28009033203125
2018-10-01,243.62298583984375
2018-10-02,242.87794494628906
2018-10-03,242.48582458496094
2018-10-04,238.59385681152344
2018-10-05,235.9567413330078
2018-10-08,234.94703674316406
2018-10-09,235.2509307861328
2018-10-10,226.1239776611328
2018-10-11,221.64390563964844
2018-10-12,226.85928344726562
2018-10-15,223.61436462402344
2018-10-16,230.5257110595703
2018-10-17,230.03553771972656
2018-10-18,225.19268798828125
2018-10-19,222.68307495117188
2018-10-22,221.3302001953125
2018-10-23,218.93821716308594
2018-10-24,216.22262573242188
2018-10-25,225.6632843017578
2018-10-26,225.47702026367188
2018-10-29,223.85946655273438
2018-10-30,228.094482421875
2018-10-31,229.05523681640625
2018-11-01,229.0649871826172
2018-11-02,229.60421752929688
2018-11-05,231.86880493164062
2018-11-06,233.545166015625
2018-11-07,240.70156860351562
2018-11-08,240.74081420898438
2018-11-09,238.66253662109375
2018-11-12,231.6923370361328
2018-11-13,230.39830017089844
2018-11-14,230.4571075439453
2018-11-15,233.0157928466797
2018-11-16,236.3195343017578
2018-11-19,228.3004150390625
2018-11-20,228.81015014648438
2018-11-21,228.43763732910156
2018-11-23,230.3884735107422
2018-11-26,235.46656799316406
2018-11-27,237.2312469482422
2018-11-28,242.53480529785156
2018-11-29,243.6818084716797
2018-11-30,244.64256286621094
2018-12-03,247.02476501464844
2018-12-04,239.0938720703125
2018-12-06,237.28025817871094
2018-12-07,231.22177124023438
2018-12-10,232.4178009033203
2018-12-11,232.82949829101562
2018-12-12,236.52537536621094
2018-12-13,236.7705078125
2018-12-14,229.74630737304688
2018-12-17,224.5272674560547
2018-12-18,225.93017578125
2018-12-19,224.02694702148438
2018-12-20,215.49203491210938
2018-12-21,211.69546508789062
2018-12-24,204.51434326171875
2018-12-26,213.83409118652344
2018-12-27,216.8948974609375
2018-12-28,218.2290496826172
2018-12-31,219.54368591308594
2019-01-02,215.25657653808594
2019-01-03,208.1441192626953
2019-01-04,217.55218505859375
2019-01-07,220.4854278564453
2019-01-08,225.6162109375
2019-01-09,231.90457153320312
2019-01-10,234.32769775390625
2019-01-11,235.44606018066406
2019-01-14,230.5802001953125
2019-01-15,231.00209045410156
2019-01-16,230.17794799804688
2019-01-17,233.65077209472656
2019-01-18,236.0935516357422
2019-01-22,236.13279724121094
2019-01-23,236.87838745117188
2019-01-24,236.01510620117188
2019-01-25,236.32899475097656
2019-01-28,233.36631774902344
2019-01-29,232.4048614501953
2019-01-30,240.41004943847656
2019-01-31,241.00848388671875
2019-02-01,238.8109588623047
2019-02-04,238.96795654296875
2019-02-05,241.342041015625
2019-02-06,242.55850219726562
2019-02-07,238.30087280273438
2019-02-08,238.88946533203125
2019-02-11,239.92935180664062
2019-02-12,243.61802673339844
2019-02-13,242.69581604003906
2019-02-14,241.4696044921875
2019-02-15,247.69908142089844
2019-02-19,246.07057189941406
2019-02-20,247.4342041015625
2019-02-21,246.6788330078125
2019-02-22,247.31651306152344
2019-02-25,249.02346801757812
2019-02-26,249.170654296875
2019-02-27,254.222900390625
2019-02-28,254.644775390625
2019-03-01,259.0495300292969
2019-03-04,254.52706909179688
2019-03-05,249.63172912597656
2019-03-06,246.47280883789062
2019-03-07,246.05099487304688
2019-03-08,245.1091766357422
2019-03-11,249.4943389892578
2019-03-12,250.08297729492188
2019-03-13,253.95802307128906
2019-03-14,256.6578674316406
2019-03-15,258.28753662109375
2019-03-18,258.71954345703125
2019-03-19,261.1051330566406
2019-03-20,260.7811279296875
