Date,XRX
2015-10-15,27.140975952148438
2015-10-16,26.877470016479492
2015-10-19,26.851119995117188
2015-10-20,26.95652198791504
2015-10-21,26.772069931030273
2015-10-22,27.114625930786133
2015-10-23,27.24637794494629
2015-10-26,26.429513931274414
2015-10-27,24.479578018188477
2015-10-28,24.664031982421875
2015-10-29,24.611331939697266
2015-10-30,24.74308204650879
2015-11-02,25.533597946166992
2015-11-03,25.665348052978516
2015-11-04,25.401845932006836
2015-11-05,25.3754940032959
2015-11-06,25.691699981689453
2015-11-09,25.507246017456055
2015-11-10,25.349143981933594
2015-11-11,27.00922393798828
2015-11-12,26.693016052246094
2015-11-13,26.56126594543457
2015-11-16,26.877470016479492
2015-11-17,27.088274002075195
2015-11-18,27.773386001586914
2015-11-19,27.483531951904297
2015-11-20,27.56258201599121
2015-11-23,28.326745986938477
2015-11-24,27.95783805847168
2015-11-25,27.90513801574707
2015-11-27,28.010540008544922
2015-11-30,27.79973602294922
2015-12-01,28.168643951416016
2015-12-02,27.325428009033203
2015-12-03,27.2990779876709
2015-12-04,27.61528205871582
2015-12-07,26.798419952392578
2015-12-08,26.666667938232422
2015-12-09,26.403162002563477
2015-12-10,26.798419952392578
2015-12-11,26.45586395263672
2015-12-14,25.981555938720703
2015-12-15,26.403162002563477
2015-12-16,27.06192398071289
2015-12-17,26.851119995117188
2015-12-18,26.745718002319336
2015-12-21,27.140975952148438
2015-12-22,28.194992065429688
2015-12-23,28.511199951171875
2015-12-24,28.669301986694336
2015-12-28,28.06324005126953
2015-12-29,28.194992065429688
2015-12-30,28.24769401550293
2015-12-31,28.010540008544922
2016-01-04,27.140975952148438
2016-01-05,27.088274002075195
2016-01-06,26.745718002319336
2016-01-07,26.007904052734375
2016-01-08,25.270092010498047
2016-01-11,24.769432067871094
2016-01-12,25.111988067626953
2016-01-13,24.295124053955078
2016-01-14,24.189722061157227
2016-01-15,23.978919982910156
2016-01-19,23.478261947631836
2016-01-20,23.083003997802734
2016-01-21,23.820817947387695
2016-01-22,23.89986801147461
2016-01-25,23.978919982910156
2016-01-26,24.453227996826172
2016-01-27,24.321475982666016
2016-01-28,24.321475982666016
2016-01-29,25.691699981689453
2016-02-01,24.848485946655273
2016-02-02,23.583663940429688
2016-02-03,24.34782600402832
2016-02-04,24.69038200378418
2016-02-05,24.927536010742188
2016-02-08,23.847166061401367
2016-02-09,23.083003997802734
2016-02-10,23.399208068847656
2016-02-11,22.89855194091797
2016-02-12,23.10935401916504
2016-02-16,23.768115997314453
2016-02-17,24.216073989868164
2016-02-18,24.611331939697266
2016-02-19,24.664031982421875
2016-02-22,25.270092010498047
2016-02-23,25.03293800354004
2016-02-24,25.217390060424805
2016-02-25,25.401845932006836
2016-02-26,25.454544067382812
2016-02-29,25.322792053222656
2016-03-01,26.16600799560547
2016-03-02,26.877470016479492
2016-03-03,27.40447998046875
2016-03-04,27.667984008789062
2016-03-07,27.457181930541992
2016-03-08,27.00922393798828
2016-03-09,27.773386001586914
2016-03-10,27.536231994628906
2016-03-11,28.40579605102539
2016-03-14,27.90513801574707
2016-03-15,27.826087951660156
2016-03-16,27.90513801574707
2016-03-17,28.194992065429688
2016-03-18,28.35309600830078
2016-03-21,28.08959197998047
2016-03-22,28.194992065429688
2016-03-23,27.826087951660156
2016-03-24,28.010540008544922
2016-03-28,28.115942001342773
2016-03-29,28.537548065185547
2016-03-30,28.537548065185547
2016-03-31,29.407115936279297
2016-04-01,29.249011993408203
2016-04-04,28.985506057739258
2016-04-05,28.93280601501465
2016-04-06,29.14361000061035
2016-04-07,28.69565200805664
2016-04-08,28.93280601501465
2016-04-11,28.93280601501465
2016-04-12,29.354413986206055
2016-04-13,29.512516021728516
2016-04-14,29.407115936279297
2016-04-15,29.48616600036621
2016-04-18,29.644269943237305
2016-04-19,29.591567993164062
2016-04-20,29.48616600036621
2016-04-21,29.407115936279297
2016-04-22,29.43346405029297
2016-04-25,25.507246017456055
2016-04-26,25.849802017211914
2016-04-27,26.350460052490234
2016-04-28,25.902502059936523
2016-04-29,25.296443939208984
2016-05-02,25.42819595336914
2016-05-03,24.953887939453125
2016-05-04,24.901185989379883
2016-05-05,24.479578018188477
2016-05-06,24.980236053466797
2016-05-09,24.637680053710938
2016-05-10,25.03293800354004
2016-05-11,24.479578018188477
2016-05-12,24.34782600402832
2016-05-13,23.794466018676758
2016-05-16,24.0316219329834
2016-05-17,24.084320068359375
2016-05-18,24.00527000427246
2016-05-19,23.847166061401367
2016-05-20,24.084320068359375
2016-05-23,24.00527000427246
2016-05-24,24.453227996826172
2016-05-25,25.08563995361328
2016-05-26,25.322792053222656
2016-05-27,25.902502059936523
2016-05-31,26.27140998840332
2016-06-01,26.297760009765625
2016-06-02,26.71936798095703
2016-06-03,26.508563995361328
2016-06-06,27.140975952148438
2016-06-07,27.088274002075195
2016-06-08,26.982872009277344
2016-06-09,26.666667938232422
2016-06-10,26.16600799560547
2016-06-13,25.981555938720703
2016-06-14,25.638999938964844
2016-06-15,26.11330795288086
2016-06-16,25.559946060180664
2016-06-17,25.744401931762695
2016-06-20,25.797100067138672
2016-06-21,25.902502059936523
2016-06-22,25.770751953125
2016-06-23,26.403162002563477
2016-06-24,24.901185989379883
2016-06-27,23.61001205444336
2016-06-28,23.89986801147461
2016-06-29,24.24242401123047
2016-06-30,25.006587982177734
2016-07-01,24.637680053710938
2016-07-05,24.34782600402832
2016-07-06,24.558629989624023
2016-07-07,24.716733932495117
2016-07-08,25.13833999633789
2016-07-11,25.03293800354004
2016-07-12,25.48089599609375
2016-07-13,25.322792053222656
2016-07-14,25.42819595336914
2016-07-15,25.42819595336914
2016-07-18,25.612648010253906
2016-07-19,25.217390060424805
2016-07-20,25.849802017211914
2016-07-21,25.744401931762695
2016-07-22,25.797100067138672
2016-07-25,26.060606002807617
2016-07-26,26.21870994567871
2016-07-27,26.350460052490234
2016-07-28,26.11330795288086
2016-07-29,27.140975952148438
2016-08-01,26.71936798095703
2016-08-02,25.849802017211914
2016-08-03,26.192358016967773
2016-08-04,25.92885398864746
2016-08-05,26.350460052490234
2016-08-08,26.324111938476562
2016-08-09,26.192358016967773
2016-08-10,26.007904052734375
2016-08-11,26.086957931518555
2016-08-12,25.744401931762695
2016-08-15,25.92885398864746
2016-08-16,25.797100067138672
2016-08-17,25.507246017456055
2016-08-18,25.559946060180664
2016-08-19,25.533597946166992
2016-08-22,25.5862979888916
2016-08-23,25.718050003051758
2016-08-24,25.507246017456055
2016-08-25,25.612648010253906
2016-08-26,25.638999938964844
2016-08-29,25.533597946166992
2016-08-30,25.849802017211914
2016-08-31,25.955204010009766
2016-09-01,26.007904052734375
2016-09-02,26.060606002807617
2016-09-06,25.82345199584961
2016-09-07,26.034255981445312
2016-09-08,26.086957931518555
2016-09-09,25.270092010498047
2016-09-12,25.849802017211914
2016-09-13,25.797100067138672
2016-09-14,25.638999938964844
2016-09-15,25.849802017211914
2016-09-16,25.82345199584961
2016-09-19,25.955204010009766
2016-09-20,25.849802017211914
2016-09-21,26.192358016967773
2016-09-22,26.376811981201172
2016-09-23,26.13965606689453
2016-09-26,26.297760009765625
2016-09-27,26.429513931274414
2016-09-28,26.56126594543457
2016-09-29,26.82476806640625
2016-09-30,26.693016052246094
2016-10-03,26.666667938232422
2016-10-04,25.92885398864746
2016-10-05,26.27140998840332
2016-10-06,26.376811981201172
2016-10-07,26.086957931518555
2016-10-10,26.245058059692383
2016-10-11,25.718050003051758
2016-10-12,25.82345199584961
2016-10-13,25.164690017700195
2016-10-14,25.42819595336914
2016-10-17,25.217390060424805
2016-10-18,25.5862979888916
2016-10-19,25.5862979888916
2016-10-20,25.349143981933594
2016-10-21,25.03293800354004
2016-10-24,25.507246017456055
2016-10-25,25.322792053222656
2016-10-26,25.42819595336914
2016-10-27,25.217390060424805
2016-10-28,25.92885398864746
2016-10-31,25.744401931762695
2016-11-01,25.03293800354004
2016-11-02,25.059289932250977
2016-11-03,24.637680053710938
2016-11-04,24.163373947143555
2016-11-07,24.532278060913086
2016-11-08,24.453227996826172
2016-11-09,25.059289932250977
2016-11-10,25.243741989135742
2016-11-11,25.03293800354004
2016-11-14,25.08563995361328
2016-11-15,25.270092010498047
2016-11-16,25.164690017700195
2016-11-17,25.243741989135742
2016-11-18,24.874834060668945
2016-11-21,25.08563995361328
2016-11-22,24.532278060913086
2016-11-23,24.426876068115234
2016-11-25,24.716733932495117
2016-11-28,25.03293800354004
2016-11-29,24.927536010742188
2016-11-30,24.637680053710938
2016-12-01,24.901185989379883
2016-12-02,25.03293800354004
2016-12-05,24.558629989624023
2016-12-06,24.505929946899414
2016-12-07,24.980236053466797
2016-12-08,25.08563995361328
2016-12-09,24.927536010742188
2016-12-12,24.505929946899414
2016-12-13,24.505929946899414
2016-12-14,23.71541404724121
2016-12-15,23.794466018676758
2016-12-16,24.05797004699707
2016-12-19,24.05797004699707
2016-12-20,24.321475982666016
2016-12-21,23.95256805419922
2016-12-22,23.741764068603516
2016-12-23,23.583663940429688
2016-12-27,23.55731201171875
2016-12-28,23.083003997802734
2016-12-29,22.977602005004883
2016-12-30,23.00395393371582
2017-01-03,27.559999465942383
2017-01-04,28.600000381469727
2017-01-05,28.479999542236328
2017-01-06,28.040000915527344
2017-01-09,27.8799991607666
2017-01-10,28.1200008392334
2017-01-11,28.0
2017-01-12,27.760000228881836
2017-01-13,28.200000762939453
2017-01-17,27.719999313354492
2017-01-18,28.079999923706055
2017-01-19,27.760000228881836
2017-01-20,27.760000228881836
2017-01-23,27.559999465942383
2017-01-24,27.760000228881836
2017-01-25,28.0
2017-01-26,27.84000015258789
2017-01-27,27.920000076293945
2017-01-30,27.799999237060547
2017-01-31,27.719999313354492
2017-02-01,28.280000686645508
2017-02-02,28.68000030517578
2017-02-03,28.600000381469727
2017-02-06,28.280000686645508
2017-02-07,28.280000686645508
2017-02-08,29.440000534057617
2017-02-09,29.040000915527344
2017-02-10,29.200000762939453
2017-02-13,29.040000915527344
2017-02-14,29.920000076293945
2017-02-15,29.8799991607666
2017-02-16,29.600000381469727
2017-02-17,29.760000228881836
2017-02-21,29.760000228881836
2017-02-22,29.84000015258789
2017-02-23,30.1200008392334
2017-02-24,30.15999984741211
2017-02-27,29.760000228881836
2017-02-28,29.760000228881836
2017-03-01,29.559999465942383
2017-03-02,29.15999984741211
2017-03-03,29.440000534057617
2017-03-06,29.799999237060547
2017-03-07,29.440000534057617
2017-03-08,29.760000228881836
2017-03-09,29.520000457763672
2017-03-10,29.440000534057617
2017-03-13,29.239999771118164
2017-03-14,29.280000686645508
2017-03-15,29.15999984741211
2017-03-16,29.639999389648438
2017-03-17,29.440000534057617
2017-03-20,29.719999313354492
2017-03-21,28.799999237060547
2017-03-22,28.719999313354492
2017-03-23,28.799999237060547
2017-03-24,28.760000228881836
2017-03-27,28.559999465942383
2017-03-28,29.360000610351562
2017-03-29,29.079999923706055
2017-03-30,29.520000457763672
2017-03-31,29.360000610351562
2017-04-03,29.0
2017-04-04,28.84000015258789
2017-04-05,28.639999389648438
2017-04-06,28.520000457763672
2017-04-07,28.479999542236328
2017-04-10,28.31999969482422
2017-04-11,28.31999969482422
2017-04-12,28.1200008392334
2017-04-13,28.1200008392334
2017-04-17,28.079999923706055
2017-04-18,28.079999923706055
2017-04-19,27.760000228881836
2017-04-20,27.8799991607666
2017-04-21,27.68000030517578
2017-04-24,28.239999771118164
2017-04-25,27.959999084472656
2017-04-26,28.399999618530273
2017-04-27,28.479999542236328
2017-04-28,28.760000228881836
2017-05-01,28.239999771118164
2017-05-02,28.15999984741211
2017-05-03,27.84000015258789
2017-05-04,27.719999313354492
2017-05-05,28.280000686645508
2017-05-08,28.440000534057617
2017-05-09,28.15999984741211
2017-05-10,28.399999618530273
2017-05-11,28.31999969482422
2017-05-12,28.200000762939453
2017-05-15,28.600000381469727
2017-05-16,28.559999465942383
2017-05-17,27.520000457763672
2017-05-18,27.959999084472656
2017-05-19,28.0
2017-05-22,27.920000076293945
2017-05-23,27.799999237060547
2017-05-24,28.079999923706055
2017-05-25,27.959999084472656
2017-05-26,28.0
2017-05-30,28.31999969482422
2017-05-31,28.280000686645508
2017-06-01,28.399999618530273
2017-06-02,28.31999969482422
2017-06-05,27.920000076293945
2017-06-06,28.0
2017-06-07,28.15999984741211
2017-06-08,28.0
2017-06-09,27.760000228881836
2017-06-12,28.239999771118164
2017-06-13,28.040000915527344
2017-06-14,27.719999313354492
2017-06-15,27.790000915527344
2017-06-16,28.5
2017-06-19,28.790000915527344
2017-06-20,28.329999923706055
2017-06-21,27.8799991607666
2017-06-22,27.969999313354492
2017-06-23,28.440000534057617
2017-06-26,29.190000534057617
2017-06-27,28.979999542236328
2017-06-28,29.290000915527344
2017-06-29,29.1200008392334
2017-06-30,28.729999542236328
2017-07-03,28.850000381469727
2017-07-05,28.450000762939453
2017-07-06,28.350000381469727
2017-07-07,28.780000686645508
2017-07-10,28.8799991607666
2017-07-11,28.899999618530273
2017-07-12,29.040000915527344
2017-07-13,29.239999771118164
2017-07-14,29.420000076293945
2017-07-17,29.350000381469727
2017-07-18,29.299999237060547
2017-07-19,29.3799991607666
2017-07-20,29.40999984741211
2017-07-21,29.450000762939453
2017-07-24,30.559999465942383
2017-07-25,31.030000686645508
2017-07-26,30.489999771118164
2017-07-27,30.579999923706055
2017-07-28,30.43000030517578
2017-07-31,30.670000076293945
2017-08-01,32.459999084472656
2017-08-02,32.54999923706055
2017-08-03,32.099998474121094
2017-08-04,32.220001220703125
2017-08-07,32.5099983215332
2017-08-08,32.310001373291016
2017-08-09,32.29999923706055
2017-08-10,31.440000534057617
2017-08-11,31.65999984741211
2017-08-14,32.130001068115234
2017-08-15,32.279998779296875
2017-08-16,32.40999984741211
2017-08-17,31.850000381469727
2017-08-18,31.450000762939453
2017-08-21,31.229999542236328
2017-08-22,31.5
2017-08-23,31.84000015258789
2017-08-24,32.04999923706055
2017-08-25,32.2599983215332
2017-08-28,32.310001373291016
2017-08-29,32.2400016784668
2017-08-30,32.29999923706055
2017-08-31,32.27000045776367
2017-09-01,32.560001373291016
2017-09-05,32.119998931884766
2017-09-06,32.150001525878906
2017-09-07,31.8799991607666
2017-09-08,31.559999465942383
2017-09-11,32.060001373291016
2017-09-12,32.79999923706055
2017-09-13,32.720001220703125
2017-09-14,32.810001373291016
2017-09-15,32.63999938964844
2017-09-18,32.290000915527344
2017-09-19,32.439998626708984
2017-09-20,32.880001068115234
2017-09-21,32.93000030517578
2017-09-22,33.130001068115234
2017-09-25,33.25
2017-09-26,33.709999084472656
2017-09-27,33.95000076293945
2017-09-28,33.86000061035156
2017-09-29,33.290000915527344
2017-10-02,33.459999084472656
2017-10-03,33.099998474121094
2017-10-04,32.86000061035156
2017-10-05,33.029998779296875
2017-10-06,32.91999816894531
2017-10-09,32.61000061035156
2017-10-10,32.709999084472656
2017-10-11,32.7400016784668
2017-10-12,32.709999084472656
2017-10-13,33.0099983215332
2017-10-16,33.09000015258789
2017-10-17,32.75
2017-10-18,32.84000015258789
2017-10-19,33.099998474121094
2017-10-20,33.380001068115234
2017-10-23,33.279998779296875
2017-10-24,33.45000076293945
2017-10-25,33.099998474121094
2017-10-26,30.649999618530273
2017-10-27,30.479999542236328
2017-10-30,30.229999542236328
2017-10-31,30.309999465942383
2017-11-01,30.290000915527344
2017-11-02,29.479999542236328
2017-11-03,29.059999465942383
2017-11-06,29.079999923706055
2017-11-07,28.59000015258789
2017-11-08,29.3700008392334
2017-11-09,29.270000457763672
2017-11-10,29.170000076293945
2017-11-13,28.170000076293945
2017-11-14,28.079999923706055
2017-11-15,28.170000076293945
2017-11-16,28.260000228881836
2017-11-17,28.360000610351562
2017-11-20,28.5
2017-11-21,28.43000030517578
2017-11-22,28.290000915527344
2017-11-24,28.489999771118164
2017-11-27,28.229999542236328
2017-11-28,29.0
2017-11-29,29.299999237060547
2017-11-30,29.65999984741211
2017-12-01,29.719999313354492
2017-12-04,29.3700008392334
2017-12-05,29.440000534057617
2017-12-06,29.639999389648438
2017-12-07,29.59000015258789
2017-12-08,29.59000015258789
2017-12-11,29.59000015258789
2017-12-12,29.739999771118164
2017-12-13,29.420000076293945
2017-12-14,29.309999465942383
2017-12-15,29.649999618530273
2017-12-18,30.299999237060547
2017-12-19,30.010000228881836
2017-12-20,29.989999771118164
2017-12-21,29.709999084472656
2017-12-22,29.579999923706055
2017-12-26,29.40999984741211
2017-12-27,29.479999542236328
2017-12-28,29.450000762939453
2017-12-29,29.149999618530273
2018-01-02,29.3700008392334
2018-01-03,29.329999923706055
2018-01-04,29.690000534057617
2018-01-05,29.90999984741211
2018-01-08,30.260000228881836
2018-01-09,30.190000534057617
2018-01-10,30.350000381469727
2018-01-11,31.860000610351562
2018-01-12,32.77000045776367
2018-01-16,32.349998474121094
2018-01-17,31.920000076293945
2018-01-18,31.3700008392334
2018-01-19,31.799999237060547
2018-01-22,32.63999938964844
2018-01-23,32.58000183105469
2018-01-24,32.36000061035156
2018-01-25,32.380001068115234
2018-01-26,32.83000183105469
2018-01-29,32.84000015258789
2018-01-30,32.68000030517578
2018-01-31,34.130001068115234
2018-02-01,32.75
2018-02-02,31.6299991607666
2018-02-05,31.3799991607666
2018-02-06,30.850000381469727
2018-02-07,31.18000030517578
2018-02-08,29.799999237060547
2018-02-09,29.610000610351562
2018-02-12,29.950000762939453
2018-02-13,29.170000076293945
2018-02-14,29.790000915527344
2018-02-15,30.5
2018-02-16,30.549999237060547
2018-02-20,31.030000686645508
2018-02-21,30.3799991607666
2018-02-22,30.229999542236328
2018-02-23,30.8700008392334
2018-02-26,31.1200008392334
2018-02-27,30.25
2018-02-28,30.31999969482422
2018-03-01,30.549999237060547
2018-03-02,30.059999465942383
2018-03-05,30.290000915527344
2018-03-06,30.040000915527344
2018-03-07,29.829999923706055
2018-03-08,29.829999923706055
2018-03-09,29.920000076293945
2018-03-12,29.690000534057617
2018-03-13,31.34000015258789
2018-03-14,30.75
2018-03-15,31.049999237060547
2018-03-16,31.100000381469727
2018-03-19,30.190000534057617
2018-03-20,30.81999969482422
2018-03-21,30.860000610351562
2018-03-22,29.799999237060547
2018-03-23,28.799999237060547
2018-03-26,29.399999618530273
2018-03-27,29.0
2018-03-28,28.850000381469727
2018-03-29,28.780000686645508
2018-04-02,28.059999465942383
2018-04-03,27.920000076293945
2018-04-04,28.309999465942383
2018-04-05,28.280000686645508
2018-04-06,27.979999542236328
2018-04-09,27.530000686645508
2018-04-10,28.31999969482422
2018-04-11,28.25
2018-04-12,28.229999542236328
2018-04-13,28.170000076293945
2018-04-16,29.059999465942383
2018-04-17,29.979999542236328
2018-04-18,30.270000457763672
2018-04-19,30.329999923706055
2018-04-20,31.540000915527344
2018-04-23,31.200000762939453
2018-04-24,30.700000762939453
2018-04-25,30.639999389648438
2018-04-26,30.420000076293945
2018-04-27,31.280000686645508
2018-04-30,31.450000762939453
2018-05-01,32.290000915527344
2018-05-02,29.3799991607666
2018-05-03,28.309999465942383
2018-05-04,28.3799991607666
2018-05-07,28.459999084472656
2018-05-08,28.3799991607666
2018-05-09,28.829999923706055
2018-05-10,29.329999923706055
2018-05-11,30.170000076293945
2018-05-14,28.8700008392334
2018-05-15,28.510000228881836
2018-05-16,28.549999237060547
2018-05-17,28.469999313354492
2018-05-18,28.190000534057617
2018-05-21,27.979999542236328
2018-05-22,28.1299991607666
2018-05-23,28.030000686645508
2018-05-24,28.110000610351562
2018-05-25,27.90999984741211
2018-05-29,27.75
2018-05-30,27.780000686645508
2018-05-31,27.18000030517578
2018-06-01,27.350000381469727
2018-06-04,27.3700008392334
2018-06-05,27.68000030517578
2018-06-06,27.68000030517578
2018-06-07,27.479999542236328
2018-06-08,27.90999984741211
2018-06-11,28.1200008392334
2018-06-12,27.729999542236328
2018-06-13,27.579999923706055
2018-06-14,27.739999771118164
2018-06-15,27.40999984741211
2018-06-18,27.239999771118164
2018-06-19,27.530000686645508
2018-06-20,27.25
2018-06-21,26.450000762939453
2018-06-22,26.399999618530273
2018-06-25,25.450000762939453
2018-06-26,25.329999923706055
2018-06-27,24.510000228881836
2018-06-28,24.1299991607666
2018-06-29,24.0
2018-07-02,24.200000762939453
2018-07-03,24.280000686645508
2018-07-05,24.190000534057617
2018-07-06,24.389999389648438
2018-07-09,25.020000457763672
2018-07-10,25.270000457763672
2018-07-11,25.010000228881836
2018-07-12,25.15999984741211
2018-07-13,25.270000457763672
2018-07-16,24.969999313354492
2018-07-17,25.0
2018-07-18,25.329999923706055
2018-07-19,25.18000030517578
2018-07-20,25.09000015258789
2018-07-23,25.100000381469727
2018-07-24,24.799999237060547
2018-07-25,24.770000457763672
2018-07-26,25.690000534057617
2018-07-27,25.59000015258789
2018-07-30,25.729999542236328
2018-07-31,25.969999313354492
2018-08-01,25.489999771118164
2018-08-02,25.68000030517578
2018-08-03,26.139999389648438
2018-08-06,26.100000381469727
2018-08-07,26.6299991607666
2018-08-08,26.540000915527344
2018-08-09,26.350000381469727
2018-08-10,26.229999542236328
2018-08-13,25.989999771118164
2018-08-14,26.149999618530273
2018-08-15,26.149999618530273
2018-08-16,26.829999923706055
2018-08-17,26.940000534057617
2018-08-20,27.25
2018-08-21,27.809999465942383
2018-08-22,27.649999618530273
2018-08-23,27.450000762939453
2018-08-24,27.399999618530273
2018-08-27,27.690000534057617
2018-08-28,27.639999389648438
2018-08-29,27.950000762939453
2018-08-30,27.68000030517578
2018-08-31,27.860000610351562
2018-09-04,27.56999969482422
2018-09-05,27.299999237060547
2018-09-06,27.020000457763672
2018-09-07,26.969999313354492
2018-09-10,27.079999923706055
2018-09-11,27.170000076293945
2018-09-12,27.399999618530273
2018-09-13,27.75
2018-09-14,28.06999969482422
2018-09-17,28.079999923706055
2018-09-18,28.020000457763672
2018-09-19,28.280000686645508
2018-09-20,28.489999771118164
2018-09-21,28.0
2018-09-24,27.270000457763672
2018-09-25,27.139999389648438
2018-09-26,27.100000381469727
2018-09-27,26.850000381469727
2018-09-28,26.979999542236328
2018-10-01,27.079999923706055
2018-10-02,27.030000686645508
2018-10-03,27.200000762939453
2018-10-04,27.110000610351562
2018-10-05,26.200000762939453
2018-10-08,26.559999465942383
2018-10-09,26.209999084472656
2018-10-10,25.520000457763672
2018-10-11,24.739999771118164
2018-10-12,25.219999313354492
2018-10-15,25.690000534057617
2018-10-16,26.399999618530273
2018-10-17,26.739999771118164
2018-10-18,26.709999084472656
2018-10-19,26.8700008392334
2018-10-22,26.399999618530273
2018-10-23,26.649999618530273
2018-10-24,27.3700008392334
2018-10-25,27.739999771118164
2018-10-26,27.389999389648438
2018-10-29,27.459999084472656
2018-10-30,28.209999084472656
2018-10-31,27.8700008392334
2018-11-01,28.520000457763672
2018-11-02,28.31999969482422
2018-11-05,28.6200008392334
2018-11-06,29.0
2018-11-07,29.030000686645508
2018-11-08,29.139999389648438
2018-11-09,28.43000030517578
2018-11-12,27.309999465942383
2018-11-13,27.329999923706055
2018-11-14,27.0
2018-11-15,27.139999389648438
2018-11-16,27.040000915527344
2018-11-19,26.530000686645508
2018-11-20,25.290000915527344
2018-11-21,25.190000534057617
2018-11-23,25.3700008392334
2018-11-26,25.84000015258789
2018-11-27,26.1200008392334
2018-11-28,27.0
2018-11-29,26.8799991607666
2018-11-30,26.920000076293945
2018-12-03,27.5
2018-12-04,26.700000762939453
2018-12-06,26.639999389648438
2018-12-07,25.510000228881836
2018-12-10,25.0
2018-12-11,25.040000915527344
2018-12-12,25.170000076293945
2018-12-13,24.75
2018-12-14,24.450000762939453
2018-12-17,21.290000915527344
2018-12-18,21.06999969482422
2018-12-19,20.670000076293945
2018-12-20,19.559999465942383
2018-12-21,19.329999923706055
2018-12-24,18.920000076293945
2018-12-26,19.700000762939453
2018-12-27,19.68000030517578
2018-12-28,19.649999618530273
2018-12-31,19.760000228881836
2019-01-02,20.1299991607666
2019-01-03,19.690000534057617
2019-01-04,20.450000762939453
2019-01-07,20.889999389648438
2019-01-08,21.579999923706055
2019-01-09,21.889999389648438
2019-01-10,22.149999618530273
2019-01-11,22.139999389648438
2019-01-14,22.299999237060547
2019-01-15,22.809999465942383
2019-01-16,23.110000610351562
2019-01-17,23.1200008392334
2019-01-18,23.43000030517578
2019-01-22,23.3799991607666
2019-01-23,23.56999969482422
2019-01-24,23.920000076293945
2019-01-25,24.540000915527344
2019-01-28,24.299999237060547
2019-01-29,27.06999969482422
2019-01-30,28.15999984741211
2019-01-31,28.209999084472656
2019-02-01,28.520000457763672
2019-02-04,28.68000030517578
2019-02-05,28.979999542236328
2019-02-06,29.43000030517578
2019-02-07,28.979999542236328
2019-02-08,29.09000015258789
2019-02-11,29.290000915527344
2019-02-12,30.09000015258789
2019-02-13,30.0
2019-02-14,29.829999923706055
2019-02-15,30.459999084472656
2019-02-19,30.649999618530273
2019-02-20,30.8700008392334
2019-02-21,31.329999923706055
2019-02-22,31.489999771118164
2019-02-25,31.479999542236328
2019-02-26,31.469999313354492
2019-02-27,31.420000076293945
2019-02-28,30.899999618530273
2019-03-01,31.290000915527344
2019-03-04,31.360000610351562
2019-03-05,31.09000015258789
2019-03-06,30.850000381469727
2019-03-07,30.239999771118164
2019-03-08,30.299999237060547
2019-03-11,31.149999618530273
2019-03-12,31.1299991607666
2019-03-13,31.549999237060547
2019-03-14,31.079999923706055
2019-03-15,31.610000610351562
2019-03-18,32.0099983215332
2019-03-19,31.8799991607666
2019-03-20,32.0099983215332
2019-03-21,32.90999984741211
2019-03-22,31.06999969482422
2019-03-25,31.139999389648438
2019-03-26,32.029998779296875
2019-03-27,31.760000228881836
