Date,DIS
2016-01-21,86.66168212890625
2016-01-22,89.3163070678711
2016-01-25,87.83230590820312
2016-01-26,88.73558807373047
2016-01-27,86.93821716308594
2016-01-28,86.21004486083984
2016-01-29,88.3208236694336
2016-02-01,87.70325469970703
2016-02-02,85.8321533203125
2016-02-03,87.69403839111328
2016-02-04,87.96135711669922
2016-02-05,86.55109405517578
2016-02-08,84.91039276123047
2016-02-09,85.09474182128906
2016-02-10,81.89630889892578
2016-02-11,83.2420654296875
2016-02-12,84.01631164550781
2016-02-16,85.6385726928711
2016-02-17,88.02586364746094
2016-02-18,87.7217025756836
2016-02-19,87.57422637939453
2016-02-22,88.82778930664062
2016-02-23,87.9152603149414
2016-02-24,87.96135711669922
2016-02-25,88.16412353515625
2016-02-26,87.85072326660156
2016-02-29,88.04430389404297
2016-03-01,90.00760650634766
2016-03-02,89.40847778320312
2016-03-03,91.08604431152344
2016-03-04,90.77265167236328
2016-03-07,91.61141967773438
2016-03-08,90.16429138183594
2016-03-09,90.01680755615234
2016-03-10,89.4453353881836
2016-03-11,90.27489471435547
2016-03-14,91.07682037353516
2016-03-15,90.55142211914062
2016-03-16,90.73577880859375
2016-03-17,91.80500030517578
2016-03-18,91.43628692626953
2016-03-21,90.75421142578125
2016-03-22,89.94307708740234
2016-03-23,89.25177001953125
2016-03-24,89.61125946044922
2016-03-28,90.41316223144531
2016-03-29,90.4776840209961
2016-03-30,91.16899108886719
2016-03-31,91.53768157958984
2016-04-01,91.31647491455078
2016-04-04,90.95698547363281
2016-04-05,89.40847778320312
2016-04-06,89.85092163085938
2016-04-07,88.63421630859375
2016-04-08,88.87387084960938
2016-04-11,88.73558807373047
2016-04-12,89.7310791015625
2016-04-13,91.69439697265625
2016-04-14,90.9109115600586
2016-04-15,90.87403869628906
2016-04-18,93.53785705566406
2016-04-19,94.60707092285156
2016-04-20,95.18775177001953
2016-04-21,94.85594177246094
2016-04-22,95.64862060546875
2016-04-25,96.38601684570312
2016-04-26,96.68097686767578
2016-04-27,97.04043579101562
2016-04-28,95.88829040527344
2016-04-29,95.17853546142578
2016-05-02,96.19246673583984
2016-05-03,95.6578369140625
2016-05-04,95.55644226074219
2016-05-05,96.71784210205078
2016-05-06,97.28010559082031
2016-05-09,97.09574890136719
2016-05-10,98.25714111328125
2016-05-11,94.28446960449219
2016-05-12,93.74983215332031
2016-05-13,92.65298461914062
2016-05-16,92.50550842285156
2016-05-17,92.11837768554688
2016-05-18,91.251953125
2016-05-19,90.70812225341797
2016-05-20,91.97089385986328
2016-05-23,91.4178695678711
2016-05-24,91.72203063964844
2016-05-25,92.04464721679688
2016-05-26,91.9985580444336
2016-05-27,92.44098663330078
2016-05-31,91.45474243164062
2016-06-01,90.80950164794922
2016-06-02,90.99386596679688
2016-06-03,91.02151489257812
2016-06-06,91.04916381835938
2016-06-07,90.65281677246094
2016-06-08,90.3670883178711
2016-06-09,90.18273162841797
2016-06-10,89.72185516357422
2016-06-13,89.93385314941406
2016-06-14,90.69890594482422
2016-06-15,90.57907104492188
2016-06-16,90.68048095703125
2016-06-17,91.251953125
2016-06-20,91.77733612060547
2016-06-21,91.08604431152344
2016-06-22,91.0583724975586
2016-06-23,91.2703857421875
2016-06-24,88.22864532470703
2016-06-27,86.9935073852539
2016-06-28,88.5328140258789
2016-06-29,89.39002990722656
2016-06-30,90.16429138183594
2016-07-01,90.35786437988281
2016-07-05,90.01680755615234
2016-07-06,90.74497985839844
2016-07-07,91.3670425415039
2016-07-08,92.49044799804688
2016-07-11,92.82466888427734
2016-07-12,93.02893829345703
2016-07-13,92.73181915283203
2016-07-14,92.81539916992188
2016-07-15,92.65757751464844
2016-07-18,92.9825210571289
2016-07-19,92.35118103027344
2016-07-20,91.19064331054688
2016-07-21,90.99568176269531
2016-07-22,90.71713256835938
2016-07-25,90.42003631591797
2016-07-26,89.7701416015625
2016-07-27,89.43592071533203
2016-07-28,89.04596710205078
2016-07-29,89.08309173583984
2016-08-01,88.70244598388672
2016-08-02,88.21038055419922
2016-08-03,89.21306610107422
2016-08-04,88.34963989257812
2016-08-05,88.9716796875
2016-08-08,88.89741516113281
2016-08-09,89.75157165527344
2016-08-10,90.85641479492188
2016-08-11,90.77283477783203
2016-08-12,89.90939331054688
2016-08-15,90.15079498291016
2016-08-16,89.94654083251953
2016-08-17,89.937255859375
2016-08-18,89.73301696777344
2016-08-19,89.4916000366211
2016-08-22,89.00883483886719
2016-08-23,89.10167694091797
2016-08-24,88.96240234375
2016-08-25,88.71173095703125
2016-08-26,88.39606475830078
2016-08-29,88.08039855957031
2016-08-30,88.07109832763672
2016-08-31,87.6997299194336
2016-09-01,87.51405334472656
2016-09-02,87.66261291503906
2016-09-06,87.08697509765625
2016-09-07,87.00341033935547
2016-09-08,87.35621643066406
2016-09-09,85.80572509765625
2016-09-12,86.93841552734375
2016-09-13,86.06568145751953
2016-09-14,85.65718841552734
2016-09-15,85.8800048828125
2016-09-16,85.93570709228516
2016-09-19,86.0007095336914
2016-09-20,86.29779815673828
2016-09-21,85.77787780761719
2016-09-22,86.72489166259766
2016-09-23,86.59490203857422
2016-09-26,85.378662109375
2016-09-27,85.15583801269531
2016-09-28,85.6014633178711
2016-09-29,85.23011779785156
2016-09-30,86.21424865722656
2016-10-03,85.8707046508789
2016-10-04,85.96356964111328
2016-10-05,85.83358001708984
2016-10-06,86.18638610839844
2016-10-07,85.8707046508789
2016-10-10,85.8707046508789
2016-10-11,85.28579711914062
2016-10-12,84.8680191040039
2016-10-13,84.5987777709961
2016-10-14,84.7658920288086
2016-10-17,84.32953643798828
2016-10-18,84.64520263671875
2016-10-19,85.35079956054688
2016-10-20,85.44364929199219
2016-10-21,86.37206268310547
2016-10-24,86.687744140625
2016-10-25,86.11212158203125
2016-10-26,86.79915618896484
2016-10-27,87.29121398925781
2016-10-28,87.13339233398438
2016-10-31,86.056396484375
2016-11-01,85.77787780761719
2016-11-02,85.33222961425781
2016-11-03,86.687744140625
2016-11-04,85.83358001708984
2016-11-07,87.67188262939453
2016-11-08,87.62545776367188
2016-11-09,87.86685943603516
2016-11-10,88.16394805908203
2016-11-11,90.68928527832031
2016-11-14,90.91210174560547
2016-11-15,90.7078628540039
2016-11-16,92.02622985839844
2016-11-17,92.25834655761719
2016-11-18,91.2092056274414
2016-11-21,90.64286041259766
2016-11-22,90.71713256835938
2016-11-23,91.227783203125
2016-11-25,91.74771118164062
2016-11-28,91.88697052001953
2016-11-29,92.536865234375
2016-11-30,92.02622985839844
2016-12-01,91.85911560058594
2016-12-02,91.45059967041016
2016-12-05,92.80611419677734
2016-12-06,93.45601654052734
2016-12-07,94.69083404541016
2016-12-08,96.72105407714844
2016-12-09,98.10572814941406
2016-12-12,97.35724639892578
2016-12-13,97.16077423095703
2016-12-14,97.34788513183594
2016-12-15,97.6659927368164
2016-12-16,97.21692657470703
2016-12-19,98.51737976074219
2016-12-20,98.66708374023438
2016-12-21,98.7606430053711
2016-12-22,98.6296615600586
2016-12-23,98.3770523071289
2016-12-27,98.39575958251953
2016-12-28,97.58180236816406
2016-12-29,97.82503509521484
2016-12-30,97.5069580078125
2017-01-03,99.24713134765625
2017-01-04,100.51954650878906
2017-01-05,100.46340942382812
2017-01-06,101.96035766601562
2017-01-09,101.38027954101562
2017-01-10,101.39899444580078
2017-01-11,102.39073181152344
2017-01-12,100.60374450683594
2017-01-13,101.09960174560547
2017-01-17,101.0154037475586
2017-01-18,101.19316101074219
2017-01-19,100.36984252929688
2017-01-20,100.7253646850586
2017-01-23,100.22017669677734
2017-01-24,100.94991302490234
2017-01-25,101.08089447021484
2017-01-26,101.09960174560547
2017-01-27,102.25972747802734
2017-01-30,103.79410552978516
2017-01-31,103.52278900146484
2017-02-01,104.13090515136719
2017-02-02,103.4853515625
2017-02-03,103.19532012939453
2017-02-06,102.51234436035156
2017-02-07,101.97906494140625
2017-02-08,101.97906494140625
2017-02-09,102.43749237060547
2017-02-10,102.2223129272461
2017-02-13,102.58720397949219
2017-02-14,103.223388671875
2017-02-15,103.08306121826172
2017-02-16,103.57890319824219
2017-02-17,102.97077178955078
2017-02-21,102.92401123046875
2017-02-22,103.02691650390625
2017-02-23,102.66205596923828
2017-02-24,103.21404266357422
2017-02-27,103.12983703613281
2017-02-28,102.99884796142578
2017-03-01,103.88764953613281
2017-03-02,103.46663665771484
2017-03-03,104.07477569580078
2017-03-06,103.54148864746094
2017-03-07,103.71924591064453
2017-03-08,103.70054626464844
2017-03-09,103.87830352783203
2017-03-10,103.775390625
2017-03-13,104.33673858642578
2017-03-14,105.07584381103516
2017-03-15,104.66419219970703
2017-03-16,104.51449584960938
2017-03-17,104.561279296875
2017-03-20,105.45010375976562
2017-03-21,104.55191802978516
2017-03-22,104.86065673828125
2017-03-23,105.0103530883789
2017-03-24,104.91680908203125
2017-03-27,105.1413345336914
2017-03-28,105.76819610595703
2017-03-29,105.28168487548828
2017-03-30,105.88980102539062
2017-03-31,106.08628845214844
2017-04-03,105.90853118896484
2017-04-04,105.75884246826172
2017-04-05,105.7214126586914
2017-04-06,105.76819610595703
2017-04-07,105.3284683227539
2017-04-10,105.18811798095703
2017-04-11,105.78689575195312
2017-04-12,105.75884246826172
2017-04-13,105.90853118896484
2017-04-17,106.45116424560547
2017-04-18,106.83475494384766
2017-04-19,106.40440368652344
2017-04-20,107.39611053466797
2017-04-21,107.06866455078125
2017-04-24,106.37631225585938
2017-04-25,107.7610092163086
2017-04-26,108.1352310180664
2017-04-27,108.37848663330078
2017-04-28,108.15394592285156
2017-05-01,107.3399887084961
2017-05-02,107.003173828125
2017-05-03,104.4302978515625
2017-05-04,104.00927734375
2017-05-05,104.7764663696289
2017-05-08,104.24317932128906
2017-05-09,104.851318359375
2017-05-10,102.59654998779297
2017-05-11,102.5217056274414
2017-05-12,102.6246337890625
2017-05-15,102.1006851196289
2017-05-16,101.02476501464844
2017-05-17,99.46231842041016
2017-05-18,99.80847930908203
2017-05-19,100.59439849853516
2017-05-22,100.69729614257812
2017-05-23,100.12660217285156
2017-05-24,100.77215576171875
2017-05-25,100.36048889160156
2017-05-26,101.42706298828125
2017-05-30,101.36155700683594
2017-05-31,100.98735046386719
2017-06-01,101.23993682861328
2017-06-02,100.27629089355469
2017-06-05,99.65880584716797
2017-06-06,98.70449829101562
2017-06-07,99.09745788574219
2017-06-08,97.60050964355469
2017-06-09,98.8167724609375
2017-06-12,100.14530944824219
2017-06-13,99.69622802734375
2017-06-14,99.30329132080078
2017-06-15,99.15357971191406
2017-06-16,98.71385955810547
2017-06-19,98.5828857421875
2017-06-20,97.24497985839844
2017-06-21,98.04959869384766
2017-06-22,97.5069580078125
2017-06-23,97.63794708251953
2017-06-26,98.76998901367188
2017-06-27,98.62030792236328
2017-06-28,99.97691345214844
2017-06-29,98.90095520019531
2017-06-30,99.40619659423828
2017-07-03,100.53825378417969
2017-07-05,98.82612609863281
2017-07-06,97.41230010986328
2017-07-07,97.38402557373047
2017-07-10,97.63850402832031
2017-07-11,97.8741455078125
2017-07-12,98.38311767578125
2017-07-13,98.29829406738281
2017-07-14,99.05233764648438
2017-07-17,98.76957702636719
2017-07-18,99.67440795898438
2017-07-19,100.68294525146484
2017-07-20,101.19192504882812
2017-07-21,100.93742370605469
2017-07-24,100.85260009765625
2017-07-25,100.305908203125
2017-07-26,100.79605865478516
2017-07-27,103.68025207519531
2017-07-28,103.64254760742188
2017-07-31,103.61426544189453
2017-08-01,104.25520324707031
2017-08-02,102.42665100097656
2017-08-03,102.8508071899414
2017-08-04,101.50296020507812
2017-08-07,100.23995208740234
2017-08-08,100.8337631225586
2017-08-09,96.92218780517578
2017-08-10,95.52719116210938
2017-08-11,96.13043975830078
2017-08-14,95.57433319091797
2017-08-15,95.67801666259766
2017-08-16,96.328369140625
2017-08-17,95.55548858642578
2017-08-18,94.91455841064453
2017-08-21,95.3575439453125
2017-08-22,96.86563110351562
2017-08-23,95.66859436035156
2017-08-24,95.68744659423828
2017-08-25,96.52630615234375
2017-08-28,96.66768646240234
2017-08-29,96.6771240234375
2017-08-30,96.95988464355469
2017-08-31,95.38582611083984
2017-09-01,95.66859436035156
2017-09-05,95.76285552978516
2017-09-06,95.66859436035156
2017-09-07,91.48368072509766
2017-09-08,91.49310302734375
2017-09-11,91.51194763183594
2017-09-12,92.26598358154297
2017-09-13,93.1425552368164
2017-09-14,92.27542114257812
2017-09-15,92.85978698730469
2017-09-18,92.46392822265625
2017-09-19,92.77496337890625
2017-09-20,93.51014709472656
2017-09-21,93.20853424072266
2017-09-22,92.93519592285156
2017-09-25,93.84947967529297
2017-09-26,92.9634780883789
2017-09-27,93.53843688964844
2017-09-28,92.41680908203125
2017-09-29,92.90692138671875
2017-10-02,94.1228256225586
2017-10-03,94.99937438964844
2017-10-04,94.7731704711914
2017-10-05,94.35845184326172
2017-10-06,94.32075500488281
2017-10-09,93.84947967529297
2017-10-10,93.85890197753906
2017-10-11,92.88807678222656
2017-10-12,91.36114501953125
2017-10-13,91.78529357910156
2017-10-16,92.49220275878906
2017-10-17,92.70899200439453
2017-10-18,92.60531616210938
2017-10-19,93.3216552734375
2017-10-20,93.68923950195312
2017-10-23,93.02947235107422
2017-10-24,92.64301300048828
2017-10-25,92.1811752319336
2017-10-26,92.89750671386719
2017-10-27,92.66184997558594
2017-10-30,92.40738677978516
2017-10-31,92.19058990478516
2017-11-01,93.34050750732422
2017-11-02,92.69956970214844
2017-11-03,92.97288513183594
2017-11-06,94.85800170898438
2017-11-07,95.77227020263672
2017-11-08,95.36698150634766
2017-11-09,96.78079986572266
2017-11-10,98.7601318359375
2017-11-13,98.72244262695312
2017-11-14,97.24263763427734
2017-11-15,97.73278045654297
2017-11-16,97.64794158935547
2017-11-17,97.49713897705078
2017-11-20,96.8467788696289
2017-11-21,97.08241271972656
2017-11-22,96.83734130859375
2017-11-24,96.74309539794922
2017-11-27,96.88448333740234
2017-11-28,97.46885681152344
2017-11-29,99.19371032714844
2017-11-30,98.79784393310547
2017-12-01,99.2031478881836
2017-12-04,103.88760375976562
2017-12-05,101.0599594116211
2017-12-06,99.40108489990234
2017-12-07,99.21256256103516
2017-12-08,99.03205108642578
2017-12-11,101.50238037109375
2017-12-12,102.07245635986328
2017-12-13,102.24349212646484
2017-12-14,105.05587768554688
2017-12-15,105.72095489501953
2017-12-18,105.49293518066406
2017-12-19,106.2340316772461
2017-12-20,104.21976470947266
2017-12-21,104.10574340820312
2017-12-22,103.2506103515625
2017-12-26,102.72806549072266
2017-12-27,102.27200317382812
2017-12-28,102.39549255371094
2017-12-29,102.14847564697266
2018-01-02,106.22453308105469
2018-01-03,106.68058776855469
2018-01-04,106.63309478759766
2018-01-05,106.05350494384766
2018-01-08,104.53329467773438
2018-01-09,104.45729064941406
2018-01-10,104.01073455810547
2018-01-11,105.45491790771484
2018-01-12,106.86112976074219
2018-01-16,105.16988372802734
2018-01-17,106.38603973388672
2018-01-18,104.9133529663086
2018-01-19,105.07486724853516
2018-01-22,105.55943298339844
2018-01-23,104.90383911132812
2018-01-24,104.98934936523438
2018-01-25,105.03687286376953
2018-01-26,106.59507751464844
2018-01-29,105.97750091552734
2018-01-30,104.61881256103516
2018-01-31,103.2506103515625
2018-02-01,104.9798583984375
2018-02-02,103.27912902832031
2018-02-05,99.47860717773438
2018-02-06,100.87529754638672
2018-02-07,99.5356216430664
2018-02-08,96.295654296875
2018-02-09,97.94889068603516
2018-02-12,98.23394775390625
2018-02-13,98.92752838134766
2018-02-14,99.38359069824219
2018-02-15,99.9346694946289
2018-02-16,101.21733856201172
2018-02-20,100.69477081298828
2018-02-21,99.81114196777344
2018-02-22,99.9916763305664
2018-02-23,101.90145111083984
2018-02-26,104.33375549316406
2018-02-27,99.64012145996094
2018-02-28,98.01541900634766
2018-03-01,97.454833984375
2018-03-02,97.8538818359375
2018-03-05,98.25293731689453
2018-03-06,99.7066421508789
2018-03-07,98.4239501953125
2018-03-08,98.84202575683594
2018-03-09,99.5071029663086
2018-03-12,99.92516326904297
2018-03-13,98.5569839477539
2018-03-14,98.71849822998047
2018-03-15,98.09142303466797
2018-03-16,97.73987579345703
2018-03-19,96.41919708251953
2018-03-20,96.295654296875
2018-03-21,96.74223327636719
2018-03-22,95.58306121826172
2018-03-23,93.62580871582031
2018-03-26,95.63058471679688
2018-03-27,94.40492248535156
2018-03-28,93.62580871582031
2018-03-29,95.43106079101562
2018-04-02,93.73983001708984
2018-04-03,94.4619140625
2018-04-04,95.91560363769531
2018-04-05,97.01776885986328
2018-04-06,95.34553527832031
2018-04-09,94.72795104980469
2018-04-10,96.31468200683594
2018-04-11,95.77310180664062
2018-04-12,95.383544921875
2018-04-13,95.34553527832031
2018-04-16,95.24102020263672
2018-04-17,97.07476806640625
2018-04-18,96.16265869140625
2018-04-19,95.85861206054688
2018-04-20,95.24102020263672
2018-04-23,95.155517578125
2018-04-24,94.49992370605469
2018-04-25,96.10564422607422
2018-04-26,94.86096954345703
2018-04-27,94.2813949584961
2018-04-30,95.3265380859375
2018-05-01,95.06999969482422
2018-05-02,94.6519546508789
2018-05-03,93.83483123779297
2018-05-04,96.10564422607422
2018-05-07,97.36931610107422
2018-05-08,96.71373748779297
2018-05-09,94.98448181152344
2018-05-10,96.60920715332031
2018-05-11,96.97976684570312
2018-05-14,97.33131408691406
2018-05-15,97.78736877441406
2018-05-16,99.80165100097656
2018-05-17,99.13655853271484
2018-05-18,98.74700164794922
2018-05-21,98.87051391601562
2018-05-22,98.88002014160156
2018-05-23,97.75887298583984
2018-05-24,97.01776885986328
2018-05-25,97.10327911376953
2018-05-29,94.71846008300781
2018-05-30,94.9939956665039
2018-05-31,94.5094223022461
2018-06-01,94.40492248535156
2018-06-04,95.24102020263672
2018-06-05,94.95598602294922
2018-06-06,96.82775115966797
2018-06-07,97.35981750488281
2018-06-08,98.79450988769531
2018-06-11,99.14606475830078
2018-06-12,99.12705993652344
2018-06-13,101.00830841064453
2018-06-14,103.3266372680664
2018-06-15,103.4216537475586
2018-06-18,101.72091674804688
2018-06-19,100.80878448486328
2018-06-20,101.80643463134766
2018-06-21,100.6092529296875
2018-06-22,101.03681945800781
2018-06-25,99.24107360839844
2018-06-26,99.06055450439453
2018-06-27,98.77550506591797
2018-06-28,99.54510498046875
2018-06-29,99.58312225341797
2018-07-02,100.07719421386719
2018-07-03,98.85150909423828
2018-07-05,100.0866928100586
2018-07-06,100.35486602783203
2018-07-09,101.54249572753906
2018-07-10,101.55207824707031
2018-07-11,103.4771957397461
2018-07-12,103.67831420898438
2018-07-13,105.35442352294922
2018-07-16,105.54595184326172
2018-07-17,105.64173889160156
2018-07-18,106.0152816772461
2018-07-19,107.39446258544922
2018-07-20,106.77191162109375
2018-07-23,106.39837646484375
2018-07-24,106.02484893798828
2018-07-25,106.48458862304688
2018-07-26,108.71617889404297
2018-07-27,107.86376190185547
2018-07-30,107.87333679199219
2018-07-31,108.76406860351562
2018-08-01,108.198974609375
2018-08-02,107.98828125
2018-08-03,109.27167510986328
2018-08-06,111.04354858398438
2018-08-07,111.6373519897461
2018-08-08,109.16632080078125
2018-08-09,109.3387222290039
2018-08-10,107.92122650146484
2018-08-13,107.3848876953125
2018-08-14,107.98828125
2018-08-15,108.08405303955078
2018-08-16,107.72969055175781
2018-08-17,107.72969055175781
2018-08-20,107.26036834716797
2018-08-21,107.64347839355469
2018-08-22,107.21247863769531
2018-08-23,107.26994323730469
2018-08-24,107.20289611816406
2018-08-27,107.58601379394531
2018-08-28,107.8254623413086
2018-08-29,107.70094299316406
2018-08-30,107.19332122802734
2018-08-31,107.28910827636719
2018-09-04,106.16851806640625
2018-09-05,105.22991943359375
2018-09-06,105.60343933105469
2018-09-07,106.28345489501953
2018-09-10,106.00569152832031
2018-09-11,104.9713134765625
2018-09-12,104.83721923828125
2018-09-13,105.9961166381836
2018-09-14,104.64566040039062
2018-09-17,104.74143981933594
2018-09-18,104.90426635742188
2018-09-19,105.15328979492188
2018-09-20,106.90599060058594
2018-09-21,105.73751831054688
2018-09-24,108.0074234008789
2018-09-25,108.83110809326172
2018-09-26,110.34436798095703
2018-09-27,111.13932800292969
2018-09-28,112.00131225585938
2018-10-01,111.33087921142578
2018-10-02,112.69090270996094
2018-10-03,111.97257995605469
2018-10-04,111.22551727294922
2018-10-05,109.93253326416016
2018-10-08,111.12017059326172
2018-10-09,111.95343780517578
2018-10-10,108.09362030029297
2018-10-11,106.45584869384766
2018-10-12,107.85418701171875
2018-10-15,108.64913177490234
2018-10-16,111.28299713134766
2018-10-17,112.18329620361328
2018-10-18,111.27342224121094
2018-10-19,113.8785400390625
2018-10-22,113.27513885498047
2018-10-23,112.87288665771484
2018-10-24,106.89641571044922
2018-10-25,109.3387222290039
2018-10-26,108.40969848632812
2018-10-29,108.26602172851562
2018-10-30,109.91339111328125
2018-10-31,109.98043823242188
2018-11-01,111.19679260253906
2018-11-02,110.3156509399414
2018-11-05,110.5742416381836
2018-11-06,111.78104400634766
2018-11-07,112.10667419433594
2018-11-08,111.10101318359375
2018-11-09,113.01654815673828
2018-11-12,111.77143859863281
2018-11-13,111.91512298583984
2018-11-14,112.1737060546875
2018-11-15,112.16413879394531
2018-11-16,111.28299713134766
2018-11-19,110.54550170898438
2018-11-20,107.14543914794922
2018-11-21,108.2564468383789
2018-11-23,107.34656524658203
2018-11-26,107.79671478271484
2018-11-27,109.08971405029297
2018-11-28,111.19679260253906
2018-11-29,111.68524932861328
2018-11-30,110.61255645751953
2018-12-03,110.85199737548828
2018-12-04,108.10321044921875
2018-12-06,109.50154113769531
2018-12-07,108.08271789550781
2018-12-10,107.96688079833984
2018-12-11,108.07306671142578
2018-12-12,108.30470275878906
2018-12-13,109.44364166259766
2018-12-14,108.29505157470703
2018-12-17,106.7700424194336
2018-12-18,105.64075469970703
2018-12-19,105.41876220703125
2018-12-20,103.2760238647461
2018-12-21,100.59278106689453
2018-12-24,96.85747528076172
2018-12-26,102.14674377441406
2018-12-27,102.812744140625
2018-12-28,103.56559753417969
2018-12-31,105.83380126953125
2019-01-02,105.17748260498047
2019-01-03,102.62934875488281
2019-01-04,105.7951889038086
2019-01-07,106.7121353149414
2019-01-08,107.54219818115234
2019-01-09,108.74869537353516
2019-01-10,108.87417602539062
2019-01-11,108.7293930053711
2019-01-14,108.50740051269531
2019-01-15,107.87036895751953
2019-01-16,107.04996490478516
2019-01-17,107.14647674560547
2019-01-18,107.17542266845703
2019-01-22,106.75074005126953
2019-01-23,107.25264739990234
2019-01-24,106.70247650146484
2019-01-25,107.22368621826172
2019-01-28,106.95343017578125
2019-01-29,107.04029083251953
2019-01-30,106.29708862304688
2019-01-31,107.63872528076172
2019-02-01,107.42638397216797
2019-02-04,107.90897369384766
2019-02-05,108.73905181884766
2019-02-06,107.53254699707031
2019-02-07,107.08855438232422
2019-02-08,107.62906646728516
2019-02-11,105.6311264038086
2019-02-12,105.39946746826172
2019-02-13,106.36466217041016
2019-02-14,106.80866241455078
2019-02-15,108.67147827148438
2019-02-19,109.55946350097656
2019-02-20,109.72354125976562
2019-02-21,110.31231689453125
2019-02-22,111.23890686035156
2019-02-25,109.63666534423828
2019-02-26,109.54981994628906
2019-02-27,108.85486602783203
2019-02-28,108.91277313232422
2019-03-01,110.04206848144531
2019-03-04,110.35091400146484
2019-03-05,110.03240203857422
2019-03-06,110.85282897949219
2019-03-07,110.04206848144531
2019-03-08,109.8490219116211
2019-03-11,110.75630950927734
2019-03-12,110.73699951171875
2019-03-13,110.11927795410156
2019-03-14,110.49571228027344
2019-03-15,110.958984375
2019-03-18,109.18303680419922
2019-03-19,106.17161560058594
