Date,TKO
2016-03-31,15.368595123291016
2016-04-01,15.064010620117188
2016-04-04,14.411324501037598
2016-04-05,14.594077110290527
2016-04-06,14.315594673156738
2016-04-07,13.923982620239258
2016-04-08,14.106740951538086
2016-04-11,13.628100395202637
2016-04-12,14.063223838806152
2016-04-13,14.16765308380127
2016-04-14,14.106740951538086
2016-04-15,14.219867706298828
2016-04-18,14.306893348693848
2016-04-19,14.237274169921875
2016-04-20,14.611481666564941
2016-04-21,14.402620315551758
2016-04-22,14.663695335388184
2016-04-25,14.576672554016113
2016-04-26,14.855148315429688
2016-04-27,14.681099891662598
2016-04-28,14.846450805664062
2016-04-29,14.480941772460938
2016-05-02,15.32508373260498
2016-05-03,14.698501586914062
2016-05-04,14.498347282409668
2016-05-05,14.620185852050781
2016-05-06,14.907366752624512
2016-05-09,14.846450805664062
2016-05-10,15.168438911437988
2016-05-11,15.734100341796875
2016-05-12,15.481731414794922
2016-05-13,15.603565216064453
2016-05-16,15.58615779876709
2016-05-17,14.855148315429688
2016-05-18,14.94217300415039
2016-05-19,14.759422302246094
2016-05-20,14.820342063903809
2016-05-23,14.480941772460938
2016-05-24,14.898660659790039
2016-05-25,15.055305480957031
2016-05-26,15.168438911437988
2016-05-27,15.23806095123291
2016-05-31,15.290278434753418
2016-06-01,15.420811653137207
2016-06-02,15.481731414794922
2016-06-03,15.386003494262695
2016-06-06,15.490434646606445
2016-06-07,15.629672050476074
2016-06-08,15.69929313659668
2016-06-09,15.58615779876709
2016-06-10,15.30767822265625
2016-06-13,15.281392097473145
2016-06-14,15.421592712402344
2016-06-15,15.605595588684082
2016-06-16,16.254003524780273
2016-06-17,16.26276397705078
2016-06-20,16.543155670166016
2016-06-21,16.35038948059082
2016-06-22,16.21895408630371
2016-06-23,16.709646224975586
2016-06-24,15.929807662963867
2016-06-27,15.54426383972168
2016-06-28,15.553028106689453
2016-06-29,15.833417892456055
2016-06-30,16.131338119506836
2016-07-01,15.877224922180176
2016-07-05,15.737032890319824
2016-07-06,16.56944465637207
2016-07-07,16.806026458740234
2016-07-08,17.095184326171875
2016-07-11,17.927593231201172
2016-07-12,17.6033992767334
2016-07-13,17.59463119506836
2016-07-14,17.5245304107666
2016-07-15,17.577106475830078
2016-07-18,17.673492431640625
2016-07-19,17.244142532348633
2016-07-20,17.585874557495117
2016-07-21,17.612154006958008
2016-07-22,17.401865005493164
2016-07-25,17.41061782836914
2016-07-26,17.358047485351562
2016-07-27,17.29671859741211
2016-07-28,17.30547523498535
2016-07-29,17.30547523498535
2016-08-01,16.99880027770996
2016-08-02,16.823551177978516
2016-08-03,17.130226135253906
2016-08-04,17.217853546142578
2016-08-05,17.401865005493164
2016-08-08,17.515771865844727
2016-08-09,17.813688278198242
2016-08-10,17.84874153137207
2016-08-11,18.313138961791992
2016-08-12,18.12912940979004
2016-08-15,18.418289184570312
2016-08-16,18.251806259155273
2016-08-17,18.37447738647461
2016-08-18,18.286848068237305
2016-08-19,18.33942985534668
2016-08-22,18.427047729492188
2016-08-23,18.619827270507812
2016-08-24,18.53219223022461
2016-08-25,18.602293014526367
2016-08-26,18.435808181762695
2016-08-29,18.365711212158203
2016-08-30,18.418289184570312
2016-08-31,18.19923210144043
2016-09-01,18.330659866333008
2016-09-02,18.567243576049805
2016-09-06,18.365711212158203
2016-09-07,18.55848503112793
2016-09-08,18.18170928955078
2016-09-09,17.638444900512695
2016-09-12,17.54206085205078
2016-09-13,17.1453800201416
2016-09-14,17.10130500793457
2016-09-15,17.171823501586914
2016-09-16,17.030780792236328
2016-09-19,17.092487335205078
2016-09-20,17.0660457611084
2016-09-21,17.83295440673828
2016-09-22,18.106224060058594
2016-09-23,18.14148712158203
2016-09-26,18.13266944885254
2016-09-27,18.22963523864746
2016-09-28,18.546979904174805
2016-09-29,18.379493713378906
2016-09-30,18.776172637939453
2016-10-03,18.55579376220703
2016-10-04,18.3883056640625
2016-10-05,18.317787170410156
2016-10-06,18.335420608520508
2016-10-07,17.92991828918457
2016-10-10,18.04451560974121
2016-10-11,17.65665626525879
2016-10-12,17.533248901367188
2016-10-13,17.594951629638672
2016-10-14,17.577322006225586
2016-10-17,17.612579345703125
2016-10-18,17.471538543701172
2016-10-19,17.44508934020996
2016-10-20,17.392202377319336
2016-10-21,17.40983009338379
2016-10-24,17.621395111083984
2016-10-25,17.154191970825195
2016-10-26,16.863292694091797
2016-10-27,16.8985595703125
2016-10-28,15.928895950317383
2016-10-31,15.585104942321777
2016-11-01,15.602734565734863
2016-11-02,15.30302619934082
2016-11-03,15.40880012512207
2016-11-04,15.444064140319824
2016-11-07,15.699700355529785
2016-11-08,14.994495391845703
2016-11-09,15.646815299987793
2016-11-10,15.488142967224121
2016-11-11,15.955342292785645
2016-11-14,15.955342292785645
2016-11-15,15.699700355529785
2016-11-16,15.937708854675293
2016-11-17,16.33439064025879
2016-11-18,16.39609146118164
2016-11-21,16.202165603637695
2016-11-22,16.078750610351562
2016-11-23,16.448984146118164
2016-11-25,16.563581466674805
2016-11-28,16.48424530029297
2016-11-29,16.669361114501953
2016-11-30,16.554765701293945
2016-12-01,16.26386833190918
2016-12-02,16.034683227539062
2016-12-05,16.678178787231445
2016-12-06,16.70462417602539
2016-12-07,17.12774658203125
2016-12-08,17.586137771606445
2016-12-09,17.86821746826172
2016-12-12,17.568504333496094
2016-12-13,16.832414627075195
2016-12-14,16.459936141967773
2016-12-15,16.44220733642578
2016-12-16,16.44220733642578
2016-12-19,16.788076400756836
2016-12-20,16.788076400756836
2016-12-21,16.73487091064453
2016-12-22,16.504287719726562
2016-12-23,16.495412826538086
2016-12-27,16.504287719726562
2016-12-28,16.335779190063477
2016-12-29,16.45107078552246
2016-12-30,16.31804656982422
2017-01-03,16.176149368286133
2017-01-04,16.77920913696289
2017-01-05,16.522018432617188
2017-01-06,16.371259689331055
2017-01-09,16.63730812072754
2017-01-10,16.832414627075195
2017-01-11,16.841289520263672
2017-01-12,16.97431182861328
2017-01-13,17.275840759277344
2017-01-17,17.107345581054688
2017-01-18,17.373390197753906
2017-01-19,17.21376609802246
2017-01-20,17.23149871826172
2017-01-23,17.107345581054688
2017-01-24,17.3201847076416
2017-01-25,17.462078094482422
2017-01-26,17.408870697021484
2017-01-27,17.293581008911133
2017-01-30,17.355649948120117
2017-01-31,17.364530563354492
2017-02-01,17.39113426208496
2017-02-02,17.258100509643555
2017-02-03,17.470951080322266
2017-02-06,17.435474395751953
2017-02-07,17.355649948120117
2017-02-08,17.098474502563477
2017-02-09,18.588380813598633
2017-02-10,19.484098434448242
2017-02-13,20.096025466918945
2017-02-14,19.95413589477539
2017-02-15,20.060548782348633
2017-02-16,19.608257293701172
2017-02-17,19.634864807128906
2017-02-21,19.741287231445312
2017-02-22,19.191434860229492
2017-02-23,18.943117141723633
2017-02-24,19.022937774658203
2017-02-27,19.03180503845215
2017-02-28,18.606115341186523
2017-03-01,18.508563995361328
2017-03-02,18.198163986206055
2017-03-03,18.597251892089844
2017-03-06,18.544038772583008
2017-03-07,18.2336368560791
2017-03-08,18.189300537109375
2017-03-09,18.00305938720703
2017-03-10,17.96759033203125
2017-03-13,18.08356285095215
2017-03-14,18.074642181396484
2017-03-15,18.315521240234375
2017-03-16,18.556396484375
2017-03-17,18.815113067626953
2017-03-20,18.948928833007812
2017-03-21,18.824037551879883
2017-03-22,18.806194305419922
2017-03-23,19.395002365112305
2017-03-24,19.582353591918945
2017-03-27,19.778614044189453
2017-03-28,20.07302474975586
2017-03-29,20.010578155517578
2017-03-30,20.04625701904297
2017-03-31,19.823223114013672
2017-04-03,19.49313735961914
2017-04-04,19.635879516601562
2017-04-05,19.64479637145996
2017-04-06,19.930282592773438
2017-04-07,19.725088119506836
2017-04-10,19.618030548095703
2017-04-11,19.47529411315918
2017-04-12,19.296865463256836
2017-04-13,19.073835372924805
2017-04-17,19.4039249420166
2017-04-18,18.61884307861328
2017-04-19,18.850797653198242
2017-04-20,18.975696563720703
2017-04-21,18.797269821166992
2017-04-24,18.913249969482422
2017-04-25,18.975696563720703
2017-04-26,19.225494384765625
2017-04-27,19.207653045654297
2017-04-28,19.118440628051758
2017-05-01,19.091670989990234
2017-05-02,18.984615325927734
2017-05-03,18.547473907470703
2017-05-04,17.65533447265625
2017-05-05,18.065717697143555
2017-05-08,17.869449615478516
2017-05-09,17.985427856445312
2017-05-10,18.065717697143555
2017-05-11,17.958663940429688
2017-05-12,17.789155960083008
2017-05-15,17.521514892578125
2017-05-16,17.396621704101562
2017-05-17,17.11113929748535
2017-05-18,17.41446304321289
2017-05-19,17.53936195373535
2017-05-22,17.664255142211914
2017-05-23,17.628570556640625
2017-05-24,17.619651794433594
2017-05-25,17.762399673461914
2017-05-26,17.762399673461914
2017-05-30,17.869449615478516
2017-05-31,18.20846176147461
2017-06-01,18.654529571533203
2017-06-02,18.467182159423828
2017-06-05,18.369043350219727
2017-06-06,18.244152069091797
2017-06-07,18.226303100585938
2017-06-08,18.34227752685547
2017-06-09,18.19953727722168
2017-06-12,18.529634475708008
2017-06-13,18.77190589904785
2017-06-14,18.583465576171875
2017-06-15,18.709089279174805
2017-06-16,18.762929916381836
2017-06-19,18.57449722290039
2017-06-20,18.08097267150879
2017-06-21,18.287351608276367
2017-06-22,18.134807586669922
2017-06-23,18.314273834228516
2017-06-26,18.520658493041992
2017-06-27,18.287351608276367
2017-06-28,18.565521240234375
2017-06-29,18.43092918395996
2017-06-30,18.27838134765625
2017-07-03,18.242490768432617
2017-07-05,18.386062622070312
2017-07-06,18.404006958007812
2017-07-07,18.448869705200195
2017-07-10,18.475788116455078
2017-07-11,18.421951293945312
2017-07-12,18.484766006469727
2017-07-13,18.556547164916992
2017-07-14,18.744985580444336
2017-07-17,18.556547164916992
2017-07-18,18.673202514648438
2017-07-19,19.103914260864258
2017-07-20,19.103914260864258
2017-07-21,19.03212547302246
2017-07-24,19.534624099731445
2017-07-25,19.507713317871094
2017-07-26,19.453872680664062
2017-07-27,19.642297744750977
2017-07-28,19.184673309326172
2017-07-31,18.987262725830078
2017-08-01,19.103914260864258
2017-08-02,18.888561248779297
2017-08-03,19.050077438354492
2017-08-04,18.834716796875
2017-08-07,18.85266876220703
2017-08-08,18.75396156311035
2017-08-09,18.700122833251953
2017-08-10,19.103914260864258
2017-08-11,18.897531509399414
2017-08-14,18.879589080810547
2017-08-15,18.960344314575195
2017-08-16,19.33721351623535
2017-08-17,18.933422088623047
2017-08-18,18.75396156311035
2017-08-21,18.655258178710938
2017-08-22,18.825740814208984
2017-08-23,18.619365692138672
2017-08-24,18.80780029296875
2017-08-25,18.744985580444336
2017-08-28,19.28337287902832
2017-08-29,19.085969924926758
2017-08-30,19.3820858001709
2017-08-31,19.561548233032227
2017-09-01,19.8756103515625
2017-09-05,19.68717384338379
2017-09-06,19.83073616027832
2017-09-07,19.767929077148438
2017-09-08,19.39105796813965
2017-09-11,19.34619140625
2017-09-12,19.63333511352539
2017-09-13,19.794849395751953
2017-09-14,19.903114318847656
2017-09-15,20.24596405029297
2017-09-18,20.59783172607422
2017-09-19,20.318138122558594
2017-09-20,20.318138122558594
2017-09-21,20.300098419189453
2017-09-22,20.390321731567383
2017-09-25,20.3361873626709
2017-09-26,20.435428619384766
2017-09-27,20.805341720581055
2017-09-28,20.805341720581055
2017-09-29,21.247438430786133
2017-10-02,21.40081214904785
2017-10-03,21.319612503051758
2017-10-04,21.328632354736328
2017-10-05,21.130142211914062
2017-10-06,21.21133804321289
2017-10-09,21.16623306274414
2017-10-10,21.012859344482422
2017-10-11,20.832408905029297
2017-10-12,20.119651794433594
2017-10-13,20.3361873626709
2017-10-16,20.38129234313965
2017-10-17,20.3361873626709
2017-10-18,20.3361873626709
2017-10-19,20.40836524963379
2017-10-20,20.40836524963379
2017-10-23,20.282052993774414
2017-10-24,19.903114318847656
2017-10-25,19.44297981262207
2017-10-26,22.014328002929688
2017-10-27,23.539091110229492
2017-10-30,22.835350036621094
2017-10-31,23.93606948852539
2017-11-01,23.90900421142578
2017-11-02,23.692466735839844
2017-11-03,23.80073356628418
2017-11-06,24.12553596496582
2017-11-07,24.459362030029297
2017-11-08,24.59469223022461
2017-11-09,24.45033836364746
2017-11-10,24.630783081054688
2017-11-13,24.937538146972656
2017-11-14,24.775136947631836
2017-11-15,24.702959060668945
2017-11-16,24.711984634399414
2017-11-17,24.847314834594727
2017-11-20,24.892427444458008
2017-11-21,25.027759552001953
2017-11-22,24.8653564453125
2017-11-24,25.370607376098633
2017-11-27,24.847314834594727
2017-11-28,25.2713623046875
2017-11-29,25.280385971069336
2017-11-30,25.704435348510742
2017-12-01,25.94803237915039
2017-12-04,26.25478744506836
2017-12-05,25.957050323486328
2017-12-06,26.642749786376953
2017-12-07,27.20212745666504
2017-12-08,27.364524841308594
2017-12-11,27.698352813720703
2017-12-12,27.553998947143555
2017-12-13,28.762977600097656
2017-12-14,28.989383697509766
2017-12-15,29.351640701293945
2017-12-18,29.813518524169922
2017-12-19,29.63238525390625
2017-12-20,29.043725967407227
2017-12-21,28.862600326538086
2017-12-22,26.761524200439453
2017-12-26,26.797746658325195
2017-12-27,27.431697845458984
2017-12-28,27.47697639465332
2017-12-29,27.694324493408203
2018-01-02,28.44600486755371
2018-01-03,27.86640167236328
2018-01-04,27.966022491455078
2018-01-05,28.119976043701172
2018-01-08,28.346384048461914
2018-01-09,28.60902214050293
2018-01-10,28.862600326538086
2018-01-11,28.79920196533203
2018-01-12,29.143348693847656
2018-01-16,28.880714416503906
2018-01-17,29.722944259643555
2018-01-18,30.067094802856445
2018-01-19,30.655750274658203
2018-01-22,30.311614990234375
2018-01-23,30.202938079833984
2018-01-24,30.329730987548828
2018-01-25,30.90933609008789
2018-01-26,31.108572006225586
2018-01-29,30.999900817871094
2018-01-30,31.842134475708008
2018-01-31,32.01420974731445
2018-02-01,32.09571838378906
2018-02-02,31.262523651123047
2018-02-05,30.90028190612793
2018-02-06,31.29875373840332
2018-02-07,30.78255271911621
2018-02-08,30.646705627441406
2018-02-09,31.552330017089844
2018-02-12,32.02326202392578
2018-02-13,32.077606201171875
2018-02-14,32.666263580322266
2018-02-15,32.974185943603516
2018-02-16,33.03757858276367
2018-02-20,32.95606994628906
2018-02-21,32.177215576171875
2018-02-22,32.56664276123047
2018-02-23,33.50851058959961
2018-02-26,34.667720794677734
2018-02-27,33.34550094604492
2018-02-28,34.54999923706055
2018-03-01,34.28734588623047
2018-03-02,34.586212158203125
2018-03-05,34.7220573425293
2018-03-06,34.78544998168945
2018-03-07,34.8669548034668
2018-03-08,34.332637786865234
2018-03-09,34.61338806152344
2018-03-12,34.26018524169922
2018-03-13,33.83454513549805
2018-03-14,33.92539596557617
2018-03-15,33.707340240478516
2018-03-16,33.59832000732422
2018-03-19,33.144039154052734
2018-03-20,33.153114318847656
2018-03-21,32.980506896972656
2018-03-22,32.61707305908203
2018-03-23,32.54439163208008
2018-03-26,33.52562713623047
2018-03-27,32.871463775634766
2018-03-28,32.816959381103516
2018-03-29,32.71701431274414
2018-04-02,31.74486541748047
2018-04-03,32.253662109375
2018-04-04,32.79878616333008
2018-04-05,33.67100524902344
2018-04-06,34.08892822265625
2018-04-09,33.643741607666016
2018-04-10,35.14284896850586
2018-04-11,34.9883918762207
2018-04-12,34.99747848510742
2018-04-13,35.15193557739258
2018-04-16,35.86969757080078
2018-04-17,35.397247314453125
2018-04-18,35.342735290527344
2018-04-19,35.342735290527344
2018-04-20,35.73341751098633
2018-04-23,35.56987380981445
2018-04-24,34.91571807861328
2018-04-25,35.91512680053711
2018-04-26,36.62379837036133
2018-04-27,36.614707946777344
2018-04-30,36.15134811401367
2018-05-01,36.133182525634766
2018-05-02,36.14226531982422
2018-05-03,37.605037689208984
2018-05-04,37.2597770690918
2018-05-07,38.222843170166016
2018-05-08,38.21376037597656
2018-05-09,38.69529724121094
2018-05-10,39.14048767089844
2018-05-11,39.53116226196289
2018-05-14,39.5856819152832
2018-05-15,39.65837478637695
2018-05-16,39.60385513305664
2018-05-17,45.70933532714844
2018-05-18,46.71782302856445
2018-05-21,52.56890106201172
2018-05-22,51.66944885253906
2018-05-23,51.97834777832031
2018-05-24,53.404788970947266
2018-05-25,52.768802642822266
2018-05-29,53.77729034423828
2018-05-30,53.56831741333008
2018-05-31,52.596160888671875
2018-06-01,53.559226989746094
2018-06-04,55.639827728271484
2018-06-05,55.87604904174805
2018-06-06,56.92997360229492
2018-06-07,56.33032989501953
2018-06-08,56.130435943603516
2018-06-11,56.40301513671875
2018-06-12,56.33032989501953
2018-06-13,56.05775833129883
2018-06-14,56.430999755859375
2018-06-15,57.05000686645508
2018-06-18,58.19702911376953
2018-06-19,60.208831787109375
2018-06-20,61.62893295288086
2018-06-21,60.57297134399414
2018-06-22,61.11916732788086
2018-06-25,60.5001335144043
2018-06-26,60.64580154418945
2018-06-27,64.49644470214844
2018-06-28,67.6825942993164
2018-06-29,66.28980255126953
2018-07-02,68.07402801513672
2018-07-03,67.40040588378906
2018-07-05,68.61112213134766
2018-07-06,69.80364990234375
2018-07-09,68.3380355834961
2018-07-10,68.24700927734375
2018-07-11,67.9192886352539
2018-07-12,67.85556030273438
2018-07-13,70.00394439697266
2018-07-16,72.27062225341797
2018-07-17,73.30840301513672
2018-07-18,73.2992935180664
2018-07-19,74.75582122802734
2018-07-20,75.48409271240234
2018-07-23,75.11994171142578
2018-07-24,73.76356506347656
2018-07-25,73.99114227294922
2018-07-26,76.32157135009766
2018-07-27,74.41899108886719
2018-07-30,71.46043395996094
2018-07-31,72.0157241821289
2018-08-01,70.64114379882812
2018-08-02,71.7335433959961
2018-08-03,71.49685668945312
2018-08-06,73.07170104980469
2018-08-07,72.0794448852539
2018-08-08,72.04304504394531
2018-08-09,71.97023010253906
2018-08-10,72.24332427978516
2018-08-13,70.70484924316406
2018-08-14,71.48776245117188
2018-08-15,70.8414306640625
2018-08-16,71.92472839355469
2018-08-17,72.36165618896484
2018-08-20,73.15365600585938
2018-08-21,73.66344451904297
2018-08-22,72.83504486083984
2018-08-23,73.40856170654297
2018-08-24,74.89236450195312
2018-08-27,74.81952667236328
2018-08-28,76.2396469116211
2018-08-29,78.22412872314453
2018-08-30,78.53366088867188
2018-08-31,79.5714340209961
2018-09-04,80.791259765625
2018-09-05,78.34249114990234
2018-09-06,79.28923034667969
2018-09-07,79.21639251708984
2018-09-10,79.78080749511719
2018-09-11,78.66111755371094
2018-09-12,78.36979675292969
2018-09-13,79.6186752319336
2018-09-14,80.58497619628906
2018-09-17,79.99244689941406
2018-09-18,81.65153503417969
2018-09-19,80.2294692993164
2018-09-20,81.62421417236328
2018-09-21,82.13468933105469
2018-09-24,84.29515838623047
2018-09-25,85.7354736328125
2018-09-26,86.63796997070312
2018-09-27,87.58602905273438
2018-09-28,88.17855072021484
2018-10-01,85.89044952392578
2018-10-02,83.74822235107422
2018-10-03,84.65980529785156
2018-10-04,82.681640625
2018-10-05,83.26507568359375
2018-10-08,82.72723388671875
2018-10-09,79.29962158203125
2018-10-10,75.37065887451172
2018-10-11,75.65325164794922
2018-10-12,77.98693084716797
2018-10-15,77.45821380615234
2018-10-16,76.83831787109375
2018-10-17,76.55572509765625
2018-10-18,76.1181640625
2018-10-19,74.77812957763672
2018-10-22,75.89027404785156
2018-10-23,74.96953582763672
2018-10-24,70.53009796142578
2018-10-25,68.9894790649414
2018-10-26,63.611080169677734
2018-10-29,60.31111145019531
2018-10-30,62.480716705322266
2018-10-31,66.17266845703125
2018-11-01,65.39781188964844
2018-11-02,63.95749282836914
2018-11-05,66.68317413330078
2018-11-06,66.54643249511719
2018-11-07,68.6248550415039
2018-11-08,63.875450134277344
2018-11-09,63.419647216796875
2018-11-12,61.44149398803711
2018-11-13,61.24093246459961
2018-11-14,61.60557174682617
2018-11-15,62.07960510253906
2018-11-16,59.7094612121582
2018-11-19,56.354793548583984
2018-11-20,56.23627853393555
2018-11-21,57.512516021728516
2018-11-23,57.065834045410156
2018-11-26,59.727691650390625
2018-11-27,59.50889587402344
2018-11-28,64.73236846923828
2018-11-29,65.70774841308594
2018-11-30,67.42156219482422
2018-12-03,67.0842514038086
2018-12-04,65.23373413085938
2018-12-06,69.80081176757812
2018-12-07,68.41519927978516
2018-12-10,69.28119659423828
2018-12-11,68.77071380615234
2018-12-12,67.41241455078125
2018-12-13,67.27546691894531
2018-12-14,66.34413146972656
2018-12-17,65.05669403076172
2018-12-18,67.1658935546875
2018-12-19,67.50374603271484
2018-12-20,67.1658935546875
2018-12-21,63.66883087158203
2018-12-24,60.96611404418945
2018-12-26,66.8371810913086
2018-12-27,66.70024871826172
2018-12-28,66.70936584472656
2018-12-31,68.22508239746094
2019-01-02,67.74113464355469
2019-01-03,66.74590301513672
2019-01-04,70.37993621826172
2019-01-07,72.79959106445312
2019-01-08,73.72179412841797
2019-01-09,72.06001281738281
2019-01-10,71.97782135009766
2019-01-11,72.1239013671875
2019-01-14,73.9044189453125
2019-01-15,74.1144027709961
2019-01-16,74.42485046386719
2019-01-17,74.5527114868164
2019-01-18,76.17796325683594
2019-01-22,73.1282958984375
2019-01-23,74.07788848876953
2019-01-24,74.47964477539062
2019-01-25,76.11405181884766
2019-01-28,74.7261734008789
2019-01-29,74.5892333984375
2019-01-30,75.83101654052734
2019-01-31,75.18270111083984
2019-02-01,75.08229064941406
2019-02-04,75.33795166015625
2019-02-05,74.60746765136719
2019-02-06,72.82696533203125
2019-02-07,76.25102233886719
2019-02-08,78.36023712158203
2019-02-11,79.27330780029297
2019-02-12,79.66592407226562
2019-02-13,80.5516128540039
2019-02-14,81.14510345458984
2019-02-15,79.857666015625
2019-02-19,79.07242584228516
2019-02-20,78.77110290527344
2019-02-21,78.96285247802734
2019-02-22,79.01763153076172
2019-02-25,77.7210464477539
2019-02-26,77.32845306396484
2019-02-27,76.39710998535156
2019-02-28,76.42449188232422
2019-03-01,78.14109802246094
2019-03-04,76.68016052246094
2019-03-05,75.92230224609375
2019-03-06,75.65752410888672
2019-03-07,75.39271545410156
2019-03-08,76.6344985961914
2019-03-11,80.38726043701172
2019-03-12,80.46027374267578
2019-03-13,79.948974609375
2019-03-14,82.8656997680664
2019-03-15,84.45661926269531
