Date,MKC
2016-05-16,40.794349670410156
2016-05-17,39.7950325012207
2016-05-18,39.33666229248047
2016-05-19,39.67115783691406
2016-05-20,39.46053695678711
2016-05-23,39.5266227722168
2016-05-24,39.93543243408203
2016-05-25,39.93954849243164
2016-05-26,40.26991271972656
2016-05-27,40.377281188964844
2016-05-31,40.08409881591797
2016-06-01,40.16254425048828
2016-06-02,40.129520416259766
2016-06-03,40.66633224487305
2016-06-06,40.26991271972656
2016-06-07,40.414424896240234
2016-06-08,40.794349670410156
2016-06-09,41.335296630859375
2016-06-10,41.215545654296875
2016-06-13,40.86453628540039
2016-06-14,41.03797912597656
2016-06-15,41.165985107421875
2016-06-16,41.488075256347656
2016-06-17,41.31877517700195
2016-06-20,41.36833572387695
2016-06-21,41.636741638183594
2016-06-22,41.36418533325195
2016-06-23,42.285057067871094
2016-06-24,41.942317962646484
2016-06-27,41.97536087036133
2016-06-28,42.128143310546875
2016-06-29,42.41307067871094
2016-06-30,44.04830551147461
2016-07-01,43.71796798706055
2016-07-05,44.21348571777344
2016-07-06,44.04830551147461
2016-07-07,43.9114875793457
2016-07-08,44.346832275390625
2016-07-11,43.9239387512207
2016-07-12,43.43467712402344
2016-07-13,43.641990661621094
2016-07-14,43.476158142089844
2016-07-15,43.542484283447266
2016-07-18,43.48859405517578
2016-07-19,43.53834533691406
2016-07-20,43.13202667236328
2016-07-21,43.044952392578125
2016-07-22,43.22737121582031
2016-07-25,43.26885223388672
2016-07-26,42.89984893798828
2016-07-27,42.11623001098633
2016-07-28,42.273765563964844
2016-07-29,42.39400863647461
2016-08-01,42.36498260498047
2016-08-02,42.049888610839844
2016-08-03,41.56893539428711
2016-08-04,41.72235870361328
2016-08-05,41.59381103515625
2016-08-08,41.7596549987793
2016-08-09,41.830142974853516
2016-08-10,42.09134292602539
2016-08-11,42.120365142822266
2016-08-12,42.199153900146484
2016-08-15,41.95453643798828
2016-08-16,41.61039352416992
2016-08-17,41.921363830566406
2016-08-18,42.06645965576172
2016-08-19,42.23231506347656
2016-08-22,42.51010513305664
2016-08-23,42.460350036621094
2016-08-24,42.14108657836914
2016-08-25,42.14108657836914
2016-08-26,42.0001335144043
2016-08-29,42.37328338623047
2016-08-30,42.02914810180664
2016-08-31,42.273765563964844
2016-09-01,41.94208526611328
2016-09-02,42.23231506347656
2016-09-06,42.28207015991211
2016-09-07,41.70576477050781
2016-09-08,41.2952995300293
2016-09-09,39.877323150634766
2016-09-12,40.64849853515625
2016-09-13,40.36241912841797
2016-09-14,40.175846099853516
2016-09-15,40.65264892578125
2016-09-16,39.744651794433594
2016-09-19,39.96024703979492
2016-09-20,39.89805603027344
2016-09-21,39.99757385253906
2016-09-22,40.30022430419922
2016-09-23,40.097068786621094
2016-09-26,40.07633972167969
2016-09-27,40.44532775878906
2016-09-28,40.536556243896484
2016-09-29,40.37900161743164
2016-09-30,41.4279670715332
2016-10-03,40.18828201293945
2016-10-04,39.99757385253906
2016-10-05,39.732208251953125
2016-10-06,39.66141128540039
2016-10-07,39.79883575439453
2016-10-10,39.69889450073242
2016-10-11,39.21577835083008
2016-10-12,39.319889068603516
2016-10-13,39.40319061279297
2016-10-14,39.3323860168457
2016-10-17,39.286582946777344
2016-10-18,39.50313949584961
2016-10-19,39.23659896850586
2016-10-20,39.00337219238281
2016-10-21,38.957557678222656
2016-10-24,39.099159240722656
2016-10-25,39.944618225097656
2016-10-26,39.748870849609375
2016-10-27,39.36986541748047
2016-10-28,39.73221206665039
2016-10-31,39.92796325683594
2016-11-01,39.48648452758789
2016-11-02,39.48230743408203
2016-11-03,39.50731658935547
2016-11-04,38.87842559814453
2016-11-07,39.24909210205078
2016-11-08,39.886314392089844
2016-11-09,39.37820053100586
2016-11-10,38.13709259033203
2016-11-11,38.116275787353516
2016-11-14,38.278682708740234
2016-11-15,38.34115982055664
2016-11-16,38.26204299926758
2016-11-17,38.066280364990234
2016-11-18,37.98299026489258
2016-11-21,38.266197204589844
2016-11-22,38.666015625
2016-11-23,37.933013916015625
2016-11-25,38.44112777709961
2016-11-28,38.47443389892578
2016-11-29,38.78678894042969
2016-11-30,37.98299026489258
2016-12-01,36.97509765625
2016-12-02,37.08755111694336
2016-12-05,37.31245803833008
2016-12-06,37.641483306884766
2016-12-07,38.282859802246094
2016-12-08,38.07461929321289
2016-12-09,38.49525833129883
2016-12-12,38.88676071166992
2016-12-13,39.024192810058594
2016-12-14,38.35366439819336
2016-12-15,38.461944580078125
2016-12-16,38.49943923950195
2016-12-19,38.578556060791016
2016-12-20,38.636871337890625
2016-12-21,38.82427978515625
2016-12-22,38.674339294433594
2016-12-23,38.753475189208984
2016-12-27,38.753475189208984
2016-12-28,38.841392517089844
2016-12-29,39.209747314453125
2016-12-30,39.06743621826172
2017-01-03,39.17625427246094
2017-01-04,39.06324005126953
2017-01-05,38.29721450805664
2017-01-06,38.259544372558594
2017-01-09,37.73210906982422
2017-01-10,37.58561325073242
2017-01-11,37.76978302001953
2017-01-12,37.96651840209961
2017-01-13,38.24698257446289
2017-01-17,38.79534149169922
2017-01-18,38.954410552978516
2017-01-19,38.93347930908203
2017-01-20,39.059051513671875
2017-01-23,39.000465393066406
2017-01-24,39.368812561035156
2017-01-25,40.097164154052734
2017-01-26,40.017635345458984
2017-01-27,40.13483810424805
2017-01-30,39.967403411865234
2017-01-31,39.99671173095703
2017-02-01,39.578125
2017-02-02,39.79998016357422
2017-02-03,40.126468658447266
2017-02-06,39.561370849609375
2017-02-07,40.00088119506836
2017-02-08,40.394371032714844
2017-02-09,40.62459945678711
2017-02-10,40.708309173583984
2017-02-13,40.72087097167969
2017-02-14,40.54087448120117
2017-02-15,40.62041091918945
2017-02-16,40.36924743652344
2017-02-17,40.85063552856445
2017-02-21,41.23993682861328
2017-02-22,41.026451110839844
2017-02-23,41.4031867980957
2017-02-24,41.57901382446289
2017-02-27,40.812957763671875
2017-02-28,41.19807815551758
2017-03-01,41.46596908569336
2017-03-02,41.591548919677734
2017-03-03,41.6208610534668
2017-03-06,41.54131317138672
2017-03-07,41.44086456298828
2017-03-08,41.41992950439453
2017-03-09,41.855262756347656
2017-03-10,41.9933967590332
2017-03-13,42.018524169921875
2017-03-14,42.13571548461914
2017-03-15,42.64221954345703
2017-03-16,42.47896957397461
2017-03-17,42.69664001464844
2017-03-20,42.70500946044922
2017-03-21,42.558509826660156
2017-03-22,42.42874526977539
2017-03-23,42.37013626098633
2017-03-24,42.2822265625
2017-03-27,42.42874526977539
2017-03-28,41.20226287841797
2017-03-29,41.0432014465332
2017-03-30,40.82553482055664
2017-03-31,40.83387756347656
2017-04-03,41.08505630493164
2017-04-04,41.19807815551758
2017-04-05,42.127357482910156
2017-04-06,42.08950424194336
2017-04-07,41.883419036865234
2017-04-10,41.95912170410156
2017-04-11,41.91707992553711
2017-04-12,41.98857498168945
2017-04-13,41.71520233154297
2017-04-17,42.102134704589844
2017-04-18,42.34604263305664
2017-04-19,42.27454376220703
2017-04-20,42.240909576416016
2017-04-21,42.224090576171875
2017-04-24,42.51006317138672
2017-04-25,42.341835021972656
2017-04-26,41.9380989074707
2017-04-27,42.064273834228516
2017-04-28,42.013797760009766
2017-05-01,41.71520233154297
2017-05-02,41.78669738769531
2017-05-03,41.79091262817383
2017-05-04,42.19464111328125
2017-05-05,42.123146057128906
2017-05-08,42.232479095458984
2017-05-09,41.9380989074707
2017-05-10,42.043235778808594
2017-05-11,42.07267761230469
2017-05-12,41.80352020263672
2017-05-15,42.186222076416016
2017-05-16,41.84137725830078
2017-05-17,42.20304489135742
2017-05-18,42.102134704589844
2017-05-19,42.47221755981445
2017-05-22,43.01052474975586
2017-05-23,43.119876861572266
2017-05-24,43.532012939453125
2017-05-25,43.813777923583984
2017-05-26,43.93996047973633
2017-05-30,43.620323181152344
2017-05-31,43.801185607910156
2017-06-01,44.35630798339844
2017-06-02,44.335289001464844
2017-06-05,44.32685852050781
2017-06-06,44.27640914916992
2017-06-07,44.54556655883789
2017-06-08,43.952579498291016
2017-06-09,43.906307220458984
2017-06-12,43.96519470214844
2017-06-13,44.15024185180664
2017-06-14,44.33108139038086
2017-06-15,44.381553649902344
2017-06-16,42.825469970703125
2017-06-19,42.964263916015625
2017-06-20,42.518470764160156
2017-06-21,42.064273834228516
2017-06-22,41.93389892578125
2017-06-23,42.1525764465332
2017-06-26,42.22829055786133
2017-06-27,41.43763732910156
2017-06-28,41.61427307128906
2017-06-29,40.104461669921875
2017-06-30,41.0086669921875
2017-07-03,40.92034912109375
2017-07-05,40.689048767089844
2017-07-06,40.4608268737793
2017-07-07,40.46505355834961
2017-07-10,40.135433197021484
2017-07-11,40.67635726928711
2017-07-12,41.07784652709961
2017-07-13,40.96795654296875
2017-07-14,41.27647399902344
2017-07-17,41.111656188964844
2017-07-18,41.052486419677734
2017-07-19,38.90985107421875
2017-07-20,39.0831184387207
2017-07-21,39.58601760864258
2017-07-24,39.704341888427734
2017-07-25,40.067806243896484
2017-07-26,40.02132034301758
2017-07-27,40.253746032714844
2017-07-28,40.36784744262695
2017-07-31,40.27488327026367
2017-08-01,40.253746032714844
2017-08-02,40.41434097290039
2017-08-03,40.22417449951172
2017-08-04,39.9410285949707
2017-08-07,40.169219970703125
2017-08-08,39.30710220336914
2017-08-09,40.469295501708984
2017-08-10,40.23262405395508
2017-08-11,41.00600051879883
2017-08-14,41.42860412597656
2017-08-15,40.88767623901367
2017-08-16,41.403255462646484
2017-08-17,40.83694839477539
2017-08-18,40.608734130859375
2017-08-21,40.66792297363281
2017-08-22,41.120113372802734
2017-08-23,41.018680572509766
2017-08-24,40.055110931396484
2017-08-25,40.11007308959961
2017-08-28,40.00018310546875
2017-08-29,40.30023956298828
2017-08-30,40.39322280883789
2017-08-31,40.20305633544922
2017-09-01,40.629878997802734
2017-09-05,40.684818267822266
2017-09-06,41.22154235839844
2017-09-07,40.83694839477539
2017-09-08,41.246891021728516
2017-09-11,41.43284606933594
2017-09-12,41.69907760620117
2017-09-13,41.56807327270508
2017-09-14,41.61455535888672
2017-09-15,41.81319808959961
2017-09-18,41.808956146240234
2017-09-19,41.690643310546875
2017-09-20,41.297611236572266
2017-09-21,40.929927825927734
2017-09-22,40.5960578918457
2017-09-25,40.900333404541016
2017-09-26,41.111656188964844
2017-09-27,40.76088333129883
2017-09-28,42.95847702026367
2017-09-29,43.37684631347656
2017-10-02,42.16394805908203
2017-10-03,41.449737548828125
2017-10-04,42.16394805908203
2017-10-05,41.55117416381836
2017-10-06,41.6912956237793
2017-10-09,41.1180305480957
2017-10-10,41.381309509277344
2017-10-11,41.73801040649414
2017-10-12,42.04800033569336
2017-10-13,41.8314323425293
2017-10-16,42.09470748901367
2017-10-17,42.111690521240234
2017-10-18,42.09896469116211
2017-10-19,42.196624755859375
2017-10-20,42.149932861328125
2017-10-23,42.13294219970703
2017-10-24,42.10744857788086
2017-10-25,41.98430252075195
2017-10-26,42.056495666503906
2017-10-27,42.19236755371094
2017-10-30,41.60636520385742
2017-10-31,42.264564514160156
2017-11-01,42.40045928955078
2017-11-02,41.636104583740234
2017-11-03,41.14775848388672
2017-11-06,39.91205596923828
2017-11-07,40.41737365722656
2017-11-08,40.948177337646484
2017-11-09,40.5575065612793
2017-11-10,41.15625762939453
2017-11-13,41.1732292175293
2017-11-14,41.861148834228516
2017-11-15,40.97365188598633
2017-11-16,42.27306365966797
2017-11-17,42.179630279541016
2017-11-20,42.49811935424805
2017-11-21,42.4896240234375
2017-11-22,42.043758392333984
2017-11-24,42.09470748901367
2017-11-27,42.51511001586914
2017-11-28,42.808109283447266
2017-11-29,43.3643913269043
2017-11-30,43.3898811340332
2017-12-01,43.67437744140625
2017-12-04,44.36655044555664
2017-12-05,43.7210807800293
2017-12-06,43.73807144165039
2017-12-07,43.372867584228516
2017-12-08,42.95672607421875
2017-12-11,42.68497085571289
2017-12-12,42.918521881103516
2017-12-13,42.87181091308594
2017-12-14,42.566062927246094
2017-12-15,43.07138442993164
2017-12-18,43.181793212890625
2017-12-19,43.13082504272461
2017-12-20,43.058650970458984
2017-12-21,42.95248794555664
2017-12-22,43.279449462890625
2017-12-26,43.31768035888672
2017-12-27,43.3686408996582
2017-12-28,43.63752365112305
2017-12-29,43.49667739868164
2018-01-02,43.20644760131836
2018-01-03,43.30888748168945
2018-01-04,43.58205032348633
2018-01-05,44.00885772705078
2018-01-08,44.05580139160156
2018-01-09,44.013126373291016
2018-01-10,43.35581970214844
2018-01-11,43.108280181884766
2018-01-12,43.112548828125
2018-01-16,43.23207092285156
2018-01-17,43.812522888183594
2018-01-18,43.92350387573242
2018-01-19,42.33574676513672
2018-01-22,42.31012725830078
2018-01-23,42.20769500732422
2018-01-24,42.719871520996094
2018-01-25,44.85394287109375
2018-01-26,45.86123275756836
2018-01-29,46.0020866394043
2018-01-30,46.08318328857422
2018-01-31,46.42463302612305
2018-02-01,45.89110565185547
2018-02-02,44.200927734375
2018-02-05,43.33448791503906
2018-02-06,43.731422424316406
2018-02-07,43.81679153442383
2018-02-08,43.261932373046875
2018-02-09,43.4668083190918
2018-02-12,43.66313552856445
2018-02-13,43.83811950683594
2018-02-14,44.28628158569336
2018-02-15,44.73444366455078
2018-02-16,45.028953552246094
2018-02-20,44.64480209350586
2018-02-21,44.41433334350586
2018-02-22,44.84114456176758
2018-02-23,45.33625030517578
2018-02-26,45.84842300415039
2018-02-27,45.494163513183594
2018-02-28,45.575260162353516
2018-03-01,45.55818557739258
2018-03-02,46.21975326538086
2018-03-05,46.83863830566406
2018-03-06,46.97522735595703
2018-03-07,46.60388946533203
2018-03-08,46.78742218017578
2018-03-09,47.18008804321289
2018-03-12,47.244117736816406
2018-03-13,47.26545333862305
2018-03-14,47.18861770629883
2018-03-15,46.50999069213867
2018-03-16,46.0148811340332
2018-03-19,46.040489196777344
2018-03-20,45.989280700683594
2018-03-21,45.686241149902344
2018-03-22,45.48136901855469
2018-03-23,45.12284851074219
2018-03-26,45.65636444091797
2018-03-27,45.818546295166016
2018-03-28,45.221012115478516
2018-03-29,45.408809661865234
2018-04-02,44.316165924072266
2018-04-03,44.401519775390625
2018-04-04,44.83260726928711
2018-04-05,44.943580627441406
2018-04-06,44.69479751586914
2018-04-09,45.21809005737305
2018-04-10,45.34678268432617
2018-04-11,45.719940185546875
2018-04-12,45.07225799560547
2018-04-13,45.38109588623047
2018-04-16,46.00733947753906
2018-04-17,46.51776885986328
2018-04-18,46.38050079345703
2018-04-19,45.65990447998047
2018-04-20,44.283016204833984
2018-04-23,44.510353088378906
2018-04-24,44.463165283203125
2018-04-25,45.11943817138672
2018-04-26,45.83146286010742
2018-04-27,45.762847900390625
2018-04-30,45.213802337646484
2018-05-01,44.909263610839844
2018-05-02,43.58815002441406
2018-05-03,43.3350830078125
2018-05-04,44.2658576965332
2018-05-07,44.630470275878906
2018-05-08,44.77629852294922
2018-05-09,45.19235610961914
2018-05-10,46.067386627197266
2018-05-11,45.90438461303711
2018-05-14,45.865787506103516
2018-05-15,45.45400619506836
2018-05-16,45.73281478881836
2018-05-17,45.1022834777832
2018-05-18,44.158626556396484
2018-05-21,44.14575958251953
2018-05-22,43.88838577270508
2018-05-23,44.1757926940918
2018-05-24,44.2615852355957
2018-05-25,44.368797302246094
2018-05-29,44.158626556396484
2018-05-30,44.617591857910156
2018-05-31,43.32221984863281
2018-06-01,43.11204147338867
2018-06-04,43.420875549316406
2018-06-05,43.253578186035156
2018-06-06,43.40798568725586
2018-06-07,43.34365463256836
2018-06-08,44.38596725463867
2018-06-11,45.11085891723633
2018-06-12,45.11515426635742
2018-06-13,44.917850494384766
2018-06-14,45.40682601928711
2018-06-15,45.638450622558594
2018-06-18,45.27385711669922
2018-06-19,45.35963821411133
2018-06-20,45.3853759765625
2018-06-21,45.067970275878906
2018-06-22,45.5054817199707
2018-06-25,45.835758209228516
2018-06-26,45.6984977722168
2018-06-27,45.436859130859375
2018-06-28,49.254356384277344
2018-06-29,49.79480743408203
2018-07-02,49.61893844604492
2018-07-03,49.460235595703125
2018-07-05,50.66553497314453
2018-07-06,51.432411193847656
2018-07-09,51.56166076660156
2018-07-10,50.803409576416016
2018-07-11,50.97142791748047
2018-07-12,50.85511016845703
2018-07-13,51.32901382446289
2018-07-16,51.04035949707031
2018-07-17,51.449642181396484
2018-07-18,50.631072998046875
2018-07-19,50.88957214355469
2018-07-20,50.76464080810547
2018-07-23,50.49320602416992
2018-07-24,50.48028564453125
2018-07-25,50.70001220703125
2018-07-26,51.17391586303711
2018-07-27,50.72584915161133
2018-07-30,50.2691764831543
2018-07-31,50.63969802856445
2018-08-01,50.605224609375
2018-08-02,51.540122985839844
2018-08-03,52.354393005371094
2018-08-06,52.500877380371094
2018-08-07,52.117435455322266
2018-08-08,52.2768440246582
2018-08-09,52.05280685424805
2018-08-10,52.13036346435547
2018-08-13,52.164817810058594
2018-08-14,52.59135055541992
2018-08-15,53.478851318359375
2018-08-16,54.021697998046875
2018-08-17,54.45683670043945
2018-08-20,54.51284408569336
2018-08-21,53.36253356933594
2018-08-22,53.23760223388672
2018-08-23,53.397003173828125
2018-08-24,53.534873962402344
2018-08-27,53.31081771850586
2018-08-28,53.04802322387695
2018-08-29,53.521942138671875
2018-08-30,53.2763671875
2018-08-31,53.801971435546875
2018-09-04,54.38791275024414
2018-09-05,55.02985763549805
2018-09-06,55.81827163696289
2018-09-07,56.266326904296875
2018-09-10,56.65837478637695
2018-09-11,56.09397506713867
2018-09-12,56.511898040771484
2018-09-13,56.559288024902344
2018-09-14,56.99441909790039
2018-09-17,57.15814208984375
2018-09-18,56.542049407958984
2018-09-19,55.9604377746582
2018-09-20,56.050907135009766
2018-09-21,56.10261154174805
2018-09-24,55.8441047668457
2018-09-25,55.69332504272461
2018-09-26,55.9604377746582
2018-09-27,55.2711067199707
2018-09-28,56.761775970458984
2018-10-01,57.13660430908203
2018-10-02,57.472652435302734
2018-10-03,57.73976516723633
2018-10-04,58.46786117553711
2018-10-05,58.71005630493164
2018-10-08,58.84845733642578
2018-10-09,58.740325927734375
2018-10-10,58.08295440673828
2018-10-11,56.945518493652344
2018-10-12,57.442874908447266
2018-10-15,58.06997299194336
2018-10-16,59.26796340942383
2018-10-17,59.54909896850586
2018-10-18,59.45393753051758
2018-10-19,60.82923889160156
2018-10-22,61.15793991088867
2018-10-23,60.99358367919922
2018-10-24,61.10602951049805
2018-10-25,60.40540313720703
2018-10-26,59.85182571411133
2018-10-29,60.73408889770508
2018-10-30,62.60243225097656
2018-10-31,62.2780647277832
2018-11-01,62.79706573486328
2018-11-02,62.044517517089844
2018-11-05,63.51066207885742
2018-11-06,64.2242431640625
2018-11-07,64.8772964477539
2018-11-08,65.45250701904297
2018-11-09,65.04596710205078
2018-11-12,64.53997802734375
2018-11-13,64.0988540649414
2018-11-14,63.87394714355469
2018-11-15,64.28479766845703
2018-11-16,64.87297821044922
2018-11-19,64.50535583496094
2018-11-20,63.432804107666016
2018-11-21,62.46834945678711
2018-11-23,62.788368225097656
2018-11-26,62.59809494018555
2018-11-27,63.627418518066406
2018-11-28,63.99071502685547
2018-11-29,64.46211242675781
2018-11-30,64.87297821044922
2018-12-03,65.52171325683594
2018-12-04,65.54763793945312
2018-12-06,65.57792663574219
2018-12-07,65.04167175292969
2018-12-10,65.41360473632812
2018-12-11,66.13152313232422
2018-12-12,66.98784637451172
2018-12-13,67.39437103271484
2018-12-14,65.5520248413086
2018-12-17,63.19926834106445
2018-12-18,63.00464630126953
2018-12-19,61.391483306884766
2018-12-20,60.13726043701172
2018-12-21,59.743709564208984
2018-12-24,57.97480773925781
2018-12-26,59.830196380615234
2018-12-27,60.5654182434082
2018-12-28,60.365657806396484
2018-12-31,60.46554946899414
2019-01-02,58.89354705810547
2019-01-03,59.171470642089844
2019-01-04,59.349510192871094
2019-01-07,59.857582092285156
2019-01-08,60.92584991455078
2019-01-09,60.921512603759766
2019-01-10,61.1777229309082
2019-01-11,60.84769058227539
2019-01-14,60.530662536621094
2019-01-15,61.13861846923828
2019-01-16,60.60886764526367
2019-01-17,61.004005432128906
2019-01-18,60.55241394042969
2019-01-22,60.274471282958984
2019-01-23,60.361331939697266
2019-01-24,53.9995002746582
2019-01-25,52.70107650756836
2019-01-28,52.91386413574219
2019-01-29,52.627254486083984
2019-01-30,53.24823760986328
2019-01-31,53.691192626953125
2019-02-01,53.43931198120117
2019-02-04,52.883460998535156
2019-02-05,54.190574645996094
2019-02-06,53.48273849487305
2019-02-07,54.21662139892578
2019-02-08,55.01564407348633
2019-02-11,55.363059997558594
2019-02-12,55.91021728515625
2019-02-13,55.84073257446289
2019-02-14,55.323978424072266
2019-02-15,55.78861999511719
2019-02-19,56.318416595458984
2019-02-20,56.63542175292969
2019-02-21,58.08583450317383
2019-02-22,58.945655822753906
2019-02-25,57.94253158569336
2019-02-26,57.77316665649414
2019-02-27,58.51573181152344
2019-02-28,59.04988479614258
2019-03-01,59.366886138916016
2019-03-04,58.82840347290039
2019-03-05,58.984737396240234
2019-03-06,59.26265335083008
2019-03-07,58.89788818359375
2019-03-08,59.51453399658203
2019-03-11,60.39607238769531
2019-03-12,60.10076141357422
2019-03-13,60.44814682006836
2019-03-14,60.561065673828125
2019-03-15,60.79124450683594
