Date,XEL
2016-08-02,32.40085220336914
2016-08-03,31.9858341217041
2016-08-04,32.097015380859375
2016-08-05,31.622697830200195
2016-08-08,31.54859161376953
2016-08-09,31.607879638671875
2016-08-10,31.637531280517578
2016-08-11,31.652339935302734
2016-08-12,31.71903419494629
2016-08-15,31.2150936126709
2016-08-16,30.859363555908203
2016-08-17,31.370723724365234
2016-08-18,31.837610244750977
2016-08-19,31.43743133544922
2016-08-22,31.55600357055664
2016-08-23,31.266977310180664
2016-08-24,31.27437973022461
2016-08-25,31.333675384521484
2016-08-26,30.674095153808594
2016-08-29,30.903831481933594
2016-08-30,30.525875091552734
2016-08-31,30.6518611907959
2016-09-01,30.585155487060547
2016-09-02,30.911245346069336
2016-09-06,31.27437973022461
2016-09-07,31.40778160095215
2016-09-08,31.400367736816406
2016-09-09,30.22202491760254
2016-09-12,30.696325302124023
2016-09-13,30.33765983581543
2016-09-14,30.45720100402832
2016-09-15,30.53192138671875
2016-09-16,30.785993576049805
2016-09-19,31.1446590423584
2016-09-20,31.025104522705078
2016-09-21,31.794755935668945
2016-09-22,32.05629348754883
2016-09-23,32.18332290649414
2016-09-26,32.20573806762695
2016-09-27,31.660240173339844
2016-09-28,31.570592880249023
2016-09-29,31.241802215576172
2016-09-30,30.741161346435547
2016-10-03,30.32270622253418
2016-10-04,29.582958221435547
2016-10-05,29.523168563842773
2016-10-06,29.605365753173828
2016-10-07,29.59789276123047
2016-10-10,29.80712127685547
2016-10-11,29.478322982788086
2016-10-12,29.680097579956055
2016-10-13,30.143367767333984
2016-10-14,29.92667579650879
2016-10-17,30.143367767333984
2016-10-18,30.292827606201172
2016-10-19,30.128414154052734
2016-10-20,30.180742263793945
2016-10-21,29.851951599121094
2016-10-24,30.03876304626465
2016-10-25,30.247982025146484
2016-10-26,30.33765983581543
2016-10-27,30.21809959411621
2016-10-28,30.39742660522461
2016-10-31,31.047517776489258
2016-11-01,30.53192138671875
2016-11-02,30.2330379486084
2016-11-03,30.35259437561035
2016-11-04,30.158315658569336
2016-11-07,30.748634338378906
2016-11-08,31.025104522705078
2016-11-09,29.575475692749023
2016-11-10,28.902965545654297
2016-11-11,29.02252769470215
2016-11-14,28.775941848754883
2016-11-15,29.328889846801758
2016-11-16,29.149547576904297
2016-11-17,29.142078399658203
2016-11-18,29.044937133789062
2016-11-21,29.396133422851562
2016-11-22,29.358783721923828
2016-11-23,28.97021484375
2016-11-25,29.530643463134766
2016-11-28,30.128414154052734
2016-11-29,30.255460739135742
2016-11-30,29.149547576904297
2016-12-01,28.798351287841797
2016-12-02,28.94780158996582
2016-12-05,28.98516082763672
2016-12-06,28.97021484375
2016-12-07,29.403615951538086
2016-12-08,29.328889846801758
2016-12-09,29.777238845825195
2016-12-12,30.240514755249023
2016-12-13,30.427324295043945
2016-12-14,29.919204711914062
2016-12-15,30.053699493408203
2016-12-16,30.404909133911133
2016-12-19,30.45720100402832
2016-12-20,30.621604919433594
2016-12-21,30.569292068481445
2016-12-22,30.644643783569336
2016-12-23,30.644643783569336
2016-12-27,30.68985366821289
2016-12-28,30.35831642150879
2016-12-29,30.84808349609375
2016-12-30,30.667253494262695
2017-01-03,30.606966018676758
2017-01-04,30.742599487304688
2017-01-05,30.742599487304688
2017-01-06,30.833023071289062
2017-01-09,30.365848541259766
2017-01-10,30.35831642150879
2017-01-11,30.659717559814453
2017-01-12,30.78028106689453
2017-01-13,30.629579544067383
2017-01-17,31.04399299621582
2017-01-18,31.141944885253906
2017-01-19,30.8104190826416
2017-01-20,30.946044921875
2017-01-23,30.750133514404297
2017-01-24,30.735061645507812
2017-01-25,30.719987869262695
2017-01-26,30.825481414794922
2017-01-27,30.682323455810547
2017-01-30,30.68985366821289
2017-01-31,31.134414672851562
2017-02-01,30.614501953125
2017-02-02,31.187156677246094
2017-02-03,31.232376098632812
2017-02-06,31.270048141479492
2017-02-07,31.39059829711914
2017-02-08,31.691999435424805
2017-02-09,31.46595001220703
2017-02-10,31.60157585144043
2017-02-13,31.669401168823242
2017-02-14,31.435813903808594
2017-02-15,31.352922439575195
2017-02-16,31.563901901245117
2017-02-17,31.646808624267578
2017-02-21,31.97078514099121
2017-02-22,32.016014099121094
2017-02-23,32.36260223388672
2017-02-24,32.6564826965332
2017-02-27,32.63386535644531
2017-02-28,32.935264587402344
2017-03-01,32.77703094482422
2017-03-02,33.04075241088867
2017-03-03,32.94279861450195
2017-03-06,32.86745834350586
2017-03-07,33.018150329589844
2017-03-08,32.43796920776367
2017-03-09,32.45303726196289
2017-03-10,32.77703094482422
2017-03-13,32.845420837402344
2017-03-14,32.86061477661133
2017-03-15,33.468441009521484
2017-03-16,33.111351013183594
2017-03-17,33.31646728515625
2017-03-20,33.118934631347656
2017-03-21,33.70396041870117
2017-03-22,33.817928314208984
2017-03-23,33.87112045288086
2017-03-24,34.01548385620117
2017-03-27,34.01548385620117
2017-03-28,34.137046813964844
2017-03-29,33.78754425048828
2017-03-30,33.66597366333008
2017-03-31,33.7723503112793
2017-04-03,33.73435592651367
2017-04-04,33.817928314208984
2017-04-05,34.053466796875
2017-04-06,33.87871551513672
2017-04-07,33.73435592651367
2017-04-10,33.87112045288086
2017-04-11,33.87112045288086
2017-04-12,34.114253997802734
2017-04-13,34.053466796875
2017-04-17,34.251007080078125
2017-04-18,34.266212463378906
2017-04-19,34.03826904296875
2017-04-20,33.924312591552734
2017-04-21,34.061073303222656
2017-04-24,34.20542907714844
2017-04-25,34.19782638549805
2017-04-26,34.068668365478516
2017-04-27,34.28900146484375
2017-04-28,34.22821044921875
2017-05-01,34.03826904296875
2017-05-02,34.045875549316406
2017-05-03,33.96988296508789
2017-05-04,34.129451751708984
2017-05-05,34.22821044921875
2017-05-08,34.28900146484375
2017-05-09,34.01548385620117
2017-05-10,34.10664749145508
2017-05-11,34.3041877746582
2017-05-12,34.63090896606445
2017-05-15,34.8056526184082
2017-05-16,34.62330627441406
2017-05-17,34.653690338134766
2017-05-18,34.67649841308594
2017-05-19,34.83604431152344
2017-05-22,35.177947998046875
2017-05-23,35.33750534057617
2017-05-24,35.53505325317383
2017-05-25,35.9073371887207
2017-05-26,35.93772506713867
2017-05-30,36.150474548339844
2017-05-31,36.40119552612305
2017-06-01,36.5683479309082
2017-06-02,36.71271514892578
2017-06-05,36.3480110168457
2017-06-06,36.120079040527344
2017-06-07,36.39360427856445
2017-06-08,35.96812438964844
2017-06-09,35.97572708129883
2017-06-12,35.846561431884766
2017-06-13,36.037967681884766
2017-06-14,36.26765060424805
2017-06-15,36.43608093261719
2017-06-16,36.58920669555664
2017-06-19,36.43608093261719
2017-06-20,36.505001068115234
2017-06-21,36.40547180175781
2017-06-22,36.24468231201172
2017-06-23,36.08389663696289
2017-06-26,36.275299072265625
2017-06-27,35.99203109741211
2017-06-28,35.578590393066406
2017-06-29,35.18811798095703
2017-06-30,35.12688064575195
2017-07-03,34.8895263671875
2017-07-05,34.8588981628418
2017-07-06,34.8895263671875
2017-07-07,34.98139953613281
2017-07-10,34.88187789916992
2017-07-11,34.86655807495117
2017-07-12,35.1345329284668
2017-07-13,34.96609115600586
2017-07-14,35.157501220703125
2017-07-17,35.31061935424805
2017-07-18,35.525001525878906
2017-07-19,35.693424224853516
2017-07-20,36.08389663696289
2017-07-21,36.305938720703125
2017-07-24,35.90781021118164
2017-07-25,35.754669189453125
2017-07-26,36.19108963012695
2017-07-27,36.489681243896484
2017-07-28,36.10687255859375
2017-07-31,36.22172546386719
2017-08-01,36.4207763671875
2017-08-02,36.527957916259766
2017-08-03,36.83421325683594
2017-08-04,36.72703170776367
2017-08-07,36.90312194824219
2017-08-08,37.08686828613281
2017-08-09,36.956722259521484
2017-08-10,37.239990234375
2017-08-11,36.89546585083008
2017-08-14,37.07921600341797
2017-08-15,37.30889892578125
2017-08-16,37.469688415527344
2017-08-17,37.262962341308594
2017-08-18,37.515628814697266
2017-08-21,37.676395416259766
2017-08-22,37.61515808105469
2017-08-23,37.79890823364258
2017-08-24,37.7835807800293
2017-08-25,37.79890823364258
2017-08-28,37.929054260253906
2017-08-29,37.898433685302734
2017-08-30,37.88311767578125
2017-08-31,37.898433685302734
2017-09-01,37.79124069213867
2017-09-05,38.013282775878906
2017-09-06,37.94437026977539
2017-09-07,38.1970100402832
2017-09-08,38.45733642578125
2017-09-11,38.67171096801758
2017-09-12,37.921409606933594
2017-09-13,37.638118743896484
2017-09-14,37.869503021240234
2017-09-15,37.854068756103516
2017-09-18,37.499298095703125
2017-09-19,37.36045455932617
2017-09-20,37.12136459350586
2017-09-21,37.028812408447266
2017-09-22,36.56604766845703
2017-09-25,36.789730072021484
2017-09-26,36.79743576049805
2017-09-27,36.280677795410156
2017-09-28,36.535194396972656
2017-09-29,36.49663543701172
2017-10-02,36.527488708496094
2017-10-03,36.38866424560547
2017-10-04,36.843711853027344
2017-10-05,36.69716262817383
2017-10-06,36.55063247680664
2017-10-09,36.69716262817383
2017-10-10,36.974822998046875
2017-10-11,37.237056732177734
2017-10-12,37.60726547241211
2017-10-13,37.49158477783203
2017-10-16,37.399024963378906
2017-10-17,37.57642364501953
2017-10-18,37.58413314819336
2017-10-19,37.985198974609375
2017-10-20,37.99291229248047
2017-10-23,38.00062561035156
2017-10-24,38.14715576171875
2017-10-25,38.085453033447266
2017-10-26,37.83094024658203
2017-10-27,37.954341888427734
2017-10-30,38.01604461669922
2017-10-31,38.193443298339844
2017-11-01,37.969764709472656
2017-11-02,37.99291229248047
2017-11-03,38.24742126464844
2017-11-06,38.10088348388672
2017-11-07,38.5867919921875
2017-11-08,38.7564697265625
2017-11-09,38.95698928833008
2017-11-10,38.7179069519043
2017-11-13,39.17295455932617
2017-11-14,39.951942443847656
2017-11-15,39.47374725341797
2017-11-16,39.47374725341797
2017-11-17,39.25008010864258
2017-11-20,39.01869201660156
2017-11-21,39.03412628173828
2017-11-22,38.972408294677734
2017-11-24,39.11125564575195
2017-11-27,39.226951599121094
2017-11-28,39.52773666381836
2017-11-29,39.53544998168945
2017-11-30,39.80539321899414
2017-12-01,39.61257553100586
2017-12-04,39.3966178894043
2017-12-05,39.180667877197266
2017-12-06,39.404327392578125
2017-12-07,39.21153259277344
2017-12-08,39.489166259765625
2017-12-11,39.674285888671875
2017-12-12,38.98014450073242
2017-12-13,39.20381164550781
2017-12-14,38.86444854736328
2017-12-15,39.165225982666016
2017-12-18,38.63306427001953
2017-12-19,38.04689025878906
2017-12-20,37.399024963378906
2017-12-21,37.3218879699707
2017-12-22,37.21392822265625
2017-12-26,36.889984130859375
2017-12-27,37.14643096923828
2017-12-28,37.36402893066406
2017-12-29,37.38733673095703
2018-01-02,37.154205322265625
2018-01-03,36.905517578125
2018-01-04,36.61799240112305
2018-01-05,36.36153793334961
2018-01-08,36.633544921875
2018-01-09,36.20611572265625
2018-01-10,35.8486442565918
2018-01-11,35.37458801269531
2018-01-12,35.08705139160156
2018-01-16,35.195858001708984
2018-01-17,35.506710052490234
2018-01-18,35.26579284667969
2018-01-19,35.0715217590332
2018-01-22,35.149227142333984
2018-01-23,35.53002166748047
2018-01-24,35.397918701171875
2018-01-25,35.74763107299805
2018-01-26,35.514469146728516
2018-01-29,34.85393142700195
2018-01-30,35.1336784362793
2018-01-31,35.46784973144531
2018-02-01,34.822837829589844
2018-02-02,34.56638717651367
2018-02-05,33.905826568603516
2018-02-06,33.206424713134766
2018-02-07,32.996604919433594
2018-02-08,32.981056213378906
2018-02-09,33.688228607177734
2018-02-12,34.00686264038086
2018-02-13,34.16229248046875
2018-02-14,33.58721160888672
2018-02-15,34.341026306152344
2018-02-16,34.7218132019043
2018-02-20,34.2866325378418
2018-02-21,33.96023178100586
2018-02-22,33.890296936035156
2018-02-23,34.79176330566406
2018-02-26,34.61300277709961
2018-02-27,33.96023178100586
2018-02-28,33.63383483886719
2018-03-01,33.54836654663086
2018-03-02,33.439552307128906
2018-03-05,34.06126022338867
2018-03-06,33.34630584716797
2018-03-07,33.19865417480469
2018-03-08,33.517269134521484
2018-03-09,33.63383483886719
2018-03-12,33.92915344238281
2018-03-13,33.81258010864258
2018-03-14,34.13400650024414
2018-03-15,34.22025680541992
2018-03-16,34.59654235839844
2018-03-19,34.62791061401367
2018-03-20,34.698463439941406
2018-03-21,34.855262756347656
2018-03-22,34.94150161743164
2018-03-23,34.29079818725586
2018-03-26,34.60438919067383
2018-03-27,35.36483383178711
2018-03-28,35.54515075683594
2018-03-29,35.654911041259766
2018-04-02,35.23940658569336
2018-04-03,35.43539810180664
2018-04-04,35.443233489990234
2018-04-05,35.81954574584961
2018-04-06,35.64706802368164
2018-04-09,35.678436279296875
2018-04-10,35.3021240234375
2018-04-11,35.15316390991211
2018-04-12,34.51029968261719
2018-04-13,34.87093734741211
2018-04-16,35.49811553955078
2018-04-17,35.756813049316406
2018-04-18,35.52946853637695
2018-04-19,35.5843505859375
2018-04-20,35.356998443603516
2018-04-23,35.521636962890625
2018-04-24,35.811710357666016
2018-04-25,35.882259368896484
2018-04-26,36.438880920410156
2018-04-27,36.924930572509766
2018-04-30,36.72110366821289
2018-05-01,36.57216262817383
2018-05-02,36.48591232299805
2018-05-03,36.438880920410156
2018-05-04,36.368309020996094
2018-05-07,36.16448974609375
2018-05-08,35.278594970703125
2018-05-09,35.12964630126953
2018-05-10,35.474609375
2018-05-11,35.4824333190918
2018-05-14,35.28645324707031
2018-05-15,34.92580795288086
2018-05-16,34.69063186645508
2018-05-17,34.361351013183594
2018-05-18,34.25944137573242
2018-05-21,34.141845703125
2018-05-22,34.26728439331055
2018-05-23,34.77686309814453
2018-05-24,35.15316390991211
2018-05-25,35.42756271362305
2018-05-29,35.474609375
2018-05-30,35.756813049316406
2018-05-31,35.68627166748047
2018-06-01,35.07477569580078
2018-06-04,34.60438919067383
2018-06-05,33.96154022216797
2018-06-06,33.201080322265625
2018-06-07,33.491146087646484
2018-06-08,33.491146087646484
2018-06-11,33.02861022949219
2018-06-12,33.38139343261719
2018-06-13,33.31867218017578
2018-06-14,33.91196823120117
2018-06-15,34.275840759277344
2018-06-18,34.48942184448242
2018-06-19,34.956138610839844
2018-06-20,34.71091842651367
2018-06-21,34.68717956542969
2018-06-22,34.68717956542969
2018-06-25,35.715538024902344
2018-06-26,35.8579216003418
2018-06-27,36.1427001953125
2018-06-28,36.11897659301758
2018-06-29,36.134796142578125
2018-07-02,36.56986618041992
2018-07-03,36.585689544677734
2018-07-05,36.85463333129883
2018-07-06,37.1473274230957
2018-07-09,35.72346115112305
2018-07-10,36.1427001953125
2018-07-11,36.6964111328125
2018-07-12,36.656883239746094
2018-07-13,36.601505279541016
2018-07-16,36.44328308105469
2018-07-17,36.27718734741211
2018-07-18,36.08732986450195
2018-07-19,36.31671905517578
2018-07-20,36.09523391723633
2018-07-23,35.818363189697266
2018-07-24,36.0240478515625
2018-07-25,36.1427001953125
2018-07-26,37.084041595458984
2018-07-27,36.85463333129883
2018-07-30,36.61732482910156
2018-07-31,37.06822204589844
2018-08-01,36.6964111328125
2018-08-02,36.862545013427734
2018-08-03,37.32135772705078
2018-08-06,37.40045166015625
2018-08-07,37.33717727661133
2018-08-08,37.432090759277344
2018-08-09,37.68523406982422
2018-08-10,37.59822082519531
2018-08-13,37.59822082519531
2018-08-14,37.542842864990234
2018-08-15,37.89090347290039
2018-08-16,38.10448455810547
2018-08-17,38.19940948486328
2018-08-20,38.15195846557617
2018-08-21,37.90672302246094
2018-08-22,37.51912307739258
2018-08-23,37.72478485107422
2018-08-24,37.93045425415039
2018-08-27,37.5823974609375
2018-08-28,37.629859924316406
2018-08-29,38.001644134521484
2018-08-30,38.23895263671875
2018-08-31,38.00955581665039
2018-09-04,38.36552810668945
2018-09-05,38.982540130615234
2018-09-06,38.99045944213867
2018-09-07,38.499996185302734
2018-09-10,38.768951416015625
2018-09-11,38.53955841064453
2018-09-12,38.43672180175781
2018-09-13,38.62806701660156
2018-09-14,38.58821487426758
2018-09-17,38.58022689819336
2018-09-18,38.36496353149414
2018-09-19,37.62348937988281
2018-09-20,37.751068115234375
2018-09-21,37.86267852783203
2018-09-24,37.50391387939453
2018-09-25,37.16108322143555
2018-09-26,36.730552673339844
2018-09-27,37.13715362548828
2018-09-28,37.639442443847656
2018-10-01,37.567684173583984
2018-10-02,38.069969177246094
2018-10-03,37.583641052246094
2018-10-04,37.83079147338867
2018-10-05,38.564292907714844
2018-10-08,38.891170501708984
2018-10-09,39.07453155517578
2018-10-10,38.939002990722656
2018-10-11,37.96631622314453
2018-10-12,37.99024963378906
2018-10-15,37.98227310180664
2018-10-16,38.484561920166016
2018-10-17,38.46065139770508
2018-10-18,38.54036331176758
2018-10-19,39.17021560668945
2018-10-22,38.96292495727539
2018-10-23,38.978878021240234
2018-10-24,40.07114028930664
2018-10-25,39.40940475463867
2018-10-26,38.675899505615234
2018-10-29,39.39344787597656
2018-10-30,39.61669158935547
2018-10-31,39.07453155517578
2018-11-01,38.644004821777344
2018-11-02,38.04606246948242
2018-11-05,38.58821487426758
2018-11-06,39.178184509277344
2018-11-07,39.465213775634766
2018-11-08,39.329673767089844
2018-11-09,40.134925842285156
2018-11-12,40.74882125854492
2018-11-13,40.96409225463867
2018-11-14,40.78868865966797
2018-11-15,40.95612335205078
2018-11-16,40.70896530151367
2018-11-19,41.155433654785156
2018-11-20,41.306907653808594
2018-11-21,40.46179962158203
2018-11-23,40.549503326416016
2018-11-26,40.74085998535156
2018-11-27,41.25110626220703
2018-11-28,41.107601165771484
2018-11-29,41.083683013916016
2018-11-30,41.81718063354492
2018-12-03,42.20783996582031
2018-12-04,42.12013244628906
2018-12-06,42.42310333251953
2018-12-07,42.40715789794922
2018-12-10,42.6224250793457
2018-12-11,42.67026901245117
2018-12-12,42.20783996582031
2018-12-13,42.79783248901367
2018-12-14,42.36729431152344
2018-12-17,41.24314880371094
2018-12-18,41.05178451538086
2018-12-19,40.597347259521484
2018-12-20,40.95612335205078
2018-12-21,40.581390380859375
2018-12-24,38.747657775878906
2018-12-26,39.51304244995117
2018-12-27,39.85049057006836
2018-12-28,39.56928634643555
2018-12-31,39.58535385131836
2019-01-02,38.741737365722656
2019-01-03,38.58909606933594
2019-01-04,38.96670913696289
2019-01-07,38.79798889160156
2019-01-08,39.2479133605957
2019-01-09,38.9345703125
2019-01-10,39.58535385131836
2019-01-11,39.60142517089844
2019-01-14,39.31218719482422
2019-01-15,40.0834846496582
2019-01-16,40.37271499633789
2019-01-17,40.72624206542969
2019-01-18,40.73426818847656
2019-01-22,40.6941032409668
2019-01-23,41.079742431640625
2019-01-24,41.288639068603516
2019-01-25,40.6057243347168
2019-01-28,40.53340530395508
2019-01-29,40.686058044433594
2019-01-30,40.911033630371094
2019-01-31,42.06797790527344
2019-02-01,41.8912239074707
2019-02-04,42.08404541015625
2019-02-05,42.1001091003418
2019-02-06,42.12421798706055
2019-02-07,42.68661880493164
2019-02-08,42.96782302856445
2019-02-11,43.04013442993164
2019-02-12,42.96782302856445
2019-02-13,42.79910659790039
2019-02-14,42.79910659790039
2019-02-15,42.95174789428711
2019-02-19,43.216888427734375
2019-02-20,43.465965270996094
2019-02-21,44.01230239868164
2019-02-22,44.405975341796875
2019-02-25,43.956050872802734
2019-02-26,43.763221740722656
2019-02-27,43.69895553588867
2019-02-28,44.076568603515625
2019-03-01,44.12477111816406
2019-03-04,44.25333023071289
2019-03-05,44.10871124267578
2019-03-06,44.2613525390625
2019-03-07,44.60683059692383
2019-03-08,44.727352142333984
2019-03-11,45.032657623291016
2019-03-12,45.36206817626953
2019-03-13,45.51472854614258
2019-03-14,45.4459342956543
2019-03-15,45.7210693359375
