Date,TPL
2015-11-24,14.14798355102539
2015-11-25,14.326488494873047
2015-11-27,14.184273719787598
2015-11-30,14.731554985046387
2015-12-01,14.945375442504883
2015-12-02,14.844346046447754
2015-12-03,14.819828033447266
2015-12-04,14.786476135253906
2015-12-07,14.417703628540039
2015-12-08,14.300005912780762
2015-12-09,14.282350540161133
2015-12-10,14.241159439086914
2015-12-11,13.999882698059082
2015-12-14,13.730162620544434
2015-12-15,13.70172119140625
2015-12-16,13.15149211883545
2015-12-17,13.019087791442871
2015-12-18,12.830775260925293
2015-12-21,12.374703407287598
2015-12-22,12.99751091003418
2015-12-23,13.287822723388672
2015-12-24,13.408464431762695
2015-12-28,12.871969223022461
2015-12-29,12.415898323059082
2015-12-30,12.023579597473145
2015-12-31,12.840582847595215
2016-01-04,12.236412048339844
2016-01-05,12.359991073608398
2016-01-06,12.178546905517578
2016-01-07,12.520840644836426
2016-01-08,12.015731811523438
2016-01-11,11.99023151397705
2016-01-12,11.603798866271973
2016-01-13,11.129096031188965
2016-01-14,11.413521766662598
2016-01-15,11.054553031921387
2016-01-19,10.824067115783691
2016-01-20,11.352714538574219
2016-01-21,12.175601959228516
2016-01-22,12.402166366577148
2016-01-25,12.098119735717773
2016-01-26,12.076541900634766
2016-01-27,11.87155532836914
2016-01-28,12.161871910095215
2016-01-29,11.956886291503906
2016-02-01,12.357049942016602
2016-02-02,12.703269958496094
2016-02-03,12.522806167602539
2016-02-04,12.408049583435059
2016-02-05,11.774456977844238
2016-02-08,11.77347469329834
2016-02-09,11.52140998840332
2016-02-10,11.771514892578125
2016-02-11,11.387042999267578
2016-02-12,11.573394775390625
2016-02-16,12.064773559570312
2016-02-17,12.242297172546387
2016-02-18,12.64638614654541
2016-02-19,12.8523530960083
2016-02-22,12.453166007995605
2016-02-23,12.93179702758789
2016-02-24,12.924931526184082
2016-02-25,12.88962173461914
2016-02-26,13.069109916687012
2016-02-29,13.338826179504395
2016-03-01,13.457501411437988
2016-03-02,13.811567306518555
2016-03-03,13.878264427185059
2016-03-04,14.711942672729492
2016-03-07,14.811205863952637
2016-03-08,14.355173110961914
2016-03-09,14.379744529724121
2016-03-10,14.349276542663574
2016-03-11,14.565495491027832
2016-03-14,14.479012489318848
2016-03-15,14.322742462158203
2016-03-16,14.824963569641113
2016-03-17,14.78663444519043
2016-03-18,14.40726375579834
2016-03-21,14.91440486907959
2016-03-22,14.717842102050781
2016-03-23,14.644123077392578
2016-03-24,14.400385856628418
2016-03-28,14.626437187194824
2016-03-29,14.509477615356445
2016-03-30,14.695230484008789
2016-03-31,14.301115989685059
2016-04-01,14.280477523803711
2016-04-04,14.66869068145752
2016-04-05,14.378762245178223
2016-04-06,14.4013671875
2016-04-07,14.575325965881348
2016-04-08,14.717842102050781
2016-04-11,14.608743667602539
2016-04-12,14.766980171203613
2016-04-13,14.790565490722656
2016-04-14,14.742409706115723
2016-04-15,14.762062072753906
2016-04-18,14.636260986328125
2016-04-19,14.669677734375
2016-04-20,14.742409706115723
2016-04-21,14.58515453338623
2016-04-22,14.604811668395996
2016-04-25,15.037257194519043
2016-04-26,15.037257194519043
2016-04-27,15.37240219116211
2016-04-28,15.18468189239502
2016-04-29,14.88983154296875
2016-05-02,15.037257194519043
2016-05-03,15.063797950744629
2016-05-04,14.872138977050781
2016-05-05,14.91931438446045
2016-05-06,14.88983154296875
2016-05-09,14.693266868591309
2016-05-10,15.47952651977539
2016-05-11,15.82646656036377
2016-05-12,15.931628227233887
2016-05-13,16.118364334106445
2016-05-16,16.024995803833008
2016-05-17,15.676087379455566
2016-05-18,15.804848670959473
2016-05-19,15.626955032348633
2016-05-20,15.725236892700195
2016-05-23,15.922784805297852
2016-05-24,16.118364334106445
2016-05-25,15.98077392578125
2016-05-26,15.921799659729004
2016-05-27,16.307071685791016
2016-05-31,16.70806312561035
2016-06-01,17.101186752319336
2016-06-02,16.580293655395508
2016-06-03,16.86138343811035
2016-06-06,16.871217727661133
2016-06-07,16.794553756713867
2016-06-08,16.81224250793457
2016-06-09,16.663837432861328
2016-06-10,16.346378326416016
2016-06-13,16.334592819213867
2016-06-14,16.41321563720703
2016-06-15,16.609783172607422
2016-06-16,16.602895736694336
2016-06-17,16.70118522644043
2016-06-20,16.7572021484375
2016-06-21,16.864328384399414
2016-06-22,16.947866439819336
2016-06-23,16.53705406188965
2016-06-24,16.215665817260742
2016-06-27,16.04661750793457
2016-06-28,16.118364334106445
2016-06-29,16.511497497558594
2016-06-30,16.57538414001465
2016-07-01,16.855484008789062
2016-07-05,16.62943458557129
2016-07-06,16.70806312561035
2016-07-07,16.813228607177734
2016-07-08,16.865310668945312
2016-07-11,16.707073211669922
2016-07-12,16.786685943603516
2016-07-13,16.654006958007812
2016-07-14,16.594057083129883
2016-07-15,16.706092834472656
2016-07-18,16.609783172607422
2016-07-19,16.706092834472656
2016-07-20,16.609783172607422
2016-07-21,16.511497497558594
2016-07-22,16.707073211669922
2016-07-25,16.65793800354004
2016-07-26,16.265792846679688
2016-07-27,16.041706085205078
2016-07-28,15.792064666748047
2016-07-29,15.725236892700195
2016-08-01,15.391075134277344
2016-08-02,15.9424409866333
2016-08-03,16.511497497558594
2016-08-04,16.975391387939453
2016-08-05,17.1984920501709
2016-08-08,17.500221252441406
2016-08-09,17.386215209960938
2016-08-10,17.24861717224121
2016-08-11,17.13067626953125
2016-08-12,17.25255012512207
2016-08-15,17.3714656829834
2016-08-16,17.272207260131836
2016-08-17,17.443214416503906
2016-08-18,17.681062698364258
2016-08-19,17.54837989807129
2016-08-22,17.627004623413086
2016-08-23,17.317419052124023
2016-08-24,17.322328567504883
2016-08-25,16.976375579833984
2016-08-26,17.0618839263916
2016-08-29,17.212255477905273
2016-08-30,17.445186614990234
2016-08-31,17.36655616760254
2016-09-01,17.3508358001709
2016-09-02,17.376386642456055
2016-09-06,17.498254776000977
2016-09-07,18.18819808959961
2016-09-08,21.69197654724121
2016-09-09,19.361696243286133
2016-09-12,19.558258056640625
2016-09-13,19.568090438842773
2016-09-14,20.430028915405273
2016-09-15,21.23005485534668
2016-09-16,21.621213912963867
2016-09-19,21.223169326782227
2016-09-20,21.5248966217041
2016-09-21,21.570106506347656
2016-09-22,21.57501983642578
2016-09-23,21.432512283325195
2016-09-26,21.943584442138672
2016-09-27,22.310176849365234
2016-09-28,22.900861740112305
2016-09-29,23.03157615661621
2016-09-30,23.521997451782227
2016-10-03,23.531827926635742
2016-10-04,23.505294799804688
2016-10-05,24.244380950927734
2016-10-06,24.741695404052734
2016-10-07,25.25865936279297
2016-10-10,25.4119815826416
2016-10-11,25.42082977294922
2016-10-12,26.449846267700195
2016-10-13,26.688674926757812
2016-10-14,27.008092880249023
2016-10-17,26.813493728637695
2016-10-18,26.897035598754883
2016-10-19,27.566341400146484
2016-10-20,27.321613311767578
2016-10-21,28.00959014892578
2016-10-24,29.190946578979492
2016-10-25,29.927087783813477
2016-10-26,28.305421829223633
2016-10-27,25.552526473999023
2016-10-28,26.481300354003906
2016-10-31,26.07243537902832
2016-11-01,26.164831161499023
2016-11-02,25.916173934936523
2016-11-03,25.016883850097656
2016-11-04,24.671911239624023
2016-11-07,24.9146671295166
2016-11-08,24.809507369995117
2016-11-09,26.109790802001953
2016-11-10,27.617441177368164
2016-11-11,27.939809799194336
2016-11-14,27.65675926208496
2016-11-15,28.090185165405273
2016-11-16,27.56535530090332
2016-11-17,28.306406021118164
2016-11-18,28.55899429321289
2016-11-21,28.894140243530273
2016-11-22,28.304447174072266
2016-11-23,28.69658851623535
2016-11-25,28.639583587646484
2016-11-28,28.423364639282227
2016-11-29,28.49117660522461
2016-11-30,29.22043228149414
2016-12-01,28.844993591308594
2016-12-02,29.68039894104004
2016-12-05,29.2056884765625
2016-12-06,29.07596206665039
2016-12-07,29.552629470825195
2016-12-08,29.8386287689209
2016-12-09,29.917259216308594
2016-12-12,29.24795150756836
2016-12-13,29.780651092529297
2016-12-14,29.307905197143555
2016-12-15,29.382598876953125
2016-12-16,29.399307250976562
2016-12-19,29.279403686523438
2016-12-20,29.503488540649414
2016-12-21,29.48678207397461
2016-12-22,29.533960342407227
2016-12-23,29.386533737182617
2016-12-27,29.50937843322754
2016-12-28,29.289236068725586
2016-12-29,29.24598503112793
2016-12-30,29.167367935180664
2017-01-03,29.444515228271484
2017-01-04,30.27893829345703
2017-01-05,31.812143325805664
2017-01-06,31.451457977294922
2017-01-09,31.606740951538086
2017-01-10,31.745325088500977
2017-01-11,31.20476722717285
2017-01-12,31.38756561279297
2017-01-13,32.186614990234375
2017-01-17,32.68882751464844
2017-01-18,32.531585693359375
2017-01-19,32.379241943359375
2017-01-20,32.137474060058594
2017-01-23,31.34431266784668
2017-01-24,31.6372013092041
2017-01-25,31.860313415527344
2017-01-26,32.089317321777344
2017-01-27,31.64605712890625
2017-01-30,31.366920471191406
2017-01-31,31.20673179626465
2017-02-01,31.44064712524414
2017-02-02,31.10157012939453
2017-02-03,31.229339599609375
2017-02-06,31.156599044799805
2017-02-07,31.20379066467285
2017-02-08,30.832277297973633
2017-02-09,31.155630111694336
2017-02-10,31.326635360717773
2017-02-13,31.274547576904297
2017-02-14,30.467634201049805
2017-02-15,30.1826229095459
2017-02-16,29.56639289855957
2017-02-17,29.772785186767578
2017-02-21,29.004215240478516
2017-02-22,29.489734649658203
2017-02-23,29.309871673583984
2017-02-24,29.288246154785156
2017-02-27,29.56442642211914
2017-02-28,29.3383731842041
2017-03-01,29.306928634643555
2017-03-02,29.23910903930664
2017-03-03,28.99635124206543
2017-03-06,29.48481559753418
2017-03-07,29.397937774658203
2017-03-08,26.97715187072754
2017-03-09,27.19928550720215
2017-03-10,26.912979125976562
2017-03-13,27.624799728393555
2017-03-14,26.319625854492188
2017-03-15,27.193361282348633
2017-03-16,26.858678817749023
2017-03-17,27.861743927001953
2017-03-20,27.847923278808594
2017-03-21,27.001827239990234
2017-03-22,27.061073303222656
2017-03-23,27.336515426635742
2017-03-24,27.643556594848633
2017-03-27,27.869640350341797
2017-03-28,27.577411651611328
2017-03-29,27.544828414916992
2017-03-30,27.49547004699707
2017-03-31,27.61887550354004
2017-04-03,27.846933364868164
2017-04-04,28.028593063354492
2017-04-05,27.8804988861084
2017-04-06,27.78769874572754
2017-04-07,27.72648811340332
2017-04-10,27.73537254333496
2017-04-11,28.336620330810547
2017-04-12,28.67821502685547
2017-04-13,27.639602661132812
2017-04-17,27.845947265625
2017-04-18,28.17371940612793
2017-04-19,27.91999626159668
2017-04-20,27.921968460083008
2017-04-21,28.384008407592773
2017-04-24,28.799652099609375
2017-04-25,28.90726661682129
2017-04-26,28.66143035888672
2017-04-27,28.63082504272461
2017-04-28,30.32004737854004
2017-05-01,30.612276077270508
2017-05-02,30.42765235900879
2017-05-03,29.722749710083008
2017-05-04,29.608224868774414
2017-05-05,29.61019515991211
2017-05-08,29.52924346923828
2017-05-09,29.513446807861328
2017-05-10,29.64573097229004
2017-05-11,29.420639038085938
2017-05-12,29.18172836303711
2017-05-15,29.505550384521484
2017-05-16,29.420639038085938
2017-05-17,28.0374755859375
2017-05-18,28.0819034576416
2017-05-19,28.374135971069336
2017-05-22,28.446203231811523
2017-05-23,28.690065383911133
2017-05-24,28.78385353088379
2017-05-25,28.478784561157227
2017-05-26,28.569616317749023
2017-05-30,28.161874771118164
2017-05-31,27.97429084777832
2017-06-01,27.5872859954834
2017-06-02,28.322797775268555
2017-06-05,28.088815689086914
2017-06-06,28.43239402770996
2017-06-07,28.180631637573242
2017-06-08,27.869640350341797
2017-06-09,28.25368881225586
2017-06-12,28.48174476623535
2017-06-13,28.92207145690918
2017-06-14,29.002042770385742
2017-06-15,29.072139739990234
2017-06-16,30.129505157470703
2017-06-19,30.137407302856445
2017-06-20,29.37028694152832
2017-06-21,28.5320987701416
2017-06-22,28.570606231689453
2017-06-23,29.048446655273438
2017-06-26,28.419553756713867
2017-06-27,28.200374603271484
2017-06-28,28.68315315246582
2017-06-29,28.644649505615234
2017-06-30,29.004016876220703
2017-07-03,29.1846866607666
2017-07-05,28.805570602416992
2017-07-06,28.610092163085938
2017-07-07,28.750282287597656
2017-07-10,29.269588470458984
2017-07-11,29.78691864013672
2017-07-12,29.776060104370117
2017-07-13,30.256864547729492
2017-07-14,30.08704948425293
2017-07-17,30.095932006835938
2017-07-18,30.42469596862793
2017-07-19,31.31718635559082
2017-07-20,31.607450485229492
2017-07-21,31.406042098999023
2017-07-24,31.88881492614746
2017-07-25,32.654937744140625
2017-07-26,33.172279357910156
2017-07-27,33.0014762878418
2017-07-28,32.90273666381836
2017-07-31,32.778350830078125
2017-08-01,34.35697937011719
2017-08-02,36.16072463989258
2017-08-03,36.63364028930664
2017-08-04,36.13505935668945
2017-08-07,35.50813674926758
2017-08-08,35.24059295654297
2017-08-09,35.097442626953125
2017-08-10,35.26725769042969
2017-08-11,35.53480529785156
2017-08-14,36.66127395629883
2017-08-15,37.8292236328125
2017-08-16,37.66435241699219
2017-08-17,36.05510330200195
2017-08-18,36.36115646362305
2017-08-21,36.83602523803711
2017-08-22,36.5240592956543
2017-08-23,36.8952751159668
2017-08-24,36.67608642578125
2017-08-25,37.64361572265625
2017-08-28,37.75419235229492
2017-08-29,38.02173614501953
2017-08-30,39.48979568481445
2017-08-31,39.88570022583008
2017-09-01,38.90534591674805
2017-09-05,38.01483154296875
2017-09-06,38.700984954833984
2017-09-07,39.04948806762695
2017-09-08,38.35741424560547
2017-09-11,38.4482307434082
2017-09-12,37.2990608215332
2017-09-13,37.585365295410156
2017-09-14,38.45415496826172
2017-09-15,38.498592376708984
2017-09-18,38.52919006347656
2017-09-19,38.63285446166992
2017-09-20,39.62111282348633
2017-09-21,39.88570022583008
2017-09-22,39.46216583251953
2017-09-25,39.41773223876953
2017-09-26,39.29926300048828
2017-09-27,40.28062057495117
2017-09-28,40.41487503051758
2017-09-29,39.89557647705078
2017-10-02,40.499794006347656
2017-10-03,39.97752380371094
2017-10-04,40.35761642456055
2017-10-05,40.533348083496094
2017-10-06,40.00417709350586
2017-10-09,40.19174575805664
2017-10-10,40.775238037109375
2017-10-11,40.5767936706543
2017-10-12,41.765464782714844
2017-10-13,42.01030349731445
2017-10-16,41.960941314697266
2017-10-17,40.603450775146484
2017-10-18,40.87297058105469
2017-10-19,40.28159713745117
2017-10-20,40.50176239013672
2017-10-23,39.437477111816406
2017-10-24,38.98530960083008
2017-10-25,38.879676818847656
2017-10-26,38.5064811706543
2017-10-27,39.12549591064453
2017-10-30,39.06428909301758
2017-10-31,40.2036018371582
2017-11-01,40.34775161743164
2017-11-02,40.117713928222656
2017-11-03,40.810768127441406
2017-11-06,41.21259307861328
2017-11-07,40.67156982421875
2017-11-08,41.03388977050781
2017-11-09,40.57876968383789
2017-11-10,40.745609283447266
2017-11-13,40.50867462158203
2017-11-14,40.16312789916992
2017-11-15,40.40699005126953
2017-11-16,39.97850799560547
2017-11-17,40.38822937011719
2017-11-20,40.254940032958984
2017-11-21,40.47509765625
2017-11-22,40.47509765625
2017-11-24,40.5076904296875
2017-11-27,40.4286994934082
2017-11-28,40.18089294433594
2017-11-29,39.874855041503906
2017-11-30,40.25691223144531
2017-12-01,39.98542022705078
2017-12-04,40.09401321411133
2017-12-05,39.75539779663086
2017-12-06,39.4068717956543
2017-12-07,39.43156051635742
2017-12-08,39.34072494506836
2017-12-11,39.49079132080078
2017-12-12,39.49079132080078
2017-12-13,39.345672607421875
2017-12-14,39.436500549316406
2017-12-15,39.19559860229492
2017-12-18,39.515480041503906
2017-12-19,40.426727294921875
2017-12-20,40.78609848022461
2017-12-21,41.302433013916016
2017-12-22,42.74878692626953
2017-12-26,43.753822326660156
2017-12-27,44.433067321777344
2017-12-28,43.49219512939453
2017-12-29,44.09443664550781
2018-01-02,45.47267150878906
2018-01-03,44.730228424072266
2018-01-04,44.78651428222656
2018-01-05,44.53771209716797
2018-01-08,47.51235580444336
2018-01-09,49.520469665527344
2018-01-10,49.574771881103516
2018-01-11,53.48929977416992
2018-01-12,52.13278579711914
2018-01-16,51.15045928955078
2018-01-17,52.81794738769531
2018-01-18,54.4874267578125
2018-01-19,55.281192779541016
2018-01-22,55.19826126098633
2018-01-23,53.41426086425781
2018-01-24,52.10315704345703
2018-01-25,52.818939208984375
2018-01-26,52.400333404541016
2018-01-29,54.375858306884766
2018-01-30,53.269134521484375
2018-01-31,53.02132797241211
2018-02-01,52.238426208496094
2018-02-02,51.35481643676758
2018-02-05,49.452354431152344
2018-02-06,49.47506332397461
2018-02-07,51.55424499511719
2018-02-08,49.18281555175781
2018-02-09,48.70794677734375
2018-02-12,47.939849853515625
2018-02-13,48.378196716308594
2018-02-14,49.077186584472656
2018-02-15,49.37830352783203
2018-02-16,49.93019485473633
2018-02-20,50.12665939331055
2018-02-21,49.95882034301758
2018-02-22,50.548213958740234
2018-02-23,51.89091110229492
2018-02-26,52.52275466918945
2018-02-27,53.1802864074707
2018-02-28,53.22173309326172
2018-03-01,51.04185104370117
2018-03-02,51.34395217895508
2018-03-05,51.795143127441406
2018-03-06,52.115997314453125
2018-03-07,52.055782318115234
2018-03-08,52.12044906616211
2018-03-09,51.99808120727539
2018-03-12,52.48060989379883
2018-03-13,51.24095153808594
2018-03-14,51.399139404296875
2018-03-15,52.174171447753906
2018-03-16,52.47663116455078
2018-03-19,51.23795700073242
2018-03-20,51.623985290527344
2018-03-21,51.545387268066406
2018-03-22,50.939491271972656
2018-03-23,49.86399459838867
2018-03-26,50.11769104003906
2018-03-27,49.255104064941406
2018-03-28,49.62718963623047
2018-03-29,50.28483581542969
2018-04-02,50.59126663208008
2018-04-03,50.95143127441406
2018-04-04,51.435951232910156
2018-04-05,51.91151809692383
2018-04-06,50.84000015258789
2018-04-09,51.86872482299805
2018-04-10,51.83192443847656
2018-04-11,52.233863830566406
2018-04-12,53.20787811279297
2018-04-13,53.725250244140625
2018-04-16,53.924217224121094
2018-04-17,53.228790283203125
2018-04-18,54.19384765625
2018-04-19,54.34109878540039
2018-04-20,54.62067413330078
2018-04-23,54.2724494934082
2018-04-24,53.27156066894531
2018-04-25,53.915279388427734
2018-04-26,53.924217224121094
2018-04-27,53.987892150878906
2018-04-30,54.210750579833984
2018-05-01,58.777408599853516
2018-05-02,61.70842361450195
2018-05-03,62.446632385253906
2018-05-04,62.49338150024414
2018-05-07,64.7498550415039
2018-05-08,64.06039428710938
2018-05-09,64.36084747314453
2018-05-10,65.30900573730469
2018-05-11,64.25140380859375
2018-05-14,61.67658996582031
2018-05-15,61.83576202392578
2018-05-16,64.83442687988281
2018-05-17,68.65788269042969
2018-05-18,67.9803466796875
2018-05-21,69.84778594970703
2018-05-22,68.32855224609375
2018-05-23,68.84293365478516
2018-05-24,69.23592376708984
2018-05-25,68.0718765258789
2018-05-29,67.55451965332031
2018-05-30,68.9394302368164
2018-05-31,70.31043243408203
2018-06-01,71.23965454101562
2018-06-04,70.11741638183594
2018-06-05,68.77924346923828
2018-06-06,68.13056945800781
2018-06-07,69.72941589355469
2018-06-08,70.53826141357422
2018-06-11,69.71049499511719
2018-06-12,69.74331665039062
2018-06-13,69.63985443115234
2018-06-14,69.00212860107422
2018-06-15,67.47096252441406
2018-06-18,68.63001251220703
2018-06-19,70.22486877441406
2018-06-20,70.15421295166016
2018-06-21,69.7821273803711
2018-06-22,70.15620422363281
2018-06-25,69.57120513916016
2018-06-26,70.73822784423828
2018-06-27,69.82093048095703
2018-06-28,69.39014434814453
2018-06-29,69.18119812011719
2018-07-02,69.14139556884766
2018-07-03,69.09564208984375
2018-07-05,71.12625122070312
2018-07-06,71.62869262695312
2018-07-09,72.97180938720703
2018-07-10,74.76762390136719
2018-07-11,78.00110626220703
2018-07-12,79.04576110839844
2018-07-13,78.78707122802734
2018-07-16,78.5313720703125
2018-07-17,77.58919525146484
2018-07-18,76.74752044677734
2018-07-19,76.16051483154297
2018-07-20,77.09970092773438
2018-07-23,76.88777160644531
2018-07-24,77.4538803100586
2018-07-25,76.99624633789062
2018-07-26,74.6183853149414
2018-07-27,73.62346649169922
2018-07-30,72.99669647216797
2018-07-31,73.63143157958984
2018-08-01,78.6975326538086
2018-08-02,79.93021392822266
2018-08-03,79.4755630493164
2018-08-06,80.00086975097656
2018-08-07,80.72117614746094
2018-08-08,80.18590545654297
2018-08-09,80.38489532470703
2018-08-10,80.09040832519531
2018-08-13,79.51335906982422
2018-08-14,77.63298034667969
2018-08-15,77.81206512451172
2018-08-16,78.49853515625
2018-08-17,78.96216583251953
2018-08-20,80.09040832519531
2018-08-21,79.59294891357422
2018-08-22,79.69242858886719
2018-08-23,81.12114715576172
2018-08-24,84.26904296875
2018-08-27,85.22217559814453
2018-08-28,81.98770141601562
2018-08-29,81.08531951904297
2018-08-30,82.4672622680664
2018-08-31,83.03633117675781
2018-09-04,85.2540054321289
2018-09-05,84.49388122558594
2018-09-06,83.5467300415039
2018-09-07,83.17462921142578
2018-09-10,82.02848815917969
2018-09-11,83.84122467041016
2018-09-12,83.07512664794922
2018-09-13,83.68799591064453
2018-09-14,82.00562286376953
2018-09-17,82.50009155273438
2018-09-18,82.7955551147461
2018-09-19,83.17462921142578
2018-09-20,83.46713256835938
2018-09-21,83.57658386230469
2018-09-24,83.0433120727539
2018-09-25,85.06395721435547
2018-09-26,86.35834503173828
2018-09-27,86.06583404541016
2018-09-28,85.81713104248047
2018-10-01,86.24198150634766
2018-10-02,85.95442962646484
2018-10-03,86.75531768798828
2018-10-04,85.77334594726562
2018-10-05,85.26493072509766
2018-10-08,83.77752685546875
2018-10-09,83.48306274414062
2018-10-10,80.07945251464844
2018-10-11,78.10057830810547
2018-10-12,79.46363067626953
2018-10-15,77.37229919433594
2018-10-16,79.49347686767578
2018-10-17,79.16613006591797
2018-10-18,78.04188537597656
2018-10-19,77.0420150756836
2018-10-22,73.63440704345703
2018-10-23,73.190673828125
2018-10-24,70.38206481933594
2018-10-25,71.81175994873047
2018-10-26,70.83772277832031
2018-10-29,68.73446655273438
2018-10-30,70.6487045288086
2018-10-31,75.6252212524414
2018-11-01,66.65908813476562
2018-11-02,67.62716674804688
2018-11-05,66.77051544189453
2018-11-06,67.90473175048828
2018-11-07,69.64385223388672
2018-11-08,66.90483856201172
2018-11-09,65.16673278808594
2018-11-12,61.779052734375
2018-11-13,57.876014709472656
2018-11-14,55.053443908691406
2018-11-15,56.38465118408203
2018-11-16,60.56126403808594
2018-11-19,59.714603424072266
2018-11-20,55.822509765625
2018-11-21,58.304813385009766
2018-11-23,54.91814041137695
2018-11-26,54.3589973449707
2018-11-27,55.337005615234375
2018-11-28,56.01950454711914
2018-11-29,59.404197692871094
2018-11-30,57.62430191040039
2018-12-03,59.742462158203125
2018-12-04,57.89293670654297
2018-12-06,57.70488739013672
2018-12-07,56.565711975097656
2018-12-10,54.90918731689453
2018-12-11,53.13526153564453
2018-12-12,55.00569152832031
2018-12-13,54.4793815612793
2018-12-14,53.38099670410156
2018-12-17,51.75033950805664
2018-12-18,48.45121765136719
2018-12-19,48.34475326538086
2018-12-20,45.8485107421875
2018-12-21,42.97919845581055
2018-12-24,43.887550354003906
2018-12-26,48.07315444946289
2018-12-27,50.470882415771484
2018-12-28,54.49231719970703
2018-12-31,53.887413024902344
2019-01-02,56.34385299682617
2019-01-03,56.505027770996094
2019-01-04,58.90873336791992
2019-01-07,61.67557907104492
2019-01-08,62.43070983886719
2019-01-09,60.671714782714844
2019-01-10,61.68452453613281
2019-01-11,61.59996795654297
2019-01-14,61.18806838989258
2019-01-15,61.18806838989258
2019-01-16,62.679447174072266
2019-01-17,64.36782836914062
2019-01-18,64.66925811767578
2019-01-22,63.424652099609375
2019-01-23,62.77497100830078
2019-01-24,62.1819953918457
2019-01-25,63.67437744140625
2019-01-28,64.43048858642578
2019-01-29,65.92285919189453
2019-01-30,69.06578826904297
2019-01-31,69.18717193603516
2019-02-01,70.0308609008789
2019-02-04,72.13111877441406
2019-02-05,72.3947525024414
2019-02-06,71.53913879394531
2019-02-07,70.6228256225586
2019-02-08,69.65973663330078
2019-02-11,68.1514663696289
2019-02-12,70.9372329711914
2019-02-13,72.11321258544922
2019-02-14,73.62346649169922
2019-02-15,74.99148559570312
2019-02-19,77.60311889648438
2019-02-20,78.5781478881836
2019-02-21,77.52849578857422
2019-02-22,75.94462585449219
2019-02-25,74.71887969970703
2019-02-26,74.6183853149414
2019-02-27,76.11076354980469
2019-02-28,73.9836654663086
2019-03-01,74.88005828857422
2019-03-04,74.7039566040039
2019-03-05,74.10303497314453
2019-03-06,72.25645446777344
2019-03-07,72.02774047851562
2019-03-08,71.42881774902344
2019-03-11,72.75403594970703
2019-03-12,72.09595489501953
2019-03-13,73.49140167236328
2019-03-14,74.45248413085938
2019-03-15,73.03294372558594
