Date,NWL
2016-01-21,36.849998474121094
2016-01-22,36.970001220703125
2016-01-25,37.130001068115234
2016-01-26,38.18000030517578
2016-01-27,37.150001525878906
2016-01-28,37.5099983215332
2016-01-29,38.779998779296875
2016-02-01,39.0099983215332
2016-02-02,37.25
2016-02-03,36.22999954223633
2016-02-04,37.52000045776367
2016-02-05,36.43000030517578
2016-02-08,34.2599983215332
2016-02-09,34.27000045776367
2016-02-10,34.869998931884766
2016-02-11,33.7599983215332
2016-02-12,34.790000915527344
2016-02-16,36.0
2016-02-17,37.43000030517578
2016-02-18,37.5
2016-02-19,37.459999084472656
2016-02-22,38.11000061035156
2016-02-23,37.869998931884766
2016-02-24,37.7400016784668
2016-02-25,37.869998931884766
2016-02-26,38.66999816894531
2016-02-29,38.0099983215332
2016-03-01,39.5099983215332
2016-03-02,40.310001373291016
2016-03-03,41.279998779296875
2016-03-04,40.97999954223633
2016-03-07,39.59000015258789
2016-03-08,38.70000076293945
2016-03-09,39.849998474121094
2016-03-10,39.79999923706055
2016-03-11,41.15999984741211
2016-03-14,41.27000045776367
2016-03-15,41.369998931884766
2016-03-16,42.15999984741211
2016-03-17,42.630001068115234
2016-03-18,42.97999954223633
2016-03-21,43.16999816894531
2016-03-22,43.27000045776367
2016-03-23,43.09000015258789
2016-03-24,42.97999954223633
2016-03-28,43.810001373291016
2016-03-29,44.95000076293945
2016-03-30,44.369998931884766
2016-03-31,44.290000915527344
2016-04-01,45.540000915527344
2016-04-04,45.36000061035156
2016-04-05,44.77000045776367
2016-04-06,44.630001068115234
2016-04-07,43.84000015258789
2016-04-08,43.84000015258789
2016-04-11,43.7599983215332
2016-04-12,43.810001373291016
2016-04-13,44.54999923706055
2016-04-14,44.189998626708984
2016-04-15,44.33000183105469
2016-04-18,44.849998474121094
2016-04-19,44.869998931884766
2016-04-20,44.619998931884766
2016-04-21,44.47999954223633
2016-04-22,44.36000061035156
2016-04-25,44.040000915527344
2016-04-26,44.38999938964844
2016-04-27,44.56999969482422
2016-04-28,43.41999816894531
2016-04-29,45.540000915527344
2016-05-02,47.18000030517578
2016-05-03,46.61000061035156
2016-05-04,46.68000030517578
2016-05-05,46.90999984741211
2016-05-06,47.040000915527344
2016-05-09,47.81999969482422
2016-05-10,49.16999816894531
2016-05-11,48.40999984741211
2016-05-12,48.540000915527344
2016-05-13,47.4900016784668
2016-05-16,47.939998626708984
2016-05-17,47.5
2016-05-18,47.119998931884766
2016-05-19,47.16999816894531
2016-05-20,47.13999938964844
2016-05-23,47.5
2016-05-24,47.88999938964844
2016-05-25,47.880001068115234
2016-05-26,47.720001220703125
2016-05-27,47.7599983215332
2016-05-31,47.689998626708984
2016-06-01,47.93000030517578
2016-06-02,48.0
2016-06-03,47.959999084472656
2016-06-06,48.060001373291016
2016-06-07,48.86000061035156
2016-06-08,48.97999954223633
2016-06-09,48.959999084472656
2016-06-10,47.95000076293945
2016-06-13,47.72999954223633
2016-06-14,48.060001373291016
2016-06-15,48.459999084472656
2016-06-16,48.720001220703125
2016-06-17,48.369998931884766
2016-06-20,48.61000061035156
2016-06-21,48.5099983215332
2016-06-22,48.58000183105469
2016-06-23,49.459999084472656
2016-06-24,46.5099983215332
2016-06-27,45.08000183105469
2016-06-28,46.959999084472656
2016-06-29,47.84000015258789
2016-06-30,48.56999969482422
2016-07-01,48.779998779296875
2016-07-05,48.02000045776367
2016-07-06,48.16999816894531
2016-07-07,48.11000061035156
2016-07-08,48.86000061035156
2016-07-11,48.59000015258789
2016-07-12,49.290000915527344
2016-07-13,48.970001220703125
2016-07-14,48.720001220703125
2016-07-15,48.689998626708984
2016-07-18,48.310001373291016
2016-07-19,48.040000915527344
2016-07-20,48.83000183105469
2016-07-21,48.619998931884766
2016-07-22,48.97999954223633
2016-07-25,48.970001220703125
2016-07-26,49.560001373291016
2016-07-27,49.15999984741211
2016-07-28,49.38999938964844
2016-07-29,52.459999084472656
2016-08-01,53.970001220703125
2016-08-02,53.81999969482422
2016-08-03,53.5099983215332
2016-08-04,53.279998779296875
2016-08-05,53.75
2016-08-08,54.15999984741211
2016-08-09,54.150001525878906
2016-08-10,54.189998626708984
2016-08-11,54.470001220703125
2016-08-12,54.88999938964844
2016-08-15,54.88999938964844
2016-08-16,54.38999938964844
2016-08-17,53.95000076293945
2016-08-18,54.0
2016-08-19,53.79999923706055
2016-08-22,53.849998474121094
2016-08-23,54.459999084472656
2016-08-24,53.84000015258789
2016-08-25,53.70000076293945
2016-08-26,53.869998931884766
2016-08-29,53.90999984741211
2016-08-30,53.54999923706055
2016-08-31,53.08000183105469
2016-09-01,53.220001220703125
2016-09-02,53.56999969482422
2016-09-06,54.040000915527344
2016-09-07,53.630001068115234
2016-09-08,52.470001220703125
2016-09-09,50.400001525878906
2016-09-12,50.540000915527344
2016-09-13,49.66999816894531
2016-09-14,50.060001373291016
2016-09-15,50.83000183105469
2016-09-16,50.9900016784668
2016-09-19,51.13999938964844
2016-09-20,51.61000061035156
2016-09-21,52.5
2016-09-22,52.36000061035156
2016-09-23,51.970001220703125
2016-09-26,51.349998474121094
2016-09-27,52.400001525878906
2016-09-28,52.13999938964844
2016-09-29,52.0099983215332
2016-09-30,52.65999984741211
2016-10-03,52.25
2016-10-04,51.599998474121094
2016-10-05,52.56999969482422
2016-10-06,52.31999969482422
2016-10-07,51.90999984741211
2016-10-10,51.34000015258789
2016-10-11,50.34000015258789
2016-10-12,51.41999816894531
2016-10-13,52.119998931884766
2016-10-14,52.25
2016-10-17,52.40999984741211
2016-10-18,52.68000030517578
2016-10-19,52.61000061035156
2016-10-20,52.470001220703125
2016-10-21,52.5
2016-10-24,52.47999954223633
2016-10-25,51.630001068115234
2016-10-26,50.86000061035156
2016-10-27,50.20000076293945
2016-10-28,49.400001525878906
2016-10-31,48.02000045776367
2016-11-01,48.15999984741211
2016-11-02,47.650001525878906
2016-11-03,47.61000061035156
2016-11-04,47.540000915527344
2016-11-07,49.15999984741211
2016-11-08,50.40999984741211
2016-11-09,49.599998474121094
2016-11-10,47.65999984741211
2016-11-11,47.45000076293945
2016-11-14,46.5099983215332
2016-11-15,47.04999923706055
2016-11-16,46.93000030517578
2016-11-17,47.560001373291016
2016-11-18,46.7400016784668
2016-11-21,47.56999969482422
2016-11-22,48.099998474121094
2016-11-23,48.16999816894531
2016-11-25,48.459999084472656
2016-11-28,47.59000015258789
2016-11-29,47.470001220703125
2016-11-30,47.0099983215332
2016-12-01,45.439998626708984
2016-12-02,45.68000030517578
2016-12-05,45.70000076293945
2016-12-06,45.68000030517578
2016-12-07,45.650001525878906
2016-12-08,45.189998626708984
2016-12-09,45.529998779296875
2016-12-12,46.47999954223633
2016-12-13,47.29999923706055
2016-12-14,46.63999938964844
2016-12-15,46.68000030517578
2016-12-16,46.18000030517578
2016-12-19,45.70000076293945
2016-12-20,45.61000061035156
2016-12-21,46.16999816894531
2016-12-22,45.540000915527344
2016-12-23,45.38999938964844
2016-12-27,45.4900016784668
2016-12-28,45.369998931884766
2016-12-29,45.29999923706055
2016-12-30,44.650001525878906
2017-01-03,44.91999816894531
2017-01-04,46.5099983215332
2017-01-05,46.68000030517578
2017-01-06,46.86000061035156
2017-01-09,46.939998626708984
2017-01-10,46.970001220703125
2017-01-11,46.880001068115234
2017-01-12,47.119998931884766
2017-01-13,47.0
2017-01-17,47.709999084472656
2017-01-18,47.54999923706055
2017-01-19,45.970001220703125
2017-01-20,46.08000183105469
2017-01-23,46.41999816894531
2017-01-24,47.18000030517578
2017-01-25,46.91999816894531
2017-01-26,46.349998474121094
2017-01-27,46.130001068115234
2017-01-30,46.279998779296875
2017-01-31,47.33000183105469
2017-02-01,47.45000076293945
2017-02-02,47.810001373291016
2017-02-03,46.88999938964844
2017-02-06,44.22999954223633
2017-02-07,45.52000045776367
2017-02-08,46.16999816894531
2017-02-09,46.33000183105469
2017-02-10,46.9900016784668
2017-02-13,47.060001373291016
2017-02-14,47.529998779296875
2017-02-15,47.27000045776367
2017-02-16,46.880001068115234
2017-02-17,46.63999938964844
2017-02-21,46.4900016784668
2017-02-22,47.25
2017-02-23,46.9900016784668
2017-02-24,48.66999816894531
2017-02-27,49.4900016784668
2017-02-28,49.029998779296875
2017-03-01,49.599998474121094
2017-03-02,49.33000183105469
2017-03-03,49.34000015258789
2017-03-06,48.97999954223633
2017-03-07,48.529998779296875
2017-03-08,48.75
2017-03-09,48.439998626708984
2017-03-10,48.66999816894531
2017-03-13,48.54999923706055
2017-03-14,47.939998626708984
2017-03-15,48.959999084472656
2017-03-16,48.40999984741211
2017-03-17,48.41999816894531
2017-03-20,48.56999969482422
2017-03-21,48.47999954223633
2017-03-22,48.09000015258789
2017-03-23,47.88999938964844
2017-03-24,47.66999816894531
2017-03-27,47.709999084472656
2017-03-28,47.70000076293945
2017-03-29,47.72999954223633
2017-03-30,47.36000061035156
2017-03-31,47.16999816894531
2017-04-03,46.97999954223633
2017-04-04,46.18000030517578
2017-04-05,45.900001525878906
2017-04-06,46.099998474121094
2017-04-07,46.220001220703125
2017-04-10,46.77000045776367
2017-04-11,46.27000045776367
2017-04-12,46.16999816894531
2017-04-13,46.02000045776367
2017-04-17,46.470001220703125
2017-04-18,46.27000045776367
2017-04-19,46.310001373291016
2017-04-20,47.099998474121094
2017-04-21,47.349998474121094
2017-04-24,48.0
2017-04-25,48.52000045776367
2017-04-26,49.060001373291016
2017-04-27,48.650001525878906
2017-04-28,47.7400016784668
2017-05-01,46.0
2017-05-02,45.970001220703125
2017-05-03,45.47999954223633
2017-05-04,45.849998474121094
2017-05-05,46.38999938964844
2017-05-08,51.93000030517578
2017-05-09,52.880001068115234
2017-05-10,53.08000183105469
2017-05-11,53.459999084472656
2017-05-12,52.689998626708984
2017-05-15,53.0
2017-05-16,53.06999969482422
2017-05-17,52.16999816894531
2017-05-18,51.869998931884766
2017-05-19,52.79999923706055
2017-05-22,52.790000915527344
2017-05-23,52.84000015258789
2017-05-24,52.810001373291016
2017-05-25,53.279998779296875
2017-05-26,53.189998626708984
2017-05-30,53.34000015258789
2017-05-31,52.95000076293945
2017-06-01,53.0099983215332
2017-06-02,53.349998474121094
2017-06-05,53.09000015258789
2017-06-06,52.72999954223633
2017-06-07,52.95000076293945
2017-06-08,53.029998779296875
2017-06-09,53.2400016784668
2017-06-12,52.75
2017-06-13,53.779998779296875
2017-06-14,54.779998779296875
2017-06-15,54.59000015258789
2017-06-16,54.849998474121094
2017-06-19,54.540000915527344
2017-06-20,53.349998474121094
2017-06-21,52.56999969482422
2017-06-22,52.189998626708984
2017-06-23,53.099998474121094
2017-06-26,53.34000015258789
2017-06-27,53.099998474121094
2017-06-28,53.369998931884766
2017-06-29,53.02000045776367
2017-06-30,53.619998931884766
2017-07-03,53.45000076293945
2017-07-05,53.70000076293945
2017-07-06,53.04999923706055
2017-07-07,53.27000045776367
2017-07-10,53.400001525878906
2017-07-11,52.97999954223633
2017-07-12,53.02000045776367
2017-07-13,53.45000076293945
2017-07-14,53.810001373291016
2017-07-17,53.900001525878906
2017-07-18,53.849998474121094
2017-07-19,53.7599983215332
2017-07-20,53.099998474121094
2017-07-21,52.900001525878906
2017-07-24,52.599998474121094
2017-07-25,52.95000076293945
2017-07-26,52.75
2017-07-27,52.13999938964844
2017-07-28,52.06999969482422
2017-07-31,52.720001220703125
2017-08-01,52.66999816894531
2017-08-02,52.459999084472656
2017-08-03,52.560001373291016
2017-08-04,50.689998626708984
2017-08-07,51.310001373291016
2017-08-08,50.7599983215332
2017-08-09,50.7400016784668
2017-08-10,50.20000076293945
2017-08-11,50.0
2017-08-14,50.099998474121094
2017-08-15,50.209999084472656
2017-08-16,50.7400016784668
2017-08-17,50.150001525878906
2017-08-18,49.65999984741211
2017-08-21,48.470001220703125
2017-08-22,48.7599983215332
2017-08-23,48.689998626708984
2017-08-24,48.150001525878906
2017-08-25,48.119998931884766
2017-08-28,48.18000030517578
2017-08-29,47.59000015258789
2017-08-30,47.5
2017-08-31,48.279998779296875
2017-09-01,48.90999984741211
2017-09-05,48.720001220703125
2017-09-06,47.029998779296875
2017-09-07,44.7599983215332
2017-09-08,44.040000915527344
2017-09-11,44.02000045776367
2017-09-12,44.349998474121094
2017-09-13,44.220001220703125
2017-09-14,43.27000045776367
2017-09-15,43.20000076293945
2017-09-18,42.9900016784668
2017-09-19,42.66999816894531
2017-09-20,42.400001525878906
2017-09-21,41.47999954223633
2017-09-22,41.38999938964844
2017-09-25,40.959999084472656
2017-09-26,41.2400016784668
2017-09-27,41.58000183105469
2017-09-28,41.95000076293945
2017-09-29,42.66999816894531
2017-10-02,42.93000030517578
2017-10-03,43.099998474121094
2017-10-04,43.27000045776367
2017-10-05,43.79999923706055
2017-10-06,43.900001525878906
2017-10-09,43.0
2017-10-10,42.689998626708984
2017-10-11,43.16999816894531
2017-10-12,42.779998779296875
2017-10-13,43.099998474121094
2017-10-16,42.75
2017-10-17,41.939998626708984
2017-10-18,41.209999084472656
2017-10-19,40.59000015258789
2017-10-20,40.369998931884766
2017-10-23,40.15999984741211
2017-10-24,40.38999938964844
2017-10-25,40.279998779296875
2017-10-26,40.400001525878906
2017-10-27,40.0
2017-10-30,40.459999084472656
2017-10-31,40.779998779296875
2017-11-01,41.0
2017-11-02,30.010000228881836
2017-11-03,30.770000457763672
2017-11-06,30.81999969482422
2017-11-07,30.649999618530273
2017-11-08,31.40999984741211
2017-11-09,30.100000381469727
2017-11-10,29.299999237060547
2017-11-13,28.469999313354492
2017-11-14,28.040000915527344
2017-11-15,28.010000228881836
2017-11-16,28.18000030517578
2017-11-17,28.559999465942383
2017-11-20,28.81999969482422
2017-11-21,27.969999313354492
2017-11-22,28.200000762939453
2017-11-24,28.3700008392334
2017-11-27,29.790000915527344
2017-11-28,30.780000686645508
2017-11-29,30.510000228881836
2017-11-30,30.969999313354492
2017-12-01,31.510000228881836
2017-12-04,31.809999465942383
2017-12-05,31.780000686645508
2017-12-06,31.790000915527344
2017-12-07,30.809999465942383
2017-12-08,30.959999084472656
2017-12-11,30.920000076293945
2017-12-12,31.15999984741211
2017-12-13,31.399999618530273
2017-12-14,30.479999542236328
2017-12-15,30.59000015258789
2017-12-18,30.84000015258789
2017-12-19,30.809999465942383
2017-12-20,30.209999084472656
2017-12-21,30.75
2017-12-22,30.670000076293945
2017-12-26,30.920000076293945
2017-12-27,30.729999542236328
2017-12-28,31.030000686645508
2017-12-29,30.899999618530273
2018-01-02,31.639999389648438
2018-01-03,31.829999923706055
2018-01-04,32.060001373291016
2018-01-05,31.979999542236328
2018-01-08,32.08000183105469
2018-01-09,31.90999984741211
2018-01-10,31.149999618530273
2018-01-11,31.90999984741211
2018-01-12,32.2599983215332
2018-01-16,31.75
2018-01-17,31.780000686645508
2018-01-18,31.290000915527344
2018-01-19,31.219999313354492
2018-01-22,31.540000915527344
2018-01-23,31.649999618530273
2018-01-24,31.229999542236328
2018-01-25,24.809999465942383
2018-01-26,25.329999923706055
2018-01-29,25.360000610351562
2018-01-30,25.729999542236328
2018-01-31,26.440000534057617
2018-02-01,27.399999618530273
2018-02-02,27.979999542236328
2018-02-05,26.1200008392334
2018-02-06,28.75
2018-02-07,29.459999084472656
2018-02-08,27.90999984741211
2018-02-09,27.610000610351562
2018-02-12,27.299999237060547
2018-02-13,26.600000381469727
2018-02-14,27.200000762939453
2018-02-15,27.639999389648438
2018-02-16,28.229999542236328
2018-02-20,27.389999389648438
2018-02-21,26.829999923706055
2018-02-22,26.709999084472656
2018-02-23,26.799999237060547
2018-02-26,27.81999969482422
2018-02-27,26.959999084472656
2018-02-28,25.690000534057617
2018-03-01,26.5
2018-03-02,26.59000015258789
2018-03-05,28.09000015258789
2018-03-06,27.889999389648438
2018-03-07,27.200000762939453
2018-03-08,27.670000076293945
2018-03-09,27.31999969482422
2018-03-12,28.989999771118164
2018-03-13,28.600000381469727
2018-03-14,28.43000030517578
2018-03-15,28.889999389648438
2018-03-16,28.65999984741211
2018-03-19,26.790000915527344
2018-03-20,27.200000762939453
2018-03-21,26.809999465942383
2018-03-22,25.84000015258789
2018-03-23,25.350000381469727
2018-03-26,26.059999465942383
2018-03-27,25.190000534057617
2018-03-28,25.280000686645508
2018-03-29,25.479999542236328
2018-04-02,24.729999542236328
2018-04-03,24.899999618530273
2018-04-04,25.670000076293945
2018-04-05,26.219999313354492
2018-04-06,25.790000915527344
2018-04-09,25.520000457763672
2018-04-10,25.829999923706055
2018-04-11,25.920000076293945
2018-04-12,25.760000228881836
2018-04-13,25.719999313354492
2018-04-16,26.25
2018-04-17,27.3700008392334
2018-04-18,27.229999542236328
2018-04-19,26.68000030517578
2018-04-20,26.440000534057617
2018-04-23,26.469999313354492
2018-04-24,26.770000457763672
2018-04-25,27.18000030517578
2018-04-26,26.959999084472656
2018-04-27,27.739999771118164
2018-04-30,27.6299991607666
2018-05-01,27.049999237060547
2018-05-02,26.850000381469727
2018-05-03,26.690000534057617
2018-05-04,27.649999618530273
2018-05-07,27.579999923706055
2018-05-08,27.309999465942383
2018-05-09,26.959999084472656
2018-05-10,27.420000076293945
2018-05-11,27.059999465942383
2018-05-14,27.110000610351562
2018-05-15,26.34000015258789
2018-05-16,26.5
2018-05-17,27.020000457763672
2018-05-18,26.31999969482422
2018-05-21,26.389999389648438
2018-05-22,26.229999542236328
2018-05-23,25.8799991607666
2018-05-24,25.110000610351562
2018-05-25,25.260000228881836
2018-05-29,24.829999923706055
2018-05-30,24.780000686645508
2018-05-31,23.579999923706055
2018-06-01,23.1200008392334
2018-06-04,23.219999313354492
2018-06-05,23.579999923706055
2018-06-06,24.100000381469727
2018-06-07,24.469999313354492
2018-06-08,24.68000030517578
2018-06-11,25.59000015258789
2018-06-12,26.31999969482422
2018-06-13,26.040000915527344
2018-06-14,26.389999389648438
2018-06-15,26.049999237060547
2018-06-18,25.920000076293945
2018-06-19,26.260000228881836
2018-06-20,26.299999237060547
2018-06-21,25.780000686645508
2018-06-22,26.209999084472656
2018-06-25,26.020000457763672
2018-06-26,26.219999313354492
2018-06-27,25.959999084472656
2018-06-28,25.709999084472656
2018-06-29,25.790000915527344
2018-07-02,26.270000457763672
2018-07-03,26.260000228881836
2018-07-05,27.149999618530273
2018-07-06,27.420000076293945
2018-07-09,27.84000015258789
2018-07-10,27.639999389648438
2018-07-11,27.399999618530273
2018-07-12,27.520000457763672
2018-07-13,27.799999237060547
2018-07-16,27.770000457763672
2018-07-17,27.6299991607666
2018-07-18,26.860000610351562
2018-07-19,26.770000457763672
2018-07-20,26.149999618530273
2018-07-23,26.459999084472656
2018-07-24,26.450000762939453
2018-07-25,25.889999389648438
2018-07-26,26.190000534057617
2018-07-27,26.030000686645508
2018-07-30,26.209999084472656
2018-07-31,26.190000534057617
2018-08-01,26.18000030517578
2018-08-02,26.520000457763672
2018-08-03,26.56999969482422
2018-08-06,22.760000228881836
2018-08-07,21.68000030517578
2018-08-08,20.790000915527344
2018-08-09,20.8799991607666
2018-08-10,20.81999969482422
2018-08-13,20.450000762939453
2018-08-14,20.649999618530273
2018-08-15,20.889999389648438
2018-08-16,21.309999465942383
2018-08-17,21.5
2018-08-20,21.75
2018-08-21,21.799999237060547
2018-08-22,21.649999618530273
2018-08-23,21.709999084472656
2018-08-24,21.68000030517578
2018-08-27,22.329999923706055
2018-08-28,22.459999084472656
2018-08-29,22.5
2018-08-30,21.860000610351562
2018-08-31,21.719999313354492
2018-09-04,21.3700008392334
2018-09-05,21.8700008392334
2018-09-06,21.270000457763672
2018-09-07,21.3700008392334
2018-09-10,21.610000610351562
2018-09-11,21.459999084472656
2018-09-12,21.729999542236328
2018-09-13,21.979999542236328
2018-09-14,21.700000762939453
2018-09-17,21.559999465942383
2018-09-18,21.520000457763672
2018-09-19,21.639999389648438
2018-09-20,22.0
2018-09-21,21.84000015258789
2018-09-24,20.450000762939453
2018-09-25,20.579999923706055
2018-09-26,20.540000915527344
2018-09-27,20.450000762939453
2018-09-28,20.299999237060547
2018-10-01,20.43000030517578
2018-10-02,20.40999984741211
2018-10-03,20.420000076293945
2018-10-04,19.969999313354492
2018-10-05,18.81999969482422
2018-10-08,19.309999465942383
2018-10-09,18.719999313354492
2018-10-10,18.06999969482422
2018-10-11,17.670000076293945
2018-10-12,17.520000457763672
2018-10-15,17.43000030517578
2018-10-16,18.0
2018-10-17,17.75
2018-10-18,16.610000610351562
2018-10-19,16.950000762939453
2018-10-22,16.31999969482422
2018-10-23,16.43000030517578
2018-10-24,15.9399995803833
2018-10-25,16.399999618530273
2018-10-26,15.630000114440918
2018-10-29,15.399999618530273
2018-10-30,15.960000038146973
2018-10-31,15.880000114440918
2018-11-01,16.549999237060547
2018-11-02,18.989999771118164
2018-11-05,19.969999313354492
2018-11-06,19.950000762939453
2018-11-07,20.170000076293945
2018-11-08,20.209999084472656
2018-11-09,19.899999618530273
2018-11-12,20.239999771118164
2018-11-13,20.530000686645508
2018-11-14,20.610000610351562
2018-11-15,21.3799991607666
2018-11-16,21.68000030517578
2018-11-19,21.420000076293945
2018-11-20,21.600000381469727
2018-11-21,21.770000457763672
2018-11-23,21.739999771118164
2018-11-26,23.520000457763672
2018-11-27,23.40999984741211
2018-11-28,23.579999923706055
2018-11-29,23.799999237060547
2018-11-30,23.399999618530273
2018-12-03,24.170000076293945
2018-12-04,23.540000915527344
2018-12-06,22.969999313354492
2018-12-07,22.68000030517578
2018-12-10,22.860000610351562
2018-12-11,23.40999984741211
2018-12-12,23.559999465942383
2018-12-13,22.780000686645508
2018-12-14,22.079999923706055
2018-12-17,21.5
2018-12-18,21.40999984741211
2018-12-19,20.399999618530273
2018-12-20,20.030000686645508
2018-12-21,18.860000610351562
2018-12-24,17.950000762939453
2018-12-26,18.90999984741211
2018-12-27,18.399999618530273
2018-12-28,18.3799991607666
2018-12-31,18.59000015258789
2019-01-02,18.65999984741211
2019-01-03,18.270000457763672
2019-01-04,19.15999984741211
2019-01-07,19.5
2019-01-08,19.700000762939453
2019-01-09,19.729999542236328
2019-01-10,20.549999237060547
2019-01-11,20.399999618530273
2019-01-14,20.299999237060547
2019-01-15,20.790000915527344
2019-01-16,20.549999237060547
2019-01-17,20.729999542236328
2019-01-18,21.09000015258789
2019-01-22,20.489999771118164
2019-01-23,20.309999465942383
2019-01-24,20.979999542236328
2019-01-25,21.31999969482422
2019-01-28,21.450000762939453
2019-01-29,21.1299991607666
2019-01-30,20.920000076293945
2019-01-31,21.209999084472656
2019-02-01,21.280000686645508
2019-02-04,21.75
2019-02-05,21.3700008392334
2019-02-06,21.329999923706055
2019-02-07,20.719999313354492
2019-02-08,20.59000015258789
2019-02-11,21.360000610351562
2019-02-12,21.559999465942383
2019-02-13,21.649999618530273
2019-02-14,21.690000534057617
2019-02-15,17.15999984741211
2019-02-19,17.010000228881836
2019-02-20,17.149999618530273
2019-02-21,17.290000915527344
2019-02-22,17.059999465942383
2019-02-25,17.1299991607666
2019-02-26,17.1200008392334
2019-02-27,16.489999771118164
2019-02-28,16.229999542236328
2019-03-01,16.170000076293945
2019-03-04,16.110000610351562
2019-03-05,16.0
2019-03-06,15.6899995803833
2019-03-07,15.5
2019-03-08,15.4399995803833
2019-03-11,15.609999656677246
2019-03-12,15.59000015258789
2019-03-13,15.470000267028809
2019-03-14,15.449999809265137
2019-03-15,15.5600004196167
2019-03-18,15.979999542236328
2019-03-19,15.869999885559082
2019-03-20,15.75
2019-03-21,15.800000190734863
2019-03-22,15.0
2019-03-25,15.069999694824219
2019-03-26,15.270000457763672
2019-03-27,15.329999923706055
2019-03-28,15.4399995803833
2019-03-29,15.34000015258789
2019-04-01,15.4399995803833
2019-04-02,15.34000015258789
2019-04-03,15.319999694824219
