Date,BX
2016-02-17,16.867734909057617
2016-02-18,16.766387939453125
2016-02-19,16.38633918762207
2016-02-22,16.893068313598633
2016-02-23,16.303997039794922
2016-02-24,16.297664642333984
2016-02-25,16.139310836791992
2016-02-26,16.221654891967773
2016-02-29,16.44968032836914
2016-03-01,17.13376235961914
2016-03-02,17.786184310913086
2016-03-03,18.07754898071289
2016-03-04,18.41325569152832
2016-03-07,18.40692138671875
2016-03-08,17.893861770629883
2016-03-09,17.49481201171875
2016-03-10,17.336458206176758
2016-03-11,17.431468963623047
2016-03-14,17.298452377319336
2016-03-15,17.15277099609375
2016-03-16,17.589818954467773
2016-03-17,17.849517822265625
2016-03-18,17.72917366027832
2016-03-21,17.7481746673584
2016-03-22,17.60881996154785
2016-03-23,17.076759338378906
2016-03-24,16.753719329833984
2016-03-28,16.665048599243164
2016-03-29,17.469472885131836
2016-03-30,17.69750213623047
2016-03-31,17.767175674438477
2016-04-01,17.817848205566406
2016-04-04,17.3554630279541
2016-04-05,17.317453384399414
2016-04-06,17.475811004638672
2016-04-07,17.038755416870117
2016-04-08,16.893068313598633
2016-04-11,16.804391860961914
2016-04-12,17.209774017333984
2016-04-13,18.109222412109375
2016-04-14,18.375253677368164
2016-04-15,18.229568481445312
2016-04-18,18.387916564941406
2016-04-19,18.61594581604004
2016-04-20,18.647619247436523
2016-04-21,17.881189346313477
2016-04-22,18.02053451538086
2016-04-25,17.919200897216797
2016-04-26,18.15989112854004
2016-04-27,18.267566680908203
2016-04-28,17.768661499023438
2016-04-29,17.55119514465332
2016-05-02,17.679121017456055
2016-05-03,17.295351028442383
2016-05-04,17.00751495361328
2016-05-05,17.116254806518555
2016-05-06,17.06508445739746
2016-05-09,17.12904930114746
2016-05-10,17.237783432006836
2016-05-11,17.12904930114746
2016-05-12,16.85401153564453
2016-05-13,16.502216339111328
2016-05-16,16.585369110107422
2016-05-17,16.668519973754883
2016-05-18,16.176008224487305
2016-05-19,15.856203079223633
2016-05-20,16.278352737426758
2016-05-23,16.13762855529785
2016-05-24,16.74527359008789
2016-05-25,17.084274291992188
2016-05-26,16.949953079223633
2016-05-27,17.13544464111328
2016-05-31,16.751670837402344
2016-06-01,16.79644203186035
2016-06-02,16.809236526489258
2016-06-03,16.687707901000977
2016-06-06,17.0778751373291
2016-06-07,17.090665817260742
2016-06-08,17.218591690063477
2016-06-09,16.949953079223633
2016-06-10,16.674915313720703
2016-06-13,16.46384048461914
2016-06-14,16.022506713867188
2016-06-15,16.11844253540039
2016-06-16,15.939355850219727
2016-06-17,15.932960510253906
2016-06-20,16.303937911987305
2016-06-21,16.195194244384766
2016-06-22,16.099260330200195
2016-06-23,16.553390502929688
2016-06-24,15.65152359008789
2016-06-27,14.915959358215332
2016-06-28,15.261350631713867
2016-06-29,15.830617904663086
2016-06-30,15.696294784545898
2016-07-01,15.670710563659668
2016-07-05,14.87119197845459
2016-07-06,14.685697555541992
2016-07-07,14.973525047302246
2016-07-08,15.350897789001465
2016-07-11,15.414863586425781
2016-07-12,15.715487480163574
2016-07-13,15.862597465515137
2016-07-14,16.035293579101562
2016-07-15,15.990517616271973
2016-07-18,16.07366943359375
2016-07-19,16.18239974975586
2016-07-20,16.527803421020508
2016-07-21,17.161022186279297
2016-07-22,17.53840446472168
2016-07-25,17.704702377319336
2016-07-26,17.69831085205078
2016-07-27,17.589574813842773
2016-07-28,17.492355346679688
2016-07-29,17.3951416015625
2016-08-01,17.155344009399414
2016-08-02,16.818328857421875
2016-08-03,17.27848243713379
2016-08-04,17.259037017822266
2016-08-05,17.62198257446289
2016-08-08,17.907142639160156
2016-08-09,18.075653076171875
2016-08-10,18.03676414489746
2016-08-11,18.082130432128906
2016-08-12,17.887706756591797
2016-08-15,18.108055114746094
2016-08-16,18.06269073486328
2016-08-17,18.075653076171875
2016-08-18,18.354337692260742
2016-08-19,18.27008628845215
2016-08-22,18.276565551757812
2016-08-23,18.296009063720703
2016-08-24,18.25064468383789
2016-08-25,18.03028678894043
2016-08-26,17.784008026123047
2016-08-29,17.887706756591797
2016-08-30,17.87473487854004
2016-08-31,17.771045684814453
2016-09-01,17.453474044799805
2016-09-02,17.421066284179688
2016-09-06,17.30440902709961
2016-09-07,17.252559661865234
2016-09-08,17.362741470336914
2016-09-09,16.960912704467773
2016-09-12,17.058130264282227
2016-09-13,16.708152770996094
2016-09-14,16.585012435913086
2016-09-15,16.714637756347656
2016-09-16,16.695192337036133
2016-09-19,16.740554809570312
2016-09-20,16.824811935424805
2016-09-21,17.077577590942383
2016-09-22,16.88314437866211
2016-09-23,16.740554809570312
2016-09-26,16.50075340270996
2016-09-27,16.202627182006836
2016-09-28,16.280399322509766
2016-09-29,16.24151611328125
2016-09-30,16.546125411987305
2016-10-03,16.325769424438477
2016-10-04,16.260961532592773
2016-10-05,16.293363571166992
2016-10-06,16.066530227661133
2016-10-07,15.995238304138184
2016-10-10,15.982274055480957
2016-10-11,15.74895191192627
2016-10-12,15.658223152160645
2016-10-13,15.450828552246094
2016-10-14,15.347129821777344
2016-10-17,15.243428230285645
2016-10-18,15.301763534545898
2016-10-19,15.36657428741455
2016-10-20,15.308249473571777
2016-10-21,15.599895477294922
2016-10-24,16.066530227661133
2016-10-25,16.228553771972656
2016-10-26,16.44890594482422
2016-10-27,16.42298698425293
2016-10-28,16.526681900024414
2016-10-31,16.222064971923828
2016-11-01,16.150781631469727
2016-11-02,15.787842750549316
2016-11-03,15.715331077575684
2016-11-04,15.517572402954102
2016-11-07,15.728511810302734
2016-11-08,15.84717082977295
2016-11-09,15.616448402404785
2016-11-10,16.170183181762695
2016-11-11,15.952643394470215
2016-11-14,16.657987594604492
2016-11-15,17.073280334472656
2016-11-16,16.84914779663086
2016-11-17,17.073280334472656
2016-11-18,17.534719467163086
2016-11-21,17.36992835998535
2016-11-22,17.46220588684082
2016-11-23,17.158977508544922
2016-11-25,17.501760482788086
2016-11-28,17.013952255249023
2016-11-29,17.132610321044922
2016-11-30,16.96780776977539
2016-12-01,17.238079071044922
2016-12-02,17.04691505432129
2016-12-05,17.402883529663086
2016-12-06,17.501760482788086
2016-12-07,18.833345413208008
2016-12-08,19.650753021240234
2016-12-09,19.45958709716797
2016-12-12,19.30797004699707
2016-12-13,19.334333419799805
2016-12-14,19.182722091674805
2016-12-15,19.26841926574707
2016-12-16,19.097023010253906
2016-12-19,19.169536590576172
2016-12-20,19.05747413635254
2016-12-21,18.787200927734375
2016-12-22,18.45100975036621
2016-12-23,18.549888610839844
2016-12-27,18.286211013793945
2016-12-28,18.01593780517578
2016-12-29,17.897281646728516
2016-12-30,17.81817626953125
2017-01-03,18.536706924438477
2017-01-04,19.64415740966797
2017-01-05,20.052867889404297
2017-01-06,20.11219596862793
2017-01-09,20.08582305908203
2017-01-10,19.822145462036133
2017-01-11,19.9144287109375
2017-01-12,19.9078426361084
2017-01-13,19.8353271484375
2017-01-17,19.558462142944336
2017-01-18,19.4991397857666
2017-01-19,19.321157455444336
2017-01-20,19.4991397857666
2017-01-23,19.492549896240234
2017-01-24,19.980356216430664
2017-01-25,20.184707641601562
2017-01-26,20.573631286621094
2017-01-27,20.63296127319336
2017-01-30,20.448389053344727
2017-01-31,20.191299438476562
2017-02-01,20.540672302246094
2017-02-02,20.60760498046875
2017-02-03,20.57413673400879
2017-02-06,20.493824005126953
2017-02-07,20.44697380065918
2017-02-08,20.433584213256836
2017-02-09,20.192642211914062
2017-02-10,20.313114166259766
2017-02-13,20.380043029785156
2017-02-14,20.380043029785156
2017-02-15,20.707996368408203
2017-02-16,20.346572875976562
2017-02-17,20.226106643676758
2017-02-21,20.44697380065918
2017-02-22,20.29303741455078
2017-02-23,19.965078353881836
2017-02-24,19.770978927612305
2017-02-27,19.93830680847168
2017-02-28,19.770978927612305
2017-03-01,20.078861236572266
2017-03-02,19.86468505859375
2017-03-03,19.851293563842773
2017-03-06,19.757596969604492
2017-03-07,19.670591354370117
2017-03-08,19.47649574279785
2017-03-09,19.15523338317871
2017-03-10,19.369407653808594
2017-03-13,20.313114166259766
2017-03-14,20.239490509033203
2017-03-15,20.420202255249023
2017-03-16,20.480438232421875
2017-03-17,20.47374725341797
2017-03-20,20.433584213256836
2017-03-21,20.085554122924805
2017-03-22,20.065475463867188
2017-03-23,20.005237579345703
2017-03-24,19.86468505859375
2017-03-27,19.8044490814209
2017-03-28,19.82452964782715
2017-03-29,19.617048263549805
2017-03-30,19.871379852294922
2017-03-31,19.878068923950195
2017-04-03,19.770978927612305
2017-04-04,19.837915420532227
2017-04-05,19.724130630493164
2017-04-06,19.918224334716797
2017-04-07,19.670591354370117
2017-04-10,19.704055786132812
2017-04-11,19.570199966430664
2017-04-12,19.58357810974121
2017-04-13,19.31586456298828
2017-04-17,19.576887130737305
2017-04-18,19.81114387512207
2017-04-19,20.1190128326416
2017-04-20,20.226106643676758
2017-04-21,20.26625633239746
2017-04-24,20.366657257080078
2017-04-25,20.67453384399414
2017-04-26,20.928871154785156
2017-04-27,21.321279525756836
2017-04-28,21.231782913208008
2017-05-01,21.231782913208008
2017-05-02,21.16982078552246
2017-05-03,21.197362899780273
2017-05-04,20.83248519897461
2017-05-05,20.84624481201172
2017-05-08,20.736095428466797
2017-05-09,20.646602630615234
2017-05-10,20.667253494262695
2017-05-11,20.653484344482422
2017-05-12,20.591522216796875
2017-05-15,20.729215621948242
2017-05-16,20.798053741455078
2017-05-17,20.18534278869629
2017-05-18,20.157804489135742
2017-05-19,20.563989639282227
2017-05-22,21.94776725769043
2017-05-23,22.353954315185547
2017-05-24,22.3952579498291
2017-05-25,22.353954315185547
2017-05-26,22.4296875
2017-05-30,22.622451782226562
2017-05-31,22.63622283935547
2017-06-01,23.02863311767578
2017-06-02,23.193862915039062
2017-06-05,22.939146041870117
2017-06-06,22.794557571411133
2017-06-07,22.91848373413086
2017-06-08,22.91848373413086
2017-06-09,22.973560333251953
2017-06-12,22.464107513427734
2017-06-13,22.670635223388672
2017-06-14,22.56049346923828
2017-06-15,22.402143478393555
2017-06-16,22.48476219177246
2017-06-19,22.76702880859375
2017-06-20,22.677520751953125
2017-06-21,22.691293716430664
2017-06-22,22.7601375579834
2017-06-23,22.815216064453125
2017-06-26,22.822105407714844
2017-06-27,22.684406280517578
2017-06-28,22.952909469604492
2017-06-29,22.90471839904785
2017-06-30,22.95979118347168
2017-07-03,22.80144691467285
2017-07-05,22.73948860168457
2017-07-06,22.63622283935547
2017-07-07,22.711952209472656
2017-07-10,22.92536163330078
2017-07-11,23.083709716796875
2017-07-12,23.180089950561523
2017-07-13,23.31778907775879
2017-07-14,23.710201263427734
2017-07-17,23.78592872619629
2017-07-18,23.75839614868164
2017-07-19,23.944272994995117
2017-07-20,23.60004425048828
2017-07-21,23.696434020996094
2017-07-24,23.648235321044922
2017-07-25,23.78592872619629
2017-07-26,23.744626998901367
2017-07-27,23.618732452392578
2017-07-28,23.45087242126465
2017-07-31,23.394920349121094
2017-08-01,23.429893493652344
2017-08-02,23.227069854736328
2017-08-03,23.206085205078125
2017-08-04,23.6257266998291
2017-08-07,23.674680709838867
2017-08-08,23.632720947265625
2017-08-09,23.359956741333008
2017-08-10,22.590612411499023
2017-08-11,22.345827102661133
2017-08-14,22.681533813476562
2017-08-15,22.56263542175293
2017-08-16,22.499692916870117
2017-08-17,22.101036071777344
2017-08-18,22.04508399963379
2017-08-21,21.933177947998047
2017-08-22,22.212936401367188
2017-08-23,22.24091339111328
2017-08-24,22.115026473999023
2017-08-25,22.080049514770508
2017-08-28,22.345827102661133
2017-08-29,22.338825225830078
2017-08-30,22.751474380493164
2017-08-31,22.891353607177734
2017-09-01,22.877368927001953
2017-09-05,22.40877342224121
2017-09-06,22.387786865234375
2017-09-07,22.115026473999023
2017-09-08,22.108028411865234
2017-09-11,22.48570442199707
2017-09-12,22.520673751831055
2017-09-13,22.401769638061523
2017-09-14,22.44373893737793
2017-09-15,22.583620071411133
2017-09-18,22.611600875854492
2017-09-19,22.667551040649414
2017-09-20,22.814422607421875
2017-09-21,22.877368927001953
2017-09-22,23.19908332824707
2017-09-25,23.171113967895508
2017-09-26,22.961294174194336
2017-09-27,23.03122901916504
2017-09-28,23.310998916625977
2017-09-29,23.338970184326172
2017-10-02,23.08019256591797
2017-10-03,23.241052627563477
2017-10-04,23.471858978271484
2017-10-05,23.513818740844727
2017-10-06,23.38793182373047
2017-10-09,23.26203727722168
2017-10-10,23.136144638061523
2017-10-11,23.213075637817383
2017-10-12,23.08019256591797
2017-10-13,23.03122901916504
2017-10-16,23.26203727722168
2017-10-17,23.234060287475586
2017-10-18,23.422901153564453
2017-10-19,23.786590576171875
2017-10-20,24.101318359375
2017-10-23,24.283164978027344
2017-10-24,24.192241668701172
2017-10-25,23.89849090576172
2017-10-26,23.618732452392578
2017-10-27,23.739200592041016
2017-10-30,23.420312881469727
2017-10-31,23.59038543701172
2017-11-01,23.306930541992188
2017-11-02,23.03765106201172
2017-11-03,23.306930541992188
2017-11-06,23.406145095825195
2017-11-07,23.413230895996094
2017-11-08,23.13686180114746
2017-11-09,22.980960845947266
2017-11-10,22.76837730407715
2017-11-13,22.506179809570312
2017-11-14,22.109344482421875
2017-11-15,21.91092872619629
2017-11-16,22.371536254882812
2017-11-17,22.520349502563477
2017-11-20,22.555784225463867
2017-11-21,22.591211318969727
2017-11-22,22.569957733154297
2017-11-24,22.442401885986328
2017-11-27,22.187292098999023
2017-11-28,22.31484603881836
2017-11-29,22.343189239501953
2017-11-30,22.477832794189453
2017-12-01,22.378623962402344
2017-12-04,22.754199981689453
2017-12-05,22.775455474853516
2017-12-06,22.506179809570312
2017-12-07,22.626644134521484
2017-12-08,22.810890197753906
2017-12-11,22.79671859741211
2017-12-12,22.711681365966797
2017-12-13,22.669164657592773
2017-12-14,22.477832794189453
2017-12-15,22.258155822753906
2017-12-18,22.534523010253906
2017-12-19,22.463665008544922
2017-12-20,22.669164657592773
2017-12-21,23.31402587890625
2017-12-22,23.214807510375977
2017-12-26,22.91010093688965
2017-12-27,23.03765106201172
2017-12-28,22.867578506469727
2017-12-29,22.69042205810547
2018-01-02,23.04473876953125
2018-01-03,23.3848819732666
2018-01-04,23.569129943847656
2018-01-05,23.391969680786133
2018-01-08,23.583303451538086
2018-01-09,23.909269332885742
2018-01-10,24.221071243286133
2018-01-11,24.46909523010254
2018-01-12,25.078516006469727
2018-01-16,24.816320419311523
2018-01-17,24.773805618286133
2018-01-18,24.73836898803711
2018-01-19,24.589555740356445
2018-01-22,24.80215072631836
2018-01-23,25.39031410217285
2018-01-24,25.56748390197754
2018-01-25,25.75880241394043
2018-01-26,26.06351661682129
2018-01-29,25.90761947631836
2018-01-30,25.602907180786133
2018-01-31,25.900535583496094
2018-02-01,25.75880241394043
2018-02-02,25.014741897583008
2018-02-05,24.263586044311523
2018-02-06,24.554128646850586
2018-02-07,24.766719818115234
2018-02-08,24.022653579711914
2018-02-09,23.94996452331543
2018-02-12,24.189834594726562
2018-02-13,24.386077880859375
2018-02-14,24.55325698852539
2018-02-15,25.185626983642578
2018-02-16,25.083864212036133
2018-02-20,24.836734771728516
2018-02-21,24.74224090576172
2018-02-22,24.727705001831055
2018-02-23,24.90214729309082
2018-02-26,25.040254592895508
2018-02-27,24.858545303344727
2018-02-28,24.71316909790039
2018-03-01,24.40062141418457
2018-03-02,24.24070930480957
2018-03-05,24.29886245727539
2018-03-06,24.429697036743164
2018-03-07,24.138954162597656
2018-03-08,24.284324645996094
2018-03-09,24.756778717041016
2018-03-12,25.025714874267578
2018-03-13,24.90214729309082
2018-03-14,24.69863510131836
2018-03-15,24.480579376220703
2018-03-16,24.56052589416504
2018-03-19,24.26251792907715
2018-03-20,24.269784927368164
2018-03-21,24.182567596435547
2018-03-22,23.615617752075195
2018-03-23,23.172225952148438
2018-03-26,23.441165924072266
2018-03-27,23.092273712158203
2018-03-28,22.91056251525879
2018-03-29,23.22311019897461
2018-04-02,22.87421989440918
2018-04-03,22.619821548461914
2018-04-04,22.75065040588379
2018-04-05,22.75065040588379
2018-04-06,22.53986358642578
2018-04-09,22.321805953979492
2018-04-10,22.57620620727539
2018-04-11,22.5180606842041
2018-04-12,22.627086639404297
2018-04-13,22.329078674316406
2018-04-16,22.568931579589844
2018-04-17,22.881484985351562
2018-04-18,23.09954071044922
2018-04-19,23.34667205810547
2018-04-20,23.426624298095703
2018-04-23,23.51385498046875
2018-04-24,23.390287399291992
2018-04-25,23.012317657470703
2018-04-26,22.90328598022461
2018-04-27,22.66073226928711
2018-04-30,22.748933792114258
2018-05-01,22.859188079833984
2018-05-02,22.74158477783203
2018-05-03,22.829790115356445
2018-05-04,23.381052017211914
2018-05-07,23.432504653930664
2018-05-08,23.256099700927734
2018-05-09,23.48396110534668
2018-05-10,23.432504653930664
2018-05-11,23.131147384643555
2018-05-14,22.917993545532227
2018-05-15,22.859188079833984
2018-05-16,22.99884033203125
2018-05-17,23.1164493560791
2018-05-18,22.99884033203125
2018-05-21,23.285503387451172
2018-05-22,23.425155639648438
2018-05-23,23.36635398864746
2018-05-24,23.37370491027832
2018-05-25,23.46190643310547
2018-05-29,23.09439468383789
2018-05-30,23.322254180908203
2018-05-31,23.46925926208496
2018-06-01,23.770614624023438
2018-06-04,23.888216018676758
2018-06-05,23.829416275024414
2018-06-06,23.976423263549805
2018-06-07,24.00582504272461
2018-06-08,24.071975708007812
2018-06-11,24.182231903076172
2018-06-12,24.123428344726562
2018-06-13,24.285137176513672
2018-06-14,24.476232528686523
2018-06-15,24.446842193603516
2018-06-18,24.285137176513672
2018-06-19,24.05727195739746
2018-06-20,24.064626693725586
2018-06-21,23.8441219329834
2018-06-22,23.917621612548828
2018-06-25,23.51335906982422
2018-06-26,23.359004974365234
2018-06-27,23.403108596801758
2018-06-28,23.307552337646484
2018-06-29,23.645666122436523
2018-07-02,24.373334884643555
2018-07-03,25.17450714111328
2018-07-05,25.821334838867188
2018-07-06,26.11532974243164
2018-07-09,25.806623458862305
2018-07-10,25.681673049926758
2018-07-11,25.453824996948242
2018-07-12,25.76987648010254
2018-07-13,25.880138397216797
2018-07-16,25.968332290649414
2018-07-17,26.24764060974121
2018-07-18,26.629852294921875
2018-07-19,26.196186065673828
2018-07-20,26.424043655395508
2018-07-23,26.453453063964844
2018-07-24,26.60045051574707
2018-07-25,26.497547149658203
2018-07-26,26.460800170898438
2018-07-27,26.363685607910156
2018-07-30,26.117151260375977
2018-07-31,26.087265014648438
2018-08-01,25.982681274414062
2018-08-02,25.9378604888916
2018-08-03,26.154508590698242
2018-08-06,26.35620880126953
2018-08-07,26.565385818481445
2018-08-08,26.871681213378906
2018-08-09,26.72226333618164
2018-08-10,26.408504486083984
2018-08-13,26.139570236206055
2018-08-14,26.714797973632812
2018-08-15,26.45332145690918
2018-08-16,26.782026290893555
2018-08-17,27.04351043701172
2018-08-20,27.49173927307129
2018-08-21,27.26015281677246
2018-08-22,27.200387954711914
2018-08-23,27.118213653564453
2018-08-24,27.417037963867188
2018-08-27,27.551502227783203
2018-08-28,27.431974411010742
2018-08-29,27.581382751464844
2018-08-30,27.55897331237793
2018-08-31,27.573911666870117
2018-09-04,27.573911666870117
2018-09-05,27.237733840942383
2018-09-06,26.490678787231445
2018-09-07,26.341272354125977
2018-09-10,26.81939125061035
2018-09-11,26.625146865844727
2018-09-12,26.744680404663086
2018-09-13,26.849271774291992
2018-09-14,27.49173927307129
2018-09-17,27.715866088867188
2018-09-18,28.037080764770508
2018-09-19,28.014678955078125
2018-09-20,28.22385597229004
2018-09-21,29.501325607299805
2018-09-24,29.65073585510254
2018-09-25,29.165151596069336
2018-09-26,28.814029693603516
2018-09-27,28.462905883789062
2018-09-28,28.447975158691406
2018-10-01,28.955976486206055
2018-10-02,28.761743545532227
2018-10-03,29.165151596069336
2018-10-04,28.156620025634766
2018-10-05,27.895153045654297
2018-10-08,27.827919006347656
2018-10-09,27.760683059692383
2018-10-10,25.982681274414062
2018-10-11,25.840744018554688
2018-10-12,26.03497314453125
2018-10-15,26.259092330932617
2018-10-16,26.894094467163086
2018-10-17,26.961328506469727
2018-10-18,26.371152877807617
2018-10-19,25.88556480407715
2018-10-22,25.661447525024414
2018-10-23,25.23562240600586
2018-10-24,23.905860900878906
2018-10-25,24.45868682861328
2018-10-26,24.176761627197266
2018-10-29,23.186222076416016
2018-10-30,24.18437957763672
2018-10-31,24.65679359436035
2018-11-01,25.60923194885254
2018-11-02,25.296833038330078
2018-11-05,25.776866912841797
2018-11-06,26.119735717773438
2018-11-07,26.79787254333496
2018-11-08,26.93503189086914
2018-11-09,25.898771286010742
2018-11-12,25.289207458496094
2018-11-13,25.418746948242188
2018-11-14,25.08348274230957
2018-11-15,24.763463973999023
2018-11-16,24.732990264892578
2018-11-19,24.230098724365234
2018-11-20,23.612916946411133
2018-11-21,24.710128784179688
2018-11-23,25.281593322753906
2018-11-26,26.18831443786621
2018-11-27,25.769241333007812
2018-11-28,25.982589721679688
2018-11-29,25.715904235839844
2018-11-30,25.700668334960938
2018-12-03,26.554048538208008
2018-12-04,24.923477172851562
2018-12-06,24.458683013916016
2018-12-07,23.9405574798584
2018-12-10,23.23194122314453
2018-12-11,23.25479507446289
2018-12-12,23.239559173583984
2018-12-13,23.163358688354492
2018-12-14,22.67571449279785
2018-12-17,21.944238662719727
2018-12-18,21.868040084838867
2018-12-19,21.029895782470703
2018-12-20,21.11371421813965
2018-12-21,21.723276138305664
2018-12-24,22.081392288208008
2018-12-26,23.346235275268555
2018-12-27,23.209075927734375
2018-12-28,22.92715835571289
2018-12-31,22.713809967041016
2019-01-02,22.91191291809082
2019-01-03,22.27187728881836
2019-01-04,23.033832550048828
2019-01-07,23.71959114074707
2019-01-08,23.925310134887695
2019-01-09,24.18437957763672
2019-01-10,24.176761627197266
2019-01-11,24.35963249206543
2019-01-14,24.36724853515625
2019-01-15,24.5577335357666
2019-01-16,24.824420928955078
2019-01-17,24.870140075683594
2019-01-18,25.07586097717285
2019-01-22,24.83204460144043
2019-01-23,24.65679359436035
2019-01-24,24.771085739135742
2019-01-25,25.136823654174805
2019-01-28,25.289207458496094
2019-01-29,25.2663516998291
2019-01-30,25.25111198425293
2019-01-31,25.677806854248047
2019-02-01,25.906389236450195
2019-02-04,26.180694580078125
2019-02-05,26.37879753112793
2019-02-06,26.340709686279297
2019-02-07,26.29499053955078
2019-02-08,26.163240432739258
2019-02-11,25.806751251220703
2019-02-12,26.039241790771484
2019-02-13,26.170991897583008
2019-02-14,25.729257583618164
2019-02-15,25.845497131347656
2019-02-19,25.961748123168945
2019-02-20,26.674728393554688
2019-02-21,26.356992721557617
2019-02-22,26.078001022338867
2019-02-25,26.271743774414062
2019-02-26,26.13224220275879
2019-02-27,25.98499870300293
2019-02-28,25.87649917602539
2019-03-01,25.992752075195312
2019-03-04,26.116748809814453
2019-03-05,25.938501358032227
2019-03-06,26.13224220275879
2019-03-07,25.752504348754883
2019-03-08,25.52775764465332
2019-03-11,25.95400619506836
2019-03-12,26.0624942779541
2019-03-13,26.51973533630371
2019-03-14,26.682476043701172
