Date,AVGO
2016-04-26,11.538861274719238
2016-04-27,11.597799301147461
2016-04-28,11.326852798461914
2016-04-29,11.155407905578613
2016-05-02,11.180665016174316
2016-05-03,10.960241317749023
2016-05-04,10.873746871948242
2016-05-05,10.912781715393066
2016-05-06,10.85997200012207
2016-05-09,10.899005889892578
2016-05-10,11.068157196044922
2016-05-11,11.009984016418457
2016-05-12,10.794915199279785
2016-05-13,10.71914291381836
2016-05-16,10.918140411376953
2016-05-17,10.804863929748535
2016-05-18,11.012282371520996
2016-05-19,10.925028800964355
2016-05-20,11.230415344238281
2016-05-23,11.335272789001465
2016-05-24,11.589378356933594
2016-05-25,11.753933906555176
2016-05-26,11.711837768554688
2016-05-27,11.733266830444336
2016-05-31,11.814399719238281
2016-06-01,11.845779418945312
2016-06-02,11.85649585723877
2016-06-03,12.442009925842285
2016-06-06,12.463441848754883
2016-06-07,12.616518020629883
2016-06-08,12.529269218444824
2016-06-09,12.562941551208496
2016-06-10,12.308835983276367
2016-06-13,12.24683952331543
2016-06-14,12.168770790100098
2016-06-15,12.16186237335205
2016-06-16,12.179520606994629
2016-06-17,11.977591514587402
2016-06-20,12.048995018005371
2016-06-21,11.963003158569336
2016-06-22,11.911558151245117
2016-06-23,12.178753852844238
2016-06-24,11.418636322021484
2016-06-27,11.027828216552734
2016-06-28,11.499255180358887
2016-06-29,11.900810241699219
2016-06-30,11.931524276733398
2016-07-01,11.840923309326172
2016-07-05,11.575263977050781
2016-07-06,11.56528377532959
2016-07-07,11.592927932739258
2016-07-08,11.911558151245117
2016-07-11,12.082008361816406
2016-07-12,12.176446914672852
2016-07-13,12.085848808288574
2016-07-14,12.34536361694336
2016-07-15,12.373770713806152
2016-07-18,12.463605880737305
2016-07-19,12.325400352478027
2016-07-20,12.48971176147461
2016-07-21,12.31618595123291
2016-07-22,12.259373664855957
2016-07-25,12.267817497253418
2016-07-26,12.548828125
2016-07-27,12.719279289245605
2016-07-28,12.609485626220703
2016-07-29,12.436734199523926
2016-08-01,12.554205894470215
2016-08-02,12.506601333618164
2016-08-03,12.60027027130127
2016-08-04,12.821394920349121
2016-08-05,13.061716079711914
2016-08-08,12.92581558227539
2016-08-09,13.142333984375
2016-08-10,13.194541931152344
2016-08-11,13.212968826293945
2016-08-12,13.242146492004395
2016-08-15,13.477862358093262
2016-08-16,13.236775398254395
2016-08-17,13.285143852233887
2016-08-18,13.354241371154785
2016-08-19,13.431025505065918
2016-08-22,13.507803916931152
2016-08-23,13.616059303283691
2016-08-24,13.459433555603027
2016-08-25,13.516251564025879
2016-08-26,13.602240562438965
2016-08-29,13.620674133300781
2016-08-30,13.589959144592285
2016-08-31,13.545424461364746
2016-09-01,13.596868515014648
2016-09-02,13.291287422180176
2016-09-06,13.136960983276367
2016-09-07,12.968043327331543
2016-09-08,12.928122520446777
2016-09-09,12.344592094421387
2016-09-12,12.628682136535645
2016-09-13,12.687029838562012
2016-09-14,13.022558212280273
2016-09-15,13.301336288452148
2016-09-16,13.187360763549805
2016-09-19,13.148086547851562
2016-09-20,12.955558776855469
2016-09-21,13.078775405883789
2016-09-22,13.002538681030273
2016-09-23,12.833882331848145
2016-09-26,12.836965560913086
2016-09-27,13.158098220825195
2016-09-28,13.145777702331543
2016-09-29,13.281312942504883
2016-09-30,13.285940170288086
2016-10-03,13.097257614135742
2016-10-04,13.018708229064941
2016-10-05,13.359865188598633
2016-10-06,13.414542198181152
2016-10-07,13.416083335876465
2016-10-10,13.459213256835938
2016-10-11,13.18196964263916
2016-10-12,13.128064155578613
2016-10-13,13.010235786437988
2016-10-14,13.098799705505371
2016-10-17,13.005617141723633
2016-10-18,13.25898265838623
2016-10-19,13.235879898071289
2016-10-20,13.354473114013672
2016-10-21,13.316740036010742
2016-10-24,13.59628963470459
2016-10-25,13.372956275939941
2016-10-26,13.322901725769043
2016-10-27,13.264372825622559
2016-10-28,13.041810035705566
2016-10-31,13.113429069519043
2016-11-01,12.999454498291016
2016-11-02,13.289016723632812
2016-11-03,13.322132110595703
2016-11-04,13.25898265838623
2016-11-07,13.627861022949219
2016-11-08,13.63094425201416
2016-11-09,13.355244636535645
2016-11-10,12.933226585388184
2016-11-11,12.902420997619629
2016-11-14,12.612855911254883
2016-11-15,12.818477630615234
2016-11-16,12.92475414276123
2016-11-17,12.863917350769043
2016-11-18,12.950164794921875
2016-11-21,13.290555000305176
2016-11-22,13.632489204406738
2016-11-23,13.637104034423828
2016-11-25,13.611689567565918
2016-11-28,13.449968338012695
2016-11-29,13.511580467224121
2016-11-30,13.129599571228027
2016-12-01,12.536619186401367
2016-12-02,12.646744728088379
2016-12-05,12.793838500976562
2016-12-06,12.688331604003906
2016-12-07,12.980201721191406
2016-12-08,13.146543502807617
2016-12-09,13.79189682006836
2016-12-12,13.72027587890625
2016-12-13,13.818851470947266
2016-12-14,13.756888389587402
2016-12-15,13.941998481750488
2016-12-16,13.81885051727295
2016-12-19,13.976853370666504
2016-12-20,14.101550102233887
2016-12-21,14.118589401245117
2016-12-22,13.987691879272461
2016-12-23,14.091477394104004
2016-12-27,14.120137214660645
2016-12-28,13.955941200256348
2016-12-29,13.931154251098633
2016-12-30,13.69105339050293
2017-01-03,13.812655448913574
2017-01-04,13.714292526245117
2017-01-05,13.49820327758789
2017-01-06,13.677115440368652
2017-01-09,13.70655345916748
2017-01-10,13.985365867614746
2017-01-11,13.896306991577148
2017-01-12,13.852928161621094
2017-01-13,13.97607707977295
2017-01-17,13.872293472290039
2017-01-18,14.330032348632812
2017-01-19,14.371853828430176
2017-01-20,14.79938793182373
2017-01-23,14.793188095092773
2017-01-24,15.315983772277832
2017-01-25,15.682326316833496
2017-01-26,15.813220024108887
2017-01-27,15.932494163513184
2017-01-30,15.739644050598145
2017-01-31,15.451525688171387
2017-02-01,15.776041030883789
2017-02-02,15.803932189941406
2017-02-03,15.96734619140625
2017-02-06,15.998332023620605
2017-02-07,15.947992324829102
2017-02-08,16.02388572692871
2017-02-09,15.903837203979492
2017-02-10,15.917780876159668
2017-02-13,16.009944915771484
2017-02-14,15.903070449829102
2017-02-15,15.954184532165527
2017-02-16,16.12380599975586
2017-02-17,16.296512603759766
2017-02-21,16.477750778198242
2017-02-22,16.586959838867188
2017-02-23,16.309688568115234
2017-02-24,16.293424606323242
2017-02-27,16.518802642822266
2017-02-28,16.336788177490234
2017-03-01,16.662857055664062
2017-03-02,16.82938575744629
2017-03-03,16.909156799316406
2017-03-06,16.879730224609375
2017-03-07,16.981191635131836
2017-03-08,17.010623931884766
2017-03-09,17.1949462890625
2017-03-10,17.531091690063477
2017-03-13,17.53883171081543
2017-03-14,17.376190185546875
2017-03-15,17.498554229736328
2017-03-16,17.300168991088867
2017-03-17,17.208362579345703
2017-03-20,17.21302604675293
2017-03-21,16.80689811706543
2017-03-22,16.915817260742188
2017-03-23,16.872249603271484
2017-03-24,17.03641700744629
2017-03-27,17.042638778686523
2017-03-28,17.190467834472656
2017-03-29,17.21847152709961
2017-03-30,17.119657516479492
2017-03-31,17.03563117980957
2017-04-03,17.023195266723633
2017-04-04,17.03563117980957
2017-04-05,16.89325714111328
2017-04-06,16.922046661376953
2017-04-07,16.980398178100586
2017-04-10,16.96250343322754
2017-04-11,16.92593765258789
2017-04-12,16.276287078857422
2017-04-13,16.441226959228516
2017-04-17,16.639625549316406
2017-04-18,16.579708099365234
2017-04-19,16.62095069885254
2017-04-20,16.977285385131836
2017-04-21,16.93448829650879
2017-04-24,17.21302604675293
2017-04-25,17.365520477294922
2017-04-26,17.24726104736328
2017-04-27,17.356962203979492
2017-04-28,17.1795654296875
2017-05-01,17.219247817993164
2017-05-02,17.540571212768555
2017-05-03,17.497785568237305
2017-05-04,17.381078720092773
2017-05-05,17.618375778198242
2017-05-08,17.51178550720215
2017-05-09,17.774763107299805
2017-05-10,17.99805450439453
2017-05-11,17.979379653930664
2017-05-12,18.358278274536133
2017-05-15,18.597129821777344
2017-05-16,18.725505828857422
2017-05-17,17.98638343811035
2017-05-18,18.49054527282715
2017-05-19,18.213565826416016
2017-05-22,18.54656219482422
2017-05-23,18.403406143188477
2017-05-24,18.641477584838867
2017-05-25,18.739511489868164
2017-05-26,18.766742706298828
2017-05-30,18.658592224121094
2017-05-31,18.63214683532715
2017-06-01,18.251689910888672
2017-06-02,19.803075790405273
2017-06-05,19.622568130493164
2017-06-06,19.750946044921875
2017-06-07,19.78362464904785
2017-06-08,19.835752487182617
2017-06-09,18.93246078491211
2017-06-12,18.880334854125977
2017-06-13,18.901342391967773
2017-06-14,18.71461296081543
2017-06-15,18.595062255859375
2017-06-16,18.459115982055664
2017-06-19,18.841970443725586
2017-06-20,18.751340866088867
2017-06-21,19.152162551879883
2017-06-22,19.067787170410156
2017-06-23,19.16309928894043
2017-06-26,18.966983795166016
2017-06-27,18.387237548828125
2017-06-28,18.834157943725586
2017-06-29,18.28644371032715
2017-06-30,18.209096908569336
2017-07-03,17.9520263671875
2017-07-05,18.09657859802246
2017-07-06,18.36457633972168
2017-07-07,18.72242546081543
2017-07-10,18.890417098999023
2017-07-11,18.8216495513916
2017-07-12,19.253738403320312
2017-07-13,19.323272705078125
2017-07-14,19.556116104125977
2017-07-17,19.45688247680664
2017-07-18,19.60221290588379
2017-07-19,19.877248764038086
2017-07-20,19.801462173461914
2017-07-21,19.77645492553711
2017-07-24,19.77019500732422
2017-07-25,19.86943817138672
2017-07-26,20.081174850463867
2017-07-27,19.607683181762695
2017-07-28,19.5623722076416
2017-07-31,19.272489547729492
2017-08-01,19.407663345336914
2017-08-02,19.79598617553711
2017-08-03,19.556116104125977
2017-08-04,19.468605041503906
2017-08-07,19.72410011291504
2017-08-08,19.639719009399414
2017-08-09,19.468605041503906
2017-08-10,18.807598114013672
2017-08-11,19.077932357788086
2017-08-14,19.604564666748047
2017-08-15,19.82176971435547
2017-08-16,19.800674438476562
2017-08-17,19.295150756835938
2017-08-18,19.484228134155273
2017-08-21,19.503765106201172
2017-08-22,19.9389705657959
2017-08-23,20.074146270751953
2017-08-24,19.928030014038086
2017-08-25,19.188884735107422
2017-08-28,19.006053924560547
2017-08-29,18.88729476928711
2017-08-30,19.22247886657715
2017-08-31,19.6951961517334
2017-09-01,19.746761322021484
2017-09-05,19.459228515625
2017-09-06,19.485010147094727
2017-09-07,19.263896942138672
2017-09-08,19.073251724243164
2017-09-11,19.35687255859375
2017-09-12,19.309995651245117
2017-09-13,19.239675521850586
2017-09-14,19.295150756835938
2017-09-15,19.57642936706543
2017-09-18,19.599184036254883
2017-09-19,19.59447479248047
2017-09-20,19.057069778442383
2017-09-21,18.858583450317383
2017-09-22,18.76914405822754
2017-09-25,18.47651481628418
2017-09-26,18.61459732055664
2017-09-27,18.8742733001709
2017-09-28,19.059423446655273
2017-09-29,19.02804183959961
2017-10-02,18.865646362304688
2017-10-03,18.789546966552734
2017-10-04,18.985673904418945
2017-10-05,19.116701126098633
2017-10-06,19.27909278869629
2017-10-09,19.332443237304688
2017-10-10,19.298704147338867
2017-10-11,19.644683837890625
2017-10-12,19.51445198059082
2017-10-13,19.453262329101562
2017-10-16,19.352054595947266
2017-10-17,19.034311294555664
2017-10-18,19.142580032348633
2017-10-19,19.165332794189453
2017-10-20,19.16141700744629
2017-10-23,19.16376495361328
2017-10-24,19.431293487548828
2017-10-25,19.285369873046875
2017-10-26,19.123754501342773
2017-10-27,19.840824127197266
2017-10-30,20.49432945251465
2017-10-31,20.704591751098633
2017-11-01,20.34213638305664
2017-11-02,20.35860824584961
2017-11-03,21.4671573638916
2017-11-06,21.772340774536133
2017-11-07,21.285924911499023
2017-11-08,21.37065315246582
2017-11-09,20.84031105041504
2017-11-10,20.786962509155273
2017-11-13,20.790884017944336
2017-11-14,20.653593063354492
2017-11-15,20.837173461914062
2017-11-16,21.347904205322266
2017-11-17,21.328292846679688
2017-11-20,21.565217971801758
2017-11-21,21.699373245239258
2017-11-22,21.60365867614746
2017-11-24,22.153615951538086
2017-11-27,22.329355239868164
2017-11-28,21.76292610168457
2017-11-29,21.300052642822266
2017-11-30,21.805288314819336
2017-12-01,21.304750442504883
2017-12-04,20.68105125427246
2017-12-05,20.527280807495117
2017-12-06,20.70302391052246
2017-12-07,20.70302391052246
2017-12-08,20.390777587890625
2017-12-11,20.3939151763916
2017-12-12,20.29584503173828
2017-12-13,20.557092666625977
2017-12-14,20.346059799194336
2017-12-15,20.847370147705078
2017-12-18,20.879751205444336
2017-12-19,20.82526397705078
2017-12-20,20.978469848632812
2017-12-21,20.653886795043945
2017-12-22,20.718643188476562
2017-12-26,20.383010864257812
2017-12-27,20.46356201171875
2017-12-28,20.566225051879883
2017-12-29,20.288244247436523
2018-01-02,21.08666229248047
2018-01-03,21.3172607421875
2018-01-04,21.324371337890625
2018-01-05,21.450733184814453
2018-01-08,21.50206184387207
2018-01-09,21.204334259033203
2018-01-10,20.756553649902344
2018-01-11,20.809463500976562
2018-01-12,20.871854782104492
2018-01-16,20.78972816467285
2018-01-17,20.991899490356445
2018-01-18,21.306997299194336
2018-01-19,21.037696838378906
2018-01-22,20.699691772460938
2018-01-23,20.7620849609375
2018-01-24,20.285085678100586
2018-01-25,19.529306411743164
2018-01-26,19.805713653564453
2018-01-29,19.385578155517578
2018-01-30,19.030988693237305
2018-01-31,19.587753295898438
2018-02-01,18.858034133911133
2018-02-02,18.596635818481445
2018-02-05,18.01381492614746
2018-02-06,18.983604431152344
2018-02-07,18.74668312072754
2018-02-08,18.129899978637695
2018-02-09,18.59821128845215
2018-02-12,19.30107879638672
2018-02-13,19.416379928588867
2018-02-14,19.55852699279785
2018-02-15,19.88785171508789
2018-02-16,19.655670166015625
2018-02-20,19.713314056396484
2018-02-21,19.63434410095215
2018-02-22,19.69199562072754
2018-02-23,20.036317825317383
2018-02-26,19.97629737854004
2018-02-27,19.88627052307129
2018-02-28,19.463760375976562
2018-03-01,19.214994430541992
2018-03-02,19.812030792236328
2018-03-05,19.504831314086914
2018-03-06,19.819143295288086
2018-03-07,19.510353088378906
2018-03-08,19.502460479736328
2018-03-09,20.041847229003906
2018-03-12,20.757343292236328
2018-03-13,20.62940788269043
2018-03-14,20.579648971557617
2018-03-15,21.145891189575195
2018-03-16,20.127925872802734
2018-03-19,19.344507217407227
2018-03-20,19.13996696472168
2018-03-21,19.71210289001465
2018-03-22,19.51738166809082
2018-03-23,19.43004035949707
2018-03-26,19.850730895996094
2018-03-27,19.581485748291016
2018-03-28,18.965282440185547
2018-03-29,18.88275146484375
2018-04-02,18.244108200073242
2018-04-03,18.973297119140625
2018-04-04,18.9901180267334
2018-04-05,18.935640335083008
2018-04-06,18.339460372924805
2018-04-09,18.809833526611328
2018-04-10,19.21129035949707
2018-04-11,19.256959915161133
2018-04-12,19.18564224243164
2018-04-13,19.78742218017578
2018-04-16,19.982141494750977
2018-04-17,20.17205047607422
2018-04-18,19.999773025512695
2018-04-19,19.46048927307129
2018-04-20,19.000545501708984
2018-04-23,18.706462860107422
2018-04-24,18.30100440979004
2018-04-25,18.349884033203125
2018-04-26,18.463668823242188
2018-04-27,18.652774810791016
2018-04-30,18.38353729248047
2018-05-01,18.460464477539062
2018-05-02,18.32905387878418
2018-05-03,18.04939079284668
2018-05-04,18.47168731689453
2018-05-07,18.908395767211914
2018-05-08,19.139171600341797
2018-05-09,19.0750675201416
2018-05-10,19.51258087158203
2018-05-11,19.502151489257812
2018-05-14,19.61273956298828
2018-05-15,19.357927322387695
2018-05-16,19.272186279296875
2018-05-17,19.18724822998047
2018-05-18,18.909997940063477
2018-05-21,19.155193328857422
2018-05-22,19.110322952270508
2018-05-23,19.276187896728516
2018-05-24,19.514183044433594
2018-05-25,20.0350284576416
2018-05-29,20.007783889770508
2018-05-30,19.984546661376953
2018-05-31,20.198497772216797
2018-06-01,20.540647506713867
2018-06-04,20.70331573486328
2018-06-05,20.774641036987305
2018-06-06,21.115983963012695
2018-06-07,21.208932876586914
2018-06-08,20.671266555786133
2018-06-11,20.90043830871582
2018-06-12,20.948514938354492
2018-06-13,21.12079429626465
2018-06-14,21.5118350982666
2018-06-15,21.653661727905273
2018-06-18,21.194517135620117
2018-06-19,21.190458297729492
2018-06-20,21.21238136291504
2018-06-21,21.08488655090332
2018-06-22,21.08976173400879
2018-06-25,20.497779846191406
2018-06-26,20.426315307617188
2018-06-27,20.066579818725586
2018-06-28,19.887117385864258
2018-06-29,19.70358657836914
2018-07-02,19.655681610107422
2018-07-03,19.431556701660156
2018-07-05,19.927719116210938
2018-07-06,20.11285972595215
2018-07-09,20.092565536499023
2018-07-10,20.34673500061035
2018-07-11,19.768556594848633
2018-07-12,17.051433563232422
2018-07-13,16.440771102905273
2018-07-16,16.504928588867188
2018-07-17,16.915817260742188
2018-07-18,16.953989028930664
2018-07-19,17.08310890197754
2018-07-20,17.079856872558594
2018-07-23,17.598758697509766
2018-07-24,17.64910125732422
2018-07-25,18.349899291992188
2018-07-26,18.123340606689453
2018-07-27,17.950376510620117
2018-07-30,18.286561965942383
2018-07-31,18.008840560913086
2018-08-01,17.605255126953125
2018-08-02,17.568706512451172
2018-08-03,17.687271118164062
2018-08-06,17.617433547973633
2018-08-07,17.890283584594727
2018-08-08,17.82125473022461
2018-08-09,17.58738899230957
2018-08-10,17.234140396118164
2018-08-13,17.140758514404297
2018-08-14,16.83380889892578
2018-08-15,16.775341033935547
2018-08-16,16.94667625427246
2018-08-17,16.993776321411133
2018-08-20,16.786706924438477
2018-08-21,17.09447479248047
2018-08-22,16.853286743164062
2018-08-23,16.694942474365234
2018-08-24,16.97184944152832
2018-08-27,17.294239044189453
2018-08-28,17.412797927856445
2018-08-29,17.458271026611328
2018-08-30,17.59307861328125
2018-08-31,17.78634262084961
2018-09-04,17.818824768066406
2018-09-05,17.980419158935547
2018-09-06,17.537853240966797
2018-09-07,18.886669158935547
2018-09-10,19.538745880126953
2018-09-11,18.884233474731445
2018-09-12,18.668224334716797
2018-09-13,19.117292404174805
2018-09-14,19.192001342773438
2018-09-17,19.069379806518555
2018-09-18,19.613452911376953
2018-09-19,19.7819881439209
2018-09-20,20.03888511657715
2018-09-21,20.298234939575195
2018-09-24,20.4086856842041
2018-09-25,20.26141929626465
2018-09-26,20.079792022705078
2018-09-27,20.163244247436523
2018-09-28,20.186153411865234
2018-10-01,20.413597106933594
2018-10-02,20.298234939575195
2018-10-03,20.406232833862305
2018-10-04,20.30396842956543
2018-10-05,19.981616973876953
2018-10-08,19.747621536254883
2018-10-09,20.020065307617188
2018-10-10,18.96710968017578
2018-10-11,18.72739028930664
2018-10-12,19.058744430541992
2018-10-15,19.019474029541016
2018-10-16,19.498085021972656
2018-10-17,19.404003143310547
2018-10-18,18.655399322509766
2018-10-19,18.67667007446289
2018-10-22,18.704484939575195
2018-10-23,18.739662170410156
2018-10-24,17.893701553344727
2018-10-25,18.182512283325195
2018-10-26,17.438812255859375
2018-10-29,17.30381965637207
2018-10-30,18.08187484741211
2018-10-31,18.284778594970703
2018-11-01,18.807573318481445
2018-11-02,18.062244415283203
2018-11-05,18.006607055664062
2018-11-06,18.67421531677246
2018-11-07,19.17737579345703
2018-11-08,19.65599250793457
2018-11-09,19.552902221679688
2018-11-12,18.296232223510742
2018-11-13,18.394405364990234
2018-11-14,18.506494522094727
2018-11-15,19.33609962463379
2018-11-16,19.440000534057617
2018-11-19,18.74620819091797
2018-11-20,18.630033493041992
2018-11-21,18.817386627197266
2018-11-23,18.809207916259766
2018-11-26,19.2518253326416
2018-11-27,19.294368743896484
2018-11-28,19.244462966918945
2018-11-29,19.290281295776367
2018-11-30,19.42363739013672
2018-12-03,19.804895401000977
2018-12-04,18.984296798706055
2018-12-06,18.591581344604492
2018-12-07,18.69957733154297
2018-12-10,19.574176788330078
2018-12-11,20.195148468017578
2018-12-12,20.861120223999023
2018-12-13,21.13274383544922
2018-12-14,20.848852157592773
2018-12-17,20.791582107543945
2018-12-18,20.641935348510742
2018-12-19,20.164058685302734
2018-12-20,19.998708724975586
2018-12-21,20.248388290405273
2018-12-24,19.329851150512695
2018-12-26,20.515438079833984
2018-12-27,20.739492416381836
2018-12-28,20.966026306152344
2018-12-31,21.02307891845703
2019-01-02,20.959409713745117
2019-01-03,19.095050811767578
2019-01-04,19.28272819519043
2019-01-07,19.675437927246094
2019-01-08,19.517528533935547
2019-01-09,20.361663818359375
2019-01-10,20.629531860351562
2019-01-11,20.71634292602539
2019-01-14,20.741146087646484
2019-01-15,21.205785751342773
2019-01-16,20.809770584106445
2019-01-17,21.109888076782227
2019-01-18,21.56378173828125
2019-01-22,21.354610443115234
2019-01-23,21.29094886779785
2019-01-24,21.789493560791016
2019-01-25,22.152441024780273
2019-01-28,22.125986099243164
2019-01-29,22.01850700378418
2019-01-30,22.390552520751953
2019-01-31,22.178077697753906
2019-02-01,22.059017181396484
2019-02-04,22.49803352355957
2019-02-05,22.32275390625
2019-02-06,22.836185455322266
2019-02-07,22.24751853942871
2019-02-08,22.658428192138672
2019-02-11,22.795665740966797
2019-02-12,23.099088668823242
2019-02-13,23.25865936279297
2019-02-14,23.27353858947754
2019-02-15,23.30908966064453
2019-02-19,23.286771774291992
2019-02-20,23.432275772094727
2019-02-21,23.227245330810547
2019-02-22,22.860158920288086
2019-02-25,23.033777236938477
2019-02-26,22.73614501953125
2019-02-27,22.445941925048828
2019-02-28,22.76590347290039
2019-03-01,22.550119400024414
2019-03-04,22.727041244506836
2019-03-05,22.90232276916504
2019-03-06,22.434364318847656
2019-03-07,21.9515380859375
2019-03-08,21.842403411865234
2019-03-11,22.245038986206055
2019-03-12,22.29216194152832
2019-03-13,22.422792434692383
2019-03-14,22.173938751220703
