Date,C
2016-03-09,41.150001525878906
2016-03-10,41.369998931884766
2016-03-11,42.9900016784668
2016-03-14,42.66999816894531
2016-03-15,42.59000015258789
2016-03-16,42.22999954223633
2016-03-17,42.849998474121094
2016-03-18,43.540000915527344
2016-03-21,43.599998474121094
2016-03-22,43.380001068115234
2016-03-23,42.369998931884766
2016-03-24,41.939998626708984
2016-03-28,41.91999816894531
2016-03-29,41.720001220703125
2016-03-30,41.880001068115234
2016-03-31,41.75
2016-04-01,42.470001220703125
2016-04-04,42.060001373291016
2016-04-05,41.5099983215332
2016-04-06,41.86000061035156
2016-04-07,40.27000045776367
2016-04-08,40.470001220703125
2016-04-11,41.119998931884766
2016-04-12,41.900001525878906
2016-04-13,44.25
2016-04-14,44.97999954223633
2016-04-15,44.91999816894531
2016-04-18,45.11000061035156
2016-04-19,45.630001068115234
2016-04-20,46.7400016784668
2016-04-21,46.599998474121094
2016-04-22,46.970001220703125
2016-04-25,46.689998626708984
2016-04-26,47.099998474121094
2016-04-27,47.33000183105469
2016-04-28,46.72999954223633
2016-04-29,46.279998779296875
2016-05-02,46.68000030517578
2016-05-03,45.56999969482422
2016-05-04,44.65999984741211
2016-05-05,44.22999954223633
2016-05-06,44.40999984741211
2016-05-09,43.88999938964844
2016-05-10,44.84000015258789
2016-05-11,44.470001220703125
2016-05-12,44.0
2016-05-13,43.11000061035156
2016-05-16,43.150001525878906
2016-05-17,43.70000076293945
2016-05-18,45.869998931884766
2016-05-19,45.060001373291016
2016-05-20,44.900001525878906
2016-05-23,45.11000061035156
2016-05-24,45.86000061035156
2016-05-25,46.939998626708984
2016-05-26,46.11000061035156
2016-05-27,46.58000183105469
2016-05-31,46.56999969482422
2016-06-01,46.939998626708984
2016-06-02,46.970001220703125
2016-06-03,45.38999938964844
2016-06-06,45.7400016784668
2016-06-07,45.540000915527344
2016-06-08,45.560001373291016
2016-06-09,45.0099983215332
2016-06-10,43.900001525878906
2016-06-13,43.15999984741211
2016-06-14,41.959999084472656
2016-06-15,42.0099983215332
2016-06-16,42.119998931884766
2016-06-17,42.47999954223633
2016-06-20,42.79999923706055
2016-06-21,42.91999816894531
2016-06-22,42.68000030517578
2016-06-23,44.459999084472656
2016-06-24,40.29999923706055
2016-06-27,38.47999954223633
2016-06-28,40.439998626708984
2016-06-29,42.119998931884766
2016-06-30,42.38999938964844
2016-07-01,42.16999816894531
2016-07-05,40.779998779296875
2016-07-06,41.060001373291016
2016-07-07,41.290000915527344
2016-07-08,41.97999954223633
2016-07-11,42.290000915527344
2016-07-12,43.439998626708984
2016-07-13,43.33000183105469
2016-07-14,44.45000076293945
2016-07-15,44.33000183105469
2016-07-18,44.56999969482422
2016-07-19,44.349998474121094
2016-07-20,44.470001220703125
2016-07-21,44.130001068115234
2016-07-22,44.29999923706055
2016-07-25,44.040000915527344
2016-07-26,44.150001525878906
2016-07-27,44.290000915527344
2016-07-28,44.08000183105469
2016-07-29,43.810001373291016
2016-08-01,43.41999816894531
2016-08-02,42.9900016784668
2016-08-03,43.88999938964844
2016-08-04,43.84000015258789
2016-08-05,45.720001220703125
2016-08-08,45.959999084472656
2016-08-09,45.900001525878906
2016-08-10,45.45000076293945
2016-08-11,45.72999954223633
2016-08-12,45.58000183105469
2016-08-15,46.38999938964844
2016-08-16,46.619998931884766
2016-08-17,46.630001068115234
2016-08-18,46.5
2016-08-19,46.529998779296875
2016-08-22,46.65999984741211
2016-08-23,46.59000015258789
2016-08-24,46.65999984741211
2016-08-25,46.720001220703125
2016-08-26,47.11000061035156
2016-08-29,47.2599983215332
2016-08-30,47.900001525878906
2016-08-31,47.7400016784668
2016-09-01,47.36000061035156
2016-09-02,47.5099983215332
2016-09-06,47.290000915527344
2016-09-07,47.47999954223633
2016-09-08,47.790000915527344
2016-09-09,47.16999816894531
2016-09-12,47.790000915527344
2016-09-13,46.91999816894531
2016-09-14,46.75
2016-09-15,47.08000183105469
2016-09-16,46.40999984741211
2016-09-19,46.59000015258789
2016-09-20,46.540000915527344
2016-09-21,46.900001525878906
2016-09-22,47.11000061035156
2016-09-23,47.150001525878906
2016-09-26,45.88999938964844
2016-09-27,46.369998931884766
2016-09-28,46.869998931884766
2016-09-29,45.79999923706055
2016-09-30,47.22999954223633
2016-10-03,47.029998779296875
2016-10-04,47.75
2016-10-05,48.650001525878906
2016-10-06,49.06999969482422
2016-10-07,49.279998779296875
2016-10-10,49.54999923706055
2016-10-11,48.9900016784668
2016-10-12,48.70000076293945
2016-10-13,48.470001220703125
2016-10-14,48.61000061035156
2016-10-17,48.599998474121094
2016-10-18,48.9900016784668
2016-10-19,49.47999954223633
2016-10-20,49.58000183105469
2016-10-21,49.56999969482422
2016-10-24,49.58000183105469
2016-10-25,49.59000015258789
2016-10-26,50.0099983215332
2016-10-27,49.93000030517578
2016-10-28,49.560001373291016
2016-10-31,49.150001525878906
2016-11-01,48.939998626708984
2016-11-02,48.540000915527344
2016-11-03,48.189998626708984
2016-11-04,48.16999816894531
2016-11-07,49.81999969482422
2016-11-08,49.90999984741211
2016-11-09,51.59000015258789
2016-11-10,53.61000061035156
2016-11-11,52.83000183105469
2016-11-14,54.68000030517578
2016-11-15,55.45000076293945
2016-11-16,54.630001068115234
2016-11-17,55.45000076293945
2016-11-18,55.459999084472656
2016-11-21,55.540000915527344
2016-11-22,56.099998474121094
2016-11-23,56.689998626708984
2016-11-25,56.779998779296875
2016-11-28,55.470001220703125
2016-11-29,55.52000045776367
2016-11-30,56.38999938964844
2016-12-01,57.27000045776367
2016-12-02,56.02000045776367
2016-12-05,57.279998779296875
2016-12-06,57.91999816894531
2016-12-07,59.060001373291016
2016-12-08,60.150001525878906
2016-12-09,60.040000915527344
2016-12-12,59.54999923706055
2016-12-13,59.790000915527344
2016-12-14,59.45000076293945
2016-12-15,60.22999954223633
2016-12-16,59.75
2016-12-19,59.65999984741211
2016-12-20,60.79999923706055
2016-12-21,60.75
2016-12-22,60.4900016784668
2016-12-23,60.9900016784668
2016-12-27,61.09000015258789
2016-12-28,60.040000915527344
2016-12-29,59.380001068115234
2016-12-30,59.43000030517578
2017-01-03,60.59000015258789
2017-01-04,61.40999984741211
2017-01-05,60.34000015258789
2017-01-06,60.54999923706055
2017-01-09,60.220001220703125
2017-01-10,60.22999954223633
2017-01-11,59.959999084472656
2017-01-12,59.22999954223633
2017-01-13,59.630001068115234
2017-01-17,58.380001068115234
2017-01-18,57.38999938964844
2017-01-19,56.65999984741211
2017-01-20,56.11000061035156
2017-01-23,55.68000030517578
2017-01-24,56.7400016784668
2017-01-25,57.689998626708984
2017-01-26,57.36000061035156
2017-01-27,57.11000061035156
2017-01-30,56.61000061035156
2017-01-31,55.83000183105469
2017-02-01,56.04999923706055
2017-02-02,55.97999954223633
2017-02-03,57.7599983215332
2017-02-06,57.63999938964844
2017-02-07,57.189998626708984
2017-02-08,56.31999969482422
2017-02-09,57.2599983215332
2017-02-10,57.630001068115234
2017-02-13,58.95000076293945
2017-02-14,59.83000183105469
2017-02-15,60.5
2017-02-16,60.380001068115234
2017-02-17,60.16999816894531
2017-02-21,60.54999923706055
2017-02-22,60.619998931884766
2017-02-23,60.619998931884766
2017-02-24,59.560001373291016
2017-02-27,60.02000045776367
2017-02-28,59.810001373291016
2017-03-01,61.540000915527344
2017-03-02,60.630001068115234
2017-03-03,61.0
2017-03-06,60.279998779296875
2017-03-07,60.5
2017-03-08,61.11000061035156
2017-03-09,61.54999923706055
2017-03-10,61.4900016784668
2017-03-13,61.529998779296875
2017-03-14,61.439998626708984
2017-03-15,60.84000015258789
2017-03-16,61.150001525878906
2017-03-17,60.369998931884766
2017-03-20,59.59000015258789
2017-03-21,58.040000915527344
2017-03-22,57.77000045776367
2017-03-23,58.04999923706055
2017-03-24,58.06999969482422
2017-03-27,58.33000183105469
2017-03-28,59.41999816894531
2017-03-29,59.38999938964844
2017-03-30,60.5099983215332
2017-03-31,59.81999969482422
2017-04-03,59.68000030517578
2017-04-04,59.68000030517578
2017-04-05,59.59000015258789
2017-04-06,59.88999938964844
2017-04-07,59.43000030517578
2017-04-10,59.279998779296875
2017-04-11,59.029998779296875
2017-04-12,58.5099983215332
2017-04-13,58.040000915527344
2017-04-17,58.9900016784668
2017-04-18,58.41999816894531
2017-04-19,57.72999954223633
2017-04-20,58.40999984741211
2017-04-21,57.720001220703125
2017-04-24,59.439998626708984
2017-04-25,60.209999084472656
2017-04-26,60.099998474121094
2017-04-27,59.38999938964844
2017-04-28,59.119998931884766
2017-05-01,59.459999084472656
2017-05-02,59.709999084472656
2017-05-03,60.2400016784668
2017-05-04,60.209999084472656
2017-05-05,60.2400016784668
2017-05-08,60.5
2017-05-09,60.22999954223633
2017-05-10,60.369998931884766
2017-05-11,60.70000076293945
2017-05-12,61.06999969482422
2017-05-15,61.41999816894531
2017-05-16,62.4900016784668
2017-05-17,59.97999954223633
2017-05-18,60.08000183105469
2017-05-19,61.099998474121094
2017-05-22,61.060001373291016
2017-05-23,61.709999084472656
2017-05-24,62.27000045776367
2017-05-25,61.95000076293945
2017-05-26,62.06999969482422
2017-05-30,61.63999938964844
2017-05-31,60.540000915527344
2017-06-01,61.08000183105469
2017-06-02,61.11000061035156
2017-06-05,61.25
2017-06-06,61.0099983215332
2017-06-07,61.880001068115234
2017-06-08,63.209999084472656
2017-06-09,64.44999694824219
2017-06-12,64.31999969482422
2017-06-13,64.69000244140625
2017-06-14,64.72000122070312
2017-06-15,64.0999984741211
2017-06-16,63.88999938964844
2017-06-19,64.4800033569336
2017-06-20,63.90999984741211
2017-06-21,63.83000183105469
2017-06-22,63.619998931884766
2017-06-23,63.40999984741211
2017-06-26,63.779998779296875
2017-06-27,64.2300033569336
2017-06-28,65.18000030517578
2017-06-29,66.9800033569336
2017-06-30,66.87999725341797
2017-07-03,68.26000213623047
2017-07-05,68.44999694824219
2017-07-06,67.62999725341797
2017-07-07,67.91000366210938
2017-07-10,67.6500015258789
2017-07-11,66.81999969482422
2017-07-12,66.91999816894531
2017-07-13,67.0199966430664
2017-07-14,66.72000122070312
2017-07-17,66.83000183105469
2017-07-18,66.88999938964844
2017-07-19,66.69999694824219
2017-07-20,66.36000061035156
2017-07-21,66.0
2017-07-24,66.0999984741211
2017-07-25,68.02999877929688
2017-07-26,67.9800033569336
2017-07-27,67.5999984741211
2017-07-28,67.43000030517578
2017-07-31,68.44999694824219
2017-08-01,69.5999984741211
2017-08-02,69.41999816894531
2017-08-03,68.12999725341797
2017-08-04,68.9800033569336
2017-08-07,69.04000091552734
2017-08-08,68.87999725341797
2017-08-09,68.43000030517578
2017-08-10,67.22000122070312
2017-08-11,66.80000305175781
2017-08-14,67.88999938964844
2017-08-15,67.97000122070312
2017-08-16,67.70999908447266
2017-08-17,66.5999984741211
2017-08-18,66.58000183105469
2017-08-21,65.94999694824219
2017-08-22,66.8499984741211
2017-08-23,67.2300033569336
2017-08-24,67.69000244140625
2017-08-25,67.8499984741211
2017-08-28,67.80999755859375
2017-08-29,67.4800033569336
2017-08-30,68.01000213623047
2017-08-31,68.02999877929688
2017-09-01,68.58000183105469
2017-09-05,67.16000366210938
2017-09-06,67.31999969482422
2017-09-07,66.05999755859375
2017-09-08,66.16999816894531
2017-09-11,67.70999908447266
2017-09-12,68.79000091552734
2017-09-13,69.38999938964844
2017-09-14,69.23999786376953
2017-09-15,69.04000091552734
2017-09-18,70.5999984741211
2017-09-19,71.1500015258789
2017-09-20,71.45999908447266
2017-09-21,71.76000213623047
2017-09-22,71.4000015258789
2017-09-25,70.83999633789062
2017-09-26,70.94000244140625
2017-09-27,72.27999877929688
2017-09-28,72.6500015258789
2017-09-29,72.73999786376953
2017-10-02,73.80000305175781
2017-10-03,74.12999725341797
2017-10-04,74.05999755859375
2017-10-05,75.72000122070312
2017-10-06,75.63999938964844
2017-10-09,75.38999938964844
2017-10-10,75.18000030517578
2017-10-11,74.94000244140625
2017-10-12,72.37000274658203
2017-10-13,72.11000061035156
2017-10-16,71.7699966430664
2017-10-17,72.19000244140625
2017-10-18,73.12000274658203
2017-10-19,72.87999725341797
2017-10-20,73.52999877929688
2017-10-23,73.52999877929688
2017-10-24,74.23999786376953
2017-10-25,73.62000274658203
2017-10-26,73.79000091552734
2017-10-27,73.87000274658203
2017-10-30,73.77999877929688
2017-10-31,73.5
2017-11-01,74.02999877929688
2017-11-02,74.73999786376953
2017-11-03,74.05000305175781
2017-11-06,73.80000305175781
2017-11-07,72.70999908447266
2017-11-08,72.33999633789062
2017-11-09,72.43000030517578
2017-11-10,72.25
2017-11-13,71.98999786376953
2017-11-14,71.52999877929688
2017-11-15,71.7300033569336
2017-11-16,71.66999816894531
2017-11-17,71.33000183105469
2017-11-20,72.05000305175781
2017-11-21,72.37999725341797
2017-11-22,72.26000213623047
2017-11-24,72.0199966430664
2017-11-27,71.38999938964844
2017-11-28,73.69999694824219
2017-11-29,75.04000091552734
2017-11-30,75.5
2017-12-01,75.51000213623047
2017-12-04,77.0999984741211
2017-12-05,76.54000091552734
2017-12-06,75.44000244140625
2017-12-07,74.9800033569336
2017-12-08,75.70999908447266
2017-12-11,75.8499984741211
2017-12-12,76.1500015258789
2017-12-13,75.13999938964844
2017-12-14,73.91999816894531
2017-12-15,74.7699966430664
2017-12-18,75.66999816894531
2017-12-19,74.69999694824219
2017-12-20,74.66000366210938
2017-12-21,75.81999969482422
2017-12-22,75.48999786376953
2017-12-26,74.77999877929688
2017-12-27,74.88999938964844
2017-12-28,75.08000183105469
2017-12-29,74.41000366210938
2018-01-02,74.36000061035156
2018-01-03,74.58999633789062
2018-01-04,75.51000213623047
2018-01-05,75.41000366210938
2018-01-08,74.52999877929688
2018-01-09,75.30999755859375
2018-01-10,75.6500015258789
2018-01-11,75.55999755859375
2018-01-12,76.83999633789062
2018-01-16,77.11000061035156
2018-01-17,77.47000122070312
2018-01-18,77.38999938964844
2018-01-19,78.30000305175781
2018-01-22,78.58999633789062
2018-01-23,78.55000305175781
2018-01-24,79.44999694824219
2018-01-25,79.44000244140625
2018-01-26,80.08000183105469
2018-01-29,79.95999908447266
2018-01-30,78.62000274658203
2018-01-31,78.4800033569336
2018-02-01,79.19999694824219
2018-02-02,77.0199966430664
2018-02-05,73.2699966430664
2018-02-06,74.81999969482422
2018-02-07,74.98999786376953
2018-02-08,71.87000274658203
2018-02-09,73.68000030517578
2018-02-12,74.76000213623047
2018-02-13,75.18000030517578
2018-02-14,76.70999908447266
2018-02-15,77.08000183105469
2018-02-16,76.81999969482422
2018-02-20,76.45999908447266
2018-02-21,77.0
2018-02-22,76.2699966430664
2018-02-23,77.08000183105469
2018-02-26,77.6500015258789
2018-02-27,76.37999725341797
2018-02-28,75.48999786376953
2018-03-01,73.66000366210938
2018-03-02,73.68000030517578
2018-03-05,74.41999816894531
2018-03-06,74.05999755859375
2018-03-07,73.91999816894531
2018-03-08,74.11000061035156
2018-03-09,76.11000061035156
2018-03-12,76.0199966430664
2018-03-13,74.91000366210938
2018-03-14,73.47000122070312
2018-03-15,73.33999633789062
2018-03-16,73.47000122070312
2018-03-19,72.69999694824219
2018-03-20,72.91999816894531
2018-03-21,73.31999969482422
2018-03-22,70.30999755859375
2018-03-23,67.9000015258789
2018-03-26,69.77999877929688
2018-03-27,68.27999877929688
2018-03-28,68.26000213623047
2018-03-29,67.5
2018-04-02,67.70999908447266
2018-04-03,68.4800033569336
2018-04-04,69.30999755859375
2018-04-05,70.22000122070312
2018-04-06,68.5999984741211
2018-04-09,69.44000244140625
2018-04-10,70.51000213623047
2018-04-11,69.88999938964844
2018-04-12,72.12999725341797
2018-04-13,71.01000213623047
2018-04-16,70.06999969482422
2018-04-17,69.73999786376953
2018-04-18,68.9800033569336
2018-04-19,70.27999877929688
2018-04-20,70.0
2018-04-23,69.4800033569336
2018-04-24,69.12000274658203
2018-04-25,69.36000061035156
2018-04-26,69.18000030517578
2018-04-27,68.98999786376953
2018-04-30,68.2699966430664
2018-05-01,68.25
2018-05-02,67.98999786376953
2018-05-03,67.94000244140625
2018-05-04,67.94000244140625
2018-05-07,68.5
2018-05-08,71.0
2018-05-09,71.94999694824219
2018-05-10,72.56999969482422
2018-05-11,72.86000061035156
2018-05-14,72.62000274658203
2018-05-15,72.68000030517578
2018-05-16,71.94999694824219
2018-05-17,71.55999755859375
2018-05-18,69.95999908447266
2018-05-21,70.43000030517578
2018-05-22,71.08000183105469
2018-05-23,70.23999786376953
2018-05-24,69.30999755859375
2018-05-25,68.44000244140625
2018-05-29,65.70999908447266
2018-05-30,66.68000030517578
2018-05-31,66.69000244140625
2018-06-01,67.27999877929688
2018-06-04,67.33999633789062
2018-06-05,66.76000213623047
2018-06-06,68.2300033569336
2018-06-07,68.44999694824219
2018-06-08,68.47000122070312
2018-06-11,68.11000061035156
2018-06-12,67.61000061035156
2018-06-13,67.29000091552734
2018-06-14,66.16000366210938
2018-06-15,66.33999633789062
2018-06-18,66.75
2018-06-19,66.77999877929688
2018-06-20,67.37999725341797
2018-06-21,67.62999725341797
2018-06-22,67.19999694824219
2018-06-25,65.75
2018-06-26,66.30999755859375
2018-06-27,65.45999908447266
2018-06-28,66.87999725341797
2018-06-29,66.91999816894531
2018-07-02,67.16000366210938
2018-07-03,66.05999755859375
2018-07-05,66.55999755859375
2018-07-06,67.13999938964844
2018-07-09,68.94000244140625
2018-07-10,68.2300033569336
2018-07-11,67.91000366210938
2018-07-12,68.51000213623047
2018-07-13,67.0
2018-07-16,69.45999908447266
2018-07-17,69.3499984741211
2018-07-18,69.8499984741211
2018-07-19,68.98999786376953
2018-07-20,69.22000122070312
2018-07-23,70.20999908447266
2018-07-24,71.06999969482422
2018-07-25,71.72000122070312
2018-07-26,71.33999633789062
2018-07-27,71.69000244140625
2018-07-30,72.29000091552734
2018-07-31,71.88999938964844
2018-08-01,71.93000030517578
2018-08-02,71.83999633789062
2018-08-03,72.38999938964844
2018-08-06,72.4000015258789
2018-08-07,72.41000366210938
2018-08-08,72.88999938964844
2018-08-09,71.9800033569336
2018-08-10,70.26000213623047
2018-08-13,69.16000366210938
2018-08-14,70.01000213623047
2018-08-15,68.6500015258789
2018-08-16,69.55999755859375
2018-08-17,69.66999816894531
2018-08-20,70.52999877929688
2018-08-21,71.23999786376953
2018-08-22,71.12000274658203
2018-08-23,70.80999755859375
2018-08-24,70.66999816894531
2018-08-27,72.38999938964844
2018-08-28,72.37999725341797
2018-08-29,72.52999877929688
2018-08-30,71.45999908447266
2018-08-31,71.23999786376953
2018-09-04,71.4000015258789
2018-09-05,71.16999816894531
2018-09-06,70.11000061035156
2018-09-07,69.63999938964844
2018-09-10,69.62999725341797
2018-09-11,69.43000030517578
2018-09-12,70.51000213623047
2018-09-13,70.1500015258789
2018-09-14,70.54000091552734
2018-09-17,70.87999725341797
2018-09-18,71.36000061035156
2018-09-19,73.72000122070312
2018-09-20,74.79000091552734
2018-09-21,74.1500015258789
2018-09-24,73.83999633789062
2018-09-25,73.51000213623047
2018-09-26,72.44999694824219
2018-09-27,72.94999694824219
2018-09-28,71.73999786376953
2018-10-01,71.93000030517578
2018-10-02,71.80000305175781
2018-10-03,72.36000061035156
2018-10-04,72.62000274658203
2018-10-05,72.41999816894531
2018-10-08,72.58999633789062
2018-10-09,71.88999938964844
2018-10-10,69.94999694824219
2018-10-11,68.37999725341797
2018-10-12,69.83999633789062
2018-10-15,69.20999908447266
2018-10-16,69.70999908447266
2018-10-17,69.83999633789062
2018-10-18,68.62000274658203
2018-10-19,68.86000061035156
2018-10-22,66.58999633789062
2018-10-23,65.7300033569336
2018-10-24,63.79999923706055
2018-10-25,64.97000122070312
2018-10-26,64.20999908447266
2018-10-29,64.3499984741211
2018-10-30,64.52999877929688
2018-10-31,65.45999908447266
2018-11-01,65.83000183105469
2018-11-02,65.91999816894531
2018-11-05,67.30000305175781
2018-11-06,66.68000030517578
2018-11-07,68.26000213623047
2018-11-08,67.77999877929688
2018-11-09,65.76000213623047
2018-11-12,64.20999908447266
2018-11-13,64.77999877929688
2018-11-14,63.5
2018-11-15,64.5999984741211
2018-11-16,64.94999694824219
2018-11-19,64.62000274658203
2018-11-20,62.529998779296875
2018-11-21,62.869998931884766
2018-11-23,61.75
2018-11-26,63.72999954223633
2018-11-27,63.459999084472656
2018-11-28,65.58000183105469
2018-11-29,64.9000015258789
2018-11-30,64.79000091552734
2018-12-03,65.16000366210938
2018-12-04,62.2599983215332
2018-12-06,60.060001373291016
2018-12-07,58.349998474121094
2018-12-10,57.06999969482422
2018-12-11,56.220001220703125
2018-12-12,55.97999954223633
2018-12-13,55.77000045776367
2018-12-14,55.02000045776367
2018-12-17,54.25
2018-12-18,53.93000030517578
2018-12-19,52.81999969482422
2018-12-20,52.27000045776367
2018-12-21,50.2400016784668
2018-12-24,49.2599983215332
2018-12-26,51.439998626708984
2018-12-27,51.77000045776367
2018-12-28,51.83000183105469
2018-12-31,52.060001373291016
2019-01-02,53.529998779296875
2019-01-03,52.560001373291016
2019-01-04,55.130001068115234
2019-01-07,55.61000061035156
2019-01-08,55.459999084472656
2019-01-09,56.380001068115234
2019-01-10,56.439998626708984
2019-01-11,56.689998626708984
2019-01-14,58.93000030517578
2019-01-15,61.380001068115234
2019-01-16,62.189998626708984
2019-01-17,62.470001220703125
2019-01-18,63.119998931884766
2019-01-22,61.849998474121094
2019-01-23,62.130001068115234
2019-01-24,62.709999084472656
2019-01-25,64.0199966430664
2019-01-28,63.849998474121094
2019-01-29,63.209999084472656
2019-01-30,64.22000122070312
2019-01-31,64.45999908447266
2019-02-01,63.66999816894531
2019-02-04,64.05999755859375
2019-02-05,63.810001373291016
2019-02-06,63.88999938964844
2019-02-07,62.810001373291016
2019-02-08,62.0099983215332
2019-02-11,61.61000061035156
2019-02-12,62.66999816894531
2019-02-13,63.040000915527344
2019-02-14,62.41999816894531
2019-02-15,64.2699966430664
2019-02-19,64.37999725341797
2019-02-20,64.63999938964844
2019-02-21,64.31999969482422
2019-02-22,64.13999938964844
2019-02-25,64.52999877929688
2019-02-26,64.12000274658203
2019-02-27,64.4000015258789
2019-02-28,63.97999954223633
2019-03-01,64.47000122070312
2019-03-04,63.75
2019-03-05,62.93000030517578
2019-03-06,62.5099983215332
2019-03-07,61.900001525878906
2019-03-08,62.060001373291016
2019-03-11,62.310001373291016
2019-03-12,62.810001373291016
2019-03-13,63.650001525878906
2019-03-14,64.11000061035156
2019-03-15,65.19000244140625
2019-03-18,65.93000030517578
2019-03-19,65.62999725341797
2019-03-20,64.30000305175781
2019-03-21,63.90999984741211
2019-03-22,60.97999954223633
2019-03-25,60.33000183105469
2019-03-26,61.220001220703125
2019-03-27,60.72999954223633
2019-03-28,61.97999954223633
2019-03-29,62.220001220703125
