Date,UPS
2016-07-07,107.8499984741211
2016-07-08,109.5199966430664
2016-07-11,110.01000213623047
2016-07-12,110.29000091552734
2016-07-13,110.79000091552734
2016-07-14,111.5
2016-07-15,111.02999877929688
2016-07-18,110.9000015258789
2016-07-19,110.63999938964844
2016-07-20,110.58999633789062
2016-07-21,109.88999938964844
2016-07-22,110.36000061035156
2016-07-25,110.0999984741211
2016-07-26,110.37000274658203
2016-07-27,108.80000305175781
2016-07-28,108.7300033569336
2016-07-29,108.0999984741211
2016-08-01,108.01000213623047
2016-08-02,107.45999908447266
2016-08-03,108.29000091552734
2016-08-04,107.83999633789062
2016-08-05,108.79000091552734
2016-08-08,108.95999908447266
2016-08-09,109.6500015258789
2016-08-10,109.87999725341797
2016-08-11,110.9000015258789
2016-08-12,109.91000366210938
2016-08-15,109.8499984741211
2016-08-16,109.80999755859375
2016-08-17,110.23999786376953
2016-08-18,110.48999786376953
2016-08-19,110.56999969482422
2016-08-22,109.83000183105469
2016-08-23,109.44000244140625
2016-08-24,109.63999938964844
2016-08-25,109.33000183105469
2016-08-26,108.94999694824219
2016-08-29,109.12000274658203
2016-08-30,109.37999725341797
2016-08-31,109.22000122070312
2016-09-01,109.5
2016-09-02,109.58999633789062
2016-09-06,109.5
2016-09-07,109.4800033569336
2016-09-08,108.94000244140625
2016-09-09,107.62999725341797
2016-09-12,108.55000305175781
2016-09-13,106.86000061035156
2016-09-14,106.86000061035156
2016-09-15,107.08000183105469
2016-09-16,106.86000061035156
2016-09-19,107.12000274658203
2016-09-20,108.3499984741211
2016-09-21,109.66000366210938
2016-09-22,109.66999816894531
2016-09-23,109.20999908447266
2016-09-26,108.83999633789062
2016-09-27,110.01000213623047
2016-09-28,109.25
2016-09-29,108.20999908447266
2016-09-30,109.36000061035156
2016-10-03,109.18000030517578
2016-10-04,108.5199966430664
2016-10-05,109.16000366210938
2016-10-06,109.12000274658203
2016-10-07,108.80000305175781
2016-10-10,109.05000305175781
2016-10-11,108.69999694824219
2016-10-12,108.73999786376953
2016-10-13,108.30000305175781
2016-10-14,108.41999816894531
2016-10-17,108.02999877929688
2016-10-18,108.12999725341797
2016-10-19,108.05000305175781
2016-10-20,107.4000015258789
2016-10-21,107.16000366210938
2016-10-24,108.44999694824219
2016-10-25,107.83999633789062
2016-10-26,108.61000061035156
2016-10-27,108.08000183105469
2016-10-28,107.69999694824219
2016-10-31,107.76000213623047
2016-11-01,106.83999633789062
2016-11-02,106.9000015258789
2016-11-03,107.4800033569336
2016-11-04,106.94000244140625
2016-11-07,109.80000305175781
2016-11-08,112.02999877929688
2016-11-09,112.69999694824219
2016-11-10,113.30999755859375
2016-11-11,114.2300033569336
2016-11-14,112.91000366210938
2016-11-15,113.18000030517578
2016-11-16,112.80999755859375
2016-11-17,113.48999786376953
2016-11-18,114.08999633789062
2016-11-21,114.69999694824219
2016-11-22,114.62999725341797
2016-11-23,115.68000030517578
2016-11-25,116.26000213623047
2016-11-28,115.69000244140625
2016-11-29,116.27999877929688
2016-11-30,115.91999816894531
2016-12-01,116.43000030517578
2016-12-02,116.3499984741211
2016-12-05,116.55999755859375
2016-12-06,116.54000091552734
2016-12-07,118.62000274658203
2016-12-08,118.9800033569336
2016-12-09,119.5999984741211
2016-12-12,120.12999725341797
2016-12-13,120.16000366210938
2016-12-14,117.26000213623047
2016-12-15,117.27999877929688
2016-12-16,115.80999755859375
2016-12-19,116.9800033569336
2016-12-20,117.5199966430664
2016-12-21,116.0999984741211
2016-12-22,116.30000305175781
2016-12-23,115.97000122070312
2016-12-27,116.12999725341797
2016-12-28,115.19999694824219
2016-12-29,114.9800033569336
2016-12-30,114.63999938964844
2017-01-03,115.08000183105469
2017-01-04,115.11000061035156
2017-01-05,115.16999816894531
2017-01-06,115.4000015258789
2017-01-09,114.7699966430664
2017-01-10,113.91999816894531
2017-01-11,114.18000030517578
2017-01-12,113.91000366210938
2017-01-13,114.23999786376953
2017-01-17,114.06999969482422
2017-01-18,114.95999908447266
2017-01-19,114.2699966430664
2017-01-20,114.95999908447266
2017-01-23,114.45999908447266
2017-01-24,116.05000305175781
2017-01-25,116.98999786376953
2017-01-26,116.93000030517578
2017-01-27,118.08999633789062
2017-01-30,117.02999877929688
2017-01-31,109.12999725341797
2017-02-01,105.3499984741211
2017-02-02,105.0999984741211
2017-02-03,106.94999694824219
2017-02-06,106.05999755859375
2017-02-07,105.69000244140625
2017-02-08,106.16000366210938
2017-02-09,106.45999908447266
2017-02-10,107.33999633789062
2017-02-13,108.5
2017-02-14,108.98999786376953
2017-02-15,109.0199966430664
2017-02-16,107.22000122070312
2017-02-17,106.9000015258789
2017-02-21,107.72000122070312
2017-02-22,105.62000274658203
2017-02-23,105.08999633789062
2017-02-24,106.18000030517578
2017-02-27,106.7300033569336
2017-02-28,105.76000213623047
2017-03-01,106.87000274658203
2017-03-02,105.94999694824219
2017-03-03,105.93000030517578
2017-03-06,106.0999984741211
2017-03-07,105.63999938964844
2017-03-08,105.7300033569336
2017-03-09,105.9000015258789
2017-03-10,106.7300033569336
2017-03-13,107.48999786376953
2017-03-14,106.83000183105469
2017-03-15,107.73999786376953
2017-03-16,107.80000305175781
2017-03-17,108.1500015258789
2017-03-20,107.12000274658203
2017-03-21,106.51000213623047
2017-03-22,106.5199966430664
2017-03-23,105.6500015258789
2017-03-24,105.05000305175781
2017-03-27,104.77999877929688
2017-03-28,106.19000244140625
2017-03-29,106.02999877929688
2017-03-30,106.66000366210938
2017-03-31,107.30000305175781
2017-04-03,106.4000015258789
2017-04-04,106.62999725341797
2017-04-05,106.73999786376953
2017-04-06,106.66999816894531
2017-04-07,104.98999786376953
2017-04-10,106.41999816894531
2017-04-11,105.75
2017-04-12,104.2300033569336
2017-04-13,103.73999786376953
2017-04-17,104.87000274658203
2017-04-18,104.0999984741211
2017-04-19,104.45999908447266
2017-04-20,105.52999877929688
2017-04-21,105.7699966430664
2017-04-24,106.97000122070312
2017-04-25,107.36000061035156
2017-04-26,107.62000274658203
2017-04-27,108.83000183105469
2017-04-28,107.45999908447266
2017-05-01,106.54000091552734
2017-05-02,106.91999816894531
2017-05-03,107.3499984741211
2017-05-04,107.05000305175781
2017-05-05,107.43000030517578
2017-05-08,107.5199966430664
2017-05-09,106.51000213623047
2017-05-10,105.0999984741211
2017-05-11,104.1500015258789
2017-05-12,104.12999725341797
2017-05-15,105.29000091552734
2017-05-16,104.5
2017-05-17,102.87000274658203
2017-05-18,103.19000244140625
2017-05-19,103.41999816894531
2017-05-22,103.77999877929688
2017-05-23,104.19999694824219
2017-05-24,104.72000122070312
2017-05-25,105.94000244140625
2017-05-26,105.87000274658203
2017-05-30,106.80999755859375
2017-05-31,105.97000122070312
2017-06-01,107.66000366210938
2017-06-02,107.66999816894531
2017-06-05,107.94999694824219
2017-06-06,107.43000030517578
2017-06-07,106.68000030517578
2017-06-08,106.75
2017-06-09,107.02999877929688
2017-06-12,108.94000244140625
2017-06-13,109.8499984741211
2017-06-14,109.38999938964844
2017-06-15,110.26000213623047
2017-06-16,110.58999633789062
2017-06-19,110.87000274658203
2017-06-20,109.61000061035156
2017-06-21,109.19000244140625
2017-06-22,109.06999969482422
2017-06-23,110.2699966430664
2017-06-26,111.01000213623047
2017-06-27,109.66999816894531
2017-06-28,110.08000183105469
2017-06-29,109.77999877929688
2017-06-30,110.58999633789062
2017-07-03,110.61000061035156
2017-07-05,110.5199966430664
2017-07-06,109.23999786376953
2017-07-07,110.36000061035156
2017-07-10,110.20999908447266
2017-07-11,110.06999969482422
2017-07-12,110.56999969482422
2017-07-13,111.16000366210938
2017-07-14,112.41000366210938
2017-07-17,112.02999877929688
2017-07-18,111.83000183105469
2017-07-19,112.98999786376953
2017-07-20,112.58000183105469
2017-07-21,112.68000030517578
2017-07-24,112.1500015258789
2017-07-25,113.22000122070312
2017-07-26,112.29000091552734
2017-07-27,107.79000091552734
2017-07-28,109.66000366210938
2017-07-31,110.29000091552734
2017-08-01,110.16999816894531
2017-08-02,111.26000213623047
