Date,AES
2016-03-01,6.879646301269531
2016-03-02,6.988415718078613
2016-03-03,7.10398530960083
2016-03-04,7.335117816925049
2016-03-07,7.403096675872803
2016-03-08,7.219549655914307
2016-03-09,7.137974262237549
2016-03-10,7.3487114906311035
2016-03-11,7.416694641113281
2016-03-14,7.450685977935791
2016-03-15,7.457483768463135
2016-03-16,7.7430033683776855
2016-03-17,7.838174819946289
2016-03-18,7.89935827255249
2016-03-21,7.844973564147949
2016-03-22,7.844973564147949
2016-03-23,7.681819915771484
2016-03-24,7.865368366241455
2016-03-28,7.756596565246582
2016-03-29,7.919753074645996
2016-03-30,7.89935827255249
2016-03-31,8.021722793579102
2016-04-01,7.865368366241455
2016-04-04,7.722607612609863
2016-04-05,7.525463104248047
2016-04-06,7.532263278961182
2016-04-07,7.3827033042907715
2016-04-08,7.450685977935791
2016-04-11,7.491473197937012
2016-04-12,7.5866475105285645
2016-04-13,7.634232997894287
2016-04-14,7.641031742095947
2016-04-15,7.647831916809082
2016-04-18,7.6886186599731445
2016-04-19,7.8177809715271
2016-04-20,7.661428451538086
2016-04-21,7.552655220031738
2016-04-22,7.600241661071777
2016-04-25,7.477879047393799
2016-04-26,7.620634078979492
2016-04-27,7.7362060546875
2016-04-28,7.633236885070801
2016-04-29,7.660694122314453
2016-05-02,7.756795883178711
2016-05-03,7.640102863311768
2016-05-04,7.660694122314453
2016-05-05,7.598914623260498
2016-05-06,7.6057820320129395
2016-05-09,7.660694122314453
2016-05-10,7.85976505279541
2016-05-11,7.770525932312012
2016-05-12,7.7362060546875
2016-05-13,7.660694122314453
2016-05-16,7.626375675201416
2016-05-17,7.5645928382873535
2016-05-18,7.365525245666504
2016-05-19,7.37238883972168
2016-05-20,7.475358486175537
2016-05-23,7.37238883972168
2016-05-24,7.4890851974487305
2016-05-25,7.530270576477051
2016-05-26,7.475358486175537
2016-05-27,7.626375675201416
2016-05-31,7.612645149230957
2016-06-01,7.509677410125732
2016-06-02,7.441033363342285
2016-06-03,7.701884746551514
2016-06-06,7.818577289581299
2016-06-07,7.900949954986572
2016-06-08,7.846033096313477
2016-06-09,7.852899074554443
2016-06-10,7.688154697418213
2016-06-13,7.6675591468811035
2016-06-14,7.633236885070801
2016-06-15,7.592049598693848
2016-06-16,7.729340553283691
2016-06-17,7.969595432281494
2016-06-20,8.13433837890625
2016-06-21,8.244172096252441
2016-06-22,8.23044204711914
2016-06-23,8.305952072143555
2016-06-24,8.1618013381958
2016-06-27,7.832305431365967
2016-06-28,8.093153953552246
2016-06-29,8.25790023803711
2016-06-30,8.566798210144043
2016-07-01,8.463831901550293
2016-07-05,8.374595642089844
2016-07-06,8.395190238952637
2016-07-07,8.305952072143555
2016-07-08,8.4569673538208
2016-07-11,8.614850044250488
2016-07-12,8.566798210144043
2016-07-13,8.669766426086426
2016-07-14,8.594257354736328
2016-07-15,8.669766426086426
2016-07-18,8.628581047058105
2016-07-19,8.58739185333252
2016-07-20,8.62171459197998
2016-07-21,8.642308235168457
2016-07-22,8.683492660522461
2016-07-25,8.697225570678711
2016-07-26,8.656036376953125
2016-07-27,8.491292953491211
2016-07-28,8.484365463256836
2016-07-29,8.553624153137207
2016-08-01,8.428956985473633
2016-08-02,8.435881614685059
2016-08-03,8.588252067565918
2016-08-04,8.595183372497559
2016-08-05,8.470513343811035
2016-08-08,8.435881614685059
2016-08-09,8.359697341918945
2016-08-10,8.435881614685059
2016-08-11,8.477439880371094
2016-08-12,8.463586807250977
2016-08-15,8.373547554016113
2016-08-16,8.311214447021484
2016-08-17,8.505141258239746
2016-08-18,8.657516479492188
2016-08-19,8.463586807250977
2016-08-22,8.512069702148438
2016-08-23,8.435881614685059
2016-08-24,8.366621017456055
2016-08-25,8.387402534484863
2016-08-26,8.325067520141602
2016-08-29,8.415105819702148
2016-08-30,8.325067520141602
2016-08-31,8.359697341918945
2016-09-01,8.31813907623291
2016-09-02,8.470513343811035
2016-09-06,8.892997741699219
2016-09-07,9.024595260620117
2016-09-08,8.969184875488281
2016-09-09,8.539772987365723
2016-09-12,8.7198486328125
2016-09-13,8.581330299377441
2016-09-14,8.532845497131348
2016-09-15,8.692143440246582
2016-09-16,8.685219764709473
2016-09-19,8.796037673950195
2016-09-20,8.85144329071045
2016-09-21,9.073073387145996
2016-09-22,9.13541030883789
2016-09-23,9.183890342712402
2016-09-26,9.08692741394043
2016-09-27,9.059226036071777
2016-09-28,9.107706069946289
2016-09-29,8.934555053710938
2016-09-30,8.899923324584961
2016-10-03,8.636737823486328
2016-10-04,8.276585578918457
2016-10-05,8.214252471923828
2016-10-06,8.075732231140137
2016-10-07,8.02724838256836
2016-10-10,8.082655906677246
2016-10-11,7.978764057159424
2016-10-12,8.082655906677246
2016-10-13,8.124211311340332
2016-10-14,8.013395309448242
2016-10-17,8.110360145568848
2016-10-18,8.221174240112305
2016-10-19,8.394325256347656
2016-10-20,8.345845222473145
2016-10-21,8.325067520141602
2016-10-24,8.345845222473145
2016-10-25,8.325067520141602
2016-10-26,8.311214447021484
2016-10-27,8.18654727935791
2016-10-28,8.144598007202148
2016-10-31,8.228493690490723
2016-11-01,8.144598007202148
2016-11-02,8.011771202087402
2016-11-03,8.214512825012207
2016-11-04,8.466190338134766
2016-11-07,8.675920486450195
2016-11-08,8.689902305603027
2016-11-09,8.396278381347656
2016-11-10,8.018760681152344
2016-11-11,7.871946811676025
2016-11-14,7.843984603881836
2016-11-15,8.06769847869873
2016-11-16,7.934866905212402
2016-11-17,7.9907965660095215
2016-11-18,7.969823837280273
2016-11-21,8.074690818786621
2016-11-22,7.976813793182373
2016-11-23,7.927874565124512
2016-11-25,8.130617141723633
2016-11-28,8.347339630126953
2016-11-29,8.30539608001709
2016-11-30,8.004779815673828
2016-12-01,7.711154937744141
2016-12-02,7.8160200119018555
2016-12-05,7.927874565124512
2016-12-06,7.920886993408203
2016-12-07,8.123624801635742
2016-12-08,8.277429580688477
2016-12-09,8.333359718322754
2016-12-12,8.396278381347656
2016-12-13,8.52211856842041
2016-12-14,8.347339630126953
2016-12-15,8.249465942382812
2016-12-16,8.214512825012207
2016-12-19,8.277429580688477
2016-12-20,8.347339630126953
2016-12-21,8.375304222106934
2016-12-22,8.235485076904297
2016-12-23,8.20052719116211
2016-12-27,8.291414260864258
2016-12-28,8.13761043548584
2016-12-29,8.179555892944336
2016-12-30,8.123624801635742
2017-01-03,8.151592254638672
2017-01-04,8.081679344177246
2017-01-05,7.976813793182373
2017-01-06,8.263448715209961
2017-01-09,8.060707092285156
2017-01-10,7.920886993408203
2017-01-11,8.228493690490723
2017-01-12,8.095660209655762
2017-01-13,8.193536758422852
2017-01-17,8.326369285583496
2017-01-18,8.340349197387695
2017-01-19,8.20052719116211
2017-01-20,7.976813793182373
2017-01-23,7.843984603881836
2017-01-24,7.948848724365234
2017-01-25,7.948848724365234
2017-01-26,7.843984603881836
2017-01-27,7.969823837280273
2017-01-30,7.920363903045654
2017-01-31,8.082871437072754
2017-02-01,7.941564559936523
2017-02-02,7.998086452484131
2017-02-03,8.033411979675293
2017-02-06,7.976888179779053
2017-02-07,8.075803756713867
2017-02-08,8.18885326385498
2017-02-09,8.104065895080566
2017-02-10,8.202980995178223
2017-02-13,8.25244140625
2017-02-14,8.118194580078125
2017-02-15,8.167656898498535
2017-02-16,8.231244087219238
2017-02-17,8.097000122070312
2017-02-21,8.323094367980957
2017-02-22,8.195919036865234
2017-02-23,8.301896095275879
2017-02-24,8.429075241088867
2017-02-27,7.870907783508301
2017-02-28,8.139394760131836
2017-03-01,8.019283294677734
2017-03-02,8.217116355895996
2017-03-03,8.160590171813965
2017-03-06,8.139394760131836
2017-03-07,8.00515079498291
2017-03-08,7.821446895599365
2017-03-09,7.814383029937744
2017-03-10,7.8779730796813965
2017-03-13,7.786120891571045
2017-03-14,7.771990776062012
2017-03-15,7.991018295288086
2017-03-16,7.983954906463623
2017-03-17,8.097000122070312
2017-03-20,7.913300037384033
2017-03-21,7.983954906463623
2017-03-22,7.8779730796813965
2017-03-23,7.899168968200684
2017-03-24,7.93449592590332
2017-03-27,7.863840579986572
2017-03-28,7.991018295288086
2017-03-29,7.94862699508667
2017-03-30,7.8285136222839355
2017-03-31,7.899168968200684
2017-04-03,7.906232833862305
2017-04-04,7.962757110595703
2017-04-05,7.885036945343018
2017-04-06,7.885036945343018
2017-04-07,7.8002519607543945
2017-04-10,7.8779730796813965
2017-04-11,7.991018295288086
2017-04-12,8.033411979675293
2017-04-13,8.026348114013672
2017-04-17,8.075803756713867
2017-04-18,8.061675071716309
2017-04-19,8.033411979675293
2017-04-20,8.068740844726562
2017-04-21,8.040477752685547
2017-04-24,8.18885326385498
2017-04-25,8.210047721862793
2017-04-26,8.089935302734375
2017-04-27,8.061373710632324
2017-04-28,8.075654029846191
2017-05-01,8.075654029846191
2017-05-02,8.068517684936523
2017-05-03,7.9899702072143555
2017-05-04,7.918570518493652
2017-05-05,8.082796096801758
2017-05-08,8.075654029846191
2017-05-09,8.097074508666992
2017-05-10,8.261303901672363
2017-05-11,8.189900398254395
2017-05-12,8.089936256408691
2017-05-15,8.13991641998291
2017-05-16,8.082796096801758
2017-05-17,8.089936256408691
2017-05-18,7.98283052444458
2017-05-19,7.997111797332764
2017-05-22,8.111357688903809
2017-05-23,8.118496894836426
2017-05-24,8.389824867248535
2017-05-25,8.411246299743652
2017-05-26,8.418386459350586
2017-05-30,8.354126930236816
2017-05-31,8.339847564697266
2017-06-01,8.532632827758789
2017-06-02,8.504070281982422
2017-06-05,8.36126708984375
2017-06-06,8.504070281982422
2017-06-07,8.261303901672363
2017-06-08,8.254162788391113
2017-06-09,8.368404388427734
2017-06-12,8.389824867248535
2017-06-13,8.518351554870605
2017-06-14,8.504070281982422
2017-06-15,8.511211395263672
2017-06-16,8.511211395263672
2017-06-19,8.504070281982422
2017-06-20,8.496932029724121
2017-06-21,8.332704544067383
2017-06-22,8.261303901672363
2017-06-23,8.254162788391113
2017-06-26,8.339847564697266
2017-06-27,8.211319923400879
2017-06-28,8.089936256408691
2017-06-29,7.9685492515563965
2017-06-30,7.932845592498779
2017-07-03,7.861448764801025
2017-07-05,7.761482238769531
2017-07-06,7.625816345214844
2017-07-07,7.682940483093262
2017-07-10,7.811464786529541
2017-07-11,7.804322719573975
2017-07-12,7.925708770751953
2017-07-13,7.868586540222168
2017-07-14,7.875726222991943
2017-07-17,7.93998908996582
2017-07-18,8.025675773620605
2017-07-19,8.082796096801758
2017-07-20,8.118496894836426
2017-07-21,8.154200553894043
2017-07-24,8.082796096801758
2017-07-25,8.025675773620605
2017-07-26,7.9685492515563965
2017-07-27,7.925708770751953
2017-07-28,7.840024948120117
2017-07-31,7.98283052444458
2017-08-01,8.083878517150879
2017-08-02,7.975616455078125
2017-08-03,8.026138305664062
2017-08-04,7.997265815734863
2017-08-07,8.011701583862305
2017-08-08,8.213797569274902
2017-08-09,8.119969367980957
2017-08-10,8.213797569274902
2017-08-11,8.011701583862305
2017-08-14,8.018919944763184
2017-08-15,8.011701583862305
2017-08-16,8.069445610046387
2017-08-17,7.946742534637451
2017-08-18,7.990046977996826
2017-08-21,8.1055326461792
2017-08-22,8.192145347595215
2017-08-23,8.192145347595215
2017-08-24,8.228235244750977
2017-08-25,8.249887466430664
2017-08-28,8.076658248901367
2017-08-29,8.062226295471191
2017-08-30,7.98283052444458
2017-08-31,7.968395709991455
2017-09-01,8.026138305664062
2017-09-05,8.004484176635742
2017-09-06,8.018919944763184
2017-09-07,8.0477933883667
2017-09-08,8.091097831726074
2017-09-11,8.221015930175781
2017-09-12,8.112751960754395
2017-09-13,8.1055326461792
2017-09-14,8.12718677520752
2017-09-15,8.192145347595215
2017-09-18,8.134405136108398
2017-09-19,8.17771053314209
2017-09-20,8.141618728637695
2017-09-21,8.033356666564941
2017-09-22,8.018919944763184
2017-09-25,8.091097831726074
2017-09-26,8.055008888244629
2017-09-27,8.033356666564941
2017-09-28,7.997265815734863
2017-09-29,7.953963279724121
2017-10-02,8.004484176635742
2017-10-03,8.076658248901367
2017-10-04,8.141618728637695
2017-10-05,8.148838996887207
2017-10-06,8.076658248901367
2017-10-09,8.083878517150879
2017-10-10,8.119969367980957
2017-10-11,8.134405136108398
2017-10-12,8.09831714630127
2017-10-13,8.119969367980957
2017-10-16,8.134405136108398
2017-10-17,8.076658248901367
2017-10-18,8.033356666564941
2017-10-19,8.148838996887207
2017-10-20,8.033356666564941
2017-10-23,8.033356666564941
2017-10-24,7.932307243347168
2017-10-25,7.867347240447998
2017-10-26,7.838475227355957
2017-10-27,7.780734539031982
2017-10-30,7.751864910125732
2017-10-31,7.7591633796691895
2017-11-01,7.715367794036865
2017-11-02,7.875949859619141
2017-11-03,7.656972885131836
2017-11-06,7.554781913757324
2017-11-07,7.671571731567383
2017-11-08,7.671571731567383
2017-11-09,7.518287181854248
2017-11-10,7.467187881469727
2017-11-13,7.897851467132568
2017-11-14,7.91244649887085
2017-11-15,7.934345722198486
2017-11-16,7.861353874206543
2017-11-17,7.744563579559326
2017-11-20,7.737265110015869
2017-11-21,7.7591633796691895
2017-11-22,7.795656681060791
2017-11-24,7.8029608726501465
2017-11-27,7.839455604553223
2017-11-28,7.715367794036865
2017-11-29,7.744563579559326
2017-11-30,7.7226667404174805
2017-12-01,7.788359642028809
2017-12-04,7.861353874206543
2017-12-05,7.824857234954834
2017-12-06,7.905146598815918
2017-12-07,7.810257434844971
2017-12-08,7.8540544509887695
2017-12-11,7.927046298980713
2017-12-12,7.824857234954834
2017-12-13,7.773762226104736
2017-12-14,7.7591633796691895
2017-12-15,7.883249759674072
2017-12-18,7.992738723754883
2017-12-19,7.773762226104736
2017-12-20,7.7226667404174805
2017-12-21,7.751863956451416
2017-12-22,7.8175554275512695
2017-12-26,7.7664618492126465
2017-12-27,7.788359642028809
2017-12-28,7.8540544509887695
2017-12-29,7.905146598815918
2018-01-02,7.941646575927734
2018-01-03,7.934345722198486
2018-01-04,7.905146598815918
2018-01-05,7.934345722198486
2018-01-08,7.934345722198486
2018-01-09,7.8540544509887695
2018-01-10,7.86865234375
2018-01-11,8.00003719329834
2018-01-12,8.05843448638916
2018-01-16,7.795656681060791
2018-01-17,7.824857234954834
2018-01-18,8.416102409362793
2018-01-19,8.57668399810791
2018-01-22,8.306609153747559
2018-01-23,8.33580493927002
2018-01-24,8.146025657653809
2018-01-25,8.38690185546875
2018-01-26,8.55478572845459
2018-01-29,8.620479583740234
2018-01-30,8.474492073059082
2018-01-31,8.533550262451172
2018-02-01,8.496639251708984
2018-02-02,8.208744049072266
2018-02-05,7.824882507324219
2018-02-06,7.810118675231934
2018-02-07,7.736297607421875
2018-02-08,7.426255226135254
2018-02-09,7.529603958129883
2018-02-12,7.5812788009643555
2018-02-13,7.618185997009277
2018-02-14,7.5812788009643555
2018-02-15,7.765824317932129
2018-02-16,7.714151859283447
2018-02-20,7.677241802215576
2018-02-21,7.551746845245361
2018-02-22,7.603421688079834
2018-02-23,7.743680953979492
2018-02-26,7.714151859283447
2018-02-27,8.282563209533691
2018-02-28,8.024195671081543
2018-03-01,8.090632438659668
2018-03-02,8.016812324523926
2018-03-05,8.105395317077637
2018-03-06,8.068485260009766
2018-03-07,7.972519397735596
2018-03-08,8.002047538757324
2018-03-09,8.009431838989258
2018-03-12,7.928228378295898
2018-03-13,7.876555919647217
2018-03-14,7.8986992835998535
2018-03-15,7.891320705413818
2018-03-16,8.002047538757324
2018-03-19,7.950375556945801
2018-03-20,7.906083583831787
2018-03-21,7.972519397735596
2018-03-22,7.9872870445251465
2018-03-23,7.913468837738037
2018-03-26,8.002047538757324
2018-03-27,8.08324909210205
2018-03-28,8.289944648742676
2018-03-29,8.393291473388672
2018-04-02,8.393291473388672
2018-04-03,8.4892578125
2018-04-04,8.408056259155273
2018-04-05,8.4892578125
2018-04-06,8.43020248413086
2018-04-09,8.408056259155273
2018-04-10,8.437585830688477
2018-04-11,8.43020248413086
2018-04-12,8.334238052368164
2018-04-13,8.371147155761719
2018-04-16,8.540931701660156
2018-04-17,8.666424751281738
2018-04-18,8.673808097839355
2018-04-19,8.673808097839355
2018-04-20,8.577842712402344
2018-04-23,8.755009651184082
2018-04-24,8.858353614807129
2018-04-25,8.880501747131348
2018-04-26,8.983848571777344
2018-04-27,9.087198257446289
2018-04-30,9.131961822509766
2018-05-01,9.109580993652344
2018-05-02,9.09465503692627
2018-05-03,9.176725387573242
2018-05-04,9.19910717010498
2018-05-07,9.228952407836914
2018-05-08,8.75146198272705
2018-05-09,9.005128860473633
2018-05-10,9.184186935424805
2018-05-11,9.169266700744629
2018-05-14,9.214030265808105
2018-05-15,9.176725387573242
2018-05-16,9.161805152893066
2018-05-17,8.990208625793457
2018-05-18,8.900679588317871
2018-05-21,8.997668266296387
2018-05-22,9.102120399475098
2018-05-23,9.09465503692627
2018-05-24,9.243873596191406
2018-05-25,9.258793830871582
2018-05-29,9.258793830871582
2018-05-30,9.452775955200195
2018-05-31,9.51246166229248
2018-06-01,9.542306900024414
2018-06-04,9.646754264831543
2018-06-05,9.646754264831543
2018-06-06,9.333402633666992
2018-06-07,9.490078926086426
2018-06-08,9.527384757995605
2018-06-11,9.572148323059082
2018-06-12,9.728822708129883
2018-06-13,9.795969009399414
2018-06-14,9.833273887634277
2018-06-15,9.751204490661621
2018-06-18,9.751204490661621
2018-06-19,9.758663177490234
2018-06-20,9.646754264831543
2018-06-21,9.616910934448242
2018-06-22,9.59453010559082
2018-06-25,9.601987838745117
2018-06-26,9.855655670166016
2018-06-27,9.878037452697754
2018-06-28,10.079477310180664
2018-06-29,10.004870414733887
2018-07-02,9.803431510925293
2018-07-03,9.706441879272461
2018-07-05,9.67659854888916
2018-07-06,9.698976516723633
2018-07-09,9.422930717468262
2018-07-10,9.579606056213379
2018-07-11,9.72136116027832
2018-07-12,9.77358627319336
2018-07-13,9.833273887634277
2018-07-16,9.795969009399414
2018-07-17,9.587064743041992
2018-07-18,9.497536659240723
2018-07-19,9.72136116027832
2018-07-20,9.72136116027832
2018-07-23,9.751204490661621
2018-07-24,9.781048774719238
2018-07-25,9.99740982055664
2018-07-26,9.99740982055664
2018-07-27,9.975028038024902
2018-07-30,9.92280387878418
2018-07-31,9.96756362915039
2018-08-01,10.049633979797363
2018-08-02,10.20783519744873
2018-08-03,10.31330394744873
2018-08-06,10.411240577697754
2018-08-07,10.268104553222656
2018-08-08,10.509177207946777
2018-08-09,10.350973129272461
2018-08-10,10.215371131896973
2018-08-13,10.079766273498535
2018-08-14,10.170172691345215
2018-08-15,10.16263484954834
2018-08-16,10.448908805847168
2018-08-17,10.501639366149902
2018-08-20,10.516709327697754
2018-08-21,10.52424144744873
2018-08-22,10.539310455322266
2018-08-23,10.554377555847168
2018-08-24,10.554377555847168
2018-08-27,10.516709327697754
2018-08-28,10.479042053222656
2018-08-29,10.554377555847168
2018-08-30,10.47150707244873
2018-08-31,10.140035629272461
2018-09-04,9.906498908996582
2018-09-05,10.102367401123047
2018-09-06,10.00443172454834
2018-09-07,9.876364707946777
2018-09-10,9.959233283996582
2018-09-11,9.85376262664795
2018-09-12,9.966764450073242
2018-09-13,10.132501602172852
2018-09-14,10.20783519744873
2018-09-17,10.275639533996582
2018-09-18,10.358505249023438
2018-09-19,10.237975120544434
2018-09-20,10.403707504272461
2018-09-21,10.516709327697754
2018-09-24,10.36603832244873
2018-09-25,10.320838928222656
2018-09-26,10.253036499023438
2018-09-27,10.320838928222656
2018-09-28,10.546842575073242
2018-10-01,10.58450984954834
2018-10-02,10.870782852172852
2018-10-03,10.946118354797363
2018-10-04,10.931048393249512
2018-10-05,11.044052124023438
2018-10-08,11.126917839050293
2018-10-09,11.16458797454834
2018-10-10,11.134450912475586
2018-10-11,10.878314971923828
2018-10-12,11.036517143249512
2018-10-15,11.179656028747559
2018-10-16,11.571393013000488
2018-10-17,11.360455513000488
2018-10-18,11.149518013000488
2018-10-19,11.285120964050293
2018-10-22,11.307722091674805
2018-10-23,11.089252471923828
2018-10-24,11.051582336425781
2018-10-25,11.081718444824219
2018-10-26,10.96118450164795
2018-10-29,10.938580513000488
2018-10-30,11.16458797454834
2018-10-31,11.080986022949219
2018-11-01,11.20258903503418
2018-11-02,11.096183776855469
2018-11-05,11.453391075134277
2018-11-06,12.167804718017578
2018-11-07,11.85619831085205
2018-11-08,11.90939712524414
2018-11-09,11.795398712158203
2018-11-12,11.795398712158203
2018-11-13,11.711795806884766
2018-11-14,11.582594871520996
2018-11-15,11.719396591186523
2018-11-16,11.787796020507812
2018-11-19,11.688995361328125
2018-11-20,11.324187278747559
2018-11-21,11.453391075134277
2018-11-23,11.400190353393555
2018-11-26,11.70419692993164
2018-11-27,11.56739330291748
2018-11-28,11.787796020507812
2018-11-29,11.734596252441406
2018-11-30,11.772595405578613
2018-12-03,11.85619831085205
2018-12-04,11.749796867370605
2018-12-06,11.742194175720215
2018-12-07,11.802995681762695
2018-12-10,11.98539924621582
2018-12-11,11.96259880065918
2018-12-12,12.076602935791016
2018-12-13,11.993000030517578
2018-12-14,12.122204780578613
2018-12-17,11.308987617492676
2018-12-18,11.384991645812988
2018-12-19,11.20258903503418
2018-12-20,11.164587020874023
2018-12-21,10.982182502746582
2018-12-24,10.503373146057129
2018-12-26,10.852981567382812
2018-12-27,10.860580444335938
2018-12-28,10.845379829406738
2018-12-31,10.989786148071289
2019-01-02,10.776981353759766
2019-01-03,10.769379615783691
2019-01-04,11.126585006713867
2019-01-07,11.179786682128906
2019-01-08,11.438192367553711
2019-01-09,11.41539192199707
2019-01-10,11.65859603881836
2019-01-11,11.696593284606934
2019-01-14,11.430590629577637
2019-01-15,11.734596252441406
2019-01-16,11.787796020507812
2019-01-17,11.772595405578613
2019-01-18,11.818199157714844
2019-01-22,11.86379623413086
2019-01-23,12.061400413513184
2019-01-24,12.08420181274414
2019-01-25,12.069002151489258
2019-01-28,12.061400413513184
2019-01-29,12.183004379272461
2019-01-30,12.380607604980469
2019-01-31,12.562256813049316
2019-02-01,12.78453254699707
2019-02-04,12.899497032165527
2019-02-05,12.991475105285645
2019-02-06,13.014467239379883
2019-02-07,13.114107131958008
2019-02-08,13.1984224319458
2019-02-11,13.15242862701416
2019-02-12,13.16776180267334
2019-02-13,13.060456275939941
2019-02-14,13.075788497924805
2019-02-15,12.968480110168457
2019-02-19,13.16776180267334
2019-02-20,13.144769668579102
2019-02-21,13.275064468383789
2019-02-22,13.436019897460938
2019-02-25,13.282726287841797
2019-02-26,13.25207233428955
2019-02-27,13.15242862701416
2019-02-28,13.206080436706543
2019-03-01,13.413028717041016
2019-03-04,13.121772766113281
2019-03-05,13.351710319519043
2019-03-06,13.474346160888672
2019-03-07,13.543327331542969
2019-03-08,13.566322326660156
2019-03-11,13.773262023925781
2019-03-12,13.88823127746582
