Date,LNC
2015-10-16,33.73851013183594
2015-10-19,33.84628677368164
2015-10-20,34.13592529296875
2015-10-21,33.980995178222656
2015-10-22,34.614131927490234
2015-10-23,35.25402069091797
2015-10-26,35.07216262817383
2015-10-27,34.5400505065918
2015-10-28,35.84002685546875
2015-10-29,36.271087646484375
2015-10-30,36.04207992553711
2015-11-02,36.8099365234375
2015-11-03,36.90423583984375
2015-11-04,36.95812225341797
2015-11-05,37.11976623535156
2015-11-06,38.35912322998047
2015-11-09,37.59799575805664
2015-11-10,37.624942779541016
2015-11-11,37.47676467895508
2015-11-12,36.587669372558594
2015-11-13,36.594398498535156
2015-11-16,37.187129974365234
2015-11-17,37.03220748901367
2015-11-18,37.61821746826172
2015-11-19,37.44307327270508
2015-11-20,37.32184600830078
2015-11-23,36.884029388427734
2015-11-24,36.87729263305664
2015-11-25,36.87729263305664
2015-11-27,36.99854278564453
2015-11-30,37.03894805908203
2015-12-01,37.38246536254883
2015-12-02,36.99854278564453
2015-12-03,36.702171325683594
2015-12-04,37.584537506103516
2015-12-07,36.75605010986328
2015-12-08,35.947784423828125
2015-12-09,35.173194885253906
2015-12-10,35.516700744628906
2015-12-11,34.09550476074219
2015-12-14,33.92711639404297
2015-12-15,34.55351257324219
2015-12-16,34.98460006713867
2015-12-17,33.83955001831055
2015-12-18,32.78205871582031
2015-12-21,33.00433349609375
2015-12-22,33.543190002441406
2015-12-23,34.16960144042969
2015-12-24,34.11570739746094
2015-12-28,34.082027435302734
2015-12-29,34.42555236816406
2015-12-30,34.2369499206543
2015-12-31,33.85301971435547
2016-01-04,33.071693420410156
2016-01-05,33.09864807128906
2016-01-06,31.603334426879883
2016-01-07,30.71625518798828
2016-01-08,29.957828521728516
2016-01-11,29.253572463989258
2016-01-12,29.456724166870117
2016-01-13,28.2919979095459
2016-01-14,28.109167098999023
2016-01-15,27.37105369567871
2016-01-19,26.876720428466797
2016-01-20,25.867738723754883
2016-01-21,26.11829376220703
2016-01-22,26.809001922607422
2016-01-25,26.09119987487793
2016-01-26,26.49750518798828
2016-01-27,26.328218460083008
2016-01-28,26.11829376220703
2016-01-29,26.720975875854492
2016-02-01,26.565231323242188
2016-02-02,25.40050506591797
2016-02-03,25.40050506591797
2016-02-04,24.31703758239746
2016-02-05,24.22900390625
2016-02-08,22.61734390258789
2016-02-09,22.888212203979492
2016-02-10,23.213247299194336
2016-02-11,20.843170166015625
2016-02-12,22.10947036743164
2016-02-16,22.969463348388672
2016-02-17,24.29671287536621
2016-02-18,24.32380485534668
2016-02-19,24.35089111328125
2016-02-22,24.865535736083984
2016-02-23,24.289949417114258
2016-02-24,24.03939437866211
2016-02-25,24.648841857910156
2016-02-26,25.40050506591797
2016-02-29,24.736875534057617
2016-03-01,26.33498191833496
2016-03-02,26.57200050354004
2016-03-03,26.951210021972656
2016-03-04,26.76837921142578
2016-03-07,26.707422256469727
2016-03-08,25.766159057617188
2016-03-09,25.80679702758789
2016-03-10,25.82033920288086
2016-03-11,27.12727165222168
2016-03-14,27.350740432739258
2016-03-15,27.046005249023438
2016-03-16,27.28301429748535
2016-03-17,27.662229537963867
2016-03-18,28.217510223388672
2016-03-21,28.082077026367188
2016-03-22,27.858612060546875
2016-03-23,27.303333282470703
2016-03-24,26.59231185913086
2016-03-28,26.998607635498047
2016-03-29,26.809001922607422
2016-03-30,27.066326141357422
2016-03-31,26.544902801513672
2016-04-01,26.957979202270508
2016-04-04,26.727745056152344
2016-04-05,26.125072479248047
2016-04-06,26.172468185424805
2016-04-07,25.4704532623291
2016-04-08,25.572681427001953
2016-04-11,26.077045440673828
2016-04-12,26.765438079833984
2016-04-13,27.9377384185791
2016-04-14,27.9377384185791
2016-04-15,27.740087509155273
2016-04-18,27.958192825317383
2016-04-19,28.476186752319336
2016-04-20,29.450838088989258
2016-04-21,29.675762176513672
2016-04-22,30.221023559570312
2016-04-25,29.846149444580078
2016-04-26,30.330078125
2016-04-27,30.41868782043457
2016-04-28,29.80525779724121
2016-04-29,29.61441993713379
2016-05-02,30.077892303466797
2016-05-03,29.416770935058594
2016-05-04,29.062334060668945
2016-05-05,27.855955123901367
2016-05-06,28.23082160949707
2016-05-09,28.35350227355957
2016-05-10,29.3008975982666
2016-05-11,29.27362632751465
2016-05-12,29.334972381591797
2016-05-13,29.02825927734375
2016-05-16,29.403133392333984
2016-05-17,29.498554229736328
2016-05-18,30.718564987182617
2016-05-19,30.24827766418457
2016-05-20,30.391403198242188
2016-05-23,30.166486740112305
2016-05-24,30.67767333984375
2016-05-25,31.24338150024414
2016-05-26,30.854881286621094
2016-05-27,31.461475372314453
2016-05-31,31.250202178955078
2016-06-01,31.154787063598633
2016-06-02,31.386510848999023
2016-06-03,30.28235626220703
2016-06-06,31.004833221435547
2016-06-07,31.011648178100586
2016-06-08,31.113880157470703
2016-06-09,30.21420669555664
2016-06-10,29.334972381591797
2016-06-13,29.191843032836914
2016-06-14,28.673847198486328
2016-06-15,28.632957458496094
2016-06-16,28.5920467376709
2016-06-17,28.70110511779785
2016-06-20,29.035083770751953
2016-06-21,29.02145004272461
2016-06-22,29.075977325439453
2016-06-23,30.241470336914062
2016-06-24,26.220176696777344
2016-06-27,24.19589614868164
2016-06-28,25.061504364013672
2016-06-29,25.858938217163086
2016-06-30,26.424644470214844
2016-07-01,26.411014556884766
2016-07-05,25.286415100097656
2016-07-06,25.634021759033203
2016-07-07,25.723220825195312
2016-07-08,26.67695426940918
2016-07-11,27.13665199279785
2016-07-12,28.399145126342773
2016-07-13,28.104106903076172
2016-07-14,29.414627075195312
2016-07-15,29.29113006591797
2016-07-18,29.654781341552734
2016-07-19,29.71652603149414
2016-07-20,29.798864364624023
2016-07-21,29.7233943939209
2016-07-22,29.812585830688477
2016-07-25,29.654781341552734
2016-07-26,29.9841251373291
2016-07-27,29.757688522338867
2016-07-28,29.99098014831543
2016-07-29,29.963533401489258
2016-08-01,29.689085006713867
2016-08-02,29.373462677001953
2016-08-03,30.73887062072754
2016-08-04,29.503828048706055
2016-08-05,31.226022720336914
2016-08-08,31.658287048339844
2016-08-09,31.637714385986328
2016-08-10,30.96529197692871
2016-08-11,31.328950881958008
2016-08-12,31.027048110961914
2016-08-15,31.61712646484375
2016-08-16,31.630847930908203
2016-08-17,31.692604064941406
2016-08-18,31.308361053466797
2016-08-19,31.459314346313477
2016-08-22,31.322080612182617
2016-08-23,31.507339477539062
2016-08-24,31.500492095947266
2016-08-25,31.857271194458008
2016-08-26,31.960189819335938
2016-08-29,32.392459869384766
2016-08-30,32.98938751220703
2016-08-31,32.9550895690918
2016-09-01,32.550270080566406
2016-09-02,32.975677490234375
2016-09-06,32.24836349487305
2016-09-07,32.2003288269043
2016-09-08,32.344417572021484
2016-09-09,32.22779083251953
2016-09-12,32.42676544189453
2016-09-13,32.3238525390625
2016-09-14,32.12485122680664
2016-09-15,32.65319061279297
2016-09-16,31.74062728881836
2016-09-19,31.8984432220459
2016-09-20,31.843547821044922
2016-09-21,32.358150482177734
2016-09-22,32.00822067260742
2016-09-23,31.76807403564453
2016-09-26,31.232885360717773
2016-09-27,31.59654426574707
2016-09-28,31.953330993652344
2016-09-29,31.47303581237793
2016-09-30,32.23463439941406
2016-10-03,32.351295471191406
2016-10-04,32.797279357910156
2016-10-05,33.85260009765625
2016-10-06,33.93535232543945
2016-10-07,33.56289291381836
2016-10-10,33.99053192138672
2016-10-11,33.611167907714844
2016-10-12,33.72842788696289
2016-10-13,33.27320098876953
2016-10-14,33.72842788696289
2016-10-17,33.67325210571289
2016-10-18,33.67325210571289
2016-10-19,33.89397048950195
2016-10-20,33.68014144897461
2016-10-21,33.43873977661133
2016-10-24,33.63875961303711
2016-10-25,33.27320098876953
2016-10-26,33.749122619628906
2016-10-27,34.28711700439453
2016-10-28,34.09400177001953
2016-10-31,33.85948944091797
2016-11-01,33.68014144897461
2016-11-02,33.424949645996094
2016-11-03,35.432098388671875
2016-11-04,34.680267333984375
2016-11-07,35.963199615478516
2016-11-08,36.321861267089844
2016-11-09,39.667118072509766
2016-11-10,40.7086296081543
2016-11-11,41.4604377746582
2016-11-14,42.3502197265625
2016-11-15,43.06064987182617
2016-11-16,42.4053955078125
2016-11-17,43.19171142578125
2016-11-18,42.92959976196289
2016-11-21,43.58486557006836
2016-11-22,43.90214538574219
2016-11-23,44.24700927734375
2016-11-25,44.24700927734375
2016-11-28,43.55727767944336
2016-11-29,43.67452621459961
2016-11-30,44.21253204345703
2016-12-01,45.62649154663086
2016-12-02,44.91606521606445
2016-12-05,44.84018325805664
2016-12-06,45.62649154663086
2016-12-07,46.31623077392578
2016-12-08,47.23359680175781
2016-12-09,46.9921875
2016-12-12,46.33692932128906
2016-12-13,46.24037551879883
2016-12-14,45.68167495727539
2016-12-15,46.53696060180664
2016-12-16,45.792030334472656
2016-12-19,45.98515701293945
2016-12-20,46.70938491821289
2016-12-21,46.750789642333984
2016-12-22,46.509368896484375
2016-12-23,46.619720458984375
2016-12-27,46.619720458984375
2016-12-28,45.9368782043457
2016-12-29,45.605812072753906
2016-12-30,45.70925521850586
2017-01-03,46.15071487426758
2017-01-04,46.73698425292969
2017-01-05,46.088626861572266
2017-01-06,46.656673431396484
2017-01-09,46.08169174194336
2017-01-10,46.525054931640625
2017-01-11,46.850643157958984
2017-01-12,46.09554672241211
2017-01-13,46.559696197509766
2017-01-17,45.375091552734375
2017-01-18,46.45576858520508
2017-01-19,46.19947052001953
2017-01-20,46.365726470947266
2017-01-23,46.206382751464844
2017-01-24,46.96841812133789
2017-01-25,47.80663299560547
2017-01-26,48.250003814697266
2017-01-27,48.00753402709961
2017-01-30,47.446407318115234
2017-01-31,46.76751708984375
2017-02-01,47.744300842285156
2017-02-02,47.47412109375
2017-02-03,48.14608383178711
2017-02-06,47.862056732177734
2017-02-07,48.035247802734375
2017-02-08,47.356361389160156
2017-02-09,48.527103424072266
2017-02-10,48.748783111572266
2017-02-13,49.240631103515625
2017-02-14,49.968013763427734
2017-02-15,50.62612533569336
2017-02-16,50.3351936340332
2017-02-17,49.663211822509766
2017-02-21,50.06499099731445
2017-02-22,49.67013931274414
2017-02-23,49.663211822509766
2017-02-24,49.060523986816406
2017-02-27,49.074378967285156
2017-02-28,48.60330581665039
2017-03-01,50.10657501220703
2017-03-02,48.921974182128906
2017-03-03,49.28913116455078
2017-03-06,48.31926345825195
2017-03-07,47.972904205322266
2017-03-08,47.972904205322266
2017-03-09,47.84820556640625
2017-03-10,47.80663299560547
2017-03-13,47.862056732177734
2017-03-14,47.76507568359375
2017-03-15,47.7789306640625
2017-03-16,48.0283088684082
2017-03-17,47.079261779785156
2017-03-20,46.44192123413086
2017-03-21,43.98958969116211
2017-03-22,43.87875747680664
2017-03-23,44.21126937866211
2017-03-24,44.204349517822266
2017-03-27,43.96881866455078
2017-03-28,44.460670471191406
2017-03-29,44.29439163208008
2017-03-30,45.326595306396484
2017-03-31,45.340450286865234
2017-04-03,45.188053131103516
2017-04-04,45.146488189697266
2017-04-05,44.71005630493164
2017-04-06,45.71907043457031
2017-04-07,45.65645217895508
2017-04-10,45.447689056396484
2017-04-11,45.475521087646484
2017-04-12,44.51520919799805
2017-04-13,44.00025939941406
2017-04-17,44.59870910644531
2017-04-18,44.05593490600586
2017-04-19,44.417789459228516
2017-04-20,45.27370071411133
2017-04-21,45.03711700439453
2017-04-24,46.428871154785156
2017-04-25,46.82551956176758
2017-04-26,46.27577209472656
2017-04-27,46.29664993286133
2017-04-28,45.879127502441406
2017-05-01,46.08092498779297
2017-05-02,46.0322265625
2017-05-03,46.0391731262207
2017-05-04,46.83944320678711
2017-05-05,47.027320861816406
2017-05-08,47.75103759765625
2017-05-09,47.74407196044922
2017-05-10,47.81364822387695
2017-05-11,47.222164154052734
2017-05-12,46.401031494140625
2017-05-15,47.20823287963867
2017-05-16,47.38221740722656
2017-05-17,44.8492317199707
2017-05-18,44.946651458740234
2017-05-19,45.48248291015625
2017-05-22,45.31547164916992
2017-05-23,45.57990264892578
2017-05-24,45.162384033203125
2017-05-25,45.61470031738281
2017-05-26,45.19715881347656
2017-05-30,45.14149856567383
2017-05-31,45.218040466308594
2017-06-01,46.44974136352539
2017-06-02,45.774742126464844
2017-06-05,45.1275749206543
2017-06-06,44.27861785888672
2017-06-07,44.84227752685547
2017-06-08,46.08092498779297
2017-06-09,47.4935417175293
2017-06-12,47.73711395263672
2017-06-13,47.70232009887695
2017-06-14,47.4935417175293
2017-06-15,47.3404541015625
2017-06-16,47.3474235534668
2017-06-19,47.85540771484375
2017-06-20,47.35438537597656
2017-06-21,45.92784118652344
2017-06-22,45.61470031738281
2017-06-23,45.26675796508789
2017-06-26,45.538143157958984
2017-06-27,45.66339874267578
2017-06-28,46.36623001098633
2017-06-29,46.81159210205078
2017-06-30,47.027320861816406
2017-07-03,48.09201431274414
2017-07-05,47.98762512207031
2017-07-06,48.46980667114258
2017-07-07,49.05680465698242
2017-07-10,49.357303619384766
2017-07-11,49.03584671020508
2017-07-12,49.343326568603516
2017-07-13,50.160953521728516
2017-07-14,49.85346603393555
2017-07-17,49.69972229003906
2017-07-18,49.14767074584961
2017-07-19,49.74165725708008
2017-07-20,49.42019271850586
2017-07-21,49.42719650268555
2017-07-24,49.88142776489258
2017-07-25,50.552268981933594
2017-07-26,49.97227478027344
2017-07-27,50.559261322021484
2017-07-28,50.880714416503906
2017-07-31,51.0554313659668
2017-08-01,51.4257926940918
2017-08-02,51.223140716552734
2017-08-03,51.132301330566406
2017-08-04,51.88700866699219
2017-08-07,51.69135284423828
2017-08-08,51.94990921020508
2017-08-09,51.53061294555664
2017-08-10,50.146968841552734
2017-08-11,49.89540100097656
2017-08-14,50.426490783691406
2017-08-15,50.43348693847656
2017-08-16,49.71369552612305
2017-08-17,48.14137268066406
2017-08-18,47.53340148925781
2017-08-21,46.86952590942383
2017-08-22,47.407596588134766
2017-08-23,47.316768646240234
2017-08-24,47.51942443847656
2017-08-25,47.64521789550781
2017-08-28,47.44954299926758
2017-08-29,46.93241882324219
2017-08-30,47.36568069458008
2017-08-31,47.421592712402344
2017-09-01,48.17631912231445
2017-09-05,46.715782165527344
2017-09-06,46.93241882324219
2017-09-07,45.57672119140625
2017-09-08,45.98203659057617
2017-09-11,46.94639587402344
2017-09-12,47.98064422607422
2017-09-13,48.38595199584961
2017-09-14,48.344032287597656
2017-09-15,48.6445198059082
2017-09-18,49.3852653503418
2017-09-19,49.97227478027344
2017-09-20,50.4614372253418
2017-09-21,50.545291900634766
2017-09-22,50.92964553833008
2017-09-25,50.8527717590332
2017-09-26,50.9715690612793
2017-09-27,51.79617691040039
2017-09-28,51.24411392211914
2017-09-29,51.34892272949219
2017-10-02,51.894012451171875
2017-10-03,51.55158615112305
2017-10-04,51.852073669433594
2017-10-05,52.34123611450195
2017-10-06,52.61484909057617
2017-10-09,52.404396057128906
2017-10-10,52.84636306762695
2017-10-11,52.811279296875
2017-10-12,52.50962448120117
2017-10-13,52.52366638183594
2017-10-16,52.9305305480957
2017-10-17,52.439453125
2017-10-18,52.29916000366211
2017-10-19,52.61484909057617
2017-10-20,53.000694274902344
2017-10-23,53.049800872802734
2017-10-24,54.165225982666016
2017-10-25,53.63907241821289
2017-10-26,54.010894775390625
2017-10-27,54.24941635131836
2017-10-30,53.59699249267578
2017-10-31,53.162052154541016
2017-11-01,53.00770568847656
2017-11-02,53.82148742675781
2017-11-03,53.06382751464844
2017-11-06,53.765357971191406
2017-11-07,52.89546203613281
2017-11-08,52.84636306762695
2017-11-09,52.14482879638672
2017-11-10,51.55554962158203
2017-11-13,51.843162536621094
2017-11-14,51.520450592041016
2017-11-15,51.87824249267578
2017-11-16,51.92033767700195
2017-11-17,52.109745025634766
2017-11-20,52.03960037231445
2017-11-21,51.56256103515625
2017-11-22,51.62567901611328
2017-11-24,51.31000518798828
2017-11-27,51.39418411254883
2017-11-28,52.49557113647461
2017-11-29,53.70222091674805
2017-11-30,53.70222091674805
2017-12-01,53.67416763305664
2017-12-04,54.368682861328125
2017-12-05,53.253257751464844
2017-12-06,53.667152404785156
2017-12-07,54.43181228637695
2017-12-08,55.098262786865234
2017-12-11,54.137168884277344
2017-12-12,54.41777420043945
2017-12-13,53.21113586425781
2017-12-14,53.105918884277344
2017-12-15,53.44966125488281
2017-12-18,53.62505340576172
2017-12-19,53.88460922241211
2017-12-20,54.30553436279297
2017-12-21,54.677364349365234
2017-12-22,54.5440559387207
2017-12-26,54.361671447753906
2017-12-27,54.15821838378906
2017-12-28,54.2634391784668
2017-12-29,53.92670440673828
2018-01-02,54.65631866455078
2018-01-03,54.40375518798828
2018-01-04,55.37185287475586
2018-01-05,55.48411178588867
2018-01-08,55.378883361816406
2018-01-09,57.5416145324707
2018-01-10,58.3235969543457
2018-01-11,59.10557556152344
2018-01-12,59.43666458129883
2018-01-16,58.126338958740234
2018-01-17,58.457435607910156
2018-01-18,58.51378631591797
2018-01-19,58.5912971496582
2018-01-22,58.71809005737305
2018-01-23,58.40107727050781
2018-01-24,58.71103286743164
2018-01-25,58.753318786621094
2018-01-26,59.74664306640625
2018-01-29,60.380672454833984
2018-01-30,59.16191864013672
2018-01-31,58.33063888549805
2018-02-01,60.52156066894531
2018-02-02,58.499717712402344
2018-02-05,55.01255416870117
2018-02-06,55.3507080078125
2018-02-07,55.30842590332031
2018-02-08,52.03260803222656
2018-02-09,53.103416442871094
2018-02-12,53.16682815551758
2018-02-13,52.37076187133789
2018-02-14,54.456031799316406
2018-02-15,54.371482849121094
2018-02-16,54.65327453613281
2018-02-20,54.97029113769531
2018-02-21,55.17457580566406
2018-02-22,54.26580810546875
2018-02-23,54.96323776245117
2018-02-26,55.24504470825195
2018-02-27,55.104148864746094
2018-02-28,53.65996170043945
2018-03-01,52.046695709228516
2018-03-02,51.9410400390625
2018-03-05,52.7652587890625
2018-03-06,53.434513092041016
2018-03-07,53.5683708190918
2018-03-08,53.82198715209961
2018-03-09,55.44932174682617
2018-03-12,55.23798751831055
2018-03-13,54.83642578125
2018-03-14,53.73040008544922
2018-03-15,53.88539505004883
2018-03-16,53.79380798339844
2018-03-19,53.39930725097656
2018-03-20,53.93470001220703
2018-03-21,54.38557052612305
2018-03-22,51.849464416503906
2018-03-23,49.56694412231445
2018-03-26,51.50425338745117
2018-03-27,50.694114685058594
2018-03-28,50.72935104370117
2018-03-29,51.46903991699219
2018-04-02,49.9966926574707
2018-04-03,49.876930236816406
2018-04-04,50.18688201904297
2018-04-05,50.2573356628418
2018-04-06,48.721580505371094
2018-04-09,48.50213623046875
2018-04-10,49.13920974731445
2018-04-11,48.141143798828125
2018-04-12,49.110904693603516
2018-04-13,49.025962829589844
2018-04-16,49.549766540527344
2018-04-17,49.372802734375
2018-04-18,50.14434814453125
2018-04-19,50.69649124145508
2018-04-20,50.66818618774414
2018-04-23,51.12119674682617
2018-04-24,50.97256851196289
2018-04-25,50.894691467285156
2018-04-26,50.80975341796875
2018-04-27,50.71064376831055
2018-04-30,50.00279235839844
2018-05-01,49.691322326660156
2018-05-02,47.935874938964844
2018-05-03,47.022735595703125
2018-05-04,48.80651092529297
2018-05-07,48.57292938232422
2018-05-08,48.41722106933594
2018-05-09,47.84383773803711
2018-05-10,47.90754699707031
2018-05-11,48.141143798828125
2018-05-14,48.19070816040039
2018-05-15,48.261478424072266
2018-05-16,48.112831115722656
2018-05-17,48.856075286865234
2018-05-18,48.82776641845703
2018-05-21,49.42943572998047
2018-05-22,49.8682975769043
2018-05-23,49.372802734375
2018-05-24,49.14629364013672
2018-05-25,48.75697326660156
2018-05-29,46.34318923950195
2018-05-30,47.49699401855469
2018-05-31,46.92363357543945
2018-06-01,47.695194244384766
2018-06-04,47.84383773803711
2018-06-05,47.75889205932617
2018-06-06,48.44552230834961
2018-06-07,48.53752136230469
2018-06-08,49.01887893676758
2018-06-11,49.12504959106445
2018-06-12,48.91270446777344
2018-06-13,48.76405334472656
2018-06-14,48.16946029663086
2018-06-15,47.56071472167969
2018-06-18,47.22801208496094
2018-06-19,46.237003326416016
2018-06-20,46.04589080810547
2018-06-21,45.989261627197266
2018-06-22,46.27241134643555
2018-06-25,45.90431594848633
2018-06-26,45.47252655029297
2018-06-27,43.95063781738281
2018-06-28,44.063899993896484
2018-06-29,44.063899993896484
2018-07-02,44.60186767578125
2018-07-03,44.51691818237305
2018-07-05,44.792991638183594
2018-07-06,44.84961700439453
2018-07-09,46.50043487548828
2018-07-10,46.04503631591797
2018-07-11,45.3121223449707
2018-07-12,45.24808883666992
2018-07-13,45.21250915527344
2018-07-16,45.760414123535156
2018-07-17,46.05927658081055
2018-07-18,46.8989143371582
2018-07-19,46.12331008911133
2018-07-20,45.94542694091797
2018-07-23,46.607181549072266
2018-07-24,46.877567291259766
2018-07-25,46.962947845458984
2018-07-26,47.752777099609375
2018-07-27,48.07298278808594
2018-07-30,48.46434020996094
2018-07-31,48.457218170166016
2018-08-01,48.14413833618164
2018-08-02,46.74948501586914
2018-08-03,47.41122817993164
2018-08-06,47.539306640625
2018-08-07,47.752777099609375
2018-08-08,47.97336959838867
2018-08-09,47.45392608642578
2018-08-10,46.00946044921875
2018-08-13,45.68925857543945
2018-08-14,46.54312515258789
2018-08-15,45.89560317993164
2018-08-16,46.343902587890625
2018-08-17,46.42216873168945
2018-08-20,46.58583068847656
2018-08-21,47.34718704223633
2018-08-22,47.06256103515625
2018-08-23,46.55023956298828
2018-08-24,46.69255828857422
2018-08-27,47.5891227722168
2018-08-28,47.68162155151367
2018-08-29,47.461029052734375
2018-08-30,46.827762603759766
2018-08-31,46.664093017578125
2018-09-04,46.85621643066406
2018-09-05,47.404117584228516
2018-09-06,46.50043487548828
2018-09-07,46.2940788269043
2018-09-10,46.15888595581055
2018-09-11,46.00946044921875
2018-09-12,45.67502975463867
2018-09-13,46.40082550048828
2018-09-14,47.84528732299805
2018-09-17,47.29737854003906
2018-09-18,48.1227912902832
2018-09-19,49.33244323730469
2018-09-20,49.90880584716797
2018-09-21,50.03688049316406
2018-09-24,49.04781723022461
2018-09-25,48.8343505859375
2018-09-26,48.20819091796875
2018-09-27,48.31491470336914
2018-09-28,48.14413833618164
2018-10-01,48.42164993286133
2018-10-02,48.42876052856445
2018-10-03,49.432064056396484
2018-10-04,49.69533920288086
2018-10-05,49.738033294677734
2018-10-08,50.221885681152344
2018-10-09,50.12181854248047
2018-10-10,48.634803771972656
2018-10-11,45.74660873413086
2018-10-12,45.896728515625
2018-10-15,45.59647750854492
2018-10-16,46.089759826660156
2018-10-17,46.92619705200195
2018-10-18,45.61076736450195
2018-10-19,45.753753662109375
2018-10-22,44.59560775756836
2018-10-23,44.21670913696289
2018-10-24,41.836082458496094
2018-10-25,42.61532211303711
2018-10-26,41.3785514831543
2018-10-29,41.28561782836914
2018-10-30,42.10775375366211
2018-10-31,43.02997589111328
2018-11-01,43.651939392089844
2018-11-02,45.25331497192383
2018-11-05,46.0969123840332
2018-11-06,46.13980484008789
2018-11-07,47.06203079223633
2018-11-08,47.16926193237305
2018-11-09,46.525856018066406
2018-11-12,45.6822624206543
2018-11-13,46.59733200073242
2018-11-14,45.82524108886719
2018-11-15,45.510684967041016
2018-11-16,45.05315017700195
2018-11-19,44.98881530761719
2018-11-20,43.58759689331055
2018-11-21,43.75202941894531
2018-11-23,43.58759689331055
2018-11-26,44.65280532836914
2018-11-27,44.15237045288086
2018-11-28,45.07460403442383
2018-11-29,44.67425537109375
2018-11-30,45.017398834228516
2018-12-03,45.6822624206543
2018-12-04,42.53668212890625
2018-12-06,41.2498779296875
2018-12-07,40.32050323486328
2018-12-10,39.6556396484375
2018-12-11,38.95502853393555
2018-12-12,39.45546340942383
2018-12-13,38.91214370727539
2018-12-14,38.26873016357422
2018-12-17,37.57526397705078
2018-12-18,37.282161712646484
2018-12-19,36.88896560668945
2018-12-20,36.41712188720703
2018-12-21,35.273284912109375
2018-12-24,34.88009262084961
2018-12-26,36.1883659362793
2018-12-27,36.603004455566406
2018-12-28,36.46002960205078
2018-12-31,36.681644439697266
2019-01-02,36.838924407958984
2019-01-03,36.345638275146484
2019-01-04,38.41170120239258
2019-01-07,38.61186981201172
2019-01-08,38.28302001953125
2019-01-09,39.2260627746582
2019-01-10,39.56440353393555
2019-01-11,39.76596450805664
2019-01-14,40.16190719604492
2019-01-15,40.176300048828125
2019-01-16,41.24892044067383
2019-01-17,41.76721954345703
2019-01-18,42.587890625
2019-01-22,41.882408142089844
2019-01-23,41.623252868652344
2019-01-24,42.06957244873047
2019-01-25,42.825443267822266
2019-01-28,42.5806884765625
2019-01-29,41.83201217651367
2019-01-30,41.68083953857422
2019-01-31,42.10557174682617
2019-02-01,42.22074508666992
2019-02-04,42.42231750488281
2019-02-05,42.328731536865234
2019-02-06,42.443904876708984
2019-02-07,42.631080627441406
2019-02-08,41.983184814453125
2019-02-11,42.60227584838867
2019-02-12,43.55251693725586
2019-02-13,43.660499572753906
2019-02-14,43.13499069213867
2019-02-15,44.351585388183594
2019-02-19,44.6683235168457
2019-02-20,45.08585739135742
2019-02-21,45.02827072143555
2019-02-22,45.21543884277344
2019-02-25,45.60416793823242
2019-02-26,45.48898696899414
2019-02-27,45.359413146972656
2019-02-28,45.00666809082031
2019-03-01,45.27302169799805
2019-03-04,45.1650505065918
2019-03-05,45.1362419128418
2019-03-06,44.661128997802734
2019-03-07,43.47334289550781
2019-03-08,43.31496047973633
2019-03-11,43.869266510009766
2019-03-12,44.0996208190918
2019-03-13,44.48835754394531
2019-03-14,44.445167541503906
2019-03-15,45.150638580322266
