Date,NAVI
2016-01-11,6.165019989013672
2016-01-12,6.171186923980713
2016-01-13,5.807450771331787
2016-01-14,5.795121192932129
2016-01-15,5.548519611358643
2016-01-19,5.400559902191162
2016-01-20,5.530024528503418
2016-01-21,5.647159099578857
2016-01-22,5.6964802742004395
2016-01-25,5.4683732986450195
2016-01-26,5.825945854187012
2016-01-27,5.838274002075195
2016-01-28,5.567014217376709
2016-01-29,5.8937602043151855
2016-02-01,5.739634037017822
2016-02-02,5.400559902191162
2016-02-03,5.65949010848999
2016-02-04,5.88143253326416
2016-02-05,5.862934112548828
2016-02-08,5.5115275382995605
2016-02-09,5.240269184112549
2016-02-10,5.271092891693115
2016-02-11,5.1847825050354
2016-02-12,5.628664970397949
2016-02-16,5.955410003662109
2016-02-17,6.1095356941223145
2016-02-18,6.2451677322387695
2016-02-19,6.1157002449035645
2016-02-22,6.386962413787842
2016-02-23,6.312982082366943
2016-02-24,6.343806743621826
2016-02-25,6.571913719177246
2016-02-26,6.528757095336914
2016-02-29,6.6767191886901855
2016-03-01,6.744532108306885
2016-03-02,6.813354969024658
2016-03-03,7.051103591918945
2016-03-04,7.132436275482178
2016-03-07,7.126182556152344
2016-03-08,6.944742202758789
2016-03-09,7.007306098937988
2016-03-10,7.295108795166016
2016-03-11,7.489058971405029
2016-03-14,7.326390743255615
2016-03-15,7.220027446746826
2016-03-16,7.307620048522949
2016-03-17,7.4702887535095215
2016-03-18,7.770602703094482
2016-03-21,7.770602703094482
2016-03-22,7.739321231842041
2016-03-23,7.4390082359313965
2016-03-24,7.4828057289123535
2016-03-28,7.388957977294922
2016-03-29,7.451518535614014
2016-03-30,7.489058971405029
2016-03-31,7.489058971405029
2016-04-01,7.288849830627441
2016-04-04,7.307620048522949
2016-04-05,7.1574625968933105
2016-04-06,7.2638258934021
2016-04-07,7.257567882537842
2016-04-08,7.395214080810547
2016-04-11,7.601675987243652
2016-04-12,7.770602703094482
2016-04-13,7.945784568786621
2016-04-14,7.93327522277832
2016-04-15,7.952043533325195
2016-04-18,8.002097129821777
2016-04-19,8.102201461791992
2016-04-20,8.289895057678223
2016-04-21,8.302408218383789
2016-04-22,8.558923721313477
2016-04-25,8.41502571105957
2016-04-26,8.546412467956543
2016-04-27,8.734110832214355
2016-04-28,8.433795928955078
2016-04-29,8.552671432495117
2016-05-02,8.540155410766602
2016-05-03,8.227330207824707
2016-05-04,8.108457565307617
2016-05-05,8.189790725708008
2016-05-06,8.2085599899292
2016-05-09,8.239842414855957
2016-05-10,8.283638000488281
2016-05-11,7.977068901062012
2016-05-12,7.814400672912598
2016-05-13,7.7017822265625
2016-05-16,7.8206562995910645
2016-05-17,7.876964092254639
2016-05-18,7.977068901062012
2016-05-19,7.770602703094482
2016-05-20,7.9395294189453125
2016-05-23,7.958300590515137
2016-05-24,8.120966911315918
2016-05-25,8.339946746826172
2016-05-26,8.352458953857422
2016-05-27,8.433795928955078
2016-05-31,8.5776948928833
2016-06-01,8.603015899658203
2016-06-02,8.628338813781738
2016-06-03,8.394116401672363
2016-06-06,8.596686363220215
2016-06-07,8.495401382446289
2016-06-08,8.508060455322266
2016-06-09,8.36246109008789
2016-06-10,8.197872161865234
2016-06-13,8.071264266967773
2016-06-14,7.6914381980896
2016-06-15,7.735752582550049
2016-06-16,7.63446569442749
2016-06-17,7.672445297241211
2016-06-20,7.761072635650635
2016-06-21,7.748414039611816
2016-06-22,7.640796184539795
2016-06-23,7.818045139312744
2016-06-24,7.387579441070557
2016-06-27,6.9697723388671875
2016-06-28,7.2293195724487305
2016-06-29,7.406571388244629
2016-06-30,7.564830780029297
2016-07-01,7.786396026611328
2016-07-05,7.463544845581055
2016-07-06,7.476205348968506
2016-07-07,7.6914381980896
2016-07-08,8.033279418945312
2016-07-11,8.29915714263916
2016-07-12,8.634671211242676
2016-07-13,8.622008323669434
2016-07-14,8.69797420501709
2016-07-15,8.773934364318848
2016-07-18,8.786598205566406
2016-07-19,8.716964721679688
2016-07-20,9.096786499023438
2016-07-21,9.046146392822266
2016-07-22,9.115777015686035
2016-07-25,8.97018051147461
2016-07-26,9.0018310546875
2016-07-27,8.932196617126465
2016-07-28,8.919538497924805
2016-07-29,8.989171981811523
2016-08-01,8.856234550476074
2016-08-02,8.571364402770996
2016-08-03,8.754945755004883
2016-08-04,9.014493942260742
2016-08-05,9.198073387145996
2016-08-08,9.090459823608398
2016-08-09,8.995500564575195
2016-08-10,8.615675926208496
2016-08-11,8.634671211242676
2016-08-12,8.539711952209473
2016-08-15,8.748617172241211
2016-08-16,8.80559253692627
2016-08-17,9.20440673828125
2016-08-18,9.217065811157227
2016-08-19,8.957517623901367
2016-08-22,9.096786499023438
2016-08-23,9.185413360595703
2016-08-24,9.084128379821777
2016-08-25,9.084128379821777
2016-08-26,9.020824432373047
2016-08-29,8.97018051147461
2016-08-30,9.122112274169922
2016-08-31,9.205328941345215
2016-09-01,9.205328941345215
2016-09-02,9.2693452835083
2016-09-06,9.205328941345215
2016-09-07,9.410176277160645
2016-09-08,9.397374153137207
2016-09-09,9.109307289123535
2016-09-12,9.218133926391602
2016-09-13,8.8340425491333
2016-09-14,8.680408477783203
2016-09-15,8.853246688842773
2016-09-16,8.693209648132324
2016-09-19,8.814840316772461
2016-09-20,8.827641487121582
2016-09-21,8.501166343688965
2016-09-22,8.782830238342285
2016-09-23,8.88525676727295
2016-09-26,8.88525676727295
2016-09-27,9.27574348449707
2016-09-28,9.320556640625
2016-09-29,9.160518646240234
2016-09-30,9.262941360473633
2016-10-03,9.173320770263672
2016-10-04,9.3717679977417
2016-10-05,9.461387634277344
2016-10-06,9.416576385498047
2016-10-07,9.320556640625
2016-10-10,9.198925971984863
2016-10-11,9.032489776611328
2016-10-12,9.032489776611328
2016-10-13,8.898056983947754
2016-10-14,8.904459953308105
2016-10-17,8.683609008789062
2016-10-18,8.71241569519043
2016-10-19,8.609991073608398
2016-10-20,8.456355094909668
2016-10-21,8.341130256652832
2016-10-24,8.44355297088623
2016-10-25,8.417946815490723
2016-10-26,8.411545753479004
2016-10-27,8.21310043334961
2016-10-28,8.257909774780273
2016-10-31,8.181092262268066
2016-11-01,8.341130256652832
2016-11-02,8.494763374328613
2016-11-03,8.469160079956055
2016-11-04,8.526769638061523
2016-11-07,8.680408477783203
2016-11-08,8.61639404296875
2016-11-09,10.095136642456055
2016-11-10,10.780092239379883
2016-11-11,10.914520263671875
2016-11-14,11.26020336151123
2016-11-15,11.151383399963379
2016-11-16,11.324216842651367
2016-11-17,11.324216842651367
2016-11-18,11.279411315917969
2016-11-21,11.343425750732422
2016-11-22,11.164182662963867
2016-11-23,11.426642417907715
2016-11-25,11.298611640930176
2016-11-28,11.19619083404541
2016-11-29,11.00414752960205
2016-11-30,11.133380889892578
2016-12-01,10.939530372619629
2016-12-02,10.76506519317627
2016-12-05,10.984760284423828
2016-12-06,11.004149436950684
2016-12-07,11.165684700012207
2016-12-08,11.042911529541016
2016-12-09,11.185072898864746
2016-12-12,10.790914535522461
2016-12-13,10.571215629577637
2016-12-14,10.577679634094238
2016-12-15,10.855528831481934
2016-12-16,10.577679634094238
2016-12-19,10.784451484680176
2016-12-20,10.810291290283203
2016-12-21,10.784451484680176
2016-12-22,10.74567985534668
2016-12-23,10.76506519317627
2016-12-27,10.777989387512207
2016-12-28,10.629371643066406
2016-12-29,10.584139823913574
2016-12-30,10.616449356079102
2017-01-03,10.739221572875977
2017-01-04,10.874911308288574
2017-01-05,10.674600601196289
2017-01-06,10.861987113952637
2017-01-09,10.6616792678833
2017-01-10,10.868453025817871
2017-01-11,10.887835502624512
2017-01-12,10.693987846374512
2017-01-13,10.887835502624512
2017-01-17,10.189982414245605
2017-01-18,10.370906829833984
2017-01-19,10.24813461303711
2017-01-20,10.312751770019531
2017-01-23,10.280444145202637
2017-01-24,10.474291801452637
2017-01-25,10.157672882080078
2017-01-26,9.879820823669434
2017-01-27,9.82812786102295
2017-01-30,9.76351261138916
2017-01-31,9.718283653259277
2017-02-01,9.692436218261719
2017-02-02,9.76351261138916
2017-02-03,10.009055137634277
2017-02-06,10.002593994140625
2017-02-07,9.905668258666992
2017-02-08,9.879820823669434
2017-02-09,9.944439888000488
2017-02-10,10.067209243774414
2017-02-13,10.118905067443848
2017-02-14,10.202902793884277
2017-02-15,10.138286590576172
2017-02-16,10.009055137634277
2017-02-17,9.983210563659668
2017-02-21,9.98967170715332
2017-02-22,10.021980285644531
2017-02-23,9.99613094329834
2017-02-24,9.937978744506836
2017-02-27,10.060748100280762
2017-02-28,9.95736026763916
2017-03-01,10.01612663269043
2017-03-02,9.748420715332031
2017-03-03,9.732095718383789
2017-03-06,9.532949447631836
2017-03-07,9.4937744140625
2017-03-08,9.474185943603516
2017-03-09,9.441537857055664
2017-03-10,9.480714797973633
2017-03-13,9.474185943603516
2017-03-14,9.441537857055664
2017-03-15,9.572127342224121
2017-03-16,9.559066772460938
2017-03-17,9.787598609924316
2017-03-20,9.604774475097656
2017-03-21,9.180360794067383
2017-03-22,9.088950157165527
2017-03-23,9.160773277282715
2017-03-24,9.134655952453613
2017-03-27,9.141185760498047
2017-03-28,9.467656135559082
2017-03-29,9.480714797973633
2017-03-30,9.709246635437012
2017-03-31,9.637419700622559
2017-04-03,9.630889892578125
2017-04-04,9.617834091186523
2017-04-05,9.42194938659668
2017-04-06,9.54600715637207
2017-04-07,9.585183143615723
2017-04-10,9.552536010742188
2017-04-11,9.722304344177246
2017-04-12,9.578657150268555
2017-04-13,9.585183143615723
2017-04-17,9.748420715332031
2017-04-18,9.826775550842285
2017-04-19,9.865952491760254
2017-04-20,10.453598022460938
2017-04-21,10.303421020507812
2017-04-24,10.290363311767578
2017-04-25,10.362190246582031
2017-04-26,10.355657577514648
2017-04-27,10.14671516418457
2017-04-28,9.924715042114258
2017-05-01,10.087949752807617
2017-05-02,10.061832427978516
2017-05-03,10.087949752807617
2017-05-04,9.898597717285156
2017-05-05,9.781067848205566
2017-05-08,9.624361991882324
2017-05-09,9.532949447631836
2017-05-10,9.448068618774414
2017-05-11,9.36971378326416
2017-05-12,9.141185760498047
2017-05-15,9.402361869812012
2017-05-16,9.415423393249512
2017-05-17,8.906126976013184
2017-05-18,8.95183277130127
2017-05-19,9.102007865905762
2017-05-22,9.1868896484375
2017-05-23,9.297889709472656
2017-05-24,9.408891677856445
2017-05-25,9.395832061767578
2017-05-26,9.454594612121582
2017-05-30,9.585183143615723
2017-05-31,9.525774002075195
2017-06-01,9.65779972076416
2017-06-02,9.387145042419434
2017-06-05,9.420150756835938
2017-06-06,9.525774002075195
2017-06-07,9.65779972076416
2017-06-08,9.84263801574707
2017-06-09,10.073688507080078
2017-06-12,10.218918800354004
2017-06-13,10.27833080291748
2017-06-14,10.331138610839844
2017-06-15,10.463170051574707
2017-06-16,10.24862289428711
2017-06-19,10.846047401428223
2017-06-20,10.85264778137207
2017-06-21,10.54898738861084
2017-06-22,10.476371765136719
2017-06-23,10.535781860351562
2017-06-26,10.753628730773926
2017-06-27,10.885655403137207
2017-06-28,10.9912748336792
2017-06-29,10.9846773147583
2017-06-30,10.9912748336792
2017-07-03,11.09689712524414
2017-07-05,11.011082649230957
2017-07-06,10.595193862915039
2017-07-07,10.681013107299805
2017-07-10,10.819642066955566
2017-07-11,10.773430824279785
2017-07-12,10.938464164733887
2017-07-13,10.978074073791504
2017-07-14,10.938464164733887
2017-07-17,10.885655403137207
2017-07-18,10.826242446899414
2017-07-19,10.093489646911621
2017-07-20,9.855842590332031
2017-07-21,9.86904525756836
2017-07-24,9.809630393981934
2017-07-25,9.90205192565918
2017-07-26,9.671002388000488
2017-07-27,9.63139533996582
2017-07-28,9.69080638885498
2017-07-31,9.737014770507812
2017-08-01,9.803030967712402
2017-08-02,9.453156471252441
2017-08-03,9.387145042419434
2017-08-04,9.420150756835938
2017-08-07,9.604990005493164
2017-08-08,9.558777809143066
2017-08-09,9.340933799743652
2017-08-10,9.04387092590332
2017-08-11,9.030670166015625
2017-08-14,9.195703506469727
2017-08-15,9.116486549377441
2017-08-16,9.24191665649414
2017-08-17,9.004264831542969
2017-08-18,8.977860450744629
2017-08-21,8.918449401855469
2017-08-22,9.017468452453613
2017-08-23,8.997664451599121
2017-08-24,8.991063117980957
2017-08-25,8.997664451599121
2017-08-28,8.977860450744629
2017-08-29,8.925048828125
2017-08-30,8.87160587310791
2017-08-31,8.818164825439453
2017-09-01,9.185585021972656
2017-09-05,9.245709419250488
2017-09-06,9.218987464904785
2017-09-07,8.778080940246582
2017-09-08,9.02525520324707
2017-09-11,9.439441680908203
2017-09-12,9.633174896240234
2017-09-13,9.64653491973877
2017-09-14,9.205622673034668
2017-09-15,9.312512397766113
2017-09-18,9.325872421264648
2017-09-19,9.399357795715332
2017-09-20,9.392678260803223
2017-09-21,9.372636795043945
2017-09-22,9.873669624328613
2017-09-25,9.900390625
2017-09-26,10.140887260437012
2017-09-27,10.374699592590332
2017-09-28,9.967194557189941
2017-09-29,10.034000396728516
2017-10-02,9.953835487365723
2017-10-03,9.993917465209961
2017-10-04,9.820226669311523
2017-10-05,8.42067813873291
2017-10-06,8.417338371276855
2017-10-09,8.163480758666992
2017-10-10,8.33049201965332
2017-10-11,7.876222133636475
2017-10-12,7.882899761199951
2017-10-13,7.762656211853027
2017-10-16,7.8361382484436035
2017-10-17,8.15011978149414
2017-10-18,8.003148078918457
2017-10-19,8.223604202270508
2017-10-20,8.257004737854004
2017-10-23,8.136759757995605
2017-10-24,8.0833158493042
2017-10-25,7.876222133636475
2017-10-26,7.983107089996338
2017-10-27,7.916305065155029
2017-10-30,7.902943134307861
2017-10-31,8.323811531066895
2017-11-01,8.0833158493042
2017-11-02,8.257004737854004
2017-11-03,8.163480758666992
2017-11-06,8.270365715026855
2017-11-07,8.076635360717773
2017-11-08,8.049914360046387
2017-11-09,8.11003589630127
2017-11-10,8.156803131103516
2017-11-13,8.069952964782715
2017-11-14,8.250325202941895
2017-11-15,8.424018859863281
2017-11-16,8.524222373962402
2017-11-17,8.343852043151855
2017-11-20,8.564306259155273
2017-11-21,8.410656929016113
2017-11-22,8.317129135131836
2017-11-24,8.243647575378418
2017-11-27,8.003148078918457
2017-11-28,8.323811531066895
2017-11-29,8.5709867477417
2017-11-30,8.530400276184082
2017-12-01,8.800987243652344
2017-12-04,8.976872444152832
2017-12-05,8.882165908813477
2017-12-06,8.7333402633667
2017-12-07,8.611577033996582
2017-12-08,8.631869316101074
2017-12-11,8.631869316101074
2017-12-12,8.76716423034668
2017-12-13,8.753632545471191
2017-12-14,8.537163734436035
2017-12-15,8.929520606994629
2017-12-18,8.976872444152832
2017-12-19,8.882165908813477
2017-12-20,8.855106353759766
2017-12-21,8.875404357910156
2017-12-22,9.03099250793457
2017-12-26,9.1054048538208
2017-12-27,8.936284065246582
2017-12-28,9.044522285461426
2017-12-29,9.010697364807129
2018-01-02,9.220405578613281
2018-01-03,9.321874618530273
2018-01-04,9.430113792419434
2018-01-05,9.47746753692627
2018-01-08,9.260995864868164
2018-01-09,9.14599323272705
2018-01-10,9.254230499267578
2018-01-11,9.450408935546875
2018-01-12,9.389525413513184
2018-01-16,9.301583290100098
2018-01-17,9.27452278137207
2018-01-18,9.03099250793457
2018-01-19,9.200111389160156
2018-01-22,9.14599323272705
2018-01-23,9.091874122619629
2018-01-24,9.815705299377441
2018-01-25,9.917180061340332
2018-01-26,9.836000442504883
2018-01-29,9.73453140258789
2018-01-30,9.626294136047363
2018-01-31,9.639824867248535
2018-02-01,9.829236030578613
2018-02-02,9.612764358520508
2018-02-05,9.220405578613281
2018-02-06,9.308347702026367
2018-02-07,9.497761726379395
2018-02-08,9.051287651062012
2018-02-09,9.1054048538208
2018-02-12,9.173053741455078
2018-02-13,9.200111389160156
2018-02-14,9.470705032348633
2018-02-15,9.335406303405762
2018-02-16,9.463939666748047
2018-02-20,9.227170944213867
2018-02-21,9.085111618041992
2018-02-22,8.841577529907227
2018-02-23,8.949814796447754
2018-02-26,8.96334457397461
2018-02-27,8.841577529907227
2018-02-28,8.76716423034668
2018-03-01,8.86990737915039
2018-03-02,9.013741493225098
2018-03-05,9.198673248291016
2018-03-06,9.232925415039062
2018-03-07,9.267168998718262
2018-03-08,9.29456615447998
2018-03-09,9.493196487426758
2018-03-12,9.219223976135254
2018-03-13,9.22607421875
2018-03-14,9.068535804748535
2018-03-15,9.047988891601562
2018-03-16,9.253471374511719
2018-03-19,9.22607421875
2018-03-20,9.11648178100586
2018-03-21,9.198673248291016
2018-03-22,8.986346244812012
2018-03-23,8.650727272033691
2018-03-26,8.94525146484375
2018-03-27,8.732917785644531
2018-03-28,9.034290313720703
2018-03-29,8.986346244812012
2018-04-02,8.69182300567627
2018-04-03,8.616479873657227
2018-04-04,8.794563293457031
2018-04-05,9.356207847595215
2018-04-06,9.205521583557129
2018-04-09,9.150728225708008
2018-04-10,9.171278953552246
2018-04-11,9.102783203125
2018-04-12,9.1644287109375
2018-04-13,9.089082717895508
2018-04-16,9.171278953552246
2018-04-17,9.075386047363281
2018-04-18,9.075386047363281
2018-04-19,9.061686515808105
2018-04-20,9.09593391418457
2018-04-23,9.19182300567627
2018-04-24,9.246618270874023
2018-04-25,9.082236289978027
2018-04-26,9.205521583557129
2018-04-27,9.150728225708008
2018-04-30,9.082236289978027
2018-05-01,9.006891250610352
2018-05-02,9.075386047363281
2018-05-03,9.102783203125
2018-05-04,9.232925415039062
2018-05-07,9.075386047363281
2018-05-08,8.897302627563477
2018-05-09,9.130178451538086
2018-05-10,9.29456615447998
2018-05-11,9.22607421875
2018-05-14,9.349361419677734
2018-05-15,9.575389862060547
2018-05-16,9.684976577758789
2018-05-17,9.678130149841309
2018-05-18,9.637031555175781
2018-05-21,9.774020195007324
2018-05-22,9.86991024017334
2018-05-23,9.856212615966797
2018-05-24,9.993200302124023
2018-05-25,9.952102661132812
2018-05-29,9.534290313720703
2018-05-30,9.705525398254395
2018-05-31,9.566973686218262
2018-06-01,9.906426429748535
2018-06-04,9.954917907714844
2018-06-05,10.24587631225586
2018-06-06,10.322078704833984
2018-06-07,10.308223724365234
2018-06-08,10.252803802490234
2018-06-11,10.100398063659668
2018-06-12,9.844078063964844
2018-06-13,9.511552810668945
2018-06-14,9.345291137695312
2018-06-15,9.082043647766113
2018-06-18,9.227523803710938
2018-06-19,9.248306274414062
2018-06-20,9.16517448425293
2018-06-21,9.199814796447754
2018-06-22,9.269088745117188
2018-06-25,9.185956954956055
2018-06-26,9.158247947692871
2018-06-27,9.082043647766113
2018-06-28,9.04047966003418
2018-06-29,9.026623725891113
2018-07-02,9.16517448425293
2018-07-03,9.033551216125488
2018-07-05,9.102828025817871
2018-07-06,9.116684913635254
2018-07-09,9.345291137695312
2018-07-10,9.608539581298828
2018-07-11,9.546192169189453
2018-07-12,9.463061332702637
2018-07-13,9.303728103637695
2018-07-16,9.580828666687012
2018-07-17,9.566973686218262
2018-07-18,9.608539581298828
2018-07-19,9.698598861694336
2018-07-20,9.663961410522461
2018-07-23,9.740164756774902
2018-07-24,9.767874717712402
2018-07-25,9.123610496520996
2018-07-26,9.16517448425293
2018-07-27,9.206740379333496
2018-07-30,9.282943725585938
2018-07-31,9.151318550109863
2018-08-01,9.16517448425293
2018-08-02,9.158247947692871
2018-08-03,9.151318550109863
2018-08-06,9.102828025817871
2018-08-07,9.151318550109863
2018-08-08,9.130537033081055
2018-08-09,9.234447479248047
2018-08-10,9.172102928161621
2018-08-13,9.026623725891113
2018-08-14,9.075117111206055
2018-08-15,8.98505973815918
2018-08-16,9.27601432800293
2018-08-17,9.255232810974121
2018-08-20,9.262160301208496
2018-08-21,9.386858940124512
2018-08-22,9.324508666992188
2018-08-23,9.185956954956055
2018-08-24,9.199814796447754
2018-08-27,9.303728103637695
2018-08-28,9.296796798706055
2018-08-29,9.282943725585938
2018-08-30,9.386858940124512
2018-08-31,9.449207305908203
2018-09-04,9.407639503479004
2018-09-05,9.594684600830078
2018-09-06,9.475540161132812
2018-09-07,9.440496444702148
2018-09-10,9.447505950927734
2018-09-11,9.51759147644043
2018-09-12,9.3634033203125
2018-09-13,9.62271785736084
2018-09-14,9.7278470993042
2018-09-17,9.671777725219727
2018-09-18,9.889042854309082
2018-09-19,10.029212951660156
2018-09-20,10.113316535949707
2018-09-21,10.064255714416504
2018-09-24,9.811949729919434
2018-09-25,9.811949729919434
2018-09-26,9.5246000289917
2018-09-27,9.440496444702148
2018-09-28,9.447505950927734
2018-10-01,9.51759147644043
2018-10-02,9.48254680633545
2018-10-03,9.608699798583984
2018-10-04,9.510580062866211
2018-10-05,9.3634033203125
2018-10-08,9.433486938476562
2018-10-09,9.216224670410156
2018-10-10,9.041010856628418
2018-10-11,8.788704872131348
2018-10-12,8.641522407531738
2018-10-15,8.718619346618652
2018-10-16,8.907848358154297
2018-10-17,8.872803688049316
2018-10-18,8.746651649475098
2018-10-19,8.809728622436523
2018-10-22,8.774686813354492
2018-10-23,8.690582275390625
2018-10-24,8.305113792419434
2018-10-25,8.36118221282959
2018-10-26,8.20699405670166
2018-10-29,8.01075553894043
2018-10-30,8.108874320983887
2018-10-31,8.115882873535156
2018-11-01,8.424259185791016
2018-11-02,8.312122344970703
2018-11-05,8.473320007324219
2018-11-06,8.599472045898438
2018-11-07,8.85177993774414
2018-11-08,8.85177993774414
2018-11-09,8.844772338867188
2018-11-12,8.788704872131348
2018-11-13,8.942890167236328
2018-11-14,8.865797996520996
2018-11-15,8.935881614685059
2018-11-16,8.522377014160156
2018-11-19,8.410242080688477
2018-11-20,7.520158290863037
2018-11-21,7.8495588302612305
2018-11-23,7.80750846862793
2018-11-26,7.954687118530273
2018-11-27,7.765456676483154
2018-11-28,7.856565475463867
2018-11-29,8.024772644042969
2018-11-30,8.059815406799316
2018-12-03,7.975712776184082
2018-12-04,7.5832343101501465
2018-12-06,7.689940929412842
2018-12-07,7.569007396697998
2018-12-10,7.248888969421387
2018-12-11,7.063934326171875
2018-12-12,7.23466157913208
2018-12-13,7.007021903991699
2018-12-14,6.8220648765563965
2018-12-17,6.63710880279541
2018-12-18,6.480606555938721
2018-12-19,6.1818318367004395
2018-12-20,6.188945293426514
2018-12-21,6.0751237869262695
2018-12-24,5.9968743324279785
2018-12-26,6.295648097991943
2018-12-27,6.267194747924805
2018-12-28,6.295648097991943
2018-12-31,6.267194747924805
2019-01-02,6.608652591705322
2019-01-03,6.722471714019775
2019-01-04,6.992795944213867
2019-01-07,7.149298191070557
2019-01-08,7.241775989532471
2019-01-09,7.3911638259887695
2019-01-10,7.4338459968566895
2019-01-11,7.3911638259887695
2019-01-14,7.405391693115234
2019-01-15,7.440959453582764
2019-01-16,7.576122760772705
2019-01-17,7.512099266052246
2019-01-18,7.761078357696533
2019-01-22,7.718394756317139
2019-01-23,7.903352737426758
2019-01-24,8.138106346130371
2019-01-25,8.20924186706543
2019-01-28,8.138106346130371
2019-01-29,8.145217895507812
2019-01-30,8.145217895507812
2019-01-31,8.109651565551758
2019-02-01,8.138106346130371
2019-02-04,8.109651565551758
2019-02-05,8.138106346130371
2019-02-06,8.12387752532959
2019-02-07,8.08830738067627
2019-02-08,8.002946853637695
2019-02-11,8.102537155151367
2019-02-12,8.237698554992676
2019-02-13,8.315947532653809
2019-02-14,8.266155242919922
2019-02-15,8.344403266906738
2019-02-19,9.098459243774414
2019-02-20,9.0059814453125
2019-02-21,8.764113426208496
2019-02-22,8.849479675292969
2019-02-25,8.956182479858398
2019-02-26,8.963298797607422
2019-02-27,8.927728652954102
2019-02-28,8.805234909057617
2019-03-01,8.798028945922852
2019-03-04,8.733177185058594
2019-03-05,8.632298469543457
2019-03-06,8.509805679321289
2019-03-07,8.315254211425781
2019-03-08,8.452159881591797
2019-03-11,8.466571807861328
2019-03-12,8.466571807861328
