Date,LLY
2020-01-02,122.79314422607422
2020-01-03,122.38447570800781
2020-01-06,122.83956146240234
2020-01-07,123.07170104980469
2020-01-08,124.18629455566406
2020-01-09,126.23885345458984
2020-01-10,128.1707000732422
2020-01-13,129.0437469482422
2020-01-14,130.6319580078125
2020-01-15,131.0592041015625
2020-01-16,131.35638427734375
2020-01-17,129.63816833496094
2020-01-21,130.8734588623047
2020-01-22,131.4771728515625
2020-01-23,131.15208435058594
2020-01-24,129.1645050048828
2020-01-27,128.45864868164062
2020-01-28,129.34095764160156
2020-01-29,129.9539794921875
2020-01-30,132.508056640625
2020-01-31,129.6938934326172
2020-02-03,130.95700073242188
2020-02-04,133.2232208251953
2020-02-05,136.854736328125
2020-02-06,136.80831909179688
2020-02-07,135.98167419433594
2020-02-10,135.14578247070312
2020-02-11,133.97552490234375
2020-02-12,133.28826904296875
2020-02-13,132.38270568847656
2020-02-14,131.74781799316406
2020-02-18,131.6451416015625
2020-02-19,131.4771270751953
2020-02-20,132.5694122314453
2020-02-21,132.6067352294922
2020-02-24,128.97511291503906
2020-02-25,126.41708374023438
2020-02-26,124.66191864013672
2020-02-27,120.61013793945312
2020-02-28,117.75337219238281
2020-03-02,124.01773834228516
2020-03-03,121.65576171875
2020-03-04,131.05702209472656
2020-03-05,130.84226989746094
2020-03-06,132.06529235839844
2020-03-09,126.70647430419922
2020-03-10,131.81314086914062
2020-03-11,130.72088623046875
2020-03-12,117.6506576538086
2020-03-13,130.11404418945312
2020-03-16,120.78752899169922
2020-03-17,133.68972778320312
2020-03-18,133.5870361328125
2020-03-19,124.25116729736328
2020-03-20,114.27111053466797
2020-03-23,111.1435775756836
2020-03-24,114.72855377197266
2020-03-25,113.84162139892578
2020-03-26,125.42745971679688
2020-03-27,125.20338439941406
2020-03-30,129.2457733154297
2020-03-31,129.50723266601562
2020-04-01,127.3599624633789
2020-04-02,132.73744201660156
2020-04-03,130.3848419189453
2020-04-06,132.2052764892578
2020-04-07,132.45741271972656
2020-04-08,136.50914001464844
2020-04-09,136.05166625976562
2020-04-13,134.82867431640625
2020-04-14,141.07437133789062
2020-04-15,141.1397247314453
2020-04-16,144.45394897460938
2020-04-17,146.84393310546875
2020-04-20,147.31072998046875
2020-04-21,142.53074645996094
2020-04-22,146.30250549316406
2020-04-23,149.3086395263672
2020-04-24,152.10934448242188
2020-04-27,150.5782928466797
2020-04-28,146.8533172607422
2020-04-29,144.85540771484375
2020-04-30,144.3699493408203
2020-05-01,143.42706298828125
