Date,SYF
2015-10-20,25.59775161743164
2015-10-21,25.69272804260254
2015-10-22,25.19407844543457
2015-10-23,25.08325958251953
2015-10-26,24.853717803955078
2015-10-27,25.11492156982422
2015-10-28,24.893295288085938
2015-10-29,24.473793029785156
2015-10-30,24.34714698791504
2015-11-02,24.798315048217773
2015-11-03,25.676908493041992
2015-11-04,25.391958236694336
2015-11-05,25.811460494995117
2015-11-06,26.895843505859375
2015-11-09,25.740224838256836
2015-11-10,24.600431442260742
2015-11-11,24.481706619262695
2015-11-12,24.370891571044922
2015-11-13,24.157184600830078
2015-11-16,23.975135803222656
2015-11-17,24.20467185974121
2015-11-18,25.004108428955078
2015-11-19,25.051597595214844
2015-11-20,24.814144134521484
2015-11-23,24.97244644165039
2015-11-24,24.806230545043945
2015-11-25,24.95662498474121
2015-11-27,24.814144134521484
2015-11-30,25.19407844543457
2015-12-01,25.65315055847168
2015-12-02,25.201988220214844
2015-12-03,24.608352661132812
2015-12-04,25.352380752563477
2015-12-07,24.814144134521484
2015-12-08,24.822059631347656
2015-12-09,24.228425979614258
2015-12-10,24.57668685913086
2015-12-11,23.72184944152832
2015-12-14,23.492307662963867
2015-12-15,23.808914184570312
2015-12-16,24.16510009765625
2015-12-17,23.753511428833008
2015-12-18,23.357746124267578
2015-12-21,23.531883239746094
2015-12-22,23.91180992126465
2015-12-23,24.149269104003906
2015-12-24,24.220502853393555
2015-12-28,23.88014793395996
2015-12-29,24.29173469543457
2015-12-30,24.085947036743164
2015-12-31,24.070117950439453
2016-01-04,23.69810676574707
2016-01-05,23.83266258239746
2016-01-06,23.666446685791016
2016-01-07,23.049057006835938
2016-01-08,22.82742691040039
2016-01-11,22.716615676879883
2016-01-12,22.874921798706055
2016-01-13,21.822202682495117
2016-01-14,22.305023193359375
2016-01-15,21.877605438232422
2016-01-19,22.18630027770996
2016-01-20,21.861778259277344
2016-01-21,21.9488468170166
2016-01-22,23.001562118530273
2016-01-25,22.5424861907959
2016-01-26,22.68495750427246
2016-01-27,22.510822296142578
2016-01-28,22.15463638305664
2016-01-29,22.494991302490234
2016-02-01,22.534568786621094
2016-02-02,21.378948211669922
2016-02-03,20.84862518310547
2016-02-04,20.824880599975586
2016-02-05,19.970041275024414
2016-02-08,19.37641143798828
2016-02-09,19.85131072998047
2016-02-10,19.795909881591797
2016-02-11,19.392234802246094
2016-02-12,20.08085060119629
2016-02-16,20.69032859802246
2016-02-17,20.793224334716797
2016-02-18,21.070255279541016
2016-02-19,21.188980102539062
2016-02-22,21.933012008666992
2016-02-23,21.774709701538086
2016-02-24,21.9488468170166
2016-02-25,21.988420486450195
2016-02-26,22.10714340209961
2016-02-29,21.33146095275879
2016-03-01,21.790542602539062
2016-03-02,22.360427856445312
2016-03-03,22.605806350708008
2016-03-04,22.637468338012695
2016-03-07,22.57415008544922
2016-03-08,21.92510223388672
2016-03-09,21.909263610839844
2016-03-10,22.012163162231445
2016-03-11,22.811599731445312
2016-03-14,22.51873016357422
2016-03-15,21.909263610839844
2016-03-16,21.861778259277344
2016-03-17,22.241710662841797
2016-03-18,22.52665138244629
2016-03-21,22.787857055664062
2016-03-22,22.645383834838867
2016-03-23,22.494991302490234
2016-03-24,22.51873016357422
2016-03-28,22.463329315185547
2016-03-29,22.479164123535156
2016-03-30,22.463329315185547
2016-03-31,22.68495750427246
2016-04-01,23.21527671813965
2016-04-04,22.930326461791992
2016-04-05,22.645383834838867
2016-04-06,22.67704200744629
2016-04-07,22.138803482055664
2016-04-08,22.178380966186523
2016-04-11,22.05965805053711
2016-04-12,22.289196014404297
2016-04-13,22.890750885009766
2016-04-14,23.01739501953125
2016-04-15,22.906583786010742
2016-04-18,23.056970596313477
2016-04-19,23.603116989135742
2016-04-20,24.275909423828125
2016-04-21,24.078031539916992
2016-04-22,24.141353607177734
2016-04-25,24.093862533569336
2016-04-26,24.663759231567383
2016-04-27,24.44213104248047
2016-04-28,24.51336669921875
2016-04-29,24.19675636291504
2016-05-02,24.798315048217773
2016-05-03,24.600431442260742
2016-05-04,23.935556411743164
2016-05-05,23.611034393310547
2016-05-06,23.808914184570312
2016-05-09,23.71392822265625
2016-05-10,24.1888484954834
2016-05-11,23.690187454223633
2016-05-12,23.286514282226562
2016-05-13,22.985733032226562
2016-05-16,22.906583786010742
2016-05-17,23.167781829833984
2016-05-18,23.83266258239746
2016-05-19,23.69810676574707
2016-05-20,23.65060806274414
2016-05-23,23.611034393310547
2016-05-24,23.983041763305664
2016-05-25,24.268003463745117
2016-05-26,24.450044631958008
2016-05-27,24.663759231567383
2016-05-31,24.695415496826172
2016-06-01,24.76665496826172
2016-06-02,24.75874137878418
2016-06-03,24.315479278564453
2016-06-06,24.560861587524414
2016-06-07,25.019947052001953
2016-06-08,25.289052963256836
2016-06-09,24.86163330078125
2016-06-10,24.378812789916992
2016-06-13,24.093862533569336
2016-06-14,20.935697555541992
2016-06-15,20.97527503967285
2016-06-16,20.579519271850586
2016-06-17,20.397464752197266
2016-06-20,20.223325729370117
2016-06-21,20.460784912109375
2016-06-22,20.18375015258789
2016-06-23,20.579519271850586
2016-06-24,19.503049850463867
2016-06-27,18.489904403686523
2016-06-28,18.941070556640625
2016-06-29,19.65342903137207
2016-06-30,20.009618759155273
2016-07-01,20.06502342224121
2016-07-05,19.882976531982422
2016-07-06,20.033363342285156
2016-07-07,20.59534454345703
2016-07-08,21.61640739440918
2016-07-11,21.901350021362305
2016-07-12,22.0992374420166
2016-07-13,22.257537841796875
2016-07-14,22.40001106262207
2016-07-15,22.257537841796875
2016-07-18,22.39208984375
2016-07-19,22.360427856445312
2016-07-20,22.273366928100586
2016-07-21,22.368345260620117
2016-07-22,22.479164123535156
2016-07-25,22.233793258666992
2016-07-26,22.249624252319336
2016-07-27,22.273366928100586
2016-07-28,22.091320037841797
2016-07-29,22.067569732666016
2016-08-01,22.091320037841797
2016-08-02,21.64806365966797
2016-08-03,22.05965805053711
2016-08-04,22.0992374420166
2016-08-05,22.33669090270996
2016-08-08,22.194210052490234
2016-08-09,22.067569732666016
2016-08-10,21.9880428314209
2016-08-11,21.95623779296875
2016-08-12,22.01190757751465
2016-08-15,22.059621810913086
2016-08-16,21.709720611572266
2016-08-17,21.773334503173828
2016-08-18,21.701766967773438
2016-08-19,21.773334503173828
2016-08-22,21.685861587524414
2016-08-23,21.69380760192871
2016-08-24,21.566579818725586
2016-08-25,21.479103088378906
2016-08-26,21.359817504882812
2016-08-29,21.606338500976562
2016-08-30,21.709720611572266
2016-08-31,22.13118553161621
2016-09-01,22.075519561767578
2016-09-02,22.107330322265625
2016-09-06,21.95623779296875
2016-09-07,22.115291595458984
2016-09-08,21.74152946472168
2016-09-09,21.415485382080078
2016-09-12,21.797191619873047
2016-09-13,21.24848747253418
2016-09-14,21.335966110229492
2016-09-15,21.510910034179688
2016-09-16,21.399580001831055
2016-09-19,21.502958297729492
2016-09-20,21.312105178833008
2016-09-21,21.51886558532715
2016-09-22,21.852859497070312
2016-09-23,21.781288146972656
2016-09-26,21.709720611572266
2016-09-27,22.115291595458984
2016-09-28,22.12323570251465
2016-09-29,21.7653865814209
2016-09-30,22.266376495361328
2016-10-03,21.932374954223633
2016-10-04,21.733577728271484
2016-10-05,22.21866226196289
2016-10-06,21.463199615478516
2016-10-07,21.208723068237305
2016-10-10,21.256437301635742
2016-10-11,21.105342864990234
2016-10-12,21.08148765563965
2016-10-13,20.970151901245117
2016-10-14,21.232582092285156
2016-10-17,21.009923934936523
2016-10-18,21.18486785888672
2016-10-19,21.471145629882812
2016-10-20,21.57452964782715
2016-10-21,22.449275970458984
2016-10-24,22.894611358642578
2016-10-25,22.727615356445312
2016-10-26,22.823034286499023
2016-10-27,23.013893127441406
2016-10-28,23.141124725341797
2016-10-31,22.735567092895508
2016-11-01,22.711706161499023
2016-11-02,22.600374221801758
2016-11-03,22.472545623779297
2016-11-04,22.544448852539062
2016-11-07,23.255456924438477
2016-11-08,22.927913665771484
2016-11-09,24.1422119140625
2016-11-10,25.25266456604004
2016-11-11,25.947681427001953
2016-11-14,26.93830108642578
2016-11-15,26.63473129272461
2016-11-16,26.051544189453125
2016-11-17,26.70663070678711
2016-11-18,26.858413696289062
2016-11-21,26.858413696289062
2016-11-22,27.13802719116211
2016-11-23,27.92891502380371
2016-11-25,27.721214294433594
2016-11-28,27.08209991455078
2016-11-29,27.002208709716797
2016-11-30,27.609359741210938
2016-12-01,28.016796112060547
2016-12-02,27.553451538085938
2016-12-05,28.048744201660156
2016-12-06,28.488126754760742
2016-12-07,28.903554916381836
2016-12-08,29.279022216796875
2016-12-09,29.18315887451172
2016-12-12,28.71181297302246
2016-12-13,28.975454330444336
2016-12-14,28.71181297302246
2016-12-15,29.502729415893555
2016-12-16,29.263042449951172
2016-12-19,29.4787540435791
2016-12-20,29.766347885131836
2016-12-21,29.638525009155273
2016-12-22,29.4627685546875
2016-12-23,29.534669876098633
2016-12-27,29.55862808227539
2016-12-28,28.951488494873047
2016-12-29,28.8316593170166
2016-12-30,28.975454330444336
2017-01-03,29.6065731048584
2017-01-04,30.301597595214844
2017-01-05,29.48672866821289
2017-01-06,29.662500381469727
2017-01-09,29.4787540435791
2017-01-10,29.52668571472168
2017-01-11,29.047344207763672
2017-01-12,28.863605499267578
2017-01-13,29.015405654907227
2017-01-17,28.368295669555664
2017-01-18,28.67987060546875
2017-01-19,28.448192596435547
2017-01-20,28.951488494873047
2017-01-23,28.576007843017578
2017-01-24,28.82366371154785
2017-01-25,28.68785858154297
2017-01-26,29.310989379882812
2017-01-27,29.263042449951172
2017-01-30,29.135225296020508
2017-01-31,28.615957260131836
2017-02-01,28.759750366210938
2017-02-02,28.334806442260742
2017-02-03,29.272890090942383
2017-02-06,29.22478675842285
2017-02-07,28.904075622558594
2017-02-08,28.679569244384766
2017-02-09,29.25684928894043
2017-02-10,29.040376663208008
2017-02-13,29.3851375579834
2017-02-14,29.92232894897461
2017-02-15,29.890268325805664
2017-02-16,29.545494079589844
2017-02-17,29.409183502197266
2017-02-21,29.553504943847656
2017-02-22,29.48936653137207
2017-02-23,29.369102478027344
2017-02-24,29.24884033203125
2017-02-27,29.617658615112305
2017-02-28,29.056411743164062
2017-03-01,29.577571868896484
2017-03-02,28.839929580688477
2017-03-03,28.904075622558594
2017-03-06,28.527240753173828
2017-03-07,28.54327392578125
2017-03-08,28.631467819213867
2017-03-09,28.743717193603516
2017-03-10,28.87200355529785
2017-03-13,28.888025283813477
2017-03-14,28.79983901977539
2017-03-15,28.70363426208496
2017-03-16,28.72768783569336
2017-03-17,28.158428192138672
2017-03-20,27.420785903930664
2017-03-21,26.47468376159668
2017-03-22,26.522798538208008
2017-03-23,26.803417205810547
2017-03-24,26.70720863342285
2017-03-27,26.25019073486328
2017-03-28,26.987825393676758
2017-03-29,27.08403968811035
2017-03-30,27.60519790649414
2017-03-31,27.500957489013672
2017-04-03,27.0679988861084
2017-04-04,27.043949127197266
2017-04-05,26.667116165161133
2017-04-06,26.643068313598633
2017-04-07,26.586929321289062
2017-04-10,26.35441780090332
2017-04-11,26.498735427856445
2017-04-12,26.30632209777832
2017-04-13,25.953533172607422
2017-04-17,26.47468376159668
2017-04-18,26.338382720947266
2017-04-19,26.45865249633789
2017-04-20,27.140169143676758
2017-04-21,26.763322830200195
2017-04-24,27.180255889892578
2017-04-25,27.11611557006836
2017-04-26,26.643068313598633
2017-04-27,26.498735427856445
2017-04-28,22.28940773010254
2017-05-01,22.401657104492188
2017-05-02,23.147310256958008
2017-05-03,23.067138671875
2017-05-04,23.091297149658203
2017-05-05,23.0429744720459
2017-05-08,22.857723236083984
2017-05-09,22.6322078704834
2017-05-10,22.358362197875977
2017-05-11,21.68986701965332
2017-05-12,21.416027069091797
2017-05-15,21.834848403930664
2017-05-16,21.61738395690918
2017-05-17,21.343544006347656
2017-05-18,21.343544006347656
2017-05-19,21.61738395690918
2017-05-22,21.67376136779785
2017-05-23,21.61738395690918
2017-05-24,21.58516502380371
2017-05-25,21.931495666503906
2017-05-26,22.04425621032715
2017-05-30,21.82678985595703
2017-05-31,21.625436782836914
2017-06-01,21.923439025878906
2017-06-02,22.06841468811035
2017-06-05,22.51944923400879
2017-06-06,22.785234451293945
2017-06-07,23.252382278442383
2017-06-08,23.091297149658203
2017-06-09,23.11545753479004
2017-06-12,23.163782119750977
2017-06-13,23.349027633666992
2017-06-14,23.542327880859375
2017-06-15,23.73563003540039
2017-06-16,23.622875213623047
2017-06-19,23.695354461669922
2017-06-20,23.71146583557129
2017-06-21,23.920875549316406
2017-06-22,23.598703384399414
2017-06-23,23.33292007446289
2017-06-26,23.904766082763672
2017-06-27,23.71146583557129
2017-06-28,24.00141716003418
2017-06-29,23.80006217956543
2017-06-30,24.017520904541016
2017-07-03,24.210824966430664
2017-07-05,23.985313415527344
2017-07-06,23.66314125061035
2017-07-07,23.920875549316406
2017-07-10,23.46178436279297
2017-07-11,23.437625885009766
2017-07-12,23.622875213623047
2017-07-13,23.64703369140625
2017-07-14,23.74368667602539
2017-07-17,23.880605697631836
2017-07-18,23.622875213623047
2017-07-19,23.767841339111328
2017-07-20,23.783954620361328
2017-07-21,24.863218307495117
2017-07-24,24.758508682250977
2017-07-25,24.879316329956055
2017-07-26,24.621591567993164
2017-07-27,24.436336517333984
2017-07-28,24.114173889160156
2017-07-31,24.420230865478516
2017-08-01,24.06584358215332
2017-08-02,24.210824966430664
2017-08-03,24.210824966430664
2017-08-04,24.178443908691406
2017-08-07,24.60746192932129
2017-08-08,24.866483688354492
2017-08-09,24.48603630065918
2017-08-10,23.733240127563477
2017-08-11,23.6361083984375
2017-08-14,23.99227523803711
2017-08-15,25.085039138793945
2017-08-16,24.987905502319336
2017-08-17,24.364620208740234
2017-08-18,24.34033966064453
2017-08-21,24.4941349029541
2017-08-22,24.558889389038086
2017-08-23,24.534608840942383
2017-08-24,24.656030654907227
2017-08-25,24.720783233642578
2017-08-28,24.518413543701172
2017-08-29,24.380817413330078
2017-08-30,24.81791877746582
2017-08-31,24.92314338684082
2017-09-01,25.028377532958984
2017-09-05,24.178443908691406
2017-09-06,24.25129508972168
2017-09-07,23.522790908813477
2017-09-08,23.109966278076172
2017-09-11,23.595640182495117
2017-09-12,23.62801170349121
2017-09-13,23.733240127563477
2017-09-14,23.23138427734375
2017-09-15,23.49041175842285
2017-09-18,23.68467903137207
2017-09-19,23.547067642211914
2017-09-20,23.474218368530273
2017-09-21,23.385183334350586
2017-09-22,23.854663848876953
2017-09-25,23.927520751953125
2017-09-26,24.235109329223633
2017-09-27,25.044567108154297
2017-09-28,25.246929168701172
2017-09-29,25.13359832763672
2017-10-02,25.48167610168457
2017-10-03,25.67594337463379
2017-10-04,25.344064712524414
2017-10-05,25.627368927001953
2017-10-06,25.344064712524414
2017-10-09,25.449291229248047
2017-10-10,25.70022201538086
2017-10-11,25.43309783935547
2017-10-12,24.801727294921875
2017-10-13,24.947429656982422
2017-10-16,25.49785614013672
2017-10-17,25.076946258544922
2017-10-18,25.505950927734375
2017-10-19,25.667844772338867
2017-10-20,26.744426727294922
2017-10-23,26.45302391052246
2017-10-24,26.42873191833496
2017-10-25,26.210186004638672
2017-10-26,26.606807708740234
2017-10-27,26.663475036621094
2017-10-30,26.388263702392578
2017-10-31,26.404449462890625
2017-11-01,26.574438095092773
2017-11-02,26.89012908935547
2017-11-03,26.922651290893555
2017-11-06,26.64618682861328
2017-11-07,26.312801361083984
2017-11-08,26.076995849609375
2017-11-09,26.09326171875
2017-11-10,26.076995849609375
2017-11-13,26.49981689453125
2017-11-14,26.475433349609375
2017-11-15,26.451040267944336
2017-11-16,27.142192840576172
2017-11-17,27.532501220703125
2017-11-20,27.532501220703125
2017-11-21,27.459320068359375
2017-11-22,27.377992630004883
2017-11-24,27.231639862060547
2017-11-27,27.00395965576172
2017-11-28,28.044761657714844
2017-11-29,28.74405288696289
2017-11-30,29.183143615722656
2017-12-01,29.223796844482422
2017-12-04,30.45162582397461
2017-12-05,30.337783813476562
2017-12-06,30.402828216552734
2017-12-07,30.36217498779297
2017-12-08,30.492279052734375
2017-12-11,30.56545639038086
2017-12-12,30.378433227539062
2017-12-13,29.792987823486328
2017-12-14,30.077587127685547
2017-12-15,30.24021339416504
2017-12-18,31.313539505004883
2017-12-19,31.045211791992188
2017-12-20,30.866317749023438
2017-12-21,31.386714935302734
2017-12-22,31.524951934814453
2017-12-26,31.47615623474121
2017-12-27,31.386714935302734
2017-12-28,31.687580108642578
2017-12-29,31.394851684570312
2018-01-02,31.59812355041504
2018-01-03,31.809555053710938
2018-01-04,32.037227630615234
2018-01-05,32.31368637084961
2018-01-08,31.923385620117188
2018-01-09,32.06975173950195
2018-01-10,32.248626708984375
2018-01-11,32.32994842529297
2018-01-12,32.01283264160156
2018-01-16,30.8419246673584
2018-01-17,30.947635650634766
2018-01-18,30.329660415649414
2018-01-19,31.281015396118164
2018-01-22,32.134796142578125
2018-01-23,32.34620666503906
2018-01-24,32.31368637084961
2018-01-25,32.1835823059082
2018-01-26,32.695858001708984
2018-01-29,32.65519714355469
2018-01-30,32.224239349365234
2018-01-31,32.2649040222168
2018-02-01,32.248626708984375
2018-02-02,31.571176528930664
2018-02-05,30.10198974609375
2018-02-06,30.746797561645508
2018-02-07,30.60804557800293
2018-02-08,28.55117416381836
2018-02-09,28.591989517211914
2018-02-12,29.57961082458496
2018-02-13,29.391889572143555
2018-02-14,29.955080032348633
2018-02-15,30.0693416595459
2018-02-16,29.97955894470215
2018-02-20,29.840797424316406
2018-02-21,29.848962783813477
2018-02-22,29.653072357177734
2018-02-23,30.322370529174805
2018-02-26,30.518251419067383
2018-02-27,30.044857025146484
2018-02-28,29.702037811279297
2018-03-01,29.26129150390625
2018-03-02,29.32657814025879
2018-03-05,29.571447372436523
2018-03-06,29.54696273803711
2018-03-07,29.628589630126953
2018-03-08,30.0693416595459
2018-03-09,30.428462982177734
2018-03-12,30.183622360229492
2018-03-13,29.938745498657227
2018-03-14,29.465349197387695
2018-03-15,28.298154830932617
2018-03-16,28.730749130249023
2018-03-19,28.779720306396484
2018-03-20,28.894001007080078
2018-03-21,28.81237030029297
2018-03-22,27.530908584594727
2018-03-23,26.53512954711914
2018-03-26,27.179941177368164
2018-03-27,26.665721893310547
2018-03-28,27.024864196777344
2018-03-29,27.367671966552734
2018-04-02,26.657562255859375
2018-04-03,27.286052703857422
2018-04-04,27.677831649780273
2018-04-05,28.404258728027344
2018-04-06,27.59621238708496
2018-04-09,27.637027740478516
2018-04-10,28.126758575439453
2018-04-11,27.947193145751953
2018-04-12,28.428752899169922
2018-04-13,27.808427810668945
2018-04-16,28.134912490844727
2018-04-17,28.21653938293457
2018-04-18,28.477720260620117
2018-04-19,28.853179931640625
2018-04-20,28.730749130249023
2018-04-23,28.347129821777344
2018-04-24,28.036968231201172
2018-04-25,27.171781539916992
2018-04-26,27.179941177368164
2018-04-27,27.024864196777344
2018-04-30,27.07383155822754
2018-05-01,27.000377655029297
2018-05-02,26.87794303894043
2018-05-03,26.2249698638916
2018-05-04,26.757999420166016
2018-05-07,26.831802368164062
2018-05-08,27.12701416015625
2018-05-09,27.660043716430664
2018-05-10,27.799457550048828
2018-05-11,27.97165870666504
2018-05-14,27.83225440979004
2018-05-15,28.05367088317871
2018-05-16,28.365285873413086
2018-05-17,28.64410400390625
2018-05-18,29.06232261657715
2018-05-21,29.291934967041016
2018-05-22,29.61175537109375
2018-05-23,29.61994743347168
2018-05-24,29.439538955688477
2018-05-25,29.201732635498047
2018-05-29,28.266876220703125
2018-05-30,28.7179012298584
2018-05-31,28.39807891845703
2018-06-01,28.73430633544922
2018-06-04,29.07052230834961
2018-06-05,28.701501846313477
2018-06-06,29.17713165283203
2018-06-07,29.152524948120117
2018-06-08,29.07052230834961
2018-06-11,28.914710998535156
2018-06-12,28.947519302368164
2018-06-13,28.652294158935547
2018-06-14,28.914710998535156
2018-06-15,28.881916046142578
2018-06-18,28.701501846313477
2018-06-19,28.545692443847656
2018-06-20,28.2996883392334
2018-06-21,28.061864852905273
2018-06-22,27.98807144165039
2018-06-25,27.733856201171875
2018-06-26,27.446836471557617
2018-06-27,27.06141471862793
2018-06-28,27.069612503051758
2018-06-29,27.373031616210938
2018-07-02,27.75025177001953
2018-07-03,27.471435546875
2018-07-05,27.55344009399414
2018-07-06,27.63544464111328
2018-07-09,28.586702346801758
2018-07-10,28.5784912109375
2018-07-11,28.537498474121094
2018-07-12,27.028614044189453
2018-07-13,26.602191925048828
2018-07-16,26.70059585571289
2018-07-17,26.913806915283203
2018-07-18,27.397634506225586
2018-07-19,27.258230209350586
2018-07-20,26.905611038208008
2018-07-23,27.479639053344727
2018-07-24,27.733856201171875
2018-07-25,27.4222354888916
2018-07-26,24.601282119750977
2018-07-27,24.53568458557129
2018-07-30,24.199464797973633
2018-07-31,23.73204231262207
2018-08-01,23.945249557495117
2018-08-02,24.347078323364258
2018-08-03,24.652652740478516
2018-08-06,24.48748016357422
2018-08-07,24.85086441040039
2018-08-08,24.817827224731445
2018-08-09,24.7600154876709
2018-08-10,24.289260864257812
2018-08-13,24.10756492614746
2018-08-14,24.784791946411133
2018-08-15,24.660917282104492
2018-08-16,25.131662368774414
2018-08-17,25.08211326599121
2018-08-20,25.66023063659668
2018-08-21,25.74281883239746
2018-08-22,26.180538177490234
2018-08-23,25.82540512084961
2018-08-24,25.89974021911621
2018-08-27,26.287904739379883
2018-08-28,26.279644012451172
2018-08-29,26.164018630981445
2018-08-30,26.106204986572266
2018-08-31,26.155765533447266
2018-09-04,26.32919692993164
2018-09-05,26.436561584472656
2018-09-06,26.26312828063965
2018-09-07,26.20530891418457
2018-09-10,26.57696533203125
2018-09-11,26.791690826416016
2018-09-12,26.667810440063477
2018-09-13,26.60173797607422
2018-09-14,26.915571212768555
2018-09-17,26.841245651245117
2018-09-18,27.237674713134766
2018-09-19,27.576278686523438
2018-09-20,27.749717712402344
2018-09-21,27.642351150512695
2018-09-24,27.28722381591797
2018-09-25,27.237674713134766
2018-09-26,26.353971481323242
2018-09-27,26.073177337646484
2018-09-28,25.668489456176758
2018-10-01,25.998842239379883
2018-10-02,25.883222579956055
2018-10-03,26.246612548828125
2018-10-04,26.015357971191406
2018-10-05,25.858440399169922
2018-10-08,25.874958038330078
2018-10-09,25.726299285888672
2018-10-10,25.20599365234375
2018-10-11,24.553544998168945
2018-10-12,24.644392013549805
2018-10-15,24.553544998168945
2018-10-16,24.933452606201172
2018-10-17,24.8343448638916
2018-10-18,24.47921371459961
2018-10-19,25.89974021911621
2018-10-22,24.338817596435547
2018-10-23,24.429658889770508
2018-10-24,23.587261199951172
2018-10-25,23.81024169921875
2018-10-26,23.108247756958008
2018-10-29,23.133024215698242
2018-10-30,23.73591423034668
2018-10-31,23.851545333862305
2018-11-01,24.31403923034668
2018-11-02,21.984949111938477
2018-11-05,22.226173400878906
2018-11-06,22.350942611694336
2018-11-07,22.75021743774414
2018-11-08,22.858356475830078
2018-11-09,22.974811553955078
2018-11-12,22.633766174316406
2018-11-13,22.99976348876953
2018-11-14,22.392541885375977
2018-11-15,22.051490783691406
2018-11-16,21.55240249633789
2018-11-19,21.236310958862305
2018-11-20,21.061630249023438
2018-11-21,21.344446182250977
2018-11-23,21.261266708374023
2018-11-26,21.585674285888672
2018-11-27,21.69381332397461
2018-11-28,21.97663116455078
2018-11-29,21.602312088012695
2018-11-30,21.610624313354492
2018-12-03,21.469221115112305
2018-12-04,20.712268829345703
2018-12-06,20.911901473999023
2018-12-07,21.09490394592285
2018-12-10,20.762176513671875
2018-12-11,20.296354293823242
2018-12-12,20.42112922668457
2018-12-13,20.113351821899414
2018-12-14,20.046810150146484
2018-12-17,19.53940200805664
2018-12-18,19.57267951965332
2018-12-19,19.29817008972168
2018-12-20,19.123498916625977
2018-12-21,18.715898513793945
2018-12-24,18.441404342651367
2018-12-26,19.248271942138672
2018-12-27,19.481176376342773
2018-12-28,19.5477237701416
2018-12-31,19.514448165893555
2019-01-02,20.188220977783203
2019-01-03,20.038496017456055
2019-01-04,20.995080947875977
2019-01-07,21.103219985961914
2019-01-08,21.14480972290039
2019-01-09,21.618946075439453
2019-01-10,21.4193172454834
2019-01-11,21.64389991760254
2019-01-14,21.502490997314453
2019-01-15,21.43594741821289
2019-01-16,21.943355560302734
2019-01-17,21.91840362548828
2019-01-18,21.860172271728516
2019-01-22,22.08476448059082
2019-01-23,24.4554500579834
2019-01-24,24.796489715576172
2019-01-25,24.77985382080078
2019-01-28,24.93790054321289
2019-01-29,24.66340446472168
2019-01-30,25.012765884399414
2019-01-31,24.987808227539062
2019-02-01,24.870534896850586
2019-02-04,24.895666122436523
2019-02-05,25.121843338012695
2019-02-06,25.22236442565918
2019-02-07,25.22236442565918
2019-02-08,25.0799560546875
2019-02-11,25.440155029296875
2019-02-12,25.498790740966797
2019-02-13,25.77522850036621
2019-02-14,25.82548713684082
2019-02-15,26.596141815185547
2019-02-19,26.604516983032227
2019-02-20,26.629650115966797
2019-02-21,26.621280670166016
2019-02-22,26.705039978027344
2019-02-25,26.66315460205078
2019-02-26,26.813936233520508
2019-02-27,26.82231330871582
2019-02-28,27.316545486450195
2019-03-01,27.190893173217773
2019-03-04,27.190893173217773
2019-03-05,26.98985481262207
2019-03-06,26.71341323852539
2019-03-07,26.386720657348633
2019-03-08,26.420238494873047
2019-03-11,26.82231330871582
2019-03-12,26.98147201538086
2019-03-13,27.57621955871582
2019-03-14,27.50920295715332
