Date,NEM
2016-03-15,20.670814514160156
2016-03-16,21.59579086303711
2016-03-17,21.525230407714844
2016-03-18,21.783912658691406
2016-03-21,21.783912658691406
2016-03-22,21.47036361694336
2016-03-23,19.581220626831055
2016-03-24,19.910449981689453
2016-03-28,20.145626068115234
2016-03-29,21.125459671020508
2016-03-30,20.968687057495117
2016-03-31,20.83542823791504
2016-04-01,20.86678123474121
2016-04-04,20.61594009399414
2016-04-05,21.39982032775879
2016-04-06,21.744722366333008
2016-04-07,21.91717529296875
2016-04-08,22.81079864501953
2016-04-11,24.386384963989258
2016-04-12,24.01012420654297
2016-04-13,23.108667373657227
2016-04-14,22.481563568115234
2016-04-15,23.022445678710938
2016-04-18,23.092988967895508
2016-04-19,24.2296085357666
2016-04-20,23.86902618408203
2016-04-21,25.23296546936035
2016-04-22,24.480443954467773
2016-04-25,24.386384963989258
2016-04-26,25.060518264770508
2016-04-27,25.16242027282715
2016-04-28,25.860071182250977
2016-04-29,27.412139892578125
2016-05-02,26.918304443359375
2016-05-03,26.51852798461914
2016-05-04,25.35838508605957
2016-05-05,25.758163452148438
2016-05-06,26.753690719604492
2016-05-09,24.95077896118164
2016-05-10,25.89142417907715
2016-05-11,26.557714462280273
2016-05-12,26.03252410888672
2016-05-13,26.7066593170166
2016-05-16,27.7648868560791
2016-05-17,27.866779327392578
2016-05-18,26.275529861450195
2016-05-19,26.761526107788086
2016-05-20,26.440139770507812
2016-05-23,26.51852798461914
2016-05-24,24.88022232055664
2016-05-25,25.381906509399414
2016-05-26,25.43677520751953
2016-05-27,25.05267906188965
2016-05-31,25.405426025390625
2016-06-01,25.601388931274414
2016-06-02,25.35838508605957
2016-06-03,27.74920654296875
2016-06-06,27.772735595703125
2016-06-07,27.415803909301758
2016-06-08,27.753122329711914
2016-06-09,28.161026000976562
2016-06-10,28.07473373413086
2016-06-13,28.15317153930664
2016-06-14,27.572702407836914
2016-06-15,28.427730560302734
2016-06-16,27.93354606628418
2016-06-17,27.964908599853516
2016-06-20,27.71390151977539
2016-06-21,27.321683883666992
2016-06-22,28.01983070373535
2016-06-23,27.760961532592773
2016-06-24,29.172929763793945
2016-06-27,29.565153121948242
2016-06-28,29.157243728637695
2016-06-29,29.565153121948242
2016-06-30,30.68687629699707
2016-07-01,31.643890380859375
2016-07-05,31.675268173217773
2016-07-06,32.49106979370117
2016-07-07,32.13022994995117
2016-07-08,32.27143478393555
2016-07-11,32.208675384521484
2016-07-12,31.34581184387207
2016-07-13,32.06747055053711
2016-07-14,32.647945404052734
2016-07-15,32.420467376708984
2016-07-18,32.65580368041992
2016-07-19,32.4675407409668
2016-07-20,30.820222854614258
2016-07-21,31.785083770751953
2016-07-22,32.3734016418457
2016-07-25,31.479158401489258
2016-07-26,32.263580322265625
2016-07-27,33.197059631347656
2016-07-28,33.47160339355469
2016-07-29,34.51490020751953
2016-08-01,34.64039993286133
2016-08-02,35.97394561767578
2016-08-03,35.31501770019531
2016-08-04,35.228729248046875
2016-08-05,34.85219955444336
2016-08-08,35.0247688293457
2016-08-09,35.29933547973633
2016-08-10,35.7464599609375
2016-08-11,35.63664627075195
2016-08-12,35.432674407958984
2016-08-15,35.23657989501953
2016-08-16,34.74238204956055
2016-08-17,34.51490020751953
2016-08-18,34.85219955444336
2016-08-19,34.64824295043945
2016-08-22,33.981502532958984
2016-08-23,33.848140716552734
2016-08-24,31.259506225585938
2016-08-25,31.5026798248291
2016-08-26,31.322267532348633
2016-08-29,32.09102249145508
2016-08-30,30.278974533081055
2016-08-31,29.99658966064453
2016-09-01,30.930063247680664
2016-09-02,31.785083770751953
2016-09-06,32.946048736572266
2016-09-07,33.01665115356445
2016-09-08,32.62442398071289
2016-09-09,30.828075408935547
2016-09-12,31.659576416015625
2016-09-13,30.62741470336914
2016-09-14,30.297739028930664
2016-09-15,30.768692016601562
2016-09-16,30.030874252319336
2016-09-19,30.16432762145996
2016-09-20,29.944530487060547
2016-09-21,32.2050895690918
2016-09-22,32.00102996826172
2016-09-23,31.051258087158203
2016-09-26,30.81578826904297
2016-09-27,30.20355796813965
2016-09-28,30.77654457092285
2016-09-29,30.65096092224121
2016-09-30,30.839332580566406
2016-10-03,29.90528106689453
2016-10-04,26.883359909057617
2016-10-05,27.150238037109375
2016-10-06,26.72638702392578
2016-10-07,26.663583755493164
2016-10-10,26.73423194885254
2016-10-11,26.569400787353516
2016-10-12,27.095294952392578
2016-10-13,27.32291603088379
2016-10-14,26.8676700592041
2016-10-17,27.49559783935547
2016-10-18,28.390399932861328
2016-10-19,29.026180267333984
2016-10-20,29.04972267150879
2016-10-21,28.531696319580078
2016-10-24,28.131380081176758
2016-10-25,28.720062255859375
2016-10-26,28.39825439453125
2016-10-27,27.307226181030273
2016-10-28,27.770320892333984
2016-10-31,29.073270797729492
2016-11-01,29.787555694580078
2016-11-02,29.183151245117188
2016-11-03,29.63057518005371
2016-11-04,29.669811248779297
2016-11-07,28.64158058166504
2016-11-08,28.304065704345703
2016-11-09,29.073270797729492
2016-11-10,27.220867156982422
2016-11-11,24.795486450195312
2016-11-14,25.5882511138916
2016-11-15,26.616493225097656
2016-11-16,26.498750686645508
2016-11-17,25.666748046875
2016-11-18,25.658893585205078
2016-11-21,25.957164764404297
2016-11-22,26.059202194213867
2016-11-23,24.72484588623047
2016-11-25,25.054513931274414
2016-11-28,26.255434036254883
2016-11-29,26.333925247192383
2016-11-30,25.462661743164062
2016-12-01,25.32923126220703
2016-12-02,26.357471466064453
2016-12-05,26.278982162475586
2016-12-06,25.956680297851562
2016-12-07,26.42833709716797
2016-12-08,26.62485694885254
2016-12-09,25.775876998901367
2016-12-12,25.626523971557617
2016-12-13,26.62485694885254
2016-12-14,24.903322219848633
2016-12-15,24.29802894592285
2016-12-16,24.887601852416992
2016-12-19,24.98193359375
2016-12-20,24.887601852416992
2016-12-21,24.801130294799805
2016-12-22,24.714662551879883
2016-12-23,25.516469955444336
2016-12-27,25.6186580657959
2016-12-28,25.76801872253418
2016-12-29,27.725379943847656
2016-12-30,26.782079696655273
2017-01-03,27.222288131713867
2017-01-04,27.4816951751709
2017-01-05,28.747291564941406
2017-01-06,27.843292236328125
2017-01-09,27.796133041381836
2017-01-10,27.57602882385254
2017-01-11,27.017911911010742
2017-01-12,27.096513748168945
2017-01-13,27.143678665161133
2017-01-17,27.623186111450195
2017-01-18,27.717514038085938
2017-01-19,27.458114624023438
2017-01-20,27.54458999633789
2017-01-23,28.20490074157715
2017-01-24,28.330671310424805
2017-01-25,27.473825454711914
2017-01-26,26.87640380859375
2017-01-27,27.02576446533203
2017-01-30,27.48955535888672
2017-01-31,28.519330978393555
2017-02-01,28.197038650512695
2017-02-02,28.833782196044922
2017-02-03,28.896657943725586
2017-02-06,29.824247360229492
2017-02-07,29.336862564086914
2017-02-08,29.753490447998047
2017-02-09,29.24254035949707
2017-02-10,29.596288681030273
2017-02-13,29.38404083251953
2017-02-14,29.156068801879883
2017-02-15,29.108898162841797
2017-02-16,29.53339385986328
2017-02-17,29.093172073364258
2017-02-21,29.431194305419922
2017-02-22,28.299226760864258
2017-02-23,28.189176559448242
2017-02-24,28.362117767333984
2017-02-27,26.70346450805664
2017-02-28,26.915708541870117
2017-03-01,27.057209014892578
2017-03-02,26.412614822387695
2017-03-03,26.782079696655273
2017-03-06,25.948823928833008
2017-03-07,25.964563369750977
2017-03-08,25.893712997436523
2017-03-09,25.6653995513916
2017-03-10,25.93307876586914
2017-03-13,25.996057510375977
2017-03-14,25.5079402923584
2017-03-15,26.84632110595703
2017-03-16,25.830726623535156
2017-03-17,25.85434913635254
2017-03-20,26.421194076538086
2017-03-21,26.79120635986328
2017-03-22,26.641626358032227
2017-03-23,26.468429565429688
2017-03-24,26.358203887939453
2017-03-27,26.69673728942871
2017-03-28,25.980314254760742
2017-03-29,26.129894256591797
2017-03-30,25.925199508666992
2017-03-31,25.948823928833008
2017-04-03,26.680992126464844
2017-04-04,26.917177200317383
2017-04-05,27.011653900146484
2017-04-06,26.901432037353516
2017-04-07,27.011653900146484
2017-04-10,27.247840881347656
2017-04-11,27.657228469848633
2017-04-12,27.617860794067383
2017-04-13,27.161239624023438
2017-04-17,27.23208999633789
2017-04-18,27.019527435302734
2017-04-19,26.389698028564453
2017-04-20,26.507789611816406
2017-04-21,26.869951248168945
2017-04-24,26.539287567138672
2017-04-25,25.893712997436523
2017-04-26,25.964563369750977
2017-04-27,25.909460067749023
2017-04-28,26.618009567260742
2017-05-01,25.728384017944336
2017-05-02,25.988187789916992
2017-05-03,25.736251831054688
2017-05-04,25.413467407226562
2017-05-05,25.767742156982422
2017-05-08,25.728384017944336
2017-05-09,25.791362762451172
2017-05-10,25.94095230102539
2017-05-11,26.358203887939453
2017-05-12,26.570777893066406
2017-05-15,26.665246963500977
2017-05-16,26.570777893066406
2017-05-17,26.972280502319336
2017-05-18,26.224374771118164
2017-05-19,26.476299285888672
2017-05-22,26.515663146972656
2017-05-23,26.019678115844727
2017-05-24,26.499919891357422
2017-05-25,26.318845748901367
2017-05-26,26.854198455810547
2017-05-30,26.743974685668945
2017-05-31,26.88568878173828
2017-06-01,26.783340454101562
2017-06-02,26.79120635986328
2017-06-05,26.641626358032227
2017-06-06,27.911033630371094
2017-06-07,27.99775505065918
2017-06-08,27.611419677734375
2017-06-09,27.043737411499023
2017-06-12,27.1068115234375
2017-06-13,27.18565559387207
2017-06-14,26.586441040039062
2017-06-15,26.050291061401367
2017-06-16,25.892602920532227
2017-06-19,25.924142837524414
2017-06-20,25.892602920532227
2017-06-21,26.137020111083984
2017-06-22,26.412982940673828
2017-06-23,26.657394409179688
2017-06-26,26.625865936279297
2017-06-27,26.073945999145508
2017-06-28,26.050291061401367
2017-06-29,25.411649703979492
2017-06-30,25.53780174255371
2017-07-03,25.143573760986328
2017-07-05,25.76645278930664
2017-07-06,25.451074600219727
2017-07-07,25.253963470458984
2017-07-10,25.648191452026367
2017-07-11,25.979341506958008
2017-07-12,26.152788162231445
2017-07-13,25.971450805664062
2017-07-14,26.25528907775879
2017-07-17,26.594324111938477
2017-07-18,26.57855796813965
2017-07-19,26.712589263916016
2017-07-20,26.74412727355957
2017-07-21,27.114702224731445
2017-07-24,26.728370666503906
2017-07-25,28.57332420349121
2017-07-26,29.141014099121094
2017-07-27,28.73101043701172
2017-07-28,29.219846725463867
2017-07-31,29.30657386779785
2017-08-01,29.15677833557129
2017-08-02,29.070043563842773
2017-08-03,28.84928321838379
2017-08-04,28.502357482910156
2017-08-07,28.518129348754883
2017-08-08,28.179105758666992
2017-08-09,28.462942123413086
2017-08-10,28.73101043701172
2017-08-11,28.801965713500977
2017-08-14,28.399866104125977
2017-08-15,28.202760696411133
2017-08-16,28.486602783203125
2017-08-17,28.42353057861328
2017-08-18,28.250057220458984
2017-08-21,28.865047454833984
2017-08-22,28.7783203125
2017-08-23,29.15677833557129
2017-08-24,29.030628204345703
2017-08-25,29.16465950012207
2017-08-28,30.197526931762695
2017-08-29,29.99253273010254
2017-08-30,30.008302688598633
2017-08-31,30.22905731201172
2017-09-01,30.48135757446289
2017-09-05,30.552318572998047
2017-09-06,30.260591506958008
2017-09-07,31.222503662109375
2017-09-08,30.99385643005371
2017-09-11,30.134441375732422
2017-09-12,30.23695182800293
2017-09-13,29.924911499023438
2017-09-14,30.067102432250977
2017-09-15,29.90119743347168
2017-09-18,29.845909118652344
2017-09-19,30.090803146362305
2017-09-20,29.727405548095703
2017-09-21,29.56941795349121
2017-09-22,29.932796478271484
2017-09-25,30.51740074157715
2017-09-26,29.996004104614258
2017-09-27,29.395612716674805
2017-09-28,29.719507217407227
2017-09-29,29.63260269165039
2017-10-02,29.924911499023438
2017-10-03,30.20140266418457
2017-10-04,30.082904815673828
2017-10-05,29.98020362854004
2017-10-06,30.067102432250977
2017-10-09,30.240896224975586
2017-10-10,29.940702438354492
2017-10-11,30.082904815673828
2017-10-12,30.32779884338379
2017-10-13,30.485794067382812
2017-10-16,30.01180648803711
2017-10-17,30.29620361328125
2017-10-18,29.909109115600586
2017-10-19,29.8933048248291
2017-10-20,29.85381317138672
2017-10-23,29.522008895874023
2017-10-24,29.33240509033203
2017-10-25,29.03219985961914
2017-10-26,28.28962516784668
2017-10-27,28.281721115112305
2017-10-30,28.621408462524414
2017-10-31,28.56610870361328
2017-11-01,28.1948184967041
2017-11-02,28.818910598754883
2017-11-03,28.4713134765625
2017-11-06,28.73201560974121
2017-11-07,28.4713134765625
2017-11-08,28.684621810913086
2017-11-09,28.344913482666016
2017-11-10,28.060523986816406
2017-11-13,28.210622787475586
2017-11-14,28.66090965270996
2017-11-15,28.502918243408203
2017-11-16,28.510820388793945
2017-11-17,28.605615615844727
2017-11-20,28.700414657592773
2017-11-21,28.73201560974121
2017-11-22,29.000595092773438
2017-11-24,28.9769229888916
2017-11-27,29.30870819091797
2017-11-28,29.340299606323242
2017-11-29,28.913715362548828
2017-11-30,29.221811294555664
2017-12-01,29.37980842590332
2017-12-04,29.10331153869629
2017-12-05,28.597713470458984
2017-12-06,28.305418014526367
2017-12-07,28.43604278564453
2017-12-08,28.02438735961914
2017-12-11,27.44647216796875
2017-12-12,27.38314437866211
2017-12-13,28.301464080810547
2017-12-14,28.42020606994629
2017-12-15,28.396453857421875
2017-12-18,29.01394271850586
2017-12-19,28.77645492553711
2017-12-20,28.982275009155273
2017-12-21,29.077268600463867
2017-12-22,29.22768783569336
2017-12-26,29.74226188659668
2017-12-27,29.766008377075195
2017-12-28,29.694759368896484
2017-12-29,29.702678680419922
2018-01-02,30.20933723449707
2018-01-03,29.956008911132812
2018-01-04,30.288497924804688
2018-01-05,30.399335861206055
2018-01-08,30.36766242980957
2018-01-09,30.169757843017578
2018-01-10,30.351831436157227
2018-01-11,30.747657775878906
2018-01-12,31.49971580505371
2018-01-16,31.66597557067871
2018-01-17,31.23056411743164
2018-01-18,31.064313888549805
2018-01-19,31.246397018432617
2018-01-22,31.396818161010742
2018-01-23,31.919292449951172
2018-01-24,32.90885925292969
2018-01-25,32.275535583496094
2018-01-26,32.49720001220703
2018-01-29,31.72930335998535
2018-01-30,31.74513053894043
2018-01-31,32.06970977783203
2018-02-01,31.950952529907227
2018-02-02,30.85056495666504
2018-02-05,29.924345016479492
2018-02-06,29.78976058959961
2018-02-07,29.31476593017578
2018-02-08,28.982275009155273
2018-02-09,29.101028442382812
2018-02-12,29.219776153564453
2018-02-13,29.306846618652344
2018-02-14,30.87432289123535
2018-02-15,31.19888687133789
2018-02-16,30.961406707763672
2018-02-20,30.391414642333984
2018-02-21,30.20933723449707
2018-02-22,29.78976058959961
2018-02-23,30.628902435302734
2018-02-26,31.12765884399414
2018-02-27,30.430999755859375
2018-02-28,30.24100112915039
2018-03-01,30.169757843017578
2018-03-02,30.027254104614258
2018-03-05,30.3043270111084
2018-03-06,30.75557518005371
2018-03-07,29.953113555908203
2018-03-08,29.921337127685547
2018-03-09,29.961061477661133
2018-03-12,30.17557716369629
2018-03-13,30.366252899169922
2018-03-14,30.342424392700195
2018-03-15,29.643253326416016
2018-03-16,29.706817626953125
2018-03-19,29.7703800201416
2018-03-20,29.63530158996582
2018-03-21,30.366252899169922
2018-03-22,29.88160514831543
2018-03-23,30.79529571533203
2018-03-26,31.693098068237305
2018-03-27,31.00982093811035
2018-03-28,30.50132942199707
2018-03-29,31.041597366333008
2018-04-02,31.200496673583984
2018-04-03,30.850910186767578
2018-04-04,30.9780330657959
2018-04-05,31.200496673583984
2018-04-06,31.216384887695312
2018-04-09,30.652273178100586
2018-04-10,31.359407424926758
2018-04-11,32.28897476196289
2018-04-12,32.09830093383789
2018-04-13,33.05170822143555
2018-04-16,32.908695220947266
2018-04-17,32.87691116333008
2018-04-18,32.64650344848633
2018-04-19,33.32184600830078
2018-04-20,32.853084564208984
2018-04-23,32.62267303466797
2018-04-24,32.61472702026367
2018-04-25,32.19364547729492
2018-04-26,32.392269134521484
2018-04-27,32.304866790771484
2018-04-30,31.216384887695312
2018-05-01,31.160770416259766
2018-05-02,31.136932373046875
2018-05-03,31.629528045654297
2018-05-04,31.502410888671875
2018-05-07,31.67719841003418
2018-05-08,31.76461410522461
2018-05-09,31.74871826171875
2018-05-10,32.114192962646484
2018-05-11,32.09035110473633
2018-05-14,32.09035110473633
2018-05-15,31.391178131103516
2018-05-16,31.53418731689453
2018-05-17,31.272008895874023
2018-05-18,31.113096237182617
2018-05-21,31.27995491027832
2018-05-22,30.81912612915039
2018-05-23,31.45473861694336
2018-05-24,31.75666046142578
2018-05-25,31.335559844970703
2018-05-29,30.930360794067383
2018-05-30,31.136932373046875
2018-05-31,30.930360794067383
2018-06-01,30.699960708618164
2018-06-04,30.390090942382812
2018-06-05,30.62845230102539
2018-06-06,30.827804565429688
2018-06-07,30.76399803161621
2018-06-08,30.60453224182129
2018-06-11,30.756031036376953
2018-06-12,30.931461334228516
2018-06-13,30.859703063964844
2018-06-14,31.226499557495117
2018-06-15,30.6204776763916
2018-06-18,30.64440155029297
2018-06-19,30.58060646057129
2018-06-20,30.261634826660156
2018-06-21,29.52004051208496
2018-06-22,29.87091064453125
2018-06-25,29.49613380432129
2018-06-26,29.639657974243164
2018-06-27,29.4881534576416
2018-06-28,29.504106521606445
2018-06-29,30.070266723632812
2018-07-02,29.942676544189453
2018-07-03,30.014440536499023
2018-07-05,30.64440155029297
2018-07-06,30.165966033935547
2018-07-09,30.134057998657227
2018-07-10,30.229736328125
2018-07-11,29.559926986694336
2018-07-12,29.607769012451172
2018-07-13,29.37652015686035
2018-07-16,29.10538673400879
2018-07-17,29.45625877380371
2018-07-18,29.647634506225586
2018-07-19,29.51207160949707
2018-07-20,29.52004051208496
2018-07-23,29.161211013793945
2018-07-24,29.607769012451172
2018-07-25,29.878889083862305
2018-07-26,30.15001106262207
2018-07-27,29.416391372680664
2018-07-30,29.288806915283203
2018-07-31,29.24893569946289
2018-08-01,29.057558059692383
2018-08-02,28.890092849731445
2018-08-03,29.07350730895996
2018-08-06,28.87415313720703
2018-08-07,28.762523651123047
2018-08-08,28.834274291992188
2018-08-09,28.475446701049805
2018-08-10,28.387731552124023
2018-08-13,27.63019561767578
2018-08-14,27.064037322998047
2018-08-15,25.357582092285156
2018-08-16,25.19809913635254
2018-08-17,25.564905166625977
2018-08-20,25.42934226989746
2018-08-21,25.477195739746094
2018-08-22,25.772235870361328
2018-08-23,25.245946884155273
2018-08-24,25.540983200073242
2018-08-27,25.716415405273438
2018-08-28,25.389480590820312
2018-08-29,25.309734344482422
2018-08-30,24.759523391723633
2018-08-31,24.743579864501953
2018-09-04,23.9940128326416
2018-09-05,24.025907516479492
2018-09-06,24.113622665405273
2018-09-07,24.025907516479492
2018-09-10,23.714920043945312
2018-09-11,23.6272029876709
2018-09-12,24.16400718688965
2018-09-13,24.212080001831055
2018-09-14,24.340267181396484
2018-09-17,24.54857635498047
2018-09-18,24.716829299926758
2018-09-19,25.253629684448242
2018-09-20,25.23760223388672
2018-09-21,25.285675048828125
2018-09-24,24.909114837646484
2018-09-25,25.037303924560547
2018-09-26,23.931665420532227
2018-09-27,24.019790649414062
2018-09-28,24.1960506439209
2018-10-01,24.316238403320312
2018-10-02,24.973209381103516
2018-10-03,24.420387268066406
2018-10-04,24.332256317138672
2018-10-05,24.500511169433594
2018-10-08,24.452434539794922
2018-10-09,24.12394142150879
2018-10-10,24.484481811523438
2018-10-11,26.21506118774414
2018-10-12,25.67024803161621
2018-10-15,26.166990280151367
2018-10-16,25.87055015563965
2018-10-17,25.726335525512695
2018-10-18,25.93464469909668
2018-10-19,25.79043197631836
2018-10-22,25.614168167114258
2018-10-23,25.966693878173828
2018-10-24,25.445911407470703
2018-10-25,23.715333938598633
2018-10-26,24.035816192626953
2018-10-29,24.644716262817383
2018-10-30,24.83700942993164
2018-10-31,24.77290916442871
2018-11-01,25.686275482177734
2018-11-02,25.97469711303711
2018-11-05,25.950666427612305
2018-11-06,25.886573791503906
2018-11-07,26.038801193237305
2018-11-08,25.97469711303711
2018-11-09,25.65423011779785
2018-11-12,25.261642456054688
2018-11-13,25.165496826171875
2018-11-14,25.95867919921875
2018-11-15,26.327226638793945
2018-11-16,26.69577407836914
2018-11-19,26.271142959594727
2018-11-20,26.359275817871094
2018-11-21,26.91210174560547
2018-11-23,26.006752014160156
2018-11-26,26.014768600463867
2018-11-27,25.606149673461914
2018-11-28,26.19101905822754
2018-11-29,25.910606384277344
2018-11-30,25.910606384277344
2018-12-03,26.615657806396484
2018-12-04,27.072341918945312
2018-12-06,26.275856018066406
2018-12-07,26.863161087036133
2018-12-10,26.97579574584961
2018-12-11,26.822925567626953
2018-12-12,27.41828727722168
2018-12-13,27.3861026763916
2018-12-14,26.798797607421875
2018-12-17,27.040159225463867
2018-12-18,27.482646942138672
2018-12-19,25.817277908325195
2018-12-20,27.426332473754883
2018-12-21,26.97579574584961
2018-12-24,27.82054901123047
2018-12-26,27.78031349182129
2018-12-27,28.150409698486328
2018-12-28,27.73204803466797
2018-12-31,27.876869201660156
2019-01-02,27.74009132385254
2019-01-03,27.659643173217773
2019-01-04,27.659643173217773
2019-01-07,27.329790115356445
2019-01-08,27.410242080688477
2019-01-09,27.651601791381836
2019-01-10,28.013633728027344
2019-01-11,28.06190299987793
2019-01-14,25.56787109375
2019-01-15,24.956430435180664
2019-01-16,25.39087677001953
2019-01-17,25.439146041870117
2019-01-18,25.55982780456543
2019-01-22,25.8253231048584
2019-01-23,25.905773162841797
2019-01-24,25.889680862426758
2019-01-25,26.678119659423828
2019-01-28,26.476993560791016
2019-01-29,26.983842849731445
2019-01-30,27.1206111907959
2019-01-31,27.442424774169922
2019-02-01,27.225196838378906
2019-02-04,27.482646942138672
2019-02-05,27.450464248657227
2019-02-06,27.33783721923828
2019-02-07,27.13669776916504
2019-02-08,27.225196838378906
2019-02-11,27.072341918945312
2019-02-12,26.863161087036133
2019-02-13,26.73443603515625
2019-02-14,26.637893676757812
2019-02-15,26.74247932434082
2019-02-19,27.78031349182129
2019-02-20,28.47222328186035
2019-02-21,28.488306045532227
2019-02-22,29.34914779663086
2019-02-25,29.043428421020508
2019-02-26,28.11822509765625
2019-02-27,27.370014190673828
2019-02-28,27.450464248657227
2019-03-01,27.2091121673584
2019-03-04,27.715967178344727
2019-03-05,27.75619125366211
2019-03-06,26.770666122436523
2019-03-07,26.835285186767578
2019-03-08,27.231117248535156
2019-03-11,27.021089553833008
2019-03-12,27.88543701171875
2019-03-13,27.79657554626465
2019-03-14,26.996850967407227
