Date,VNO
2016-05-27,51.93920135498047
2016-05-31,52.10831832885742
2016-06-01,52.01558303833008
2016-06-02,52.54473114013672
2016-06-03,52.37017059326172
2016-06-06,52.22833251953125
2016-06-07,52.250160217285156
2016-06-08,52.610198974609375
2016-06-09,53.01388168334961
2016-06-10,52.3756103515625
2016-06-13,52.1683235168457
2016-06-14,52.26652908325195
2016-06-15,52.94841003417969
2016-06-16,53.232093811035156
2016-06-17,53.42848205566406
2016-06-20,52.828399658203125
2016-06-21,53.18845748901367
2016-06-22,53.270286560058594
2016-06-23,53.968544006347656
2016-06-24,52.91023635864258
2016-06-27,52.17924499511719
2016-06-28,53.024803161621094
2016-06-29,54.03402328491211
2016-06-30,54.617740631103516
2016-07-01,54.54680252075195
2016-07-05,54.74864196777344
2016-07-06,54.13219451904297
2016-07-07,53.395751953125
2016-07-08,54.80318832397461
2016-07-11,55.00503158569336
2016-07-12,55.21232986450195
2016-07-13,55.277801513671875
2016-07-14,54.84684753417969
2016-07-15,54.71590805053711
2016-07-18,54.90684509277344
2016-07-19,55.343265533447266
2016-07-20,55.09778594970703
2016-07-21,55.59967041015625
2016-07-22,56.64159393310547
2016-07-25,57.14348220825195
2016-07-26,56.9252815246582
2016-07-27,56.87071990966797
2016-07-28,57.558101654052734
2016-07-29,58.589149475097656
2016-08-01,58.7473258972168
2016-08-02,57.33988952636719
2016-08-03,57.279876708984375
2016-08-04,57.14348220825195
2016-08-05,57.54411697387695
2016-08-08,57.96672058105469
2016-08-09,58.0051383972168
2016-08-10,57.829524993896484
2016-08-11,57.61000061035156
2016-08-12,57.703285217285156
2016-08-15,57.43985366821289
2016-08-16,56.764801025390625
2016-08-17,56.75383377075195
2016-08-18,56.77576446533203
2016-08-19,55.78240966796875
2016-08-22,56.078792572021484
2016-08-23,56.1116943359375
2016-08-24,56.056827545166016
2016-08-25,56.1116943359375
2016-08-26,55.43663787841797
2016-08-29,56.37513732910156
2016-08-30,56.45746994018555
2016-08-31,56.698951721191406
2016-09-01,56.50136947631836
2016-09-02,56.93492889404297
2016-09-06,56.92396926879883
2016-09-07,57.41790008544922
2016-09-08,56.62759780883789
2016-09-09,54.58049011230469
2016-09-12,55.71107482910156
2016-09-13,53.921905517578125
2016-09-14,53.72431945800781
2016-09-15,54.04811477661133
2016-09-16,54.13594055175781
2016-09-19,54.827449798583984
2016-09-20,54.98113250732422
2016-09-21,55.749481201171875
2016-09-22,56.880062103271484
2016-09-23,56.951419830322266
2016-09-26,57.061180114746094
2016-09-27,56.38611602783203
2016-09-28,56.633094787597656
2016-09-29,55.72203063964844
2016-09-30,55.54640579223633
2016-10-03,54.585975646972656
2016-10-04,54.02067565917969
2016-10-05,52.758399963378906
2016-10-06,52.96145248413086
2016-10-07,52.857173919677734
2016-10-10,52.99988555908203
2016-10-11,52.275428771972656
2016-10-12,52.33580017089844
2016-10-13,52.49496841430664
2016-10-14,52.275428771972656
2016-10-17,52.341285705566406
2016-10-18,52.74741744995117
2016-10-19,52.73094177246094
2016-10-20,52.37421798706055
2016-10-21,52.16018295288086
2016-10-24,52.02845764160156
2016-10-25,51.72112274169922
2016-10-26,51.128387451171875
2016-10-27,50.360023498535156
2016-10-28,50.05817413330078
2016-10-31,50.91982650756836
2016-11-01,49.7288932800293
2016-11-02,48.192176818847656
2016-11-03,47.94343566894531
2016-11-04,48.76708221435547
2016-11-07,49.38068389892578
2016-11-08,49.38068389892578
2016-11-09,49.966636657714844
2016-11-10,51.105384826660156
2016-11-11,52.58134841918945
2016-11-14,54.33367919921875
2016-11-15,53.266788482666016
2016-11-16,52.63109588623047
2016-11-17,52.774810791015625
2016-11-18,52.82456970214844
2016-11-21,52.293880462646484
2016-11-22,53.266788482666016
2016-11-23,53.338653564453125
2016-11-25,53.570823669433594
2016-11-28,54.13466262817383
2016-11-29,54.78143310546875
2016-11-30,54.03517150878906
2016-12-01,53.9135627746582
2016-12-02,54.86988067626953
2016-12-05,55.4724235534668
2016-12-06,56.25735855102539
2016-12-07,57.28004837036133
2016-12-08,57.29109573364258
2016-12-09,57.058921813964844
2016-12-12,58.00419998168945
2016-12-13,57.600643157958984
2016-12-14,56.52825164794922
2016-12-15,56.08601760864258
2016-12-16,57.13078308105469
2016-12-19,57.44034957885742
2016-12-20,57.87152862548828
2016-12-21,56.96494674682617
2016-12-22,56.96494674682617
2016-12-23,56.86544418334961
2016-12-27,56.93730545043945
2016-12-28,56.56140899658203
2016-12-29,56.854400634765625
2016-12-30,57.69462585449219
2017-01-03,57.88812255859375
2017-01-04,59.49120330810547
2017-01-05,59.42485427856445
2017-01-06,59.31984329223633
2017-01-09,58.62883758544922
2017-01-10,58.04289245605469
2017-01-11,57.51773452758789
2017-01-12,57.80519104003906
2017-01-13,57.650413513183594
2017-01-17,58.269527435302734
2017-01-18,58.70624542236328
2017-01-19,58.15896987915039
2017-01-20,58.47960662841797
2017-01-23,59.259037017822266
2017-01-24,59.5298957824707
2017-01-25,59.51883316040039
2017-01-26,59.708045959472656
2017-01-27,59.47431945800781
2017-01-30,59.46876525878906
2017-01-31,59.15713882446289
2017-02-01,57.81605911254883
2017-02-02,58.10542297363281
2017-02-03,58.34471130371094
2017-02-06,58.183345794677734
2017-02-07,58.30018997192383
2017-02-08,58.578426361083984
2017-02-09,58.64519119262695
2017-02-10,59.23504638671875
2017-02-13,59.23504638671875
2017-02-14,60.67070388793945
2017-02-15,60.67627716064453
2017-02-16,61.19935607910156
2017-02-17,61.0936279296875
2017-02-21,61.6834831237793
2017-02-22,61.121437072753906
2017-02-23,61.182640075683594
2017-02-24,61.282814025878906
2017-02-27,61.58330154418945
2017-02-28,61.13813400268555
2017-03-01,60.804256439208984
2017-03-02,60.56498336791992
2017-03-03,60.526023864746094
2017-03-06,60.24224090576172
2017-03-07,60.01409149169922
2017-03-08,58.923439025878906
2017-03-09,57.96076202392578
2017-03-10,57.426544189453125
2017-03-13,57.19841766357422
2017-03-14,57.00920867919922
2017-03-15,58.30018997192383
2017-03-16,58.038673400878906
2017-03-17,58.50053024291992
2017-03-20,57.93294143676758
2017-03-21,56.97027587890625
2017-03-22,56.45832061767578
2017-03-23,56.89235305786133
2017-03-24,56.1578254699707
2017-03-27,55.77943801879883
2017-03-28,55.74604797363281
2017-03-29,55.47895050048828
2017-03-30,55.85178756713867
2017-03-31,55.81839370727539
2017-04-03,56.141136169433594
2017-04-04,56.57516098022461
2017-04-05,56.09663391113281
2017-04-06,56.68647384643555
2017-04-07,56.5473518371582
2017-04-10,56.79219436645508
2017-04-11,57.02034378051758
2017-04-12,56.97582244873047
2017-04-13,56.358131408691406
2017-04-17,57.3486442565918
2017-04-18,57.298580169677734
2017-04-19,56.864532470703125
2017-04-20,56.51953125
2017-04-21,56.53621292114258
2017-04-24,55.52347183227539
2017-04-25,55.95750045776367
2017-04-26,54.304813385009766
2017-04-27,53.70384979248047
2017-04-28,53.55360794067383
2017-05-01,53.57585525512695
2017-05-02,53.592559814453125
2017-05-03,52.696651458740234
2017-05-04,53.26852798461914
2017-05-05,53.655399322509766
2017-05-08,53.0274543762207
2017-05-09,52.90970993041992
2017-05-10,53.19565200805664
2017-05-11,52.70225143432617
2017-05-12,52.30420684814453
2017-05-15,52.349037170410156
2017-05-16,52.19766616821289
2017-05-17,51.861263275146484
2017-05-18,52.05189895629883
2017-05-19,52.735904693603516
2017-05-22,52.21449279785156
2017-05-23,52.24252700805664
2017-05-24,52.34343338012695
2017-05-25,52.113563537597656
2017-05-26,51.87248992919922
2017-05-30,51.665035247802734
2017-05-31,51.69306564331055
2017-06-01,52.02947235107422
2017-06-02,52.0687141418457
2017-06-05,52.28736877441406
2017-06-06,51.16604995727539
2017-06-07,51.5809326171875
2017-06-08,51.665035247802734
2017-06-09,52.50605010986328
2017-06-12,53.464759826660156
2017-06-13,53.19565200805664
2017-06-14,52.74149703979492
2017-06-15,52.98259735107422
2017-06-16,52.63496398925781
2017-06-19,52.349037170410156
2017-06-20,52.349037170410156
2017-06-21,51.95656967163086
2017-06-22,52.43875503540039
2017-06-23,52.80318832397461
2017-06-26,53.12275314331055
2017-06-27,52.623775482177734
2017-06-28,52.42753982543945
2017-06-29,52.33784484863281
2017-06-30,52.64619064331055
2017-07-03,53.72827911376953
2017-07-05,52.75832748413086
2017-07-06,51.79397964477539
2017-07-07,52.65741729736328
2017-07-10,52.42753982543945
2017-07-11,52.74712371826172
2017-07-12,53.39188003540039
2017-07-13,53.57129669189453
2017-07-14,53.76750946044922
2017-07-17,54.401058197021484
2017-07-18,53.811710357666016
2017-07-19,55.871524810791016
2017-07-20,54.92831039428711
2017-07-21,54.574615478515625
2017-07-24,54.172359466552734
2017-07-25,54.172359466552734
2017-07-26,54.13768768310547
2017-07-27,54.78266143798828
2017-07-28,54.761863708496094
2017-07-31,55.0323371887207
2017-08-01,55.14332962036133
2017-08-02,54.62316131591797
2017-08-03,55.31502914428711
2017-08-04,55.53866958618164
2017-08-07,55.384918212890625
2017-08-08,54.86077117919922
2017-08-09,54.4274787902832
2017-08-10,53.56088638305664
2017-08-11,52.92491912841797
2017-08-14,53.763545989990234
2017-08-15,53.288333892822266
2017-08-16,53.043724060058594
2017-08-17,52.62442398071289
2017-08-18,51.652984619140625
2017-08-21,51.63201904296875
2017-08-22,51.2825927734375
2017-08-23,51.757816314697266
2017-08-24,51.715885162353516
2017-08-25,52.20509338378906
2017-08-28,52.0303840637207
2017-08-29,51.827701568603516
2017-08-30,51.8975830078125
2017-08-31,52.058326721191406
2017-09-01,52.40775680541992
2017-09-05,51.960487365722656
2017-09-06,51.9744758605957
2017-09-07,51.38042068481445
2017-09-08,51.64599609375
2017-09-11,52.35186767578125
2017-09-12,51.92555236816406
2017-09-13,52.07928466796875
2017-09-14,52.54055404663086
2017-09-15,52.49163055419922
2017-09-18,52.10724639892578
2017-09-19,51.275611877441406
2017-09-20,51.597084045410156
2017-09-21,52.855037689208984
2017-09-22,52.87599182128906
2017-09-25,53.19048309326172
2017-09-26,53.784515380859375
2017-09-27,53.707637786865234
2017-09-28,54.022132873535156
2017-09-29,53.72861099243164
2017-10-02,53.819461822509766
2017-10-03,54.01516342163086
2017-10-04,54.273719787597656
2017-10-05,54.60917663574219
2017-10-06,54.5742301940918
2017-10-09,54.37156295776367
2017-10-10,55.161293029785156
2017-10-11,55.46178436279297
2017-10-12,55.60854721069336
2017-10-13,55.83219528198242
2017-10-16,55.161293029785156
2017-10-17,54.70701599121094
2017-10-18,53.81248474121094
2017-10-19,52.30992889404297
2017-10-20,52.0653190612793
2017-10-23,52.11423873901367
2017-10-24,51.46429443359375
2017-10-25,50.88424301147461
2017-10-26,51.00304412841797
2017-10-27,50.96110916137695
2017-10-30,50.58372116088867
2017-10-31,52.31691360473633
2017-11-01,52.13520812988281
2017-11-02,51.73686218261719
2017-11-03,51.610015869140625
2017-11-06,52.31460952758789
2017-11-07,52.11732482910156
2017-11-08,52.30755615234375
2017-11-09,53.02622985839844
2017-11-10,53.272830963134766
2017-11-13,53.52646255493164
2017-11-14,53.646240234375
2017-11-15,53.99148178100586
2017-11-16,54.12535858154297
2017-11-17,53.97035598754883
2017-11-20,53.730796813964844
2017-11-21,53.99853515625
2017-11-22,54.076045989990234
2017-11-24,53.65330505371094
2017-11-27,53.75193786621094
2017-11-28,54.054901123046875
2017-11-29,54.202857971191406
2017-11-30,54.68902587890625
2017-12-01,54.9003791809082
2017-12-04,54.47764205932617
2017-12-05,54.18877410888672
2017-12-06,53.84353256225586
2017-12-07,53.589866638183594
2017-12-08,54.24513626098633
2017-12-11,54.259220123291016
2017-12-12,54.7524299621582
2017-12-13,54.548095703125
2017-12-14,54.59038543701172
2017-12-15,54.84400939941406
2017-12-18,55.971336364746094
2017-12-19,55.08357620239258
2017-12-20,54.12535858154297
2017-12-21,54.3437614440918
2017-12-22,54.39309310913086
2017-12-26,54.65378952026367
2017-12-27,54.787654876708984
2017-12-28,55.006065368652344
2017-12-29,55.08357620239258
2018-01-02,54.47764205932617
2018-01-03,54.3226318359375
2018-01-04,52.702125549316406
2018-01-05,53.153045654296875
2018-01-08,52.5471076965332
2018-01-09,51.94822311401367
2018-01-10,51.19432830810547
2018-01-11,51.34933853149414
2018-01-12,50.672943115234375
2018-01-16,50.17269515991211
2018-01-17,50.23611831665039
2018-01-18,50.264278411865234
2018-01-19,50.58135986328125
2018-01-22,51.518436431884766
2018-01-23,51.77913284301758
2018-01-24,51.25069808959961
2018-01-25,50.89136505126953
2018-01-26,50.87002944946289
2018-01-29,50.57151794433594
2018-01-30,49.89628219604492
2018-01-31,50.94821548461914
2018-02-01,50.1024055480957
2018-02-02,49.98867416381836
2018-02-05,48.034053802490234
2018-02-06,48.18331527709961
2018-02-07,47.83503341674805
2018-02-08,47.038963317871094
2018-02-09,48.11223602294922
2018-02-12,48.04827880859375
2018-02-13,47.948760986328125
2018-02-14,46.9678955078125
2018-02-15,47.72842025756836
2018-02-16,48.090919494628906
2018-02-20,47.82793045043945
2018-02-21,46.33530044555664
2018-02-22,47.28773880004883
2018-02-23,48.09801483154297
2018-02-26,48.403656005859375
2018-02-27,47.195350646972656
2018-02-28,47.245094299316406
2018-03-01,47.124263763427734
2018-03-02,47.18824005126953
2018-03-05,47.7781867980957
2018-03-06,48.04827880859375
2018-03-07,48.07670211791992
2018-03-08,48.06249237060547
2018-03-09,48.48184585571289
2018-03-12,48.58844757080078
2018-03-13,48.48895263671875
2018-03-14,48.48895263671875
2018-03-15,48.77326202392578
2018-03-16,49.405845642089844
2018-03-19,48.63821792602539
2018-03-20,48.38943862915039
2018-03-21,48.07670211791992
2018-03-22,47.73553466796875
2018-03-23,46.306880950927734
2018-03-26,46.31398391723633
2018-03-27,46.882606506347656
2018-03-28,47.99140167236328
2018-03-29,47.83503341674805
2018-04-02,47.479652404785156
2018-04-03,47.72842025756836
2018-04-04,47.92743682861328
2018-04-05,48.169097900390625
2018-04-06,47.43699645996094
2018-04-09,47.344600677490234
2018-04-10,47.82793045043945
2018-04-11,47.44411087036133
2018-04-12,46.91102981567383
2018-04-13,47.266422271728516
2018-04-16,47.79949188232422
2018-04-17,47.77106857299805
2018-04-18,47.55073547363281
2018-04-19,47.05318069458008
2018-04-20,46.49878692626953
2018-04-23,46.41349792480469
2018-04-24,46.51300048828125
2018-04-25,46.20737075805664
2018-04-26,46.93235397338867
2018-04-27,48.25439453125
2018-04-30,48.353904724121094
2018-05-01,49.90337371826172
2018-05-02,49.2636833190918
2018-05-03,49.32054138183594
2018-05-04,49.94458770751953
2018-05-07,50.511253356933594
2018-05-08,49.81547927856445
2018-05-09,50.1597785949707
2018-05-10,50.40364456176758
2018-05-11,50.19564437866211
2018-05-14,49.48552322387695
2018-05-15,48.29483413696289
2018-05-16,47.79991149902344
2018-05-17,47.52016830444336
2018-05-18,47.290626525878906
2018-05-21,47.62059020996094
2018-05-22,48.280487060546875
2018-05-23,48.660648345947266
2018-05-24,48.38808059692383
2018-05-25,48.56740188598633
2018-05-29,48.38808059692383
2018-05-30,49.80832290649414
2018-05-31,50.00197219848633
2018-06-01,50.68339920043945
2018-06-04,51.19984817504883
2018-06-05,51.171138763427734
2018-06-06,51.51545333862305
2018-06-07,51.30025863647461
2018-06-08,51.357643127441406
2018-06-11,52.13232421875
2018-06-12,52.14665603637695
2018-06-13,51.20701217651367
2018-06-14,51.601524353027344
2018-06-15,51.658905029296875
2018-06-18,51.73063659667969
2018-06-19,51.429378509521484
2018-06-20,51.93147277832031
2018-06-21,52.455081939697266
2018-06-22,52.82807159423828
2018-06-25,52.67745590209961
2018-06-26,52.6344108581543
2018-06-27,52.3403205871582
2018-06-28,52.84960174560547
2018-06-29,53.02173614501953
2018-07-02,52.641578674316406
2018-07-03,53.27997970581055
2018-07-05,53.85380172729492
2018-07-06,53.896827697753906
2018-07-09,53.236934661865234
2018-07-10,53.05760955810547
2018-07-11,52.85676956176758
2018-07-12,53.07196044921875
2018-07-13,53.02173614501953
2018-07-16,52.84960174560547
2018-07-17,51.86692810058594
2018-07-18,51.64455795288086
2018-07-19,52.33314895629883
2018-07-20,51.780845642089844
2018-07-23,51.45804977416992
2018-07-24,51.54413604736328
2018-07-25,51.55131149291992
2018-07-26,51.30025863647461
2018-07-27,50.453861236572266
2018-07-30,50.253021240234375
2018-07-31,51.58717346191406
2018-08-01,51.80953598022461
2018-08-02,51.42220687866211
2018-08-03,52.10966873168945
2018-08-06,52.500431060791016
2018-08-07,52.68134307861328
2018-08-08,52.83332061767578
2018-08-09,53.03593063354492
2018-08-10,52.64516067504883
2018-08-13,52.43529510498047
2018-08-14,53.18789291381836
2018-08-15,54.2371711730957
2018-08-16,55.28645706176758
2018-08-17,55.64105987548828
2018-08-20,55.5252685546875
2018-08-21,54.888450622558594
2018-08-22,54.946353912353516
2018-08-23,55.054893493652344
2018-08-24,55.554203033447266
2018-08-27,54.85951232910156
2018-08-28,55.99563217163086
2018-08-29,55.6265869140625
2018-08-30,55.575931549072266
2018-08-31,55.72065353393555
2018-09-04,54.599002838134766
2018-09-05,55.32988357543945
2018-09-06,55.07661437988281
2018-09-07,54.541099548339844
2018-09-10,55.06937026977539
2018-09-11,54.80161666870117
2018-09-12,54.76543426513672
2018-09-13,54.62794494628906
2018-09-14,54.287837982177734
2018-09-17,54.45428466796875
2018-09-18,54.07073211669922
2018-09-19,53.499053955078125
2018-09-20,53.882591247558594
2018-09-21,54.30954360961914
2018-09-24,53.20236587524414
2018-09-25,53.195125579833984
2018-09-26,52.073486328125
2018-09-27,52.066226959228516
2018-09-28,52.82606887817383
2018-10-01,52.305049896240234
2018-10-02,52.160316467285156
2018-10-03,51.675479888916016
2018-10-04,51.313655853271484
2018-10-05,50.94459533691406
2018-10-08,51.75507354736328
2018-10-09,51.66822814941406
2018-10-10,50.99525451660156
2018-10-11,49.0631217956543
2018-10-12,48.817073822021484
2018-10-15,48.73747253417969
2018-10-16,49.656517028808594
2018-10-17,49.461124420166016
2018-10-18,49.13548278808594
2018-10-19,49.43940734863281
2018-10-22,48.303287506103516
2018-10-23,48.346710205078125
2018-10-24,48.563804626464844
2018-10-25,49.25849533081055
2018-10-26,48.49867248535156
2018-10-29,49.374290466308594
2018-10-30,49.18613815307617
2018-10-31,49.26572799682617
2018-11-01,49.294681549072266
2018-11-02,48.80531692504883
2018-11-05,49.38964080810547
2018-11-06,50.36837387084961
2018-11-07,50.6605224609375
2018-11-08,51.054954528808594
2018-11-09,51.17181396484375
2018-11-12,51.25215530395508
2018-11-13,51.558921813964844
2018-11-14,52.084808349609375
2018-11-15,51.42744827270508
2018-11-16,51.96064758300781
2018-11-19,52.114017486572266
2018-11-20,51.22293472290039
2018-11-21,50.90156555175781
2018-11-23,50.689754486083984
2018-11-26,50.73356246948242
2018-11-27,50.645912170410156
2018-11-28,51.55161666870117
2018-11-29,51.55161666870117
2018-11-30,52.55957794189453
2018-12-03,52.75679016113281
2018-12-04,51.7196044921875
2018-12-06,52.566871643066406
2018-12-07,51.610042572021484
2018-12-10,51.237548828125
2018-12-11,51.113380432128906
2018-12-12,49.98857116699219
2018-12-13,50.27341842651367
2018-12-14,49.93013000488281
2018-12-17,48.060306549072266
2018-12-18,48.410888671875
2018-12-19,47.13269805908203
2018-12-20,46.32926559448242
2018-12-21,45.518516540527344
2018-12-24,43.962772369384766
2018-12-26,45.43086624145508
2018-12-27,45.17522430419922
2018-12-28,45.36513137817383
2018-12-31,45.30670928955078
2019-01-02,44.08692932128906
2019-01-03,43.97006607055664
2019-01-04,44.7077751159668
2019-01-07,45.56233596801758
2019-01-08,46.760196685791016
2019-01-09,46.825927734375
2019-01-10,47.497894287109375
2019-01-11,47.5782470703125
2019-01-14,46.760196685791016
2019-01-15,47.05965805053711
2019-01-16,47.60015869140625
2019-01-17,47.75353240966797
2019-01-18,48.491241455078125
2019-01-22,48.25751495361328
2019-01-23,47.936134338378906
2019-01-24,48.00918960571289
2019-01-25,48.842891693115234
2019-01-28,49.52906036376953
2019-01-29,49.9643669128418
2019-01-30,50.72431182861328
2019-01-31,51.580177307128906
2019-02-01,51.32194519042969
2019-02-04,51.801513671875
2019-02-05,52.015480041503906
2019-02-06,51.4694938659668
2019-02-07,51.5359001159668
2019-02-08,51.57279586791992
2019-02-11,51.698219299316406
2019-02-12,50.613643646240234
2019-02-13,50.82760238647461
2019-02-14,50.37015914916992
2019-02-15,50.76120376586914
2019-02-19,50.75382614135742
2019-02-20,50.15618896484375
2019-02-21,50.4808235168457
2019-02-22,50.82760238647461
2019-02-25,50.355403900146484
2019-02-26,49.861083984375
2019-02-27,49.3446044921875
2019-02-28,49.661861419677734
2019-03-01,49.30772399902344
2019-03-04,49.86845397949219
2019-03-05,50.089805603027344
2019-03-06,50.15618896484375
2019-03-07,49.86845397949219
2019-03-08,49.90534210205078
2019-03-11,50.57675552368164
2019-03-12,50.997310638427734
2019-03-13,50.96779251098633
2019-03-14,50.51034927368164
2019-03-15,49.64711380004883
