Date,AVY
2015-11-12,62.880001068115234
2015-11-13,62.369998931884766
2015-11-16,63.34000015258789
2015-11-17,63.58000183105469
2015-11-18,65.37999725341797
2015-11-19,66.0
2015-11-20,65.94999694824219
2015-11-23,65.70999908447266
2015-11-24,66.11000061035156
2015-11-25,66.16999816894531
2015-11-27,66.16999816894531
2015-11-30,65.95999908447266
2015-12-01,66.18000030517578
2015-12-02,65.30999755859375
2015-12-03,64.0
2015-12-04,65.55999755859375
2015-12-07,65.08999633789062
2015-12-08,64.2300033569336
2015-12-09,63.619998931884766
2015-12-10,63.70000076293945
2015-12-11,62.939998626708984
2015-12-14,62.81999969482422
2015-12-15,63.29999923706055
2015-12-16,64.55999755859375
2015-12-17,63.06999969482422
2015-12-18,62.060001373291016
2015-12-21,62.900001525878906
2015-12-22,63.06999969482422
2015-12-23,63.939998626708984
2015-12-24,64.05999755859375
2015-12-28,63.9900016784668
2015-12-29,63.59000015258789
2015-12-30,63.34000015258789
2015-12-31,62.65999984741211
2016-01-04,61.20000076293945
2016-01-05,61.66999816894531
2016-01-06,60.95000076293945
2016-01-07,59.119998931884766
2016-01-08,59.689998626708984
2016-01-11,59.709999084472656
2016-01-12,59.900001525878906
2016-01-13,58.66999816894531
2016-01-14,59.93000030517578
2016-01-15,58.939998626708984
2016-01-19,58.970001220703125
2016-01-20,59.02000045776367
2016-01-21,58.88999938964844
2016-01-22,60.7400016784668
2016-01-25,58.15999984741211
2016-01-26,59.61000061035156
2016-01-27,59.70000076293945
2016-01-28,59.349998474121094
2016-01-29,60.88999938964844
2016-02-01,61.029998779296875
2016-02-02,59.86000061035156
2016-02-03,63.7400016784668
2016-02-04,64.37000274658203
2016-02-05,63.20000076293945
2016-02-08,61.33000183105469
2016-02-09,62.88999938964844
2016-02-10,63.040000915527344
2016-02-11,62.279998779296875
2016-02-12,63.97999954223633
2016-02-16,64.83000183105469
2016-02-17,64.19999694824219
2016-02-18,64.18000030517578
2016-02-19,64.58999633789062
2016-02-22,65.02999877929688
2016-02-23,63.9900016784668
2016-02-24,64.77999877929688
2016-02-25,66.23999786376953
2016-02-26,66.44999694824219
2016-02-29,65.12000274658203
2016-03-01,66.79000091552734
2016-03-02,67.44999694824219
2016-03-03,68.23999786376953
2016-03-04,67.86000061035156
2016-03-07,67.94000244140625
2016-03-08,68.18000030517578
2016-03-09,69.0999984741211
2016-03-10,69.62999725341797
2016-03-11,69.8499984741211
2016-03-14,69.2300033569336
2016-03-15,69.01000213623047
2016-03-16,69.19999694824219
2016-03-17,69.80000305175781
2016-03-18,70.45999908447266
2016-03-21,70.97000122070312
2016-03-22,71.44000244140625
2016-03-23,71.3499984741211
2016-03-24,70.98999786376953
2016-03-28,71.2699966430664
2016-03-29,72.43000030517578
2016-03-30,72.4000015258789
2016-03-31,72.11000061035156
2016-04-01,72.86000061035156
2016-04-04,72.81999969482422
2016-04-05,72.05999755859375
2016-04-06,73.0199966430664
2016-04-07,71.56999969482422
2016-04-08,71.72000122070312
2016-04-11,71.36000061035156
2016-04-12,71.61000061035156
2016-04-13,72.30999755859375
2016-04-14,72.01000213623047
2016-04-15,72.58999633789062
2016-04-18,73.38999938964844
2016-04-19,73.38999938964844
2016-04-20,73.0199966430664
2016-04-21,72.80999755859375
2016-04-22,73.5199966430664
2016-04-25,72.79000091552734
2016-04-26,72.73999786376953
2016-04-27,74.47000122070312
2016-04-28,73.44000244140625
2016-04-29,72.61000061035156
2016-05-02,74.3499984741211
2016-05-03,75.16999816894531
2016-05-04,73.9800033569336
2016-05-05,74.05999755859375
2016-05-06,74.87000274658203
2016-05-09,75.19000244140625
2016-05-10,76.44999694824219
2016-05-11,75.80000305175781
2016-05-12,76.37000274658203
2016-05-13,75.58000183105469
2016-05-16,76.73999786376953
2016-05-17,75.31999969482422
2016-05-18,74.44000244140625
2016-05-19,74.62000274658203
2016-05-20,73.30999755859375
2016-05-23,73.44999694824219
2016-05-24,74.5
2016-05-25,74.91000366210938
2016-05-26,74.37000274658203
2016-05-27,74.66999816894531
2016-05-31,74.37999725341797
2016-06-01,74.16000366210938
2016-06-02,75.27999877929688
2016-06-03,75.75
2016-06-06,76.0
2016-06-07,76.0199966430664
2016-06-08,76.45999908447266
2016-06-09,76.56999969482422
2016-06-10,77.11000061035156
2016-06-13,75.70999908447266
2016-06-14,75.87999725341797
2016-06-15,75.66000366210938
2016-06-16,75.88999938964844
2016-06-17,75.04000091552734
2016-06-20,76.22000122070312
2016-06-21,76.33000183105469
2016-06-22,76.36000061035156
2016-06-23,77.12000274658203
2016-06-24,73.62000274658203
2016-06-27,71.11000061035156
2016-06-28,72.0
2016-06-29,72.81999969482422
2016-06-30,74.75
2016-07-01,72.62000274658203
2016-07-05,71.12999725341797
2016-07-06,71.81999969482422
2016-07-07,72.16999816894531
2016-07-08,73.30000305175781
2016-07-11,72.98999786376953
2016-07-12,72.95999908447266
2016-07-13,73.18000030517578
2016-07-14,73.36000061035156
2016-07-15,73.52999877929688
2016-07-18,73.80999755859375
2016-07-19,72.91000366210938
2016-07-20,73.43000030517578
2016-07-21,72.36000061035156
2016-07-22,72.5999984741211
2016-07-25,72.26000213623047
2016-07-26,76.37000274658203
2016-07-27,78.55000305175781
2016-07-28,78.1500015258789
2016-07-29,77.88999938964844
2016-08-01,78.1500015258789
2016-08-02,77.8499984741211
2016-08-03,77.23999786376953
2016-08-04,77.38999938964844
2016-08-05,78.45999908447266
2016-08-08,78.72000122070312
2016-08-09,78.7300033569336
2016-08-10,78.69000244140625
2016-08-11,78.30000305175781
2016-08-12,78.19000244140625
2016-08-15,78.16999816894531
2016-08-16,77.30000305175781
2016-08-17,77.29000091552734
2016-08-18,76.94999694824219
2016-08-19,77.44999694824219
2016-08-22,77.16000366210938
2016-08-23,78.16000366210938
2016-08-24,77.37000274658203
2016-08-25,77.9000015258789
2016-08-26,76.93000030517578
2016-08-29,77.37000274658203
2016-08-30,77.5
2016-08-31,77.44000244140625
2016-09-01,77.33999633789062
2016-09-02,78.13999938964844
2016-09-06,78.11000061035156
2016-09-07,78.33000183105469
2016-09-08,77.62000274658203
2016-09-09,75.33000183105469
2016-09-12,76.29000091552734
2016-09-13,75.61000061035156
2016-09-14,75.5199966430664
2016-09-15,76.83999633789062
2016-09-16,76.41000366210938
2016-09-19,77.44999694824219
2016-09-20,77.62000274658203
2016-09-21,78.1500015258789
2016-09-22,78.83999633789062
2016-09-23,78.25
2016-09-26,77.45999908447266
2016-09-27,77.77999877929688
2016-09-28,78.30999755859375
2016-09-29,77.05000305175781
2016-09-30,77.79000091552734
2016-10-03,78.04000091552734
2016-10-04,75.75
2016-10-05,76.05000305175781
2016-10-06,77.19999694824219
2016-10-07,76.4000015258789
2016-10-10,76.20999908447266
2016-10-11,75.55999755859375
2016-10-12,76.08000183105469
2016-10-13,75.72000122070312
2016-10-14,76.44999694824219
2016-10-17,76.51000213623047
2016-10-18,76.44000244140625
2016-10-19,76.6500015258789
2016-10-20,75.93000030517578
2016-10-21,75.5
2016-10-24,75.9000015258789
2016-10-25,75.7699966430664
2016-10-26,70.95999908447266
2016-10-27,70.36000061035156
2016-10-28,68.61000061035156
2016-10-31,69.79000091552734
2016-11-01,69.19000244140625
2016-11-02,68.98999786376953
2016-11-03,70.44999694824219
2016-11-04,70.68000030517578
2016-11-07,71.61000061035156
2016-11-08,71.26000213623047
2016-11-09,71.04000091552734
2016-11-10,70.27999877929688
2016-11-11,69.55000305175781
2016-11-14,70.75
2016-11-15,71.16999816894531
2016-11-16,71.37999725341797
2016-11-17,71.94000244140625
2016-11-18,70.58000183105469
2016-11-21,70.25
2016-11-22,71.68000030517578
2016-11-23,71.22000122070312
2016-11-25,71.70999908447266
2016-11-28,72.56999969482422
2016-11-29,72.94999694824219
2016-11-30,72.05999755859375
2016-12-01,71.18000030517578
2016-12-02,71.72000122070312
2016-12-05,72.70999908447266
2016-12-06,73.20999908447266
2016-12-07,73.30999755859375
2016-12-08,73.68000030517578
2016-12-09,72.62000274658203
2016-12-12,72.70999908447266
2016-12-13,72.55000305175781
2016-12-14,71.77999877929688
2016-12-15,71.7300033569336
2016-12-16,71.94000244140625
2016-12-19,71.27999877929688
2016-12-20,71.5199966430664
2016-12-21,71.56999969482422
2016-12-22,71.37000274658203
2016-12-23,71.43000030517578
2016-12-27,71.69000244140625
2016-12-28,70.79000091552734
2016-12-29,70.62000274658203
2016-12-30,70.22000122070312
2017-01-03,70.13999938964844
2017-01-04,72.13999938964844
2017-01-05,71.43000030517578
2017-01-06,72.4000015258789
2017-01-09,72.55999755859375
2017-01-10,72.7300033569336
2017-01-11,72.69999694824219
2017-01-12,72.12999725341797
2017-01-13,72.1500015258789
2017-01-17,72.44999694824219
2017-01-18,73.16999816894531
2017-01-19,72.48999786376953
2017-01-20,72.41000366210938
2017-01-23,72.88999938964844
2017-01-24,73.83000183105469
2017-01-25,74.48999786376953
2017-01-26,73.33999633789062
2017-01-27,73.7699966430664
2017-01-30,72.91000366210938
2017-01-31,73.0199966430664
2017-02-01,79.6500015258789
2017-02-02,80.01000213623047
2017-02-03,79.05000305175781
2017-02-06,79.51000213623047
2017-02-07,79.13999938964844
2017-02-08,79.41000366210938
2017-02-09,78.9000015258789
2017-02-10,79.2699966430664
2017-02-13,79.44999694824219
2017-02-14,79.29000091552734
2017-02-15,79.54000091552734
2017-02-16,80.16000366210938
2017-02-17,79.41000366210938
2017-02-21,80.3499984741211
2017-02-22,79.80999755859375
2017-02-23,80.6500015258789
2017-02-24,80.25
2017-02-27,80.69999694824219
2017-02-28,80.70999908447266
2017-03-01,81.8499984741211
2017-03-02,81.7699966430664
2017-03-03,81.76000213623047
2017-03-06,81.13999938964844
2017-03-07,80.4000015258789
2017-03-08,79.97000122070312
2017-03-09,79.88999938964844
2017-03-10,80.5
2017-03-13,80.30000305175781
2017-03-14,79.87999725341797
2017-03-15,80.56999969482422
2017-03-16,79.77999877929688
2017-03-17,80.38999938964844
2017-03-20,79.77999877929688
2017-03-21,78.80000305175781
2017-03-22,78.91000366210938
2017-03-23,79.66999816894531
2017-03-24,79.61000061035156
2017-03-27,79.61000061035156
2017-03-28,80.4000015258789
2017-03-29,80.33999633789062
2017-03-30,80.4800033569336
2017-03-31,80.5999984741211
2017-04-03,80.97000122070312
2017-04-04,80.66000366210938
2017-04-05,80.08000183105469
2017-04-06,79.8499984741211
2017-04-07,79.54000091552734
2017-04-10,79.83000183105469
2017-04-11,79.66999816894531
2017-04-12,79.63999938964844
2017-04-13,79.4800033569336
2017-04-17,80.29000091552734
2017-04-18,80.73999786376953
2017-04-19,81.4800033569336
2017-04-20,82.19999694824219
2017-04-21,81.69000244140625
2017-04-24,82.44000244140625
2017-04-25,82.41000366210938
2017-04-26,83.19999694824219
2017-04-27,83.54000091552734
2017-04-28,83.20999908447266
2017-05-01,83.5999984741211
2017-05-02,83.44999694824219
2017-05-03,83.33999633789062
2017-05-04,83.69999694824219
2017-05-05,84.16999816894531
2017-05-08,83.76000213623047
2017-05-09,83.01000213623047
2017-05-10,83.54000091552734
2017-05-11,83.58999633789062
2017-05-12,83.3499984741211
2017-05-15,84.16999816894531
2017-05-16,84.30999755859375
2017-05-17,82.63999938964844
2017-05-18,82.5
2017-05-19,82.76000213623047
2017-05-22,83.19000244140625
2017-05-23,82.80000305175781
2017-05-24,82.81999969482422
2017-05-25,83.83000183105469
2017-05-26,84.29000091552734
2017-05-30,84.41999816894531
2017-05-31,84.26000213623047
2017-06-01,85.75
2017-06-02,84.75
2017-06-05,84.12999725341797
2017-06-06,83.70999908447266
2017-06-07,83.58999633789062
2017-06-08,83.27999877929688
2017-06-09,84.08999633789062
2017-06-12,84.44999694824219
2017-06-13,85.4800033569336
2017-06-14,85.44999694824219
2017-06-15,85.55000305175781
2017-06-16,85.6500015258789
2017-06-19,86.66999816894531
2017-06-20,87.91999816894531
2017-06-21,87.7300033569336
2017-06-22,87.55000305175781
2017-06-23,88.05000305175781
2017-06-26,88.16999816894531
2017-06-27,88.06999969482422
2017-06-28,88.77999877929688
2017-06-29,88.13999938964844
2017-06-30,88.37000274658203
2017-07-03,88.87000274658203
2017-07-05,88.81999969482422
2017-07-06,89.18000030517578
2017-07-07,90.77999877929688
2017-07-10,91.43000030517578
2017-07-11,91.75
2017-07-12,93.22000122070312
2017-07-13,93.08000183105469
2017-07-14,94.0199966430664
2017-07-17,93.9800033569336
2017-07-18,93.4000015258789
2017-07-19,94.06999969482422
2017-07-20,94.05999755859375
2017-07-21,93.88999938964844
2017-07-24,93.95999908447266
2017-07-25,91.2699966430664
2017-07-26,92.33999633789062
2017-07-27,91.81999969482422
2017-07-28,92.02999877929688
2017-07-31,92.93000030517578
2017-08-01,93.44000244140625
2017-08-02,94.08000183105469
2017-08-03,93.2699966430664
2017-08-04,93.05000305175781
2017-08-07,93.54000091552734
2017-08-08,93.4000015258789
2017-08-09,92.88999938964844
2017-08-10,91.93000030517578
2017-08-11,93.0199966430664
2017-08-14,93.68000030517578
2017-08-15,93.5199966430664
2017-08-16,94.6500015258789
2017-08-17,93.16000366210938
2017-08-18,93.04000091552734
2017-08-21,92.80999755859375
2017-08-22,93.19000244140625
2017-08-23,93.04000091552734
2017-08-24,92.95999908447266
2017-08-25,93.66999816894531
2017-08-28,93.30000305175781
2017-08-29,93.44999694824219
2017-08-30,94.02999877929688
2017-08-31,94.26000213623047
2017-09-01,95.01000213623047
2017-09-05,94.80000305175781
2017-09-06,93.08999633789062
2017-09-07,92.66999816894531
2017-09-08,93.19000244140625
2017-09-11,94.18000030517578
2017-09-12,95.2300033569336
2017-09-13,95.01000213623047
2017-09-14,95.76000213623047
2017-09-15,96.83000183105469
2017-09-18,98.91000366210938
2017-09-19,98.5
2017-09-20,98.87999725341797
2017-09-21,98.81999969482422
2017-09-22,98.76000213623047
2017-09-25,98.88999938964844
2017-09-26,98.61000061035156
2017-09-27,99.4000015258789
2017-09-28,99.93000030517578
2017-09-29,98.33999633789062
2017-10-02,99.41999816894531
2017-10-03,99.26000213623047
2017-10-04,99.70999908447266
2017-10-05,99.88999938964844
2017-10-06,100.33999633789062
2017-10-09,100.70999908447266
2017-10-10,100.79000091552734
2017-10-11,101.20999908447266
2017-10-12,100.80000305175781
2017-10-13,101.94000244140625
2017-10-16,102.18000030517578
2017-10-17,101.58000183105469
2017-10-18,100.51000213623047
2017-10-19,98.79000091552734
2017-10-20,99.70999908447266
2017-10-23,99.01000213623047
2017-10-24,98.91000366210938
2017-10-25,104.05000305175781
2017-10-26,104.86000061035156
2017-10-27,106.11000061035156
2017-10-30,105.31999969482422
2017-10-31,106.16999816894531
2017-11-01,107.02999877929688
2017-11-02,108.44000244140625
2017-11-03,108.08999633789062
2017-11-06,107.06999969482422
2017-11-07,107.04000091552734
2017-11-08,107.75
2017-11-09,105.76000213623047
2017-11-10,105.19000244140625
2017-11-13,107.94000244140625
2017-11-14,108.16999816894531
2017-11-15,107.69999694824219
2017-11-16,108.25
2017-11-17,108.29000091552734
2017-11-20,110.69999694824219
2017-11-21,110.41999816894531
2017-11-22,111.0999984741211
2017-11-24,111.69999694824219
2017-11-27,111.91999816894531
2017-11-28,112.0
2017-11-29,111.87999725341797
2017-11-30,114.12000274658203
2017-12-01,112.62999725341797
2017-12-04,112.0199966430664
2017-12-05,113.20999908447266
2017-12-06,111.51000213623047
2017-12-07,112.3499984741211
2017-12-08,113.7300033569336
2017-12-11,114.9800033569336
2017-12-12,114.45999908447266
2017-12-13,114.37000274658203
2017-12-14,114.27999877929688
2017-12-15,115.91000366210938
2017-12-18,116.12000274658203
2017-12-19,117.0999984741211
2017-12-20,116.68000030517578
2017-12-21,114.0199966430664
2017-12-22,114.16999816894531
2017-12-26,114.81999969482422
2017-12-27,115.13999938964844
2017-12-28,115.56999969482422
2017-12-29,114.86000061035156
2018-01-02,115.68000030517578
2018-01-03,116.01000213623047
2018-01-04,116.77999877929688
2018-01-05,118.16000366210938
2018-01-08,118.5999984741211
2018-01-09,118.91000366210938
2018-01-10,118.58999633789062
2018-01-11,119.56999969482422
2018-01-12,119.3499984741211
2018-01-16,117.37999725341797
2018-01-17,118.87999725341797
2018-01-18,120.62999725341797
2018-01-19,121.33999633789062
2018-01-22,120.7300033569336
2018-01-23,119.73999786376953
2018-01-24,120.05999755859375
2018-01-25,120.95999908447266
2018-01-26,121.0199966430664
2018-01-29,118.66999816894531
2018-01-30,117.33000183105469
2018-01-31,122.68000030517578
2018-02-01,120.36000061035156
2018-02-02,117.62999725341797
2018-02-05,113.80999755859375
2018-02-06,114.23999786376953
2018-02-07,114.77999877929688
2018-02-08,110.7699966430664
2018-02-09,111.45999908447266
2018-02-12,115.6500015258789
2018-02-13,116.87999725341797
2018-02-14,118.12000274658203
2018-02-15,119.52999877929688
2018-02-16,118.80000305175781
2018-02-20,117.08000183105469
2018-02-21,116.91999816894531
2018-02-22,118.23999786376953
2018-02-23,119.12999725341797
2018-02-26,120.11000061035156
2018-02-27,118.91000366210938
2018-02-28,118.1500015258789
2018-03-01,115.94000244140625
2018-03-02,115.16000366210938
2018-03-05,114.79000091552734
2018-03-06,114.5199966430664
2018-03-07,115.79000091552734
2018-03-08,115.5
2018-03-09,117.33000183105469
2018-03-12,116.5199966430664
2018-03-13,115.91000366210938
2018-03-14,114.83000183105469
2018-03-15,114.1500015258789
2018-03-16,111.62999725341797
2018-03-19,110.81999969482422
2018-03-20,110.76000213623047
2018-03-21,110.13999938964844
2018-03-22,105.91999816894531
2018-03-23,103.05999755859375
2018-03-26,105.76000213623047
2018-03-27,104.44999694824219
2018-03-28,104.05000305175781
2018-03-29,106.25
2018-04-02,103.87000274658203
2018-04-03,104.55999755859375
2018-04-04,106.20999908447266
2018-04-05,106.06999969482422
2018-04-06,103.19999694824219
2018-04-09,103.9000015258789
2018-04-10,106.3499984741211
2018-04-11,105.29000091552734
2018-04-12,105.48999786376953
2018-04-13,104.80000305175781
2018-04-16,105.9800033569336
2018-04-17,107.68000030517578
2018-04-18,108.19999694824219
2018-04-19,107.69000244140625
2018-04-20,107.12000274658203
2018-04-23,107.01000213623047
2018-04-24,105.4000015258789
2018-04-25,106.66999816894531
2018-04-26,106.20999908447266
2018-04-27,104.8499984741211
2018-04-30,104.80999755859375
2018-05-01,105.47000122070312
2018-05-02,104.1500015258789
2018-05-03,104.22000122070312
2018-05-04,105.7300033569336
2018-05-07,105.6500015258789
2018-05-08,105.5
2018-05-09,106.20999908447266
2018-05-10,107.72000122070312
2018-05-11,107.66999816894531
2018-05-14,108.19000244140625
2018-05-15,106.33999633789062
2018-05-16,107.88999938964844
2018-05-17,108.19000244140625
2018-05-18,109.0999984741211
2018-05-21,110.66000366210938
2018-05-22,110.20999908447266
2018-05-23,108.3499984741211
2018-05-24,108.9800033569336
2018-05-25,108.4800033569336
2018-05-29,106.18000030517578
2018-05-30,106.88999938964844
2018-05-31,105.02999877929688
2018-06-01,106.33999633789062
2018-06-04,106.37999725341797
2018-06-05,107.16000366210938
2018-06-06,106.51000213623047
2018-06-07,106.30000305175781
2018-06-08,108.02999877929688
2018-06-11,107.70999908447266
2018-06-12,107.41000366210938
2018-06-13,106.55999755859375
2018-06-14,106.2699966430664
2018-06-15,105.94000244140625
2018-06-18,105.12999725341797
2018-06-19,102.06999969482422
2018-06-20,101.55000305175781
2018-06-21,100.22000122070312
2018-06-22,100.25
2018-06-25,101.91999816894531
2018-06-26,101.5999984741211
2018-06-27,100.31999969482422
2018-06-28,100.63999938964844
2018-06-29,102.0999984741211
2018-07-02,100.55000305175781
2018-07-03,100.20999908447266
2018-07-05,100.5
2018-07-06,101.06999969482422
2018-07-09,102.31999969482422
2018-07-10,102.70999908447266
2018-07-11,101.7300033569336
2018-07-12,102.23999786376953
2018-07-13,103.66000366210938
2018-07-16,103.0
2018-07-17,104.4800033569336
2018-07-18,104.54000091552734
2018-07-19,103.9800033569336
2018-07-20,103.94999694824219
2018-07-23,102.95999908447266
2018-07-24,114.37000274658203
2018-07-25,112.31999969482422
2018-07-26,113.12999725341797
2018-07-27,112.45999908447266
2018-07-30,112.58999633789062
2018-07-31,114.68000030517578
2018-08-01,113.41000366210938
2018-08-02,112.37000274658203
2018-08-03,113.1500015258789
2018-08-06,113.58999633789062
2018-08-07,112.29000091552734
2018-08-08,111.37000274658203
2018-08-09,111.44000244140625
2018-08-10,110.16000366210938
2018-08-13,108.5
2018-08-14,107.81999969482422
2018-08-15,107.0
2018-08-16,107.30999755859375
2018-08-17,106.94999694824219
2018-08-20,107.97000122070312
2018-08-21,107.2300033569336
2018-08-22,106.38999938964844
2018-08-23,105.37000274658203
2018-08-24,105.79000091552734
2018-08-27,106.55999755859375
2018-08-28,106.41999816894531
2018-08-29,106.5
2018-08-30,105.20999908447266
2018-08-31,105.18000030517578
2018-09-04,103.9800033569336
2018-09-05,105.27999877929688
2018-09-06,105.12999725341797
2018-09-07,105.37999725341797
2018-09-10,105.87000274658203
2018-09-11,105.5999984741211
2018-09-12,105.80000305175781
2018-09-13,108.48999786376953
2018-09-14,109.05999755859375
2018-09-17,109.3499984741211
2018-09-18,111.81999969482422
2018-09-19,111.62000274658203
2018-09-20,112.58000183105469
2018-09-21,112.76000213623047
2018-09-24,111.33999633789062
2018-09-25,110.06999969482422
2018-09-26,108.8499984741211
2018-09-27,107.81999969482422
2018-09-28,108.3499984741211
2018-10-01,109.12999725341797
2018-10-02,109.13999938964844
2018-10-03,107.55999755859375
2018-10-04,107.04000091552734
2018-10-05,106.66000366210938
2018-10-08,106.91000366210938
2018-10-09,104.72000122070312
2018-10-10,100.4800033569336
2018-10-11,97.19000244140625
2018-10-12,98.0199966430664
2018-10-15,98.38999938964844
2018-10-16,100.33000183105469
2018-10-17,99.55000305175781
2018-10-18,97.86000061035156
2018-10-19,97.58000183105469
2018-10-22,96.97000122070312
2018-10-23,92.4000015258789
2018-10-24,88.93000030517578
2018-10-25,89.0
2018-10-26,88.12000274658203
2018-10-29,89.38999938964844
2018-10-30,90.58999633789062
2018-10-31,90.72000122070312
2018-11-01,93.08000183105469
2018-11-02,92.41999816894531
2018-11-05,91.94000244140625
2018-11-06,91.97000122070312
2018-11-07,93.33000183105469
2018-11-08,93.62000274658203
2018-11-09,92.0
2018-11-12,91.44999694824219
2018-11-13,91.94000244140625
2018-11-14,91.62000274658203
2018-11-15,92.0199966430664
2018-11-16,93.91000366210938
2018-11-19,92.44000244140625
2018-11-20,92.30000305175781
2018-11-21,92.41999816894531
2018-11-23,92.58999633789062
2018-11-26,93.48999786376953
2018-11-27,92.94000244140625
2018-11-28,96.04000091552734
2018-11-29,95.33000183105469
2018-11-30,96.4000015258789
2018-12-03,96.19000244140625
2018-12-04,93.66999816894531
2018-12-06,93.8499984741211
2018-12-07,91.97000122070312
2018-12-10,91.16999816894531
2018-12-11,91.0999984741211
2018-12-12,91.54000091552734
2018-12-13,90.7699966430664
2018-12-14,91.19999694824219
2018-12-17,89.16999816894531
2018-12-18,89.5999984741211
2018-12-19,88.19000244140625
2018-12-20,86.69000244140625
2018-12-21,85.94999694824219
2018-12-24,83.79000091552734
2018-12-26,87.12999725341797
2018-12-27,89.31999969482422
2018-12-28,88.83000183105469
2018-12-31,89.83000183105469
2019-01-02,89.98999786376953
2019-01-03,87.06999969482422
2019-01-04,90.44999694824219
2019-01-07,90.87999725341797
2019-01-08,91.80999755859375
2019-01-09,91.7300033569336
2019-01-10,93.62000274658203
2019-01-11,94.61000061035156
2019-01-14,93.97000122070312
2019-01-15,93.73999786376953
2019-01-16,93.33000183105469
2019-01-17,94.81999969482422
2019-01-18,96.56999969482422
2019-01-22,96.51000213623047
2019-01-23,95.4800033569336
2019-01-24,95.9800033569336
2019-01-25,97.19999694824219
2019-01-28,97.83999633789062
2019-01-29,98.75
2019-01-30,102.19999694824219
2019-01-31,104.44999694824219
2019-02-01,104.47000122070312
2019-02-04,103.66999816894531
2019-02-05,104.7699966430664
2019-02-06,104.0999984741211
2019-02-07,103.02999877929688
2019-02-08,102.81999969482422
2019-02-11,102.0
2019-02-12,104.08000183105469
2019-02-13,104.41000366210938
2019-02-14,103.94999694824219
2019-02-15,104.9000015258789
2019-02-19,104.9800033569336
2019-02-20,106.43000030517578
2019-02-21,105.61000061035156
2019-02-22,106.94000244140625
2019-02-25,107.94000244140625
2019-02-26,106.8499984741211
2019-02-27,107.77999877929688
2019-02-28,108.04000091552734
2019-03-01,109.70999908447266
2019-03-04,109.38999938964844
2019-03-05,108.83999633789062
2019-03-06,107.9800033569336
2019-03-07,107.79000091552734
2019-03-08,108.4000015258789
2019-03-11,109.1500015258789
2019-03-12,110.55999755859375
2019-03-13,109.97000122070312
2019-03-14,110.12000274658203
2019-03-15,110.20999908447266
2019-03-18,111.5999984741211
2019-03-19,112.2699966430664
2019-03-20,109.9800033569336
2019-03-21,111.23999786376953
2019-03-22,108.98999786376953
2019-03-25,109.37999725341797
2019-03-26,110.86000061035156
2019-03-27,111.0999984741211
2019-03-28,113.0199966430664
2019-03-29,113.0
