Date,USB
2016-02-26,27.077173233032227
2016-02-29,26.5465145111084
2016-03-01,27.497554779052734
2016-03-02,27.931732177734375
2016-03-03,28.097129821777344
2016-03-04,28.27630615234375
2016-03-07,28.097129821777344
2016-03-08,27.463102340698242
2016-03-09,27.401073455810547
2016-03-10,27.22878646850586
2016-03-11,27.883487701416016
2016-03-14,27.904157638549805
2016-03-15,28.11090660095215
2016-03-16,27.93861961364746
2016-03-17,28.041994094848633
2016-03-18,28.476167678833008
2016-03-21,28.51751708984375
2016-03-22,28.476167678833008
2016-03-23,28.386573791503906
2016-03-24,28.104019165039062
2016-03-28,28.041994094848633
2016-03-29,28.010791778564453
2016-03-30,28.426897048950195
2016-03-31,28.14948844909668
2016-04-01,28.22577476501465
2016-04-04,28.211912155151367
2016-04-05,27.774995803833008
2016-04-06,27.802745819091797
2016-04-07,27.116167068481445
2016-04-08,27.31033706665039
2016-04-11,27.41436767578125
2016-04-12,27.920629501342773
2016-04-13,28.50318145751953
2016-04-14,28.628007888793945
2016-04-15,28.50318145751953
2016-04-18,28.5794677734375
2016-04-19,29.064916610717773
2016-04-20,29.63359832763672
2016-04-21,29.515701293945312
2016-04-22,30.02889060974121
2016-04-25,29.85552215576172
2016-04-26,30.077444076538086
2016-04-27,30.188398361206055
2016-04-28,29.911001205444336
2016-04-29,29.605852127075195
2016-05-02,29.80004119873047
2016-05-03,29.474088668823242
2016-05-04,28.93316078186035
2016-05-05,28.884605407714844
2016-05-06,28.974767684936523
2016-05-09,28.808320999145508
2016-05-10,29.168949127197266
2016-05-11,29.037179946899414
2016-05-12,29.085723876953125
2016-05-13,28.732036590576172
2016-05-16,28.912343978881836
2016-05-17,28.239648818969727
2016-05-18,28.863800048828125
2016-05-19,28.794445037841797
2016-05-20,28.947025299072266
2016-05-23,28.891542434692383
2016-05-24,29.321516036987305
2016-05-25,29.793100357055664
2016-05-26,29.591978073120117
2016-05-27,29.786165237426758
2016-05-31,29.696012496948242
2016-06-01,29.820850372314453
2016-06-02,29.86245346069336
2016-06-03,29.383935928344727
2016-06-06,29.737627029418945
2016-06-07,29.585046768188477
2016-06-08,29.68907928466797
2016-06-09,29.501832962036133
2016-06-10,29.099592208862305
2016-06-13,28.905410766601562
2016-06-14,28.56559181213379
2016-06-15,28.447702407836914
2016-06-16,28.475433349609375
2016-06-17,28.510112762451172
2016-06-20,28.58640480041504
2016-06-21,28.690425872802734
2016-06-22,28.676559448242188
2016-06-23,29.286846160888672
2016-06-24,27.643226623535156
2016-06-27,26.831825256347656
2016-06-28,27.2821044921875
2016-06-29,27.70096778869629
2016-06-30,28.154747009277344
2016-07-01,27.966251373291016
2016-07-05,27.268146514892578
2016-07-06,27.365880966186523
2016-07-07,27.386817932128906
2016-07-08,27.987205505371094
2016-07-11,28.13380241394043
2016-07-12,28.39209747314453
2016-07-13,28.364179611206055
2016-07-14,28.796993255615234
2016-07-15,29.243789672851562
2016-07-18,29.236820220947266
2016-07-19,29.29964256286621
2016-07-20,29.29964256286621
2016-07-21,29.236820220947266
2016-07-22,29.45322036743164
2016-07-25,29.29964256286621
2016-07-26,29.29964256286621
2016-07-27,29.327566146850586
2016-07-28,29.376434326171875
2016-07-29,29.439258575439453
2016-08-01,29.09718894958496
2016-08-02,28.92266273498535
2016-08-03,29.411340713500977
2016-08-04,29.34152603149414
2016-08-05,29.997751235961914
2016-08-08,29.976808547973633
2016-08-09,29.900020599365234
2016-08-10,29.669641494750977
2016-08-11,29.89303207397461
2016-08-12,29.8302001953125
2016-08-15,30.004730224609375
2016-08-16,30.03265953063965
2016-08-17,30.172277450561523
2016-08-18,30.172277450561523
2016-08-19,30.263036727905273
2016-08-22,30.276988983154297
2016-08-23,30.325851440429688
2016-08-24,30.186246871948242
2016-08-25,30.297927856445312
2016-08-26,30.297927856445312
2016-08-29,30.6051082611084
2016-08-30,30.772647857666016
2016-08-31,30.821510314941406
2016-09-01,30.737743377685547
2016-09-02,30.828487396240234
2016-09-06,30.619050979614258
2016-09-07,30.479448318481445
2016-09-08,30.6051082611084
2016-09-09,30.304920196533203
2016-09-12,30.577177047729492
2016-09-13,30.179256439208984
2016-09-14,29.962841033935547
2016-09-15,30.03962516784668
2016-09-16,29.739452362060547
2016-09-19,29.920955657958984
2016-09-20,30.03265953063965
2016-09-21,30.20020294189453
2016-09-22,30.137367248535156
2016-09-23,29.990768432617188
2016-09-26,29.648698806762695
2016-09-27,29.948888778686523
2016-09-28,30.082395553588867
2016-09-29,29.850500106811523
2016-09-30,30.138608932495117
2016-10-03,29.976987838745117
2016-10-04,30.110502243041992
2016-10-05,30.672658920288086
2016-10-06,30.84130096435547
2016-10-07,30.707801818847656
2016-10-10,30.77806854248047
2016-10-11,30.419689178466797
2016-10-12,30.49698257446289
2016-10-13,30.131587982177734
2016-10-14,30.110502243041992
2016-10-17,30.019155502319336
2016-10-18,30.222923278808594
2016-10-19,30.62346649169922
2016-10-20,30.883474349975586
2016-10-21,30.813207626342773
2016-10-24,30.932655334472656
2016-10-25,30.806175231933594
2016-10-26,31.08022117614746
2016-10-27,31.410491943359375
2016-10-28,31.368324279785156
2016-10-31,31.452653884887695
2016-11-01,31.241844177246094
2016-11-02,30.918609619140625
2016-11-03,30.9537410736084
2016-11-04,30.869417190551758
2016-11-07,31.56507682800293
2016-11-08,31.607240676879883
2016-11-09,32.7947998046875
2016-11-10,33.45532989501953
2016-11-11,33.659114837646484
2016-11-14,34.242347717285156
2016-11-15,34.22126770019531
2016-11-16,33.63804244995117
2016-11-17,34.20721435546875
2016-11-18,34.593711853027344
2016-11-21,34.62882614135742
2016-11-22,34.453155517578125
2016-11-23,34.67801284790039
2016-11-25,34.727203369140625
2016-11-28,34.36180877685547
2016-11-29,34.502349853515625
2016-11-30,34.86774826049805
2016-12-01,35.40882110595703
2016-12-02,35.13477325439453
2016-12-05,35.38774871826172
2016-12-06,35.64775466918945
2016-12-07,36.0904426574707
2016-12-08,36.46989440917969
2016-12-09,36.568267822265625
2016-12-12,36.24502944946289
2016-12-13,36.329345703125
2016-12-14,36.35043716430664
2016-12-15,36.5261116027832
2016-12-16,36.357460021972656
2016-12-19,36.448822021484375
2016-12-20,36.919620513916016
2016-12-21,36.65962219238281
2016-12-22,36.64556884765625
2016-12-23,36.680694580078125
2016-12-27,36.75798797607422
2016-12-28,36.58137130737305
2016-12-29,36.24225997924805
2016-12-30,36.291725158691406
2017-01-03,36.35530090332031
2017-01-04,36.62376403808594
2017-01-05,36.0091438293457
2017-01-06,36.24225997924805
2017-01-09,36.07976531982422
2017-01-10,36.185752868652344
2017-01-11,36.58843994140625
2017-01-12,36.3341178894043
2017-01-13,36.517784118652344
2017-01-17,35.5428581237793
2017-01-18,35.719482421875
2017-01-19,35.83958053588867
2017-01-20,36.17161560058594
2017-01-23,36.0091438293457
2017-01-24,36.57432556152344
2017-01-25,37.05472183227539
2017-01-26,37.40797424316406
2017-01-27,37.43621826171875
2017-01-30,37.337310791015625
2017-01-31,37.19600296020508
2017-02-01,37.46446990966797
2017-02-02,37.53513717651367
2017-02-03,37.90955352783203
2017-02-06,37.72587203979492
2017-02-07,37.584571838378906
2017-02-08,37.365570068359375
2017-02-09,37.824790954589844
2017-02-10,37.87424087524414
2017-02-13,38.24160385131836
2017-02-14,38.538326263427734
2017-02-15,38.955135345458984
2017-02-16,38.86329650878906
2017-02-17,38.77146530151367
2017-02-21,38.997528076171875
2017-02-22,39.07524871826172
2017-02-23,39.13882064819336
2017-02-24,38.92688751220703
2017-02-27,39.06111145019531
2017-02-28,38.856231689453125
2017-03-01,39.85237121582031
2017-03-02,39.195335388183594
2017-03-03,39.244808197021484
2017-03-06,39.06111145019531
2017-03-07,38.87743377685547
2017-03-08,38.764400482177734
2017-03-09,38.813846588134766
2017-03-10,38.813846588134766
2017-03-13,38.799713134765625
2017-03-14,38.856231689453125
2017-03-15,38.8279914855957
2017-03-16,38.87743377685547
2017-03-17,38.637229919433594
2017-03-20,38.3193244934082
2017-03-21,37.22427749633789
2017-03-22,37.16070556640625
2017-03-23,37.14657211303711
2017-03-24,37.139495849609375
2017-03-27,36.87809753417969
2017-03-28,37.2384033203125
2017-03-29,36.755435943603516
2017-03-30,37.01822280883789
2017-03-31,36.57786560058594
2017-04-03,36.613380432128906
2017-04-04,36.54945755004883
2017-04-05,36.25115966796875
2017-04-06,36.47133255004883
2017-04-07,36.329280853271484
2017-04-10,36.066490173339844
2017-04-11,36.144622802734375
2017-04-12,36.009674072265625
2017-04-13,35.498294830322266
2017-04-17,35.89603805541992
2017-04-18,35.37044906616211
2017-04-19,35.292320251464844
2017-04-20,35.99546813964844
2017-04-21,35.874725341796875
2017-04-24,36.6204948425293
2017-04-25,37.025325775146484
2017-04-26,37.01822280883789
2017-04-27,36.87617111206055
2017-04-28,36.42162322998047
2017-05-01,36.71990966796875
2017-05-02,36.627586364746094
2017-05-03,37.08214569091797
2017-05-04,37.153175354003906
2017-05-05,36.7696418762207
2017-05-08,36.93300247192383
2017-05-09,36.63469314575195
2017-05-10,36.91168975830078
2017-05-11,36.67730712890625
2017-05-12,36.51394271850586
2017-05-15,36.7696418762207
2017-05-16,36.904579162597656
2017-05-17,35.83921432495117
2017-05-18,36.0380859375
2017-05-19,36.29377365112305
2017-05-22,36.53526306152344
2017-05-23,36.904579162597656
2017-05-24,36.783843994140625
2017-05-25,36.7696418762207
2017-05-26,36.53526306152344
2017-05-30,36.29377365112305
2017-05-31,36.144622802734375
2017-06-01,36.59918212890625
2017-06-02,36.435813903808594
2017-06-05,36.457130432128906
2017-06-06,36.13752365112305
2017-06-07,36.32217025756836
2017-06-08,36.776737213134766
2017-06-09,37.565120697021484
2017-06-12,37.536712646484375
2017-06-13,37.60062026977539
2017-06-14,37.52960968017578
2017-06-15,37.2028923034668
2017-06-16,37.124759674072266
2017-06-19,37.33784484863281
2017-06-20,37.17448043823242
2017-06-21,36.93300247192383
2017-06-22,36.435813903808594
2017-06-23,36.05938720703125
2017-06-26,36.22984313964844
2017-06-27,36.52105712890625
2017-06-28,37.120933532714844
2017-06-29,36.97809600830078
2017-06-30,37.07808303833008
2017-07-03,37.54941177368164
2017-07-05,37.60654067993164
2017-07-06,37.26374816894531
2017-07-07,37.46371078491211
2017-07-10,37.356597900390625
2017-07-11,36.97096633911133
2017-07-12,37.06379318237305
2017-07-13,37.29232406616211
2017-07-14,37.19233703613281
2017-07-17,37.15663528442383
2017-07-18,36.8709831237793
2017-07-19,37.19233703613281
2017-07-20,37.478004455566406
2017-07-21,37.22090148925781
2017-07-24,37.69937515258789
2017-07-25,37.97075271606445
2017-07-26,37.442291259765625
2017-07-27,37.442291259765625
2017-07-28,37.54227066040039
2017-07-31,37.69224166870117
2017-08-01,37.81365203857422
2017-08-02,37.84220504760742
2017-08-03,37.620826721191406
2017-08-04,37.9350471496582
2017-08-07,37.9350471496582
2017-08-08,37.98503494262695
2017-08-09,38.013607025146484
2017-08-10,37.40658187866211
2017-08-11,37.170921325683594
2017-08-14,37.69937515258789
2017-08-15,37.83506774902344
2017-08-16,37.74222946166992
2017-08-17,36.93525695800781
2017-08-18,36.90669250488281
2017-08-21,36.8995475769043
2017-08-22,37.09236526489258
2017-08-23,36.999534606933594
2017-08-24,37.02810287475586
2017-08-25,37.185203552246094
2017-08-28,37.10663986206055
2017-08-29,36.77813720703125
2017-08-30,36.8424072265625
2017-08-31,36.599605560302734
2017-09-01,36.90669250488281
2017-09-05,36.328243255615234
2017-09-06,36.3568000793457
2017-09-07,35.60694885253906
2017-09-08,35.69265365600586
2017-09-11,36.33536911010742
2017-09-12,36.8281364440918
2017-09-13,37.16378402709961
2017-09-14,36.87812042236328
2017-09-15,36.999534606933594
2017-09-18,37.40658187866211
2017-09-19,37.9636116027832
2017-09-20,38.220703125
2017-09-21,38.377811431884766
2017-09-22,38.32781982421875
2017-09-25,38.284976959228516
2017-09-26,38.277835845947266
2017-09-27,38.67060089111328
2017-09-28,38.404903411865234
2017-09-29,38.48390579223633
2017-10-02,38.376182556152344
2017-10-03,38.3977165222168
2017-10-04,38.167938232421875
2017-10-05,38.60597229003906
2017-10-06,38.907588958740234
2017-10-09,38.67060470581055
2017-10-10,38.9434928894043
2017-10-11,38.96504592895508
2017-10-12,38.771148681640625
2017-10-13,38.87168884277344
2017-10-16,38.96504592895508
2017-10-17,38.69215393066406
2017-10-18,38.25410461425781
2017-10-19,38.48390579223633
2017-10-20,38.84296417236328
2017-10-23,38.87168884277344
2017-10-24,38.929134368896484
2017-10-25,38.878868103027344
2017-10-26,38.99375915527344
2017-10-27,39.094303131103516
2017-10-30,38.96504592895508
2017-10-31,39.051212310791016
2017-11-01,39.123023986816406
2017-11-02,39.4102783203125
2017-11-03,39.24510192871094
2017-11-06,39.38872146606445
2017-11-07,38.383365631103516
2017-11-08,37.830413818359375
2017-11-09,37.42108917236328
2017-11-10,37.06203079223633
2017-11-13,37.112300872802734
2017-11-14,37.22002029418945
2017-11-15,37.349281311035156
2017-11-16,37.205657958984375
2017-11-17,37.25592041015625
2017-11-20,37.29182815551758
2017-11-21,37.26310348510742
2017-11-22,37.2774658203125
2017-11-24,37.22002029418945
2017-11-27,37.141021728515625
2017-11-28,38.07456970214844
2017-11-29,39.324092864990234
2017-11-30,39.60416030883789
2017-12-01,39.42463302612305
2017-12-04,39.94886016845703
2017-12-05,39.3671875
2017-12-06,39.20201110839844
2017-12-07,39.42463302612305
2017-12-08,39.75495910644531
2017-12-11,39.690345764160156
2017-12-12,39.85549545288086
2017-12-13,39.20919418334961
2017-12-14,38.88603591918945
2017-12-15,39.137386322021484
2017-12-18,39.338470458984375
2017-12-19,39.18046569824219
2017-12-20,38.96504592895508
2017-12-21,39.15892791748047
2017-12-22,39.10865783691406
2017-12-26,38.7855110168457
2017-12-27,38.82859420776367
2017-12-28,38.958580017089844
2017-12-29,38.691402435302734
2018-01-02,39.01634979248047
2018-01-03,39.39906311035156
2018-01-04,39.70235824584961
2018-01-05,39.9478874206543
2018-01-08,40.00566101074219
2018-01-09,40.28006362915039
2018-01-10,40.5833625793457
2018-01-11,40.92997741699219
2018-01-12,41.14662170410156
2018-01-16,41.283809661865234
2018-01-17,40.684452056884766
2018-01-18,40.5472526550293
2018-01-19,40.77111053466797
2018-01-22,41.34880065917969
2018-01-23,41.29104995727539
2018-01-24,41.702659606933594
2018-01-25,41.868743896484375
2018-01-26,41.962608337402344
2018-01-29,41.87596130371094
2018-01-30,41.44990158081055
2018-01-31,41.26215362548828
2018-02-01,41.49323272705078
2018-02-02,41.08884811401367
2018-02-05,39.4423942565918
2018-02-06,39.4423942565918
2018-02-07,39.572391510009766
2018-02-08,38.019813537597656
2018-02-09,38.81415939331055
2018-02-12,38.97301483154297
2018-02-13,39.095787048339844
2018-02-14,39.940673828125
2018-02-15,39.789024353027344
2018-02-16,40.157310485839844
2018-02-20,39.651817321777344
2018-02-21,39.789024353027344
2018-02-22,39.189674377441406
2018-02-23,40.070648193359375
2018-02-26,40.323402404785156
2018-02-27,39.72401809692383
2018-02-28,39.25465393066406
2018-03-01,38.39532470703125
2018-03-02,38.568626403808594
2018-03-05,38.97301483154297
2018-03-06,39.1174430847168
2018-03-07,38.74916458129883
2018-03-08,38.951351165771484
2018-03-09,39.919002532958984
2018-03-12,39.72401809692383
2018-03-13,39.102996826171875
2018-03-14,38.46754455566406
2018-03-15,38.53254318237305
2018-03-16,38.460296630859375
2018-03-19,38.12812423706055
2018-03-20,37.98371505737305
2018-03-21,37.94759750366211
2018-03-22,36.57558059692383
2018-03-23,35.56459426879883
2018-03-26,37.0377311706543
2018-03-27,36.00509262084961
2018-03-28,36.375606536865234
2018-03-29,36.6879997253418
2018-04-02,36.09226989746094
2018-04-03,36.52090072631836
2018-04-04,36.818763732910156
2018-04-05,37.109371185302734
2018-04-06,36.528160095214844
2018-04-09,36.753379821777344
2018-04-10,37.109371185302734
2018-04-11,36.72431945800781
2018-04-12,37.225616455078125
2018-04-13,37.014930725097656
2018-04-16,37.34910202026367
2018-04-17,37.06577682495117
2018-04-18,36.32475280761719
2018-04-19,36.83330154418945
2018-04-20,36.63715362548828
2018-04-23,36.71704864501953
2018-04-24,36.62987518310547
2018-04-25,36.898677825927734
2018-04-26,36.89141845703125
2018-04-27,37.23286819458008
2018-04-30,36.651668548583984
2018-05-01,36.84782409667969
2018-05-02,36.22303771972656
2018-05-03,36.31022644042969
2018-05-04,36.57176208496094
2018-05-07,36.58628463745117
2018-05-08,36.56448745727539
2018-05-09,36.9277458190918
2018-05-10,37.17475509643555
2018-05-11,37.41448974609375
2018-05-14,37.1820182800293
2018-05-15,37.138427734375
2018-05-16,37.04399108886719
2018-05-17,37.160221099853516
2018-05-18,36.72431945800781
2018-05-21,36.83330154418945
2018-05-22,37.094825744628906
2018-05-23,37.007652282714844
2018-05-24,36.81149673461914
2018-05-25,36.71704864501953
2018-05-29,35.496551513671875
2018-05-30,36.2085075378418
2018-05-31,36.31749725341797
2018-06-01,36.87687683105469
2018-06-04,36.985862731933594
2018-06-05,37.21107482910156
2018-06-06,37.610652923583984
2018-06-07,37.654239654541016
2018-06-08,37.814064025878906
2018-06-11,37.37816619873047
2018-06-12,37.21833801269531
2018-06-13,37.109371185302734
2018-06-14,37.000389099121094
2018-06-15,37.32732009887695
2018-06-18,37.25465393066406
2018-06-19,37.523460388183594
2018-06-20,37.24740219116211
2018-06-21,37.04399108886719
2018-06-22,36.87687683105469
2018-06-25,36.746116638183594
2018-06-26,36.47005081176758
2018-06-27,36.20125198364258
2018-06-28,36.267024993896484
2018-06-29,36.55938720703125
2018-07-02,36.84443283081055
2018-07-03,36.52283477783203
2018-07-05,36.49361038208008
2018-07-06,36.6982536315918
2018-07-09,37.546104431152344
2018-07-10,37.531471252441406
2018-07-11,37.46569061279297
2018-07-12,37.53879165649414
2018-07-13,37.20988464355469
2018-07-16,37.49492645263672
2018-07-17,37.49492645263672
2018-07-18,37.071014404296875
2018-07-19,37.53879165649414
2018-07-20,37.319515228271484
2018-07-23,37.91154098510742
2018-07-24,37.75074005126953
2018-07-25,37.72881317138672
2018-07-26,38.26968765258789
2018-07-27,38.445106506347656
2018-07-30,38.72282791137695
2018-07-31,38.74475860595703
2018-08-01,38.45240783691406
2018-08-02,38.40854263305664
2018-08-03,38.67168426513672
2018-08-06,38.6862907409668
2018-08-07,38.95672607421875
2018-08-08,39.117515563964844
2018-08-09,39.08829116821289
2018-08-10,38.81053924560547
2018-08-13,38.2769889831543
2018-08-14,38.86170959472656
2018-08-15,38.43777847290039
2018-08-16,38.854393005371094
2018-08-17,38.94942092895508
2018-08-20,39.3367919921875
2018-08-21,39.60721969604492
2018-08-22,39.424495697021484
2018-08-23,39.32216262817383
2018-08-24,39.47566223144531
2018-08-27,39.80455780029297
2018-08-28,39.61452865600586
2018-08-29,39.70954895019531
2018-08-30,39.497581481933594
2018-08-31,39.548744201660156
2018-09-04,39.643760681152344
2018-09-05,39.70954895019531
2018-09-06,39.70954895019531
2018-09-07,39.60721969604492
2018-09-10,39.5633659362793
2018-09-11,39.61452865600586
2018-09-12,39.13943862915039
2018-09-13,39.482967376708984
2018-09-14,39.57067108154297
2018-09-17,39.5633659362793
2018-09-18,39.57798767089844
2018-09-19,40.140769958496094
2018-09-20,40.45506286621094
2018-09-21,40.30156707763672
2018-09-24,39.77531814575195
2018-09-25,39.658382415771484
2018-09-26,39.18330383300781
2018-09-27,38.95515060424805
2018-09-28,38.86682891845703
2018-10-01,38.881553649902344
2018-10-02,38.81531524658203
2018-10-03,39.3231315612793
2018-10-04,39.50713348388672
2018-10-05,39.35993194580078
2018-10-08,39.69112777709961
2018-10-09,39.70584487915039
2018-10-10,39.24953079223633
2018-10-11,38.13822555541992
2018-10-12,37.380165100097656
2018-10-15,37.17409133911133
2018-10-16,37.51264190673828
2018-10-17,38.93307113647461
2018-10-18,38.36636734008789
2018-10-19,38.638675689697266
2018-10-22,37.85118865966797
2018-10-23,37.807029724121094
2018-10-24,37.004817962646484
2018-10-25,37.733428955078125
2018-10-26,37.468475341796875
2018-10-29,37.94686508178711
2018-10-30,38.506202697753906
2018-10-31,38.469398498535156
2018-11-01,38.36636734008789
2018-11-02,38.322200775146484
2018-11-05,38.52091979980469
2018-11-06,38.741722106933594
2018-11-07,38.697547912597656
2018-11-08,38.95515060424805
2018-11-09,39.1170654296875
2018-11-12,38.947784423828125
2018-11-13,39.51448440551758
2018-11-14,39.74262619018555
2018-11-15,40.228389739990234
2018-11-16,40.419734954833984
2018-11-19,40.478614807128906
2018-11-20,39.82358932495117
2018-11-21,39.50713348388672
2018-11-23,39.38936233520508
2018-11-26,39.860389709472656
2018-11-27,39.53657913208008
2018-11-28,39.9560661315918
2018-11-29,39.77206802368164
2018-11-30,40.08118438720703
2018-12-03,40.03703689575195
2018-12-04,38.712276458740234
2018-12-06,38.52091979980469
2018-12-07,38.094051361083984
2018-12-10,37.22561264038086
2018-12-11,36.88706970214844
2018-12-12,36.8944206237793
2018-12-13,36.20259475708008
2018-12-14,35.87876892089844
2018-12-17,35.282630920410156
2018-12-18,34.782169342041016
2018-12-19,34.016754150390625
2018-12-20,33.68556594848633
2018-12-21,32.83184051513672
2018-12-24,32.20625305175781
2018-12-26,33.40589141845703
2018-12-27,33.59724807739258
2018-12-28,33.545310974121094
2018-12-31,33.90888595581055
2019-01-02,34.39118194580078
2019-01-03,33.90888595581055
2019-01-04,34.74733352661133
2019-01-07,34.58409881591797
2019-01-08,34.806697845458984
2019-01-09,35.17768859863281
2019-01-10,35.10348892211914
2019-01-11,35.19994354248047
2019-01-14,35.45963668823242
2019-01-15,35.59320068359375
2019-01-16,36.43907165527344
2019-01-17,36.9139518737793
2019-01-18,37.262672424316406
2019-01-22,37.20331954956055
2019-01-23,37.4926872253418
2019-01-24,37.75981903076172
2019-01-25,38.115962982177734
2019-01-28,38.04176330566406
2019-01-29,37.87852096557617
2019-01-30,37.8711051940918
2019-01-31,37.960147857666016
2019-02-01,38.05660629272461
2019-02-04,38.264366149902344
2019-02-05,38.19758987426758
2019-02-06,38.167903900146484
2019-02-07,37.80432891845703
2019-02-08,37.52979278564453
2019-02-11,37.50753402709961
2019-02-12,37.99723815917969
2019-02-13,37.7746467590332
2019-02-14,37.44075393676758
2019-02-15,38.07143020629883
2019-02-19,38.07143020629883
2019-02-20,38.28661346435547
2019-02-21,37.87852096557617
2019-02-22,38.0491828918457
2019-02-25,38.294036865234375
2019-02-26,38.06401824951172
2019-02-27,38.24209976196289
2019-02-28,38.3533935546875
2019-03-01,38.37565231323242
2019-03-04,38.338558197021484
2019-03-05,38.24209976196289
2019-03-06,37.915626525878906
2019-03-07,37.60398483276367
2019-03-08,37.74496841430664
2019-03-11,38.182743072509766
2019-03-12,37.87852096557617
2019-03-13,38.27178192138672
2019-03-14,38.36824035644531
2019-03-15,38.635353088378906
