Date,GIS
2015-10-14,38.27327346801758
2015-10-15,38.48480224609375
2015-10-16,38.853275299072266
2015-10-19,38.67585372924805
2015-10-20,38.621253967285156
2015-10-21,38.88056564331055
2015-10-22,40.41585922241211
2015-10-23,39.80173110961914
2015-10-26,39.78809356689453
2015-10-27,39.7266845703125
2015-10-28,39.658451080322266
2015-10-29,39.69938659667969
2015-10-30,39.65162658691406
2015-11-02,39.56291961669922
2015-11-03,39.10573959350586
2015-11-04,39.09209060668945
2015-11-05,39.31727600097656
2015-11-06,38.60762405395508
2015-11-09,38.5052604675293
2015-11-10,38.66220474243164
2015-11-11,38.9829216003418
2015-11-12,38.348331451416016
2015-11-13,38.08219528198242
2015-11-16,38.969276428222656
2015-11-17,38.34151077270508
2015-11-18,39.010215759277344
2015-11-19,38.83280563354492
2015-11-20,38.7236213684082
2015-11-23,39.44691848754883
2015-11-24,39.55608367919922
2015-11-25,39.740318298339844
2015-11-27,39.8563232421875
2015-11-30,39.41279220581055
2015-12-01,39.753963470458984
2015-12-02,39.43327713012695
2015-12-03,39.078433990478516
2015-12-04,39.9313850402832
2015-12-07,39.97233963012695
2015-12-08,40.2657356262207
2015-12-09,39.97233963012695
2015-12-10,40.10881805419922
2015-12-11,39.64479064941406
2015-12-14,39.869972229003906
2015-12-15,39.95186233520508
2015-12-16,40.388572692871094
2015-12-17,39.051143646240234
2015-12-18,38.853275299072266
2015-12-21,39.17397689819336
2015-12-22,39.8563232421875
2015-12-23,40.20431900024414
2015-12-24,40.06787109375
2015-12-28,39.97233963012695
2015-12-29,40.177040100097656
2015-12-30,39.95868682861328
2015-12-31,39.34457015991211
2016-01-04,39.20808410644531
2016-01-05,39.03067398071289
2016-01-06,38.7099723815918
2016-01-07,37.89850616455078
2016-01-08,38.022300720214844
2016-01-11,38.44865036010742
2016-01-12,38.76498794555664
2016-01-13,38.02916717529297
2016-01-14,38.06354522705078
2016-01-15,37.64406204223633
2016-01-19,38.1116828918457
2016-01-20,37.520267486572266
2016-01-21,37.21769332885742
2016-01-22,38.0497932434082
2016-01-25,37.685302734375
2016-01-26,37.91226577758789
2016-01-27,37.781585693359375
2016-01-28,37.96726989746094
2016-01-29,38.86126708984375
2016-02-01,38.971290588378906
2016-02-02,38.37300109863281
2016-02-03,38.28361892700195
2016-02-04,37.90538024902344
2016-02-05,38.077293395996094
2016-02-08,38.317996978759766
2016-02-09,38.469276428222656
2016-02-10,38.57242965698242
2016-02-11,38.49679183959961
2016-02-12,39.12258529663086
2016-02-16,39.65211486816406
2016-02-17,39.982200622558594
2016-02-18,40.29854202270508
2016-02-19,40.38105773925781
2016-02-22,40.1403694152832
2016-02-23,40.4498291015625
2016-02-24,40.546104431152344
2016-02-25,41.357574462890625
2016-02-26,40.573612213134766
2016-02-29,40.470455169677734
2016-03-01,40.82805252075195
2016-03-02,40.93809127807617
2016-03-03,41.116878509521484
2016-03-04,41.398834228515625
2016-03-07,40.99998092651367
2016-03-08,41.22691345214844
2016-03-09,41.56389236450195
2016-03-10,41.62577819824219
2016-03-11,41.99025344848633
2016-03-14,41.873348236083984
2016-03-15,42.1140251159668
2016-03-16,42.21717834472656
2016-03-17,42.485374450683594
2016-03-18,42.49224853515625
2016-03-21,42.15528869628906
2016-03-22,41.804569244384766
2016-03-23,41.95586395263672
2016-03-24,42.196563720703125
2016-03-28,42.55414581298828
2016-03-29,43.283103942871094
2016-03-30,43.53754425048828
2016-03-31,43.56505584716797
2016-04-01,44.6722412109375
2016-04-04,44.94731140136719
2016-04-05,44.204593658447266
2016-04-06,44.10832595825195
2016-04-07,43.72043991088867
2016-04-08,43.84511184692383
2016-04-11,43.5542106628418
2016-04-12,43.95594787597656
2016-04-13,43.42259979248047
2016-04-14,43.020870208740234
2016-04-15,43.25636672973633
2016-04-18,43.31177520751953
2016-04-19,43.2078742980957
2016-04-20,42.6953125
2016-04-21,41.6424674987793
2016-04-22,41.94725036621094
2016-04-25,42.31434631347656
2016-04-26,42.051143646240234
2016-04-27,42.34204864501953
2016-04-28,42.43209457397461
2016-04-29,42.487525939941406
2016-05-02,43.09705352783203
2016-05-03,42.702232360839844
2016-05-04,42.76457595825195
2016-05-05,43.00008773803711
2016-05-06,43.020870208740234
2016-05-09,43.450313568115234
2016-05-10,44.1429557800293
2016-05-11,44.33690643310547
2016-05-12,44.82868957519531
2016-05-13,44.690155029296875
2016-05-16,44.72479248046875
2016-05-17,43.63039779663086
2016-05-18,43.214805603027344
2016-05-19,43.58190155029297
2016-05-20,43.25636672973633
2016-05-23,43.429527282714844
2016-05-24,43.221717834472656
2016-05-25,43.19402313232422
2016-05-26,43.54727554321289
2016-05-27,43.54727554321289
2016-05-31,43.48492431640625
2016-06-01,43.75508117675781
2016-06-02,43.796634674072266
2016-06-03,44.115257263183594
2016-06-06,44.0390625
2016-06-07,44.34383010864258
2016-06-08,44.620887756347656
2016-06-09,45.25812911987305
2016-06-10,45.306617736816406
2016-06-13,44.918731689453125
2016-06-14,45.05034255981445
2016-06-15,44.94643783569336
2016-06-16,45.562896728515625
2016-06-17,45.58367919921875
2016-06-20,45.632171630859375
2016-06-21,46.07546615600586
2016-06-22,45.99235153198242
2016-06-23,46.24863052368164
2016-06-24,45.8122673034668
2016-06-27,45.846885681152344
2016-06-28,45.5490608215332
2016-06-29,47.003639221191406
2016-06-30,49.40022277832031
2016-07-01,49.82966613769531
2016-07-05,49.947418212890625
2016-07-06,50.25910949707031
2016-07-07,50.217281341552734
2016-07-08,50.52406692504883
2016-07-11,50.07085037231445
2016-07-12,49.79890441894531
2016-07-13,50.161495208740234
2016-07-14,50.26607131958008
2016-07-15,50.217281341552734
2016-07-18,50.3985710144043
2016-07-19,50.64958572387695
2016-07-20,49.994136810302734
2016-07-21,49.652488708496094
2016-07-22,49.659461975097656
2016-07-25,49.9871711730957
2016-07-26,49.70128631591797
2016-07-27,49.192283630371094
2016-07-28,49.74314498901367
2016-07-29,50.126617431640625
2016-08-01,49.94533920288086
2016-08-02,49.485145568847656
2016-08-03,48.655391693115234
2016-08-04,49.150447845458984
2016-08-05,49.192283630371094
2016-08-08,49.24808120727539
2016-08-09,49.45726776123047
2016-08-10,49.54788589477539
2016-08-11,49.55487060546875
2016-08-12,49.62458801269531
2016-08-15,49.53395080566406
2016-08-16,49.15742874145508
2016-08-17,49.19926071166992
2016-08-18,49.6943244934082
2016-08-19,49.819828033447266
2016-08-22,49.89652633666992
2016-08-23,49.575775146484375
2016-08-24,49.506065368652344
2016-08-25,49.77800750732422
2016-08-26,49.4154052734375
2016-08-29,49.79890441894531
2016-08-30,49.164405822753906
2016-08-31,49.38055419921875
2016-09-01,48.885494232177734
2016-09-02,49.46422576904297
2016-09-06,49.436363220214844
2016-09-07,47.309669494628906
2016-09-08,47.04471969604492
2016-09-09,45.357303619384766
2016-09-12,46.2149543762207
2016-09-13,45.74079895019531
2016-09-14,45.657135009765625
2016-09-15,45.6989860534668
2016-09-16,45.4549446105957
2016-09-19,45.46888732910156
2016-09-20,45.11328125
2016-09-21,45.50374984741211
2016-09-22,45.36427307128906
2016-09-23,45.078407287597656
2016-09-26,44.55545425415039
2016-09-27,44.56940460205078
2016-09-28,44.68096923828125
2016-09-29,44.38810348510742
2016-09-30,44.5415153503418
2016-10-03,44.5415153503418
2016-10-04,43.96277618408203
2016-10-05,43.81523513793945
2016-10-06,43.85737991333008
2016-10-07,43.653621673583984
2016-10-10,43.871437072753906
2016-10-11,43.52716064453125
2016-10-12,43.653621673583984
2016-10-13,43.716861724853516
2016-10-14,43.40770721435547
2016-10-17,43.40068817138672
2016-10-18,43.499046325683594
2016-10-19,43.26015853881836
2016-10-20,42.85966491699219
2016-10-21,42.655906677246094
2016-10-24,42.782386779785156
2016-10-25,42.929927825927734
2016-10-26,42.74725341796875
2016-10-27,42.66294860839844
2016-10-28,43.32339859008789
2016-10-31,43.5482292175293
2016-11-01,43.30232238769531
2016-11-02,43.12665939331055
2016-11-03,42.94398498535156
2016-11-04,42.61375045776367
2016-11-07,43.44285202026367
2016-11-08,44.76375961303711
2016-11-09,44.08222579956055
2016-11-10,42.90886306762695
2016-11-11,42.887779235839844
2016-11-14,43.00019073486328
2016-11-15,43.0704460144043
2016-11-16,43.04233932495117
2016-11-17,43.11260986328125
2016-11-18,43.04233932495117
2016-11-21,43.30232238769531
2016-11-22,44.04007339477539
2016-11-23,43.19692611694336
2016-11-25,43.773067474365234
2016-11-28,43.61851119995117
2016-11-29,44.02602005004883
2016-11-30,42.8175163269043
2016-12-01,42.571598052978516
2016-12-02,42.8175163269043
2016-12-05,42.951011657714844
2016-12-06,42.880741119384766
2016-12-07,44.25788497924805
2016-12-08,43.899539947509766
2016-12-09,44.405426025390625
2016-12-12,44.876182556152344
2016-12-13,44.78484344482422
2016-12-14,44.17356491088867
2016-12-15,44.138427734375
2016-12-16,44.6162109375
2016-12-19,44.30706024169922
2016-12-20,43.175865173339844
2016-12-21,43.8363151550293
2016-12-22,43.88548278808594
2016-12-23,43.67470169067383
2016-12-27,43.70281219482422
2016-12-28,43.484989166259766
2016-12-29,43.81523513793945
2016-12-30,43.40068817138672
2017-01-03,43.62552261352539
2017-01-04,43.61146545410156
2017-01-05,43.73793411254883
2017-01-06,43.525508880615234
2017-01-09,42.88117980957031
2017-01-10,42.80327606201172
2017-01-11,43.17856216430664
2017-01-12,43.38390350341797
2017-01-13,43.249359130859375
2017-01-17,43.88663101196289
2017-01-18,43.95744705200195
2017-01-19,43.6529655456543
2017-01-20,44.198184967041016
2017-01-23,43.98576736450195
2017-01-24,44.37520217895508
2017-01-25,44.61594772338867
2017-01-26,44.39645004272461
2017-01-27,44.410606384277344
2017-01-30,44.325645446777344
2017-01-31,44.24066925048828
2017-02-01,43.4547004699707
2017-02-02,43.702537536621094
2017-02-03,44.41769027709961
2017-02-06,43.5042724609375
2017-02-07,43.773338317871094
2017-02-08,44.056575775146484
2017-02-09,44.65135955810547
2017-02-10,44.43893814086914
2017-02-13,44.53097915649414
2017-02-14,44.672603607177734
2017-02-15,44.7434196472168
2017-02-16,43.57508087158203
2017-02-17,41.93942642211914
2017-02-21,43.20688247680664
2017-02-22,42.90241622924805
2017-02-23,43.03695297241211
2017-02-24,43.4547004699707
2017-02-27,42.44215393066406
2017-02-28,42.74663162231445
2017-03-01,42.87407684326172
2017-03-02,43.12898635864258
2017-03-03,43.001548767089844
2017-03-06,42.78910446166992
2017-03-07,42.661659240722656
2017-03-08,42.53421401977539
2017-03-09,42.93073654174805
2017-03-10,42.888240814208984
2017-03-13,42.852840423583984
2017-03-14,42.81035614013672
2017-03-15,43.3060188293457
2017-03-16,43.05818176269531
2017-03-17,42.95197677612305
2017-03-20,42.66873550415039
2017-03-21,42.31470489501953
2017-03-22,41.73408508300781
2017-03-23,42.038551330566406
2017-03-24,41.88986587524414
2017-03-27,41.62786865234375
2017-03-28,41.78364181518555
2017-03-29,42.08811950683594
2017-03-30,41.826133728027344
2017-03-31,41.78364181518555
2017-04-03,41.45793914794922
2017-04-04,41.337547302246094
2017-04-05,41.24550247192383
2017-04-06,41.18838119506836
2017-04-07,41.15983581542969
2017-04-10,41.067020416259766
2017-04-11,40.99562072753906
2017-04-12,41.10985565185547
2017-04-13,40.817134857177734
2017-04-17,41.12413024902344
2017-04-18,41.523948669433594
2017-04-19,41.29549026489258
2017-04-20,41.32403564453125
2017-04-21,41.21694564819336
2017-04-24,41.509674072265625
2017-04-25,41.5810546875
2017-04-26,41.32403564453125
2017-04-27,40.988487243652344
2017-04-28,41.05987548828125
2017-05-01,40.4101676940918
2017-05-02,39.9246826171875
2017-05-03,40.01749801635742
2017-05-04,40.73145294189453
2017-05-05,40.90993881225586
2017-05-08,40.98134231567383
2017-05-09,40.2459602355957
2017-05-10,40.22454833984375
2017-05-11,40.167423248291016
2017-05-12,40.1602783203125
2017-05-15,40.23881530761719
2017-05-16,40.04605484008789
2017-05-17,40.003211975097656
2017-05-18,39.91755294799805
2017-05-19,40.14601135253906
2017-05-22,40.488704681396484
2017-05-23,40.47441482543945
2017-05-24,40.63149642944336
2017-05-25,40.57438278198242
2017-05-26,40.924224853515625
2017-05-30,40.38875961303711
2017-05-31,40.51011657714844
2017-06-01,41.08843231201172
2017-06-02,41.08843231201172
2017-06-05,41.00989532470703
2017-06-06,41.07415008544922
2017-06-07,41.195533752441406
2017-06-08,40.838558197021484
2017-06-09,40.7600212097168
2017-06-12,40.867103576660156
2017-06-13,41.531097412109375
2017-06-14,41.9451904296875
2017-06-15,42.00231170654297
2017-06-16,40.76716613769531
2017-06-19,40.78142166137695
2017-06-20,40.51011657714844
2017-06-21,40.13172149658203
2017-06-22,39.98179244995117
2017-06-23,39.9389533996582
2017-06-26,40.10316467285156
2017-06-27,39.639095306396484
2017-06-28,40.28166961669922
2017-06-29,39.24641799926758
2017-06-30,39.55342102050781
2017-07-03,39.39635467529297
2017-07-05,39.1321907043457
2017-07-06,38.77198791503906
2017-07-07,38.635108947753906
2017-07-10,38.469417572021484
2017-07-11,38.563072204589844
2017-07-12,38.498233795166016
2017-07-13,38.382965087890625
2017-07-14,38.71435546875
2017-07-17,39.00971984863281
2017-07-18,38.66392517089844
2017-07-19,38.79359817504883
2017-07-20,39.024131774902344
2017-07-21,39.153785705566406
2017-07-24,39.2474479675293
2017-07-25,39.70851516723633
2017-07-26,39.71570587158203
2017-07-27,39.97505569458008
2017-07-28,39.85979461669922
2017-07-31,40.09752655029297
2017-08-01,39.766136169433594
2017-08-02,40.392887115478516
2017-08-03,40.500946044921875
2017-08-04,40.46491622924805
2017-08-07,40.6162109375
2017-08-08,40.18396759033203
2017-08-09,40.17677307128906
2017-08-10,40.5513801574707
2017-08-11,40.76750183105469
2017-08-14,41.351016998291016
2017-08-15,41.286190032958984
2017-08-16,41.44466781616211
2017-08-17,41.473487854003906
2017-08-18,41.16372299194336
2017-08-21,41.27178192138672
2017-08-22,41.423057556152344
2017-08-23,41.55272674560547
2017-08-24,40.11193084716797
2017-08-25,39.63645553588867
2017-08-28,39.10336685180664
2017-08-29,38.85122299194336
2017-08-30,38.721561431884766
2017-08-31,38.368553161621094
2017-09-01,38.69994354248047
2017-09-05,38.69994354248047
2017-09-06,39.40593338012695
2017-09-07,39.37712097167969
2017-09-08,39.87419128417969
2017-09-11,40.18396759033203
2017-09-12,40.025474548339844
2017-09-13,39.83097839355469
2017-09-14,39.658077239990234
2017-09-15,40.1983757019043
2017-09-18,40.65222930908203
2017-09-19,39.89582061767578
2017-09-20,37.583316802978516
2017-09-21,37.2375373840332
2017-09-22,36.90614318847656
2017-09-25,37.655364990234375
2017-09-26,37.439239501953125
2017-09-27,37.77062225341797
2017-09-28,37.64815139770508
2017-09-29,37.2879524230957
2017-10-02,37.32398223876953
2017-10-03,36.97097396850586
2017-10-04,37.46807098388672
2017-10-05,37.52568817138672
2017-10-06,37.3802490234375
2017-10-09,36.50028991699219
2017-10-10,37.052978515625
2017-10-11,36.99480056762695
2017-10-12,37.28569030761719
2017-10-13,37.47477340698242
2017-10-16,37.678409576416016
2017-10-17,37.598419189453125
2017-10-18,37.99839782714844
2017-10-19,37.83840560913086
2017-10-20,37.823856353759766
2017-10-23,37.57659149169922
2017-10-24,37.66386795043945
2017-10-25,37.47477340698242
2017-10-26,37.64204788208008
2017-10-27,37.503875732421875
2017-10-30,36.842079162597656
2017-10-31,37.75840377807617
2017-11-01,37.83840560913086
2017-11-02,37.64204788208008
2017-11-03,37.33660888671875
2017-11-06,36.43482208251953
2017-11-07,37.06753158569336
2017-11-08,37.99112319946289
2017-11-09,37.65658187866211
2017-11-10,38.747459411621094
2017-11-13,38.52200698852539
2017-11-14,39.35832977294922
2017-11-15,38.2020263671875
2017-11-16,39.03108215332031
2017-11-17,39.06745147705078
2017-11-20,39.44561004638672
2017-11-21,38.9219970703125
2017-11-22,39.01654052734375
2017-11-24,39.01654052734375
2017-11-27,39.307437896728516
2017-11-28,39.88193893432617
2017-11-29,40.97282028198242
2017-11-30,41.132808685302734
2017-12-01,41.06008529663086
2017-12-04,42.07822036743164
2017-12-05,41.634605407714844
2017-12-06,41.7509651184082
2017-12-07,41.227352142333984
2017-12-08,40.609188079833984
2017-12-11,40.64554977416992
2017-12-12,40.76919174194336
2017-12-13,41.06734848022461
2017-12-14,40.820098876953125
2017-12-15,41.37281036376953
2017-12-18,42.03458786010742
2017-12-19,41.91096115112305
2017-12-20,42.732749938964844
2017-12-21,43.2927131652832
2017-12-22,43.729068756103516
2017-12-26,43.7217903137207
2017-12-27,43.76542663574219
2017-12-28,43.3072624206543
2017-12-29,43.11817169189453
2018-01-02,42.936363220214844
2018-01-03,42.7109260559082
2018-01-04,43.2054443359375
2018-01-05,43.576332092285156
2018-01-08,43.7217903137207
2018-01-09,43.4944953918457
2018-01-10,42.98857116699219
2018-01-11,42.592628479003906
2018-01-12,42.416656494140625
2018-01-16,42.84193801879883
2018-01-17,43.34785461425781
2018-01-18,43.01057434082031
2018-01-19,43.34051513671875
2018-01-22,43.82443618774414
2018-01-23,43.83909606933594
2018-01-24,43.78778076171875
2018-01-25,44.095733642578125
2018-01-26,44.139732360839844
2018-01-29,43.68512725830078
2018-01-30,42.95191192626953
2018-01-31,42.88591766357422
2018-02-01,42.43865203857422
2018-02-02,41.0235481262207
2018-02-05,39.601097106933594
2018-02-06,40.898902893066406
2018-02-07,40.07035827636719
2018-02-08,39.58644104003906
2018-02-09,40.12168884277344
2018-02-12,40.26832580566406
2018-02-13,40.173011779785156
2018-02-14,41.08220291137695
2018-02-15,41.7127799987793
2018-02-16,41.375492095947266
2018-02-20,41.0235481262207
2018-02-21,39.945716857910156
2018-02-22,40.29033279418945
2018-02-23,38.84590148925781
2018-02-26,37.70206832885742
2018-02-27,37.23281478881836
2018-02-28,37.06416702270508
2018-03-01,37.07883834838867
2018-03-02,37.35012435913086
2018-03-05,37.11549758911133
2018-03-06,37.438106536865234
2018-03-07,37.438106536865234
2018-03-08,37.90737533569336
2018-03-09,37.724063873291016
2018-03-12,38.105342864990234
2018-03-13,38.12000274658203
2018-03-14,37.9880256652832
2018-03-15,37.34279251098633
2018-03-16,37.020179748535156
2018-03-19,36.814884185791016
2018-03-20,36.609580993652344
2018-03-21,33.36875534057617
2018-03-22,32.59154510498047
2018-03-23,32.41556930541992
2018-03-26,33.21477508544922
2018-03-27,33.22211456298828
2018-03-28,32.51821517944336
2018-03-29,33.03879928588867
2018-04-02,32.32758712768555
2018-04-03,32.48155212402344
2018-04-04,33.2661018371582
2018-04-05,33.31009292602539
2018-04-06,33.33941650390625
2018-04-09,33.31718826293945
2018-04-10,32.99105453491211
2018-04-11,33.25790023803711
2018-04-12,33.04294204711914
2018-04-13,33.20600891113281
2018-04-16,33.53213882446289
2018-04-17,33.54696273803711
2018-04-18,33.154117584228516
2018-04-19,32.635276794433594
2018-04-20,32.17572784423828
2018-04-23,33.02812576293945
2018-04-24,32.887271881103516
2018-04-25,32.6426887512207
2018-04-26,32.887271881103516
2018-04-27,32.998470306396484
2018-04-30,32.420326232910156
2018-05-01,32.27949905395508
2018-05-02,31.493820190429688
2018-05-03,30.545076370239258
2018-05-04,31.530879974365234
2018-05-07,31.38264274597168
2018-05-08,31.353002548217773
2018-05-09,31.50865364074707
2018-05-10,31.590179443359375
2018-05-11,31.619815826416016
2018-05-14,31.523475646972656
2018-05-15,31.493820190429688
2018-05-16,31.908897399902344
2018-05-17,31.731008529663086
2018-05-18,30.997209548950195
2018-05-21,30.960155487060547
2018-05-22,31.078754425048828
2018-05-23,31.3455753326416
2018-05-24,31.278860092163086
2018-05-25,31.605003356933594
2018-05-29,31.486412048339844
2018-05-30,31.79771614074707
2018-05-31,31.3455753326416
2018-06-01,31.575359344482422
2018-06-04,32.07937240600586
2018-06-05,31.493820190429688
2018-06-06,31.575359344482422
2018-06-07,31.2936954498291
2018-06-08,31.805124282836914
2018-06-11,32.924346923828125
2018-06-12,32.998470306396484
2018-06-13,33.07259750366211
2018-06-14,32.99105453491211
2018-06-15,33.6729736328125
2018-06-18,33.154117584228516
2018-06-19,33.33941650390625
2018-06-20,33.25790023803711
2018-06-21,33.332008361816406
2018-06-22,33.517311096191406
2018-06-25,34.10286331176758
2018-06-26,34.13993453979492
2018-06-27,33.89533615112305
2018-06-28,33.1170654296875
2018-06-29,32.80575942993164
2018-07-02,32.19796371459961
2018-07-03,32.264671325683594
2018-07-05,33.235652923583984
2018-07-06,33.3838996887207
2018-07-09,33.204044342041016
2018-07-10,33.488800048828125
2018-07-11,33.488800048828125
2018-07-12,33.406375885009766
2018-07-13,33.653663635253906
2018-07-16,32.941776275634766
2018-07-17,33.14410400390625
2018-07-18,32.28984451293945
2018-07-19,32.48466110229492
2018-07-20,32.492156982421875
2018-07-23,32.139957427978516
2018-07-24,32.28984451293945
2018-07-25,32.63453674316406
2018-07-26,33.09912872314453
2018-07-27,33.706119537353516
2018-07-30,34.4105224609375
2018-07-31,34.51543045043945
2018-08-01,33.78105545043945
2018-08-02,34.275630950927734
2018-08-03,35.399662017822266
2018-08-06,35.29476547241211
2018-08-07,34.83015060424805
2018-08-08,33.885963439941406
2018-08-09,33.92343521118164
2018-08-10,33.85599136352539
2018-08-13,34.07331466674805
2018-08-14,34.320594787597656
2018-08-15,34.642818450927734
2018-08-16,34.92007064819336
2018-08-17,35.37718963623047
2018-08-20,35.65445327758789
2018-08-21,34.567874908447266
2018-08-22,34.28311538696289
2018-08-23,34.163230895996094
2018-08-24,34.455474853515625
2018-08-27,34.373050689697266
2018-08-28,34.0058708190918
2018-08-29,34.23067092895508
2018-08-30,34.20069885253906
2018-08-31,34.477962493896484
2018-09-04,34.4105224609375
2018-09-05,34.13325119018555
2018-09-06,35.227317810058594
2018-09-07,35.6319694519043
2018-09-10,35.54204559326172
2018-09-11,35.032474517822266
2018-09-12,35.60199737548828
2018-09-13,35.66194152832031
2018-09-14,35.781837463378906
2018-09-17,35.79683303833008
2018-09-18,33.06916427612305
2018-09-19,33.174076080322266
2018-09-20,33.24899673461914
2018-09-21,33.31645965576172
2018-09-24,32.9792366027832
2018-09-25,32.80689239501953
2018-09-26,32.7469482421875
2018-09-27,32.244869232177734
2018-09-28,32.16244125366211
2018-10-01,31.975099563598633
2018-10-02,32.387245178222656
2018-10-03,32.22239685058594
2018-10-04,32.477176666259766
2018-10-05,32.589576721191406
2018-10-08,33.26398849487305
2018-10-09,32.801788330078125
2018-10-10,33.2943000793457
2018-10-11,32.4683952331543
2018-10-12,32.65782165527344
2018-10-15,33.01395034790039
2018-10-16,33.6201286315918
2018-10-17,33.385231018066406
2018-10-18,33.0745735168457
2018-10-19,33.74894714355469
2018-10-22,33.45343017578125
2018-10-23,33.71105194091797
2018-10-24,33.96110534667969
2018-10-25,33.695899963378906
2018-10-26,32.97606658935547
2018-10-29,33.44585037231445
2018-10-30,34.476348876953125
2018-10-31,33.18821716308594
2018-11-01,33.582244873046875
2018-11-02,31.95313835144043
2018-11-05,32.559322357177734
2018-11-06,33.2033805847168
2018-11-07,33.22611999511719
2018-11-08,33.67316436767578
2018-11-09,34.33238220214844
2018-11-12,34.61274719238281
2018-11-13,34.4611930847168
2018-11-14,34.32481002807617
2018-11-15,34.27177047729492
2018-11-16,33.47616195678711
2018-11-19,33.5140495300293
2018-11-20,33.47616195678711
2018-11-21,32.81694030761719
2018-11-23,32.86240768432617
2018-11-26,32.11225128173828
2018-11-27,32.16530227661133
2018-11-28,31.7333984375
2018-11-29,31.98345184326172
2018-11-30,32.05922317504883
2018-12-03,31.44546127319336
2018-12-04,30.513471603393555
2018-12-06,30.10430145263672
2018-12-07,29.157150268554688
2018-12-10,29.202611923217773
2018-12-11,29.346574783325195
2018-12-12,29.21776580810547
2018-12-13,28.88437271118164
2018-12-14,28.323659896850586
2018-12-17,27.838716506958008
2018-12-18,27.808401107788086
2018-12-19,29.21019172668457
2018-12-20,29.604198455810547
2018-12-21,29.407196044921875
2018-12-24,28.48278045654297
2018-12-26,29.111684799194336
2018-12-27,29.57388687133789
2018-12-28,29.369304656982422
2018-12-31,29.505699157714844
2019-01-02,29.119251251220703
2019-01-03,29.57388687133789
2019-01-04,30.17249298095703
2019-01-07,30.672592163085938
2019-01-08,31.13479995727539
2019-01-09,30.996755599975586
2019-01-10,31.763633728027344
2019-01-11,32.05504608154297
2019-01-14,32.0473747253418
2019-01-15,32.1317253112793
2019-01-16,32.415470123291016
2019-01-17,32.95228576660156
2019-01-18,33.335716247558594
2019-01-22,33.159324645996094
2019-01-23,33.749820709228516
2019-01-24,33.374053955078125
2019-01-25,33.19767379760742
2019-01-28,33.397056579589844
2019-01-29,33.42006301879883
2019-01-30,33.519752502441406
2019-01-31,34.079566955566406
2019-02-01,33.926204681396484
2019-02-04,33.61178207397461
2019-02-05,34.209938049316406
2019-02-06,33.62712097167969
2019-02-07,33.63479232788086
2019-02-08,33.70380401611328
2019-02-11,33.7344856262207
2019-02-12,34.386314392089844
2019-02-13,34.10257339477539
2019-02-14,34.14859390258789
2019-02-15,34.53968811035156
2019-02-19,35.07649612426758
2019-02-20,36.00441360473633
2019-02-21,36.00441360473633
2019-02-22,35.72066116333008
2019-02-25,35.429256439208984
2019-02-26,35.935386657714844
2019-02-27,36.11177062988281
2019-02-28,36.14244079589844
2019-03-01,36.211456298828125
2019-03-04,35.8740348815918
2019-03-05,35.90470886230469
2019-03-06,35.89706039428711
2019-03-07,35.58263397216797
2019-03-08,35.7053337097168
2019-03-11,35.97373580932617
2019-03-12,35.912384033203125
2019-03-13,36.10409927368164
2019-03-14,36.3955078125
2019-03-15,36.43385314941406
