Date,OXY
2020-02-05,38.261131286621094
2020-02-06,38.261131286621094
2020-02-07,38.05220031738281
2020-02-10,36.789554595947266
2020-02-11,37.398170471191406
2020-02-12,38.597232818603516
2020-02-13,38.188453674316406
2020-02-14,37.78876876831055
2020-02-18,37.752437591552734
2020-02-19,38.61539840698242
2020-02-20,39.033260345458984
2020-02-21,38.261131286621094
2020-02-24,35.86299514770508
2020-02-25,32.87441635131836
2020-02-26,31.08489990234375
2020-02-27,28.895692825317383
2020-02-28,29.740488052368164
2020-03-02,29.931251525878906
2020-03-03,29.96758460998535
2020-03-04,29.913082122802734
2020-03-05,28.595924377441406
2020-03-06,24.39919090270996
2020-03-09,11.708243370056152
2020-03-10,13.4209623336792
2020-03-11,11.04374885559082
2020-03-12,11.127975463867188
2020-03-13,13.346085548400879
2020-03-16,11.249649047851562
2020-03-17,10.613225936889648
2020-03-18,9.855141639709473
2020-03-19,10.13591194152832
2020-03-20,9.574368476867676
2020-03-23,9.068974494934082
2020-03-24,10.032964706420898
2020-03-25,11.230927467346191
2020-03-26,12.007733345031738
2020-03-27,10.865924835205078
2020-03-30,10.304376602172852
2020-03-31,10.837846755981445
2020-04-01,10.051679611206055
2020-04-02,11.951579093933105
2020-04-03,12.166838645935059
2020-04-06,12.57863998413086
2020-04-07,12.953003883361816
2020-04-08,14.562769889831543
2020-04-09,14.375589370727539
2020-04-13,14.34751033782959
2020-04-14,13.945068359375
2020-04-15,12.737744331359863
2020-04-16,11.418109893798828
2020-04-17,12.756462097167969
2020-04-20,11.783112525939941
2020-04-21,11.549137115478516
2020-04-22,12.185556411743164
2020-04-23,12.98108196258545
2020-04-24,12.92492961883545
2020-04-27,13.243135452270508
2020-04-28,14.197765350341797
2020-04-29,15.704584121704102
2020-04-30,15.536116600036621
2020-05-01,14.26327896118164
2020-05-04,14.525334358215332
2020-05-05,14.338150978088379
2020-05-06,12.541205406188965
2020-05-07,12.99044132232666
2020-05-08,14.057378768920898
2020-05-11,14.066737174987793
2020-05-12,13.645580291748047
2020-05-13,12.57863998413086
2020-05-14,12.878132820129395
2020-05-15,12.934287071228027
2020-05-18,14.10417652130127
2020-05-19,13.449034690856934
2020-05-20,14.029304504394531
2020-05-21,13.3367280960083
2020-05-22,13.224418640136719
2020-05-26,13.477116584777832
2020-05-27,13.495833396911621
2020-05-28,12.765825271606445
2020-05-29,12.12004280090332
2020-06-01,12.92492961883545
2020-06-02,13.80468463897705
2020-06-03,14.459820747375488
2020-06-04,14.553413391113281
2020-06-05,19.45758628845215
2020-06-08,22.836219787597656
2020-06-09,21.69440460205078
2020-06-10,19.429506301879883
2020-06-11,16.294208526611328
2020-06-12,17.324298858642578
2020-06-15,17.8393497467041
2020-06-16,19.00054359436035
2020-06-17,17.829980850219727
2020-06-18,18.419946670532227
2020-06-19,18.457399368286133
2020-06-22,18.64469337463379
2020-06-23,18.532320022583008
2020-06-24,16.8560791015625
2020-06-25,17.36175537109375
2020-06-26,16.56577491760254
2020-06-29,16.724971771240234
2020-06-30,17.137008666992188
2020-07-01,16.30357551574707
2020-07-02,16.65005874633789
2020-07-06,17.024635314941406
2020-07-07,16.06009292602539
2020-07-08,16.181833267211914
2020-07-09,15.245382308959961
2020-07-10,15.648061752319336
2020-07-13,15.133009910583496
2020-07-14,15.619965553283691
2020-07-15,16.08818817138672
2020-07-16,15.928994178771973
2020-07-17,15.245382308959961
2020-07-20,14.692876815795898
2020-07-21,16.30357551574707
2020-07-22,15.872806549072266
2020-07-23,15.751069068908691
2020-07-24,15.676148414611816
2020-07-27,15.638689041137695
2020-07-28,15.310935974121094
2020-07-29,15.947714805603027
2020-07-30,14.767793655395508
2020-07-31,14.739700317382812
2020-08-03,14.280840873718262
2020-08-04,14.739700317382812
2020-08-05,14.92699146270752
2020-08-06,14.468131065368652
2020-08-07,14.468131065368652
2020-08-10,15.432673454284668
2020-08-11,14.19655990600586
2020-08-12,13.971813201904297
2020-08-13,13.672149658203125
2020-08-14,13.709609985351562
2020-08-17,13.0260009765625
2020-08-18,13.063458442687988
2020-08-19,12.941720962524414
2020-08-20,12.548412322998047
2020-08-21,12.323663711547852
2020-08-24,12.754430770874023
2020-08-25,12.651420593261719
2020-08-26,12.136374473571777
2020-08-27,12.21129035949707
2020-08-28,12.295570373535156
2020-08-31,11.9303560256958
2020-09-01,11.68687915802002
2020-09-02,11.611960411071777
2020-09-03,11.789887428283691
2020-09-04,11.471494674682617
2020-09-08,10.357122421264648
2020-09-09,10.366486549377441
2020-09-10,9.542411804199219
2020-09-11,9.570505142211914
2020-09-14,9.533011436462402
2020-09-15,10.039186477661133
2020-09-16,10.910938262939453
2020-09-17,11.117158889770508
2020-09-18,10.920310974121094
2020-09-21,10.582859992980957
2020-09-22,10.386014938354492
2020-09-23,9.757975578308105
2020-09-24,9.973572731018066
2020-09-25,9.579878807067871
2020-09-28,9.692360877990723
2020-09-29,9.364282608032227
2020-09-30,9.383034706115723
2020-10-01,9.073701858520508
2020-10-02,9.251800537109375
2020-10-05,9.851715087890625
2020-10-06,9.495515823364258
2020-10-07,9.636120796203613
2020-10-08,10.479748725891113
2020-10-09,10.14229965209961
2020-10-12,10.13292407989502
2020-10-13,9.861089706420898
2020-10-14,9.79547119140625
2020-10-15,9.945452690124512
2020-10-16,9.458020210266113
2020-10-19,9.204931259155273
2020-10-20,9.4392728805542
2020-10-21,9.05495548248291
2020-10-22,9.533011436462402
2020-10-23,9.392409324645996
2020-10-26,8.86748218536377
2020-10-27,8.689380645751953
2020-10-28,8.323808670043945
2020-10-29,8.558151245117188
2020-10-30,8.558151245117188
2020-11-02,9.04557991027832
2020-11-03,9.083074569702148
2020-11-04,9.19555950164795
2020-11-05,9.814220428466797
2020-11-06,9.383034706115723
2020-11-09,11.463984489440918
2020-11-10,11.604589462280273
2020-11-11,11.154651641845703
2020-11-12,10.601606369018555
2020-11-13,11.060916900634766
2020-11-16,11.904546737670898
2020-11-17,12.176382064819336
2020-11-18,12.063898086547852
2020-11-19,12.523205757141113
2020-11-20,12.645066261291504
2020-11-23,14.772884368896484
2020-11-24,15.728999137878418
2020-11-25,15.67275333404541
2020-11-27,15.522774696350098
2020-11-30,14.772884368896484
2020-12-01,14.182343482971191
2020-12-02,14.894743919372559
2020-12-03,15.363424301147461
2020-12-04,17.42563247680664
2020-12-07,17.05068588256836
2020-12-08,17.931806564331055
2020-12-09,18.185028076171875
2020-12-10,19.98571014404297
2020-12-11,19.591815948486328
2020-12-14,17.978700637817383
2020-12-15,18.607065200805664
2020-12-16,18.241302490234375
2020-12-17,17.988079071044922
2020-12-18,17.369091033935547
2020-12-21,16.38434410095215
2020-12-22,15.868526458740234
2020-12-23,16.778247833251953
2020-12-24,16.571914672851562
2020-12-28,16.318695068359375
2020-12-29,16.16863441467285
2020-12-30,16.796998977661133
2020-12-31,16.234289169311523
2021-01-04,16.36558723449707
2021-01-05,18.01621437072754
2021-01-06,18.757118225097656
2021-01-07,19.291698455810547
2021-01-08,18.832151412963867
2021-01-11,18.832151412963867
2021-01-12,21.214303970336914
2021-01-13,20.942323684692383
2021-01-14,22.733627319335938
2021-01-15,20.99859619140625
2021-01-19,21.63633155822754
2021-01-20,21.589445114135742
2021-01-21,20.201416015625
2021-01-22,20.154525756835938
2021-01-25,20.173280715942383
2021-01-26,19.113508224487305
2021-01-27,19.301076889038086
2021-01-28,19.64808464050293
2021-01-29,18.81338882446289
2021-02-01,19.122882843017578
2021-02-02,19.441757202148438
2021-02-03,20.651588439941406
2021-02-04,20.9141902923584
2021-02-05,21.158029556274414
2021-02-08,23.868436813354492
2021-02-09,23.11815643310547
2021-02-10,24.009117126464844
2021-02-11,23.427642822265625
2021-02-12,23.812166213989258
2021-02-16,24.815670013427734
2021-02-17,25.06889533996582
2021-02-18,23.709001541137695
2021-02-19,23.840299606323242
2021-02-22,24.82505226135254
2021-02-23,24.440526962280273
2021-02-24,26.4100284576416
2021-02-25,25.087650299072266
2021-02-26,24.956350326538086
2021-03-01,25.92234230041504
2021-03-02,26.091156005859375
2021-03-03,26.878952026367188
2021-03-04,28.041894912719727
2021-03-05,29.289247512817383
2021-03-08,27.91997528076172
2021-03-09,26.878604888916016
2021-03-10,27.544708251953125
2021-03-11,29.064538955688477
2021-03-12,28.736186981201172
2021-03-15,27.488414764404297
2021-03-16,26.42828369140625
2021-03-17,27.24449348449707
2021-03-18,24.9741153717041
2021-03-19,26.362607955932617
2021-03-22,25.762178421020508
2021-03-23,24.945972442626953
2021-03-24,25.38691520690918
2021-03-25,25.049175262451172
2021-03-26,26.04363441467285
2021-03-29,25.330623626708984
2021-03-30,25.64021873474121
2021-03-31,24.9741153717041
2021-04-01,25.68712615966797
2021-04-05,23.745113372802734
2021-04-06,23.782638549804688
2021-04-07,23.735733032226562
2021-04-08,23.200973510742188
2021-04-09,23.069631576538086
2021-04-12,22.731891632080078
2021-04-13,22.788177490234375
2021-04-14,23.970272064208984
