Date,DXC
2015-12-11,23.953075408935547
2015-12-14,24.057605743408203
2015-12-15,24.371185302734375
2015-12-16,25.22349739074707
2015-12-17,25.23154067993164
2015-12-18,25.336071014404297
2015-12-21,25.931076049804688
2015-12-22,25.906953811645508
2015-12-23,26.566286087036133
2015-12-24,26.670818328857422
2015-12-28,26.582365036010742
2015-12-29,26.65473747253418
2015-12-30,26.630613327026367
2015-12-31,26.388368606567383
2016-01-04,25.5485897064209
2016-01-05,25.072181701660156
2016-01-06,24.821861267089844
2016-01-07,24.48271942138672
2016-01-08,23.820589065551758
2016-01-11,23.877113342285156
2016-01-12,24.070907592773438
2016-01-13,23.271501541137695
2016-01-14,23.78829002380371
2016-01-15,23.465299606323242
2016-01-19,23.31995391845703
2016-01-20,23.594491958618164
2016-01-21,23.263431549072266
2016-01-22,24.5150203704834
2016-01-25,24.05475616455078
2016-01-26,24.442350387573242
2016-01-27,24.523094177246094
2016-01-28,24.838014602661133
2016-01-29,25.89580535888672
2016-02-01,25.62933921813965
2016-02-02,25.282127380371094
2016-02-03,25.257896423339844
2016-02-04,25.7666072845459
2016-02-05,25.42746925354004
2016-02-08,24.789560317993164
2016-02-09,24.87030792236328
2016-02-10,22.383283615112305
2016-02-11,21.842266082763672
2016-02-12,22.30253028869629
2016-02-16,22.318681716918945
2016-02-17,22.62552261352539
2016-02-18,22.2298583984375
2016-02-19,22.165260314941406
2016-02-22,22.43172264099121
2016-02-23,22.35097885131836
2016-02-24,22.439802169799805
2016-02-25,22.51247787475586
2016-02-26,23.03733253479004
2016-02-29,23.263431549072266
2016-03-01,24.022457122802734
2016-03-02,24.401968002319336
2016-03-03,24.846086502075195
2016-03-04,24.63614273071289
2016-03-07,24.789560317993164
2016-03-08,24.248552322387695
2016-03-09,24.47464370727539
2016-03-10,24.30507469177246
2016-03-11,24.676517486572266
2016-03-14,24.73303985595703
2016-03-15,24.951061248779297
2016-03-16,24.942981719970703
2016-03-17,25.508220672607422
2016-03-18,25.38709831237793
2016-03-21,25.50014305114746
2016-03-22,25.516292572021484
2016-03-23,25.55666732788086
2016-03-24,25.726238250732422
2016-03-28,26.12997817993164
2016-03-29,27.034353256225586
2016-03-30,27.47846221923828
2016-03-31,27.76915168762207
2016-04-01,27.785371780395508
2016-04-04,27.323223114013672
2016-04-05,26.925945281982422
2016-04-06,27.161073684692383
2016-04-07,26.731359481811523
2016-04-08,27.0151309967041
2016-04-11,26.852977752685547
2016-04-12,26.917835235595703
2016-04-13,27.0151309967041
2016-04-14,27.112428665161133
2016-04-15,27.10431671142578
2016-04-18,27.088102340698242
2016-04-19,26.81243324279785
2016-04-20,26.869190216064453
2016-04-21,26.820545196533203
2016-04-22,26.950265884399414
2016-04-25,26.77189826965332
2016-04-26,26.982698440551758
2016-04-27,27.21782875061035
2016-04-28,27.0151309967041
2016-04-29,26.861080169677734
2016-05-02,27.177284240722656
2016-05-03,26.796218872070312
2016-05-04,26.512447357177734
2016-05-05,26.796218872070312
2016-05-06,27.193496704101562
2016-05-09,27.22593116760254
2016-05-10,27.65564727783203
2016-05-11,27.37187385559082
2016-05-12,27.33943748474121
2016-05-13,27.428625106811523
2016-05-16,27.882661819458008
2016-05-17,27.574567794799805
2016-05-18,27.71240234375
2016-05-19,27.923200607299805
2016-05-20,28.385347366333008
2016-05-23,28.37723731994629
2016-05-24,28.90424156188965
2016-05-25,41.065914154052734
2016-05-26,39.071407318115234
2016-05-27,39.92272186279297
2016-05-31,39.89029312133789
2016-06-01,39.72002410888672
2016-06-02,40.887542724609375
2016-06-03,41.23617935180664
2016-06-06,41.86048889160156
2016-06-07,41.92533874511719
2016-06-08,42.50100326538086
2016-06-09,42.56586456298828
2016-06-10,41.98866653442383
2016-06-13,41.915504455566406
2016-06-14,42.02117919921875
2016-06-15,42.00492858886719
2016-06-16,41.46024703979492
2016-06-17,40.89119338989258
2016-06-20,41.56593322753906
2016-06-21,41.56593322753906
2016-06-22,41.46024703979492
2016-06-23,42.118736267089844
2016-06-24,40.22457504272461
2016-06-27,38.102779388427734
2016-06-28,38.6880989074707
2016-06-29,39.45227813720703
2016-06-30,40.362770080566406
2016-07-01,40.183929443359375
2016-07-05,39.769325256347656
2016-07-06,39.826229095458984
2016-07-07,39.67176818847656
2016-07-08,40.27334213256836
2016-07-11,40.33838653564453
2016-07-12,39.972557067871094
2016-07-13,39.582340240478516
2016-07-14,39.81809616088867
2016-07-15,39.51730728149414
2016-07-18,39.5335693359375
2016-07-19,39.200252532958984
2016-07-20,39.468528747558594
2016-07-21,38.82630157470703
2016-07-22,38.9888916015625
2016-07-25,38.9888916015625
2016-07-26,39.11896514892578
2016-07-27,39.062049865722656
2016-07-28,38.77752685546875
2016-07-29,38.88321304321289
2016-08-01,38.89134216308594
2016-08-02,38.6880989074707
2016-08-03,38.7287483215332
2016-08-04,39.013275146484375
2016-08-05,39.44414138793945
2016-08-08,39.03767395019531
2016-08-09,38.82630157470703
2016-08-10,38.078392028808594
2016-08-11,38.232852935791016
2016-08-12,37.95645523071289
2016-08-15,38.49299621582031
2016-08-16,38.02149200439453
2016-08-17,37.18415069580078
2016-08-18,37.200416564941406
2016-08-19,37.428043365478516
2016-08-22,38.02960968017578
2016-08-23,38.49299621582031
2016-08-24,38.04587173461914
2016-08-25,38.17594528198242
2016-08-26,37.484947204589844
2016-08-29,38.006813049316406
2016-08-30,38.161746978759766
2016-08-31,38.35744094848633
2016-09-01,38.83855056762695
2016-09-02,40.02090835571289
2016-09-06,39.1402473449707
2016-09-07,38.92824172973633
2016-09-08,38.4063720703125
2016-09-09,37.85188293457031
2016-09-12,38.47975540161133
2016-09-13,37.37078094482422
2016-09-14,37.75403594970703
2016-09-15,39.51533126831055
2016-09-16,39.8659782409668
2016-09-19,40.599853515625
2016-09-20,40.20845413208008
2016-09-21,41.880069732666016
2016-09-22,42.295928955078125
2016-09-23,42.05129623413086
2016-09-26,42.04315185546875
2016-09-27,42.48348617553711
2016-09-28,43.13582229614258
2016-09-29,42.60579299926758
2016-09-30,42.57317352294922
2016-10-03,42.295928955078125
2016-10-04,41.953453063964844
2016-10-05,42.1002311706543
2016-10-06,42.181766510009766
2016-10-07,41.4560546875
2016-10-10,41.65174865722656
2016-10-11,41.17879867553711
2016-10-12,41.977909088134766
2016-10-13,43.16843032836914
2016-10-14,44.18771743774414
2016-10-17,43.91046905517578
2016-10-18,44.603572845458984
2016-10-19,45.30483627319336
2016-10-20,45.223297119140625
2016-10-21,45.247764587402344
2016-10-24,45.83485412597656
2016-10-25,45.53315353393555
2016-10-26,45.17436981201172
2016-10-27,44.42417526245117
2016-10-28,44.734039306640625
2016-10-31,44.399723052978516
2016-11-01,43.43752670288086
2016-11-02,43.421207427978516
2016-11-03,43.608760833740234
2016-11-04,45.38638687133789
2016-11-07,46.951995849609375
2016-11-08,47.01721954345703
2016-11-09,47.775569915771484
2016-11-10,48.109893798828125
2016-11-11,49.67549133300781
2016-11-14,49.357486724853516
2016-11-15,49.88751220703125
2016-11-16,50.08321762084961
2016-11-17,50.841548919677734
2016-11-18,50.71924591064453
2016-11-21,50.36860656738281
2016-11-22,49.41456604003906
2016-11-23,50.27891540527344
2016-11-25,50.19737243652344
2016-11-28,49.67549133300781
2016-11-29,50.30337905883789
2016-11-30,49.439022064208984
2016-12-01,48.346351623535156
2016-12-02,48.24851989746094
2016-12-05,48.607295989990234
2016-12-06,48.50944519042969
2016-12-07,49.797813415527344
2016-12-08,50.474613189697266
2016-12-09,49.55318832397461
2016-12-12,49.49610900878906
2016-12-13,49.716270446777344
2016-12-14,49.447181701660156
2016-12-15,50.04243469238281
2016-12-16,49.11286544799805
2016-12-19,49.67549133300781
2016-12-20,50.262603759765625
2016-12-21,49.78150177001953
2016-12-22,49.47164535522461
2016-12-23,49.64288330078125
2016-12-27,49.81412124633789
2016-12-28,48.615447998046875
2016-12-29,48.70515441894531
2016-12-30,48.56619644165039
2017-01-03,46.83344650268555
2017-01-04,48.61524200439453
2017-01-05,48.49264144897461
2017-01-06,48.983036041259766
2017-01-09,48.88496017456055
2017-01-10,49.48979568481445
2017-01-11,49.65325927734375
2017-01-12,49.56334686279297
2017-01-13,50.91196060180664
2017-01-17,50.4705924987793
2017-01-18,50.838401794433594
2017-01-19,50.8956184387207
2017-01-20,51.07542419433594
2017-01-23,48.002235412597656
2017-01-24,49.293636322021484
2017-01-25,49.939334869384766
2017-01-26,49.94750213623047
2017-01-27,50.65040969848633
2017-01-30,50.10279846191406
2017-01-31,50.838401794433594
2017-02-01,50.8792610168457
2017-02-02,51.45140838623047
2017-02-03,57.172767639160156
2017-02-06,58.34156036376953
2017-02-07,57.777591705322266
2017-02-08,57.842979431152344
2017-02-09,58.03097152709961
2017-02-10,57.88385009765625
2017-02-13,57.53239440917969
2017-02-14,57.328060150146484
2017-02-15,57.37709426879883
2017-02-16,57.90019607543945
2017-02-17,57.67135238647461
2017-02-21,58.08000946044922
2017-02-22,57.81028747558594
2017-02-23,57.00930404663086
2017-02-24,56.478023529052734
2017-02-27,56.03665542602539
2017-02-28,56.03665542602539
2017-03-01,57.68769073486328
2017-03-02,57.238155364990234
2017-03-03,57.09103012084961
2017-03-06,56.11840057373047
2017-03-07,55.815975189208984
2017-03-08,56.06119155883789
2017-03-09,56.39629364013672
2017-03-10,56.44533157348633
2017-03-13,56.240997314453125
2017-03-14,56.020320892333984
2017-03-15,56.70688247680664
2017-03-16,56.22465515136719
2017-03-17,54.4183464050293
2017-03-20,54.557289123535156
2017-03-21,53.151466369628906
2017-03-22,53.805335998535156
2017-03-23,54.95777893066406
2017-03-24,55.448184967041016
2017-03-27,55.7348518371582
2017-03-28,56.57025146484375
2017-03-29,59.55971145629883
2017-03-30,58.27383041381836
2017-03-31,56.5211067199707
2017-04-03,55.65293884277344
2017-04-04,56.84053421020508
2017-04-05,58.798011779785156
2017-04-06,61.165000915527344
2017-04-07,62.1396369934082
2017-04-10,61.18956756591797
2017-04-11,60.83738708496094
2017-04-12,62.35259246826172
2017-04-13,62.66381072998047
2017-04-17,63.065147399902344
2017-04-18,61.74650955200195
2017-04-19,61.631839752197266
2017-04-20,61.828407287597656
2017-04-21,62.50819778442383
2017-04-24,61.992210388183594
2017-04-25,62.35259246826172
2017-04-26,62.360782623291016
2017-04-27,62.14783477783203
2017-04-28,61.70556640625
2017-05-01,62.57372283935547
2017-05-02,63.04876708984375
2017-05-03,63.28628158569336
2017-05-04,63.52379608154297
2017-05-05,64.2035903930664
2017-05-08,64.21997833251953
2017-05-09,64.70320129394531
2017-05-10,65.20281219482422
2017-05-11,65.04719543457031
2017-05-12,65.21099090576172
2017-05-15,65.95630645751953
2017-05-16,66.00544738769531
2017-05-17,64.52300262451172
2017-05-18,63.98244857788086
2017-05-19,63.941497802734375
2017-05-22,64.27729797363281
2017-05-23,64.10530853271484
2017-05-24,63.843223571777344
2017-05-25,64.4083480834961
2017-05-26,64.42473602294922
2017-05-30,64.16263580322266
2017-05-31,63.49104309082031
2017-06-01,63.1798095703125
2017-06-02,63.54835891723633
2017-06-05,63.679405212402344
2017-06-06,62.95867156982422
2017-06-07,62.87675857543945
2017-06-08,62.36896896362305
2017-06-09,61.654727935791016
2017-06-12,62.02415466308594
2017-06-13,62.33612823486328
2017-06-14,61.40021896362305
2017-06-15,60.83375930786133
2017-06-16,61.44127655029297
2017-06-19,62.976497650146484
2017-06-20,62.32792282104492
2017-06-21,62.738399505615234
2017-06-22,62.98469161987305
2017-06-23,64.4131851196289
2017-06-26,64.73336029052734
2017-06-27,63.64146423339844
2017-06-28,64.3639144897461
2017-06-29,64.4788589477539
2017-06-30,62.98469161987305
2017-07-03,62.35254669189453
2017-07-05,62.59062576293945
2017-07-06,62.81229019165039
2017-07-07,63.59220886230469
2017-07-10,63.91239929199219
2017-07-11,63.813873291015625
2017-07-12,64.59378051757812
2017-07-13,64.49528503417969
2017-07-14,64.4542236328125
2017-07-17,64.20793151855469
2017-07-18,64.01911926269531
2017-07-19,64.61841583251953
2017-07-20,64.56095123291016
2017-07-21,65.62821960449219
2017-07-24,65.88272094726562
2017-07-25,65.72673797607422
2017-07-26,65.72673797607422
2017-07-27,64.42959594726562
2017-07-28,64.38855743408203
2017-07-31,64.3475112915039
2017-08-01,65.12741088867188
2017-08-02,64.1258316040039
2017-08-03,64.39674377441406
2017-08-04,64.62663269042969
2017-08-07,64.74978637695312
2017-08-08,63.61684799194336
2017-08-09,68.12396240234375
2017-08-10,66.72010803222656
2017-08-11,67.36044311523438
2017-08-14,69.15016174316406
2017-08-15,70.06964874267578
2017-08-16,70.43087768554688
2017-08-17,68.61653900146484
2017-08-18,68.41950988769531
2017-08-21,68.36204528808594
2017-08-22,70.20101928710938
2017-08-23,69.83977508544922
2017-08-24,69.80695343017578
2017-08-25,69.68379974365234
2017-08-28,69.60990905761719
2017-08-29,69.53601837158203
2017-08-30,69.3143539428711
2017-08-31,69.78231811523438
2017-09-01,69.85635375976562
2017-09-05,69.46968078613281
2017-09-06,69.11591339111328
2017-09-07,69.37918853759766
2017-09-08,69.24754333496094
2017-09-11,70.1360855102539
2017-09-12,70.67906188964844
2017-09-13,70.22657012939453
2017-09-14,70.25948333740234
2017-09-15,69.98798370361328
2017-09-18,69.80699157714844
2017-09-19,69.74118041992188
2017-09-20,69.83991241455078
2017-09-21,69.79875183105469
2017-09-22,70.34998321533203
2017-09-25,69.57662963867188
2017-09-26,69.12413787841797
2017-09-27,69.61776733398438
2017-09-28,69.75762939453125
2017-09-29,70.65438842773438
2017-10-02,70.21833801269531
2017-10-03,70.02088165283203
2017-10-04,70.34175109863281
2017-10-05,70.57209777832031
2017-10-06,71.93781280517578
2017-10-09,72.73584747314453
2017-10-10,72.47257995605469
2017-10-11,72.110595703125
2017-10-12,75.03120422363281
2017-10-13,74.89956665039062
2017-10-16,75.26979064941406
2017-10-17,75.77987670898438
2017-10-18,75.33560943603516
2017-10-19,74.89134216308594
2017-10-20,75.598876953125
2017-10-23,75.26979064941406
2017-10-24,75.20396423339844
2017-10-25,74.562255859375
2017-10-26,74.80907440185547
2017-10-27,75.61532592773438
2017-10-30,75.01475524902344
2017-10-31,75.29447174072266
2017-11-01,75.27802276611328
2017-11-02,74.61163330078125
2017-11-03,75.23687744140625
2017-11-06,76.52852630615234
2017-11-07,76.12540435791016
2017-11-08,79.59725189208984
2017-11-09,77.85310363769531
2017-11-10,78.93085479736328
2017-11-13,79.63838195800781
2017-11-14,78.78276062011719
2017-11-15,78.97198486328125
2017-11-16,80.06619262695312
2017-11-17,79.72066497802734
2017-11-20,80.55158996582031
2017-11-21,81.46480560302734
2017-11-22,80.45286560058594
2017-11-24,80.42819213867188
2017-11-27,80.24720001220703
2017-11-28,80.6256332397461
2017-11-29,78.58531188964844
2017-11-30,79.09539794921875
2017-12-01,78.6346664428711
2017-12-04,76.69306945800781
2017-12-05,76.55294799804688
2017-12-06,76.97335052490234
2017-12-07,78.02020263671875
2017-12-08,79.0753173828125
2017-12-11,78.94342803955078
2017-12-12,78.13560485839844
2017-12-13,78.26750183105469
2017-12-14,77.6492691040039
2017-12-15,78.5147933959961
2017-12-18,79.0588150024414
2017-12-19,78.25102233886719
2017-12-20,78.62195587158203
2017-12-21,79.39679718017578
2017-12-22,79.04235076904297
2017-12-26,79.05059814453125
2017-12-27,78.08615112304688
2017-12-28,78.28397369384766
2017-12-29,78.22628021240234
2018-01-02,78.34992218017578
2018-01-03,79.83365631103516
2018-01-04,81.7542953491211
2018-01-05,82.94951629638672
2018-01-08,82.88359069824219
2018-01-09,83.7738265991211
2018-01-10,83.4441146850586
2018-01-11,83.3287124633789
2018-01-12,83.49356079101562
2018-01-16,83.30398559570312
2018-01-17,82.93305206298828
2018-01-18,82.82588958740234
2018-01-19,83.23804473876953
2018-01-22,83.83977508544922
2018-01-23,84.03761291503906
2018-01-24,83.41114044189453
2018-01-25,83.96343231201172
2018-01-26,84.4909896850586
2018-01-29,82.52913665771484
2018-01-30,81.60591888427734
2018-01-31,82.05928802490234
2018-02-01,82.00982666015625
2018-02-02,81.5152359008789
2018-02-05,79.20719909667969
2018-02-06,79.08355712890625
2018-02-07,79.19895935058594
2018-02-08,75.76986694335938
2018-02-09,79.9490737915039
2018-02-12,80.6991958618164
2018-02-13,80.15514373779297
2018-02-14,82.54560852050781
2018-02-15,83.3287124633789
2018-02-16,83.10614776611328
2018-02-20,82.98250579833984
2018-02-21,83.15560150146484
2018-02-22,83.34520721435547
2018-02-23,85.71095275878906
2018-02-26,86.2549819946289
2018-02-27,85.01852416992188
2018-02-28,84.5239486694336
2018-03-01,83.19682312011719
2018-03-02,83.33695983886719
2018-03-05,84.07881927490234
2018-03-06,83.95518493652344
2018-03-07,84.40855407714844
2018-03-08,85.04326629638672
2018-03-09,87.96952819824219
2018-03-12,87.4419937133789
2018-03-13,87.40900421142578
2018-03-14,86.0076904296875
2018-03-15,86.09014129638672
2018-03-16,86.14781951904297
2018-03-19,87.16996765136719
2018-03-20,88.45587921142578
2018-03-21,87.68927764892578
2018-03-22,84.93610382080078
2018-03-23,83.58424377441406
2018-03-26,85.677978515625
2018-03-27,84.19990539550781
2018-03-28,83.06865692138672
2018-03-29,83.0108642578125
2018-04-02,82.14384460449219
2018-04-03,82.6805648803711
2018-04-04,83.7787857055664
2018-04-05,84.33202362060547
2018-04-06,82.37504577636719
2018-04-09,82.60624694824219
2018-04-10,84.66231536865234
2018-04-11,84.62103271484375
2018-04-12,85.87615203857422
2018-04-13,85.11647033691406
2018-04-16,85.8843994140625
2018-04-17,86.13212585449219
2018-04-18,86.28075408935547
2018-04-19,85.92568969726562
2018-04-20,85.47152709960938
2018-04-23,85.87615203857422
2018-04-24,85.05042266845703
2018-04-25,84.0760498046875
2018-04-26,85.55412292480469
2018-04-27,85.44676971435547
2018-04-30,85.09996032714844
2018-05-01,84.86875915527344
2018-05-02,83.95219421386719
2018-05-03,83.57234954833984
2018-05-04,84.2329330444336
2018-05-07,83.69622039794922
2018-05-08,84.82746124267578
2018-05-09,85.41373443603516
2018-05-10,86.09908294677734
2018-05-11,86.37158966064453
2018-05-14,84.70359802246094
2018-05-15,83.2916030883789
2018-05-16,83.20076751708984
2018-05-17,82.49889373779297
2018-05-18,82.76313018798828
2018-05-21,83.37418365478516
2018-05-22,82.06952667236328
2018-05-23,82.63927459716797
2018-05-24,82.32550048828125
2018-05-25,77.79222106933594
2018-05-29,74.30764770507812
2018-05-30,76.52059936523438
2018-05-31,76.05819702148438
2018-06-01,79.60916900634766
2018-06-04,80.45872497558594
2018-06-05,80.30564880371094
2018-06-06,81.08057403564453
2018-06-07,80.7457275390625
2018-06-08,81.83636474609375
2018-06-11,81.22407531738281
2018-06-12,81.0231704711914
2018-06-13,80.82225799560547
2018-06-14,80.7935562133789
2018-06-15,80.22911071777344
2018-06-18,80.02821350097656
2018-06-19,79.4637451171875
2018-06-20,78.75578308105469
2018-06-21,77.56947326660156
2018-06-22,77.34943389892578
2018-06-25,75.41690063476562
2018-06-26,75.10118865966797
2018-06-27,75.2064208984375
2018-06-28,76.5171127319336
2018-06-29,77.11981964111328
2018-07-02,78.44965362548828
2018-07-03,78.44965362548828
2018-07-05,79.5976791381836
2018-07-06,79.93254089355469
2018-07-09,80.57352447509766
2018-07-10,81.31017303466797
2018-07-11,80.41088104248047
2018-07-12,81.93203735351562
2018-07-13,82.41996002197266
2018-07-16,82.00857543945312
2018-07-17,82.79306030273438
2018-07-18,83.32881927490234
2018-07-19,83.39579772949219
2018-07-20,83.27142333984375
2018-07-23,83.89327239990234
2018-07-24,83.1757583618164
2018-07-25,84.41946411132812
2018-07-26,83.39579772949219
2018-07-27,82.15208435058594
2018-07-30,80.85095977783203
2018-07-31,81.07100677490234
2018-08-01,82.17121887207031
2018-08-02,82.37213134765625
2018-08-03,82.65913391113281
2018-08-06,83.13748931884766
2018-08-07,83.3096923828125
2018-08-08,85.13699340820312
2018-08-09,83.47233581542969
2018-08-10,82.37213134765625
2018-08-13,80.927490234375
2018-08-14,82.81219482421875
2018-08-15,82.77393341064453
2018-08-16,82.99398803710938
2018-08-17,83.58714294433594
2018-08-20,83.88371276855469
2018-08-21,84.38119506835938
2018-08-22,84.60124206542969
2018-08-23,84.77345275878906
2018-08-24,85.75885009765625
2018-08-27,85.88322448730469
2018-08-28,86.1606674194336
2018-08-29,87.19390106201172
2018-08-30,86.73468780517578
2018-08-31,87.14608001708984
2018-09-04,86.96392059326172
2018-09-05,86.35034942626953
2018-09-06,87.07897186279297
2018-09-07,86.47499084472656
2018-09-10,86.06273651123047
2018-09-11,86.32157897949219
2018-09-12,87.64459228515625
2018-09-13,88.71834564208984
2018-09-14,88.64164733886719
2018-09-17,88.91007995605469
2018-09-18,89.01553344726562
2018-09-19,89.46613311767578
2018-09-20,90.90418243408203
2018-09-21,92.3997573852539
2018-09-24,90.44400787353516
2018-09-25,90.92335510253906
2018-09-26,90.34812927246094
2018-09-27,89.85920715332031
2018-09-28,89.65787506103516
2018-10-01,90.0125961303711
2018-10-02,89.57158660888672
2018-10-03,89.80168151855469
2018-10-04,89.07307434082031
2018-10-05,87.23235321044922
2018-10-08,86.35994720458984
2018-10-09,85.94768524169922
2018-10-10,83.31126403808594
2018-10-11,82.32379913330078
2018-10-12,84.03987884521484
2018-10-15,83.80020141601562
2018-10-16,86.34075927734375
2018-10-17,85.7751235961914
2018-10-18,84.7589111328125
2018-10-19,84.65345001220703
2018-10-22,85.00817108154297
2018-10-23,83.94400787353516
2018-10-24,70.22496795654297
2018-10-25,72.80388641357422
2018-10-26,70.10033416748047
2018-10-29,66.66817474365234
2018-10-30,68.12540435791016
2018-10-31,69.82231903076172
2018-11-01,68.62394714355469
2018-11-02,67.71316528320312
2018-11-05,68.84444427490234
2018-11-06,69.22791290283203
2018-11-07,60.59959411621094
2018-11-08,60.647525787353516
2018-11-09,59.4395637512207
2018-11-12,59.449153900146484
2018-11-13,59.47791290283203
2018-11-14,59.11360549926758
2018-11-15,59.69841766357422
2018-11-16,60.101070404052734
2018-11-19,56.96610641479492
2018-11-20,55.40342712402344
2018-11-21,55.78690719604492
2018-11-23,55.57599639892578
2018-11-26,57.14826583862305
2018-11-27,58.07821273803711
2018-11-28,59.78469467163086
2018-11-29,59.73676681518555
2018-11-30,60.43661117553711
2018-12-03,60.87761306762695
2018-12-04,59.64679718017578
2018-12-06,58.19481658935547
2018-12-07,56.66590118408203
2018-12-10,56.59859085083008
2018-12-11,56.098567962646484
2018-12-12,55.915870666503906
2018-12-13,55.84855651855469
2018-12-14,54.57926940917969
2018-12-17,53.35806655883789
2018-12-18,53.059974670410156
2018-12-19,51.99262619018555
2018-12-20,50.713722229003906
2018-12-21,48.54055404663086
2018-12-24,48.10783767700195
2018-12-26,50.127159118652344
2018-12-27,51.38682556152344
2018-12-28,50.91565704345703
2018-12-31,51.127201080322266
2019-01-02,52.396488189697266
2019-01-03,52.6080322265625
2019-01-04,55.11775588989258
2019-01-07,55.15622329711914
2019-01-08,56.887062072753906
2019-01-09,56.91590881347656
2019-01-10,58.30058670043945
2019-01-11,58.733299255371094
2019-01-14,57.906341552734375
2019-01-15,58.37751388549805
2019-01-16,58.954463958740234
2019-01-17,59.56025314331055
2019-01-18,60.21413040161133
2019-01-22,59.44486618041992
2019-01-23,59.637184143066406
2019-01-24,59.733341217041016
2019-01-25,60.90646743774414
2019-01-28,60.50260543823242
2019-01-29,60.060279846191406
2019-01-30,61.714195251464844
2019-01-31,61.6565055847168
2019-02-01,62.598846435546875
2019-02-04,62.27191925048828
2019-02-05,62.22383499145508
2019-02-06,62.9738655090332
2019-02-07,62.12767791748047
2019-02-08,66.55094146728516
2019-02-11,64.65663146972656
2019-02-12,64.47393035888672
2019-02-13,64.6181640625
2019-02-14,62.781551361083984
2019-02-15,62.94502258300781
2019-02-19,63.30080032348633
2019-02-20,63.887367248535156
2019-02-21,63.57004165649414
2019-02-22,64.10853576660156
2019-02-25,64.35853576660156
2019-02-26,64.59893798828125
2019-02-27,64.35853576660156
2019-02-28,63.32965087890625
2019-03-01,64.68547821044922
2019-03-04,63.47388458251953
2019-03-05,62.589229583740234
2019-03-06,61.79112243652344
2019-03-07,61.90650939941406
2019-03-08,61.723812103271484
2019-03-11,62.92578887939453
2019-03-12,62.608463287353516
2019-03-13,62.99309539794922
2019-03-14,62.810394287109375
2019-03-15,63.223873138427734
