Date,HBAN
2015-12-02,7.616350173950195
2015-12-03,7.459717750549316
2015-12-04,7.668565273284912
2015-12-07,7.544559955596924
2015-12-08,7.329189300537109
2015-12-09,7.21823787689209
2015-12-10,7.237817764282227
2015-12-11,7.0616044998168945
2015-12-14,7.0746588706970215
2015-12-15,7.329189300537109
2015-12-16,7.394453048706055
2015-12-17,7.302517414093018
2015-12-18,7.105503559112549
2015-12-21,7.125205039978027
2015-12-22,7.21714448928833
2015-12-23,7.322216510772705
2015-12-24,7.3616180419921875
2015-12-28,7.322216510772705
2015-12-29,7.420719623565674
2015-12-30,7.335349082946777
2015-12-31,7.2631120681762695
2016-01-04,7.026701927185059
2016-01-05,7.039834976196289
2016-01-06,6.928195476531982
2016-01-07,6.718050003051758
2016-01-08,6.599844932556152
2016-01-11,6.632678985595703
2016-01-12,6.685215950012207
2016-01-13,6.402834892272949
2016-01-14,6.468505859375
2016-01-15,6.291193962097168
2016-01-19,6.225523471832275
2016-01-20,6.081050395965576
2016-01-21,5.91030740737915
2016-01-22,6.008813858032227
2016-01-25,5.778968334197998
2016-01-26,5.286443710327148
2016-01-27,5.424350738525391
2016-01-28,5.568823337554932
2016-01-29,5.634494304656982
2016-02-01,5.6738972663879395
2016-02-02,5.522854328155518
2016-02-03,5.595092296600342
2016-02-04,5.693599224090576
2016-02-05,5.634494304656982
2016-02-08,5.522854328155518
2016-02-09,5.549123287200928
2016-02-10,5.496585845947266
2016-02-11,5.260175704956055
2016-02-12,5.542555332183838
2016-02-16,5.739566802978516
2016-02-17,5.759267330169678
2016-02-18,5.595092296600342
2016-02-19,5.693599224090576
2016-02-22,5.805235862731934
2016-02-23,5.654195308685303
2016-02-24,5.608226299285889
2016-02-25,5.6738972663879395
2016-02-26,5.877471923828125
2016-02-29,5.746135234832764
2016-03-01,6.028514385223389
2016-03-02,6.10075044631958
2016-03-03,6.3043293952941895
2016-03-04,6.350297927856445
2016-03-07,6.291193962097168
2016-03-08,6.1401543617248535
2016-03-09,6.1335883140563965
2016-03-10,6.264925479888916
2016-03-11,6.448803424835205
2016-03-14,6.396266460418701
2016-03-15,6.343733310699463
2016-03-16,6.270965576171875
2016-03-17,6.317272186279297
2016-03-18,6.396650791168213
2016-03-21,6.4098801612854
2016-03-22,6.416495323181152
2016-03-23,6.37019157409668
2016-03-24,6.343731880187988
2016-03-28,6.304041385650635
2016-03-29,6.304041385650635
2016-03-30,6.343731880187988
2016-03-31,6.310654640197754
2016-04-01,6.323886394500732
2016-04-04,6.290813446044922
2016-04-05,6.224662780761719
2016-04-06,6.310654640197754
2016-04-07,6.151898384094238
2016-04-08,6.171743392944336
2016-04-11,6.204817295074463
2016-04-12,6.330502033233643
2016-04-13,6.548793792724609
2016-04-14,6.608328819274902
2016-04-15,6.568638801574707
2016-04-18,6.588483810424805
2016-04-19,6.68770694732666
2016-04-20,6.8001627922058105
2016-04-21,6.760474681854248
2016-04-22,6.780317783355713
2016-04-25,6.720783233642578
2016-04-26,6.7869343757629395
2016-04-27,6.793549060821533
2016-04-28,6.694323539733887
2016-04-29,6.65463399887085
2016-05-02,6.740629196166992
2016-05-03,6.621560573577881
2016-05-04,6.522334575653076
2016-05-05,6.528949737548828
2016-05-06,6.5355634689331055
2016-05-09,6.476027488708496
2016-05-10,6.608328819274902
2016-05-11,6.59509801864624
2016-05-12,6.542180061340332
2016-05-13,6.396650791168213
2016-05-16,6.469416618347168
2016-05-17,6.4628005027771
2016-05-18,6.806777000427246
2016-05-19,6.760474681854248
2016-05-20,6.767086982727051
2016-05-23,6.747242450714111
2016-05-24,6.8663129806518555
2016-05-25,7.025070667266846
2016-05-26,6.919232368469238
2016-05-27,6.998610496520996
2016-05-31,6.912618160247803
2016-06-01,6.952308177947998
2016-06-02,6.985382556915283
2016-06-03,6.853081226348877
2016-06-06,6.965534687042236
2016-06-07,6.886157989501953
2016-06-08,6.846469879150391
2016-06-09,6.72739839553833
2016-06-10,6.581868648529053
2016-06-13,6.522334575653076
2016-06-14,6.270965576171875
2016-06-15,6.304288387298584
2016-06-16,6.204324722290039
2016-06-17,6.19766092300415
2016-06-20,6.184333324432373
2016-06-21,6.171003818511963
2016-06-22,6.144347190856934
2016-06-23,6.284295082092285
2016-06-24,5.737834930419922
2016-06-27,5.391299247741699
2016-06-28,5.577894687652588
2016-06-29,5.671194076538086
2016-06-30,5.957751750946045
2016-07-01,5.884446144104004
2016-07-05,5.671194076538086
2016-07-06,5.6778564453125
2016-07-07,5.7178425788879395
2016-07-08,5.811140060424805
2016-07-11,5.897773742675781
2016-07-12,6.064377784729004
2016-07-13,6.05104923248291
2016-07-14,6.151012897491455
2016-07-15,6.171003818511963
2016-07-18,6.19766092300415
2016-07-19,6.177669048309326
2016-07-20,6.157675266265869
2016-07-21,6.104363441467285
2016-07-22,6.184333324432373
2016-07-25,6.19766092300415
2016-07-26,6.270966529846191
2016-07-27,6.2776312828063965
2016-07-28,6.304288387298584
2016-07-29,6.330944061279297
2016-08-01,6.250973701477051
2016-08-02,6.177669048309326
2016-08-03,6.250973701477051
2016-08-04,6.230981349945068
2016-08-05,6.497547149658203
2016-08-08,6.490884304046631
2016-08-09,6.464227676391602
2016-08-10,6.357600688934326
2016-08-11,6.377593517303467
2016-08-12,6.317615032196045
2016-08-15,6.450897216796875
2016-08-16,6.424242973327637
2016-08-17,6.437572479248047
2016-08-18,6.337607383728027
2016-08-19,6.337607383728027
2016-08-22,6.430906772613525
2016-08-23,6.424242973327637
2016-08-24,6.337607383728027
2016-08-25,6.397585868835449
2016-08-26,6.4575629234313965
2016-08-29,6.504214286804199
2016-08-30,6.590846061706543
2016-08-31,6.6708173751831055
2016-09-01,6.6374945640563965
2016-09-02,6.6774821281433105
2016-09-06,6.570852279663086
2016-09-07,6.5975117683410645
2016-09-08,6.590846061706543
2016-09-09,6.570852279663086
2016-09-12,6.664152145385742
2016-09-13,6.584181785583496
2016-09-14,6.530869483947754
2016-09-15,6.571141719818115
2016-09-16,6.530869483947754
2016-09-19,6.524157524108887
2016-09-20,6.517446041107178
2016-09-21,6.530869483947754
2016-09-22,6.6315507888793945
2016-09-23,6.644975185394287
2016-09-26,6.4503254890441895
2016-09-27,6.537580490112305
2016-09-28,6.658398151397705
2016-09-29,6.517446041107178
2016-09-30,6.618124961853027
2016-10-03,6.577852725982666
2016-10-04,6.6315507888793945
2016-10-05,6.806065082550049
2016-10-06,6.819489002227783
2016-10-07,6.826200485229492
2016-10-10,6.819489002227783
2016-10-11,6.725520610809326
2016-10-12,6.691958427429199
2016-10-13,6.524157524108887
2016-10-14,6.591277122497559
2016-10-17,6.483882904052734
2016-10-18,6.577852725982666
2016-10-19,6.732232570648193
2016-10-20,6.806065082550049
2016-10-21,6.752368450164795
2016-10-24,6.779218673706055
2016-10-25,6.839625358581543
2016-10-26,7.181941032409668
2016-10-27,7.215503692626953
2016-10-28,7.087975025177002
2016-10-31,7.11482048034668
2016-11-01,7.087975025177002
2016-11-02,6.933595657348633
2016-11-03,6.87989616394043
2016-11-04,6.819489002227783
2016-11-07,7.0141401290893555
2016-11-08,6.87989616394043
2016-11-09,7.3228960037231445
2016-11-10,7.786031246185303
2016-11-11,7.853152751922607
2016-11-14,8.027664184570312
2016-11-15,8.027664184570312
2016-11-16,8.007529258728027
2016-11-17,8.208891868591309
2016-11-18,8.390120506286621
2016-11-21,8.349846839904785
2016-11-22,8.403543472290039
2016-11-23,8.463953971862793
2016-11-25,8.430392265319824
2016-11-28,8.229026794433594
2016-11-29,8.242453575134277
2016-11-30,8.36327075958252
2016-12-01,8.745861053466797
2016-12-02,8.68544864654541
2016-12-05,8.745861053466797
2016-12-06,8.873390197753906
2016-12-07,8.866676330566406
2016-12-08,9.034478187561035
2016-12-09,9.06804084777832
2016-12-12,8.927090644836426
2016-12-13,8.893527030944824
2016-12-14,8.792844772338867
2016-12-15,8.953934669494629
2016-12-16,8.7918701171875
2016-12-19,8.839140892028809
2016-12-20,9.02146053314209
2016-12-21,9.001203536987305
2016-12-22,9.001203536987305
2016-12-23,9.06197738647461
2016-12-27,9.075479507446289
2016-12-28,8.947182655334473
2016-12-29,8.832387924194336
2016-12-30,8.926924705505371
2017-01-03,8.994451522827148
2017-01-04,9.102492332458496
2017-01-05,8.953937530517578
2017-01-06,8.974191665649414
2017-01-09,8.994451522827148
2017-01-10,9.001203536987305
2017-01-11,9.075479507446289
2017-01-12,8.994451522827148
2017-01-13,9.09574031829834
2017-01-17,8.74460506439209
2017-01-18,8.879654884338379
2017-01-19,8.78511905670166
2017-01-20,8.859399795532227
2017-01-23,8.818881034851074
2017-01-24,8.947182655334473
2017-01-25,9.467133522033691
2017-01-26,9.460381507873535
2017-01-27,9.305068016052246
2017-01-30,9.19703197479248
2017-01-31,9.136255264282227
2017-02-01,9.115998268127441
2017-02-02,8.940430641174316
2017-02-03,9.190276145935059
2017-02-06,9.136255264282227
2017-02-07,9.102492332458496
2017-02-08,9.048470497131348
2017-02-09,9.149758338928223
2017-02-10,9.19703197479248
2017-02-13,9.325329780578613
2017-02-14,9.534660339355469
2017-02-15,9.602185249328613
2017-02-16,9.568421363830566
2017-02-17,9.541412353515625
2017-02-21,9.581928253173828
2017-02-22,9.581928253173828
2017-02-23,9.57517147064209
2017-02-24,9.57517147064209
2017-02-27,9.595433235168457
2017-02-28,9.548163414001465
2017-03-01,9.899297714233398
2017-03-02,9.64945125579834
2017-03-03,9.723731994628906
2017-03-06,9.662958145141602
2017-03-07,9.615686416625977
2017-03-08,9.57517147064209
2017-03-09,9.595433235168457
2017-03-10,9.581928253173828
2017-03-13,9.595433235168457
2017-03-14,9.507647514343262
2017-03-15,9.406362533569336
2017-03-16,9.453900337219238
2017-03-17,9.324857711791992
2017-03-20,9.182234764099121
2017-03-21,8.625325202941895
2017-03-22,8.679656982421875
2017-03-23,8.842656135559082
2017-03-24,8.903780937194824
2017-03-27,8.842656135559082
2017-03-28,8.97848892211914
2017-03-29,8.97848892211914
2017-03-30,9.229778289794922
2017-03-31,9.093948364257812
2017-04-03,9.066781044006348
2017-04-04,9.03961181640625
2017-04-05,8.87661361694336
2017-04-06,8.964906692504883
2017-04-07,8.91057014465332
2017-04-10,8.829075813293457
2017-04-11,8.829075813293457
2017-04-12,8.733988761901855
2017-04-13,8.550620079040527
2017-04-17,8.767948150634766
2017-04-18,8.693242073059082
2017-04-19,8.550620079040527
2017-04-20,8.638909339904785
2017-04-21,8.557409286499023
2017-04-24,8.822280883789062
2017-04-25,8.85623836517334
2017-04-26,8.91057014465332
2017-04-27,8.822280883789062
2017-04-28,8.733988761901855
2017-05-01,8.890199661254883
2017-05-02,8.795116424560547
2017-05-03,8.924156188964844
2017-05-04,8.863033294677734
2017-05-05,8.822280883789062
2017-05-08,8.863033294677734
2017-05-09,8.781533241271973
2017-05-10,8.761157989501953
2017-05-11,8.686450004577637
2017-05-12,8.666075706481934
2017-05-15,8.795116424560547
2017-05-16,8.85623836517334
2017-05-17,8.346869468688965
2017-05-18,8.489495277404785
2017-05-19,8.537036895751953
2017-05-22,8.584575653076172
2017-05-23,8.75436782836914
2017-05-24,8.706825256347656
2017-05-25,8.74078369140625
2017-05-26,8.733988761901855
2017-05-30,8.652491569519043
2017-05-31,8.5166597366333
2017-06-01,8.638909339904785
2017-06-02,8.543824195861816
2017-06-05,8.537036895751953
2017-06-06,8.455535888671875
2017-06-07,8.618532180786133
2017-06-08,8.774741172790527
2017-06-09,9.02602767944336
2017-06-12,9.080363273620605
2017-06-13,9.066781044006348
2017-06-14,9.107525825500488
2017-06-15,9.0802001953125
2017-06-16,9.03237247467041
2017-06-19,9.100696563720703
2017-06-20,9.039204597473145
2017-06-21,8.923054695129395
2017-06-22,8.841066360473633
2017-06-23,8.683921813964844
2017-06-26,8.738581657409668
2017-06-27,8.82056999206543
2017-06-28,8.977713584899902
2017-06-29,9.141692161560059
2017-06-30,9.237342834472656
2017-07-03,9.394488334655762
2017-07-05,9.428650856018066
2017-07-06,9.332995414733887
2017-07-07,9.353493690490723
2017-07-10,9.353493690490723
2017-07-11,9.367157936096191
2017-07-12,9.380824089050293
2017-07-13,9.476475715637207
2017-07-14,9.421817779541016
2017-07-17,9.4354829788208
2017-07-18,9.367157936096191
2017-07-19,9.36032772064209
2017-07-20,9.264671325683594
2017-07-21,8.861564636230469
2017-07-24,9.011876106262207
2017-07-25,9.155356407165527
2017-07-26,9.005046844482422
2017-07-27,8.9640474319458
2017-07-28,8.998209953308105
2017-07-31,9.052870750427246
2017-08-01,9.100696563720703
2017-08-02,9.100696563720703
2017-08-03,8.991378784179688
2017-08-04,9.087034225463867
2017-08-07,9.073368072509766
2017-08-08,9.121194839477539
2017-08-09,8.998209953308105
2017-08-10,8.752245903015137
2017-08-11,8.690754890441895
2017-08-14,8.85473346710205
2017-08-15,8.882059097290039
2017-08-16,8.882059097290039
2017-08-17,8.63609504699707
2017-08-18,8.649759292602539
2017-08-21,8.608765602111816
2017-08-22,8.677088737487793
2017-08-23,8.656594276428223
2017-08-24,8.677088737487793
2017-08-25,8.718084335327148
2017-08-28,8.690754890441895
2017-08-29,8.601933479309082
2017-08-30,8.656594276428223
2017-08-31,8.601933479309082
2017-09-01,8.677088737487793
2017-09-05,8.458455085754395
2017-09-06,8.547274589538574
2017-09-07,8.321806907653809
2017-09-08,8.417460441589355
2017-09-11,8.567771911621094
2017-09-12,8.738581657409668
2017-09-13,8.813735961914062
2017-09-14,8.745413780212402
2017-09-15,8.772912979125977
2017-09-18,8.999801635742188
2017-09-19,9.109808921813965
2017-09-20,9.185434341430664
2017-09-21,9.212935447692871
2017-09-22,9.206062316894531
2017-09-25,9.199188232421875
2017-09-26,9.247313499450684
2017-09-27,9.453571319580078
2017-09-28,9.536076545715332
2017-09-29,9.597952842712402
2017-10-02,9.65295696258545
2017-10-03,9.556702613830566
2017-10-04,9.46044921875
2017-10-05,9.597952842712402
2017-10-06,9.556702613830566
2017-10-09,9.522326469421387
2017-10-10,9.61170482635498
2017-10-11,9.522326469421387
2017-10-12,9.481072425842285
2017-10-13,9.419196128845215
2017-10-16,9.570455551147461
2017-10-17,9.49482536315918
2017-10-18,9.591082572937012
2017-10-19,9.61170482635498
2017-10-20,9.756086349487305
2017-10-23,9.701085090637207
2017-10-24,9.76983642578125
2017-10-25,9.542954444885254
2017-10-26,9.563579559326172
2017-10-27,9.584202766418457
2017-10-30,9.467325210571289
2017-10-31,9.487947463989258
2017-11-01,9.49482536315918
2017-11-02,9.536076545715332
2017-11-03,9.474199295043945
2017-11-06,9.474199295043945
2017-11-07,9.212935447692871
2017-11-08,9.137306213378906
2017-11-09,9.082305908203125
2017-11-10,9.03417682647705
2017-11-13,9.185434341430664
2017-11-14,9.357317924499512
2017-11-15,9.288566589355469
2017-11-16,9.212935447692871
2017-11-17,9.309191703796387
2017-11-20,9.329815864562988
2017-11-21,9.31606674194336
2017-11-22,9.309191703796387
2017-11-24,9.25418758392334
2017-11-27,9.28169059753418
2017-11-28,9.604830741882324
2017-11-29,9.95547103881836
2017-11-30,9.900468826293945
2017-12-01,9.92796802520752
2017-12-04,10.106728553771973
2017-12-05,9.941720962524414
2017-12-06,9.982975006103516
2017-12-07,10.113604545593262
2017-12-08,10.209857940673828
2017-12-11,10.051724433898926
2017-12-12,10.182357788085938
2017-12-13,10.024222373962402
2017-12-14,9.92796802520752
2017-12-15,10.101173400878906
2017-12-18,10.170454025268555
2017-12-19,10.121954917907715
2017-12-20,10.142745018005371
2017-12-21,10.281303405761719
2017-12-22,10.239733695983887
2017-12-26,10.13581371307373
2017-12-27,10.108100891113281
2017-12-28,10.212021827697754
2017-12-29,10.087315559387207
2018-01-02,10.115030288696289
2018-01-03,10.198165893554688
2018-01-04,10.28823184967041
2018-01-05,10.378294944763184
2018-01-08,10.357512474060059
2018-01-09,10.55150032043457
2018-01-10,10.724699974060059
2018-01-11,10.828622817993164
2018-01-12,10.98104190826416
2018-01-16,10.863263130187988
2018-01-17,10.918689727783203
2018-01-18,10.745487213134766
2018-01-19,10.953329086303711
2018-01-22,11.105749130249023
2018-01-23,11.112676620483398
2018-01-24,11.161172866821289
2018-01-25,11.119604110717773
2018-01-26,11.230452537536621
2018-01-29,11.24431037902832
2018-01-30,11.154242515563965
2018-01-31,11.209668159484863
2018-02-01,11.32051944732666
2018-02-02,11.140387535095215
2018-02-05,10.69006061553955
2018-02-06,10.759343147277832
2018-02-07,10.835549354553223
2018-02-08,10.461435317993164
2018-02-09,10.676207542419434
2018-02-12,10.724699974060059
2018-02-13,10.752416610717773
2018-02-14,11.008753776550293
2018-02-15,10.987970352172852
2018-02-16,10.96718692779541
2018-02-20,11.015681266784668
2018-02-21,11.119604110717773
2018-02-22,10.897904396057129
2018-02-23,11.078034400939941
2018-02-26,11.105749130249023
2018-02-27,10.960256576538086
2018-02-28,10.877118110656738
2018-03-01,10.814766883850098
2018-03-02,10.946402549743652
2018-03-05,11.09189224243164
2018-03-06,11.223526000976562
2018-03-07,11.278950691223145
2018-03-08,11.19581413269043
2018-03-09,11.431367874145508
2018-03-12,11.417512893676758
2018-03-13,11.285877227783203
2018-03-14,11.119604110717773
2018-03-15,11.112676620483398
2018-03-16,11.21033763885498
2018-03-19,11.105701446533203
2018-03-20,11.042915344238281
2018-03-21,11.07779598236084
2018-03-22,10.680169105529785
2018-03-23,10.254633903503418
2018-03-26,10.659238815307617
2018-03-27,10.415082931518555
2018-03-28,10.477866172790527
2018-03-29,10.533671379089355
2018-04-02,10.233705520629883
2018-04-03,10.345324516296387
2018-04-04,10.477866172790527
2018-04-05,10.512746810913086
2018-04-06,10.156970977783203
2018-04-09,10.19882869720459
2018-04-10,10.373224258422852
2018-04-11,10.219755172729492
2018-04-12,10.456936836242676
2018-04-13,10.226729393005371
2018-04-16,10.233705520629883
2018-04-17,10.101162910461426
2018-04-18,10.10814094543457
2018-04-19,10.240682601928711
2018-04-20,10.289515495300293
2018-04-23,10.4708890914917
2018-04-24,10.359274864196777
2018-04-25,10.505768775939941
2018-04-26,10.484843254089355
2018-04-27,10.561578750610352
2018-04-30,10.401128768920898
2018-05-01,10.331371307373047
2018-05-02,10.226729393005371
2018-05-03,10.087210655212402
2018-05-04,10.254633903503418
2018-05-07,10.275565147399902
2018-05-08,10.366249084472656
2018-05-09,10.526697158813477
2018-05-10,10.561578750610352
2018-05-11,10.554598808288574
2018-05-14,10.540647506713867
2018-05-15,10.568551063537598
2018-05-16,10.533671379089355
2018-05-17,10.708069801330566
2018-05-18,10.547622680664062
2018-05-21,10.617384910583496
2018-05-22,10.715046882629395
2018-05-23,10.589478492736816
2018-05-24,10.568551063537598
2018-05-25,10.533671379089355
2018-05-29,10.073258399963379
2018-05-30,10.366249084472656
2018-05-31,10.373224258422852
2018-06-01,10.596456527709961
2018-06-04,10.652265548706055
2018-06-05,10.659238815307617
2018-06-06,10.875494003295898
2018-06-07,10.854564666748047
2018-06-08,10.945255279541016
2018-06-11,10.854564666748047
2018-06-12,10.875494003295898
2018-06-13,10.847589492797852
2018-06-14,10.756902694702148
2018-06-15,10.770956039428711
2018-06-18,10.770956039428711
2018-06-19,10.799059867858887
2018-06-20,10.855267524719238
2018-06-21,10.967683792114258
2018-06-22,10.78500747680664
2018-06-25,10.67961311340332
2018-06-26,10.574223518371582
2018-06-27,10.454782485961914
2018-06-28,10.461808204650879
2018-06-29,10.37047004699707
2018-07-02,10.419652938842773
2018-07-03,10.342364311218262
2018-07-05,10.363444328308105
2018-07-06,10.44775676727295
2018-07-09,10.686641693115234
2018-07-10,10.525042533874512
2018-07-11,10.419652938842773
2018-07-12,10.363444328308105
2018-07-13,10.293181419372559
2018-07-16,10.46883487701416
2018-07-17,10.482887268066406
2018-07-18,10.574223518371582
2018-07-19,10.539093017578125
2018-07-20,10.609354019165039
2018-07-23,10.799059867858887
2018-07-24,10.742849349975586
2018-07-25,10.609354019165039
2018-07-26,10.756903648376465
2018-07-27,10.897424697875977
2018-07-30,10.88337230682373
2018-07-31,10.848241806030273
2018-08-01,10.88337230682373
2018-08-02,11.04497241973877
2018-08-03,11.051995277404785
2018-08-06,11.094152450561523
2018-08-07,11.150362014770508
2018-08-08,11.2979097366333
2018-08-09,11.192519187927246
2018-08-10,11.12928295135498
2018-08-13,11.037945747375488
2018-08-14,11.192519187927246
2018-08-15,11.178467750549316
2018-08-16,11.24170207977295
2018-08-17,11.31196117401123
2018-08-20,11.318988800048828
2018-08-21,11.389245986938477
2018-08-22,11.389245986938477
2018-08-23,11.368169784545898
2018-08-24,11.389245986938477
2018-08-27,11.431406021118164
2018-08-28,11.431406021118164
2018-08-29,11.459507942199707
2018-08-30,11.4243803024292
2018-08-31,11.389245986938477
2018-09-04,11.522741317749023
2018-09-05,11.522741317749023
2018-09-06,11.48058795928955
2018-09-07,11.417349815368652
2018-09-10,11.340067863464355
2018-09-11,11.417349815368652
2018-09-12,11.150362014770508
2018-09-13,11.080101013183594
2018-09-14,11.101367950439453
2018-09-17,11.094279289245605
2018-09-18,10.980854988098145
2018-09-19,11.143902778625488
2018-09-20,11.328217506408691
2018-09-21,11.306950569152832
2018-09-24,11.179349899291992
2018-09-25,11.108458518981934
2018-09-26,10.860342979431152
2018-09-27,10.683116912841797
2018-09-28,10.576784133911133
2018-10-01,10.583871841430664
2018-10-02,10.534250259399414
2018-10-03,10.82490062713623
2018-10-04,10.924142837524414
2018-10-05,10.881609916687012
2018-10-08,11.030478477478027
2018-10-09,10.94541072845459
2018-10-10,10.739827156066895
2018-10-11,10.420823097229004
2018-10-12,10.186888694763184
2018-10-15,10.087641716003418
2018-10-16,10.123085021972656
2018-10-17,10.201065063476562
2018-10-18,10.07346248626709
2018-10-19,10.066373825073242
2018-10-22,9.683570861816406
2018-10-23,9.804083824157715
2018-10-24,9.329120635986328
2018-10-25,9.633946418762207
2018-10-26,9.648122787475586
2018-10-29,9.839529037475586
2018-10-30,9.981307029724121
2018-10-31,10.15853214263916
2018-11-01,10.193978309631348
2018-11-02,10.130176544189453
2018-11-05,10.186888694763184
2018-11-06,10.342846870422363
2018-11-07,10.392468452453613
2018-11-08,10.442094802856445
2018-11-09,10.399558067321777
2018-11-12,10.328668594360352
2018-11-13,10.371203422546387
2018-11-14,10.250688552856445
2018-11-15,10.477535247802734
2018-11-16,10.484625816345215
2018-11-19,10.520071029663086
2018-11-20,10.328668594360352
2018-11-21,10.222332000732422
2018-11-23,10.257776260375977
2018-11-26,10.456270217895508
2018-11-27,10.371203422546387
2018-11-28,10.406648635864258
2018-11-29,10.279043197631836
2018-11-30,10.342846870422363
2018-12-03,10.264866828918457
2018-12-04,9.69775104522705
2018-12-06,9.662303924560547
2018-12-07,9.513432502746582
2018-12-10,9.229875564575195
2018-12-11,9.045560836791992
2018-12-12,9.017205238342285
2018-12-13,8.797444343566895
2018-12-14,8.62730884552002
2018-12-17,8.534078598022461
2018-12-18,8.433679580688477
2018-12-19,8.247220039367676
2018-12-20,8.311760902404785
2018-12-21,8.311760902404785
2018-12-24,8.096617698669434
2018-12-26,8.455191612243652
2018-12-27,8.469535827636719
2018-12-28,8.52690601348877
2018-12-31,8.548421859741211
2019-01-02,8.706198692321777
2019-01-03,8.634480476379395
2019-01-04,8.878312110900879
2019-01-07,8.914169311523438
2019-01-08,9.000225067138672
2019-01-09,9.071943283081055
2019-01-10,9.007400512695312
2019-01-11,9.057596206665039
2019-01-14,9.201026916503906
2019-01-15,9.236886978149414
2019-01-16,9.516575813293457
2019-01-17,9.581117630004883
2019-01-18,9.746064186096191
2019-01-22,9.695862770080566
2019-01-23,9.724550247192383
2019-01-24,9.645661354064941
2019-01-25,9.717375755310059
2019-01-28,9.731717109680176
2019-01-29,9.724550247192383
2019-01-30,9.674349784851074
2019-01-31,9.495059967041016
2019-02-01,9.552431106567383
2019-02-04,9.616973876953125
2019-02-05,9.538089752197266
2019-02-06,9.59546184539795
2019-02-07,10.011406898498535
2019-02-08,9.767578125
2019-02-11,9.846461296081543
2019-02-12,9.939692497253418
2019-02-13,9.961207389831543
2019-02-14,9.81777572631836
2019-02-15,10.047266960144043
2019-02-19,10.126151084899902
2019-02-20,10.233726501464844
2019-02-21,10.18352222442627
2019-02-22,10.276752471923828
2019-02-25,10.326953887939453
2019-02-26,10.255240440368652
2019-02-27,10.305438995361328
2019-02-28,10.334122657775879
2019-03-01,10.326953887939453
2019-03-04,10.305438995361328
2019-03-05,10.233726501464844
2019-03-06,10.061607360839844
2019-03-07,9.81777572631836
2019-03-08,9.867979049682617
2019-03-11,9.82494831085205
