Date,CB
2016-09-07,107.44404602050781
2016-09-08,106.5847396850586
2016-09-09,104.70594787597656
2016-09-12,106.41621398925781
2016-09-13,106.02867126464844
2016-09-14,105.0176773071289
2016-09-15,105.66638946533203
2016-09-16,105.06822204589844
2016-09-19,105.556884765625
2016-09-20,105.44734191894531
2016-09-21,106.56787109375
2016-09-22,107.37664794921875
2016-09-23,105.71694946289062
2016-09-26,104.79016876220703
2016-09-27,105.54843139648438
2016-09-28,106.47185516357422
2016-09-29,105.37899780273438
2016-09-30,106.44646453857422
2016-10-03,105.22649383544922
2016-10-04,104.16757202148438
2016-10-05,104.34544372558594
2016-10-06,103.25261688232422
2016-10-07,105.41289520263672
2016-10-10,105.79412841796875
2016-10-11,104.828369140625
2016-10-12,105.83647918701172
2016-10-13,106.08216094970703
2016-10-14,106.61587524414062
2016-10-17,106.47185516357422
2016-10-18,106.18382263183594
2016-10-19,106.76834106445312
2016-10-20,104.22686004638672
2016-10-21,103.26958465576172
2016-10-24,103.59148406982422
2016-10-25,103.73548126220703
2016-10-26,107.59013366699219
2016-10-27,107.59858703613281
2016-10-28,108.02216339111328
2016-10-31,107.59013366699219
2016-11-01,106.3108901977539
2016-11-02,105.6585693359375
2016-11-03,105.42984771728516
2016-11-04,104.29461669921875
2016-11-07,105.4721908569336
2016-11-08,106.21768188476562
2016-11-09,106.61587524414062
2016-11-10,107.13263702392578
2016-11-11,107.46302795410156
2016-11-14,107.50541687011719
2016-11-15,105.9974594116211
2016-11-16,106.2515869140625
2016-11-17,106.18382263183594
2016-11-18,106.99710083007812
2016-11-21,107.63248443603516
2016-11-22,107.09027862548828
2016-11-23,107.32748413085938
2016-11-25,107.29361724853516
2016-11-28,107.38679504394531
2016-11-29,108.64061737060547
2016-11-30,108.43729400634766
2016-12-01,109.30984497070312
2016-12-02,108.28478240966797
2016-12-05,109.04725646972656
2016-12-06,110.20783233642578
2016-12-07,111.89369201660156
2016-12-08,111.995361328125
2016-12-09,112.23258209228516
2016-12-12,112.55448913574219
2016-12-13,112.89337158203125
2016-12-14,111.72429656982422
2016-12-15,112.12247467041016
2016-12-16,112.42742156982422
2016-12-19,112.87643432617188
2016-12-20,112.66464233398438
2016-12-21,112.94422912597656
2016-12-22,112.93573760986328
2016-12-23,112.76630401611328
2016-12-27,112.40198516845703
2016-12-28,112.54680633544922
2016-12-29,112.61491394042969
2016-12-30,112.5127182006836
2017-01-03,112.16357421875
2017-01-04,112.00179290771484
2017-01-05,111.24384307861328
2017-01-06,111.83995819091797
2017-01-09,111.14163970947266
2017-01-10,111.09909057617188
2017-01-11,111.013916015625
2017-01-12,110.52851867675781
2017-01-13,110.92023468017578
2017-01-17,111.55040740966797
2017-01-18,112.3849868774414
2017-01-19,111.78888702392578
2017-01-20,111.9080810546875
2017-01-23,111.92511749267578
2017-01-24,112.3849868774414
2017-01-25,113.32172393798828
2017-01-26,113.31322479248047
2017-01-27,113.51763916015625
2017-01-30,112.16357421875
2017-01-31,111.97623443603516
2017-02-01,109.41291046142578
2017-02-02,111.36306762695312
2017-02-03,111.79739379882812
2017-02-06,111.92511749267578
2017-02-07,111.34605407714844
2017-02-08,111.41416931152344
2017-02-09,112.30836486816406
2017-02-10,113.05775451660156
2017-02-13,113.9519271850586
2017-02-14,114.10523223876953
2017-02-15,114.50543975830078
2017-02-16,115.58695983886719
2017-02-17,115.97869873046875
2017-02-21,116.43859100341797
2017-02-22,117.31573486328125
2017-02-23,118.38021087646484
2017-02-24,117.86924743652344
2017-02-27,117.18798828125
2017-02-28,117.66488647460938
2017-03-01,119.54688262939453
2017-03-02,117.8607177734375
2017-03-03,118.0736312866211
2017-03-06,117.256103515625
2017-03-07,117.01766204833984
2017-03-08,116.63446807861328
2017-03-09,117.01766204833984
2017-03-10,117.35832977294922
2017-03-13,117.12836456298828
2017-03-14,116.94953918457031
2017-03-15,117.74153137207031
2017-03-16,117.2901611328125
2017-03-17,117.6052474975586
2017-03-20,116.7877426147461
2017-03-21,115.885009765625
2017-03-22,116.37043762207031
2017-03-23,116.37902069091797
2017-03-24,115.86802673339844
2017-03-27,116.37902069091797
2017-03-28,117.52009582519531
2017-03-29,116.82685852050781
2017-03-30,117.29756927490234
2017-03-31,116.61286926269531
2017-04-03,116.6300048828125
2017-04-04,117.54578399658203
2017-04-05,117.0665054321289
2017-04-06,117.75977325439453
2017-04-07,117.65702819824219
2017-04-10,118.09354400634766
2017-04-11,117.93948364257812
2017-04-12,117.27188873291016
2017-04-13,117.01514434814453
2017-04-17,118.27328491210938
2017-04-18,117.68273162841797
2017-04-19,117.2291259765625
2017-04-20,117.0665054321289
2017-04-21,115.953857421875
2017-04-24,117.0665054321289
2017-04-25,117.35749053955078
2017-04-26,118.90663146972656
2017-04-27,118.47010803222656
2017-04-28,117.4687271118164
2017-05-01,117.16062927246094
2017-05-02,117.28046417236328
2017-05-03,117.73407745361328
2017-05-04,118.36743927001953
2017-05-05,117.89669036865234
2017-05-08,117.45160675048828
2017-05-09,116.67277526855469
2017-05-10,118.11065673828125
2017-05-11,117.4345474243164
2017-05-12,117.03226470947266
2017-05-15,117.57147216796875
2017-05-16,117.27188873291016
2017-05-17,117.93092346191406
2017-05-18,118.58995819091797
2017-05-19,118.521484375
2017-05-22,119.61697387695312
2017-05-23,120.34449768066406
2017-05-24,120.5670166015625
2017-05-25,122.18466186523438
2017-05-26,121.7395248413086
2017-05-30,121.44000244140625
2017-05-31,122.5526351928711
2017-06-01,123.97343444824219
2017-06-02,124.22159576416016
2017-06-05,124.1445541381836
2017-06-06,123.39996337890625
2017-06-07,123.49408721923828
2017-06-08,124.06753540039062
2017-06-09,125.43692779541016
2017-06-12,124.68380737304688
2017-06-13,124.72659301757812
2017-06-14,125.5482406616211
2017-06-15,126.15589141845703
2017-06-16,126.30998229980469
2017-06-19,125.90770721435547
2017-06-20,125.75357818603516
2017-06-21,125.48832702636719
2017-06-22,124.572509765625
2017-06-23,123.97343444824219
2017-06-26,124.44410705566406
2017-06-27,123.91349029541016
2017-06-28,125.25524139404297
2017-06-29,124.68756103515625
2017-06-30,125.04022979736328
2017-07-03,125.87451934814453
2017-07-05,125.54766082763672
2017-07-06,125.09178161621094
2017-07-07,126.02069091796875
2017-07-10,124.95423126220703
2017-07-11,124.24031829833984
2017-07-12,124.23171997070312
2017-07-13,124.58439636230469
2017-07-14,124.86817169189453
2017-07-17,125.17778778076172
2017-07-18,125.31544494628906
2017-07-19,126.0465087890625
2017-07-20,126.10675048828125
2017-07-21,126.43353271484375
2017-07-24,126.33892822265625
2017-07-25,126.74320220947266
2017-07-26,123.76726531982422
2017-07-27,122.97595977783203
2017-07-28,125.01444244384766
2017-07-31,125.9690933227539
2017-08-01,127.35388946533203
2017-08-02,128.0849151611328
2017-08-03,128.9020233154297
2017-08-04,128.841796875
2017-08-07,128.42034912109375
2017-08-08,127.75808715820312
2017-08-09,128.4031219482422
2017-08-10,127.5774917602539
2017-08-11,125.951904296875
2017-08-14,126.77759552001953
2017-08-15,127.26786041259766
2017-08-16,127.31085968017578
2017-08-17,125.53045654296875
2017-08-18,125.09178161621094
2017-08-21,124.9971923828125
2017-08-22,124.98001861572266
2017-08-23,124.0596694946289
2017-08-24,122.78680419921875
2017-08-25,123.53501892089844
2017-08-28,121.94388580322266
2017-08-29,122.0384750366211
2017-08-30,121.4106216430664
2017-08-31,121.6342544555664
2017-09-01,120.83435821533203
2017-09-05,117.70360565185547
2017-09-06,118.44331359863281
2017-09-07,116.00922393798828
2017-09-08,121.14399719238281
2017-09-11,125.47025299072266
2017-09-12,126.44213104248047
2017-09-13,124.32632446289062
2017-09-14,122.81257629394531
2017-09-15,123.43181610107422
2017-09-18,123.48344421386719
2017-09-19,123.39743041992188
2017-09-20,123.75005340576172
2017-09-21,122.9501724243164
2017-09-22,122.64055633544922
2017-09-25,123.17383575439453
2017-09-26,121.79767608642578
2017-09-27,122.05567932128906
2017-09-28,122.91143035888672
2017-09-29,123.22266387939453
2017-10-02,125.76406860351562
2017-10-03,125.08112335205078
2017-10-04,125.12435913085938
2017-10-05,125.95423889160156
2017-10-06,126.33457946777344
2017-10-09,126.2481460571289
2017-10-10,127.31135559082031
2017-10-11,127.38912200927734
2017-10-12,126.70623016357422
2017-10-13,128.65980529785156
2017-10-16,129.93919372558594
2017-10-17,129.7317352294922
2017-10-18,130.62203979492188
2017-10-19,133.10293579101562
2017-10-20,133.12022399902344
2017-10-23,134.1488800048828
2017-10-24,133.46597290039062
2017-10-25,133.25851440429688
2017-10-26,133.76853942871094
2017-10-27,132.03973388671875
2017-10-30,132.1607208251953
2017-10-31,130.3713836669922
2017-11-01,130.794921875
2017-11-02,129.02288818359375
2017-11-03,128.16709899902344
2017-11-06,128.9710235595703
2017-11-07,129.4896697998047
2017-11-08,129.7489776611328
2017-11-09,131.08021545410156
2017-11-10,130.82949829101562
2017-11-13,130.82083129882812
2017-11-14,130.25906372070312
2017-11-15,130.66525268554688
2017-11-16,128.67710876464844
2017-11-17,128.47828674316406
2017-11-20,128.79812622070312
2017-11-21,128.95372009277344
2017-11-22,128.14987182617188
2017-11-24,128.73760986328125
2017-11-27,129.02288818359375
2017-11-28,131.0196990966797
2017-11-29,131.94461059570312
2017-11-30,131.4864501953125
2017-12-01,131.08021545410156
2017-12-04,130.3713836669922
2017-12-05,129.818115234375
2017-12-06,130.41458129882812
2017-12-07,129.17848205566406
2017-12-08,129.7057647705078
2017-12-11,129.86997985839844
2017-12-12,130.09475708007812
2017-12-13,128.31407165527344
2017-12-14,126.30860900878906
2017-12-15,128.5561065673828
2017-12-18,127.8127212524414
2017-12-19,127.60521697998047
2017-12-20,126.17898559570312
2017-12-21,125.34912872314453
2017-12-22,125.5133056640625
2017-12-26,125.60846710205078
2017-12-27,126.3518295288086
2017-12-28,126.95990753173828
2017-12-29,126.93384552001953
2018-01-02,123.60692596435547
2018-01-03,124.5798110961914
2018-01-04,125.08365631103516
2018-01-05,125.30946350097656
2018-01-08,124.67535400390625
2018-01-09,126.69056701660156
2018-01-10,126.20414733886719
2018-01-11,125.5179672241211
2018-01-12,126.50814819335938
2018-01-16,126.53424072265625
2018-01-17,128.15858459472656
2018-01-18,128.28887939453125
2018-01-19,128.73193359375
2018-01-22,130.11300659179688
2018-01-23,133.1532745361328
2018-01-24,134.6212921142578
2018-01-25,134.47357177734375
2018-01-26,135.33349609375
2018-01-29,133.87423706054688
2018-01-30,132.95346069335938
2018-01-31,135.63758850097656
2018-02-01,135.05555725097656
2018-02-02,133.1185302734375
2018-02-05,127.99360656738281
2018-02-06,126.71666717529297
2018-02-07,128.1412353515625
2018-02-08,121.9478759765625
2018-02-09,125.53533172607422
2018-02-12,125.61347198486328
2018-02-13,126.05648040771484
2018-02-14,127.94147491455078
2018-02-15,127.75033569335938
2018-02-16,127.68954467773438
2018-02-20,126.33445739746094
2018-02-21,124.84040832519531
2018-02-22,124.27578735351562
2018-02-23,125.09231567382812
2018-02-26,126.9425277709961
2018-02-27,125.24867248535156
2018-02-28,123.27690124511719
2018-03-01,121.44404602050781
2018-03-02,121.48749542236328
2018-03-05,122.96414947509766
2018-03-06,123.28551483154297
2018-03-07,122.16499328613281
2018-03-08,123.2681655883789
2018-03-09,125.08365631103516
2018-03-12,124.29315185546875
2018-03-13,123.29420471191406
2018-03-14,122.26921844482422
2018-03-15,122.52983093261719
2018-03-16,122.46035766601562
2018-03-19,121.86968994140625
2018-03-20,122.75570678710938
2018-03-21,121.83491516113281
2018-03-22,119.55913543701172
2018-03-23,116.89240264892578
2018-03-26,119.02055358886719
2018-03-27,118.74259185791016
2018-03-28,120.72466278076172
2018-03-29,119.42362213134766
2018-04-02,116.39373779296875
2018-04-03,117.94801330566406
2018-04-04,118.90850067138672
2018-04-05,118.55047607421875
2018-04-06,117.11848449707031
2018-04-09,117.14466094970703
2018-04-10,118.03531646728516
2018-04-11,117.05733489990234
2018-04-12,117.68604278564453
2018-04-13,117.00493621826172
2018-04-16,118.56792449951172
2018-04-17,119.05693054199219
2018-04-18,119.19660949707031
2018-04-19,120.16584014892578
2018-04-20,120.21823120117188
2018-04-23,120.7508773803711
2018-04-24,118.83861541748047
2018-04-25,119.85147857666016
2018-04-26,119.10060119628906
2018-04-27,119.89514923095703
2018-04-30,118.46316528320312
2018-05-01,118.69021606445312
2018-05-02,115.88729095458984
2018-05-03,113.67816925048828
2018-05-04,115.91349792480469
2018-05-07,115.87859344482422
2018-05-08,115.99208068847656
2018-05-09,117.60747528076172
2018-05-10,118.34964752197266
2018-05-11,118.89971160888672
2018-05-14,117.92179870605469
2018-05-15,117.424072265625
2018-05-16,117.50270080566406
2018-05-17,117.39791107177734
2018-05-18,116.6032943725586
2018-05-21,116.90889739990234
2018-05-22,118.07022857666016
2018-05-23,116.83906555175781
2018-05-24,116.51598358154297
2018-05-25,116.5509033203125
2018-05-29,113.44242858886719
2018-05-30,115.52931213378906
2018-05-31,114.11473846435547
2018-06-01,114.1933364868164
2018-06-04,115.06651306152344
2018-06-05,114.3417739868164
2018-06-06,114.69105529785156
2018-06-07,115.45943450927734
2018-06-08,116.58584594726562
2018-06-11,116.13179779052734
2018-06-12,115.53803253173828
2018-06-13,115.88729095458984
2018-06-14,113.59960174560547
2018-06-15,114.28069305419922
2018-06-18,113.02330017089844
2018-06-19,113.20664978027344
2018-06-20,110.63954162597656
2018-06-21,109.72618865966797
2018-06-22,110.11260986328125
2018-06-25,109.87550354003906
2018-06-26,109.40122985839844
2018-06-27,109.95452117919922
2018-06-28,111.23673248291016
2018-06-29,111.55288696289062
2018-07-02,111.36846923828125
2018-07-03,112.04471588134766
2018-07-05,112.63314056396484
2018-07-06,113.45867919921875
2018-07-09,116.00554656982422
2018-07-10,117.25262451171875
2018-07-11,115.79476165771484
2018-07-12,116.3831787109375
2018-07-13,116.04940795898438
2018-07-16,117.12969970703125
2018-07-17,117.13847351074219
2018-07-18,118.56118774414062
2018-07-19,116.90135955810547
2018-07-20,117.00670623779297
2018-07-23,117.63026428222656
2018-07-24,118.17477416992188
2018-07-25,119.1056900024414
2018-07-26,120.54598999023438
2018-07-27,121.09930419921875
2018-07-30,122.82062530517578
2018-07-31,122.70643615722656
2018-08-01,121.59107971191406
2018-08-02,120.87969970703125
2018-08-03,121.90723419189453
2018-08-06,121.81063842773438
2018-08-07,121.76676177978516
2018-08-08,120.73921966552734
2018-08-09,120.3879165649414
2018-08-10,119.34281921386719
2018-08-13,118.54364013671875
2018-08-14,116.90135955810547
2018-08-15,116.52367401123047
2018-08-16,118.04304504394531
2018-08-17,117.71807861328125
2018-08-20,118.42947387695312
2018-08-21,118.58750915527344
2018-08-22,116.91888427734375
2018-08-23,117.09455108642578
2018-08-24,118.66661834716797
2018-08-27,119.88731384277344
2018-08-28,119.75556945800781
2018-08-29,119.78191375732422
2018-08-30,118.69290924072266
2018-08-31,118.77198028564453
2018-09-04,119.61506652832031
2018-09-05,120.56356811523438
2018-09-06,120.61624908447266
2018-09-07,119.97518157958984
2018-09-10,118.96520233154297
2018-09-11,119.05298614501953
2018-09-12,118.26258850097656
2018-09-13,119.67654418945312
2018-09-14,121.2925033569336
2018-09-17,121.49449157714844
2018-09-18,121.7579574584961
2018-09-19,123.05772399902344
2018-09-20,123.59626007080078
2018-09-21,123.47264862060547
2018-09-24,121.01841735839844
2018-09-25,119.55290222167969
2018-09-26,118.12271118164062
2018-09-27,117.74311065673828
2018-09-28,117.98143768310547
2018-10-01,117.56654357910156
2018-10-02,117.919677734375
2018-10-03,117.79605865478516
2018-10-04,118.7142105102539
2018-10-05,118.70536804199219
2018-10-08,120.2061996459961
2018-10-09,120.58580780029297
2018-10-10,116.92206573486328
2018-10-11,111.9605484008789
2018-10-12,111.45732879638672
2018-10-15,110.03597259521484
2018-10-16,110.25668334960938
2018-10-17,112.23421478271484
2018-10-18,112.55204772949219
2018-10-19,113.24948120117188
2018-10-22,112.23421478271484
2018-10-23,111.89877319335938
2018-10-24,110.35381317138672
2018-10-25,109.18846130371094
2018-10-26,108.97657775878906
2018-10-29,108.60578918457031
2018-10-30,110.68045806884766
2018-10-31,110.27435302734375
2018-11-01,110.8128662109375
2018-11-02,111.43968963623047
2018-11-05,113.52316284179688
2018-11-06,115.11225891113281
2018-11-07,116.25992584228516
2018-11-08,116.3217544555664
2018-11-09,115.80085754394531
2018-11-12,112.28720092773438
2018-11-13,112.6226806640625
2018-11-14,111.87227630615234
2018-11-15,114.85624694824219
2018-11-16,117.01032257080078
2018-11-19,118.59062194824219
2018-11-20,117.37229919433594
2018-11-21,116.88676452636719
2018-11-23,115.92444610595703
2018-11-26,117.79605865478516
2018-11-27,117.64594268798828
2018-11-28,119.40281677246094
2018-11-29,118.48469543457031
2018-11-30,118.06975555419922
2018-12-03,117.8666763305664
2018-12-04,116.824951171875
2018-12-06,116.07453155517578
2018-12-07,115.6155014038086
2018-12-10,114.97984313964844
2018-12-11,112.93163299560547
2018-12-12,113.57610321044922
2018-12-13,114.01753997802734
2018-12-14,113.10823822021484
2018-12-17,112.6756591796875
2018-12-18,111.06890869140625
2018-12-19,111.81047058105469
2018-12-20,110.30985260009766
2018-12-21,110.89588165283203
2018-12-24,106.72251892089844
2018-12-26,111.02020263671875
2018-12-27,113.81722259521484
2018-12-28,113.48868560791016
2018-12-31,114.70518493652344
2019-01-02,113.02696228027344
2019-01-03,110.70053100585938
2019-01-04,114.0125732421875
2019-01-07,113.0891342163086
2019-01-08,112.21891784667969
2019-01-09,113.62188720703125
2019-01-10,115.0159683227539
2019-01-11,115.00711059570312
2019-01-14,116.17919158935547
2019-01-15,117.60877990722656
2019-01-16,118.06163787841797
2019-01-17,117.97282409667969
2019-01-18,118.62104797363281
2019-01-22,116.45443725585938
2019-01-23,117.26246643066406
2019-01-24,117.57324981689453
2019-01-25,117.4666976928711
2019-01-28,117.20032501220703
2019-01-29,116.67642211914062
2019-01-30,117.91954803466797
2019-01-31,118.14155578613281
2019-02-01,118.60330963134766
2019-02-04,118.92292022705078
2019-02-05,119.43793487548828
2019-02-06,115.3267822265625
2019-02-07,115.98383331298828
2019-02-08,115.74407196044922
2019-02-11,115.93943786621094
2019-02-12,117.42230987548828
2019-02-13,117.66204071044922
2019-02-14,116.07261657714844
2019-02-15,118.28365325927734
2019-02-19,118.77196502685547
2019-02-20,119.70433044433594
2019-02-21,119.61551666259766
2019-02-22,119.43793487548828
2019-02-25,120.20157623291016
2019-02-26,120.02400207519531
2019-02-27,118.12381744384766
2019-02-28,118.89628601074219
2019-03-01,119.0916519165039
2019-03-04,118.60330963134766
2019-03-05,118.57661437988281
2019-03-06,118.35466003417969
2019-03-07,117.81298828125
2019-03-08,117.52885437011719
2019-03-11,118.46122741699219
2019-03-12,119.07392120361328
2019-03-13,119.44681549072266
2019-03-14,120.22821807861328
2019-03-15,121.07177734375
2019-03-18,121.9863510131836
