Date,ALB
2017-05-19,110.31999969482422
2017-05-22,110.58000183105469
2017-05-23,111.70999908447266
2017-05-24,112.05000305175781
2017-05-25,112.58999633789062
2017-05-26,112.86000061035156
2017-05-30,112.45999908447266
2017-05-31,113.5999984741211
2017-06-01,113.36000061035156
2017-06-02,114.08999633789062
2017-06-05,113.61000061035156
2017-06-06,112.68000030517578
2017-06-07,112.80000305175781
2017-06-08,114.2699966430664
2017-06-09,115.4000015258789
2017-06-12,111.19000244140625
2017-06-13,112.66000366210938
2017-06-14,109.2699966430664
2017-06-15,106.05000305175781
2017-06-16,108.08999633789062
2017-06-19,108.33000183105469
2017-06-20,107.73999786376953
2017-06-21,106.19000244140625
2017-06-22,105.19999694824219
2017-06-23,104.8499984741211
2017-06-26,105.0199966430664
2017-06-27,104.47000122070312
2017-06-28,106.91999816894531
2017-06-29,104.66999816894531
2017-06-30,105.54000091552734
2017-07-03,106.02999877929688
2017-07-05,108.0199966430664
2017-07-06,108.05000305175781
2017-07-07,109.98999786376953
2017-07-10,111.33999633789062
2017-07-11,112.94999694824219
2017-07-12,116.54000091552734
2017-07-13,117.68000030517578
2017-07-14,117.56999969482422
2017-07-17,116.86000061035156
2017-07-18,117.7300033569336
2017-07-19,119.16000366210938
2017-07-20,117.91000366210938
2017-07-21,118.33999633789062
2017-07-24,118.5999984741211
2017-07-25,118.80000305175781
2017-07-26,117.19999694824219
2017-07-27,116.37000274658203
2017-07-28,116.5
2017-07-31,115.80000305175781
2017-08-01,117.43000030517578
2017-08-02,119.44999694824219
2017-08-03,118.80000305175781
2017-08-04,119.5999984741211
2017-08-07,123.08000183105469
2017-08-08,115.41000366210938
2017-08-09,113.16000366210938
2017-08-10,110.94999694824219
2017-08-11,109.36000061035156
2017-08-14,110.83000183105469
2017-08-15,111.87999725341797
2017-08-16,113.41999816894531
2017-08-17,112.11000061035156
2017-08-18,112.58999633789062
2017-08-21,113.4800033569336
2017-08-22,115.81999969482422
2017-08-23,115.38999938964844
2017-08-24,114.86000061035156
2017-08-25,114.94999694824219
2017-08-28,115.43000030517578
2017-08-29,114.45999908447266
2017-08-30,115.16999816894531
2017-08-31,116.26000213623047
2017-09-01,118.62999725341797
2017-09-05,116.66999816894531
2017-09-06,118.66000366210938
2017-09-07,118.08999633789062
2017-09-08,118.27999877929688
2017-09-11,123.8499984741211
2017-09-12,124.63999938964844
2017-09-13,125.5999984741211
2017-09-14,126.0
2017-09-15,127.29000091552734
2017-09-18,131.02000427246094
2017-09-19,134.64999389648438
2017-09-20,136.0800018310547
2017-09-21,134.88999938964844
2017-09-22,134.2899932861328
2017-09-25,128.88999938964844
2017-09-26,128.4199981689453
2017-09-27,130.02000427246094
2017-09-28,132.32000732421875
2017-09-29,136.30999755859375
2017-10-02,136.6199951171875
2017-10-03,137.4199981689453
2017-10-04,138.22000122070312
2017-10-05,139.66000366210938
2017-10-06,137.19000244140625
2017-10-09,136.5500030517578
2017-10-10,137.77000427246094
2017-10-11,137.4199981689453
2017-10-12,137.3000030517578
2017-10-13,138.94000244140625
2017-10-16,140.16000366210938
2017-10-17,139.41000366210938
2017-10-18,139.66000366210938
2017-10-19,139.49000549316406
2017-10-20,140.77999877929688
2017-10-23,138.52999877929688
2017-10-24,138.72000122070312
2017-10-25,138.52999877929688
2017-10-26,139.0399932861328
2017-10-27,139.0800018310547
2017-10-30,139.50999450683594
2017-10-31,140.88999938964844
2017-11-01,142.3300018310547
2017-11-02,136.91000366210938
2017-11-03,140.0399932861328
2017-11-06,141.97000122070312
2017-11-07,143.1300048828125
2017-11-08,144.5800018310547
2017-11-09,140.83999633789062
2017-11-10,140.6199951171875
2017-11-13,143.3699951171875
2017-11-14,137.64999389648438
2017-11-15,134.5399932861328
2017-11-16,135.3300018310547
2017-11-17,136.2100067138672
2017-11-20,135.39999389648438
2017-11-21,136.6999969482422
2017-11-22,135.25
2017-11-24,137.05999755859375
2017-11-27,136.22999572753906
2017-11-28,136.88999938964844
2017-11-29,131.9499969482422
2017-11-30,134.32000732421875
2017-12-01,132.14999389648438
2017-12-04,129.35000610351562
2017-12-05,127.98999786376953
2017-12-06,127.4800033569336
2017-12-07,129.0800018310547
2017-12-08,130.60000610351562
2017-12-11,131.13999938964844
2017-12-12,130.36000061035156
2017-12-13,130.10000610351562
2017-12-14,127.58000183105469
2017-12-15,129.57000732421875
2017-12-18,132.0800018310547
2017-12-19,132.02000427246094
2017-12-20,131.3300018310547
2017-12-21,128.64999389648438
2017-12-22,129.2899932861328
2017-12-26,129.0399932861328
2017-12-27,128.42999267578125
2017-12-28,128.4499969482422
2017-12-29,127.88999938964844
2018-01-02,131.52999877929688
2018-01-03,131.7899932861328
2018-01-04,130.22000122070312
2018-01-05,131.72000122070312
2018-01-08,137.4499969482422
2018-01-09,135.44000244140625
2018-01-10,132.9600067138672
2018-01-11,134.69000244140625
2018-01-12,133.52000427246094
2018-01-16,128.0
2018-01-17,126.94999694824219
2018-01-18,117.91000366210938
2018-01-19,116.01000213623047
2018-01-22,113.52999877929688
2018-01-23,113.0
2018-01-24,112.4000015258789
2018-01-25,116.9000015258789
2018-01-26,114.41000366210938
2018-01-29,111.68000030517578
2018-01-30,111.37000274658203
2018-01-31,111.58999633789062
2018-02-01,109.19999694824219
2018-02-02,105.51000213623047
2018-02-05,105.1500015258789
2018-02-06,107.54000091552734
2018-02-07,106.62999725341797
2018-02-08,105.18000030517578
2018-02-09,107.72000122070312
2018-02-12,111.58999633789062
2018-02-13,108.44999694824219
2018-02-14,111.72000122070312
2018-02-15,114.61000061035156
2018-02-16,112.23999786376953
2018-02-20,114.58000183105469
2018-02-21,113.01000213623047
2018-02-22,113.68000030517578
2018-02-23,118.75
2018-02-26,110.0999984741211
2018-02-27,111.56999969482422
2018-02-28,100.43000030517578
2018-03-01,96.01000213623047
2018-03-02,95.0199966430664
2018-03-05,96.44000244140625
2018-03-06,100.13999938964844
2018-03-07,100.05000305175781
2018-03-08,99.27999877929688
2018-03-09,101.76000213623047
2018-03-12,102.98999786376953
2018-03-13,103.12999725341797
2018-03-14,100.33000183105469
2018-03-15,98.06999969482422
2018-03-16,98.37000274658203
2018-03-19,96.91000366210938
2018-03-20,95.31999969482422
2018-03-21,97.47000122070312
2018-03-22,94.11000061035156
2018-03-23,93.23999786376953
2018-03-26,94.36000061035156
2018-03-27,93.43000030517578
2018-03-28,89.55999755859375
2018-03-29,92.73999786376953
2018-04-02,88.95999908447266
2018-04-03,90.41999816894531
2018-04-04,91.5999984741211
2018-04-05,95.7699966430664
2018-04-06,91.80000305175781
2018-04-09,91.22000122070312
2018-04-10,92.33000183105469
2018-04-11,93.30999755859375
2018-04-12,93.38999938964844
2018-04-13,95.5
2018-04-16,96.87000274658203
2018-04-17,96.62999725341797
2018-04-18,98.79000091552734
2018-04-19,98.58999633789062
2018-04-20,97.75
2018-04-23,97.33999633789062
2018-04-24,95.77999877929688
2018-04-25,95.45999908447266
2018-04-26,96.55000305175781
2018-04-27,96.94999694824219
2018-04-30,96.95999908447266
2018-05-01,97.62000274658203
2018-05-02,97.83999633789062
2018-05-03,97.88999938964844
2018-05-04,100.05999755859375
2018-05-07,100.11000061035156
2018-05-08,100.72000122070312
2018-05-09,101.75
2018-05-10,98.38999938964844
2018-05-11,98.54000091552734
2018-05-14,99.23999786376953
2018-05-15,100.80999755859375
2018-05-16,102.3499984741211
2018-05-17,104.80000305175781
2018-05-18,104.91999816894531
2018-05-21,104.06999969482422
2018-05-22,102.33999633789062
2018-05-23,101.83999633789062
2018-05-24,95.0199966430664
2018-05-25,94.81999969482422
2018-05-29,93.02999877929688
2018-05-30,93.58999633789062
2018-05-31,93.47000122070312
2018-06-01,94.26000213623047
2018-06-04,94.44000244140625
2018-06-05,94.6500015258789
2018-06-06,95.66999816894531
2018-06-07,95.22000122070312
2018-06-08,95.37000274658203
2018-06-11,95.37000274658203
2018-06-12,95.73999786376953
2018-06-13,94.18000030517578
2018-06-14,93.66000366210938
2018-06-15,93.33000183105469
2018-06-18,92.87000274658203
2018-06-19,91.4000015258789
2018-06-20,91.61000061035156
2018-06-21,91.97000122070312
2018-06-22,93.45999908447266
2018-06-25,91.95999908447266
2018-06-26,92.5199966430664
2018-06-27,93.41000366210938
2018-06-28,93.63999938964844
2018-06-29,94.33000183105469
2018-07-02,93.4800033569336
2018-07-03,96.62000274658203
2018-07-05,94.77999877929688
2018-07-06,95.54000091552734
2018-07-09,95.9800033569336
2018-07-10,95.80999755859375
2018-07-11,94.68000030517578
2018-07-12,95.3499984741211
2018-07-13,95.56999969482422
2018-07-16,94.95999908447266
2018-07-17,96.97000122070312
2018-07-18,96.73999786376953
2018-07-19,96.20999908447266
2018-07-20,93.9000015258789
2018-07-23,90.91999816894531
2018-07-24,90.9000015258789
2018-07-25,91.79000091552734
2018-07-26,93.05999755859375
2018-07-27,93.26000213623047
2018-07-30,92.41999816894531
2018-07-31,94.19999694824219
2018-08-01,91.01000213623047
2018-08-02,92.0199966430664
2018-08-03,92.61000061035156
2018-08-06,92.66000366210938
2018-08-07,92.80999755859375
2018-08-08,98.7699966430664
2018-08-09,100.76000213623047
2018-08-10,98.5
2018-08-13,95.62999725341797
2018-08-14,97.33000183105469
2018-08-15,95.54000091552734
2018-08-16,97.05999755859375
2018-08-17,95.44000244140625
2018-08-20,95.54000091552734
2018-08-21,94.83999633789062
2018-08-22,94.52999877929688
2018-08-23,93.7699966430664
2018-08-24,96.0
2018-08-27,96.88999938964844
2018-08-28,96.94000244140625
2018-08-29,96.72000122070312
2018-08-30,95.05000305175781
2018-08-31,95.5199966430664
2018-09-04,96.56999969482422
2018-09-05,96.44999694824219
2018-09-06,97.66000366210938
2018-09-07,97.19000244140625
2018-09-10,97.38999938964844
2018-09-11,98.83999633789062
2018-09-12,99.45999908447266
2018-09-13,100.61000061035156
2018-09-14,100.9000015258789
2018-09-17,102.44999694824219
2018-09-18,103.05999755859375
2018-09-19,105.48999786376953
2018-09-20,106.5999984741211
2018-09-21,105.41999816894531
2018-09-24,104.94000244140625
2018-09-25,102.52999877929688
2018-09-26,101.31999969482422
2018-09-27,100.94999694824219
2018-09-28,99.77999877929688
2018-10-01,100.83999633789062
2018-10-02,101.8499984741211
2018-10-03,104.04000091552734
2018-10-04,104.22000122070312
2018-10-05,103.05999755859375
2018-10-08,102.25
2018-10-09,97.27999877929688
2018-10-10,95.66999816894531
2018-10-11,94.36000061035156
2018-10-12,95.08999633789062
2018-10-15,96.05000305175781
2018-10-16,97.13999938964844
2018-10-17,96.31999969482422
2018-10-18,95.66999816894531
2018-10-19,95.62999725341797
2018-10-22,97.26000213623047
2018-10-23,96.16000366210938
2018-10-24,93.63999938964844
2018-10-25,95.41000366210938
2018-10-26,95.23999786376953
2018-10-29,95.16000366210938
2018-10-30,97.12000274658203
2018-10-31,99.22000122070312
2018-11-01,105.41999816894531
2018-11-02,106.44000244140625
2018-11-05,106.20999908447266
2018-11-06,107.79000091552734
2018-11-07,107.98999786376953
2018-11-08,105.87000274658203
2018-11-09,102.37999725341797
2018-11-12,98.06999969482422
2018-11-13,99.19999694824219
2018-11-14,99.94000244140625
2018-11-15,102.69999694824219
2018-11-16,100.9800033569336
2018-11-19,99.61000061035156
2018-11-20,95.73999786376953
2018-11-21,95.5199966430664
2018-11-23,96.7699966430664
2018-11-26,96.61000061035156
2018-11-27,95.43000030517578
2018-11-28,96.62000274658203
2018-11-29,96.41999816894531
2018-11-30,96.31999969482422
2018-12-03,98.45999908447266
2018-12-04,93.19000244140625
2018-12-06,91.19000244140625
2018-12-07,88.6500015258789
2018-12-10,89.04000091552734
2018-12-11,89.08000183105469
2018-12-12,88.77999877929688
2018-12-13,87.94000244140625
2018-12-14,84.97000122070312
2018-12-17,80.51000213623047
2018-12-18,81.02999877929688
2018-12-19,79.80000305175781
2018-12-20,76.16000366210938
2018-12-21,74.83999633789062
2018-12-24,73.12999725341797
2018-12-26,76.27999877929688
2018-12-27,77.22000122070312
2018-12-28,76.73999786376953
2018-12-31,77.06999969482422
2019-01-02,78.11000061035156
2019-01-03,72.69000244140625
2019-01-04,76.23999786376953
2019-01-07,76.58000183105469
2019-01-08,77.33000183105469
2019-01-09,76.83999633789062
2019-01-10,77.2699966430664
2019-01-11,77.41000366210938
2019-01-14,76.97000122070312
2019-01-15,73.63999938964844
2019-01-16,73.93000030517578
2019-01-17,75.29000091552734
2019-01-18,76.62999725341797
2019-01-22,75.37000274658203
2019-01-23,73.91999816894531
2019-01-24,74.0199966430664
2019-01-25,76.58000183105469
2019-01-28,77.08999633789062
2019-01-29,78.31999969482422
2019-01-30,80.20999908447266
2019-01-31,80.7300033569336
2019-02-01,81.30000305175781
2019-02-04,81.94000244140625
2019-02-05,81.31999969482422
2019-02-06,82.19000244140625
2019-02-07,80.63999938964844
2019-02-08,81.01000213623047
2019-02-11,80.86000061035156
2019-02-12,80.44999694824219
2019-02-13,81.7300033569336
2019-02-14,80.41999816894531
2019-02-15,81.37000274658203
2019-02-19,83.12999725341797
2019-02-20,82.80999755859375
2019-02-21,89.26000213623047
2019-02-22,89.18000030517578
2019-02-25,91.56999969482422
2019-02-26,91.0
2019-02-27,92.27999877929688
2019-02-28,91.29000091552734
2019-03-01,90.79000091552734
2019-03-04,88.48999786376953
2019-03-05,87.93000030517578
2019-03-06,86.37000274658203
2019-03-07,84.5999984741211
2019-03-08,82.97000122070312
2019-03-11,85.51000213623047
2019-03-12,85.47000122070312
2019-03-13,86.20999908447266
2019-03-14,84.7300033569336
2019-03-15,85.41999816894531
2019-03-18,86.43000030517578
2019-03-19,85.2300033569336
2019-03-20,84.44000244140625
2019-03-21,85.51000213623047
2019-03-22,82.72000122070312
2019-03-25,81.58000183105469
2019-03-26,81.04000091552734
2019-03-27,80.1500015258789
2019-03-28,81.16999816894531
2019-03-29,81.9800033569336
2019-04-01,84.19999694824219
2019-04-02,82.9000015258789
2019-04-03,84.20999908447266
2019-04-04,85.55000305175781
2019-04-05,86.13999938964844
2019-04-08,86.94000244140625
2019-04-09,84.77999877929688
2019-04-10,85.55000305175781
2019-04-11,82.70999908447266
2019-04-12,83.66000366210938
2019-04-15,82.26000213623047
2019-04-16,83.20999908447266
2019-04-17,82.0999984741211
2019-04-18,82.56999969482422
2019-04-22,82.16999816894531
2019-04-23,79.05000305175781
2019-04-24,76.80000305175781
2019-04-25,74.87000274658203
2019-04-26,75.55999755859375
2019-04-29,75.70999908447266
2019-04-30,75.05999755859375
2019-05-01,74.06999969482422
2019-05-02,76.08999633789062
2019-05-03,77.05000305175781
2019-05-06,77.05000305175781
2019-05-07,75.8499984741211
2019-05-08,72.58000183105469
2019-05-09,72.61000061035156
2019-05-10,72.62999725341797
2019-05-13,68.55000305175781
2019-05-14,70.22000122070312
2019-05-15,69.58000183105469
2019-05-16,69.41000366210938
2019-05-17,67.76000213623047
2019-05-20,67.77999877929688
2019-05-21,68.5
2019-05-22,67.95999908447266
2019-05-23,66.33999633789062
2019-05-24,66.80000305175781
2019-05-28,67.43000030517578
2019-05-29,65.80000305175781
2019-05-30,65.56999969482422
2019-05-31,63.29999923706055
2019-06-03,65.05000305175781
2019-06-04,67.54000091552734
2019-06-05,67.37000274658203
2019-06-06,68.45999908447266
2019-06-07,69.08000183105469
2019-06-10,70.93000030517578
2019-06-11,73.43000030517578
2019-06-12,72.18000030517578
2019-06-13,72.76000213623047
2019-06-14,70.87999725341797
2019-06-17,71.23999786376953
2019-06-18,70.7699966430664
2019-06-19,68.94000244140625
2019-06-20,69.48999786376953
2019-06-21,68.33999633789062
2019-06-24,68.01000213623047
2019-06-25,67.79000091552734
2019-06-26,69.16000366210938
2019-06-27,69.5199966430664
2019-06-28,70.41000366210938
2019-07-01,70.33000183105469
2019-07-02,69.87000274658203
2019-07-03,71.54000091552734
2019-07-05,70.51000213623047
2019-07-08,70.19000244140625
2019-07-09,70.62000274658203
2019-07-10,70.48999786376953
2019-07-11,70.58000183105469
2019-07-12,72.62999725341797
2019-07-15,72.41999816894531
2019-07-16,73.05000305175781
2019-07-17,72.63999938964844
2019-07-18,73.0
2019-07-19,74.47000122070312
2019-07-22,73.18000030517578
2019-07-23,74.58000183105469
2019-07-24,75.52999877929688
2019-07-25,74.61000061035156
2019-07-26,74.58000183105469
2019-07-29,73.08999633789062
2019-07-30,73.5999984741211
2019-07-31,72.95999908447266
2019-08-01,69.58999633789062
2019-08-02,68.68000030517578
2019-08-05,65.41000366210938
2019-08-06,65.44999694824219
2019-08-07,67.58999633789062
2019-08-08,73.48999786376953
2019-08-09,70.25
2019-08-12,67.37999725341797
2019-08-13,68.44999694824219
2019-08-14,64.29000091552734
2019-08-15,61.65999984741211
2019-08-16,63.09000015258789
2019-08-19,64.91999816894531
2019-08-20,64.16999816894531
2019-08-21,65.91000366210938
2019-08-22,63.220001220703125
2019-08-23,59.95000076293945
2019-08-26,60.810001373291016
2019-08-27,59.29999923706055
2019-08-28,59.31999969482422
2019-08-29,60.4900016784668
2019-08-30,61.72999954223633
2019-09-03,60.22999954223633
2019-09-04,61.310001373291016
2019-09-05,62.970001220703125
2019-09-06,63.22999954223633
2019-09-09,65.36000061035156
2019-09-10,68.27999877929688
2019-09-11,69.25
2019-09-12,69.27999877929688
2019-09-13,69.27999877929688
2019-09-16,68.83999633789062
2019-09-17,67.76000213623047
2019-09-18,67.4000015258789
2019-09-19,68.29000091552734
2019-09-20,68.86000061035156
2019-09-23,68.22000122070312
2019-09-24,67.88999938964844
2019-09-25,68.30000305175781
2019-09-26,67.19000244140625
2019-09-27,68.13999938964844
2019-09-30,69.5199966430664
2019-10-01,68.30999755859375
2019-10-02,66.56999969482422
2019-10-03,67.2300033569336
2019-10-04,66.31999969482422
2019-10-07,65.68000030517578
2019-10-08,63.70000076293945
2019-10-09,63.599998474121094
2019-10-10,65.45999908447266
2019-10-11,68.91000366210938
2019-10-14,67.55999755859375
2019-10-15,67.87000274658203
2019-10-16,67.58000183105469
2019-10-17,68.22000122070312
2019-10-18,67.12999725341797
2019-10-21,67.23999786376953
2019-10-22,66.79000091552734
2019-10-23,67.45999908447266
2019-10-24,69.44999694824219
2019-10-25,63.59000015258789
2019-10-28,63.7400016784668
2019-10-29,63.029998779296875
2019-10-30,62.66999816894531
2019-10-31,60.7400016784668
2019-11-01,64.48999786376953
2019-11-04,67.69999694824219
2019-11-05,67.37000274658203
2019-11-06,66.72000122070312
2019-11-07,71.38999938964844
2019-11-08,67.9800033569336
2019-11-11,67.7300033569336
2019-11-12,65.30999755859375
2019-11-13,65.18000030517578
2019-11-14,65.54000091552734
2019-11-15,66.13999938964844
2019-11-18,67.0999984741211
2019-11-19,66.45999908447266
2019-11-20,65.05000305175781
2019-11-21,65.12999725341797
2019-11-22,64.9000015258789
2019-11-25,65.13999938964844
2019-11-26,65.58999633789062
2019-11-27,65.5
2019-11-29,65.37999725341797
2019-12-02,65.04000091552734
2019-12-03,63.650001525878906
2019-12-04,62.91999816894531
2019-12-05,63.68000030517578
2019-12-06,64.30000305175781
2019-12-09,64.72000122070312
2019-12-10,65.30000305175781
2019-12-11,65.66999816894531
2019-12-12,68.0199966430664
2019-12-13,66.62999725341797
2019-12-16,66.19999694824219
2019-12-17,68.7699966430664
2019-12-18,68.9000015258789
2019-12-19,69.44999694824219
2019-12-20,70.36000061035156
2019-12-23,72.43000030517578
2019-12-24,72.31999969482422
2019-12-26,72.48999786376953
2019-12-27,72.01000213623047
2019-12-30,71.93000030517578
2019-12-31,73.04000091552734
2020-01-02,72.61000061035156
2020-01-03,71.56999969482422
2020-01-06,71.48999786376953
2020-01-07,72.43000030517578
2020-01-08,71.18000030517578
2020-01-09,72.73999786376953
2020-01-10,72.0999984741211
2020-01-13,75.86000061035156
2020-01-14,78.18000030517578
2020-01-15,80.12000274658203
2020-01-16,80.41999816894531
2020-01-17,80.9000015258789
2020-01-21,81.31999969482422
2020-01-22,81.37999725341797
2020-01-23,81.9000015258789
2020-01-24,81.18000030517578
2020-01-27,78.94000244140625
2020-01-28,80.19999694824219
2020-01-29,80.7300033569336
2020-01-30,80.77999877929688
2020-01-31,80.27999877929688
2020-02-03,80.79000091552734
2020-02-04,90.43000030517578
2020-02-05,87.58000183105469
2020-02-06,86.94999694824219
2020-02-07,82.54000091552734
2020-02-10,83.25
2020-02-11,84.70999908447266
2020-02-12,86.83000183105469
2020-02-13,87.93000030517578
2020-02-14,89.63999938964844
2020-02-18,88.69999694824219
2020-02-19,89.33999633789062
2020-02-20,94.30999755859375
2020-02-21,92.43000030517578
2020-02-24,89.61000061035156
2020-02-25,85.83000183105469
2020-02-26,85.6500015258789
2020-02-27,80.80000305175781
2020-02-28,81.8499984741211
2020-03-02,84.30000305175781
2020-03-03,82.79000091552734
2020-03-04,86.2699966430664
2020-03-05,84.7699966430664
2020-03-06,82.5999984741211
2020-03-09,72.95999908447266
2020-03-10,75.19000244140625
2020-03-11,70.06999969482422
2020-03-12,64.79000091552734
2020-03-13,68.01000213623047
2020-03-16,58.959999084472656
2020-03-17,67.05999755859375
2020-03-18,68.63999938964844
2020-03-19,61.939998626708984
2020-03-20,53.45000076293945
2020-03-23,50.900001525878906
2020-03-24,56.029998779296875
2020-03-25,60.02000045776367
2020-03-26,60.459999084472656
2020-03-27,55.02000045776367
2020-03-30,55.599998474121094
