Date,GOOGL
2015-11-12,37.51642990112305
2015-11-13,36.700172424316406
2015-11-16,37.21342849731445
2015-11-17,36.99324417114258
2015-11-18,37.68899917602539
2015-11-19,37.68553161621094
2015-11-20,38.531532287597656
2015-11-23,38.516658782958984
2015-11-24,38.16605758666992
2015-11-25,38.147708892822266
2015-11-27,38.28209686279297
2015-11-30,37.829837799072266
2015-12-01,38.868255615234375
2015-12-02,38.573692321777344
2015-12-03,38.09514236450195
2015-12-04,38.6411247253418
2015-12-07,38.33268356323242
2015-12-08,38.43929672241211
2015-12-09,37.81495666503906
2015-12-10,37.690494537353516
2015-12-11,37.21342849731445
2015-12-14,37.8144645690918
2015-12-15,37.692970275878906
2015-12-16,38.51120376586914
2015-12-17,38.17597198486328
2015-12-18,37.532291412353516
2015-12-21,37.72817611694336
2015-12-22,38.042083740234375
2015-12-23,38.11051559448242
2015-12-24,37.978111267089844
2015-12-28,38.7913932800293
2015-12-29,39.372589111328125
2015-12-30,39.19108581542969
2015-12-31,38.58162307739258
2016-01-04,37.660736083984375
2016-01-05,37.76436996459961
2016-01-06,37.6552734375
2016-01-07,36.74629211425781
2016-01-08,36.24592971801758
2016-01-11,36.353050231933594
2016-01-12,36.961509704589844
2016-01-13,35.6835823059082
2016-01-14,36.26972961425781
2016-01-15,35.233299255371094
2016-01-19,35.659271240234375
2016-01-20,35.633487701416016
2016-01-21,36.03566360473633
2016-01-22,36.967464447021484
2016-01-25,36.380313873291016
2016-01-26,36.38874435424805
2016-01-27,35.58489227294922
2016-01-28,37.10830307006836
2016-01-29,37.755455017089844
2016-02-01,38.222591400146484
2016-02-02,38.725440979003906
2016-02-03,37.16185760498047
2016-02-04,36.20228576660156
2016-02-05,34.899559020996094
2016-02-08,34.919395446777344
2016-02-09,34.76367950439453
2016-02-10,35.05278778076172
2016-02-11,35.02849197387695
2016-02-12,35.05477523803711
2016-02-16,35.58786392211914
2016-02-17,36.298492431640625
2016-02-18,35.581417083740234
2016-02-19,35.809539794921875
2016-02-22,36.153690338134766
2016-02-23,35.57050704956055
2016-02-24,35.74953079223633
2016-02-25,36.15716552734375
2016-02-26,35.94590377807617
2016-02-29,35.567039489746094
2016-03-01,36.80431365966797
2016-03-02,36.67091751098633
2016-03-03,36.27964782714844
2016-03-04,36.21171188354492
2016-03-07,35.34785079956055
2016-03-08,35.38404846191406
2016-03-09,35.97318649291992
2016-03-10,36.30841064453125
2016-03-11,36.93820571899414
2016-03-14,37.20450210571289
2016-03-15,37.22086715698242
2016-03-16,37.557586669921875
2016-03-17,37.61312484741211
2016-03-18,37.46088790893555
2016-03-21,37.79561996459961
2016-03-22,37.690982818603516
2016-03-23,37.5675048828125
2016-03-24,37.43262481689453
2016-03-28,37.35526657104492
2016-03-29,37.980587005615234
2016-03-30,38.10209274291992
2016-03-31,37.83231735229492
2016-04-01,38.16804504394531
2016-04-04,37.94239807128906
2016-04-05,37.61759567260742
2016-04-06,38.08869552612305
2016-04-07,37.694454193115234
2016-04-08,37.66222381591797
2016-04-11,37.56650924682617
2016-04-12,37.902732849121094
2016-04-13,38.27912139892578
2016-04-14,38.45169448852539
2016-04-15,38.68030548095703
2016-04-18,39.0611572265625
2016-04-19,38.49434280395508
2016-04-20,38.42839431762695
2016-04-21,38.68030548095703
2016-04-22,36.58612060546875
2016-04-25,36.80630111694336
2016-04-26,35.9712028503418
2016-04-27,35.777305603027344
2016-04-28,34.96401596069336
2016-04-29,35.10386276245117
2016-05-02,35.42769241333008
2016-05-03,35.13164138793945
2016-05-04,35.27693557739258
2016-05-05,35.44256591796875
2016-05-06,35.9617805480957
2016-05-09,36.15766525268555
2016-05-10,36.665958404541016
2016-05-11,36.22808074951172
2016-05-12,36.1050910949707
2016-05-13,35.94442367553711
2016-05-16,36.215675354003906
2016-05-17,35.714317321777344
2016-05-18,35.793174743652344
2016-05-19,35.47231674194336
2016-05-20,35.78969955444336
2016-05-23,35.56852722167969
2016-05-24,36.351051330566406
2016-05-25,36.60248565673828
2016-05-26,36.54446029663086
2016-05-27,37.07359313964844
2016-05-31,37.13557434082031
2016-06-01,37.116233825683594
2016-06-02,36.908447265625
2016-06-03,36.491397857666016
2016-06-06,36.20377731323242
2016-06-07,36.25485610961914
2016-06-08,36.84199523925781
2016-06-09,36.82167053222656
2016-06-10,36.35899353027344
2016-06-13,36.29403305053711
2016-06-14,36.361968994140625
2016-06-15,36.309410095214844
2016-06-16,35.91566467285156
2016-06-17,34.923858642578125
2016-06-20,35.01708221435547
2016-06-21,35.1534538269043
2016-06-22,35.232303619384766
2016-06-23,35.450504302978516
2016-06-24,33.97916030883789
2016-06-27,33.777828216552734
2016-06-28,34.2796745300293
2016-06-29,34.47456741333008
2016-06-30,34.888145446777344
2016-07-01,35.22140121459961
2016-07-05,34.955589294433594
2016-07-06,35.157928466796875
2016-07-07,35.073123931884766
2016-07-08,35.59480667114258
2016-07-11,36.06194305419922
2016-07-12,36.32527160644531
2016-07-13,36.17501449584961
2016-07-14,36.488433837890625
2016-07-15,36.47998809814453
2016-07-18,37.35129165649414
2016-07-19,37.36170959472656
2016-07-20,37.543697357177734
2016-07-21,37.41129684448242
2016-07-22,37.65280532836914
2016-07-25,37.565521240234375
2016-07-26,37.571964263916016
2016-07-27,37.786197662353516
2016-07-28,37.978111267089844
2016-07-29,39.2426643371582
2016-08-01,39.718727111816406
2016-08-02,39.678062438964844
2016-08-03,39.61854934692383
2016-08-04,39.535736083984375
2016-08-05,40.01577377319336
2016-08-08,39.93146514892578
2016-08-09,40.043052673339844
2016-08-10,40.0931282043457
2016-08-11,40.07875061035156
2016-08-12,40.021724700927734
2016-08-15,39.9676628112793
2016-08-16,39.73112487792969
2016-08-17,39.94089126586914
2016-08-18,39.80848693847656
2016-08-19,39.65475082397461
2016-08-22,39.52085876464844
2016-08-23,39.50300216674805
2016-08-24,39.354736328125
2016-08-25,39.24067306518555
2016-08-26,39.33588409423828
2016-08-29,39.46481704711914
2016-08-30,39.271427154541016
2016-08-31,39.16876983642578
2016-09-01,39.24563980102539
2016-09-02,39.51689147949219
2016-09-06,40.06982421875
2016-09-07,40.068336486816406
2016-09-08,39.81294250488281
2016-09-09,39.100830078125
2016-09-12,39.61359786987305
2016-09-13,39.11273193359375
2016-09-14,39.19902038574219
2016-09-15,39.73310852050781
2016-09-16,39.571441650390625
2016-09-19,39.44350051879883
2016-09-20,39.66120147705078
2016-09-21,39.92154312133789
2016-09-22,40.46307373046875
2016-09-23,40.413978576660156
2016-09-26,39.80352783203125
2016-09-27,40.20421600341797
2016-09-28,40.17098617553711
2016-09-29,39.80302810668945
2016-09-30,39.87344741821289
2016-10-03,39.690956115722656
2016-10-04,39.81046676635742
2016-10-05,39.73310852050781
2016-10-06,39.82484817504883
2016-10-07,39.70732116699219
2016-10-10,40.37480163574219
2016-10-11,40.14668273925781
2016-10-12,40.25578308105469
2016-10-13,39.87443923950195
2016-10-14,39.90022659301758
2016-10-17,40.01130294799805
2016-10-18,40.73780059814453
2016-10-19,41.003108978271484
2016-10-20,40.744747161865234
2016-10-21,40.86524963378906
2016-10-24,41.4444580078125
2016-10-25,41.08790969848633
2016-10-26,40.76805114746094
2016-10-27,40.532501220703125
2016-10-28,40.64209747314453
2016-10-31,40.16304397583008
2016-11-01,39.94386672973633
2016-11-02,39.09785461425781
2016-11-03,38.78891372680664
2016-11-04,38.734859466552734
2016-11-07,39.77277374267578
2016-11-08,40.26619338989258
2016-11-09,39.94932174682617
2016-11-10,38.69468688964844
2016-11-11,38.27119445800781
2016-11-14,37.3522834777832
2016-11-15,38.44028854370117
2016-11-16,38.679317474365234
2016-11-17,38.985782623291016
2016-11-18,38.48046112060547
2016-11-21,38.9183464050293
2016-11-22,38.928260803222656
2016-11-23,38.63071823120117
2016-11-25,38.69171905517578
2016-11-28,38.96743392944336
2016-11-29,39.148441314697266
2016-11-30,38.47599411010742
2016-12-01,37.90322494506836
2016-12-02,37.90967559814453
2016-12-05,38.59203338623047
2016-12-06,38.49087142944336
2016-12-07,39.249114990234375
2016-12-08,39.432594299316406
2016-12-09,40.14073944091797
2016-12-12,40.063873291015625
2016-12-13,40.43281936645508
2016-12-14,40.55927658081055
2016-12-15,40.44820022583008
2016-12-16,40.160072326660156
2016-12-19,40.291988372802734
2016-12-20,40.42587661743164
2016-12-21,40.27710723876953
2016-12-22,40.15214538574219
2016-12-23,40.05891799926758
2016-12-27,40.16454315185547
2016-12-28,39.89873123168945
2016-12-29,39.81493377685547
2016-12-30,39.29770278930664
2017-01-03,40.069332122802734
2017-01-04,40.05742263793945
2017-01-05,40.317779541015625
2017-01-06,40.92228317260742
2017-01-09,41.01996994018555
2017-01-10,40.961952209472656
2017-01-11,41.15287399291992
2017-01-12,41.136512756347656
2017-01-13,41.20642852783203
2017-01-17,41.03385543823242
2017-01-18,41.11121368408203
2017-01-19,40.88062286376953
2017-01-20,41.069061279296875
2017-01-23,41.875396728515625
2017-01-24,42.1283073425293
2017-01-25,42.570655822753906
2017-01-26,42.49775695800781
2017-01-27,41.9051513671875
2017-01-30,40.853843688964844
2017-01-31,40.673336029052734
2017-02-01,40.4278678894043
2017-02-02,40.57761764526367
2017-02-03,40.67036056518555
2017-02-06,40.74424743652344
2017-02-07,41.12162780761719
2017-02-08,41.15386199951172
2017-02-09,41.162784576416016
2017-02-10,41.400325775146484
2017-02-13,41.604148864746094
2017-02-14,41.65720748901367
2017-02-15,41.52281951904297
2017-02-16,41.76332473754883
2017-02-17,41.98052978515625
2017-02-21,42.11540985107422
2017-02-22,42.21906280517578
2017-02-23,42.20120620727539
2017-02-24,42.04301452636719
2017-02-27,42.13525390625
2017-02-28,41.90019607543945
2017-03-01,42.486351013183594
2017-03-02,42.14418411254883
2017-03-03,42.10599136352539
2017-03-06,42.0162353515625
2017-03-07,42.208641052246094
2017-03-08,42.332122802734375
2017-03-09,42.540401458740234
2017-03-10,42.717437744140625
2017-03-13,42.874637603759766
2017-03-14,42.94060134887695
2017-03-15,43.06358337402344
2017-03-16,43.1434211730957
2017-03-17,43.26095199584961
2017-03-20,43.03977584838867
2017-03-21,42.1585578918457
2017-03-22,42.141700744628906
2017-03-23,41.63835906982422
2017-03-24,41.41470718383789
2017-03-27,41.58182907104492
2017-03-28,41.68696212768555
2017-03-29,42.145164489746094
2017-03-30,42.12582778930664
2017-03-31,42.04252243041992
2017-04-03,42.486351013183594
2017-04-04,42.27906799316406
2017-04-05,42.097564697265625
2017-04-06,41.90862274169922
2017-04-07,41.75985336303711
2017-04-10,41.740013122558594
2017-04-11,41.64976119995117
2017-04-12,41.72812271118164
2017-04-13,41.664642333984375
2017-04-17,42.4060173034668
2017-04-18,42.34947967529297
2017-04-19,42.474449157714844
2017-04-20,42.651485443115234
2017-04-21,42.59545135498047
2017-04-24,43.58626174926758
2017-04-25,44.077693939208984
2017-04-26,44.09257888793945
2017-04-27,44.206634521484375
2017-04-28,45.847084045410156
2017-05-01,46.25867462158203
2017-05-02,46.47042465209961
2017-05-03,47.03376770019531
2017-05-04,47.344696044921875
2017-05-05,47.12451934814453
2017-05-08,47.54157257080078
2017-05-09,47.44337844848633
2017-05-10,47.35064697265625
2017-05-11,47.4027099609375
2017-05-12,47.36552047729492
2017-05-15,47.567848205566406
2017-05-16,47.83514404296875
2017-05-17,46.72233963012695
2017-05-18,47.13542556762695
2017-05-19,47.34122848510742
2017-05-22,47.80836486816406
2017-05-23,48.12970733642578
2017-05-24,48.47981643676758
2017-05-25,49.18647384643555
2017-05-26,49.256404876708984
2017-05-30,49.40020751953125
2017-05-31,48.94993209838867
2017-06-01,49.00943374633789
2017-06-02,49.39773178100586
2017-06-05,49.78255081176758
2017-06-06,49.42549514770508
2017-06-07,49.66452407836914
2017-06-08,49.80238723754883
2017-06-09,48.1083869934082
2017-06-12,47.6962890625
2017-06-13,48.12723159790039
2017-06-14,47.999778747558594
2017-06-15,47.61545181274414
2017-06-16,47.53810119628906
2017-06-19,48.36129379272461
2017-06-20,48.052345275878906
2017-06-21,48.52841567993164
2017-06-22,48.43071746826172
2017-06-23,48.90034103393555
2017-06-26,48.206077575683594
2017-06-27,47.01591873168945
2017-06-28,47.656620025634766
2017-06-29,46.506622314453125
2017-06-30,46.10295867919922
2017-07-03,45.596153259277344
2017-07-05,46.230899810791016
2017-07-06,46.00428009033203
2017-07-07,46.65489959716797
2017-07-10,47.160221099853516
2017-07-11,47.285682678222656
2017-07-12,47.98638916015625
2017-07-13,48.045413970947266
2017-07-14,48.44510269165039
2017-07-17,48.39799499511719
2017-07-18,48.94298553466797
2017-07-19,49.23160171508789
2017-07-20,49.20284652709961
2017-07-21,49.284664154052734
2017-07-24,49.50633239746094
2017-07-25,48.05432891845703
2017-07-26,47.86985397338867
2017-07-27,47.23509979248047
2017-07-28,47.523719787597656
2017-07-31,46.887481689453125
2017-08-01,46.94004440307617
2017-08-02,46.99359893798828
2017-08-03,46.62960433959961
2017-08-04,46.901859283447266
2017-08-07,46.899871826171875
2017-08-08,46.822509765625
2017-08-09,46.61869812011719
2017-08-10,45.800960540771484
2017-08-11,46.123294830322266
2017-08-14,46.56167221069336
2017-08-15,46.51951599121094
2017-08-16,46.826480865478516
2017-08-17,46.00278854370117
2017-08-18,45.92939376831055
2017-08-21,45.66606903076172
2017-08-22,46.63456726074219
2017-08-23,46.742671966552734
2017-08-24,46.46050262451172
2017-08-25,46.14363098144531
2017-08-28,46.02609634399414
2017-08-29,46.40397262573242
2017-08-30,46.79473876953125
2017-08-31,47.3704833984375
2017-09-01,47.20931625366211
2017-09-05,46.6881217956543
2017-09-06,46.714908599853516
2017-09-07,47.10517883300781
2017-09-08,46.68465042114258
2017-09-11,46.777889251708984
2017-09-12,46.94450378417969
2017-09-13,47.1324462890625
2017-09-14,46.62118148803711
2017-09-15,46.38115692138672
2017-09-18,46.10643005371094
2017-09-19,46.45901870727539
2017-09-20,46.98863983154297
2017-09-21,46.9891357421875
2017-09-22,46.77638626098633
2017-09-25,46.33107376098633
2017-09-26,46.48727798461914
2017-09-27,47.60157775878906
2017-09-28,47.845062255859375
2017-09-29,48.28691101074219
2017-10-02,47.97697067260742
2017-10-03,48.20558166503906
2017-10-04,47.942752838134766
2017-10-05,48.855709075927734
2017-10-06,49.274749755859375
2017-10-09,49.20879364013672
2017-10-10,48.985137939453125
2017-10-11,49.87031936645508
2017-10-12,49.87031936645508
2017-10-13,49.98041534423828
2017-10-16,50.053802490234375
2017-10-17,50.13562774658203
2017-10-18,50.22191619873047
2017-10-19,49.68137741088867
2017-10-20,49.8415641784668
2017-10-23,48.8730583190918
2017-10-24,49.01935577392578
2017-10-25,49.16664123535156
2017-10-26,49.16465377807617
2017-10-27,51.25984191894531
2017-10-30,51.23305892944336
2017-10-31,51.22859573364258
2017-11-01,51.70267868041992
2017-11-02,51.72102737426758
2017-11-03,52.06915283203125
2017-11-06,51.706642150878906
2017-11-07,52.18815994262695
2017-11-08,52.480751037597656
2017-11-09,51.95658493041992
2017-11-10,51.779544830322266
2017-11-13,51.63325500488281
2017-11-14,51.65507507324219
2017-11-15,51.395713806152344
2017-11-16,51.99376678466797
2017-11-17,51.36992645263672
2017-11-20,51.30893325805664
2017-11-21,52.08452224731445
2017-11-22,52.16486358642578
2017-11-24,52.392974853515625
2017-11-27,53.16112518310547
2017-11-28,52.728694915771484
2017-11-29,51.44382095336914
2017-11-30,51.383811950683594
2017-12-01,50.8333625793457
2017-12-04,50.17876434326172
2017-12-05,50.562103271484375
2017-12-06,51.21272659301758
2017-12-07,51.80036926269531
2017-12-08,52.038902282714844
2017-12-11,52.16733932495117
2017-12-12,52.00864791870117
2017-12-13,52.13858413696289
2017-12-14,52.440086364746094
2017-12-15,53.16062545776367
2017-12-18,53.80976486206055
2017-12-19,53.54643249511719
2017-12-20,53.23798751831055
2017-12-21,53.103599548339844
2017-12-22,53.004920959472656
2017-12-26,52.855648040771484
2017-12-27,52.57546615600586
2017-12-28,52.364707946777344
2017-12-29,52.238250732421875
2018-01-02,53.22063446044922
2018-01-03,54.128623962402344
2018-01-04,54.33889389038086
2018-01-05,55.05943298339844
2018-01-08,55.253822326660156
2018-01-09,55.183414459228516
2018-01-10,55.051998138427734
2018-01-11,55.14671325683594
2018-01-12,56.069091796875
2018-01-16,56.07156753540039
2018-01-17,56.488128662109375
2018-01-18,56.33291244506836
2018-01-19,56.706329345703125
2018-01-22,57.73086166381836
2018-01-23,58.32643508911133
2018-01-24,58.08442687988281
2018-01-25,58.62247848510742
2018-01-26,58.89126205444336
2018-01-29,58.83770751953125
2018-01-30,58.38594055175781
2018-01-31,58.62644958496094
2018-02-01,58.595211029052734
2018-02-02,55.50128173828125
2018-02-05,52.68406677246094
2018-02-06,53.777034759521484
2018-02-07,52.337928771972656
2018-02-08,49.97248077392578
2018-02-09,51.884674072265625
2018-02-12,52.295780181884766
2018-02-13,52.27494430541992
2018-02-14,53.19533920288086
2018-02-15,54.120697021484375
2018-02-16,54.325992584228516
2018-02-20,54.7271842956543
2018-02-21,55.23101806640625
2018-02-22,55.04009246826172
2018-02-23,55.942142486572266
2018-02-26,56.71623992919922
2018-02-27,55.4174690246582
2018-02-28,54.74354934692383
2018-03-01,53.13136672973633
2018-03-02,53.76264953613281
2018-03-05,54.289302825927734
2018-03-06,54.593780517578125
2018-03-07,55.29498291015625
2018-03-08,56.00611114501953
2018-03-09,57.56621551513672
2018-03-12,57.81863021850586
2018-03-13,56.52829360961914
2018-03-14,56.97361373901367
2018-03-15,57.05891036987305
2018-03-16,56.256046295166016
2018-03-19,54.5526237487793
2018-03-20,54.34087371826172
2018-03-21,54.25161361694336
2018-03-22,52.22584915161133
2018-03-23,50.90675735473633
2018-03-26,52.272464752197266
2018-03-27,49.934295654296875
2018-03-28,49.84701156616211
2018-03-29,51.431915283203125
2018-04-02,50.21645736694336
2018-04-03,50.516483306884766
2018-04-04,51.06346130371094
2018-04-05,51.20875930786133
2018-04-06,50.08356475830078
2018-04-09,50.58641052246094
2018-04-10,51.40018081665039
2018-04-11,50.832862854003906
2018-04-12,51.43935775756836
2018-04-13,51.37736511230469
2018-04-16,51.876243591308594
2018-04-17,53.52560806274414
2018-04-18,53.328739166259766
2018-04-19,54.025978088378906
2018-04-20,53.42444610595703
2018-04-23,53.250389099121094
2018-04-24,50.71285629272461
2018-04-25,50.7302131652832
2018-04-26,51.737884521484375
2018-04-27,51.149749755859375
2018-04-30,50.51152038574219
2018-05-01,51.61093521118164
2018-05-02,50.881961822509766
2018-05-03,50.89435958862305
2018-05-04,52.11922836303711
2018-05-07,52.53876876831055
2018-05-08,52.49562454223633
2018-05-09,54.00117874145508
2018-05-10,54.820404052734375
2018-05-11,54.716766357421875
2018-05-14,54.87644577026367
2018-05-15,53.798851013183594
2018-05-16,53.760169982910156
2018-05-17,53.61983108520508
2018-05-18,53.04359436035156
2018-05-21,53.75620651245117
2018-05-22,53.324771881103516
2018-05-23,53.852909088134766
2018-05-24,53.82761764526367
2018-05-25,53.759674072265625
2018-05-29,52.965736389160156
2018-05-30,53.431888580322266
2018-05-31,54.549156188964844
2018-06-01,56.28480529785156
2018-06-04,57.17940902709961
2018-06-05,57.07924270629883
2018-06-06,56.87740707397461
2018-06-07,56.256046295166016
2018-06-08,56.17124557495117
2018-06-11,56.577388763427734
2018-06-12,56.93890380859375
2018-06-13,56.74251937866211
2018-06-14,57.5300178527832
2018-06-15,57.48835754394531
2018-06-18,58.69389724731445
2018-06-19,58.4514045715332
2018-06-20,58.71819305419922
2018-06-21,57.9926872253418
2018-06-22,57.98526382446289
2018-06-25,56.49705505371094
2018-06-26,56.166786193847656
2018-06-27,55.38920593261719
2018-06-28,55.87717819213867
2018-06-29,55.99668884277344
2018-07-02,56.63739013671875
2018-07-03,55.356483459472656
2018-07-05,56.59672164916992
2018-07-06,57.28057861328125
2018-07-09,57.88557815551758
2018-07-10,57.87863540649414
2018-07-11,58.092864990234375
2018-07-12,59.57065200805664
2018-07-13,59.727352142333984
2018-07-16,59.33510208129883
2018-07-17,60.156803131103516
2018-07-18,60.14837646484375
2018-07-19,59.463539123535156
2018-07-20,59.40303421020508
2018-07-23,60.05365753173828
2018-07-24,62.3918342590332
2018-07-25,63.274044036865234
2018-07-26,63.748130798339844
2018-07-27,62.13098907470703
2018-07-30,60.99785614013672
2018-07-31,60.85801315307617
2018-08-01,61.14414596557617
2018-08-02,61.54780578613281
2018-08-03,61.40052795410156
2018-08-06,61.376224517822266
2018-08-07,62.27728271484375
2018-08-08,62.549530029296875
2018-08-09,62.704750061035156
2018-08-10,62.112152099609375
2018-08-13,61.920230865478516
2018-08-14,62.39133834838867
2018-08-15,61.10595703125
2018-08-16,60.70130157470703
2018-08-17,60.2941780090332
2018-08-20,60.5966682434082
2018-08-21,60.371524810791016
2018-08-22,60.58675765991211
2018-08-23,60.5574951171875
2018-08-24,61.330604553222656
2018-08-27,62.29859924316406
2018-08-28,61.78236770629883
2018-08-29,62.71416473388672
2018-08-30,62.207855224609375
2018-08-31,61.08512878417969
2018-09-04,60.069026947021484
2018-09-05,59.463539123535156
2018-09-06,58.7142333984375
2018-09-07,58.396846771240234
2018-09-10,58.271385192871094
2018-09-11,59.01176452636719
2018-09-12,58.09980773925781
2018-09-13,58.62247848510742
2018-09-14,58.416194915771484
2018-09-17,57.51613235473633
2018-09-18,57.87714385986328
2018-09-19,58.23221206665039
2018-09-20,59.09012222290039
2018-09-21,58.12559127807617
2018-09-24,58.494544982910156
2018-09-25,59.20517349243164
2018-09-26,59.213600158691406
2018-09-27,59.87314224243164
2018-09-28,59.85926818847656
2018-10-01,59.93116760253906
2018-10-02,59.88703536987305
2018-10-03,60.07994079589844
2018-10-04,58.37105941772461
2018-10-05,57.9128532409668
2018-10-08,57.32223129272461
2018-10-09,56.78913497924805
2018-10-10,54.160362243652344
2018-10-11,54.08994674682617
2018-10-12,55.56772994995117
2018-10-15,54.6701545715332
2018-10-16,56.18959426879883
2018-10-17,55.91734313964844
2018-10-18,54.44550704956055
2018-10-19,54.8060302734375
2018-10-22,55.11299514770508
2018-10-23,55.28853225708008
2018-10-24,52.4227294921875
2018-10-25,54.7271842956543
2018-10-26,53.743309020996094
2018-10-29,51.312400817871094
2018-10-30,52.04534912109375
2018-10-31,54.08201217651367
2018-11-01,53.85390090942383
2018-11-02,53.135337829589844
2018-11-05,52.35380172729492
2018-11-06,53.040122985839844
2018-11-07,54.9577751159668
2018-11-08,54.28285217285156
2018-11-09,53.409576416015625
2018-11-12,52.03790283203125
2018-11-13,51.96897888183594
2018-11-14,52.29676818847656
2018-11-15,53.113521575927734
2018-11-16,52.97565460205078
2018-11-19,50.94989776611328
2018-11-20,51.100154876708984
2018-11-21,51.743839263916016
2018-11-23,51.082801818847656
2018-11-26,52.36420822143555
2018-11-27,52.182701110839844
2018-11-28,54.14201736450195
2018-11-29,54.28036880493164
2018-11-30,55.02769470214844
2018-12-03,55.36044692993164
2018-12-04,52.68803405761719
2018-12-06,53.462135314941406
2018-12-07,51.90005111694336
2018-12-10,52.22734451293945
2018-12-11,52.64737319946289
2018-12-12,53.24641799926758
2018-12-13,53.236995697021484
2018-12-14,52.15444564819336
2018-12-17,50.862125396728516
2018-12-18,51.74284744262695
2018-12-19,51.34859848022461
2018-12-20,50.75947189331055
2018-12-21,49.156227111816406
2018-12-24,48.829917907714844
2018-12-26,51.96303176879883
2018-12-27,52.21345901489258
2018-12-28,51.90500259399414
2018-12-31,51.81970977783203
2019-01-02,52.301727294921875
2019-01-03,50.85319900512695
2019-01-04,53.46163558959961
2019-01-07,53.35502243041992
2019-01-08,53.82365036010742
2019-01-09,53.63916778564453
2019-01-10,53.499324798583984
2019-01-11,52.7872200012207
2019-01-14,52.144527435302734
2019-01-15,53.88018035888672
2019-01-16,54.02894973754883
2019-01-17,54.50551223754883
2019-01-18,54.911163330078125
2019-01-22,53.489410400390625
2019-01-23,53.776039123535156
2019-01-24,53.75571060180664
2019-01-25,54.62403869628906
2019-01-28,53.5504035949707
2019-01-29,53.064422607421875
2019-01-30,54.44947052001953
2019-01-31,55.833038330078125
2019-02-01,55.47251892089844
2019-02-04,56.603172302246094
2019-02-05,57.121395111083984
2019-02-06,55.68427276611328
2019-02-07,54.84223556518555
2019-02-08,54.66718292236328
2019-02-11,54.65428161621094
2019-02-12,55.91685485839844
2019-02-13,55.96891784667969
2019-02-14,55.99718475341797
2019-02-15,55.522605895996094
2019-02-19,55.86378479003906
2019-02-20,55.570213317871094
2019-02-21,54.75791931152344
2019-02-22,55.370361328125
2019-02-25,55.408546447753906
2019-02-26,55.640625
2019-02-27,55.68427276611328
2019-02-28,55.86576843261719
2019-03-01,56.955265045166016
2019-03-04,57.19825744628906
2019-03-05,57.980289459228516
2019-03-06,57.76953887939453
2019-03-07,57.07080841064453
2019-03-08,57.02716827392578
2019-03-11,58.47966003417969
2019-03-12,59.371795654296875
2019-03-13,59.4615478515625
2019-03-14,59.137725830078125
2019-03-15,59.02714157104492
