Date,QCOM
2015-12-08,37.093082427978516
2015-12-09,36.42589569091797
2015-12-10,36.41089630126953
2015-12-11,35.57876968383789
2015-12-14,35.10649108886719
2015-12-15,35.99857711791992
2015-12-16,36.036067962646484
2015-12-17,35.63874816894531
2015-12-18,35.5562858581543
2015-12-21,36.55332565307617
2015-12-22,36.78573226928711
2015-12-23,36.76323699951172
2015-12-24,37.14555358886719
2015-12-28,37.168060302734375
2015-12-29,38.14260482788086
2015-12-30,37.7902717590332
2015-12-31,37.47541427612305
2016-01-04,37.57286071777344
2016-01-05,36.838199615478516
2016-01-06,36.463375091552734
2016-01-07,34.5892219543457
2016-01-08,34.39431381225586
2016-01-11,34.5367546081543
2016-01-12,34.87409973144531
2016-01-13,34.559234619140625
2016-01-14,35.78117752075195
2016-01-15,34.34933853149414
2016-01-19,34.55174255371094
2016-01-20,34.43180465698242
2016-01-21,35.27141571044922
2016-01-22,36.036067962646484
2016-01-25,35.668739318847656
2016-01-26,36.3734130859375
2016-01-27,35.631256103515625
2016-01-28,32.677608489990234
2016-01-29,33.98949432373047
2016-02-01,34.56673812866211
2016-02-02,32.34775161743164
2016-02-03,33.53220748901367
2016-02-04,34.22940444946289
2016-02-05,32.99995422363281
2016-02-08,32.90248107910156
2016-02-09,32.692596435546875
2016-02-10,32.2053108215332
2016-02-11,32.23530578613281
2016-02-12,33.40477752685547
2016-02-16,35.03152847290039
2016-02-17,36.290950775146484
2016-02-18,36.7932243347168
2016-02-19,37.04810333251953
2016-02-22,38.442481994628906
2016-02-23,37.79776382446289
2016-02-24,38.622398376464844
2016-02-25,38.71235275268555
2016-02-26,38.697349548339844
2016-02-29,38.43250274658203
2016-03-01,39.43134689331055
2016-03-02,39.991302490234375
2016-03-03,39.63565444946289
2016-03-04,39.847537994384766
2016-03-07,40.331817626953125
2016-03-08,39.696197509765625
2016-03-09,39.31028366088867
2016-03-10,39.36325454711914
2016-03-11,39.514583587646484
2016-03-14,39.41620635986328
2016-03-15,39.06814193725586
2016-03-16,38.818424224853516
2016-03-17,38.878963470458984
2016-03-18,39.03785705566406
2016-03-21,39.507015228271484
2016-03-22,39.36325454711914
2016-03-23,38.583866119384766
2016-03-24,38.4854850769043
2016-03-28,37.97848129272461
2016-03-29,38.35683059692383
2016-03-30,38.583866119384766
2016-03-31,38.697357177734375
2016-04-01,38.5006103515625
2016-04-04,38.326568603515625
2016-04-05,37.887691497802734
2016-04-06,38.30386734008789
2016-04-07,37.857418060302734
2016-04-08,38.25847244262695
2016-04-11,38.591426849365234
2016-04-12,38.45520782470703
2016-04-13,39.28757095336914
2016-04-14,39.211910247802734
2016-04-15,38.63682174682617
2016-04-18,39.007598876953125
2016-04-19,39.2194709777832
2016-04-20,39.41620635986328
2016-04-21,39.098392486572266
2016-04-22,39.8323860168457
2016-04-25,39.673492431640625
2016-04-26,40.036705017089844
2016-04-27,40.02914047241211
2016-04-28,39.44648742675781
2016-04-29,38.22820281982422
2016-05-02,38.67465591430664
2016-05-03,38.38710403442383
2016-05-04,38.20550537109375
2016-05-05,38.689788818359375
2016-05-06,38.530879974365234
2016-05-09,38.74275207519531
2016-05-10,39.46162414550781
2016-05-11,39.46162414550781
2016-05-12,38.97732925415039
2016-05-13,38.83356475830078
2016-05-16,39.280006408691406
2016-05-17,39.340545654296875
2016-05-18,39.945899963378906
2016-05-19,39.92319869995117
2016-05-20,41.25498580932617
2016-05-23,40.99771499633789
2016-05-24,42.06464767456055
2016-05-25,42.35975646972656
2016-05-26,42.17815399169922
2016-05-27,42.22398376464844
2016-05-31,41.95659637451172
2016-06-01,41.85729217529297
2016-06-02,41.92604446411133
2016-06-03,41.97188186645508
2016-06-06,41.933685302734375
2016-06-07,41.89548110961914
2016-06-08,41.97188186645508
2016-06-09,42.00243377685547
2016-06-10,41.12388610839844
2016-06-13,40.359920501708984
2016-06-14,40.26060485839844
2016-06-15,40.703704833984375
2016-06-16,40.81066131591797
2016-06-17,40.90998840332031
2016-06-20,41.169715881347656
2016-06-21,41.16208267211914
2016-06-22,41.284324645996094
2016-06-23,42.43790054321289
2016-06-24,39.817508697509766
2016-06-27,39.06884002685547
2016-06-28,40.11545944213867
2016-06-29,40.90998840332031
2016-06-30,40.925254821777344
2016-07-01,40.48979568481445
2016-07-05,39.68001174926758
2016-07-06,40.008506774902344
2016-07-07,40.436317443847656
2016-07-08,41.39891052246094
2016-07-11,41.345428466796875
2016-07-12,41.727420806884766
2016-07-13,41.887840270996094
2016-07-14,41.92604446411133
2016-07-15,41.82673645019531
2016-07-18,42.28510665893555
2016-07-19,42.12467575073242
2016-07-20,42.6441650390625
2016-07-21,45.784034729003906
2016-07-22,46.716064453125
2016-07-25,46.395206451416016
2016-07-26,46.86885452270508
2016-07-27,47.755043029785156
2016-07-28,47.69391632080078
2016-07-29,47.808536529541016
2016-08-01,47.250823974609375
2016-08-02,46.2958869934082
2016-08-03,46.60910415649414
2016-08-04,46.58620071411133
2016-08-05,47.365421295166016
2016-08-08,47.044578552246094
2016-08-09,47.35779571533203
2016-08-10,47.14387893676758
2016-08-11,47.16679382324219
2016-08-12,47.14387893676758
2016-08-15,47.69391632080078
2016-08-16,47.418907165527344
2016-08-17,47.57932662963867
2016-08-18,48.15995407104492
2016-08-19,47.94603729248047
2016-08-22,47.999507904052734
2016-08-23,48.198143005371094
2016-08-24,47.831443786621094
2016-08-25,47.85435485839844
2016-08-26,48.10646438598633
2016-08-29,48.52251434326172
2016-08-30,48.4916877746582
2016-08-31,48.591854095458984
2016-09-01,48.9000244140625
2016-09-02,48.80756378173828
2016-09-06,48.60725784301758
2016-09-07,48.0987663269043
2016-09-08,48.299076080322266
2016-09-09,46.627220153808594
2016-09-12,47.960079193115234
2016-09-13,47.220455169677734
2016-09-14,47.45158386230469
2016-09-15,48.18351745605469
2016-09-16,48.53021240234375
2016-09-19,48.430057525634766
2016-09-20,48.30677032470703
2016-09-21,48.977073669433594
2016-09-22,48.938541412353516
2016-09-23,48.34530258178711
2016-09-26,48.00630569458008
2016-09-27,48.7767448425293
2016-09-28,48.884613037109375
2016-09-29,51.966392517089844
2016-09-30,52.77535629272461
2016-10-03,51.704437255859375
2016-10-04,51.37314987182617
2016-10-05,51.496421813964844
2016-10-06,52.03572082519531
2016-10-07,52.536529541015625
2016-10-10,51.812294006347656
2016-10-11,50.91858673095703
2016-10-12,50.895477294921875
2016-10-13,50.61811065673828
2016-10-14,50.61811065673828
2016-10-17,50.225196838378906
2016-10-18,50.92628479003906
2016-10-19,50.68745422363281
2016-10-20,51.88163375854492
2016-10-21,52.336212158203125
2016-10-24,52.43636703491211
2016-10-25,52.16669845581055
2016-10-26,52.544219970703125
2016-10-27,54.00035858154297
2016-10-28,52.69831848144531
2016-10-31,52.944847106933594
2016-11-01,52.65208435058594
2016-11-02,51.68904113769531
2016-11-03,51.58116912841797
2016-11-04,51.41167068481445
2016-11-07,52.74454116821289
2016-11-08,52.598148345947266
2016-11-09,52.29767608642578
2016-11-10,51.08806610107422
2016-11-11,51.5272331237793
2016-11-14,50.795318603515625
2016-11-15,51.44248580932617
2016-11-16,51.080379486083984
2016-11-17,51.36544418334961
2016-11-18,51.8585205078125
2016-11-21,51.696739196777344
2016-11-22,52.62897491455078
2016-11-23,52.490291595458984
2016-11-25,52.61357116699219
2016-11-28,52.10108184814453
2016-11-29,51.844852447509766
2016-11-30,52.900848388671875
2016-12-01,49.81826400756836
2016-12-02,51.12273406982422
2016-12-05,51.526493072509766
2016-12-06,52.37285614013672
2016-12-07,53.06392288208008
2016-12-08,53.226985931396484
2016-12-09,53.203670501708984
2016-12-12,53.164852142333984
2016-12-13,53.84038543701172
2016-12-14,52.45826721191406
2016-12-15,52.823204040527344
2016-12-16,51.604164123535156
2016-12-19,52.03895568847656
2016-12-20,51.95356750488281
2016-12-21,52.147674560546875
2016-12-22,51.83708572387695
2016-12-23,51.91474533081055
2016-12-27,52.21756362915039
2016-12-28,51.0528564453125
2016-12-29,51.27804183959961
2016-12-30,50.625797271728516
2017-01-03,50.781105041503906
2017-01-04,50.835453033447266
2017-01-05,50.8975830078125
2017-01-06,50.88203430175781
2017-01-09,50.975215911865234
2017-01-10,50.95968246459961
2017-01-11,51.324615478515625
2017-01-12,51.340152740478516
2017-01-13,51.930267333984375
2017-01-17,49.84156036376953
2017-01-18,50.57146453857422
2017-01-19,50.03569412231445
2017-01-20,48.82439041137695
2017-01-23,42.612632751464844
2017-01-24,42.705814361572266
2017-01-25,44.18111801147461
2017-01-26,41.968170166015625
2017-01-27,42.11569595336914
2017-01-30,41.62651443481445
2017-01-31,41.486751556396484
2017-02-01,41.26935577392578
2017-02-02,40.888877868652344
2017-02-03,41.1373405456543
2017-02-06,41.059696197509766
2017-02-07,41.362525939941406
2017-02-08,41.06746292114258
2017-02-09,41.059696197509766
2017-02-10,41.929344177246094
2017-02-13,42.65146255493164
2017-02-14,43.078514099121094
2017-02-15,43.86275100708008
2017-02-16,44.16557312011719
2017-02-17,43.83945083618164
2017-02-21,44.06464767456055
2017-02-22,44.33639907836914
2017-02-23,44.36746597290039
2017-02-24,44.429569244384766
2017-02-27,44.4609260559082
2017-02-28,44.264984130859375
2017-03-01,44.68037033081055
2017-03-02,44.178775787353516
2017-03-03,44.233638763427734
2017-03-06,44.24146270751953
2017-03-07,44.4609260559082
2017-03-08,45.275997161865234
2017-03-09,45.4327507019043
2017-03-10,45.95783996582031
2017-03-13,45.816768646240234
2017-03-14,45.62868881225586
2017-03-15,45.86379623413086
2017-03-16,45.73056411743164
2017-03-17,45.103580474853516
2017-03-20,45.307342529296875
2017-03-21,44.51578140258789
2017-03-22,44.70387649536133
2017-03-23,44.52363204956055
2017-03-24,44.60983657836914
2017-03-27,44.40605545043945
2017-03-28,44.970340728759766
2017-03-29,44.95467758178711
2017-03-30,44.829280853271484
2017-03-31,44.939002990722656
2017-04-03,44.280670166015625
2017-04-04,44.421730041503906
2017-04-05,44.25715255737305
2017-04-06,44.304168701171875
2017-04-07,44.13959884643555
2017-04-10,44.29633331298828
2017-04-11,43.379371643066406
2017-04-12,41.84326171875
2017-04-13,41.37303161621094
2017-04-17,41.4514045715332
2017-04-18,41.27898025512695
2017-04-19,41.231956481933594
2017-04-20,41.271156311035156
2017-04-21,41.14575958251953
2017-04-24,41.388710021972656
2017-04-25,41.5376091003418
2017-04-26,41.568965911865234
2017-04-27,41.702186584472656
2017-04-28,42.117576599121094
2017-05-01,42.007850646972656
2017-05-02,41.764888763427734
2017-05-03,42.70537567138672
2017-05-04,43.0345344543457
2017-05-05,43.05020523071289
2017-05-08,42.80725860595703
2017-05-09,43.222633361816406
2017-05-10,43.36370086669922
2017-05-11,42.85428237915039
2017-05-12,43.355865478515625
2017-05-15,43.41856384277344
2017-05-16,43.84961700439453
2017-05-17,43.387203216552734
2017-05-18,43.98284912109375
2017-05-19,45.19762420654297
2017-05-22,46.45943069458008
2017-05-23,46.41240310668945
2017-05-24,45.95783996582031
2017-05-25,45.80894088745117
2017-05-26,45.524017333984375
2017-05-30,45.381561279296875
2017-05-31,45.32615661621094
2017-06-01,46.39460754394531
2017-06-02,46.362945556640625
2017-06-05,46.58454132080078
2017-06-06,46.06219482421875
2017-06-07,45.531925201416016
2017-06-08,45.99888610839844
2017-06-09,45.15202713012695
2017-06-12,45.500267028808594
2017-06-13,45.53984069824219
2017-06-14,45.12038040161133
2017-06-15,45.05706787109375
2017-06-16,44.970001220703125
2017-06-19,45.59524154663086
2017-06-20,44.94625473022461
2017-06-21,44.58219909667969
2017-06-22,44.6929931640625
2017-06-23,45.04123306274414
2017-06-26,44.764225006103516
2017-06-27,43.86988830566406
2017-06-28,44.44765090942383
2017-06-29,43.592891693115234
2017-06-30,43.70368576049805
2017-07-03,43.489990234375
2017-07-05,43.88571548461914
2017-07-06,43.36336135864258
2017-07-07,43.80656814575195
2017-07-10,44.03609848022461
2017-07-11,43.79074478149414
2017-07-12,44.479305267333984
2017-07-13,44.5030403137207
2017-07-14,44.96209716796875
2017-07-17,44.68507385253906
2017-07-18,44.550533294677734
2017-07-19,44.93833541870117
2017-07-20,42.714393615722656
2017-07-21,42.611488342285156
2017-07-24,42.12079620361328
2017-07-25,42.160369873046875
2017-07-26,42.0574836730957
2017-07-27,41.543033599853516
2017-07-28,41.851707458496094
2017-07-31,42.097042083740234
2017-08-01,42.27116012573242
2017-08-02,42.08122253417969
2017-08-03,41.9071044921875
2017-08-04,41.64592742919922
2017-08-07,41.70924758911133
2017-08-08,41.38475036621094
2017-08-09,41.7646369934082
2017-08-10,41.42431640625
2017-08-11,41.7250862121582
2017-08-14,42.381980895996094
2017-08-15,42.6352424621582
2017-08-16,42.1920166015625
2017-08-17,41.368919372558594
2017-08-18,41.09189224243164
2017-08-21,41.1393928527832
2017-08-22,41.432228088378906
2017-08-23,41.33726119995117
2017-08-24,41.543033599853516
2017-08-25,41.17897415161133
2017-08-28,41.459041595458984
2017-08-29,41.459041595458984
2017-08-30,41.70710754394531
2017-08-31,41.827144622802734
2017-09-01,41.651092529296875
2017-09-05,40.03466796875
2017-09-06,40.370758056640625
2017-09-07,40.314735412597656
2017-09-08,39.72258377075195
2017-09-11,40.46677780151367
2017-09-12,40.73085403442383
2017-09-13,40.81886672973633
2017-09-14,41.194969177246094
2017-09-15,41.763126373291016
2017-09-18,41.81114196777344
2017-09-19,41.85115051269531
2017-09-20,41.59508514404297
2017-09-21,41.63508987426758
2017-09-22,41.683101654052734
2017-09-25,41.3070068359375
2017-09-26,40.91490173339844
2017-09-27,41.25099563598633
2017-09-28,41.41104507446289
2017-09-29,41.483055114746094
2017-10-02,41.51506042480469
2017-10-03,41.62708282470703
2017-10-04,41.57907485961914
2017-10-05,41.89115524291992
2017-10-06,42.00318145751953
2017-10-09,42.315284729003906
2017-10-10,43.107486724853516
2017-10-11,43.30753707885742
2017-10-12,42.41130065917969
2017-10-13,42.26726531982422
2017-10-16,41.915164947509766
2017-10-17,41.93916702270508
2017-10-18,41.779136657714844
2017-10-19,41.8431510925293
2017-10-20,41.62708282470703
2017-10-23,42.723384857177734
2017-10-24,43.411563873291016
2017-10-25,43.08348083496094
2017-10-26,43.05147171020508
2017-10-27,43.667625427246094
2017-10-30,43.739654541015625
2017-10-31,40.81886672973633
2017-11-01,42.77940368652344
2017-11-02,43.88368225097656
2017-11-03,49.461185455322266
2017-11-06,50.029327392578125
2017-11-07,51.29365158081055
2017-11-08,52.40596389770508
2017-11-09,51.69376754760742
2017-11-10,51.669776916503906
2017-11-13,53.206172943115234
2017-11-14,52.8140754699707
2017-11-15,52.50198745727539
2017-11-16,52.90209197998047
2017-11-17,53.390228271484375
2017-11-20,53.19017791748047
2017-11-21,53.35021209716797
2017-11-22,54.518524169921875
2017-11-24,55.1427116394043
2017-11-27,54.52653503417969
2017-11-28,55.18016815185547
2017-11-29,53.679222106933594
2017-11-30,53.53396224975586
2017-12-01,52.84804916381836
2017-12-04,52.09756851196289
2017-12-05,52.20247268676758
2017-12-06,52.436500549316406
2017-12-07,52.63823699951172
2017-12-08,51.83933639526367
2017-12-11,52.59787368774414
2017-12-12,52.339664459228516
2017-12-13,52.37193298339844
2017-12-14,52.21054458618164
2017-12-15,52.25895309448242
2017-12-18,52.75927734375
2017-12-19,52.049156188964844
2017-12-20,52.12984085083008
2017-12-21,51.96038055419922
2017-12-22,52.23476791381836
2017-12-26,51.887752532958984
2017-12-27,52.08142852783203
2017-12-28,51.95231246948242
2017-12-29,51.66181564331055
2018-01-02,52.61403274536133
2018-01-03,53.211181640625
2018-01-04,53.283809661865234
2018-01-05,53.63887405395508
2018-01-08,53.47747802734375
2018-01-09,52.67051315307617
2018-01-10,52.662445068359375
2018-01-11,52.79963684082031
2018-01-12,52.75927734375
2018-01-16,55.07526779174805
2018-01-17,54.8896598815918
2018-01-18,54.91387939453125
2018-01-19,54.905818939208984
2018-01-22,55.414188385009766
2018-01-23,55.147884368896484
2018-01-24,54.85739517211914
2018-01-25,54.405487060546875
2018-01-26,55.30120086669922
2018-01-29,54.32477951049805
2018-01-30,54.05849075317383
2018-01-31,55.07526779174805
2018-02-01,53.90517044067383
2018-02-02,53.31608581542969
2018-02-05,49.81386184692383
2018-02-06,51.968448638916016
2018-02-07,52.484920501708984
2018-02-08,50.37066650390625
2018-02-09,51.63760757446289
2018-02-12,52.985233306884766
2018-02-13,53.01749038696289
2018-02-14,53.73571014404297
2018-02-15,52.6785774230957
2018-02-16,52.33159637451172
2018-02-20,51.63760757446289
2018-02-21,51.161495208740234
2018-02-22,50.177001953125
2018-02-23,51.096927642822266
2018-02-26,54.05043029785156
2018-02-27,53.993446350097656
2018-02-28,52.902835845947266
2018-03-01,52.87028503417969
2018-03-02,52.69122314453125
2018-03-05,52.09708023071289
2018-03-06,50.575103759765625
2018-03-07,50.8599739074707
2018-03-08,50.314666748046875
2018-03-09,51.299461364746094
2018-03-12,51.12042236328125
2018-03-13,48.58922576904297
2018-03-14,48.931053161621094
2018-03-15,48.74385070800781
2018-03-16,49.33799743652344
2018-03-19,47.506736755371094
2018-03-20,47.4172248840332
2018-03-21,46.23707580566406
2018-03-22,45.23600387573242
2018-03-23,43.67333221435547
2018-03-26,45.68363952636719
2018-03-27,44.63370895385742
2018-03-28,44.51978302001953
2018-03-29,45.09763717651367
2018-04-02,43.79541778564453
2018-04-03,44.58489227294922
2018-04-04,44.755802154541016
2018-04-05,44.7964973449707
2018-04-06,43.23381805419922
2018-04-09,43.486122131347656
2018-04-10,44.576744079589844
2018-04-11,44.77206039428711
2018-04-12,44.92671585083008
2018-04-13,45.35807800292969
2018-04-16,44.576744079589844
2018-04-17,45.04879379272461
2018-04-18,44.95112609863281
2018-04-19,42.786190032958984
2018-04-20,41.866485595703125
2018-04-23,41.1258544921875
2018-04-24,40.645660400390625
2018-04-25,40.49101638793945
2018-04-26,41.0770149230957
2018-04-27,41.597900390625
2018-04-30,41.51652145385742
2018-05-01,41.361873626708984
2018-05-02,40.90610885620117
2018-05-03,40.94679260253906
2018-05-04,42.7210693359375
2018-05-07,43.14429473876953
2018-05-08,43.022212982177734
2018-05-09,43.274513244628906
2018-05-10,44.7395133972168
2018-05-11,44.95112609863281
2018-05-14,46.18009567260742
2018-05-15,45.28481674194336
2018-05-16,46.147552490234375
2018-05-17,46.35102462768555
2018-05-18,46.80678939819336
2018-05-21,46.969573974609375
2018-05-22,46.709129333496094
2018-05-23,47.87299728393555
2018-05-24,48.084625244140625
2018-05-25,48.80082321166992
2018-05-29,47.88797378540039
2018-05-30,48.019554138183594
2018-05-31,47.79751205444336
2018-06-01,48.20049285888672
2018-06-04,48.282718658447266
2018-06-05,48.504764556884766
2018-06-06,49.2120246887207
2018-06-07,49.86993408203125
2018-06-08,49.55743408203125
2018-06-11,49.28604507446289
2018-06-12,49.17090606689453
2018-06-13,48.7021484375
2018-06-14,48.89952087402344
2018-06-15,49.228477478027344
2018-06-18,48.68568801879883
2018-06-19,48.274505615234375
2018-06-20,48.348514556884766
2018-06-21,48.31562805175781
2018-06-22,48.110015869140625
2018-06-25,46.91755676269531
2018-06-26,46.424110412597656
2018-06-27,45.371456146240234
2018-06-28,45.9717903137207
2018-06-29,46.15271759033203
2018-07-02,46.20207595825195
2018-07-03,45.50303649902344
2018-07-05,47.18893814086914
2018-07-06,47.56724548339844
2018-07-09,47.731712341308594
2018-07-10,48.00310134887695
2018-07-11,47.1231575012207
2018-07-12,47.96199035644531
2018-07-13,48.019554138183594
2018-07-16,47.986663818359375
2018-07-17,48.44719314575195
2018-07-18,48.32383728027344
2018-07-19,48.776153564453125
2018-07-20,48.20049285888672
2018-07-23,48.5870246887207
2018-07-24,48.39786148071289
2018-07-25,48.86662292480469
2018-07-26,52.28778076171875
2018-07-27,51.555850982666016
2018-07-30,51.021297454833984
2018-07-31,52.707191467285156
2018-08-01,52.92100524902344
2018-08-02,53.26642990112305
2018-08-03,53.78453826904297
2018-08-06,54.0559196472168
2018-08-07,53.817420959472656
2018-08-08,53.5871696472168
2018-08-09,53.52137756347656
2018-08-10,53.30753707885742
2018-08-13,53.32398986816406
2018-08-14,53.809200286865234
2018-08-15,54.01479721069336
2018-08-16,54.08060073852539
2018-08-17,54.32731246948242
2018-08-20,54.409549713134766
2018-08-21,54.73029708862305
2018-08-22,54.96878433227539
2018-08-23,54.9852409362793
2018-08-24,55.22372817993164
2018-08-27,55.37998580932617
2018-08-28,57.3866081237793
2018-08-29,56.90962600708008
2018-08-30,56.03790283203125
2018-08-31,56.50666809082031
2018-09-04,58.075130462646484
2018-09-05,58.83031463623047
2018-09-06,58.3904914855957
2018-09-07,58.407100677490234
2018-09-10,60.017051696777344
2018-09-11,60.174747467041016
2018-09-12,59.544036865234375
2018-09-13,61.91748046875
2018-09-14,62.31583023071289
2018-09-17,60.78054428100586
2018-09-18,62.0087776184082
2018-09-19,61.4610481262207
2018-09-20,61.90918731689453
2018-09-21,61.162288665771484
2018-09-24,61.06269454956055
2018-09-25,60.365596771240234
2018-09-26,59.552337646484375
2018-09-27,59.51084518432617
2018-09-28,59.776390075683594
2018-10-01,60.249420166015625
2018-10-02,60.87183380126953
2018-10-03,60.28261184692383
2018-10-04,60.06683349609375
2018-10-05,59.09588623046875
2018-10-08,58.863525390625
2018-10-09,58.19961929321289
2018-10-10,55.378021240234375
2018-10-11,53.35309982299805
2018-10-12,53.35309982299805
2018-10-15,53.25352096557617
2018-10-16,54.87179946899414
2018-10-17,54.855194091796875
2018-10-18,54.06680679321289
2018-10-19,54.24107360839844
2018-10-22,54.87179946899414
2018-10-23,55.087562561035156
2018-10-24,51.96720504760742
2018-10-25,52.44853591918945
2018-10-26,51.85102462768555
2018-10-29,51.59375762939453
2018-10-30,52.431941986083984
2018-10-31,52.1912727355957
2018-11-01,52.87177658081055
2018-11-02,52.55642318725586
2018-11-05,52.67259979248047
2018-11-06,52.80538558959961
2018-11-07,52.45683670043945
2018-11-08,48.17464828491211
2018-11-09,47.070899963378906
2018-11-12,45.22026824951172
2018-11-13,44.94639587402344
2018-11-14,44.763824462890625
2018-11-15,45.96715545654297
2018-11-16,46.37380599975586
2018-11-19,45.560523986816406
2018-11-20,45.577117919921875
2018-11-21,45.86757278442383
2018-11-23,45.85097885131836
2018-11-26,46.24931335449219
2018-11-27,46.11652755737305
2018-11-28,47.0128059387207
2018-11-29,48.22444152832031
2018-11-30,48.34892654418945
2018-12-03,49.07921600341797
2018-12-04,47.909088134765625
2018-12-06,47.90908432006836
2018-12-07,46.96952819824219
2018-12-10,48.018131256103516
2018-12-11,48.11040496826172
2018-12-12,48.42080307006836
2018-12-13,48.7311897277832
2018-12-14,48.336917877197266
2018-12-17,47.816802978515625
2018-12-18,48.47113037109375
2018-12-19,47.55674362182617
2018-12-20,47.28830337524414
2018-12-21,46.013179779052734
2018-12-24,45.00651931762695
2018-12-26,46.94435119628906
2018-12-27,47.05341720581055
2018-12-28,47.65741729736328
2018-12-31,47.741302490234375
2019-01-02,48.1523551940918
2019-01-03,46.72624969482422
2019-01-04,47.48124694824219
2019-01-07,47.34702682495117
2019-01-08,46.93596267700195
2019-01-09,47.48963165283203
2019-01-10,47.64902114868164
2019-01-11,48.236244201660156
2019-01-14,48.06846618652344
2019-01-15,46.751407623291016
2019-01-16,46.36552047729492
2019-01-17,45.946067810058594
2019-01-18,46.36552047729492
2019-01-22,45.54339599609375
2019-01-23,43.429405212402344
2019-01-24,42.62406539916992
2019-01-25,43.035118103027344
2019-01-28,42.48145294189453
2019-01-29,41.44123077392578
2019-01-30,42.0871696472168
2019-01-31,41.54189682006836
2019-02-01,41.61738967895508
2019-02-04,41.68450164794922
2019-02-05,42.55695343017578
2019-02-06,42.867340087890625
2019-02-07,42.40595626831055
2019-02-08,42.18783950805664
2019-02-11,42.640846252441406
2019-02-12,43.337120056152344
2019-02-13,43.278404235839844
2019-02-14,43.261619567871094
2019-02-15,43.60557174682617
2019-02-19,43.630733489990234
2019-02-20,43.99985122680664
2019-02-21,43.91596221923828
2019-02-22,44.5619010925293
2019-02-25,44.452857971191406
2019-02-26,44.48640060424805
2019-02-27,44.49480438232422
2019-02-28,44.78840255737305
2019-03-01,45.4679069519043
2019-03-04,45.11558532714844
2019-03-05,45.24979019165039
2019-03-06,46.50579833984375
2019-03-07,45.85234832763672
2019-03-08,45.42800521850586
2019-03-11,46.123905181884766
2019-03-12,46.53972625732422
2019-03-13,47.00648880004883
2019-03-14,47.014984130859375
2019-03-15,48.033355712890625
