Date,UNH
2016-04-27,112.7295913696289
2016-04-28,112.10989379882812
2016-04-29,111.77886199951172
2016-05-02,112.13536834716797
2016-05-03,112.44095611572266
2016-05-04,112.07594299316406
2016-05-05,112.31360626220703
2016-05-06,112.08441162109375
2016-05-09,112.61920928955078
2016-05-10,113.38320922851562
2016-05-11,110.9384765625
2016-05-12,110.13206481933594
2016-05-13,109.50386810302734
2016-05-16,110.89602661132812
2016-05-17,109.979248046875
2016-05-18,110.78565216064453
2016-05-19,110.35273742675781
2016-05-20,111.15066528320312
2016-05-23,110.70929718017578
2016-05-24,112.55132293701172
2016-05-25,113.255859375
2016-05-26,112.88236999511719
2016-05-27,113.74820709228516
2016-05-31,113.46807098388672
2016-06-01,114.19811248779297
2016-06-02,115.47990417480469
2016-06-03,116.15898895263672
2016-06-06,117.27099609375
2016-06-07,116.243896484375
2016-06-08,119.18094635009766
2016-06-09,119.41863250732422
2016-06-10,118.19628143310547
2016-06-13,117.22007751464844
2016-06-14,117.03334045410156
2016-06-15,117.04612731933594
2016-06-16,118.23998260498047
2016-06-17,117.41279602050781
2016-06-20,118.12057495117188
2016-06-21,117.83917999267578
2016-06-22,117.59184265136719
2016-06-23,118.69190216064453
2016-06-24,117.07170104980469
2016-06-27,116.9182357788086
2016-06-28,118.28260040283203
2016-06-29,119.8260269165039
2016-06-30,120.4058837890625
2016-07-01,120.11595153808594
2016-07-05,120.71282958984375
2016-07-06,121.412109375
2016-07-07,120.0647964477539
2016-07-08,120.46562194824219
2016-07-11,119.65548706054688
2016-07-12,119.26324462890625
2016-07-13,120.6446304321289
2016-07-14,120.09893798828125
2016-07-15,120.51673889160156
2016-07-18,120.02214813232422
2016-07-19,121.59113311767578
2016-07-20,121.95787048339844
2016-07-21,121.8299560546875
2016-07-22,122.52919006347656
2016-07-25,120.85782623291016
2016-07-26,120.83221435546875
2016-07-27,120.815185546875
2016-07-28,121.73616027832031
2016-07-29,122.1113510131836
2016-08-01,122.37568664550781
2016-08-02,122.08575439453125
2016-08-03,121.83845520019531
2016-08-04,121.69352722167969
2016-08-05,121.93231201171875
2016-08-08,121.19896697998047
2016-08-09,120.93458557128906
2016-08-10,121.2500991821289
2016-08-11,121.62533569335938
2016-08-12,121.83845520019531
2016-08-15,120.7640380859375
2016-08-16,120.30355072021484
2016-08-17,120.84078979492188
2016-08-18,121.23304748535156
2016-08-19,121.12213897705078
2016-08-22,121.16483306884766
2016-08-23,121.09658813476562
2016-08-24,119.27176666259766
2016-08-25,117.08023071289062
2016-08-26,116.5003662109375
2016-08-29,117.05467224121094
2016-08-30,116.71357727050781
2016-08-31,116.01434326171875
2016-09-01,115.74995422363281
2016-09-02,116.49187469482422
2016-09-06,115.94612884521484
2016-09-07,115.64197540283203
2016-09-08,116.02749633789062
2016-09-09,114.46832275390625
2016-09-12,116.10457611083984
2016-09-13,114.75106811523438
2016-09-14,114.52831268310547
2016-09-15,116.1731185913086
2016-09-16,118.62324523925781
2016-09-19,117.9464111328125
2016-09-20,117.76651000976562
2016-09-21,119.85679626464844
2016-09-22,120.82483673095703
2016-09-23,120.37078857421875
2016-09-26,119.69403076171875
2016-09-27,120.61064910888672
2016-09-28,120.28511810302734
2016-09-29,118.49471282958984
2016-09-30,119.93389892578125
2016-10-03,118.64031219482422
2016-10-04,118.35765838623047
2016-10-05,117.87787628173828
2016-10-06,116.90983581542969
2016-10-07,117.07261657714844
2016-10-10,118.28911590576172
2016-10-11,115.4364013671875
2016-10-12,115.73619842529297
2016-10-13,114.95665740966797
2016-10-14,114.72535705566406
2016-10-17,114.90519714355469
2016-10-18,122.8380355834961
2016-10-19,123.67758178710938
2016-10-20,124.2771987915039
2016-10-21,124.53419494628906
2016-10-24,123.95171356201172
2016-10-25,123.1720962524414
2016-10-26,121.84428405761719
2016-10-27,121.5958251953125
2016-10-28,120.2337417602539
2016-10-31,121.07323455810547
2016-11-01,119.4455795288086
2016-11-02,119.06008911132812
2016-11-03,118.07494354248047
2016-11-04,117.97210693359375
2016-11-07,121.5872802734375
2016-11-08,122.41822052001953
2016-11-09,121.56156158447266
2016-11-10,125.1852798461914
2016-11-11,125.4337158203125
2016-11-14,130.4538116455078
2016-11-15,130.41094970703125
2016-11-16,129.7855682373047
2016-11-17,129.16024780273438
2016-11-18,128.0294647216797
2016-11-21,128.85186767578125
2016-11-22,130.43666076660156
2016-11-23,131.53321838378906
2016-11-25,130.90786743164062
2016-11-28,130.3081512451172
2016-11-29,135.00271606445312
2016-11-30,136.16818237304688
2016-12-01,138.4215850830078
2016-12-02,138.24093627929688
2016-12-05,135.57467651367188
2016-12-06,135.3080291748047
2016-12-07,137.09703063964844
2016-12-08,137.02825927734375
2016-12-09,137.7162628173828
2016-12-12,137.1744384765625
2016-12-13,138.07752990722656
2016-12-14,137.49267578125
2016-12-15,138.1463165283203
2016-12-16,141.0017852783203
2016-12-19,138.9376220703125
2016-12-20,138.98062133789062
2016-12-21,138.75692749023438
2016-12-22,138.97201538085938
2016-12-23,140.21913146972656
2016-12-27,139.8836669921875
2016-12-28,138.85165405273438
2016-12-29,138.50755310058594
2016-12-30,137.6474609375
2017-01-03,138.8601837158203
2017-01-04,139.2558135986328
2017-01-05,139.48802185058594
2017-01-06,139.68588256835938
2017-01-09,139.29029846191406
2017-01-10,138.97201538085938
2017-01-11,139.2386474609375
2017-01-12,139.64283752441406
2017-01-13,139.1612091064453
2017-01-17,138.18072509765625
2017-01-18,135.6693115234375
2017-01-19,136.49496459960938
2017-01-20,136.4605712890625
2017-01-23,136.813232421875
2017-01-24,137.98291015625
2017-01-25,138.67958068847656
2017-01-26,139.9783172607422
2017-01-27,140.18472290039062
2017-01-30,139.41064453125
2017-01-31,139.41929626464844
2017-02-01,139.9439239501953
2017-02-02,138.26675415039062
2017-02-03,139.22145080566406
2017-02-06,138.0517120361328
2017-02-07,138.06890869140625
2017-02-08,137.87969970703125
2017-02-09,137.9915313720703
2017-02-10,138.25811767578125
2017-02-13,139.32464599609375
2017-02-14,140.30516052246094
2017-02-15,141.3028106689453
2017-02-16,140.7523956298828
2017-02-17,135.5660858154297
2017-02-21,138.1033172607422
2017-02-22,138.1033172607422
2017-02-23,139.8492889404297
2017-02-24,140.2449493408203
2017-02-27,142.24029541015625
2017-02-28,142.24029541015625
2017-03-01,144.44212341308594
2017-03-02,143.90025329589844
2017-03-03,144.6657257080078
2017-03-06,145.09579467773438
2017-03-07,144.7517547607422
2017-03-08,144.95460510253906
2017-03-09,145.04095458984375
2017-03-10,146.74160766601562
2017-03-13,146.94020080566406
2017-03-14,145.94735717773438
2017-03-15,148.29550170898438
2017-03-16,147.88116455078125
2017-03-17,146.49993896484375
2017-03-20,145.03228759765625
2017-03-21,144.77337646484375
2017-03-22,144.1949005126953
2017-03-23,142.69276428222656
2017-03-24,142.44248962402344
2017-03-27,142.09718322753906
2017-03-28,142.74462890625
2017-03-29,141.09571838378906
2017-03-30,142.433837890625
2017-03-31,141.5878448486328
2017-04-03,142.95179748535156
2017-04-04,142.41659545898438
2017-04-05,142.76187133789062
2017-04-06,142.73594665527344
2017-04-07,143.32296752929688
2017-04-10,142.85684204101562
2017-04-11,143.1590118408203
2017-04-12,142.92588806152344
2017-04-13,142.407958984375
2017-04-17,144.32444763183594
2017-04-18,145.5416717529297
2017-04-19,146.1114501953125
2017-04-20,148.0883331298828
2017-04-21,147.7602996826172
2017-04-24,148.7703399658203
2017-04-25,150.2465362548828
2017-04-26,150.54006958007812
2017-04-27,150.75595092773438
2017-04-28,150.97174072265625
2017-05-01,150.72140502929688
2017-05-02,150.33297729492188
2017-05-03,148.95167541503906
2017-05-04,150.22933959960938
2017-05-05,150.31564331054688
2017-05-08,150.59190368652344
2017-05-09,149.55593872070312
2017-05-10,149.68548583984375
2017-05-11,149.62506103515625
2017-05-12,148.32144165039062
2017-05-15,148.07974243164062
2017-05-16,145.13587951660156
2017-05-17,145.77474975585938
2017-05-18,148.01068115234375
2017-05-19,148.99478149414062
2017-05-22,150.81637573242188
2017-05-23,151.26527404785156
2017-05-24,151.58470153808594
2017-05-25,153.70835876464844
2017-05-26,153.2335662841797
2017-05-30,152.4479522705078
2017-05-31,151.230712890625
2017-06-01,155.02911376953125
2017-06-02,154.8651885986328
2017-06-05,154.84793090820312
2017-06-06,156.09963989257812
2017-06-07,158.1629180908203
2017-06-08,156.85073852539062
2017-06-09,156.65216064453125
2017-06-12,154.74432373046875
2017-06-13,156.29820251464844
2017-06-14,157.42913818359375
2017-06-15,156.36289978027344
2017-06-16,157.44647216796875
2017-06-19,158.6513671875
2017-06-20,158.86817932128906
2017-06-21,160.29843139648438
2017-06-22,161.6680145263672
2017-06-23,160.58447265625
2017-06-26,160.4717559814453
2017-06-27,160.02105712890625
2017-06-28,160.9745635986328
2017-06-29,160.60177612304688
2017-06-30,160.73179626464844
2017-07-03,161.79806518554688
2017-07-05,163.18502807617188
2017-07-06,162.0494842529297
2017-07-07,162.9336395263672
2017-07-10,162.05810546875
2017-07-11,161.1912841796875
2017-07-12,161.8327178955078
2017-07-13,160.78392028808594
2017-07-14,162.01475524902344
2017-07-17,161.53802490234375
2017-07-18,161.9714813232422
2017-07-19,163.99989318847656
2017-07-20,166.0023193359375
2017-07-21,166.24505615234375
2017-07-24,165.4735565185547
2017-07-25,165.0487823486328
2017-07-26,165.35215759277344
2017-07-27,163.77452087402344
2017-07-28,165.69888305664062
2017-07-31,166.27102661132812
2017-08-01,166.6351318359375
2017-08-02,167.30258178710938
2017-08-03,168.83692932128906
2017-08-04,168.93228149414062
2017-08-07,168.8455810546875
2017-08-08,168.9495849609375
2017-08-09,168.88894653320312
2017-08-10,166.92984008789062
2017-08-11,167.3199462890625
2017-08-14,167.91806030273438
2017-08-15,168.6028289794922
2017-08-16,167.97007751464844
2017-08-17,167.04257202148438
2017-08-18,165.41282653808594
2017-08-21,166.4617462158203
2017-08-22,168.85421752929688
2017-08-23,168.37750244140625
2017-08-24,168.8195343017578
2017-08-25,168.4814910888672
2017-08-28,169.11431884765625
2017-08-29,170.53591918945312
2017-08-30,169.79916381835938
2017-08-31,172.41702270507812
2017-09-01,173.15382385253906
2017-09-05,172.77243041992188
2017-09-06,171.96629333496094
2017-09-07,172.43609619140625
2017-09-08,172.07069396972656
2017-09-11,173.6630401611328
2017-09-12,171.8269805908203
2017-09-13,172.5753631591797
2017-09-14,172.05328369140625
2017-09-15,172.44482421875
2017-09-18,172.45355224609375
2017-09-19,169.37319946289062
2017-09-20,170.3303680419922
2017-09-21,169.86048889160156
2017-09-22,167.96360778808594
2017-09-25,166.84983825683594
2017-09-26,167.67648315429688
2017-09-27,169.23397827148438
2017-09-28,170.6348876953125
2017-09-29,170.41737365722656
2017-10-02,171.8009490966797
2017-10-03,172.83642578125
2017-10-04,174.44619750976562
2017-10-05,172.20118713378906
2017-10-06,172.34039306640625
2017-10-09,170.80897521972656
2017-10-10,169.3993377685547
2017-10-11,169.9039764404297
2017-10-12,167.86785888671875
2017-10-13,167.51983642578125
2017-10-16,168.11151123046875
2017-10-17,177.41331481933594
2017-10-18,178.57933044433594
2017-10-19,176.85643005371094
2017-10-20,180.54583740234375
2017-10-23,180.128173828125
2017-10-24,181.1201629638672
2017-10-25,180.6067352294922
2017-10-26,181.99032592773438
2017-10-27,184.99227905273438
2017-10-30,182.19911193847656
2017-10-31,182.9213409423828
2017-11-01,182.32095336914062
2017-11-02,183.6870574951172
2017-11-03,185.22726440429688
2017-11-06,184.5746307373047
2017-11-07,185.07928466796875
2017-11-08,183.39988708496094
2017-11-09,184.08737182617188
2017-11-10,183.6610107421875
2017-11-13,185.04449462890625
2017-11-14,184.21788024902344
2017-11-15,182.60809326171875
2017-11-16,183.71319580078125
2017-11-17,182.6428680419922
2017-11-20,182.9474334716797
2017-11-21,184.99227905273438
2017-11-22,183.79151916503906
2017-11-24,184.9139862060547
2017-11-27,184.81822204589844
2017-11-28,188.07260131835938
2017-11-29,193.9373321533203
2017-11-30,199.21072387695312
2017-12-01,197.9971923828125
2017-12-04,193.31744384765625
2017-12-05,192.15626525878906
2017-12-06,192.0253143310547
2017-12-07,192.20860290527344
2017-12-08,195.49142456054688
2017-12-11,194.49609375
2017-12-12,194.2516632080078
2017-12-13,195.87557983398438
2017-12-14,193.1690216064453
2017-12-15,193.6667022705078
2017-12-18,194.40879821777344
2017-12-19,193.85874938964844
2017-12-20,194.15560913085938
2017-12-21,193.55320739746094
2017-12-22,192.07766723632812
2017-12-26,191.72848510742188
2017-12-27,192.4443817138672
2017-12-28,194.49609375
2017-12-29,192.4793243408203
2018-01-02,193.09046936035156
2018-01-03,195.11599731445312
2018-01-04,195.96287536621094
2018-01-05,199.69967651367188
2018-01-08,196.23358154296875
2018-01-09,197.21139526367188
2018-01-10,195.74461364746094
2018-01-11,196.78359985351562
2018-01-12,199.62106323242188
2018-01-16,203.3403778076172
2018-01-17,208.16854858398438
2018-01-18,212.29824829101562
2018-01-19,212.464111328125
2018-01-22,212.6474609375
2018-01-23,214.08807373046875
2018-01-24,213.77369689941406
2018-01-25,214.0618438720703
2018-01-26,216.93426513671875
2018-01-29,216.00881958007812
2018-01-30,206.61447143554688
2018-01-31,206.72792053222656
2018-02-01,205.36595153808594
2018-02-02,202.4499053955078
2018-02-05,192.09515380859375
2018-02-06,196.6002197265625
2018-02-07,197.1590118408203
2018-02-08,188.9869842529297
2018-02-09,192.91590881347656
2018-02-12,197.0454559326172
2018-02-13,197.8749542236328
2018-02-14,199.74330139160156
2018-02-15,197.33363342285156
2018-02-16,200.25843811035156
2018-02-20,197.8924102783203
2018-02-21,196.5565643310547
2018-02-22,198.26783752441406
2018-02-23,200.94815063476562
2018-02-26,204.35316467285156
2018-02-27,203.00865173339844
2018-02-28,197.4558868408203
2018-03-01,195.96287536621094
2018-03-02,196.60897827148438
2018-03-05,199.3941192626953
2018-03-06,197.4732666015625
2018-03-07,198.42498779296875
2018-03-08,196.85699462890625
2018-03-09,197.47015380859375
2018-03-12,195.1400909423828
2018-03-13,198.79290771484375
2018-03-14,197.42636108398438
2018-03-15,201.01783752441406
2018-03-16,199.59877014160156
2018-03-19,197.13723754882812
2018-03-20,198.65272521972656
2018-03-21,195.1838836669922
2018-03-22,188.5177459716797
2018-03-23,186.18768310546875
2018-03-26,191.89903259277344
2018-03-27,190.92666625976562
2018-03-28,191.39971923828125
2018-03-29,187.45785522460938
2018-04-02,190.26089477539062
2018-04-03,196.72561645507812
2018-04-04,200.41342163085938
2018-04-05,200.65869140625
2018-04-06,196.1824951171875
2018-04-09,195.1050262451172
2018-04-10,198.66146850585938
2018-04-11,194.37796020507812
2018-04-12,196.4278106689453
2018-04-13,196.4627685546875
2018-04-16,201.75367736816406
2018-04-17,208.96292114257812
2018-04-18,207.07952880859375
2018-04-19,206.5189666748047
2018-04-20,205.90574645996094
2018-04-23,205.27505493164062
2018-04-24,205.16993713378906
2018-04-25,205.76559448242188
2018-04-26,207.63143920898438
2018-04-27,210.39073181152344
2018-04-30,207.07952880859375
2018-05-01,207.4738006591797
2018-05-02,204.5042266845703
2018-05-03,205.10861206054688
2018-05-04,206.64157104492188
2018-05-07,204.78453063964844
2018-05-08,203.25161743164062
2018-05-09,200.7813262939453
2018-05-10,204.72320556640625
2018-05-11,208.72640991210938
2018-05-14,212.7733917236328
2018-05-15,209.7950897216797
2018-05-16,211.73973083496094
2018-05-17,212.82594299316406
2018-05-18,214.29759216308594
2018-05-21,217.1532440185547
2018-05-22,214.77059936523438
2018-05-23,213.96469116210938
2018-05-24,212.62445068359375
2018-05-25,214.5691680908203
2018-05-29,212.13394165039062
2018-05-30,214.56039428710938
2018-05-31,211.55575561523438
2018-06-01,213.1676025390625
2018-06-04,214.288818359375
2018-06-05,214.1136016845703
2018-06-06,217.8102264404297
2018-06-07,218.0993194580078
2018-06-08,219.5884246826172
2018-06-11,222.3040008544922
2018-06-12,222.12875366210938
2018-06-13,221.50682067871094
2018-06-14,223.66168212890625
2018-06-15,225.0242156982422
2018-06-18,224.04849243164062
2018-06-19,222.4222412109375
2018-06-20,222.23764038085938
2018-06-21,221.42886352539062
2018-06-22,223.6089324951172
2018-06-25,220.3915557861328
2018-06-26,219.56527709960938
2018-06-27,218.15872192382812
2018-06-28,215.28414916992188
2018-06-29,215.67095947265625
2018-07-02,217.55213928222656
2018-07-03,217.1126251220703
2018-07-05,220.2069549560547
2018-07-06,220.43548583984375
2018-07-09,222.99365234375
2018-07-10,224.63746643066406
2018-07-11,223.80230712890625
2018-07-12,225.0858154296875
2018-07-13,227.4153289794922
2018-07-16,225.9033203125
2018-07-17,220.02236938476562
2018-07-18,224.53196716308594
2018-07-19,222.3430938720703
2018-07-20,222.140869140625
2018-07-23,222.1761016845703
2018-07-24,223.0726776123047
2018-07-25,224.03973388671875
2018-07-26,225.92091369628906
2018-07-27,224.99790954589844
2018-07-30,223.14306640625
2018-07-31,222.59808349609375
2018-08-01,222.72987365722656
2018-08-02,225.11215209960938
2018-08-03,226.11424255371094
2018-08-06,225.70994567871094
2018-08-07,226.49232482910156
2018-08-08,227.51199340820312
2018-08-09,229.9558563232422
2018-08-10,228.8745880126953
2018-08-13,229.3581085205078
2018-08-14,231.6173095703125
2018-08-15,229.09432983398438
2018-08-16,231.28326416015625
2018-08-17,230.60633850097656
2018-08-20,230.66783142089844
2018-08-21,230.04380798339844
2018-08-22,229.20863342285156
2018-08-23,229.806396484375
2018-08-24,232.3205108642578
2018-08-27,234.7818603515625
2018-08-28,236.03900146484375
2018-08-29,236.4698028564453
2018-08-30,235.9335479736328
2018-08-31,235.9950714111328
2018-09-04,236.03900146484375
2018-09-05,235.2742462158203
2018-09-06,237.84095764160156
2018-09-07,236.63258361816406
2018-09-10,229.09115600585938
2018-09-11,230.2466278076172
2018-09-12,231.68431091308594
2018-09-13,234.17160034179688
2018-09-14,234.0128936767578
2018-09-17,232.7427520751953
2018-09-18,232.231201171875
2018-09-19,234.03053283691406
2018-09-20,234.9654541015625
2018-09-21,235.21246337890625
2018-09-24,235.8209991455078
2018-09-25,232.4252471923828
2018-09-26,231.89602661132812
2018-09-27,233.43075561523438
2018-09-28,234.65676879882812
2018-10-01,237.3557586669922
2018-10-02,238.70523071289062
2018-10-03,238.94349670410156
2018-10-04,236.6677703857422
2018-10-05,237.444091796875
2018-10-08,237.27645874023438
2018-10-09,238.24661254882812
2018-10-10,232.04592895507812
2018-10-11,226.78904724121094
2018-10-12,228.98529052734375
2018-10-15,229.5497589111328
2018-10-16,240.41651916503906
2018-10-17,235.7681427001953
2018-10-18,235.33592224121094
2018-10-19,234.00401306152344
2018-10-22,231.26092529296875
2018-10-23,233.61595153808594
2018-10-24,226.08338928222656
2018-10-25,233.069091796875
2018-10-26,227.72396850585938
2018-10-29,226.25979614257812
2018-10-30,227.8121795654297
2018-10-31,230.52005004882812
2018-11-01,230.14962768554688
2018-11-02,230.22019958496094
2018-11-05,230.22019958496094
2018-11-06,232.45179748535156
2018-11-07,242.2334747314453
2018-11-08,244.0151824951172
2018-11-09,243.92698669433594
2018-11-12,240.24891662597656
2018-11-13,237.46160888671875
2018-11-14,233.7041778564453
2018-11-15,233.6865997314453
2018-11-16,239.12869262695312
2018-11-19,234.6656494140625
2018-11-20,230.6522979736328
2018-11-21,229.81436157226562
2018-11-23,230.75814819335938
2018-11-26,234.7627410888672
2018-11-27,239.1640167236328
2018-11-28,247.8079376220703
2018-11-29,249.2191925048828
2018-11-30,248.9626007080078
2018-12-03,253.3602752685547
2018-12-04,246.4761505126953
2018-12-06,244.9719696044922
2018-12-07,238.18505859375
2018-12-10,235.8402557373047
2018-12-11,236.4507598876953
2018-12-12,239.4768829345703
2018-12-13,240.8130645751953
2018-12-14,234.5040283203125
2018-12-17,228.3543243408203
2018-12-18,223.8415985107422
2018-12-19,221.48785400390625
2018-12-20,214.5240478515625
2018-12-21,210.8961944580078
2018-12-24,206.1179656982422
2018-12-26,215.32928466796875
2018-12-27,217.64759826660156
2018-12-28,217.88653564453125
2018-12-31,220.4348602294922
2019-01-02,215.4531707763672
2019-01-03,209.57778930664062
2019-01-04,212.02874755859375
2019-01-07,212.4358367919922
2019-01-08,215.2761688232422
2019-01-09,215.58592224121094
2019-01-10,216.6742401123047
2019-01-11,219.1518096923828
2019-01-14,219.49696350097656
2019-01-15,227.29251098632812
2019-01-16,231.35401916503906
2019-01-17,229.85855102539062
2019-01-18,234.92881774902344
2019-01-22,235.09690856933594
2019-01-23,236.27378845214844
2019-01-24,235.4862823486328
2019-01-25,237.18511962890625
2019-01-28,236.05252075195312
2019-01-29,236.5569305419922
2019-01-30,239.23805236816406
2019-01-31,239.0876007080078
2019-02-01,237.7780303955078
2019-02-04,237.32676696777344
2019-02-05,235.6455535888672
2019-02-06,238.46827697753906
2019-02-07,238.02581787109375
2019-02-08,231.7433319091797
2019-02-11,227.53143310546875
2019-02-12,233.1591033935547
2019-02-13,233.42449951171875
2019-02-14,234.7783660888672
2019-02-15,239.91049194335938
2019-02-19,239.27337646484375
2019-02-20,238.47706604003906
2019-02-21,235.72511291503906
2019-02-22,236.35340881347656
2019-02-25,234.13247680664062
2019-02-26,232.69894409179688
2019-02-27,221.28433227539062
2019-02-28,214.3293914794922
2019-03-01,217.80686950683594
2019-03-04,208.8433380126953
2019-03-05,213.63037109375
2019-03-06,211.54214477539062
2019-03-07,209.4449920654297
2019-03-08,210.7684326171875
2019-03-11,215.9734649658203
2019-03-12,218.39833068847656
2019-03-13,224.05638122558594
2019-03-14,224.96238708496094
2019-03-15,223.30142211914062
2019-03-18,226.4990234375
2019-03-19,228.3909912109375
