Date,WSM
2016-03-03,21.904796600341797
2016-03-04,22.069700241088867
2016-03-07,22.552629470825195
2016-03-08,22.525146484375
2016-03-09,22.281719207763672
2016-03-10,22.73324203491211
2016-03-11,22.721460342407227
2016-03-14,22.66256332397461
2016-03-15,22.854951858520508
2016-03-16,23.345739364624023
2016-03-17,21.885162353515625
2016-03-18,22.273862838745117
2016-03-21,22.281719207763672
2016-03-22,21.85374641418457
2016-03-23,21.71632957458496
2016-03-24,21.288368225097656
2016-03-28,21.296215057373047
2016-03-29,21.343338012695312
2016-03-30,21.8812313079834
2016-03-31,21.49253273010254
2016-04-01,21.516096115112305
2016-04-04,21.24517822265625
2016-04-05,21.951908111572266
2016-04-06,22.073617935180664
2016-04-07,21.751670837402344
2016-04-08,21.704553604125977
2016-04-11,21.91657066345215
2016-04-12,22.45054817199707
2016-04-13,23.235807418823242
2016-04-14,23.699106216430664
2016-04-15,23.91505241394043
2016-04-18,23.659847259521484
2016-04-19,23.436044692993164
2016-04-20,23.259368896484375
2016-04-21,23.047344207763672
2016-04-22,23.369293212890625
2016-04-25,23.047344207763672
2016-04-26,23.9346866607666
2016-04-27,24.313915252685547
2016-04-28,23.22758674621582
2016-04-29,23.219690322875977
2016-05-02,23.685827255249023
2016-05-03,23.215736389160156
2016-05-04,23.148582458496094
2016-05-05,22.883914947509766
2016-05-06,22.710098266601562
2016-05-09,22.745655059814453
2016-05-10,22.915512084960938
2016-05-11,21.722537994384766
2016-05-12,21.532926559448242
2016-05-13,20.782365798950195
2016-05-16,20.18587303161621
2016-05-17,19.85010528564453
2016-05-18,18.96919822692871
2016-05-19,19.403718948364258
2016-05-20,19.782955169677734
2016-05-23,19.802703857421875
2016-05-24,20.09897804260254
2016-05-25,20.580907821655273
2016-05-26,20.53745460510254
2016-05-27,21.252450942993164
2016-05-31,20.952232360839844
2016-06-01,20.995683670043945
2016-06-02,21.29985237121582
2016-06-03,21.035192489624023
2016-06-06,21.315656661987305
2016-06-07,21.607975006103516
2016-06-08,21.797592163085938
2016-06-09,20.596708297729492
2016-06-10,20.268836975097656
2016-06-13,20.158231735229492
2016-06-14,20.31228256225586
2016-06-15,20.52955436706543
2016-06-16,20.533504486083984
2016-06-17,20.78631591796875
2016-06-20,20.93643569946289
2016-06-21,20.636213302612305
2016-06-22,21.189250946044922
2016-06-23,21.489459991455078
2016-06-24,20.742868423461914
2016-06-27,19.57754135131836
2016-06-28,20.213531494140625
2016-06-29,20.58881187438965
2016-06-30,20.592756271362305
2016-07-01,20.98383140563965
2016-07-05,20.197731018066406
2016-07-06,20.48610496520996
2016-07-07,20.38734245300293
2016-07-08,21.386760711669922
2016-07-11,21.805490493774414
2016-07-12,22.153118133544922
2016-07-13,21.84499168395996
2016-07-14,21.793636322021484
2016-07-15,21.149747848510742
2016-07-18,21.315656661987305
2016-07-19,21.20110321044922
2016-07-20,21.523296356201172
2016-07-21,21.20110321044922
2016-07-22,21.284629821777344
2016-07-25,21.511363983154297
2016-07-26,21.01414680480957
2016-07-27,20.687978744506836
2016-07-28,21.487497329711914
2016-07-29,21.511363983154297
2016-08-01,21.316455841064453
2016-08-02,20.61637306213379
2016-08-03,20.53682518005371
2016-08-04,20.429428100585938
2016-08-05,20.978351593017578
2016-08-08,21.236896514892578
2016-08-09,20.80333137512207
2016-08-10,20.174854278564453
2016-08-11,20.926639556884766
2016-08-12,21.483509063720703
2016-08-15,21.523296356201172
2016-08-16,21.081768035888672
2016-08-17,20.580583572387695
2016-08-18,20.77150535583496
2016-08-19,20.914705276489258
2016-08-22,20.998241424560547
2016-08-23,21.586936950683594
2016-08-24,21.53522491455078
2016-08-25,21.940948486328125
2016-08-26,20.974365234375
2016-08-29,21.189167022705078
2016-08-30,21.20905113220215
2016-08-31,20.938570022583008
2016-09-01,20.72377586364746
2016-09-02,20.695938110351562
2016-09-06,20.361804962158203
2016-09-07,20.576601028442383
2016-09-08,20.80730438232422
2016-09-09,19.470806121826172
2016-09-12,19.852664947509766
2016-09-13,19.641845703125
2016-09-14,19.415122985839844
2016-09-15,19.725379943847656
2016-09-16,19.848684310913086
2016-09-19,19.908348083496094
2016-09-20,19.769136428833008
2016-09-21,19.868574142456055
2016-09-22,20.071435928344727
2016-09-23,20.003812789916992
2016-09-26,19.80095100402832
2016-09-27,20.111215591430664
2016-09-28,20.047569274902344
2016-09-29,20.055526733398438
2016-09-30,20.318052291870117
2016-10-03,20.401582717895508
2016-10-04,20.278278350830078
2016-10-05,20.322031021118164
2016-10-06,19.99983787536621
2016-10-07,19.625934600830078
2016-10-10,19.705490112304688
2016-10-11,19.399206161499023
2016-10-12,19.4787540435791
2016-10-13,19.391246795654297
2016-10-14,18.909950256347656
2016-10-17,18.659353256225586
2016-10-18,18.68321990966797
2016-10-19,18.67526626586914
2016-10-20,18.68321990966797
2016-10-21,18.69117546081543
2016-10-24,18.778682708740234
2016-10-25,18.714540481567383
2016-10-26,18.702510833740234
2016-10-27,18.5742244720459
2016-10-28,18.650390625
2016-10-31,18.530120849609375
2016-11-01,18.646381378173828
2016-11-02,18.714540481567383
2016-11-03,18.822782516479492
2016-11-04,19.063331604003906
2016-11-07,19.075353622436523
2016-11-08,19.007200241088867
2016-11-09,19.720829010009766
2016-11-10,20.630891799926758
2016-11-11,20.89550018310547
2016-11-14,21.228256225585938
2016-11-15,20.787248611450195
2016-11-16,20.81130599975586
2016-11-17,21.49686050415039
2016-11-18,21.2242431640625
2016-11-21,21.47681999206543
2016-11-22,22.022050857543945
2016-11-23,21.998004913330078
2016-11-25,21.917818069458008
2016-11-28,21.90178108215332
2016-11-29,21.925840377807617
2016-11-30,21.961912155151367
2016-12-01,21.961912155151367
2016-12-02,21.81358528137207
2016-12-05,22.090211868286133
2016-12-06,22.0140380859375
2016-12-07,22.56729507446289
2016-12-08,22.811853408813477
2016-12-09,22.447021484375
2016-12-12,22.074174880981445
2016-12-13,22.066158294677734
2016-12-14,22.010025024414062
2016-12-15,22.47509002685547
2016-12-16,21.945890426635742
2016-12-19,21.833629608154297
2016-12-20,21.90178108215332
2016-12-21,21.577041625976562
2016-12-22,19.95335578918457
2016-12-23,19.50433349609375
2016-12-27,19.584510803222656
2016-12-28,19.327930450439453
2016-12-29,19.29585838317871
2016-12-30,19.400094985961914
2017-01-03,19.83709144592285
2017-01-04,20.15380859375
2017-01-05,19.764923095703125
2017-01-06,19.600561141967773
2017-01-09,19.524377822875977
2017-01-10,19.997453689575195
2017-01-11,19.817041397094727
2017-01-12,19.692764282226562
2017-01-13,19.825063705444336
2017-01-17,20.109710693359375
2017-01-18,20.117727279663086
2017-01-19,19.364017486572266
2017-01-20,19.500324249267578
2017-01-23,19.428159713745117
2017-01-24,19.735197067260742
2017-01-25,20.02607536315918
2017-01-26,19.68671417236328
2017-01-27,19.189804077148438
2017-01-30,19.21000099182129
2017-01-31,19.47663688659668
2017-02-01,19.161518096923828
2017-02-02,19.278684616088867
2017-02-03,19.1938419342041
2017-02-06,18.995887756347656
2017-02-07,18.947404861450195
2017-02-08,18.826213836669922
2017-02-09,19.161518096923828
2017-02-10,19.391807556152344
2017-02-13,19.036287307739258
2017-02-14,19.70692253112793
2017-02-15,19.86043930053711
2017-02-16,19.290807723999023
2017-02-17,19.41200065612793
2017-02-21,19.6180419921875
2017-02-22,19.464519500732422
2017-02-23,19.125165939331055
2017-02-24,19.545320510864258
2017-02-27,20.357345581054688
2017-02-28,19.63016128540039
2017-03-01,20.017990112304688
2017-03-02,20.23615264892578
2017-03-03,20.33715057373047
2017-03-06,19.504920959472656
2017-03-07,19.274642944335938
2017-03-08,19.743276596069336
2017-03-09,19.189804077148438
2017-03-10,19.42816162109375
2017-03-13,19.23828125
2017-03-14,19.197887420654297
2017-03-15,19.44028663635254
2017-03-16,19.89679527282715
2017-03-17,20.03819465637207
2017-03-20,19.593801498413086
2017-03-21,19.335241317749023
2017-03-22,19.557437896728516
2017-03-23,19.589759826660156
2017-03-24,19.375635147094727
2017-03-27,19.642274856567383
2017-03-28,19.993755340576172
2017-03-29,20.90678596496582
2017-03-30,21.18150520324707
2017-03-31,21.66225814819336
2017-04-03,21.74305534362793
2017-04-04,21.928892135620117
2017-04-05,21.710731506347656
2017-04-06,21.973337173461914
2017-04-07,21.993532180786133
2017-04-10,22.365209579467773
2017-04-11,22.4581356048584
2017-04-12,21.91677474975586
2017-04-13,21.96929168701172
2017-04-17,21.8642578125
2017-04-18,21.771333694458008
2017-04-19,21.977373123168945
2017-04-20,22.187450408935547
2017-04-21,22.102609634399414
2017-04-24,22.05817413330078
2017-04-25,22.22785186767578
2017-04-26,22.24005699157715
2017-04-27,22.26447296142578
2017-04-28,21.99186134338379
2017-05-01,21.2635440826416
2017-05-02,21.78434944152832
2017-05-03,21.816905975341797
2017-05-04,21.85759162902832
2017-05-05,21.816905975341797
2017-05-08,21.572776794433594
2017-05-09,21.873859405517578
2017-05-10,22.203433990478516
2017-05-11,21.458850860595703
2017-05-12,20.89735221862793
2017-05-15,20.832252502441406
2017-05-16,20.433509826660156
2017-05-17,20.376548767089844
2017-05-18,20.230066299438477
2017-05-19,20.124279022216797
2017-05-22,20.197521209716797
2017-05-23,19.965593338012695
2017-05-24,20.185312271118164
2017-05-25,19.985944747924805
2017-05-26,19.990013122558594
2017-05-30,19.749956130981445
2017-05-31,19.798778533935547
2017-06-01,19.806917190551758
2017-06-02,19.721471786499023
2017-06-05,18.976884841918945
2017-06-06,18.94025993347168
2017-06-07,18.62289810180664
2017-06-08,18.964675903320312
2017-06-09,19.737741470336914
2017-06-12,20.099870681762695
2017-06-13,19.937116622924805
2017-06-14,19.981874465942383
2017-06-15,19.847606658935547
2017-06-16,19.518033981323242
2017-06-19,19.623817443847656
2017-06-20,19.07859992980957
2017-06-21,19.001291275024414
2017-06-22,19.19659423828125
2017-06-23,19.318662643432617
2017-06-26,19.355276107788086
2017-06-27,19.692983627319336
2017-06-28,19.867948532104492
2017-06-29,19.774362564086914
2017-06-30,19.733675003051758
2017-07-03,19.94118881225586
2017-07-05,19.558719635009766
2017-07-06,19.457000732421875
2017-07-07,19.24135971069336
2017-07-10,18.614755630493164
2017-07-11,18.56186294555664
2017-07-12,18.57406997680664
2017-07-13,18.89143180847168
2017-07-14,18.43979835510254
2017-07-17,18.309598922729492
2017-07-18,18.1102294921875
2017-07-19,18.381145477294922
2017-07-20,18.541229248046875
2017-07-21,18.537120819091797
2017-07-24,18.171796798706055
2017-07-25,18.50838851928711
2017-07-26,18.504283905029297
2017-07-27,19.128211975097656
2017-07-28,19.013273239135742
2017-07-31,19.058429718017578
2017-08-01,18.972227096557617
2017-08-02,18.902446746826172
2017-08-03,18.364721298217773
2017-08-04,18.79161834716797
2017-08-07,19.37859535217285
2017-08-08,19.28008270263672
2017-08-09,19.132312774658203
2017-08-10,18.6151065826416
2017-08-11,18.775197982788086
2017-08-14,19.000961303710938
2017-08-15,18.151275634765625
2017-08-16,18.340091705322266
2017-08-17,18.262109756469727
2017-08-18,17.88446807861328
2017-08-21,17.9788761138916
2017-08-22,17.58892250061035
2017-08-23,17.814685821533203
2017-08-24,18.455028533935547
2017-08-25,18.627429962158203
2017-08-28,18.81214714050293
2017-08-29,18.91886329650879
2017-08-30,18.865497589111328
2017-08-31,18.881927490234375
2017-09-01,19.087160110473633
2017-09-05,19.28008270263672
2017-09-06,19.40323257446289
2017-09-07,19.448381423950195
2017-09-08,19.415538787841797
2017-09-11,19.551000595092773
2017-09-12,20.187236785888672
2017-09-13,20.064096450805664
2017-09-14,19.887590408325195
2017-09-15,20.15029525756836
2017-09-18,19.965578079223633
2017-09-19,19.752134323120117
2017-09-20,19.423751831054688
2017-09-21,19.132312774658203
2017-09-22,19.202091217041016
2017-09-25,20.26522445678711
2017-09-26,20.523828506469727
2017-09-27,21.086183547973633
2017-09-28,20.79884147644043
2017-09-29,20.466360092163086
2017-10-02,20.417104721069336
2017-10-03,20.72085189819336
2017-10-04,20.741378784179688
2017-10-05,21.045129776000977
2017-10-06,21.422773361206055
2017-10-09,21.176485061645508
2017-10-10,21.102603912353516
2017-10-11,20.811161041259766
2017-10-12,20.068199157714844
2017-10-13,20.523828506469727
2017-10-16,20.47457504272461
2017-10-17,20.82758140563965
2017-10-18,20.852209091186523
2017-10-19,21.045129776000977
2017-10-20,21.72242546081543
2017-10-23,21.705997467041016
2017-10-24,22.034381866455078
2017-10-25,21.681367874145508
2017-10-26,21.693775177001953
2017-10-27,21.677236557006836
2017-10-30,21.53664207458496
2017-10-31,21.3381404876709
2017-11-01,21.300922393798828
2017-11-02,20.767471313476562
2017-11-03,20.622737884521484
2017-11-06,20.64754867553711
2017-11-07,19.787410736083984
2017-11-08,19.973495483398438
2017-11-09,20.246421813964844
2017-11-10,20.779874801635742
2017-11-13,21.234760284423828
2017-11-14,21.296789169311523
2017-11-15,20.999053955078125
2017-11-16,21.863327026367188
2017-11-17,18.931400299072266
2017-11-20,19.27876091003418
2017-11-21,18.852828979492188
2017-11-22,19.13815689086914
2017-11-24,19.100948333740234
2017-11-27,18.968616485595703
2017-11-28,19.444175720214844
2017-11-29,21.280248641967773
2017-11-30,21.15618896484375
2017-12-01,21.342283248901367
2017-12-04,22.433996200561523
2017-12-05,22.247907638549805
2017-12-06,22.099037170410156
2017-12-07,22.123851776123047
2017-12-08,22.016334533691406
2017-12-11,21.50354766845703
2017-12-12,21.04867172241211
2017-12-13,21.62761116027832
2017-12-14,20.8377742767334
2017-12-15,20.965967178344727
2017-12-18,21.80129623413086
2017-12-19,22.14866065979004
2017-12-20,22.293399810791016
2017-12-21,21.594528198242188
2017-12-22,21.71445655822754
2017-12-26,22.045278549194336
2017-12-27,22.024599075317383
2017-12-28,21.743398666381836
2017-12-29,21.379497528076172
2018-01-02,21.79302978515625
2018-01-03,21.9419002532959
2018-01-04,21.784761428833008
2018-01-05,22.04114532470703
2018-01-08,22.301666259765625
2018-01-09,22.119720458984375
2018-01-10,22.008056640625
2018-01-11,22.516700744628906
2018-01-12,22.946781158447266
2018-01-16,22.26858901977539
2018-01-17,22.491893768310547
2018-01-18,22.578731536865234
2018-01-19,22.86406898498535
2018-01-22,22.93437385559082
2018-01-23,22.79376792907715
2018-01-24,22.352296829223633
2018-01-25,22.135738372802734
2018-01-26,22.2440242767334
2018-01-29,22.04827308654785
2018-01-30,21.694265365600586
2018-01-31,21.33609962463379
2018-02-01,21.211156845092773
2018-02-02,20.669734954833984
2018-02-05,20.461498260498047
2018-02-06,21.36525535583496
2018-02-07,21.5734920501709
2018-02-08,21.14452362060547
2018-02-09,21.577655792236328
2018-02-12,21.823379516601562
2018-02-13,21.964984893798828
2018-02-14,22.752120971679688
2018-02-15,22.435598373413086
2018-02-16,22.535554885864258
2018-02-20,21.86086082458496
2018-02-21,21.91084098815918
2018-02-22,22.17738914489746
2018-02-23,22.560543060302734
2018-02-26,22.127408981323242
2018-02-27,21.35692596435547
2018-02-28,21.55683135986328
2018-03-01,21.64012908935547
2018-03-02,22.019119262695312
2018-03-05,21.8900146484375
2018-03-06,22.256511688232422
2018-03-07,21.856698989868164
2018-03-08,21.777565002441406
2018-03-09,22.014949798583984
2018-03-12,21.6776123046875
2018-03-13,21.964984893798828
2018-03-14,22.364797592163086
2018-03-15,22.918712615966797
2018-03-16,23.03948974609375
2018-03-19,22.448095321655273
2018-03-20,22.18988037109375
2018-03-21,22.073266983032227
2018-03-22,21.136194229125977
2018-03-23,20.869646072387695
2018-03-26,21.490196228027344
2018-03-27,21.406906127929688
2018-03-28,21.590150833129883
2018-03-29,21.973310470581055
2018-04-02,20.72388458251953
2018-04-03,20.832162857055664
2018-04-04,21.33193588256836
2018-04-05,21.648456573486328
2018-04-06,20.948774337768555
2018-04-09,20.594776153564453
2018-04-10,21.023746490478516
2018-04-11,20.89047622680664
2018-04-12,20.35321617126465
2018-04-13,20.011701583862305
2018-04-16,20.16579818725586
2018-04-17,20.307405471801758
2018-04-18,20.6530818939209
2018-04-19,20.519804000854492
2018-04-20,20.39486312866211
2018-04-23,20.46566390991211
2018-04-24,20.344886779785156
2018-04-25,20.46566390991211
2018-04-26,20.52028465270996
2018-04-27,20.663131713867188
2018-04-30,20.083322525024414
2018-05-01,20.179964065551758
2018-05-02,20.25558853149414
2018-05-03,20.385835647583008
2018-05-04,20.79338264465332
2018-05-07,20.608510971069336
2018-05-08,20.566497802734375
2018-05-09,20.53708839416504
2018-05-10,20.171552658081055
2018-05-11,20.22197151184082
2018-05-14,20.43205451965332
2018-05-15,20.23038101196289
2018-05-16,20.327014923095703
2018-05-17,20.499279022216797
2018-05-18,20.4488582611084
2018-05-21,20.19256591796875
2018-05-22,19.873252868652344
2018-05-23,20.663131713867188
2018-05-24,21.83116340637207
2018-05-25,22.310134887695312
2018-05-29,22.98657989501953
2018-05-30,23.32270622253418
2018-05-31,23.26388168334961
2018-06-01,22.948766708374023
2018-06-04,24.62518310546875
2018-06-05,25.461284637451172
2018-06-06,25.898244857788086
2018-06-07,25.826818466186523
2018-06-08,26.05369758605957
2018-06-11,25.654556274414062
2018-06-12,26.066308975219727
2018-06-13,25.54111671447754
2018-06-14,25.566322326660156
2018-06-15,26.17974853515625
2018-06-18,26.61250114440918
2018-06-19,26.59149742126465
2018-06-20,27.120893478393555
2018-06-21,26.978036880493164
2018-06-22,26.65032196044922
2018-06-25,25.961271286010742
2018-06-26,26.083114624023438
2018-06-27,25.75539207458496
2018-06-28,25.759593963623047
2018-06-29,25.789011001586914
2018-07-02,25.625146865844727
2018-07-03,25.831022262573242
2018-07-05,25.801612854003906
2018-07-06,25.625146865844727
2018-07-09,25.818422317504883
2018-07-10,25.873031616210938
2018-07-11,25.419273376464844
2018-07-12,25.410869598388672
2018-07-13,25.721784591674805
2018-07-16,25.75539207458496
2018-07-17,26.02008819580078
2018-07-18,25.9444637298584
2018-07-19,26.545263290405273
2018-07-20,26.054468154907227
2018-07-23,25.58482551574707
2018-07-24,25.140567779541016
2018-07-25,25.474822998046875
2018-07-26,25.390201568603516
2018-07-27,24.607465744018555
2018-07-30,24.878246307373047
2018-07-31,24.74709129333496
2018-08-01,23.96858787536621
2018-08-02,24.40860366821289
2018-08-03,24.488998413085938
2018-08-06,24.510150909423828
2018-08-07,24.806324005126953
2018-08-08,25.051721572875977
2018-08-09,25.17441749572754
2018-08-10,24.637083053588867
2018-08-13,24.52707862854004
2018-08-14,25.225196838378906
2018-08-15,24.88248634338379
2018-08-16,24.514381408691406
2018-08-17,25.0982608795166
2018-08-20,25.385969161987305
2018-08-21,25.495967864990234
2018-08-22,26.490259170532227
2018-08-23,30.860870361328125
2018-08-24,30.192386627197266
2018-08-27,29.121938705444336
2018-08-28,29.033082962036133
2018-08-29,28.83846092224121
2018-08-30,28.893476486206055
2018-08-31,29.71428108215332
2018-09-04,30.59432601928711
2018-09-05,30.200841903686523
2018-09-06,30.01045036315918
2018-09-07,29.587350845336914
2018-09-10,29.38426399230957
2018-09-11,29.028854370117188
2018-09-12,29.426570892333984
2018-09-13,28.686153411865234
2018-09-14,28.724231719970703
2018-09-17,28.258817672729492
2018-09-18,28.495752334594727
2018-09-19,28.254589080810547
2018-09-20,28.131885528564453
2018-09-21,27.933021545410156
2018-09-24,27.717248916625977
2018-09-25,27.713014602661133
2018-09-26,27.903409957885742
2018-09-27,27.70455551147461
2018-09-28,27.80609703063965
2018-10-01,27.505701065063477
2018-10-02,26.689115524291992
2018-10-03,26.71027183532715
2018-10-04,26.282941818237305
2018-10-05,26.49871826171875
2018-10-08,26.752578735351562
2018-10-09,26.046003341674805
2018-10-10,25.622909545898438
2018-10-11,25.648296356201172
2018-10-12,25.762531280517578
2018-10-15,25.923311233520508
2018-10-16,26.490259170532227
2018-10-17,25.97831153869629
2018-10-18,25.453662872314453
2018-10-19,24.886707305908203
2018-10-22,24.759784698486328
2018-10-23,24.725934982299805
2018-10-24,23.761266708374023
2018-10-25,24.247323989868164
2018-10-26,24.260112762451172
2018-10-29,24.14925765991211
2018-10-30,25.513622283935547
2018-10-31,25.317495346069336
2018-11-01,26.11053466796875
2018-11-02,26.920625686645508
2018-11-05,26.711706161499023
2018-11-06,27.15938949584961
2018-11-07,26.750080108642578
2018-11-08,27.30861473083496
2018-11-09,27.28729820251465
2018-11-12,27.398151397705078
2018-11-13,27.70514488220215
2018-11-14,26.340774536132812
2018-11-15,25.82061195373535
2018-11-16,22.921327590942383
2018-11-19,22.4821720123291
2018-11-20,21.859682083129883
2018-11-21,22.43527603149414
2018-11-23,22.801944732666016
2018-11-26,23.565141677856445
2018-11-27,23.577932357788086
2018-11-28,24.28996467590332
2018-11-29,23.8380126953125
2018-11-30,24.144996643066406
2018-12-03,25.04888343811035
2018-12-04,23.492658615112305
2018-12-06,23.6632022857666
2018-12-07,23.019393920898438
2018-12-10,22.69962501525879
2018-12-11,22.35852813720703
2018-12-12,22.665512084960938
2018-12-13,22.33721351623535
2018-12-14,22.2476749420166
2018-12-17,21.186031341552734
2018-12-18,21.33951759338379
2018-12-19,21.015491485595703
2018-12-20,20.397260665893555
2018-12-21,20.039113998413086
2018-12-24,19.41661834716797
2018-12-26,21.23719596862793
2018-12-27,21.241455078125
2018-12-28,21.26703643798828
2018-12-31,21.51006507873535
2019-01-02,21.39068603515625
2019-01-03,21.24998664855957
2019-01-04,21.556968688964844
2019-01-07,22.1282958984375
2019-01-08,22.725204467773438
2019-01-09,22.82753562927246
2019-01-10,22.277524948120117
2019-01-11,22.51629066467285
2019-01-14,22.74225616455078
2019-01-15,23.0705623626709
2019-01-16,22.375585556030273
2019-01-17,22.588768005371094
2019-01-18,22.97675323486328
2019-01-22,22.392642974853516
2019-01-23,21.962013244628906
2019-01-24,22.30167007446289
2019-01-25,22.75312614440918
2019-01-28,22.65853500366211
2019-01-29,22.594043731689453
2019-01-30,22.77892303466797
2019-01-31,23.402355194091797
2019-02-01,23.217477798461914
2019-02-04,23.65602684020996
2019-02-05,23.83660125732422
2019-02-06,23.66462516784668
2019-02-07,23.37225914001465
2019-02-08,22.735929489135742
2019-02-11,23.191679000854492
2019-02-12,23.92259979248047
2019-02-13,23.939802169799805
2019-02-14,23.86240005493164
2019-02-15,23.956998825073242
2019-02-19,23.939802169799805
2019-02-20,24.262266159057617
2019-02-21,23.828006744384766
2019-02-22,23.87529945373535
2019-02-25,24.58902359008789
2019-02-26,24.460039138793945
2019-02-27,25.332847595214844
2019-02-28,25.006078720092773
2019-03-01,25.30274200439453
2019-03-04,24.958782196044922
2019-03-05,25.079172134399414
2019-03-06,25.113569259643555
2019-03-07,24.859901428222656
2019-03-08,24.520231246948242
2019-03-11,24.76960563659668
2019-03-12,24.73520851135254
2019-03-13,24.503034591674805
2019-03-14,24.167675018310547
2019-03-15,24.159069061279297
