Date,PPG
2016-02-18,78.76140594482422
2016-02-19,79.54328155517578
2016-02-22,80.4499282836914
2016-02-23,78.91114044189453
2016-02-24,79.58487701416016
2016-02-25,80.69111633300781
2016-02-26,81.647705078125
2016-02-29,80.2918930053711
2016-03-01,82.82881164550781
2016-03-02,82.62089538574219
2016-03-03,83.42771911621094
2016-03-04,85.24929809570312
2016-03-07,85.98129272460938
2016-03-08,84.43415069580078
2016-03-09,85.07463836669922
2016-03-10,85.59866333007812
2016-03-11,87.34540557861328
2016-03-14,87.12081146240234
2016-03-15,87.13746643066406
2016-03-16,88.67626953125
2016-03-17,90.9969253540039
2016-03-18,90.58100891113281
2016-03-21,90.57272338867188
2016-03-22,91.36288452148438
2016-03-23,90.78067016601562
2016-03-24,90.62261962890625
2016-03-28,90.9969253540039
2016-03-29,91.97010803222656
2016-03-30,93.0763931274414
2016-03-31,92.73533630371094
2016-04-01,94.08281707763672
2016-04-04,93.31755828857422
2016-04-05,92.68544006347656
2016-04-06,93.22608184814453
2016-04-07,92.00334930419922
2016-04-08,93.01812744140625
2016-04-11,92.89337921142578
2016-04-12,93.94140625
2016-04-13,95.01441955566406
2016-04-14,95.2473373413086
2016-04-15,95.94602966308594
2016-04-18,96.2787094116211
2016-04-19,96.94416809082031
2016-04-20,96.5448989868164
2016-04-21,91.71224212646484
2016-04-22,94.14938354492188
2016-04-25,93.65864562988281
2016-04-26,94.44883728027344
2016-04-27,93.98301696777344
2016-04-28,93.80001831054688
2016-04-29,91.82040405273438
2016-05-02,92.52738189697266
2016-05-03,91.0801010131836
2016-05-04,90.32318878173828
2016-05-05,90.31484985351562
2016-05-06,90.42339324951172
2016-05-09,89.69705200195312
2016-05-10,90.77404022216797
2016-05-11,89.68035125732422
2016-05-12,89.7387924194336
2016-05-13,89.07927703857422
2016-05-16,90.29817199707031
2016-05-17,89.33808898925781
2016-05-18,88.82048034667969
2016-05-19,88.19432830810547
2016-05-20,88.6701889038086
2016-05-23,88.85384368896484
2016-05-24,89.9642105102539
2016-05-25,90.43174743652344
2016-05-26,89.91412353515625
2016-05-27,90.66548156738281
2016-05-31,89.89743041992188
2016-06-01,90.14788818359375
2016-06-02,90.33155822753906
2016-06-03,89.8890609741211
2016-06-06,90.26473999023438
2016-06-07,89.97256469726562
2016-06-08,92.6274185180664
2016-06-09,92.19328308105469
2016-06-10,91.1998062133789
2016-06-13,89.90579223632812
2016-06-14,89.39649963378906
2016-06-15,89.0124740600586
2016-06-16,89.29630279541016
2016-06-17,90.31484985351562
2016-06-20,90.51520538330078
2016-06-21,90.21466064453125
2016-06-22,90.00593566894531
2016-06-23,92.85282897949219
2016-06-24,85.76490020751953
2016-06-27,82.39207458496094
2016-06-28,83.95323944091797
2016-06-29,85.56451416015625
2016-06-30,86.95037078857422
2016-07-01,87.25927734375
2016-07-05,85.69811248779297
2016-07-06,85.96522521972656
2016-07-07,86.01531982421875
2016-07-08,88.76204681396484
2016-07-11,89.004150390625
2016-07-12,90.74897766113281
2016-07-13,91.39180755615234
2016-07-14,90.69054412841797
2016-07-15,91.224853515625
2016-07-18,91.24989318847656
2016-07-19,90.48182678222656
2016-07-20,91.85934448242188
2016-07-21,90.65716552734375
2016-07-22,89.87240600585938
2016-07-25,88.9874267578125
2016-07-26,89.12936401367188
2016-07-27,88.56999206542969
2016-07-28,88.06075286865234
2016-07-29,87.41790008544922
2016-08-01,87.38452911376953
2016-08-02,86.56635284423828
2016-08-03,87.10063934326172
2016-08-04,86.90863800048828
2016-08-05,87.18414306640625
2016-08-08,87.56129455566406
2016-08-09,87.46906280517578
2016-08-10,87.73726654052734
2016-08-11,87.77916717529297
2016-08-12,87.15060424804688
2016-08-15,87.54452514648438
2016-08-16,86.86567687988281
2016-08-17,86.81539154052734
2016-08-18,86.96623992919922
2016-08-19,87.77079772949219
2016-08-22,88.1730728149414
2016-08-23,89.20388793945312
2016-08-24,89.16200256347656
2016-08-25,89.46368408203125
2016-08-26,88.62561798095703
2016-08-29,90.1760482788086
2016-08-30,89.9078598022461
2016-08-31,88.73454284667969
2016-09-01,88.81835174560547
2016-09-02,89.70672607421875
2016-09-06,90.19280242919922
2016-09-07,89.4469223022461
2016-09-08,88.24848175048828
2016-09-09,84.52747344970703
2016-09-12,86.11979675292969
2016-09-13,84.77889251708984
2016-09-14,84.37661743164062
2016-09-15,84.84593200683594
2016-09-16,83.98271179199219
2016-09-19,84.71185302734375
2016-09-20,84.86268615722656
2016-09-21,85.86837768554688
2016-09-22,86.43824768066406
2016-09-23,86.54722595214844
2016-09-26,85.60021209716797
2016-09-27,85.86000061035156
2016-09-28,86.7986068725586
2016-09-29,85.53315734863281
2016-09-30,86.6226577758789
2016-10-03,86.68968963623047
2016-10-04,85.52474975585938
2016-10-05,85.1308822631836
2016-10-06,85.64208984375
2016-10-07,78.55203247070312
2016-10-10,78.6526107788086
2016-10-11,77.3536376953125
2016-10-12,77.05192565917969
2016-10-13,77.2027587890625
2016-10-14,77.60501098632812
2016-10-17,77.65535736083984
2016-10-18,77.78101348876953
2016-10-19,77.57151794433594
2016-10-20,77.65535736083984
2016-10-21,77.420654296875
2016-10-24,78.14139556884766
2016-10-25,76.44849395751953
2016-10-26,77.53797149658203
2016-10-27,78.23358154296875
2016-10-28,77.831298828125
2016-10-31,78.04920196533203
2016-11-01,77.72235870361328
2016-11-02,77.420654296875
2016-11-03,76.89266967773438
2016-11-04,77.78101348876953
2016-11-07,79.07166290283203
2016-11-08,79.7365493774414
2016-11-09,80.19943237304688
2016-11-10,81.52922821044922
2016-11-11,80.60342407226562
2016-11-14,80.83909606933594
2016-11-15,80.99059295654297
2016-11-16,81.0999984741211
2016-11-17,81.31038665771484
2016-11-18,80.11528778076172
2016-11-21,80.95692443847656
2016-11-22,81.31883239746094
2016-11-23,82.13519287109375
2016-11-25,82.58968353271484
2016-11-28,81.93319702148438
2016-11-29,82.48027801513672
2016-11-30,80.73807525634766
2016-12-01,80.1573715209961
2016-12-02,79.60188293457031
2016-12-05,80.78856658935547
2016-12-06,80.982177734375
2016-12-07,82.63177490234375
2016-12-08,83.66697692871094
2016-12-09,83.57439422607422
2016-12-12,83.02735137939453
2016-12-13,81.6807632446289
2016-12-14,80.94009399414062
2016-12-15,80.88116455078125
2016-12-16,80.72967529296875
2016-12-19,80.982177734375
2016-12-20,80.4940414428711
2016-12-21,80.68758392333984
2016-12-22,79.95538330078125
2016-12-23,79.69446563720703
2016-12-27,80.67076110839844
2016-12-28,79.6776351928711
2016-12-29,80.21627044677734
2016-12-30,79.75340270996094
2017-01-03,80.16578674316406
2017-01-04,81.86589813232422
2017-01-05,80.4771728515625
2017-01-06,80.45194244384766
2017-01-09,81.09158325195312
2017-01-10,81.12525177001953
2017-01-11,81.32723999023438
2017-01-12,81.52922821044922
2017-01-13,81.06632995605469
2017-01-17,80.77177429199219
2017-01-18,81.37773895263672
2017-01-19,82.05946350097656
2017-01-20,83.32193756103516
2017-01-23,84.36551666259766
2017-01-24,85.67848205566406
2017-01-25,85.07250213623047
2017-01-26,85.72058868408203
2017-01-27,85.86367797851562
2017-01-30,85.8720703125
2017-01-31,84.17198181152344
2017-02-01,84.63485717773438
2017-02-02,84.65167999267578
2017-02-03,84.95469665527344
2017-02-06,84.0962142944336
2017-02-07,84.17198181152344
2017-02-08,84.24771118164062
2017-02-09,84.27296447753906
2017-02-10,84.61803436279297
2017-02-13,84.84526824951172
2017-02-14,85.48490142822266
2017-02-15,85.7637710571289
2017-02-16,85.99189758300781
2017-02-17,86.49886322021484
2017-02-21,87.03118896484375
2017-02-22,86.87066650390625
2017-02-23,86.69322204589844
2017-02-24,87.29315185546875
2017-02-27,86.56643676757812
2017-02-28,86.5495834350586
2017-03-01,87.2762451171875
2017-03-02,86.50731658935547
2017-03-03,86.23693084716797
2017-03-06,85.51026916503906
2017-03-07,85.15538787841797
2017-03-08,90.26741027832031
2017-03-09,86.9720458984375
2017-03-10,86.26228332519531
2017-03-13,86.76081848144531
2017-03-14,85.95809173583984
2017-03-15,87.90995788574219
2017-03-16,87.55509185791016
2017-03-17,88.29020690917969
2017-03-20,89.20276641845703
2017-03-21,88.28174591064453
2017-03-22,88.08739471435547
2017-03-23,88.40003967285156
2017-03-24,87.69873046875
2017-03-27,87.72405242919922
2017-03-28,88.69577026367188
2017-03-29,89.37171173095703
2017-03-30,88.91549682617188
2017-03-31,88.78872680664062
2017-04-03,88.78872680664062
2017-04-04,88.52677917480469
2017-04-05,88.72113037109375
2017-04-06,88.9492416381836
2017-04-07,89.60832977294922
2017-04-10,89.38865661621094
2017-04-11,89.61677551269531
2017-04-12,88.77182006835938
2017-04-13,88.2310562133789
2017-04-17,89.05067443847656
2017-04-18,88.50146484375
2017-04-19,88.72113037109375
2017-04-20,89.87871551513672
2017-04-21,89.5154037475586
2017-04-24,91.26446533203125
2017-04-25,93.63878631591797
2017-04-26,93.35151672363281
2017-04-27,94.03593444824219
2017-04-28,92.81074523925781
2017-05-01,92.48967742919922
2017-05-02,92.49811553955078
2017-05-03,92.26995849609375
2017-05-04,92.85301208496094
2017-05-05,93.41910552978516
2017-05-08,91.95204162597656
2017-05-09,91.46015930175781
2017-05-10,91.46015930175781
2017-05-11,91.12943267822266
2017-05-12,90.84110260009766
2017-05-15,91.57041931152344
2017-05-16,91.0870590209961
2017-05-17,89.45033264160156
2017-05-18,89.3740234375
2017-05-19,90.5103759765625
2017-05-22,90.24746704101562
2017-05-23,90.48492431640625
2017-05-24,90.68846893310547
2017-05-25,90.66300964355469
2017-05-26,90.94287109375
2017-05-30,90.29835510253906
2017-05-31,90.19660186767578
2017-06-01,92.57109069824219
2017-06-02,93.63961029052734
2017-06-05,91.89265441894531
2017-06-06,91.90961456298828
2017-06-07,91.46015930175781
2017-06-08,91.51954650878906
2017-06-09,93.22407531738281
2017-06-12,93.40214538574219
2017-06-13,94.61485290527344
2017-06-14,94.55548095703125
2017-06-15,94.4028091430664
2017-06-16,94.26714324951172
2017-06-19,94.22474670410156
2017-06-20,93.94490051269531
2017-06-21,93.86009216308594
2017-06-22,93.76680755615234
2017-06-23,93.86009216308594
2017-06-26,93.97881317138672
2017-06-27,93.69896697998047
2017-06-28,94.19084167480469
2017-06-29,92.98662567138672
2017-06-30,93.2494888305664
2017-07-03,93.80073547363281
2017-07-05,93.86009216308594
2017-07-06,93.32584381103516
2017-07-07,94.13146209716797
2017-07-10,94.11451721191406
2017-07-11,94.10604095458984
2017-07-12,94.84380340576172
2017-07-13,95.31871795654297
2017-07-14,95.65794372558594
2017-07-17,95.79361724853516
2017-07-18,95.78511810302734
2017-07-19,96.33635711669922
2017-07-20,90.50190734863281
2017-07-21,90.20507049560547
2017-07-24,89.3740234375
2017-07-25,90.8326187133789
2017-07-26,90.5273208618164
2017-07-27,90.01850128173828
2017-07-28,89.91674041748047
2017-07-31,89.25527954101562
2017-08-01,89.1365737915039
2017-08-02,90.06939697265625
2017-08-03,88.76344299316406
2017-08-04,89.0517578125
2017-08-07,89.16201782226562
2017-08-08,88.06336212158203
2017-08-09,88.03779602050781
2017-08-10,86.30037689208984
2017-08-11,85.78935241699219
2017-08-14,87.3479232788086
2017-08-15,87.67156219482422
2017-08-16,88.35292053222656
2017-08-17,87.45014953613281
2017-08-18,86.93911743164062
2017-08-21,87.20313262939453
2017-08-22,89.03425598144531
2017-08-23,88.25922393798828
2017-08-24,88.32736206054688
2017-08-25,88.33587646484375
2017-08-28,88.70208740234375
2017-08-29,88.45511627197266
2017-08-30,88.41253662109375
2017-08-31,88.84687042236328
2017-09-01,89.07682037353516
2017-09-05,88.0973892211914
2017-09-06,88.74467468261719
2017-09-07,88.5828628540039
2017-09-08,88.22516632080078
2017-09-11,90.19254302978516
2017-09-12,90.86536407470703
2017-09-13,89.47713470458984
2017-09-14,90.68651580810547
2017-09-15,90.53321075439453
2017-09-18,90.95903015136719
2017-09-19,92.2706298828125
2017-09-20,92.67091369628906
2017-09-21,92.82420349121094
2017-09-22,92.6283187866211
2017-09-25,92.96902465820312
2017-09-26,92.4154052734375
2017-09-27,91.97252655029297
2017-09-28,92.70497131347656
2017-09-29,92.54315948486328
2017-10-02,94.53606414794922
2017-10-03,95.37924194335938
2017-10-04,95.60919189453125
2017-10-05,96.26496887207031
2017-10-06,96.47791290283203
2017-10-09,95.93281555175781
2017-10-10,95.7114028930664
2017-10-11,95.73695373535156
2017-10-12,96.58012390136719
2017-10-13,96.66529846191406
2017-10-16,96.38422393798828
2017-10-17,96.20536041259766
2017-10-18,96.13723754882812
2017-10-19,97.35513305664062
2017-10-20,100.29344177246094
2017-10-23,99.55245971679688
2017-10-24,100.02088928222656
2017-10-25,100.25935363769531
2017-10-26,101.06844329833984
2017-10-27,100.43818664550781
2017-10-30,98.93073272705078
2017-10-31,98.99884796142578
2017-11-01,98.72632598876953
2017-11-02,98.93073272705078
2017-11-03,99.24585723876953
2017-11-06,99.08403778076172
2017-11-07,99.08403778076172
2017-11-08,98.89666748046875
2017-11-09,98.43498229980469
2017-11-10,98.04166412353516
2017-11-13,97.93907165527344
2017-11-14,97.76807403564453
2017-11-15,96.94729614257812
2017-11-16,97.47738647460938
2017-11-17,97.323486328125
2017-11-20,98.22120666503906
2017-11-21,98.6145248413086
2017-11-22,98.55467224121094
2017-11-24,99.26432037353516
2017-11-27,99.0505599975586
2017-11-28,100.32450866699219
2017-11-29,100.0423583984375
2017-11-30,99.90557861328125
2017-12-01,99.11894226074219
2017-12-04,100.5125732421875
2017-12-05,99.820068359375
2017-12-06,99.34125518798828
2017-12-07,99.27286529541016
2017-12-08,99.11042785644531
2017-12-11,98.90522766113281
2017-12-12,99.08474731445312
2017-12-13,99.39256286621094
2017-12-14,97.31490325927734
2017-12-15,98.40076446533203
2017-12-18,99.28997039794922
2017-12-19,99.44386291503906
2017-12-20,99.31564331054688
2017-12-21,99.33271026611328
2017-12-22,99.34125518798828
2017-12-26,99.41822052001953
2017-12-27,99.59774017333984
2017-12-28,100.17914581298828
2017-12-29,99.87989807128906
2018-01-02,100.88880157470703
2018-01-03,101.05126190185547
2018-01-04,100.43565368652344
2018-01-05,101.67536926269531
2018-01-08,101.50438690185547
2018-01-09,101.07689666748047
2018-01-10,99.70037841796875
2018-01-11,100.5211410522461
2018-01-12,101.03413391113281
2018-01-16,99.72600555419922
2018-01-17,97.89632415771484
2018-01-18,101.23933410644531
2018-01-19,101.26496124267578
2018-01-22,99.84569549560547
2018-01-23,100.24756622314453
2018-01-24,101.6924819946289
2018-01-25,102.77832794189453
2018-01-26,103.85562133789062
2018-01-29,102.23114013671875
2018-01-30,101.18802642822266
2018-01-31,101.5129165649414
2018-02-01,100.56388854980469
2018-02-02,98.84535217285156
2018-02-05,95.74176788330078
2018-02-06,97.43463134765625
2018-02-07,97.57997131347656
2018-02-08,94.30538177490234
2018-02-09,96.0751953125
2018-02-12,97.45172119140625
2018-02-13,97.94761657714844
2018-02-14,99.45240020751953
2018-02-15,99.72705841064453
2018-02-16,99.70133209228516
2018-02-20,99.04900360107422
2018-02-21,99.23783874511719
2018-02-22,99.44384002685547
2018-02-23,100.81713104248047
2018-02-26,100.8772201538086
2018-02-27,98.97174835205078
2018-02-28,96.5083999633789
2018-03-01,95.3668441772461
2018-03-02,94.62871551513672
2018-03-05,96.78307342529297
2018-03-06,98.7657699584961
2018-03-07,98.72285461425781
2018-03-08,99.04900360107422
2018-03-09,100.98019409179688
2018-03-12,99.95880889892578
2018-03-13,99.62409210205078
2018-03-14,98.74000549316406
2018-03-15,98.08767700195312
2018-03-16,98.6456298828125
2018-03-19,97.17789459228516
2018-03-20,97.71862030029297
2018-03-21,97.80445861816406
2018-03-22,95.53850555419922
2018-03-23,93.96781921386719
2018-03-26,96.07064819335938
2018-03-27,96.0534896850586
2018-03-28,94.38837432861328
2018-03-29,95.78742980957031
2018-04-02,92.9206771850586
2018-04-03,94.56864166259766
2018-04-04,95.09220886230469
2018-04-05,95.8475112915039
2018-04-06,93.89053344726562
2018-04-09,94.07938385009766
2018-04-10,94.72314453125
2018-04-11,93.796142578125
2018-04-12,94.44845581054688
2018-04-13,94.41414642333984
2018-04-16,95.93334197998047
2018-04-17,97.0577392578125
2018-04-18,97.1521224975586
2018-04-19,94.1051254272461
2018-04-20,93.44424438476562
2018-04-23,93.45280456542969
2018-04-24,90.7834701538086
2018-04-25,92.5945053100586
2018-04-26,92.44001007080078
2018-04-27,92.6717529296875
2018-04-30,90.87787628173828
2018-05-01,91.77052307128906
2018-05-02,90.73197174072266
2018-05-03,90.0882339477539
2018-05-04,91.32422637939453
2018-05-07,91.16112518310547
2018-05-08,91.56454467773438
2018-05-09,92.27133178710938
2018-05-10,91.46112060546875
2018-05-11,86.56524658203125
2018-05-14,88.75458526611328
2018-05-15,88.80633544921875
2018-05-16,89.21141815185547
2018-05-17,89.99579620361328
2018-05-18,90.46124267578125
2018-05-21,90.53021240234375
2018-05-22,88.64253997802734
2018-05-23,88.53048706054688
2018-05-24,88.34947967529297
2018-05-25,89.125244140625
2018-05-29,87.09103393554688
2018-05-30,87.42719268798828
2018-05-31,86.98760223388672
2018-06-01,87.92713928222656
2018-06-04,88.28912353515625
2018-06-05,88.34947967529297
2018-06-06,89.5820541381836
2018-06-07,88.85801696777344
2018-06-08,89.77169036865234
2018-06-11,89.5820541381836
2018-06-12,89.2372817993164
2018-06-13,89.03905487060547
2018-06-14,89.60792541503906
2018-06-15,90.83190155029297
2018-06-18,90.50432586669922
2018-06-19,89.75446319580078
2018-06-20,90.62500762939453
2018-06-21,89.90097045898438
2018-06-22,90.86637878417969
2018-06-25,90.59915924072266
2018-06-26,91.21975708007812
2018-06-27,90.59915924072266
2018-06-28,91.12496185302734
2018-06-29,89.40967559814453
2018-07-02,88.50465393066406
2018-07-03,87.91851043701172
2018-07-05,88.61668395996094
2018-07-06,88.78046417236328
2018-07-09,89.57344055175781
2018-07-10,90.33193969726562
2018-07-11,89.42691040039062
2018-07-12,89.50447845458984
2018-07-13,89.6337661743164
2018-07-16,88.23743438720703
2018-07-17,90.85775756835938
2018-07-18,92.01274871826172
2018-07-19,91.70243835449219
2018-07-20,90.50432586669922
2018-07-23,89.99579620361328
2018-07-24,91.40938568115234
2018-07-25,94.19348907470703
2018-07-26,95.3829345703125
2018-07-27,94.33138275146484
2018-07-30,94.58998107910156
2018-07-31,95.3829345703125
2018-08-01,94.58135986328125
2018-08-02,94.22794342041016
2018-08-03,95.63292694091797
2018-08-06,95.08989715576172
2018-08-07,94.77959442138672
2018-08-08,94.16761016845703
2018-08-09,94.54855346679688
2018-08-10,93.03348541259766
2018-08-13,91.83875274658203
2018-08-14,92.50536346435547
2018-08-15,92.66120910644531
2018-08-16,93.41441345214844
2018-08-17,93.86460876464844
2018-08-20,94.99872589111328
2018-08-21,96.16747283935547
2018-08-22,95.75193786621094
2018-08-23,95.03337097167969
2018-08-24,95.76924896240234
2018-08-27,96.2107925415039
2018-08-28,95.11992645263672
2018-08-29,96.66964721679688
2018-08-30,95.80387878417969
2018-08-31,95.70001220703125
2018-09-04,95.12861633300781
2018-09-05,95.75193786621094
2018-09-06,96.96398162841797
2018-09-07,96.53977966308594
2018-09-10,97.04191589355469
2018-09-11,97.47477722167969
2018-09-12,96.98995971679688
2018-09-13,97.78643035888672
2018-09-14,97.11114501953125
2018-09-17,97.82108306884766
2018-09-18,98.06346893310547
2018-09-19,99.60452270507812
2018-09-20,100.35770416259766
2018-09-21,100.40967559814453
2018-09-24,97.56135559082031
2018-09-25,96.56574249267578
2018-09-26,95.57012176513672
2018-09-27,94.35807800292969
2018-09-28,94.47927856445312
2018-10-01,95.01604461669922
2018-10-02,95.41429138183594
2018-10-03,94.13299560546875
2018-10-04,93.89922332763672
2018-10-05,93.51829528808594
2018-10-08,94.86886596679688
2018-10-09,85.32830810546875
2018-10-10,86.22867584228516
2018-10-11,83.44097137451172
2018-10-12,82.32416534423828
2018-10-15,83.24185943603516
2018-10-16,84.99932861328125
2018-10-17,84.94739532470703
2018-10-18,85.7005844116211
2018-10-19,87.77837371826172
2018-10-22,88.01212310791016
2018-10-23,87.12041473388672
2018-10-24,84.65303039550781
2018-10-25,89.78690338134766
2018-10-26,89.02505493164062
2018-10-29,89.07699584960938
2018-10-30,90.22844696044922
2018-10-31,90.9816665649414
2018-11-01,92.41014099121094
2018-11-02,92.55732727050781
2018-11-05,92.15908813476562
2018-11-06,92.94692993164062
2018-11-07,94.8255844116211
2018-11-08,94.49514770507812
2018-11-09,93.6603775024414
2018-11-12,91.65168762207031
2018-11-13,90.70386505126953
2018-11-14,91.60822296142578
2018-11-15,93.11254119873047
2018-11-16,93.19080352783203
2018-11-19,93.6517105102539
2018-11-20,92.069091796875
2018-11-21,92.87776947021484
2018-11-23,93.29515838623047
2018-11-26,93.338623046875
2018-11-27,91.99951934814453
2018-11-28,93.5995101928711
2018-11-29,94.32123565673828
2018-11-30,95.06906127929688
2018-12-03,96.13861083984375
2018-12-04,92.80821990966797
2018-12-06,91.9908218383789
2018-12-07,89.76475524902344
2018-12-10,89.96473693847656
2018-12-11,89.59951782226562
2018-12-12,89.96473693847656
2018-12-13,87.73865509033203
2018-12-14,87.07781219482422
2018-12-17,84.46040344238281
2018-12-18,84.08650970458984
2018-12-19,83.85173797607422
2018-12-20,84.40824890136719
2018-12-21,83.7560806274414
2018-12-24,83.1300048828125
2018-12-26,86.32127380371094
2018-12-27,88.19081115722656
2018-12-28,88.025634765625
2018-12-31,88.89518737792969
2019-01-02,88.42564392089844
2019-01-03,85.19086456298828
2019-01-04,86.8778076171875
2019-01-07,87.16475677490234
2019-01-08,87.88650512695312
2019-01-09,88.2603988647461
2019-01-10,89.26038360595703
2019-01-11,88.5734634399414
2019-01-14,88.66041564941406
2019-01-15,87.82562255859375
2019-01-16,89.16476440429688
2019-01-17,93.35603332519531
2019-01-18,91.67779541015625
2019-01-22,90.73865509033203
2019-01-23,88.73868560791016
2019-01-24,88.8864974975586
2019-01-25,89.99954986572266
2019-01-28,90.1734390258789
2019-01-29,90.8517074584961
2019-01-30,91.34735870361328
2019-01-31,91.68648529052734
2019-02-01,91.9734115600586
2019-02-04,92.39952850341797
2019-02-05,93.05167388916016
2019-02-06,92.2603759765625
2019-02-07,91.17344665527344
2019-02-08,91.1821060180664
2019-02-11,91.06038665771484
2019-02-12,93.57341003417969
2019-02-13,93.81689453125
2019-02-14,93.2690658569336
2019-02-15,94.87774658203125
2019-02-19,94.54732513427734
2019-02-20,95.42559051513672
2019-02-21,96.1854248046875
2019-02-22,97.32954406738281
2019-02-25,98.0981216430664
2019-02-26,97.35575103759766
2019-02-27,97.96711730957031
2019-02-28,97.79242706298828
2019-03-01,98.48242950439453
2019-03-04,97.25967407226562
2019-03-05,96.72692108154297
2019-03-06,96.55224609375
2019-03-07,95.93214416503906
2019-03-08,95.74871826171875
2019-03-11,97.20728302001953
2019-03-12,97.07628631591797
2019-03-13,97.2334976196289
2019-03-14,95.79240417480469
2019-03-15,96.09806823730469
2019-03-18,96.90159606933594
