Date,CE
2015-12-10,54.359256744384766
2015-12-11,53.86537170410156
2015-12-14,53.536128997802734
2015-12-15,54.762596130371094
2015-12-16,55.36347198486328
2015-12-17,54.26047897338867
2015-12-18,53.64313888549805
2015-12-21,53.626686096191406
2015-12-22,54.38395309448242
2015-12-23,55.73387145996094
2015-12-24,55.65980911254883
2015-12-28,55.190616607666016
2015-12-29,55.67626190185547
2015-12-30,55.51162338256836
2015-12-31,55.42109680175781
2016-01-04,54.43333053588867
2016-01-05,55.09183883666992
2016-01-06,53.65137481689453
2016-01-07,51.38777160644531
2016-01-08,51.18198776245117
2016-01-11,51.280765533447266
2016-01-12,52.1203498840332
2016-01-13,51.68410110473633
2016-01-14,51.86518478393555
2016-01-15,50.99267578125
2016-01-19,49.91438293457031
2016-01-20,48.72908020019531
2016-01-21,48.79491424560547
2016-01-22,50.276554107666016
2016-01-25,49.091251373291016
2016-01-26,50.6140251159668
2016-01-27,50.75396728515625
2016-01-28,51.13260269165039
2016-01-29,52.408443450927734
2016-02-01,50.59758377075195
2016-02-02,49.124176025390625
2016-02-03,49.78267288208008
2016-02-04,50.0954704284668
2016-02-05,48.57268524169922
2016-02-08,46.43256378173828
2016-02-09,47.3626823425293
2016-02-10,46.868804931640625
2016-02-11,46.18199157714844
2016-02-12,47.42323303222656
2016-02-16,48.56515121459961
2016-02-17,49.20233154296875
2016-02-18,48.945796966552734
2016-02-19,48.821678161621094
2016-02-22,50.59247970581055
2016-02-23,48.54861068725586
2016-02-24,49.00373458862305
2016-02-25,49.607784271240234
2016-02-26,50.51801681518555
2016-02-29,49.93050765991211
2016-03-01,50.76626968383789
2016-03-02,51.155189514160156
2016-03-03,51.97439956665039
2016-03-04,52.58673095703125
2016-03-07,53.08322525024414
2016-03-08,51.16346740722656
2016-03-09,51.72615051269531
2016-03-10,51.46135330200195
2016-03-11,53.69556427001953
2016-03-14,52.90945816040039
2016-03-15,52.512264251708984
2016-03-16,53.72039031982422
2016-03-17,55.11885070800781
2016-03-18,55.44156265258789
2016-03-21,55.42500686645508
2016-03-22,55.26778030395508
2016-03-23,54.067928314208984
2016-03-24,53.753482818603516
2016-03-28,53.72039031982422
2016-03-29,54.37409591674805
2016-03-30,54.63890075683594
2016-03-31,54.200340270996094
2016-04-01,55.1353874206543
2016-04-04,54.796119689941406
2016-04-05,54.51476287841797
2016-04-06,55.55742645263672
2016-04-07,54.283084869384766
2016-04-08,55.42500686645508
2016-04-11,55.474647521972656
2016-04-12,56.5421257019043
2016-04-13,57.26203155517578
2016-04-14,57.36960983276367
2016-04-15,57.35306167602539
2016-04-18,57.80817413330078
2016-04-19,57.7088623046875
2016-04-20,59.190086364746094
2016-04-21,58.519813537597656
2016-04-22,59.81069564819336
2016-04-25,58.59428405761719
2016-04-26,59.08250427246094
2016-04-27,59.16525650024414
2016-04-28,58.899112701416016
2016-04-29,58.79930114746094
2016-05-02,59.256736755371094
2016-05-03,59.03218460083008
2016-05-04,58.62465286254883
2016-05-05,58.64128875732422
2016-05-06,58.90742492675781
2016-05-09,58.0258674621582
2016-05-10,59.040504455566406
2016-05-11,58.59138870239258
2016-05-12,58.824283599853516
2016-05-13,58.17554473876953
2016-05-16,59.01555252075195
2016-05-17,59.07377624511719
2016-05-18,58.32526397705078
2016-05-19,57.80131530761719
2016-05-20,58.40010452270508
2016-05-23,58.24209976196289
2016-05-24,58.66625213623047
2016-05-25,59.62268829345703
2016-05-26,58.95734405517578
2016-05-27,59.040504455566406
2016-05-31,58.61636734008789
2016-06-01,58.43339920043945
2016-06-02,58.72446823120117
2016-06-03,58.77436447143555
2016-06-06,59.41476058959961
2016-06-07,59.747432708740234
2016-06-08,60.09672546386719
2016-06-09,58.982276916503906
2016-06-10,58.79100036621094
2016-06-13,58.100704193115234
2016-06-14,57.70981216430664
2016-06-15,57.884456634521484
2016-06-16,58.017555236816406
2016-06-17,58.25872039794922
2016-06-20,58.07577133178711
2016-06-21,57.61833190917969
2016-06-22,57.3438835144043
2016-06-23,57.884456634521484
2016-06-24,54.44966125488281
2016-06-27,51.1562385559082
2016-06-28,52.09602737426758
2016-06-29,53.56808853149414
2016-06-30,54.43303298950195
2016-07-01,54.932037353515625
2016-07-05,53.825904846191406
2016-07-06,53.825904846191406
2016-07-07,54.34154510498047
2016-07-08,55.83857345581055
2016-07-11,55.72211837768555
2016-07-12,57.027862548828125
2016-07-13,57.435359954833984
2016-07-14,58.00090026855469
2016-07-15,58.691200256347656
2016-07-18,58.79100036621094
2016-07-19,58.39179229736328
2016-07-20,59.09870910644531
2016-07-21,58.07577133178711
2016-07-22,58.416744232177734
2016-07-25,58.22545623779297
2016-07-26,54.66588592529297
2016-07-27,54.391441345214844
2016-07-28,55.34479904174805
2016-07-29,53.036678314208984
2016-08-01,52.585079193115234
2016-08-02,52.242225646972656
2016-08-03,53.304290771484375
2016-08-04,53.56352615356445
2016-08-05,54.18238067626953
2016-08-08,54.30782699584961
2016-08-09,54.92667770385742
2016-08-10,54.709232330322266
2016-08-11,55.39498519897461
2016-08-12,54.96847152709961
2016-08-15,55.8131103515625
2016-08-16,55.2026481628418
2016-08-17,54.90994644165039
2016-08-18,55.53715896606445
2016-08-19,55.445167541503906
2016-08-22,54.92667770385742
2016-08-23,55.45351791381836
2016-08-24,55.17755126953125
2016-08-25,55.17755126953125
2016-08-26,54.533607482910156
2016-08-29,55.01866149902344
2016-08-30,54.0653076171875
2016-08-31,53.88132095336914
2016-09-01,53.31264877319336
2016-09-02,54.015113830566406
2016-09-06,53.822784423828125
2016-09-07,53.83950424194336
2016-09-08,53.22901916503906
2016-09-09,51.48120880126953
2016-09-12,52.15858459472656
2016-09-13,50.9878044128418
2016-09-14,51.37249755859375
2016-09-15,51.86589050292969
2016-09-16,51.26376724243164
2016-09-19,51.91606521606445
2016-09-20,51.64845275878906
2016-09-21,52.4847412109375
2016-09-22,52.81089401245117
2016-09-23,52.442935943603516
2016-09-26,52.61016845703125
2016-09-27,53.32100296020508
2016-09-28,55.26116943359375
2016-09-29,54.87648010253906
2016-09-30,55.66259002685547
2016-10-03,54.851409912109375
2016-10-04,54.5419807434082
2016-10-05,55.07719421386719
2016-10-06,55.6793212890625
2016-10-07,55.23609161376953
2016-10-10,55.55387496948242
2016-10-11,54.76777648925781
2016-10-12,54.215824127197266
2016-10-13,53.22065353393555
2016-10-14,52.99485397338867
2016-10-17,53.17048645019531
2016-10-18,58.01251983642578
2016-10-19,58.990966796875
2016-10-20,59.29204177856445
2016-10-21,59.08295822143555
2016-10-24,60.00285339355469
2016-10-25,60.019569396972656
2016-10-26,59.517818450927734
2016-10-27,60.274288177490234
2016-10-28,60.78704071044922
2016-10-31,61.291343688964844
2016-11-01,60.87106704711914
2016-11-02,60.366756439208984
2016-11-03,60.383575439453125
2016-11-04,60.57688903808594
2016-11-07,61.5687255859375
2016-11-08,61.291343688964844
2016-11-09,63.54395294189453
2016-11-10,64.1239013671875
2016-11-11,64.70389556884766
2016-11-14,65.97309875488281
2016-11-15,66.13276672363281
2016-11-16,66.15802001953125
2016-11-17,66.1243896484375
2016-11-18,65.6536636352539
2016-11-21,65.83018493652344
2016-11-22,65.67890167236328
2016-11-23,66.14120483398438
2016-11-25,64.96443939208984
2016-11-28,64.38446044921875
2016-11-29,64.85517883300781
2016-11-30,66.67072296142578
2016-12-01,66.23363494873047
2016-12-02,66.48579406738281
2016-12-05,67.55327606201172
2016-12-06,67.78860473632812
2016-12-07,68.6123275756836
2016-12-08,69.94037628173828
2016-12-09,69.5789566040039
2016-12-12,69.84790802001953
2016-12-13,70.01602935791016
2016-12-14,68.70478057861328
2016-12-15,69.67981719970703
2016-12-16,68.62915802001953
2016-12-19,68.82247924804688
2016-12-20,68.9653549194336
2016-12-21,68.3349609375
2016-12-22,67.47763061523438
2016-12-23,67.8138427734375
2016-12-27,67.72138214111328
2016-12-28,66.53622436523438
2016-12-29,66.63710021972656
2016-12-30,66.18321990966797
2017-01-03,66.8304214477539
2017-01-04,67.93151092529297
2017-01-05,67.8726806640625
2017-01-06,68.10803985595703
2017-01-09,67.71295928955078
2017-01-10,68.36017608642578
2017-01-11,69.75544738769531
2017-01-12,70.00762176513672
2017-01-13,69.36041259765625
2017-01-17,68.48625946044922
2017-01-18,69.39405822753906
2017-01-19,69.09983825683594
2017-01-20,69.52851104736328
2017-01-23,70.4951171875
2017-01-24,71.99970245361328
2017-01-25,72.75615692138672
2017-01-26,72.95789337158203
2017-01-27,71.52896881103516
2017-01-30,70.70523071289062
2017-01-31,70.94061279296875
2017-02-01,72.27705383300781
2017-02-02,73.7143325805664
2017-02-03,72.78134155273438
2017-02-06,74.00851440429688
2017-02-07,73.80680847167969
2017-02-08,73.68072509765625
2017-02-09,73.84886932373047
2017-02-10,74.1850357055664
2017-02-13,74.31952667236328
2017-02-14,74.2859115600586
2017-02-15,74.84066772460938
2017-02-16,75.13604736328125
2017-02-17,75.65084075927734
2017-02-21,75.97997283935547
2017-02-22,76.20781707763672
2017-02-23,75.67613983154297
2017-02-24,74.9334945678711
2017-02-27,74.79845428466797
2017-02-28,75.25419616699219
2017-03-01,76.19097900390625
2017-03-02,74.82377624511719
2017-03-03,75.94621276855469
2017-03-06,76.09812927246094
2017-03-07,76.14875030517578
2017-03-08,75.0938491821289
2017-03-09,75.16133880615234
2017-03-10,76.4947738647461
2017-03-13,77.29651641845703
2017-03-14,76.5960693359375
2017-03-15,78.03075408935547
2017-03-16,77.2205810546875
2017-03-17,77.59191131591797
2017-03-20,77.45686340332031
2017-03-21,75.49893188476562
2017-03-22,76.07281494140625
2017-03-23,76.20781707763672
2017-03-24,75.50737762451172
2017-03-27,75.91246032714844
2017-03-28,75.88713836669922
2017-03-29,74.81534576416016
2017-03-30,75.86183166503906
2017-03-31,75.82804870605469
2017-04-03,75.7352294921875
2017-04-04,77.423095703125
2017-04-05,77.1867904663086
2017-04-06,77.24588012695312
2017-04-07,77.82821655273438
2017-04-10,77.90414428710938
2017-04-11,77.88729095458984
2017-04-12,76.46947479248047
2017-04-13,75.2457504272461
2017-04-17,76.37661743164062
2017-04-18,75.19510650634766
2017-04-19,74.08110809326172
2017-04-20,75.53269958496094
2017-04-21,74.60435485839844
2017-04-24,75.36392211914062
2017-04-25,75.20356750488281
2017-04-26,74.76470184326172
2017-04-27,74.57807922363281
2017-04-28,73.8399887084961
2017-05-01,74.37445831298828
2017-05-02,73.82301330566406
2017-05-03,72.64385223388672
2017-05-04,72.37239074707031
2017-05-05,73.29707336425781
2017-05-08,73.11039733886719
2017-05-09,73.5091552734375
2017-05-10,73.41582489013672
2017-05-11,72.95773315429688
2017-05-12,72.38082885742188
2017-05-15,73.48371124267578
2017-05-16,74.3150634765625
2017-05-17,71.15921783447266
2017-05-18,71.08289337158203
2017-05-19,71.62582397460938
2017-05-22,72.30448913574219
2017-05-23,73.9757308959961
2017-05-24,74.30658721923828
2017-05-25,74.0690689086914
2017-05-26,73.89937591552734
2017-05-30,73.42431640625
2017-05-31,73.42431640625
2017-06-01,74.45929718017578
2017-06-02,74.68834686279297
2017-06-05,73.6703109741211
2017-06-06,74.6544189453125
2017-06-07,74.87499237060547
2017-06-08,74.80711364746094
2017-06-09,76.45291137695312
2017-06-12,75.91845703125
2017-06-13,76.97886657714844
2017-06-14,76.38505554199219
2017-06-15,76.42745208740234
2017-06-16,76.79222106933594
2017-06-19,81.12731170654297
2017-06-20,80.03292083740234
2017-06-21,80.16018676757812
2017-06-22,79.57483673095703
2017-06-23,79.3712158203125
2017-06-26,79.5408935546875
2017-06-27,78.72647857666016
2017-06-28,79.25244903564453
2017-06-29,79.39667510986328
2017-06-30,80.54193115234375
2017-07-03,81.6108627319336
2017-07-05,80.52495574951172
2017-07-06,80.6522216796875
2017-07-07,81.55992889404297
2017-07-10,81.5684585571289
2017-07-11,81.77204895019531
2017-07-12,82.95970153808594
2017-07-13,82.96820068359375
2017-07-14,83.71473693847656
2017-07-17,83.86744689941406
2017-07-18,83.89291381835938
2017-07-19,84.65643310546875
2017-07-20,83.39238739013672
2017-07-21,82.84942626953125
2017-07-24,82.92578887939453
2017-07-25,81.6532974243164
2017-07-26,80.75822448730469
2017-07-27,79.58189392089844
2017-07-28,80.62184143066406
2017-07-31,81.9771728515625
2017-08-01,81.93455505371094
2017-08-02,82.52274322509766
2017-08-03,82.53977966308594
2017-08-04,83.23023223876953
2017-08-07,84.20198822021484
2017-08-08,83.95480346679688
2017-08-09,83.27285766601562
2017-08-10,81.95161437988281
2017-08-11,82.4375
2017-08-14,83.19615936279297
2017-08-15,83.52005767822266
2017-08-16,83.67350769042969
2017-08-17,82.33521270751953
2017-08-18,81.63622283935547
2017-08-21,82.41194152832031
2017-08-22,83.02568054199219
2017-08-23,83.55415344238281
2017-08-24,84.06562805175781
2017-08-25,83.53712463378906
2017-08-28,83.15352630615234
2017-08-29,82.85518646240234
2017-08-30,80.76675415039062
2017-08-31,82.70173645019531
2017-09-01,83.5797348022461
2017-09-05,82.4460220336914
2017-09-06,82.72732543945312
2017-09-07,82.65911865234375
2017-09-08,82.50570678710938
2017-09-11,83.75873565673828
2017-09-12,84.4577407836914
2017-09-13,84.61968994140625
2017-09-14,85.21634674072266
2017-09-15,85.31868743896484
2017-09-18,86.58026885986328
2017-09-19,87.3388900756836
2017-09-20,88.60047149658203
2017-09-21,88.5663833618164
2017-09-22,88.81359100341797
2017-09-25,87.89299011230469
2017-09-26,87.9441146850586
2017-09-27,88.92439270019531
2017-09-28,88.94145202636719
2017-09-29,88.88178253173828
2017-10-02,89.87059783935547
2017-10-03,91.30265045166016
2017-10-04,91.27708435058594
2017-10-05,92.24881744384766
2017-10-06,91.99313354492188
2017-10-09,91.66919708251953
2017-10-10,91.1236572265625
2017-10-11,90.83382415771484
2017-10-12,91.23445892333984
2017-10-13,91.50721740722656
2017-10-16,91.29410552978516
2017-10-17,88.88178253173828
2017-10-18,88.6772232055664
2017-10-19,89.75125122070312
2017-10-20,90.01549530029297
2017-10-23,89.64895629882812
2017-10-24,90.14335632324219
2017-10-25,89.04373168945312
2017-10-26,90.39909362792969
2017-10-27,89.91963958740234
2017-10-30,89.75697326660156
2017-10-31,89.30325317382812
2017-11-01,90.20219421386719
2017-11-02,91.40930938720703
2017-11-03,90.86140441894531
2017-11-06,91.00695037841797
2017-11-07,91.48637390136719
2017-11-08,90.98982238769531
2017-11-09,89.83403778076172
2017-11-10,90.51038360595703
2017-11-13,90.5788803100586
2017-11-14,89.79979705810547
2017-11-15,88.29299926757812
2017-11-16,89.23475646972656
2017-11-17,89.62857055664062
2017-11-20,90.54463195800781
2017-11-21,91.67472839355469
2017-11-22,90.69015502929688
2017-11-24,91.36653137207031
2017-11-27,91.4607162475586
2017-11-28,92.2055435180664
2017-11-29,91.50349426269531
2017-11-30,91.81169891357422
2017-12-01,91.16961669921875
2017-12-04,91.43502807617188
2017-12-05,90.63024139404297
2017-12-06,90.41622161865234
2017-12-07,90.62167358398438
2017-12-08,91.21243286132812
2017-12-11,90.45901489257812
2017-12-12,91.58055877685547
2017-12-13,92.7277603149414
2017-12-14,90.5189437866211
2017-12-15,91.21243286132812
2017-12-18,92.89044189453125
2017-12-19,92.44524383544922
2017-12-20,92.22267150878906
2017-12-21,91.12681579589844
2017-12-22,91.21243286132812
2017-12-26,91.12681579589844
2017-12-27,91.5206298828125
2017-12-28,92.6678237915039
2017-12-29,91.67472839355469
2018-01-02,91.4007797241211
2018-01-03,91.7603530883789
2018-01-04,91.81169891357422
2018-01-05,92.67639923095703
2018-01-08,93.08736419677734
2018-01-09,92.87330627441406
2018-01-10,92.60789489746094
2018-01-11,95.26193237304688
2018-01-12,95.32186126708984
2018-01-16,93.8921127319336
2018-01-17,94.82528686523438
2018-01-18,95.05645751953125
2018-01-19,96.70880126953125
2018-01-22,95.13349914550781
2018-01-23,94.5342025756836
2018-01-24,94.26023864746094
2018-01-25,96.17797088623047
2018-01-26,95.33895874023438
2018-01-29,95.11637115478516
2018-01-30,94.01195526123047
2018-01-31,92.59935760498047
2018-02-01,91.44357299804688
2018-02-02,89.97101593017578
2018-02-05,86.1869125366211
2018-02-06,88.404296875
2018-02-07,87.22284698486328
2018-02-08,83.6784439086914
2018-02-09,85.79310607910156
2018-02-12,86.50367736816406
2018-02-13,86.59785461425781
2018-02-14,87.99335479736328
2018-02-15,88.27588653564453
2018-02-16,88.1382827758789
2018-02-20,88.0436782836914
2018-02-21,88.08668518066406
2018-02-22,88.18126678466797
2018-02-23,89.39383697509766
2018-02-26,89.37662506103516
2018-02-27,88.43067169189453
2018-02-28,86.73651885986328
2018-03-01,88.8176498413086
2018-03-02,89.97863006591797
2018-03-05,91.34595489501953
2018-03-06,92.41233825683594
2018-03-07,92.3177261352539
2018-03-08,91.81036376953125
2018-03-09,93.34970092773438
2018-03-12,92.54132843017578
2018-03-13,92.73050689697266
2018-03-14,91.21697235107422
2018-03-15,90.9245834350586
2018-03-16,91.78453063964844
2018-03-19,90.90738677978516
2018-03-20,87.23530578613281
2018-03-21,89.50565338134766
2018-03-22,86.32374572753906
2018-03-23,83.17626953125
2018-03-26,84.68120574951172
2018-03-27,84.9219741821289
2018-03-28,85.77338409423828
2018-03-29,86.17756652832031
2018-04-02,84.75859832763672
2018-04-03,84.47480010986328
2018-04-04,85.00799560546875
2018-04-05,87.98345184326172
2018-04-06,85.92813873291016
2018-04-09,86.83111572265625
2018-04-10,89.79802703857422
2018-04-11,88.62847900390625
2018-04-12,89.75501251220703
2018-04-13,89.5744400024414
2018-04-16,91.5179672241211
2018-04-17,94.92346954345703
2018-04-18,95.826416015625
2018-04-19,95.6200180053711
2018-04-20,96.0586166381836
2018-04-23,96.00701904296875
2018-04-24,94.0462417602539
2018-04-25,94.21827697753906
2018-04-26,95.4652328491211
2018-04-27,94.44550323486328
2018-04-30,93.90970611572266
2018-05-01,91.10112762451172
2018-05-02,92.53567504882812
2018-05-03,91.87027740478516
2018-05-04,93.68502044677734
2018-05-07,93.79735565185547
2018-05-08,93.94427490234375
2018-05-09,94.35908508300781
2018-05-10,94.71337127685547
2018-05-11,93.37394714355469
2018-05-14,93.50357818603516
2018-05-15,93.54676055908203
2018-05-16,96.018310546875
2018-05-17,98.42936706542969
2018-05-18,98.57624816894531
2018-05-21,99.1898193359375
2018-05-22,98.41205596923828
2018-05-23,98.37747955322266
2018-05-24,98.40343475341797
2018-05-25,98.8873519897461
2018-05-29,98.60216522216797
2018-05-30,99.33673095703125
2018-05-31,97.58244323730469
2018-06-01,99.54412078857422
2018-06-04,99.68241119384766
2018-06-05,99.35401153564453
2018-06-06,101.94650268554688
2018-06-07,101.13419342041016
2018-06-08,101.20333099365234
2018-06-11,101.16011047363281
2018-06-12,100.27002716064453
2018-06-13,99.95891571044922
2018-06-14,99.46633911132812
2018-06-15,101.07369232177734
2018-06-18,99.00834655761719
2018-06-19,96.89974975585938
2018-06-20,96.71826934814453
2018-06-21,96.18246459960938
2018-06-22,98.5157699584961
2018-06-25,96.018310546875
2018-06-26,96.00102996826172
2018-06-27,95.29238891601562
2018-06-28,95.65533447265625
2018-06-29,95.97509765625
2018-07-02,96.27754211425781
2018-07-03,95.94050598144531
2018-07-05,96.89109802246094
2018-07-06,97.15899658203125
2018-07-09,98.25651550292969
2018-07-10,98.60216522216797
2018-07-11,97.0898666381836
2018-07-12,96.49359893798828
2018-07-13,95.72447967529297
2018-07-16,93.82327270507812
2018-07-17,95.18004608154297
2018-07-18,95.8886947631836
2018-07-19,95.04179382324219
2018-07-20,97.93675231933594
2018-07-23,97.70343017578125
2018-07-24,98.62808227539062
2018-07-25,98.49848937988281
2018-07-26,100.7473373413086
2018-07-27,100.4000244140625
2018-07-30,100.0613784790039
2018-07-31,102.55337524414062
2018-08-01,101.73717498779297
2018-08-02,100.01797485351562
2018-08-03,100.63447570800781
2018-08-06,101.24224090576172
2018-08-07,101.468017578125
2018-08-08,101.65904998779297
2018-08-09,102.15394592285156
2018-08-10,101.16413879394531
2018-08-13,100.67788696289062
2018-08-14,101.33778381347656
2018-08-15,99.42753601074219
2018-08-16,100.05271911621094
2018-08-17,100.4521255493164
2018-08-20,100.49552154541016
2018-08-21,101.45063018798828
2018-08-22,101.37251281738281
2018-08-23,100.1916275024414
2018-08-24,100.86022186279297
2018-08-27,102.25816345214844
2018-08-28,101.96294403076172
2018-08-29,101.74585723876953
2018-08-30,101.43326568603516
2018-08-31,101.44197082519531
2018-09-04,99.49700164794922
2018-09-05,99.83564758300781
2018-09-06,100.1221694946289
2018-09-07,99.87036895751953
2018-09-10,99.26255798339844
2018-09-11,99.73146057128906
2018-09-12,97.67361450195312
2018-09-13,98.27273559570312
2018-09-14,98.26402282714844
2018-09-17,98.45506286621094
2018-09-18,98.5158462524414
2018-09-19,99.53173828125
2018-09-20,101.468017578125
2018-09-21,100.91230773925781
2018-09-24,101.27698516845703
2018-09-25,100.72126770019531
2018-09-26,99.1236343383789
2018-09-27,98.92394256591797
2018-09-28,98.98472595214844
2018-10-01,99.06285858154297
2018-10-02,98.57662200927734
2018-10-03,99.1063003540039
2018-10-04,98.67212677001953
2018-10-05,95.59839630126953
2018-10-08,94.82563781738281
2018-10-09,88.5652847290039
2018-10-10,87.25418853759766
2018-10-11,85.36127471923828
2018-10-12,85.68254852294922
2018-10-15,85.04872131347656
2018-10-16,86.854736328125
2018-10-17,86.61160278320312
2018-10-18,84.37147521972656
2018-10-19,86.49873352050781
2018-10-22,86.1774673461914
2018-10-23,86.90684509277344
2018-10-24,81.06327819824219
2018-10-25,83.7115478515625
2018-10-26,83.81632232666016
2018-10-29,81.92153930664062
2018-10-30,83.54564666748047
2018-10-31,84.64585876464844
2018-11-01,86.9161376953125
2018-11-02,88.6973876953125
2018-11-05,88.49656677246094
2018-11-06,90.15560913085938
2018-11-07,92.82752990722656
2018-11-08,91.6137924194336
2018-11-09,89.72774505615234
2018-11-12,87.29156494140625
2018-11-13,87.44873046875
2018-11-14,88.30445098876953
2018-11-15,89.45704650878906
2018-11-16,89.47453308105469
2018-11-19,88.79345703125
2018-11-20,87.5447998046875
2018-11-21,89.0117416381836
2018-11-23,89.7626724243164
2018-11-26,90.81048583984375
2018-11-27,87.50988006591797
2018-11-28,87.74565887451172
2018-11-29,87.79802703857422
2018-11-30,88.12981414794922
2018-12-03,88.75853729248047
2018-12-04,83.8600082397461
2018-12-06,82.65499877929688
2018-12-07,79.68620300292969
2018-12-10,78.35022735595703
2018-12-11,77.29369354248047
2018-12-12,77.51197814941406
2018-12-13,76.67373657226562
2018-12-14,75.69579315185547
2018-12-17,73.70492553710938
2018-12-18,74.64797973632812
2018-12-19,74.0192642211914
2018-12-20,77.4596176147461
2018-12-21,75.87042236328125
2018-12-24,73.74860382080078
2018-12-26,76.58641815185547
2018-12-27,78.25421142578125
2018-12-28,78.14067077636719
2018-12-31,78.55980682373047
2019-01-02,79.64254760742188
2019-01-03,76.73484802246094
2019-01-04,79.86083221435547
2019-01-07,80.61175537109375
2019-01-08,81.73817443847656
2019-01-09,82.11363983154297
2019-01-10,82.45417785644531
2019-01-11,82.7423095703125
2019-01-14,82.72484588623047
2019-01-15,82.05250549316406
2019-01-16,82.64628601074219
2019-01-17,83.96476745605469
2019-01-18,85.40552520751953
2019-01-22,83.58929443359375
2019-01-23,81.52859497070312
2019-01-24,83.54564666748047
2019-01-25,84.93399047851562
2019-01-28,85.26580047607422
2019-01-29,84.05209350585938
2019-01-30,85.40552520751953
2019-01-31,83.61552429199219
2019-02-01,86.1913833618164
2019-02-04,86.741455078125
2019-02-05,86.20008850097656
2019-02-06,85.999267578125
2019-02-07,83.84252166748047
2019-02-08,83.85125732421875
2019-02-11,83.80760192871094
2019-02-12,86.6890869140625
2019-02-13,86.28741455078125
2019-02-14,86.9161376953125
2019-02-15,88.02230834960938
2019-02-19,88.62809753417969
2019-02-20,90.18206024169922
2019-02-21,89.9889144897461
2019-02-22,91.07756042480469
2019-02-25,91.41117095947266
2019-02-26,90.14693450927734
2019-02-27,90.770263671875
2019-02-28,89.80452728271484
2019-03-01,90.25228881835938
2019-03-04,90.20838165283203
2019-03-05,90.18206024169922
2019-03-06,90.48054504394531
2019-03-07,89.18119049072266
2019-03-08,87.60091400146484
2019-03-11,89.10218811035156
2019-03-12,88.83001708984375
2019-03-13,89.39192199707031
2019-03-14,88.11891174316406
2019-03-15,88.87393951416016
2019-03-18,88.97925567626953
