Date,GOOG
2017-01-11,40.066558837890625
2017-01-12,39.98969268798828
2017-01-13,40.06507110595703
2017-01-17,39.902896881103516
2017-01-18,39.97530746459961
2017-01-19,39.78213882446289
2017-01-20,39.9232292175293
2017-01-23,40.63191604614258
2017-01-24,40.85805892944336
2017-01-25,41.44325637817383
2017-01-26,41.2686882019043
2017-01-27,40.830284118652344
2017-01-30,39.78933334350586
2017-01-31,39.51508712768555
2017-02-01,39.46078109741211
2017-02-02,39.60136795043945
2017-02-03,39.748172760009766
2017-02-06,39.74073028564453
2017-02-07,40.019935607910156
2017-02-08,40.08986282348633
2017-02-09,40.14838409423828
2017-02-10,40.352210998535156
2017-02-13,40.62844467163086
2017-02-14,40.68844985961914
2017-02-15,40.61554718017578
2017-02-16,40.8724365234375
2017-02-17,41.066341400146484
2017-02-21,41.244388580322266
2017-02-22,41.19974899291992
2017-02-23,41.22802734375
2017-02-24,41.0946159362793
2017-02-27,41.12636184692383
2017-02-28,40.82533264160156
2017-03-01,41.421932220458984
2017-03-02,41.19330978393555
2017-03-03,41.116432189941406
2017-03-06,41.05196762084961
2017-03-07,41.25679016113281
2017-03-08,41.428375244140625
2017-03-09,41.592529296875
2017-03-10,41.81916427612305
2017-03-13,41.932735443115234
2017-03-14,41.936702728271484
2017-03-15,42.01506805419922
2017-03-16,42.09341049194336
2017-03-17,42.25905227661133
2017-03-20,42.0745735168457
2017-03-21,41.184879302978516
2017-03-22,41.1417236328125
2017-03-23,40.54611587524414
2017-03-24,40.38990020751953
2017-03-27,40.6418342590332
2017-03-28,40.711761474609375
2017-03-29,41.23198699951172
2017-03-30,41.236454010009766
2017-03-31,41.14023971557617
2017-04-03,41.586082458496094
2017-04-04,41.388702392578125
2017-04-05,41.23198699951172
2017-04-06,41.05692672729492
2017-04-07,40.89773178100586
2017-04-10,40.90071105957031
2017-04-11,40.8322639465332
2017-04-12,40.880374908447266
2017-04-13,40.84268569946289
2017-04-17,41.51763916015625
2017-04-18,41.500282287597656
2017-04-19,41.569217681884766
2017-04-20,41.73982238769531
2017-04-21,41.816192626953125
2017-04-24,42.78672790527344
2017-04-25,43.25983810424805
2017-04-26,43.231571197509766
2017-04-27,43.356544494628906
2017-04-28,44.92913818359375
2017-05-01,45.2569465637207
2017-05-02,45.4488639831543
2017-05-03,45.97455596923828
2017-05-04,46.20367431640625
2017-05-05,45.97901153564453
2017-05-08,46.3345947265625
2017-05-09,46.228965759277344
2017-05-10,46.06084060668945
2017-05-11,46.15110778808594
2017-05-12,46.2314453125
2017-05-15,46.472469329833984
2017-05-16,46.76605224609375
2017-05-17,45.606571197509766
2017-05-18,46.13325119018555
2017-05-19,46.320213317871094
2017-05-22,46.70952224731445
2017-05-23,47.054683685302734
2017-05-24,47.35918426513672
2017-05-25,48.082252502441406
2017-05-26,48.17796325683594
2017-05-30,48.396663665771484
2017-05-31,47.850154876708984
2017-06-01,47.95380401611328
2017-06-02,48.382781982421875
2017-06-05,48.78348922729492
2017-06-06,48.430885314941406
2017-06-07,48.64760971069336
2017-06-08,48.77009963989258
2017-06-09,47.10477066040039
2017-06-12,46.76109313964844
2017-06-13,47.281822204589844
2017-06-14,47.15089416503906
2017-06-15,46.73183822631836
2017-06-16,46.606361389160156
2017-06-19,47.478702545166016
2017-06-20,47.14445114135742
2017-06-21,47.58185958862305
2017-06-22,47.464820861816406
2017-06-23,47.88636016845703
2017-06-26,47.22577667236328
2017-06-27,45.98893356323242
2017-06-28,46.641578674316406
2017-06-29,45.51581954956055
2017-06-30,45.066505432128906
2017-07-03,44.569095611572266
2017-07-05,45.21429443359375
2017-07-06,44.965335845947266
2017-07-07,45.55549240112305
2017-07-10,46.06184005737305
2017-07-11,46.12580871582031
2017-07-12,46.807220458984375
2017-07-13,46.97236251831055
2017-07-14,47.41026306152344
2017-07-17,47.28281021118164
2017-07-18,47.87693405151367
2017-07-19,48.14919662475586
2017-07-20,48.01332092285156
2017-07-21,48.24987030029297
2017-07-24,48.61784744262695
2017-07-25,47.147918701171875
2017-07-26,47.00410079956055
2017-07-27,46.32418441772461
2017-07-28,46.693153381347656
2017-07-31,46.146141052246094
2017-08-01,46.162513732910156
2017-08-02,46.14068603515625
2017-08-03,45.806434631347656
2017-08-04,46.02017593383789
2017-08-07,46.089603424072266
2017-08-08,45.96215057373047
2017-08-09,45.76923751831055
2017-08-10,44.99261474609375
2017-08-11,45.347198486328125
2017-08-14,45.75783157348633
2017-08-15,45.735511779785156
2017-08-16,45.970584869384766
2017-08-17,45.1780891418457
2017-08-18,45.1627197265625
2017-08-21,44.96384811401367
2017-08-22,45.858009338378906
2017-08-23,45.972564697265625
2017-08-24,45.68889617919922
2017-08-25,45.421592712402344
2017-08-28,45.31843566894531
2017-08-29,45.689395904541016
2017-08-30,46.10002136230469
2017-08-31,46.584041595458984
2017-09-01,46.48535919189453
2017-09-05,46.04448318481445
2017-09-06,46.012733459472656
2017-09-07,46.41642379760742
2017-09-08,45.94777297973633
2017-09-11,46.07571792602539
2017-09-12,46.2239990234375
2017-09-13,46.37377166748047
2017-09-14,45.87883758544922
2017-09-15,45.63979721069336
2017-09-18,45.3774528503418
2017-09-19,45.71518325805664
2017-09-20,46.19969940185547
2017-09-21,46.24284744262695
2017-09-22,46.04844665527344
2017-09-25,45.673519134521484
2017-09-26,45.86643981933594
2017-09-27,46.83995056152344
2017-09-28,47.088401794433594
2017-09-29,47.56500244140625
2017-10-02,47.27537536621094
2017-10-03,47.49953079223633
2017-10-04,47.19651794433594
2017-10-05,48.10307693481445
2017-10-06,48.54594421386719
2017-10-09,48.452213287353516
2017-10-10,48.234004974365234
2017-10-11,49.05972671508789
2017-10-12,48.98930358886719
2017-10-13,49.08104705810547
2017-10-16,49.196102142333984
2017-10-17,49.20503234863281
2017-10-18,49.23626708984375
2017-10-19,48.82167053222656
2017-10-20,49.007652282714844
2017-10-23,48.028194427490234
2017-10-24,48.1318359375
2017-10-25,48.27020263671875
2017-10-26,48.23200988769531
2017-10-27,50.54850387573242
2017-10-30,50.44137954711914
2017-10-31,50.41807556152344
2017-11-01,50.85747146606445
2017-11-02,50.861427307128906
2017-11-03,51.203617095947266
2017-11-06,50.877296447753906
2017-11-07,51.24577331542969
2017-11-08,51.56912612915039
2017-11-09,51.14311599731445
2017-11-10,50.98491668701172
2017-11-13,50.86986541748047
2017-11-14,50.882259368896484
2017-11-15,50.62983703613281
2017-11-16,51.20461654663086
2017-11-17,50.539573669433594
2017-11-20,50.504356384277344
2017-11-21,51.30330276489258
2017-11-22,51.376197814941406
2017-11-24,51.6068115234375
2017-11-27,52.281272888183594
2017-11-28,51.94403839111328
2017-11-29,50.667030334472656
2017-11-30,50.65462875366211
2017-12-01,50.09720230102539
2017-12-04,49.52738952636719
2017-12-05,49.84825134277344
2017-12-06,50.504356384277344
2017-12-07,51.12675476074219
2017-12-08,51.43026351928711
2017-12-11,51.631107330322266
2017-12-12,51.600364685058594
2017-12-13,51.6068115234375
2017-12-14,52.03033447265625
2017-12-15,52.776206970214844
2017-12-18,53.41843032836914
2017-12-19,53.09806823730469
2017-12-20,52.813899993896484
2017-12-21,52.748443603515625
2017-12-22,52.57437515258789
2017-12-26,52.40674591064453
2017-12-27,52.04124069213867
2017-12-28,51.98025131225586
2017-12-29,51.89394760131836
2018-01-02,52.816383361816406
2018-01-03,53.683265686035156
2018-01-04,53.87767028808594
2018-01-05,54.6627197265625
2018-01-08,54.896305084228516
2018-01-09,54.86258316040039
2018-01-10,54.68156814575195
2018-01-11,54.82587814331055
2018-01-12,55.65606689453125
2018-01-16,55.63126754760742
2018-01-17,56.13811111450195
2018-01-18,56.02949905395508
2018-01-19,56.412357330322266
2018-01-22,57.319908142089844
2018-01-23,58.02214813232422
2018-01-24,57.737979888916016
2018-01-25,58.04198455810547
2018-01-26,58.313255310058594
2018-01-29,58.30035400390625
2018-01-30,57.71070098876953
2018-01-31,58.02064895629883
2018-02-01,57.9095573425293
2018-02-02,55.14228439331055
2018-02-05,52.36012649536133
2018-02-06,53.590030670166016
2018-02-07,52.00206756591797
2018-02-08,49.6682243347168
2018-02-09,51.466461181640625
2018-02-12,52.16869354248047
2018-02-13,52.1766357421875
2018-02-14,53.04946517944336
2018-02-15,54.03240203857422
2018-02-16,54.29425048828125
2018-02-20,54.67412567138672
2018-02-21,55.1145133972168
2018-02-22,54.88093566894531
2018-02-23,55.88071823120117
2018-02-26,56.72182083129883
2018-02-27,55.45918655395508
2018-02-28,54.78670120239258
2018-03-01,53.04054260253906
2018-03-02,53.506710052490234
2018-03-05,54.10232925415039
2018-03-06,54.3071403503418
2018-03-07,55.03020095825195
2018-03-08,55.84154510498047
2018-03-09,57.52968215942383
2018-03-12,57.75086975097656
2018-03-13,56.445091247558594
2018-03-14,57.00648498535156
2018-03-15,57.01094436645508
2018-03-16,56.32408905029297
2018-03-19,54.543212890625
2018-03-20,54.438568115234375
2018-03-21,54.0998420715332
2018-03-22,52.026859283447266
2018-03-23,50.66256332397461
2018-03-26,52.2316780090332
2018-03-27,49.845767974853516
2018-03-28,49.818992614746094
2018-03-29,51.169403076171875
2018-04-02,49.91371536254883
2018-04-03,50.25788497924805
2018-04-04,50.8396110534668
2018-04-05,50.97201919555664
2018-04-06,49.941986083984375
2018-04-09,50.35905075073242
2018-04-10,51.161964416503906
2018-04-11,50.583221435546875
2018-04-12,51.205108642578125
2018-04-13,51.044429779052734
2018-04-16,51.47637939453125
2018-04-17,53.270652770996094
2018-04-18,53.16749572753906
2018-04-19,53.942134857177734
2018-04-20,53.21113586425781
2018-04-23,52.93788528442383
2018-04-24,50.583709716796875
2018-04-25,50.643218994140625
2018-04-26,51.57854080200195
2018-04-27,51.08311080932617
2018-04-30,50.45228958129883
2018-05-01,51.443153381347656
2018-05-02,50.801918029785156
2018-05-03,50.76919174194336
2018-05-04,51.98371505737305
2018-05-07,52.310035705566406
2018-05-08,52.26639938354492
2018-05-09,53.6971549987793
2018-05-10,54.431617736816406
2018-05-11,54.46583557128906
2018-05-14,54.56204605102539
2018-05-15,53.52208709716797
2018-05-16,53.64805603027344
2018-05-17,53.4903450012207
2018-05-18,52.883827209472656
2018-05-21,53.53944778442383
2018-05-22,53.05095291137695
2018-05-23,53.54490280151367
2018-05-24,53.522579193115234
2018-05-25,53.34504318237305
2018-05-29,52.58428955078125
2018-05-30,52.95524597167969
2018-05-31,53.80774688720703
2018-06-01,55.51919174194336
2018-06-04,56.500633239746094
2018-06-05,56.51898193359375
2018-06-06,56.38111877441406
2018-06-07,55.735416412353516
2018-06-08,55.587135314941406
2018-06-11,56.03942108154297
2018-06-12,56.50212097167969
2018-06-13,56.277469635009766
2018-06-14,57.13690948486328
2018-06-15,57.14385223388672
2018-06-18,58.195220947265625
2018-06-19,57.92742156982422
2018-06-20,58.01569366455078
2018-06-21,57.411651611328125
2018-06-22,57.30353546142578
2018-06-25,55.78252410888672
2018-06-26,55.467613220214844
2018-06-27,54.749507904052734
2018-06-28,55.25733947753906
2018-06-29,55.3282585144043
2018-07-02,55.91395568847656
2018-07-03,54.69545364379883
2018-07-05,55.7557487487793
2018-07-06,56.54427719116211
2018-07-09,57.23262405395508
2018-07-10,57.17261505126953
2018-07-11,57.225181579589844
2018-07-12,58.692138671875
2018-07-13,58.95697021484375
2018-07-16,58.71099090576172
2018-07-17,59.451904296875
2018-07-18,59.30709457397461
2018-07-19,58.86472702026367
2018-07-20,58.763057708740234
2018-07-23,59.784175872802734
2018-07-24,61.89584732055664
2018-07-25,62.67048263549805
2018-07-26,62.90009689331055
2018-07-27,61.42074203491211
2018-07-30,60.49037551879883
2018-07-31,60.36738204956055
2018-08-01,60.50376892089844
2018-08-02,60.808265686035156
2018-08-03,60.6872673034668
2018-08-06,60.73982620239258
2018-08-07,61.605224609375
2018-08-08,61.773345947265625
2018-08-09,61.94642639160156
2018-08-10,61.37660217285156
2018-08-13,61.24766159057617
2018-08-14,61.59926986694336
2018-08-15,60.22456741333008
2018-08-16,59.833274841308594
2018-08-17,59.55902862548828
2018-08-20,59.896751403808594
2018-08-21,59.59175491333008
2018-08-22,59.87492752075195
2018-08-23,59.77821731567383
2018-08-24,60.53551483154297
2018-08-27,61.58538818359375
2018-08-28,61.05623245239258
2018-08-29,61.95634078979492
2018-08-30,61.45148468017578
2018-08-31,60.41350555419922
2018-09-04,59.36263656616211
2018-09-05,58.84092330932617
2018-09-06,58.09504318237305
2018-09-07,57.76723861694336
2018-09-10,57.757808685302734
2018-09-11,58.38862991333008
2018-09-12,57.66755294799805
2018-09-13,58.28795623779297
2018-09-14,58.14910125732422
2018-09-17,57.33181381225586
2018-09-18,57.58820343017578
2018-09-19,58.07768630981445
2018-09-20,58.86025619506836
2018-09-21,57.82971954345703
2018-09-24,58.190757751464844
2018-09-25,58.750160217285156
2018-09-26,58.54386901855469
2018-09-27,59.24559020996094
2018-09-28,59.18757247924805
2018-10-01,59.27882385253906
2018-10-02,59.51686477661133
2018-10-03,59.657711029052734
2018-10-04,57.93386459350586
2018-10-05,57.396278381347656
2018-10-08,56.98069763183594
2018-10-09,56.47732162475586
2018-10-10,53.62077713012695
2018-10-11,53.526554107666016
2018-10-12,55.052032470703125
2018-10-15,54.16778564453125
2018-10-16,55.60746765136719
2018-10-17,55.330238342285156
2018-10-18,53.955528259277344
2018-10-19,54.3765754699707
2018-10-22,54.609657287597656
2018-10-23,54.735130310058594
2018-10-24,52.10770034790039
2018-10-25,54.332435607910156
2018-10-26,53.137245178222656
2018-10-29,50.58867645263672
2018-10-30,51.38860321044922
2018-10-31,53.400089263916016
2018-11-01,53.06434631347656
2018-11-02,52.45881271362305
2018-11-05,51.581024169921875
2018-11-06,52.360618591308594
2018-11-07,54.22431945800781
2018-11-08,53.679298400878906
2018-11-09,52.8734130859375
2018-11-12,51.50861740112305
2018-11-13,51.38066864013672
2018-11-14,51.75806427001953
2018-11-15,52.802001953125
2018-11-16,52.64231491088867
2018-11-19,50.58470153808594
2018-11-20,50.87035369873047
2018-11-21,51.458030700683594
2018-11-23,50.77712631225586
2018-11-26,52.00404739379883
2018-11-27,51.795265197753906
2018-11-28,53.86923599243164
2018-11-29,53.97189712524414
2018-11-30,54.27589797973633
2018-12-03,54.87101745605469
2018-12-04,52.113155364990234
2018-12-06,53.00136184692383
2018-12-07,51.406951904296875
2018-12-10,51.55424118041992
2018-12-11,52.15928268432617
2018-12-12,52.750919342041016
2018-12-13,52.66264724731445
2018-12-14,51.68070602416992
2018-12-17,50.41261672973633
2018-12-18,51.016658782958984
2018-12-19,50.73398208618164
2018-12-20,50.059513092041016
2018-12-21,48.578182220458984
2018-12-24,48.41353225708008
2018-12-26,51.549774169921875
2018-12-27,51.76898193359375
2018-12-28,51.43174743652344
2018-12-31,51.35885238647461
2019-01-02,51.86668014526367
2019-01-03,50.389312744140625
2019-01-04,53.09955978393555
2019-01-07,52.9844970703125
2019-01-08,53.375789642333984
2019-01-09,53.295448303222656
2019-01-10,53.08070755004883
2019-01-11,52.42906188964844
2019-01-14,51.80915069580078
2019-01-15,53.41893005371094
2019-01-16,53.60837936401367
2019-01-17,54.05124282836914
2019-01-18,54.46583557128906
2019-01-22,53.09013748168945
2019-01-23,53.340579986572266
2019-01-24,53.257755279541016
2019-01-25,54.10530090332031
2019-01-28,53.06830978393555
2019-01-29,52.59916687011719
2019-01-30,54.00958251953125
2019-01-31,55.36396408081055
2019-02-01,55.08525466918945
2019-02-04,56.178775787353516
2019-02-05,56.83291244506836
2019-02-06,55.30743408203125
2019-02-07,54.488155364990234
2019-02-08,54.3071403503418
2019-02-11,54.30466079711914
2019-02-12,55.61193084716797
2019-02-13,55.55192184448242
2019-02-14,55.62680435180664
2019-02-15,55.229068756103516
2019-02-19,55.47257995605469
2019-02-20,55.236507415771484
2019-02-21,54.40186309814453
2019-02-22,55.06640625
2019-02-25,55.01830291748047
2019-02-26,55.30247497558594
2019-02-27,55.34809875488281
2019-02-28,55.540016174316406
2019-03-01,56.58494186401367
2019-03-04,56.922664642333984
2019-03-05,57.62837600708008
2019-03-06,57.42157745361328
2019-03-07,56.699501037597656
2019-03-08,56.650901794433594
2019-03-11,58.309288024902344
2019-03-12,59.17418670654297
2019-03-13,59.18014144897461
2019-03-14,58.7947998046875
2019-03-15,58.74073791503906
