Date,IBM
2015-07-01,100.47909545898438
2015-07-02,100.84562683105469
2015-07-06,100.625732421875
2015-07-07,100.79063415527344
2015-07-08,99.66669464111328
2015-07-09,100.0881576538086
2015-07-10,101.98182678222656
2015-07-13,103.4661636352539
2015-07-14,102.99580383300781
2015-07-15,102.94692993164062
2015-07-16,104.45575714111328
2015-07-17,105.378173828125
2015-07-20,105.8118667602539
2015-07-21,99.61168670654297
2015-07-22,97.9501953125
2015-07-23,98.79315185546875
2015-07-24,97.58367156982422
2015-07-27,97.16829681396484
2015-07-28,97.76690673828125
2015-07-29,98.40222930908203
2015-07-30,98.32278442382812
2015-07-31,98.95195770263672
2015-08-03,96.9483413696289
2015-08-04,96.27031707763672
2015-08-05,96.45360565185547
2015-08-06,96.2811279296875
2015-08-07,95.54200744628906
2015-08-10,96.54596710205078
2015-08-11,95.78221130371094
2015-08-12,96.18255615234375
2015-08-13,95.51121520996094
2015-08-14,95.9300537109375
2015-08-17,96.27495574951172
2015-08-18,96.09019470214844
2015-08-19,94.81523132324219
2015-08-20,94.02684783935547
2015-08-21,91.6801986694336
2015-08-24,88.36652374267578
2015-08-25,86.8205337524414
2015-08-26,90.35594177246094
2015-08-27,91.4892578125
2015-08-28,91.14435577392578
2015-08-31,91.0888900756836
2015-09-01,87.87992858886719
2015-09-02,89.33968353271484
2015-09-03,90.40521240234375
2015-09-04,88.50817108154297
2015-09-08,90.68241119384766
2015-09-09,89.33968353271484
2015-09-10,90.04798889160156
2015-09-11,90.76861572265625
2015-09-14,89.70921325683594
2015-09-15,90.8671646118164
2015-09-16,91.40914154052734
2015-09-17,91.24288177490234
2015-09-18,89.00708770751953
2015-09-21,90.22042846679688
2015-09-22,88.95779418945312
2015-09-23,88.4835433959961
2015-09-24,88.94547271728516
2015-09-25,89.56756591796875
2015-09-28,87.7813720703125
2015-09-29,87.75060272216797
2015-09-30,89.29039001464844
2015-10-01,88.44043731689453
2015-10-02,89.05021667480469
2015-10-05,91.79720306396484
2015-10-06,91.63707733154297
2015-10-07,92.44393157958984
2015-10-08,93.79280853271484
2015-10-09,93.8605728149414
2015-10-12,93.0906753540039
2015-10-13,92.1544418334961
2015-10-14,92.3946533203125
2015-10-15,92.44393157958984
2015-10-16,92.62870025634766
2015-10-19,91.90808868408203
2015-10-20,86.62344360351562
2015-10-21,86.79591369628906
2015-10-22,88.74840545654297
2015-10-23,89.11178588867188
2015-10-26,88.4835433959961
2015-10-27,84.91118621826172
2015-10-28,86.74047088623047
2015-10-29,86.56800842285156
2015-10-30,86.2785415649414
2015-11-02,86.45714569091797
2015-11-03,87.38720703125
2015-11-04,87.23321533203125
2015-11-05,86.16152954101562
2015-11-06,85.95011138916016
2015-11-09,84.12232208251953
2015-11-10,84.2218017578125
2015-11-11,83.94204711914062
2015-11-12,82.71106719970703
2015-11-13,81.90907287597656
2015-11-16,83.12760925292969
2015-11-17,83.19601440429688
2015-11-18,84.43939971923828
2015-11-19,85.01138305664062
2015-11-20,86.10557556152344
2015-11-23,86.08069610595703
2015-11-24,86.16771697998047
2015-11-25,85.79470825195312
2015-11-27,86.08069610595703
2015-11-30,86.67752075195312
2015-12-01,87.8338851928711
2015-12-02,86.85162353515625
2015-12-03,86.36666107177734
2015-12-04,87.30545806884766
2015-12-07,86.75833892822266
2015-12-08,85.82581329345703
2015-12-09,84.9305419921875
2015-12-10,85.03622436523438
2015-12-11,83.66226959228516
2015-12-14,84.5077896118164
2015-12-15,85.66416931152344
2015-12-16,86.59669494628906
2015-12-17,85.01757049560547
2015-12-18,83.86743927001953
2015-12-21,84.2404556274414
2015-12-22,85.75118255615234
2015-12-23,86.13041687011719
2015-12-24,85.95011138916016
2015-12-28,85.55224609375
2015-12-29,86.90132904052734
2015-12-30,86.6277847290039
2015-12-31,85.5584487915039
2016-01-04,84.52021789550781
2016-01-05,84.45805358886719
2016-01-06,84.0353012084961
2016-01-07,82.59915924072266
2016-01-08,81.83447265625
2016-01-11,82.8292007446289
2016-01-12,82.62405395507812
2016-01-13,81.54850006103516
2016-01-14,82.6302719116211
2016-01-15,80.83973693847656
2016-01-19,79.64607238769531
2016-01-20,75.76046752929688
2016-01-21,76.41323852539062
2016-01-22,76.1583480834961
2016-01-25,75.89722442626953
2016-01-26,76.21430206298828
2016-01-27,75.20092010498047
2016-01-28,75.98429870605469
2016-01-29,77.58202362060547
2016-02-01,77.60689544677734
2016-02-02,76.431884765625
2016-02-03,77.53852081298828
2016-02-04,79.36011505126953
2016-02-05,79.93206787109375
2016-02-08,79.74991607666016
2016-02-09,77.92230224609375
2016-02-10,75.48544311523438
2016-02-11,74.01585388183594
2016-02-12,76.0193099975586
2016-02-16,77.08699035644531
2016-02-17,79.19727325439453
2016-02-18,83.18537139892578
2016-02-19,83.5810317993164
2016-02-22,84.01439666748047
2016-02-23,83.15396118164062
2016-02-24,83.40518951416016
2016-02-25,84.47289276123047
2016-02-26,82.92157745361328
2016-02-29,82.29354858398438
2016-03-01,84.39120483398438
2016-03-02,85.60336303710938
2016-03-03,86.5454330444336
2016-03-04,86.5454330444336
2016-03-07,88.0213623046875
2016-03-08,87.34309387207031
2016-03-09,88.18466186523438
2016-03-10,88.04650115966797
2016-03-11,89.40933990478516
2016-03-14,89.67314147949219
2016-03-15,89.78619384765625
2016-03-16,90.93551635742188
2016-03-17,92.34864807128906
2016-03-18,92.38005065917969
2016-03-21,93.34724426269531
2016-03-22,93.01436614990234
2016-03-23,91.31864166259766
2016-03-24,92.92018127441406
2016-03-28,93.20277404785156
2016-03-29,93.78688049316406
2016-03-30,93.20905303955078
2016-03-31,95.11834716796875
2016-04-01,95.79037475585938
2016-04-04,95.50773620605469
2016-04-05,94.2076644897461
2016-04-06,94.2202377319336
2016-04-07,93.10858154296875
2016-04-08,93.7994384765625
2016-04-11,93.73661041259766
2016-04-12,93.97529602050781
2016-04-13,94.98014068603516
2016-04-14,94.93621826171875
2016-04-15,95.28791809082031
2016-04-18,95.79663848876953
2016-04-19,90.43936157226562
2016-04-20,91.7645492553711
2016-04-21,93.76802062988281
2016-04-22,93.2656021118164
2016-04-25,93.46029663085938
2016-04-26,93.6298599243164
2016-04-27,94.50283813476562
2016-04-28,92.36746215820312
2016-04-29,91.65779113769531
2016-05-02,91.23699188232422
2016-05-03,90.5210189819336
2016-05-04,90.59640502929688
2016-05-05,91.99065399169922
2016-05-06,93.39839172363281
2016-05-09,93.4300765991211
2016-05-10,95.0978012084961
2016-05-11,94.45100402832031
2016-05-12,94.38123321533203
2016-05-13,93.67105865478516
2016-05-16,94.7743911743164
2016-05-17,93.84859466552734
2016-05-18,93.4300765991211
2016-05-19,91.90186309814453
2016-05-20,93.373046875
2016-05-23,93.06864166259766
2016-05-24,94.04517364501953
2016-05-25,96.1884994506836
2016-05-26,96.66404724121094
2016-05-27,96.9177017211914
2016-05-31,97.48839569091797
2016-06-01,96.70848083496094
2016-06-02,97.33623504638672
2016-06-03,96.94941711425781
2016-06-06,96.84795379638672
2016-06-07,97.2284164428711
2016-06-08,97.65326690673828
2016-06-09,97.28549194335938
2016-06-10,96.61968994140625
2016-06-13,95.9284896850586
2016-06-14,95.7889633178711
2016-06-15,95.54804229736328
2016-06-16,95.7889633178711
2016-06-17,96.37873077392578
2016-06-20,97.4059829711914
2016-06-21,97.68497467041016
2016-06-22,96.96841430664062
2016-06-23,98.50930786132812
2016-06-24,92.9544906616211
2016-06-27,90.99508666992188
2016-06-28,92.39015197753906
2016-06-29,94.14026641845703
2016-06-30,96.24552154541016
2016-07-01,96.60697174072266
2016-07-05,96.18212890625
2016-07-06,96.61968994140625
2016-07-07,96.7655029296875
2016-07-08,97.94496154785156
2016-07-11,98.49662780761719
2016-07-12,99.58096313476562
2016-07-13,100.202392578125
2016-07-14,101.63548278808594
2016-07-15,101.31842803955078
2016-07-18,101.36920928955078
2016-07-19,101.19157409667969
2016-07-20,102.3203353881836
2016-07-21,101.74332427978516
2016-07-22,102.77056884765625
2016-07-25,103.13835144042969
2016-07-26,102.8022689819336
2016-07-27,102.61837005615234
2016-07-28,102.32667541503906
2016-07-29,101.85108184814453
2016-08-01,102.37738800048828
2016-08-02,101.82569885253906
2016-08-03,101.8827896118164
2016-08-04,102.4408187866211
2016-08-05,103.6773681640625
2016-08-08,103.63898468017578
2016-08-09,103.46627807617188
2016-08-10,103.66455078125
2016-08-11,104.5919189453125
2016-08-12,103.58141326904297
2016-08-15,103.53662109375
2016-08-16,102.78192901611328
2016-08-17,102.6156234741211
2016-08-18,103.20401000976562
2016-08-19,102.35977935791016
2016-08-22,102.334228515625
2016-08-23,102.5004653930664
2016-08-24,101.72660827636719
2016-08-25,101.45793914794922
2016-08-26,101.25968170166016
2016-08-29,102.1551284790039
2016-08-30,101.95046997070312
2016-08-31,101.61785125732422
2016-09-01,102.03997039794922
2016-09-02,102.04637908935547
2016-09-06,102.55805206298828
2016-09-07,103.38313293457031
2016-09-08,101.69461059570312
2016-09-09,99.57756805419922
2016-09-12,101.24050903320312
2016-09-13,99.6543197631836
2016-09-14,98.52865600585938
2016-09-15,99.55836486816406
2016-09-16,98.39433288574219
2016-09-19,99.05309295654297
2016-09-20,98.78448486328125
2016-09-21,99.47522735595703
2016-09-22,99.84622192382812
2016-09-23,99.12345123291016
2016-09-26,98.48390197753906
2016-09-27,100.26831817626953
2016-09-28,101.24050903320312
2016-09-29,101.12537384033203
2016-09-30,101.59868621826172
2016-10-03,100.80558776855469
2016-10-04,100.07009887695312
2016-10-05,100.46659088134766
2016-10-06,100.33868408203125
2016-10-07,99.5647964477539
2016-10-10,100.42821502685547
2016-10-11,99.00189971923828
2016-10-12,98.68211364746094
2016-10-13,98.31758880615234
2016-10-14,98.78448486328125
2016-10-17,98.9891357421875
2016-10-18,96.39881896972656
2016-10-19,96.74418640136719
2016-10-20,96.91046905517578
2016-10-21,95.70166778564453
2016-10-24,96.30288696289062
2016-10-25,96.50115203857422
2016-10-26,97.0959701538086
2016-10-27,98.0809555053711
2016-10-28,97.6076431274414
2016-10-31,98.29840087890625
2016-11-01,97.72277069091797
2016-11-02,97.1855239868164
2016-11-03,97.45413970947266
2016-11-04,97.49249267578125
2016-11-07,99.59678649902344
2016-11-08,100.1453628540039
2016-11-09,99.91297149658203
2016-11-10,103.40455627441406
2016-11-11,104.08222198486328
2016-11-14,102.10733032226562
2016-11-15,102.40422821044922
2016-11-16,102.80433654785156
2016-11-17,103.13346099853516
2016-11-18,103.51428985595703
2016-11-21,105.05030822753906
2016-11-22,104.98578643798828
2016-11-23,104.54046630859375
2016-11-25,105.28911590576172
2016-11-28,106.17976379394531
2016-11-29,105.54080200195312
2016-11-30,104.69535827636719
2016-12-01,103.14640808105469
2016-12-02,103.27546691894531
2016-12-05,103.15930938720703
2016-12-06,103.48846435546875
2016-12-07,106.35398864746094
2016-12-08,106.72189331054688
2016-12-09,107.47052764892578
2016-12-12,106.81221008300781
2016-12-13,108.61287689208984
2016-12-14,108.75487518310547
2016-12-15,108.43859100341797
2016-12-16,107.60607147216797
2016-12-19,107.57377624511719
2016-12-20,108.16757202148438
2016-12-21,107.9933090209961
2016-12-22,107.8190689086914
2016-12-23,107.59319305419922
2016-12-27,107.87067413330078
2016-12-28,107.25755310058594
2016-12-29,107.52214050292969
2016-12-30,107.12846374511719
2017-01-03,107.90293884277344
2017-01-04,109.23892211914062
2017-01-05,108.87749481201172
2017-01-06,109.41315460205078
2017-01-09,108.1998519897461
2017-01-10,106.82511901855469
2017-01-11,108.26435089111328
2017-01-12,108.3934555053711
2017-01-13,107.99974060058594
2017-01-17,108.35472869873047
2017-01-18,107.65125274658203
2017-01-19,107.65769958496094
2017-01-20,110.07151794433594
2017-01-23,110.3812484741211
2017-01-24,113.5242691040039
2017-01-25,115.06675720214844
2017-01-26,115.30557250976562
2017-01-27,114.42780303955078
2017-01-30,113.45976257324219
2017-01-31,112.63368225097656
2017-02-01,112.48523712158203
2017-02-02,112.6723861694336
2017-02-03,113.47264099121094
2017-02-06,113.49849700927734
2017-02-07,115.176513671875
2017-02-08,114.59757232666016
2017-02-09,115.27409362792969
2017-02-10,116.23025512695312
2017-02-13,116.67267608642578
2017-02-14,117.17353820800781
2017-02-15,118.18179321289062
2017-02-16,118.01917266845703
2017-02-17,117.52479553222656
2017-02-21,117.25807189941406
2017-02-22,117.83702087402344
2017-02-23,118.16229248046875
2017-02-24,117.9671401977539
2017-02-27,116.6986312866211
2017-02-28,116.9718246459961
2017-03-01,118.35739135742188
2017-03-02,117.4337158203125
2017-03-03,117.1214828491211
2017-03-06,117.39468383789062
2017-03-07,117.33612060546875
2017-03-08,116.73117065429688
2017-03-09,115.2545166015625
2017-03-10,115.67740631103516
2017-03-13,114.78618621826172
2017-03-14,114.30482482910156
2017-03-15,114.36337280273438
2017-03-16,115.29357147216797
2017-03-17,114.25927734375
2017-03-20,114.29180908203125
2017-03-21,113.10795593261719
2017-03-22,113.6933364868164
2017-03-23,113.71939086914062
2017-03-24,113.07540130615234
2017-03-27,113.03636169433594
2017-03-28,113.5177230834961
2017-03-29,113.14696502685547
2017-03-30,113.09490203857422
2017-03-31,113.27706909179688
2017-04-03,113.51123809814453
2017-04-04,113.52423858642578
2017-04-05,112.45743560791016
2017-04-06,112.17770385742188
2017-04-07,111.97607421875
2017-04-10,111.3646011352539
2017-04-11,110.96131896972656
2017-04-12,111.01336669921875
2017-04-13,110.27827453613281
2017-04-17,111.29955291748047
2017-04-18,110.61654663085938
2017-04-19,105.17839813232422
2017-04-20,105.57522583007812
2017-04-21,104.32626342773438
2017-04-24,104.56692504882812
2017-04-25,104.33277893066406
2017-04-26,104.11807250976562
2017-04-27,104.2872085571289
2017-04-28,104.26773834228516
2017-05-01,103.32449340820312
2017-05-02,103.49360656738281
2017-05-03,103.18789672851562
2017-05-04,103.46113586425781
2017-05-05,100.85911560058594
2017-05-08,100.51756286621094
2017-05-09,99.91323852539062
2017-05-10,99.3483657836914
2017-05-11,98.95426177978516
2017-05-12,98.77035522460938
2017-05-15,99.51911163330078
2017-05-16,100.94448852539062
2017-05-17,99.13816833496094
2017-05-18,99.03962707519531
2017-05-19,99.8279037475586
2017-05-22,100.26136779785156
2017-05-23,99.86067962646484
2017-05-24,100.17599487304688
2017-05-25,100.62921905517578
2017-05-26,100.1628646850586
2017-05-30,99.66365814208984
2017-05-31,100.25480651855469
2017-06-01,100.28108215332031
2017-06-02,99.87382507324219
2017-06-05,100.11030578613281
2017-06-06,100.08405303955078
2017-06-07,99.17101287841797
2017-06-08,99.90670776367188
2017-06-09,101.22041320800781
2017-06-12,101.92977905273438
2017-06-13,101.31893157958984
2017-06-14,101.02989196777344
2017-06-15,101.29922485351562
2017-06-16,102.0611343383789
2017-06-19,101.70646667480469
2017-06-20,101.77871704101562
2017-06-21,101.01676177978516
2017-06-22,101.41744232177734
2017-06-23,101.22696685791016
2017-06-26,101.96261596679688
2017-06-27,101.6473388671875
2017-06-28,102.02174377441406
2017-06-29,101.24009704589844
2017-06-30,101.04305267333984
2017-07-03,102.19254302978516
2017-07-05,100.93792724609375
2017-07-06,100.07746887207031
2017-07-07,100.45842742919922
2017-07-10,100.7737045288086
2017-07-11,100.62267303466797
2017-07-12,100.95762634277344
2017-07-13,100.91170501708984
2017-07-14,101.31233978271484
2017-07-17,100.5044174194336
2017-07-18,101.15470123291016
2017-07-19,96.90489959716797
2017-07-20,96.99028778076172
2017-07-21,96.60932159423828
2017-07-24,95.89335632324219
2017-07-25,96.02470397949219
2017-07-26,95.47953033447266
2017-07-27,95.2890625
2017-07-28,94.7767105102539
2017-07-31,95.02629852294922
2017-08-01,95.44011688232422
2017-08-02,94.8818130493164
2017-08-03,95.20365905761719
2017-08-04,95.3481674194336
2017-08-07,94.23809051513672
