Date,CSX
2016-07-26,8.342082977294922
2016-07-27,8.193948745727539
2016-07-28,8.234611511230469
2016-07-29,8.228800773620605
2016-08-01,8.150381088256836
2016-08-02,8.034192085266113
2016-08-03,8.19104290008545
2016-08-04,8.14747142791748
2016-08-05,8.31594181060791
2016-08-08,8.272371292114258
2016-08-09,8.20846939086914
2016-08-10,8.132948875427246
2016-08-11,8.156185150146484
2016-08-12,8.150381088256836
2016-08-15,8.13585376739502
2016-08-16,8.124237060546875
2016-08-17,8.185234069824219
2016-08-18,8.327559471130371
2016-08-19,8.327559471130371
2016-08-22,8.26365852355957
2016-08-23,8.286890983581543
2016-08-24,8.272371292114258
2016-08-25,8.14747142791748
2016-08-26,8.188138961791992
2016-08-29,8.296298027038574
2016-08-30,8.32845687866211
2016-08-31,8.267068862915039
2016-09-01,8.237834930419922
2016-09-02,8.226139068603516
2016-09-06,8.220296859741211
2016-09-07,8.422001838684082
2016-09-08,8.462929725646973
2016-09-09,8.153058052062988
2016-09-12,8.38107681274414
2016-09-13,8.357687950134277
2016-09-14,8.462929725646973
2016-09-15,8.544781684875488
2016-09-16,8.57401180267334
2016-09-19,8.55647087097168
2016-09-20,8.506778717041016
2016-09-21,8.685094833374023
2016-09-22,8.64416790008545
2016-09-23,8.664636611938477
2016-09-26,8.685094833374023
2016-09-27,8.658787727355957
2016-09-28,8.772798538208008
2016-09-29,8.766949653625488
2016-09-30,8.916037559509277
2016-10-03,8.895576477050781
2016-10-04,8.819573402404785
2016-10-05,8.97743034362793
2016-10-06,9.079744338989258
2016-10-07,9.076820373535156
2016-10-10,9.012506484985352
2016-10-11,8.907268524169922
2016-10-12,8.831262588500977
2016-10-13,9.106049537658691
2016-10-14,9.070974349975586
2016-10-17,9.065123558044434
2016-10-18,9.068050384521484
2016-10-19,9.082664489746094
2016-10-20,8.86926555633545
2016-10-21,8.85465145111084
2016-10-24,8.889730453491211
2016-10-25,9.018352508544922
2016-10-26,8.880956649780273
2016-10-27,8.860494613647461
2016-10-28,8.851723670959473
2016-10-31,8.918962478637695
2016-11-01,8.889730453491211
2016-11-02,8.986196517944336
2016-11-03,9.100203514099121
2016-11-04,9.038817405700684
2016-11-07,9.369147300720215
2016-11-08,9.37499713897705
2016-11-09,9.904109954833984
2016-11-10,10.094121932983398
2016-11-11,10.108736991882324
2016-11-14,10.167205810546875
2016-11-15,10.094121932983398
2016-11-16,9.901185035705566
2016-11-17,9.927497863769531
2016-11-18,9.939191818237305
2016-11-21,10.117510795593262
2016-11-22,10.237366676330566
2016-11-23,10.21105670928955
2016-11-25,10.287063598632812
2016-11-28,10.18715763092041
2016-11-29,10.225357055664062
2016-11-30,10.522128105163574
2016-12-01,10.7601318359375
2016-12-02,10.718995094299316
2016-12-05,10.733686447143555
2016-12-06,10.592647552490234
2016-12-07,10.90998649597168
2016-12-08,10.936432838439941
2016-12-09,10.951122283935547
2016-12-12,10.877662658691406
2016-12-13,10.883541107177734
2016-12-14,10.718995094299316
2016-12-15,10.774821281433105
2016-12-16,10.589706420898438
2016-12-19,10.645536422729492
2016-12-20,10.7601318359375
2016-12-21,10.724872589111328
2016-12-22,10.780696868896484
2016-12-23,10.768949508666992
2016-12-27,10.83065128326416
2016-12-28,10.73075008392334
2016-12-29,10.645536422729492
2016-12-30,10.557387351989746
2017-01-03,10.545633316040039
2017-01-04,10.763069152832031
2017-01-05,10.86884880065918
2017-01-06,11.024579048156738
2017-01-09,10.86884880065918
2017-01-10,10.995197296142578
2017-01-11,11.177372932434082
2017-01-12,11.277275085449219
2017-01-13,11.400681495666504
2017-01-17,11.19206428527832
2017-01-18,10.836525917053223
2017-01-19,13.372296333312988
2017-01-20,13.025574684143066
2017-01-23,13.51333999633789
2017-01-24,13.71901798248291
2017-01-25,14.042234420776367
2017-01-26,14.280240058898926
2017-01-27,14.121570587158203
2017-01-30,13.954086303710938
2017-01-31,13.630871772766113
2017-02-01,13.83655071258545
2017-02-02,13.607365608215332
2017-02-03,13.74840259552002
2017-02-06,13.886502265930176
2017-02-07,14.00991439819336
2017-02-08,14.092187881469727
2017-02-09,14.03048038482666
2017-02-10,14.036359786987305
2017-02-13,14.077499389648438
2017-02-14,14.103941917419434
2017-02-15,13.910012245178223
2017-02-16,14.012850761413574
2017-02-17,14.26260757446289
2017-02-21,14.371328353881836
2017-02-22,14.218530654907227
2017-02-23,14.077499389648438
2017-02-24,14.298698425292969
2017-02-27,14.366538047790527
2017-02-28,14.322299003601074
2017-03-01,14.51400375366211
2017-03-02,14.322299003601074
2017-03-03,14.593642234802246
2017-03-06,14.685073852539062
2017-03-07,14.286903381347656
2017-03-08,14.053898811340332
2017-03-09,14.033251762390137
2017-03-10,14.09814453125
2017-03-13,14.18072509765625
2017-03-14,14.106990814208984
2017-03-15,14.14238166809082
2017-03-16,14.039152145385742
2017-03-17,13.82679557800293
2017-03-20,13.82679557800293
2017-03-21,13.455170631408691
2017-03-22,13.699971199035645
2017-03-23,13.599692344665527
2017-03-24,13.661629676818848
2017-03-27,13.629188537597656
2017-03-28,13.962467193603516
2017-03-29,13.944775581359863
2017-03-30,13.962467193603516
2017-03-31,13.729470252990723
2017-04-03,13.744213104248047
2017-04-04,13.947723388671875
2017-04-05,13.903480529785156
2017-04-06,14.071596145629883
2017-04-07,13.989012718200684
2017-04-10,14.062746047973633
2017-04-11,13.924123764038086
2017-04-12,13.685225486755371
2017-04-13,13.691123962402344
2017-04-17,13.930025100708008
2017-04-18,13.753059387207031
2017-04-19,13.841546058654785
2017-04-20,14.617236137390137
2017-04-21,14.974117279052734
2017-04-24,14.785348892211914
2017-04-25,15.024252891540527
2017-04-26,14.98001480102539
2017-04-27,15.11568546295166
2017-04-28,14.994760513305664
2017-05-01,15.195318222045898
2017-05-02,15.186468124389648
2017-05-03,15.195318222045898
2017-05-04,15.25430679321289
2017-05-05,15.48436450958252
2017-05-08,15.280854225158691
2017-05-09,15.280854225158691
2017-05-10,15.25430679321289
2017-05-11,15.378175735473633
2017-05-12,15.378175735473633
2017-05-15,15.142228126525879
2017-05-16,15.077339172363281
2017-05-17,14.590693473815918
2017-05-18,14.81484317779541
2017-05-19,14.859085083007812
2017-05-22,15.177621841430664
2017-05-23,15.277898788452148
2017-05-24,15.434215545654297
2017-05-25,15.86483383178711
2017-05-26,15.974370002746582
2017-05-30,16.05133628845215
2017-05-31,16.036537170410156
2017-06-01,16.160871505737305
2017-06-02,16.146076202392578
2017-06-05,15.995088577270508
2017-06-06,15.971410751342773
2017-06-07,15.918120384216309
2017-06-08,15.91515827178955
2017-06-09,15.704968452453613
2017-06-12,15.844112396240234
2017-06-13,15.947725296020508
2017-06-14,15.743459701538086
2017-06-15,15.776019096374512
2017-06-16,15.613194465637207
2017-06-19,15.767139434814453
2017-06-20,15.432611465454102
2017-06-21,15.450380325317383
2017-06-22,15.571751594543457
2017-06-23,15.586554527282715
2017-06-26,15.725696563720703
2017-06-27,15.78490161895752
2017-06-28,16.157917022705078
2017-06-29,15.932926177978516
2017-06-30,16.15199089050293
2017-07-03,16.13126564025879
2017-07-05,16.308895111083984
2017-07-06,16.160871505737305
2017-07-07,16.23784637451172
2017-07-10,16.24968147277832
2017-07-11,16.027660369873047
2017-07-12,16.338504791259766
2017-07-13,16.2319278717041
2017-07-14,16.305931091308594
2017-07-17,16.169754028320312
2017-07-18,16.175676345825195
2017-07-19,15.355647087097168
2017-07-20,15.05960464477539
2017-07-21,15.299392700195312
2017-07-24,15.04479694366455
2017-07-25,15.263867378234863
2017-07-26,15.411890029907227
2017-07-27,14.802045822143555
2017-07-28,14.799086570739746
2017-07-31,14.606658935546875
2017-08-01,14.387588500976562
2017-08-02,14.251411437988281
2017-08-03,14.585935592651367
2017-08-04,14.429034233093262
2017-08-07,14.689550399780273
2017-08-08,14.843488693237305
2017-08-09,15.00927448272705
2017-08-10,14.754676818847656
2017-08-11,14.881980895996094
2017-08-14,15.024075508117676
2017-08-15,15.13657283782959
2017-08-16,14.914542198181152
2017-08-17,14.470480918884277
2017-08-18,14.440878868103027
2017-08-21,14.417192459106445
2017-08-22,14.778365135192871
2017-08-23,14.46751880645752
2017-08-24,14.322461128234863
2017-08-25,14.461603164672852
2017-08-28,14.65402603149414
2017-08-29,14.796698570251465
2017-08-30,14.983963966369629
2017-08-31,14.92154312133789
2017-09-01,14.796698570251465
2017-09-05,14.561881065368652
2017-09-06,14.924520492553711
2017-09-07,15.299039840698242
2017-09-08,15.200947761535645
2017-09-11,15.477387428283691
2017-09-12,15.432801246643066
2017-09-13,15.477387428283691
2017-09-14,15.48036003112793
2017-09-15,15.599254608154297
2017-09-18,15.411988258361816
2017-09-19,15.391185760498047
2017-09-20,15.697346687316895
2017-09-21,15.709233283996582
2017-09-22,15.783548355102539
2017-09-25,15.851909637451172
2017-09-26,15.92622184753418
2017-09-27,16.000534057617188
2017-09-28,15.958918571472168
2017-09-29,16.128341674804688
2017-10-02,15.688430786132812
2017-10-03,15.492247581481934
2017-10-04,15.403075218200684
2017-10-05,15.560611724853516
2017-10-06,15.560611724853516
2017-10-09,15.697346687316895
2017-10-10,15.572501182556152
2017-10-11,15.777602195739746
2017-10-12,15.92622184753418
2017-10-13,15.703292846679688
2017-10-16,15.706258773803711
2017-10-17,16.119430541992188
2017-10-18,15.955949783325195
2017-10-19,16.068899154663086
2017-10-20,16.205631256103516
2017-10-23,16.086734771728516
2017-10-24,16.14915657043457
2017-10-25,15.7300443649292
2017-10-26,15.560611724853516
2017-10-27,15.617093086242676
2017-10-30,15.337682723999023
2017-10-31,14.989908218383789
2017-11-01,14.906684875488281
2017-11-02,15.343623161315918
2017-11-03,15.251482963562012
2017-11-06,15.203922271728516
2017-11-07,15.403075218200684
2017-11-08,15.304987907409668
2017-11-09,14.930458068847656
2017-11-10,14.885875701904297
2017-11-13,14.787784576416016
2017-11-14,14.683752059936523
2017-11-15,14.454873085021973
2017-11-16,14.897764205932617
2017-11-17,14.83831787109375
2017-11-20,14.775895118713379
2017-11-21,14.927491188049316
2017-11-22,15.162306785583496
2017-11-24,15.129611015319824
2017-11-27,15.058282852172852
2017-11-28,15.495219230651855
2017-11-29,16.244178771972656
2017-11-30,16.635059356689453
2017-12-01,16.75143051147461
2017-12-04,17.00506019592285
2017-12-05,16.646991729736328
2017-12-06,16.59925079345703
2017-12-07,16.757396697998047
2017-12-08,16.846914291381836
2017-12-11,16.999088287353516
2017-12-12,17.002073287963867
2017-12-13,17.21392822265625
2017-12-14,17.10054588317871
2017-12-15,15.79360580444336
2017-12-18,15.9905424118042
2017-12-19,16.36650848388672
2017-12-20,16.53360366821289
2017-12-21,16.375459671020508
2017-12-22,16.411266326904297
2017-12-26,16.372480392456055
2017-12-27,16.45304298400879
2017-12-28,16.411266326904297
2017-12-29,16.414257049560547
2018-01-02,16.811105728149414
2018-01-03,17.022960662841797
2018-01-04,16.94239616394043
2018-01-05,17.222881317138672
2018-01-08,17.527238845825195
2018-01-09,17.68239402770996
2018-01-10,17.449655532836914
2018-01-11,17.51231575012207
2018-01-12,17.67940902709961
2018-01-16,17.345218658447266
2018-01-17,17.21392822265625
2018-01-18,17.32134437561035
2018-01-19,17.154253005981445
2018-01-22,17.225862503051758
2018-01-23,17.03787612915039
2018-01-24,16.969249725341797
2018-01-25,16.75143051147461
2018-01-26,17.279573440551758
2018-01-29,17.07667350769043
2018-01-30,16.96626853942871
2018-01-31,16.939411163330078
2018-02-01,16.882720947265625
2018-02-02,16.485864639282227
2018-02-05,15.5131254196167
2018-02-06,16.059173583984375
2018-02-07,15.805545806884766
2018-02-08,15.059576988220215
2018-02-09,15.184898376464844
2018-02-12,15.862237930297852
2018-02-13,15.981590270996094
2018-02-14,16.456029891967773
2018-02-15,16.57836151123047
2018-02-16,16.73949432373047
2018-02-20,16.28892707824707
2018-02-21,16.399333953857422
2018-02-22,16.408287048339844
2018-02-23,16.661916732788086
2018-02-26,16.772314071655273
2018-02-27,16.447071075439453
2018-02-28,16.093568801879883
2018-03-01,16.333234786987305
2018-03-02,16.489017486572266
2018-03-05,16.890457153320312
2018-03-06,16.81855583190918
2018-03-07,16.85150909423828
2018-03-08,16.85150909423828
2018-03-09,17.375782012939453
2018-03-12,17.25295066833496
2018-03-13,17.219995498657227
2018-03-14,17.025264739990234
2018-03-15,17.001304626464844
2018-03-16,17.052227020263672
2018-03-19,16.98332405090332
2018-03-20,17.06720733642578
2018-03-21,17.04623794555664
2018-03-22,16.56390953063965
2018-03-23,16.258338928222656
2018-03-26,16.6717586517334
2018-03-27,16.387161254882812
2018-03-28,16.27031707763672
2018-03-29,16.689739227294922
2018-04-02,16.39914321899414
2018-04-03,16.69573402404785
2018-04-04,16.617839813232422
2018-04-05,16.65677833557129
2018-04-06,16.282299041748047
2018-04-09,16.303274154663086
2018-04-10,16.554927825927734
2018-04-11,16.480030059814453
2018-04-12,16.8095703125
2018-04-13,16.653785705566406
2018-04-16,16.899442672729492
2018-04-17,16.947376251220703
2018-04-18,18.27751922607422
2018-04-19,18.331449508666992
2018-04-20,17.98692512512207
2018-04-23,18.076801300048828
2018-04-24,17.732284545898438
2018-04-25,17.97195053100586
2018-04-26,17.747262954711914
2018-04-27,18.05883026123047
2018-04-30,17.792200088500977
2018-05-01,17.930004119873047
2018-05-02,17.789199829101562
2018-05-03,17.70232391357422
2018-05-04,17.96596336364746
2018-05-07,18.124740600585938
2018-05-08,18.145709991455078
2018-05-09,18.649003982543945
2018-05-10,18.8167667388916
2018-05-11,18.90065574645996
2018-05-14,18.843734741210938
2018-05-15,18.756855010986328
2018-05-16,18.95757484436035
2018-05-17,19.02947235107422
2018-05-18,19.10137176513672
2018-05-21,19.176271438598633
2018-05-22,19.014493942260742
2018-05-23,19.038461685180664
2018-05-24,19.302095413208008
2018-05-25,19.376989364624023
2018-05-29,19.239181518554688
2018-05-30,19.732181549072266
2018-05-31,19.434579849243164
2018-06-01,19.672067642211914
2018-06-04,19.446605682373047
2018-06-05,19.446605682373047
2018-06-06,19.63899803161621
2018-06-07,19.765254974365234
2018-06-08,20.162057876586914
2018-06-11,20.225189208984375
2018-06-12,20.06586456298828
2018-06-13,19.879487991333008
2018-06-14,19.80733871459961
2018-06-15,20.035808563232422
2018-06-18,19.87346839904785
2018-06-19,19.488691329956055
2018-06-20,19.500713348388672
2018-06-21,19.254213333129883
2018-06-22,19.473655700683594
2018-06-25,19.263229370117188
2018-06-26,19.293291091918945
2018-06-27,19.173044204711914
2018-06-28,19.115928649902344
2018-06-29,19.173044204711914
2018-07-02,19.317340850830078
2018-07-03,19.194087982177734
2018-07-05,19.34739875793457
2018-07-06,19.539798736572266
2018-07-09,19.99070930480957
2018-07-10,19.855438232421875
2018-07-11,19.482677459716797
2018-07-12,19.443601608276367
2018-07-13,19.45261573791504
2018-07-16,19.239185333251953
2018-07-17,19.371448516845703
2018-07-18,20.74224090576172
2018-07-19,20.787336349487305
2018-07-20,20.880525588989258
2018-07-23,21.12702751159668
2018-07-24,20.787336349487305
2018-07-25,21.328433990478516
2018-07-26,21.310401916503906
2018-07-27,21.12401580810547
2018-07-30,21.130037307739258
2018-07-31,21.247268676757812
2018-08-01,21.229228973388672
2018-08-02,21.370525360107422
2018-08-03,21.4216251373291
2018-08-06,21.68917465209961
2018-08-07,21.821449279785156
2018-08-08,21.806411743164062
2018-08-09,21.6951847076416
2018-08-10,21.761320114135742
2018-08-13,21.827451705932617
2018-08-14,22.155122756958008
2018-08-15,21.992788314819336
2018-08-16,22.07695770263672
2018-08-17,22.15211296081543
2018-08-20,22.176162719726562
2018-08-21,22.45272445678711
2018-08-22,22.164140701293945
2018-08-23,22.230276107788086
2018-08-24,22.440698623657227
2018-08-27,22.696226119995117
2018-08-28,22.60904884338379
2018-08-29,22.49181365966797
2018-08-30,22.374221801757812
2018-08-31,22.35913848876953
2018-09-04,22.564167022705078
2018-09-05,22.40135955810547
2018-09-06,22.328998565673828
2018-09-07,22.1993465423584
2018-09-10,22.407390594482422
2018-09-11,22.344070434570312
2018-09-12,22.35311508178711
2018-09-13,22.063676834106445
2018-09-14,22.154125213623047
2018-09-17,22.11191749572754
2018-09-18,22.344070434570312
2018-09-19,22.307893753051758
2018-09-20,22.02448272705078
2018-09-21,22.307893753051758
2018-09-24,22.099857330322266
2018-09-25,22.10589027404785
2018-09-26,22.28076171875
2018-09-27,22.374221801757812
2018-09-28,22.325979232788086
2018-10-01,22.62144660949707
2018-10-02,22.410402297973633
2018-10-03,22.609386444091797
2018-10-04,22.512914657592773
2018-10-05,22.47673225402832
2018-10-08,22.540048599243164
2018-10-09,22.494815826416016
2018-10-10,20.97225570678711
2018-10-11,20.73406982421875
2018-10-12,21.165210723876953
2018-10-15,21.36420440673828
2018-10-16,21.76820945739746
2018-10-17,21.31897735595703
2018-10-18,20.697887420654297
2018-10-19,20.483823776245117
2018-10-22,20.59537696838379
2018-10-23,20.146141052246094
2018-10-24,19.871784210205078
2018-10-25,20.01650047302246
2018-10-26,19.874797821044922
2018-10-29,19.805450439453125
2018-10-30,20.746129989624023
2018-10-31,20.76120376586914
2018-11-01,20.981292724609375
2018-11-02,20.857681274414062
2018-11-05,20.830547332763672
2018-11-06,21.21646499633789
2018-11-07,21.801366806030273
2018-11-08,21.608415603637695
2018-11-09,21.30389976501465
2018-11-12,20.996368408203125
2018-11-13,21.189327239990234
2018-11-14,21.255661010742188
2018-11-15,21.77423095703125
2018-11-16,21.891822814941406
2018-11-19,21.732032775878906
2018-11-20,20.869749069213867
2018-11-21,21.168228149414062
2018-11-23,21.038585662841797
2018-11-26,21.231538772583008
2018-11-27,21.22852897644043
2018-11-28,21.934032440185547
2018-11-29,21.70419692993164
2018-11-30,21.964275360107422
2018-12-03,22.12152862548828
2018-12-04,21.350374221801758
2018-12-06,21.1144962310791
2018-12-07,20.57317352294922
2018-12-10,20.654829025268555
2018-12-11,20.59131622314453
2018-12-12,20.830223083496094
2018-12-13,20.818130493164062
2018-12-14,19.907861709594727
2018-12-17,19.560091018676758
2018-12-18,19.32118797302246
2018-12-19,18.764739990234375
2018-12-20,18.631675720214844
2018-12-21,18.356483459472656
2018-12-24,17.769804000854492
2018-12-26,18.664945602416992
2018-12-27,18.767770767211914
2018-12-28,18.773807525634766
2018-12-31,18.78893280029297
2019-01-02,18.7344970703125
2019-01-03,18.441164016723633
2019-01-04,18.988527297973633
2019-01-07,18.88570785522461
2019-01-08,19.157873153686523
2019-01-09,19.348400115966797
2019-01-10,19.563112258911133
2019-01-11,19.723388671875
2019-01-14,19.738513946533203
2019-01-15,19.69012451171875
2019-01-16,19.771778106689453
2019-01-17,19.6840763092041
2019-01-18,20.370555877685547
2019-01-22,19.907861709594727
2019-01-23,19.68105697631836
2019-01-24,19.671981811523438
2019-01-25,20.019760131835938
2019-01-28,19.841333389282227
2019-01-29,19.78387451171875
2019-01-30,20.04999351501465
2019-01-31,19.86855125427246
2019-02-01,20.019760131835938
2019-02-04,20.38869857788086
2019-02-05,20.645751953125
2019-02-06,20.59131622314453
2019-02-07,20.627607345581055
2019-02-08,20.790910720825195
2019-02-11,20.93001937866211
2019-02-12,21.50762367248535
2019-02-13,21.510650634765625
2019-02-14,21.661861419677734
2019-02-15,21.937057495117188
2019-02-19,21.9279842376709
2019-02-20,22.15176773071289
2019-02-21,21.94612693786621
2019-02-22,22.1699161529541
2019-02-25,22.021732330322266
2019-02-26,22.003589630126953
2019-02-27,22.046064376831055
2019-02-28,22.049102783203125
2019-03-01,21.98234748840332
2019-03-04,22.097640991210938
2019-03-05,21.98538589477539
2019-03-06,21.860984802246094
2019-03-07,21.85188102722168
2019-03-08,21.776025772094727
2019-03-11,22.134057998657227
2019-03-12,22.046064376831055
2019-03-13,22.44353485107422
