Date,HUBB
2016-03-07,82.68362426757812
2016-03-08,81.11652374267578
2016-03-09,80.44255828857422
2016-03-10,81.00279998779297
2016-03-11,81.65240478515625
2016-03-14,80.97846221923828
2016-03-15,81.5306167602539
2016-03-16,82.26950073242188
2016-03-17,83.21136474609375
2016-03-18,83.63360595703125
2016-03-21,83.4468765258789
2016-03-22,83.2357406616211
2016-03-23,81.95285034179688
2016-03-24,81.97718811035156
2016-03-28,82.77294921875
2016-03-29,84.08830261230469
2016-03-30,85.56613159179688
2016-03-31,86.01273345947266
2016-04-01,87.88837432861328
2016-04-04,86.58110809326172
2016-04-05,85.66357421875
2016-04-06,86.39435577392578
2016-04-07,86.57296752929688
2016-04-08,87.26317596435547
2016-04-11,86.46742248535156
2016-04-12,86.69477081298828
2016-04-13,88.59478759765625
2016-04-14,87.88026428222656
2016-04-15,88.48924255371094
2016-04-18,88.66786193847656
2016-04-19,88.17254638671875
2016-04-20,88.07513427734375
2016-04-21,88.5379867553711
2016-04-22,87.85591888427734
2016-04-25,87.15760040283203
2016-04-26,86.86529541015625
2016-04-27,86.62979888916016
2016-04-28,85.72038269042969
2016-04-29,85.87466430664062
2016-05-02,86.1832046508789
2016-05-03,85.94776916503906
2016-05-04,84.88408660888672
2016-05-05,85.43619537353516
2016-05-06,85.70418548583984
2016-05-09,84.71354675292969
2016-05-10,86.59732055664062
2016-05-11,86.32127380371094
2016-05-12,86.4349365234375
2016-05-13,84.57551574707031
2016-05-16,85.46868896484375
2016-05-17,85.16014862060547
2016-05-18,84.95714569091797
2016-05-19,84.0802001953125
2016-05-20,85.09520721435547
2016-05-23,85.26570129394531
2016-05-24,85.63921356201172
2016-05-25,86.28068542480469
2016-05-26,86.41133880615234
2016-05-27,86.55020141601562
2016-05-31,86.80342864990234
2016-06-01,86.52571868896484
2016-06-02,86.44403076171875
2016-06-03,85.26778411865234
2016-06-06,86.44403076171875
2016-06-07,86.41133880615234
2016-06-08,86.54202270507812
2016-06-09,86.35417938232422
2016-06-10,83.87105560302734
2016-06-13,84.14058685302734
2016-06-14,83.67501831054688
2016-06-15,83.39730072021484
2016-06-16,82.90719604492188
2016-06-17,82.25373077392578
2016-06-20,83.2747573852539
2016-06-21,82.83368682861328
2016-06-22,83.18490600585938
2016-06-23,84.41831970214844
2016-06-24,82.42528533935547
2016-06-27,80.18720245361328
2016-06-28,80.76715087890625
2016-06-29,82.8663558959961
2016-06-30,86.14998626708984
2016-07-01,86.21533203125
2016-07-05,84.94109344482422
2016-07-06,85.39036560058594
2016-07-07,85.72523498535156
2016-07-08,86.63188934326172
2016-07-11,87.08112335205078
2016-07-12,86.56656646728516
2016-07-13,86.73809814453125
2016-07-14,87.1546630859375
2016-07-15,87.3343734741211
2016-07-18,87.20367431640625
2016-07-19,87.00762939453125
2016-07-20,86.95863342285156
2016-07-21,86.35417938232422
2016-07-22,86.25616455078125
2016-07-25,85.11260986328125
2016-07-26,87.00762939453125
2016-07-27,86.55020141601562
2016-07-28,86.7625732421875
2016-07-29,88.0776596069336
2016-08-01,86.59918975830078
2016-08-02,85.65169525146484
2016-08-03,85.8395767211914
2016-08-04,85.35765838623047
2016-08-05,86.36235809326172
2016-08-08,86.41133880615234
2016-08-09,86.14998626708984
2016-08-10,87.21184539794922
2016-08-11,87.3588638305664
2016-08-12,87.32620239257812
2016-08-15,87.70194244384766
2016-08-16,87.39971160888672
2016-08-17,87.08930969238281
2016-08-18,88.306396484375
2016-08-19,88.13484191894531
2016-08-22,88.13484191894531
2016-08-23,88.63311767578125
2016-08-24,87.88982391357422
2016-08-25,88.306396484375
2016-08-26,88.15119171142578
2016-08-29,88.93171691894531
2016-08-30,89.08783721923828
2016-08-31,88.98922729492188
2016-09-01,88.89064025878906
2016-09-02,89.38362121582031
2016-09-06,88.6441421508789
2016-09-07,88.20870971679688
2016-09-08,87.72393035888672
2016-09-09,85.23443603515625
2016-09-12,86.11358642578125
2016-09-13,84.70862579345703
2016-09-14,83.90342712402344
2016-09-15,84.66754150390625
2016-09-16,84.4128189086914
2016-09-19,85.1030044555664
2016-09-20,84.46212768554688
2016-09-21,86.12181091308594
2016-09-22,88.09368896484375
2016-09-23,87.1488265991211
2016-09-26,86.94339752197266
2016-09-27,87.67462921142578
2016-09-28,88.81668853759766
2016-09-29,87.59248352050781
2016-09-30,88.52091217041016
2016-10-03,87.39527130126953
2016-10-04,86.55724334716797
2016-10-05,86.75442504882812
2016-10-06,86.6558609008789
2016-10-07,85.57954406738281
2016-10-10,85.61238861083984
2016-10-11,84.45391845703125
2016-10-12,84.37996673583984
2016-10-13,83.43511199951172
2016-10-14,85.03723907470703
2016-10-17,84.83187103271484
2016-10-18,84.82364654541016
2016-10-19,85.41519165039062
2016-10-20,85.31661224365234
2016-10-21,85.9410171508789
2016-10-24,86.17108917236328
2016-10-25,86.12181091308594
2016-10-26,86.43399047851562
2016-10-27,86.2039566040039
2016-10-28,85.9410171508789
2016-10-31,85.87529754638672
2016-11-01,85.07011413574219
2016-11-02,83.91986083984375
2016-11-03,84.32247161865234
2016-11-04,84.76611328125
2016-11-07,86.59832000732422
2016-11-08,86.69690704345703
2016-11-09,89.04673767089844
2016-11-10,90.5995864868164
2016-11-11,90.73104858398438
2016-11-14,92.18531799316406
2016-11-15,91.95526123046875
2016-11-16,91.89773559570312
2016-11-17,91.52801513671875
2016-11-18,90.82142639160156
2016-11-21,91.3472671508789
2016-11-22,92.59613800048828
2016-11-23,92.85906982421875
2016-11-25,92.99050903320312
2016-11-28,92.14723205566406
2016-11-29,92.13897705078125
2016-11-30,92.8251724243164
2016-12-01,93.23023986816406
2016-12-02,93.54438781738281
2016-12-05,93.98259735107422
2016-12-06,93.90817260742188
2016-12-07,94.99945831298828
2016-12-08,94.86720275878906
2016-12-09,96.10726165771484
2016-12-12,96.54542541503906
2016-12-13,96.74384307861328
2016-12-14,95.50373840332031
2016-12-15,95.3714599609375
2016-12-16,96.72730255126953
2016-12-19,96.5041275024414
2016-12-20,98.00048065185547
2016-12-21,97.4217758178711
2016-12-22,97.39697265625
2016-12-23,97.694580078125
2016-12-27,97.95085906982422
2016-12-28,96.83477783203125
2016-12-29,97.02491760253906
2016-12-30,96.47927856445312
2017-01-03,97.25640106201172
2017-01-04,98.07489776611328
2017-01-05,97.7028579711914
2017-01-06,97.91781616210938
2017-01-09,96.41317749023438
2017-01-10,97.11589050292969
2017-01-11,98.0335464477539
2017-01-12,97.94261169433594
2017-01-13,98.92642211914062
2017-01-17,97.33084106445312
2017-01-18,97.32258605957031
2017-01-19,97.4879150390625
2017-01-20,97.2481460571289
2017-01-23,97.17375946044922
2017-01-24,98.14929962158203
2017-01-25,98.4882583618164
2017-01-26,98.13276672363281
2017-01-27,97.88475036621094
2017-01-30,97.39697265625
2017-01-31,100.92709350585938
2017-02-01,101.00975799560547
2017-02-02,100.9766845703125
2017-02-03,103.95291137695312
2017-02-06,102.91951751708984
2017-02-07,102.20026397705078
2017-02-08,101.42312622070312
2017-02-09,101.5802230834961
2017-02-10,101.56368255615234
2017-02-13,101.46448516845703
2017-02-14,101.20819854736328
2017-02-15,101.36527252197266
2017-02-16,100.96844482421875
2017-02-17,101.03458404541016
2017-02-21,102.02665710449219
2017-02-22,100.38145446777344
2017-02-23,99.629150390625
2017-02-24,100.05322265625
2017-02-27,100.43577575683594
2017-02-28,98.63959503173828
2017-03-01,101.18417358398438
2017-03-02,100.44407653808594
2017-03-03,100.44407653808594
2017-03-06,101.10099792480469
2017-03-07,100.27775573730469
2017-03-08,99.92848205566406
2017-03-09,99.32144927978516
2017-03-10,100.44407653808594
2017-03-13,100.6020736694336
2017-03-14,99.2216796875
2017-03-15,101.51678466796875
2017-03-16,100.44407653808594
2017-03-17,100.16132354736328
2017-03-20,99.2798843383789
2017-03-21,97.63337707519531
2017-03-22,98.08243560791016
2017-03-23,98.52315521240234
2017-03-24,97.83296966552734
2017-03-27,97.60844421386719
2017-03-28,98.6063003540039
2017-03-29,99.08030700683594
2017-03-30,100.1114273071289
2017-03-31,99.82870483398438
2017-04-03,100.01165771484375
2017-04-04,98.38180541992188
2017-04-05,96.86837005615234
2017-04-06,98.57307434082031
2017-04-07,99.23831939697266
2017-04-10,99.66241455078125
2017-04-11,99.68733978271484
2017-04-12,98.04086303710938
2017-04-13,97.25086212158203
2017-04-17,98.57307434082031
2017-04-18,98.34851837158203
2017-04-19,98.41505432128906
2017-04-20,98.89738464355469
2017-04-21,98.9555892944336
2017-04-24,101.05943298339844
2017-04-25,97.40054321289062
2017-04-26,94.91419219970703
2017-04-27,95.52122497558594
2017-04-28,94.0743408203125
2017-05-01,93.84978485107422
2017-05-02,94.11588287353516
2017-05-03,93.6917953491211
2017-05-04,93.23444366455078
2017-05-05,93.77494812011719
2017-05-08,93.5421142578125
2017-05-09,95.05554962158203
2017-05-10,95.47135925292969
2017-05-11,94.29051208496094
2017-05-12,92.42784118652344
2017-05-15,93.14295959472656
2017-05-16,93.21781921386719
2017-05-17,92.21163940429688
2017-05-18,92.91845703125
2017-05-19,94.93914794921875
2017-05-22,95.255126953125
2017-05-23,95.69584655761719
2017-05-24,96.76025390625
2017-05-25,97.25920867919922
2017-05-26,98.00373840332031
2017-05-30,96.77399444580078
2017-05-31,96.9664306640625
2017-06-01,97.97027587890625
2017-06-02,98.60607147216797
2017-06-05,98.55587768554688
2017-06-06,97.86986541748047
2017-06-07,97.68583679199219
2017-06-08,98.76502227783203
2017-06-09,99.54300689697266
2017-06-12,100.15373229980469
2017-06-13,100.02824401855469
2017-06-14,99.75216674804688
2017-06-15,99.47608184814453
2017-06-16,98.2881851196289
2017-06-19,97.91171264648438
2017-06-20,95.87049865722656
2017-06-21,94.32286071777344
2017-06-22,94.0467758178711
2017-06-23,94.43157958984375
2017-06-26,94.48180389404297
2017-06-27,93.87947845458984
2017-06-28,93.77069091796875
2017-06-29,93.93802642822266
2017-06-30,94.67420196533203
2017-07-03,94.95027160644531
2017-07-05,95.15105438232422
2017-07-06,94.42325592041016
2017-07-07,95.59444427490234
2017-07-10,95.43547821044922
2017-07-11,96.2469482421875
2017-07-12,96.1214599609375
2017-07-13,96.27204895019531
2017-07-14,96.82418060302734
2017-07-17,96.94966888427734
2017-07-18,96.88273620605469
2017-07-19,97.96187591552734
2017-07-20,98.00373840332031
2017-07-21,97.14205932617188
2017-07-24,97.301025390625
2017-07-25,100.93172454833984
2017-07-26,99.00761413574219
2017-07-27,99.88601684570312
2017-07-28,99.96964263916016
2017-07-31,99.37571716308594
2017-08-01,98.32161712646484
2017-08-02,99.91946411132812
2017-08-03,99.71869659423828
2017-08-04,99.78563690185547
2017-08-07,99.57648468017578
2017-08-08,98.93231964111328
2017-08-09,98.6646499633789
2017-08-10,96.64849853515625
2017-08-11,96.22183990478516
2017-08-14,96.5062484741211
2017-08-15,95.36019134521484
2017-08-16,95.5024185180664
2017-08-17,93.77910614013672
2017-08-18,93.40261840820312
2017-08-21,92.07247924804688
2017-08-22,92.67481994628906
2017-08-23,91.93025970458984
2017-08-24,92.00556182861328
2017-08-25,92.41548156738281
2017-08-28,92.26490020751953
2017-08-29,93.47721862792969
2017-08-30,94.34440612792969
2017-08-31,94.958984375
2017-09-01,94.958984375
2017-09-05,93.69613647460938
2017-09-06,93.51933288574219
2017-09-07,92.66059112548828
2017-09-08,94.25181579589844
2017-09-11,95.10211944580078
2017-09-12,96.6680908203125
2017-09-13,96.76913452148438
2017-09-14,95.13580322265625
2017-09-15,95.7756576538086
2017-09-18,95.96087646484375
2017-09-19,94.93372344970703
2017-09-20,95.39678955078125
2017-09-21,95.38836669921875
2017-09-22,95.93562316894531
2017-09-25,95.98614501953125
2017-09-26,96.74385833740234
2017-09-27,97.48472595214844
2017-09-28,97.5436782836914
2017-09-29,97.67835998535156
2017-10-02,98.68866729736328
2017-10-03,98.95807647705078
2017-10-04,99.53897857666016
2017-10-05,99.1348876953125
2017-10-06,98.62973022460938
2017-10-09,97.77098083496094
2017-10-10,97.67835998535156
2017-10-11,96.8448715209961
2017-10-12,98.32664489746094
2017-10-13,99.387451171875
2017-10-16,100.8102798461914
2017-10-17,100.08621215820312
2017-10-18,101.16388702392578
2017-10-19,101.72797393798828
2017-10-20,103.61383819580078
2017-10-23,102.14048767089844
2017-10-24,105.53340911865234
2017-10-25,106.07221221923828
2017-10-26,106.21533966064453
2017-10-27,106.02171325683594
2017-10-30,105.33975982666016
2017-10-31,105.92908477783203
2017-11-01,106.21533966064453
2017-11-02,106.24061584472656
2017-11-03,105.33975982666016
2017-11-06,105.70177459716797
2017-11-07,104.91036987304688
2017-11-08,104.04320526123047
2017-11-09,103.54647064208984
2017-11-10,103.21813201904297
2017-11-13,102.51094055175781
2017-11-14,102.23309326171875
2017-11-15,100.71765899658203
2017-11-16,101.28175354003906
2017-11-17,100.90288543701172
2017-11-20,101.40802001953125
2017-11-21,101.16388702392578
2017-11-22,101.87107849121094
2017-11-24,101.40802001953125
2017-11-27,102.1152114868164
2017-11-28,106.15638732910156
2017-11-29,106.48677825927734
2017-11-30,106.55451965332031
2017-12-01,105.32625579833984
2017-12-04,108.6722183227539
2017-12-05,107.35078430175781
2017-12-06,108.08775329589844
2017-12-07,110.7899398803711
2017-12-08,110.75605773925781
2017-12-11,110.74759674072266
2017-12-12,110.53582763671875
2017-12-13,109.55320739746094
2017-12-14,108.21480560302734
2017-12-15,109.16353607177734
2017-12-18,110.91699981689453
2017-12-19,111.94197082519531
2017-12-20,114.07662200927734
2017-12-21,114.54251861572266
2017-12-22,114.55099487304688
2017-12-26,116.47386169433594
2017-12-27,115.10157775878906
2017-12-28,115.19478607177734
2017-12-29,114.64417266845703
2018-01-02,113.67847442626953
2018-01-03,112.95000457763672
2018-01-04,114.80511474609375
2018-01-05,115.14395141601562
2018-01-08,115.24563598632812
2018-01-09,114.50016784667969
2018-01-10,113.64462280273438
2018-01-11,114.60179138183594
2018-01-12,117.1854248046875
2018-01-16,115.49974822998047
2018-01-17,115.3726577758789
2018-01-18,117.32942199707031
2018-01-19,117.15998077392578
2018-01-22,117.37176513671875
2018-01-23,116.49925231933594
2018-01-24,115.76232147216797
2018-01-25,117.04988098144531
2018-01-26,117.9223861694336
2018-01-29,116.92282104492188
2018-01-30,117.57511138916016
2018-01-31,115.16089630126953
2018-02-01,116.22824096679688
2018-02-02,113.38200378417969
2018-02-05,109.1889419555664
2018-02-06,110.5527572631836
2018-02-07,112.48412322998047
2018-02-08,109.82426452636719
2018-02-09,111.8996353149414
2018-02-12,112.9330825805664
2018-02-13,113.15330505371094
2018-02-14,115.00843048095703
2018-02-15,115.4573974609375
2018-02-16,114.75428771972656
2018-02-20,112.91613006591797
2018-02-21,113.50060272216797
2018-02-22,113.8394546508789
2018-02-23,113.94956970214844
2018-02-26,113.85639190673828
2018-02-27,113.4729995727539
2018-02-28,111.64981079101562
2018-03-01,110.34632110595703
2018-03-02,109.34098052978516
2018-03-05,109.76693725585938
2018-03-06,110.13329315185547
2018-03-07,107.11735534667969
2018-03-08,107.34737396240234
2018-03-09,107.60297393798828
2018-03-12,106.56356811523438
2018-03-13,106.95548248291016
2018-03-14,107.6285400390625
2018-03-15,106.46986389160156
2018-03-16,107.65408325195312
2018-03-19,106.89583587646484
2018-03-20,106.85323333740234
2018-03-21,106.80213165283203
2018-03-22,103.55614471435547
2018-03-23,100.8298568725586
2018-03-26,102.07373046875
2018-03-27,101.85222625732422
2018-03-28,102.1248550415039
2018-03-29,103.75208282470703
2018-04-02,99.96936798095703
2018-04-03,100.77873229980469
2018-04-04,101.07693481445312
2018-04-05,102.23560333251953
2018-04-06,100.011962890625
2018-04-09,99.99494171142578
2018-04-10,101.40068054199219
2018-04-11,99.92677307128906
2018-04-12,100.83838653564453
2018-04-13,100.91505432128906
2018-04-16,102.08222961425781
2018-04-17,102.87458038330078
2018-04-18,103.91397094726562
2018-04-19,103.01085662841797
2018-04-20,101.9374008178711
2018-04-23,101.26438903808594
2018-04-24,93.16219329833984
2018-04-25,91.93537902832031
2018-04-26,90.45295715332031
2018-04-27,89.26872253417969
2018-04-30,88.48490905761719
2018-05-01,87.33474731445312
2018-05-02,87.6500015258789
2018-05-03,87.44551086425781
2018-05-04,88.57862854003906
2018-05-07,89.25167846679688
2018-05-08,88.47638702392578
2018-05-09,89.21758270263672
2018-05-10,88.84273529052734
2018-05-11,89.20907592773438
2018-05-14,89.33687591552734
2018-05-15,89.61803436279297
2018-05-16,90.03548431396484
2018-05-17,90.33367919921875
2018-05-18,90.05252838134766
2018-05-21,91.04932403564453
2018-05-22,94.24418640136719
2018-05-23,94.02265930175781
2018-05-24,94.72981262207031
2018-05-25,94.16751861572266
2018-05-29,92.50619506835938
2018-05-30,94.48826599121094
2018-05-31,92.4031982421875
2018-06-01,92.63490295410156
2018-06-04,93.16687774658203
2018-06-05,94.21369171142578
2018-06-06,95.47503662109375
2018-06-07,96.24727630615234
2018-06-08,96.10140228271484
2018-06-11,96.17861938476562
2018-06-12,96.47891998291016
2018-06-13,96.08423614501953
2018-06-14,96.86505889892578
2018-06-15,96.83932495117188
2018-06-18,97.13106536865234
2018-06-19,94.62554931640625
2018-06-20,93.52725982666016
2018-06-21,92.60055541992188
2018-06-22,93.74178314208984
2018-06-25,92.53192138671875
2018-06-26,91.76824951171875
2018-06-27,91.58804321289062
2018-06-28,90.93596649169922
2018-06-29,90.73001861572266
2018-07-02,91.05608367919922
2018-07-03,92.83224487304688
2018-07-05,93.22694396972656
2018-07-06,93.15828704833984
2018-07-09,95.36347961425781
2018-07-10,97.39705657958984
2018-07-11,95.3720703125
2018-07-12,96.40171813964844
2018-07-13,97.26835632324219
2018-07-16,96.23009490966797
2018-07-17,97.26835632324219
2018-07-18,98.5210952758789
2018-07-19,99.18179321289062
2018-07-20,98.89006805419922
2018-07-23,97.77459716796875
2018-07-24,101.7130355834961
2018-07-25,104.19278717041016
2018-07-26,105.37689208984375
2018-07-27,104.62181091308594
2018-07-30,102.9142837524414
2018-07-31,105.75444030761719
2018-08-01,102.86280059814453
2018-08-02,101.32689666748047
2018-08-03,102.5882339477539
2018-08-06,101.92755126953125
2018-08-07,102.150634765625
2018-08-08,101.34407806396484
2018-08-09,101.42986297607422
2018-08-10,101.18106079101562
2018-08-13,101.65296173095703
2018-08-14,103.69512176513672
2018-08-15,103.67797088623047
2018-08-16,104.91354370117188
2018-08-17,105.76303100585938
2018-08-20,106.05476379394531
2018-08-21,107.43621826171875
2018-08-22,106.3636474609375
2018-08-23,106.78408813476562
2018-08-24,107.1616439819336
2018-08-27,108.83482360839844
2018-08-28,108.5345230102539
2018-08-29,108.81768035888672
2018-08-30,108.26516723632812
2018-08-31,109.0853042602539
2018-09-04,108.72270202636719
2018-09-05,110.0090103149414
2018-09-06,110.28526306152344
2018-09-07,111.45935821533203
2018-09-10,112.53844451904297
2018-09-11,113.85928344726562
2018-09-12,113.46214294433594
2018-09-13,115.23189544677734
2018-09-14,116.02613067626953
2018-09-17,115.57723999023438
2018-09-18,116.38008117675781
2018-09-19,116.57002258300781
2018-09-20,117.28655242919922
2018-09-21,118.04629516601562
2018-09-24,117.08799743652344
2018-09-25,116.12108612060547
2018-09-26,115.25780487060547
2018-09-27,115.33553314208984
2018-09-28,115.30960845947266
2018-10-01,115.47364044189453
2018-10-02,114.01468658447266
2018-10-03,113.0305404663086
2018-10-04,113.1600112915039
2018-10-05,111.01043701171875
2018-10-08,110.0090103149414
2018-10-09,108.74859619140625
2018-10-10,106.52130889892578
2018-10-11,103.7846908569336
2018-10-12,104.88970184326172
2018-10-15,106.08969116210938
2018-10-16,108.86085510253906
2018-10-17,107.0392837524414
2018-10-18,105.76161193847656
2018-10-19,103.62068939208984
2018-10-22,104.74296569824219
2018-10-23,92.50148010253906
2018-10-24,87.83109283447266
2018-10-25,88.10736083984375
2018-10-26,86.10449981689453
2018-10-29,84.98221588134766
2018-10-30,85.96639251708984
2018-10-31,87.79653930664062
2018-11-01,93.69284057617188
2018-11-02,93.20940399169922
2018-11-05,93.36477661132812
2018-11-06,94.7287826538086
2018-11-07,95.6093521118164
2018-11-08,95.6007080078125
2018-11-09,94.96186828613281
2018-11-12,92.35472869873047
2018-11-13,92.6050796508789
2018-11-14,91.396484375
2018-11-15,91.99214172363281
2018-11-16,92.45831298828125
2018-11-19,90.96485137939453
2018-11-20,90.59362030029297
2018-11-21,92.0439682006836
2018-11-23,91.06845092773438
2018-11-26,92.38063049316406
2018-11-27,90.7231216430664
2018-11-28,92.6396255493164
2018-11-29,92.82234954833984
2018-11-30,95.85028839111328
2018-12-03,97.10322570800781
2018-12-04,92.48301696777344
2018-12-06,92.46559143066406
2018-12-07,90.50786590576172
2018-12-10,90.38606262207031
2018-12-11,90.57747650146484
2018-12-12,92.53522491455078
2018-12-13,91.24745178222656
2018-12-14,89.52467346191406
2018-12-17,89.19402313232422
2018-12-18,87.3320083618164
2018-12-19,85.32206726074219
2018-12-20,84.57376098632812
2018-12-21,82.98150634765625
2018-12-24,80.71052551269531
2018-12-26,84.74781036376953
2018-12-27,85.9920654296875
2018-12-28,85.71363830566406
2018-12-31,86.435791015625
2019-01-02,86.15735626220703
2019-01-03,83.76459503173828
2019-01-04,87.3320083618164
2019-01-07,87.66264343261719
2019-01-08,87.9671630859375
2019-01-09,89.03738403320312
2019-01-10,90.22074127197266
2019-01-11,91.87394714355469
2019-01-14,91.19526672363281
2019-01-15,90.7166976928711
2019-01-16,91.40406799316406
2019-01-17,92.71791076660156
2019-01-18,93.62283325195312
2019-01-22,90.88202667236328
2019-01-23,90.41216278076172
2019-01-24,90.89070129394531
2019-01-25,91.90003967285156
2019-01-28,91.9609603881836
2019-01-29,93.79686737060547
2019-01-30,94.20577239990234
2019-01-31,95.12811279296875
2019-02-01,95.91120147705078
2019-02-04,96.79869842529297
2019-02-05,99.12187194824219
2019-02-06,100.27039337158203
2019-02-07,100.06159973144531
2019-02-08,100.34000396728516
2019-02-11,100.30522918701172
2019-02-12,100.89685821533203
2019-02-13,101.70606994628906
2019-02-14,100.80116271972656
2019-02-15,103.20265197753906
2019-02-19,103.26356506347656
2019-02-20,104.22936248779297
2019-02-21,103.75079345703125
2019-02-22,104.577392578125
2019-02-25,104.96894836425781
2019-02-26,103.56808471679688
2019-02-27,103.93614196777344
2019-02-28,103.4454116821289
2019-03-01,103.48920440673828
2019-03-04,102.6479721069336
2019-03-05,103.5593032836914
2019-03-06,104.24283599853516
2019-03-07,104.75983428955078
2019-03-08,103.22634887695312
2019-03-11,104.26033782958984
2019-03-12,104.03252410888672
2019-03-13,106.31962585449219
2019-03-14,106.20568084716797
2019-03-15,108.39639282226562
2019-03-18,108.01085662841797
