Date,BF.B
2016-09-21,31.426584243774414
2016-09-22,31.889240264892578
2016-09-23,31.76854133605957
2016-09-26,31.486921310424805
2016-09-27,31.621044158935547
2016-09-28,31.64115333557129
2016-09-29,31.5673828125
2016-09-30,31.80878448486328
2016-10-03,31.627744674682617
2016-10-04,31.379655838012695
2016-10-05,31.212034225463867
2016-10-06,31.29249382019043
2016-10-07,31.098051071166992
2016-10-10,31.359540939331055
2016-10-11,31.098051071166992
2016-10-12,30.78290557861328
2016-10-13,30.769489288330078
2016-10-14,30.407428741455078
2016-10-17,30.166040420532227
2016-10-18,30.42753028869629
2016-10-19,30.259912490844727
2016-10-20,29.944778442382812
2016-10-21,30.17275047302246
2016-10-24,30.42083740234375
2016-10-25,30.487882614135742
2016-10-26,30.487882614135742
2016-10-27,30.48118019104004
2016-10-28,30.863361358642578
2016-10-31,30.957244873046875
2016-11-01,30.689050674438477
2016-11-02,30.917003631591797
2016-11-03,30.809722900390625
2016-11-04,30.863361358642578
2016-11-07,31.48023223876953
2016-11-08,31.540590286254883
2016-11-09,30.595169067382812
2016-11-10,30.367183685302734
2016-11-11,30.400720596313477
2016-11-14,30.35378074645996
2016-11-15,30.54824447631836
2016-11-16,30.507993698120117
2016-11-17,30.769489288330078
2016-11-18,30.72926902770996
2016-11-21,31.279077529907227
2016-11-22,31.21873664855957
2016-11-23,30.72255516052246
2016-11-25,31.299196243286133
2016-11-28,31.305906295776367
2016-11-29,31.466827392578125
2016-11-30,30.52646255493164
2016-12-01,30.021608352661133
2016-12-02,30.311050415039062
2016-12-05,30.344717025756836
2016-12-06,30.25720977783203
2016-12-07,29.860061645507812
2016-12-08,30.721664428710938
2016-12-09,30.876493453979492
2016-12-12,30.566844940185547
2016-12-13,30.667821884155273
2016-12-14,30.12258529663086
2016-12-15,30.38510513305664
2016-12-16,30.533187866210938
2016-12-19,30.593772888183594
2016-12-20,30.51972198486328
2016-12-21,30.51972198486328
2016-12-22,30.25720977783203
2016-12-23,30.176433563232422
2016-12-27,30.284133911132812
2016-12-28,30.189889907836914
2016-12-29,30.378372192382812
2016-12-30,30.237016677856445
2017-01-03,30.344717025756836
2017-01-04,30.681283950805664
2017-01-05,30.479347229003906
2017-01-06,30.33124542236328
2017-01-09,30.12258529663086
2017-01-10,30.001419067382812
2017-01-11,29.853334426879883
2017-01-12,29.73217010498047
2017-01-13,29.590795516967773
2017-01-17,29.9273738861084
2017-01-18,30.136049270629883
2017-01-19,30.028343200683594
2017-01-20,30.3043212890625
2017-01-23,30.593772888183594
2017-01-24,30.869752883911133
2017-01-25,30.990917205810547
2017-01-26,30.755319595336914
2017-01-27,30.68801498413086
2017-01-30,30.613971710205078
2017-01-31,30.69473648071289
2017-02-01,30.29759407043457
2017-02-02,30.38510513305664
2017-02-03,30.762056350708008
2017-02-06,30.593772888183594
2017-02-07,30.815898895263672
2017-02-08,31.091886520385742
2017-02-09,31.40826988220215
2017-02-10,31.610187530517578
2017-02-13,31.54962158203125
2017-02-14,31.724620819091797
2017-02-15,31.97368049621582
2017-02-16,32.1890983581543
2017-02-17,32.44488525390625
2017-02-21,32.57278060913086
2017-02-22,32.82856369018555
2017-02-23,32.92953872680664
2017-02-24,32.90260314941406
2017-02-27,32.84874725341797
2017-02-28,32.821834564208984
2017-03-01,32.84874725341797
2017-03-02,32.90484619140625
2017-03-03,33.07374954223633
2017-03-06,32.756195068359375
2017-03-07,31.729188919067383
2017-03-08,31.32378387451172
2017-03-09,31.222434997558594
2017-03-10,31.35081672668457
2017-03-13,31.235946655273438
2017-03-14,31.310279846191406
2017-03-15,31.627836227416992
2017-03-16,31.540006637573242
2017-03-17,31.614320755004883
2017-03-20,31.627836227416992
2017-03-21,31.945404052734375
2017-03-22,32.10756301879883
2017-03-23,32.00621032714844
2017-03-24,31.8170223236084
2017-03-27,31.668371200561523
2017-03-28,31.634586334228516
2017-03-29,31.573780059814453
2017-03-30,31.32378387451172
2017-03-31,31.202165603637695
2017-04-03,30.999467849731445
2017-04-04,30.958932876586914
2017-04-05,30.877849578857422
2017-04-06,30.8508243560791
2017-04-07,30.857574462890625
2017-04-10,31.067039489746094
2017-04-11,31.046762466430664
2017-04-12,31.046762466430664
2017-04-13,30.722444534301758
2017-04-17,31.033252716064453
2017-04-18,31.269729614257812
2017-04-19,31.235946655273438
2017-04-20,31.161623001098633
2017-04-21,31.256221771240234
2017-04-24,31.71567726135254
2017-04-25,31.972421646118164
2017-04-26,31.594051361083984
2017-04-27,31.607568740844727
2017-04-28,31.972421646118164
2017-05-01,31.999454498291016
2017-05-02,32.094051361083984
2017-05-03,32.019718170166016
2017-05-04,32.70214080810547
2017-05-05,33.114295959472656
2017-05-08,33.371055603027344
2017-05-09,33.384559631347656
2017-05-10,33.276458740234375
2017-05-11,33.51969909667969
2017-05-12,33.2426643371582
2017-05-15,33.425106048583984
2017-05-16,34.09400939941406
2017-05-17,35.3237190246582
2017-05-18,35.52641296386719
2017-05-19,35.76288986206055
2017-05-22,38.458805084228516
2017-05-23,36.06694412231445
2017-05-24,36.71559143066406
2017-05-25,34.864253997802734
2017-05-26,34.952091217041016
2017-05-30,34.769676208496094
2017-05-31,35.100746154785156
2017-06-01,35.79439163208008
2017-06-02,35.6248779296875
2017-06-05,35.482486724853516
2017-06-06,35.4757194519043
2017-06-07,34.37726974487305
2017-06-08,33.39409255981445
2017-06-09,33.33305740356445
2017-06-12,33.41443634033203
2017-06-13,33.38731384277344
2017-06-14,33.45512771606445
2017-06-15,33.72633743286133
2017-06-16,33.54327392578125
2017-06-19,33.57716751098633
2017-06-20,33.48223114013672
2017-06-21,33.10930633544922
2017-06-22,33.048282623291016
2017-06-23,33.163551330566406
2017-06-26,33.15678405761719
2017-06-27,32.93979263305664
2017-06-28,33.373741149902344
2017-06-29,33.05506134033203
2017-06-30,32.95336151123047
2017-07-03,32.702476501464844
2017-07-05,32.6821403503418
2017-07-06,32.7702751159668
2017-07-07,32.66178512573242
2017-07-10,32.10578918457031
2017-07-11,32.112571716308594
2017-07-12,32.3363151550293
2017-07-13,32.05154037475586
2017-07-14,32.13291931152344
2017-07-17,32.302433013916016
2017-07-18,32.648223876953125
2017-07-19,32.66178512573242
2017-07-20,32.63467025756836
2017-07-21,32.72282028198242
2017-07-24,32.53295135498047
2017-07-25,33.10930633544922
2017-07-26,33.21779251098633
2017-07-27,34.329803466796875
2017-07-28,33.922969818115234
2017-07-31,33.49580383300781
2017-08-01,33.33305740356445
2017-08-02,33.18389129638672
2017-08-03,32.89911651611328
2017-08-04,32.89911651611328
2017-08-07,33.23813247680664
2017-08-08,33.1906623840332
2017-08-09,32.89231872558594
2017-08-10,32.57365036010742
2017-08-11,32.8448600769043
2017-08-14,33.24491882324219
2017-08-15,33.44155502319336
2017-08-16,33.99077606201172
2017-08-17,34.336578369140625
2017-08-18,34.492523193359375
2017-08-21,34.512882232666016
2017-08-22,34.50611114501953
2017-08-23,34.261993408203125
2017-08-24,33.86873245239258
2017-08-25,34.18062973022461
2017-08-28,33.929752349853516
2017-08-29,34.716278076171875
2017-08-30,36.03172302246094
2017-08-31,35.96391296386719
2017-09-01,36.194454193115234
2017-09-05,36.316497802734375
2017-09-06,36.7675895690918
2017-09-07,36.91727066040039
2017-09-08,36.96489334106445
2017-09-11,37.1826171875
2017-09-12,36.99891662597656
2017-09-13,36.92406463623047
2017-09-14,36.88325119018555
2017-09-15,36.679134368896484
2017-09-18,36.89685821533203
2017-09-19,36.910465240478516
2017-09-20,36.958091735839844
2017-09-21,36.733577728271484
2017-09-22,36.89685821533203
2017-09-25,36.94448471069336
2017-09-26,36.71315383911133
2017-09-27,36.39338302612305
2017-09-28,37.019317626953125
2017-09-29,36.94448471069336
2017-10-02,36.50904083251953
2017-10-03,36.699546813964844
2017-10-04,36.842430114746094
2017-10-05,37.10097122192383
2017-10-06,37.10097122192383
2017-10-09,36.93767166137695
2017-10-10,37.37312316894531
2017-10-11,37.62486267089844
2017-10-12,37.5432243347168
2017-10-13,37.590843200683594
2017-10-16,37.706504821777344
2017-10-17,38.14875411987305
2017-10-18,37.93783187866211
2017-10-19,37.93783187866211
2017-10-20,38.155555725097656
2017-10-23,38.3460693359375
2017-10-24,38.039894104003906
2017-10-25,37.86980056762695
2017-10-26,38.32563781738281
2017-10-27,38.01947784423828
2017-10-30,37.90381622314453
2017-10-31,38.795108795166016
2017-11-01,37.713314056396484
2017-11-02,38.053497314453125
2017-11-03,37.83578109741211
2017-11-06,37.4887809753418
2017-11-07,37.92422103881836
2017-11-08,38.414100646972656
2017-11-09,38.625022888183594
2017-11-10,38.972023010253906
2017-11-13,39.584346771240234
2017-11-14,40.22390365600586
2017-11-15,39.12849807739258
2017-11-16,39.700008392333984
2017-11-17,39.83607864379883
2017-11-20,40.040191650390625
2017-11-21,40.05381393432617
2017-11-22,39.9177360534668
2017-11-24,40.033390045166016
2017-11-27,40.441627502441406
2017-11-28,40.46882247924805
2017-11-29,40.27833557128906
2017-11-30,40.686561584472656
2017-12-01,41.29890060424805
2017-12-04,42.2446174621582
2017-12-05,42.190208435058594
2017-12-06,44.94636154174805
2017-12-07,45.0692138671875
2017-12-08,45.3763542175293
2017-12-11,45.00779724121094
2017-12-12,44.6733283996582
2017-12-13,44.59825134277344
2017-12-14,44.939537048339844
2017-12-15,45.47193145751953
2017-12-18,46.11353302001953
2017-12-19,46.20908737182617
2017-12-20,46.120357513427734
2017-12-21,45.99748992919922
2017-12-22,46.27051544189453
2017-12-26,46.75513458251953
2017-12-27,46.823387145996094
2017-12-28,46.94624328613281
2017-12-29,46.87116241455078
2018-01-02,46.20908737182617
2018-01-03,46.543540954589844
2018-01-04,46.48892593383789
2018-01-05,46.550376892089844
2018-01-08,46.823387145996094
2018-01-09,46.03844451904297
2018-01-10,46.338768005371094
2018-01-11,45.46509552001953
2018-01-12,45.082862854003906
2018-01-16,45.321773529052734
2018-01-17,46.56400680541992
2018-01-18,46.17496871948242
2018-01-19,46.07257843017578
2018-01-22,46.16813278198242
2018-01-23,46.837039947509766
2018-01-24,46.98719787597656
2018-01-25,46.857505798339844
2018-01-26,47.49229431152344
2018-01-29,46.796077728271484
2018-01-30,46.857505798339844
2018-01-31,47.301177978515625
2018-02-01,46.94624328613281
2018-02-02,45.731300354003906
2018-02-05,44.120460510253906
2018-02-06,44.37300491333008
2018-02-07,44.42079162597656
2018-02-08,43.226318359375
2018-02-09,44.61872482299805
2018-02-12,45.21255111694336
2018-02-13,45.649391174316406
2018-02-14,45.963375091552734
2018-02-15,46.966712951660156
2018-02-16,47.49229431152344
2018-02-20,46.62544250488281
2018-02-21,46.222740173339844
2018-02-22,46.3524169921875
2018-02-23,47.47182083129883
2018-02-26,47.13737106323242
2018-02-27,47.69023895263672
2018-02-28,47.63562774658203
2018-03-01,47.241455078125
2018-03-02,48.04403305053711
2018-03-05,48.360626220703125
2018-03-06,47.949920654296875
2018-03-07,45.25465393066406
2018-03-08,45.759483337402344
2018-03-09,47.10283279418945
2018-03-12,46.56378936767578
2018-03-13,46.67502212524414
2018-03-14,46.52101135253906
2018-03-15,47.333866119384766
2018-03-16,47.11138916015625
2018-03-19,46.65790939331055
2018-03-20,47.35096740722656
2018-03-21,46.854713439941406
2018-03-22,46.15306854248047
2018-03-23,45.43434143066406
2018-03-26,46.20442581176758
2018-03-27,45.648250579833984
2018-03-28,46.0504150390625
2018-03-29,47.42790985107422
2018-04-02,46.416568756103516
2018-04-03,47.05301284790039
2018-04-04,47.698177337646484
2018-04-05,48.203834533691406
2018-04-06,47.44534683227539
2018-04-09,48.029476165771484
2018-04-10,48.42179870605469
2018-04-11,48.43050765991211
2018-04-12,48.291015625
2018-04-13,48.32590866088867
2018-04-16,48.73566436767578
2018-04-17,48.866432189941406
2018-04-18,48.17768859863281
2018-04-19,48.352046966552734
2018-04-20,47.506370544433594
2018-04-23,47.9771614074707
2018-04-24,47.393035888671875
2018-04-25,47.77664566040039
2018-04-26,48.47410202026367
2018-04-27,48.85771942138672
2018-04-30,48.85771942138672
2018-05-01,48.378211975097656
2018-05-02,46.85249710083008
2018-05-03,48.17768859863281
2018-05-04,48.700782775878906
2018-05-07,48.508968353271484
2018-05-08,48.34333419799805
2018-05-09,49.66852569580078
2018-05-10,50.0695686340332
2018-05-11,49.5726203918457
2018-05-14,49.9649543762207
2018-05-15,50.531639099121094
2018-05-16,50.79319381713867
2018-05-17,51.36861801147461
2018-05-18,51.630165100097656
2018-05-21,51.246559143066406
2018-05-22,50.958839416503906
2018-05-23,50.915252685546875
2018-05-24,51.0460205078125
2018-05-25,49.5115966796875
2018-05-29,49.44184112548828
2018-05-30,50.35727310180664
2018-05-31,49.31108093261719
2018-06-01,48.465389251708984
2018-06-04,48.83156204223633
2018-06-05,48.8472900390625
2018-06-06,45.874671936035156
2018-06-07,44.799285888671875
2018-06-08,46.31182098388672
2018-06-11,45.58614730834961
2018-06-12,46.136959075927734
2018-06-13,45.64734649658203
2018-06-14,46.28559875488281
2018-06-15,46.67903518676758
2018-06-18,46.46044921875
2018-06-19,45.90965270996094
2018-06-20,44.248470306396484
2018-06-21,43.69765090942383
2018-06-22,43.54902648925781
2018-06-25,42.228824615478516
2018-06-26,42.66597366333008
2018-06-27,42.55232238769531
2018-06-28,43.076900482177734
2018-06-29,42.84958267211914
2018-07-02,43.05941390991211
2018-07-03,42.85832977294922
2018-07-05,44.19601058959961
2018-07-06,44.09982681274414
2018-07-09,44.50201416015625
2018-07-10,44.370872497558594
2018-07-11,44.26595687866211
2018-07-12,44.405845642089844
2018-07-13,44.6069221496582
2018-07-16,44.73807907104492
2018-07-17,46.0233039855957
2018-07-18,45.40253829956055
2018-07-19,45.76100540161133
2018-07-20,45.979591369628906
2018-07-23,46.07575607299805
2018-07-24,46.32056427001953
2018-07-25,47.964256286621094
2018-07-26,47.21235656738281
2018-07-27,46.88886642456055
2018-07-30,46.10198974609375
2018-07-31,46.53040313720703
2018-08-01,46.28559875488281
2018-08-02,46.47793197631836
2018-08-03,47.20362091064453
2018-08-06,46.82766342163086
2018-08-07,46.81892013549805
2018-08-08,46.652801513671875
2018-08-09,46.88886642456055
2018-08-10,46.55662536621094
2018-08-13,46.53913116455078
2018-08-14,46.90634536743164
2018-08-15,46.73149108886719
2018-08-16,46.25062561035156
2018-08-17,46.83639144897461
2018-08-20,46.862632751464844
2018-08-21,46.53913116455078
2018-08-22,46.52165603637695
2018-08-23,46.198158264160156
2018-08-24,46.68777084350586
2018-08-27,46.0233039855957
2018-08-28,45.75226974487305
2018-08-29,45.79597854614258
2018-08-30,45.16648864746094
2018-08-31,45.656105041503906
2018-09-04,46.11947250366211
2018-09-05,46.42465591430664
2018-09-06,47.14372253417969
2018-09-07,47.371726989746094
2018-09-10,44.469093322753906
2018-09-11,44.53925704956055
2018-09-12,44.43401336669922
2018-09-13,44.08323287963867
2018-09-14,43.74123764038086
2018-09-17,43.05723571777344
2018-09-18,42.65384292602539
2018-09-19,42.46091842651367
2018-09-20,43.223846435546875
2018-09-21,44.09201431274414
2018-09-24,43.51323699951172
2018-09-25,43.995540618896484
2018-09-26,44.27617263793945
2018-09-27,44.4515495300293
2018-09-28,44.32878875732422
2018-10-01,44.81110382080078
2018-10-02,44.740928649902344
2018-10-03,44.03062057495117
2018-10-04,43.67985916137695
2018-10-05,43.57463455200195
2018-10-08,43.61847686767578
2018-10-09,43.995540618896484
2018-10-10,41.44368362426758
2018-10-11,40.11953353881836
2018-10-12,40.85615539550781
2018-10-15,41.13676834106445
2018-10-16,42.31184768676758
2018-10-17,42.004920959472656
2018-10-18,41.636619567871094
2018-10-19,42.171531677246094
2018-10-22,41.80322265625
2018-10-23,41.26830291748047
2018-10-24,40.49660110473633
2018-10-25,41.09291458129883
2018-10-26,40.87368392944336
2018-10-29,40.50537872314453
2018-10-30,40.79475402832031
2018-10-31,40.63690948486328
2018-11-01,41.347225189208984
2018-11-02,41.43492889404297
2018-11-05,41.978599548339844
2018-11-06,42.68016052246094
2018-11-07,43.27647018432617
2018-11-08,42.75907897949219
2018-11-09,42.899383544921875
2018-11-12,42.33815383911133
2018-11-13,41.741851806640625
2018-11-14,41.3735237121582
2018-11-15,42.11892318725586
2018-11-16,42.59246826171875
2018-11-19,41.636619567871094
2018-11-20,41.049068450927734
2018-11-21,40.68952178955078
2018-11-23,40.93505859375
2018-11-26,40.94384002685547
2018-11-27,41.785682678222656
2018-11-28,42.68016052246094
2018-11-29,42.355690002441406
2018-11-30,41.84708786010742
2018-12-03,42.969547271728516
2018-12-04,40.91753387451172
2018-12-06,41.17802429199219
2018-12-07,40.42117691040039
2018-12-10,40.82600021362305
2018-12-11,40.869991302490234
2018-12-12,40.94040298461914
2018-12-13,41.81166458129883
2018-12-14,41.4156379699707
2018-12-17,40.3859748840332
2018-12-18,40.59719467163086
2018-12-19,40.13075256347656
2018-12-20,40.3859748840332
2018-12-21,40.46517562866211
2018-12-24,40.26276779174805
2018-12-26,40.984413146972656
2018-12-27,41.591651916503906
2018-12-28,41.732460021972656
2018-12-31,41.8732795715332
2019-01-02,40.54438018798828
2019-01-03,39.91073989868164
2019-01-04,41.4156379699707
2019-01-07,41.230831146240234
2019-01-08,41.35403823852539
2019-01-09,40.87879943847656
2019-01-10,41.26602554321289
2019-01-11,41.239620208740234
2019-01-14,40.06035232543945
2019-01-15,40.4827766418457
2019-01-16,39.9195442199707
2019-01-17,39.99873733520508
2019-01-18,40.403560638427734
2019-01-22,40.34196472167969
2019-01-23,41.05481719970703
2019-01-24,40.139556884765625
2019-01-25,40.042762756347656
2019-01-28,39.96355438232422
2019-01-29,40.26276779174805
2019-01-30,40.94921112060547
2019-01-31,41.582855224609375
2019-02-01,41.846866607666016
2019-02-04,41.723663330078125
2019-02-05,41.917274475097656
2019-02-06,41.846866607666016
2019-02-07,42.33970260620117
2019-02-08,42.3484992980957
2019-02-11,42.43650436401367
2019-02-12,42.542118072509766
2019-02-13,42.74454116821289
2019-02-14,42.3484992980957
2019-02-15,43.06135559082031
2019-02-19,42.559722900390625
2019-02-20,42.45411682128906
2019-02-21,42.60371780395508
2019-02-22,42.98215103149414
2019-02-25,42.72693634033203
2019-02-26,43.290164947509766
2019-02-27,43.18455123901367
2019-02-28,43.55419158935547
2019-03-01,43.99216842651367
2019-03-04,45.007652282714844
2019-03-05,45.46680450439453
2019-03-06,43.1356315612793
2019-03-07,43.94801712036133
2019-03-08,44.08046340942383
2019-03-11,44.38953399658203
2019-03-12,44.5749626159668
2019-03-13,44.30122756958008
2019-03-14,44.31888198852539
2019-03-15,44.76921844482422
2019-03-18,45.07827377319336
2019-03-19,45.281375885009766
2019-03-20,44.707420349121094
2019-03-21,45.352020263671875
2019-03-22,45.68757247924805
2019-03-25,46.17323684692383
2019-03-26,46.55292510986328
2019-03-27,46.43813705444336
2019-03-28,46.49111557006836
2019-03-29,46.60591506958008
2019-04-01,47.3211669921875
2019-04-02,46.71187973022461
2019-04-03,46.49993896484375
2019-04-04,46.87964630126953
2019-04-05,46.994441986083984
2019-04-08,46.817832946777344
2019-04-09,46.67655944824219
2019-04-10,46.80900955200195
2019-04-11,46.87964630126953
2019-04-12,47.038597106933594
2019-04-15,47.40946578979492
2019-04-16,46.42930221557617
2019-04-17,46.71187973022461
2019-04-18,46.66773223876953
2019-04-22,46.78252029418945
2019-04-23,46.67655944824219
2019-04-24,46.91496658325195
2019-04-25,46.508785247802734
2019-04-26,47.3211669921875
2019-04-29,46.78252029418945
2019-04-30,47.05625534057617
2019-05-01,46.04960250854492
2019-05-02,45.899497985839844
2019-05-03,46.80017852783203
2019-05-06,46.464622497558594
2019-05-07,46.32334899902344
2019-05-08,46.658905029296875
2019-05-09,46.19089126586914
2019-05-10,45.81119155883789
2019-05-13,44.77806091308594
2019-05-14,45.66108322143555
2019-05-15,45.52862548828125
2019-05-16,46.19089126586914
2019-05-17,46.03194808959961
2019-05-20,45.731712341308594
2019-05-21,46.51760482788086
2019-05-22,46.65007019042969
2019-05-23,46.1467399597168
2019-05-24,46.03194808959961
2019-05-28,45.343196868896484
2019-05-29,44.892845153808594
2019-05-30,45.06061935424805
2019-05-31,44.13344192504883
2019-06-03,44.43367385864258
2019-06-04,45.722896575927734
2019-06-05,47.92513656616211
2019-06-06,49.49311447143555
2019-06-07,50.051212310791016
2019-06-10,50.71561813354492
2019-06-11,50.653602600097656
2019-06-12,51.00794219970703
2019-06-13,50.75104904174805
2019-06-14,49.83860778808594
2019-06-17,48.61611557006836
2019-06-18,48.03145217895508
2019-06-19,48.73127365112305
2019-06-20,49.094478607177734
2019-06-21,48.81986618041992
2019-06-24,48.952735900878906
2019-06-25,49.351375579833984
2019-06-26,48.6427001953125
2019-06-27,48.970458984375
2019-06-28,49.10334014892578
2019-07-01,49.74115753173828
2019-07-02,50.139801025390625
2019-07-03,50.7864875793457
2019-07-05,50.635887145996094
2019-07-08,49.980350494384766
2019-07-09,49.64371871948242
2019-07-10,49.918338775634766
2019-07-11,49.94491195678711
2019-07-12,49.6525764465332
2019-07-15,49.45768737792969
2019-07-16,49.5285530090332
2019-07-17,49.38681411743164
2019-07-18,49.369102478027344
2019-07-19,49.30708694458008
2019-07-22,48.87302017211914
2019-07-23,49.51970291137695
2019-07-24,49.059043884277344
2019-07-25,48.403499603271484
2019-07-26,48.926170349121094
2019-07-29,48.91730880737305
2019-07-30,48.81100082397461
2019-07-31,48.554107666015625
2019-08-01,48.722415924072266
2019-08-02,48.61611557006836
2019-08-05,47.17216491699219
2019-08-06,48.0048713684082
2019-08-07,48.19090270996094
2019-08-08,49.42226028442383
2019-08-09,49.05019760131836
2019-08-12,48.66926574707031
2019-08-13,49.51970291137695
2019-08-14,48.633827209472656
2019-08-15,50.51185989379883
2019-08-16,50.972511291503906
2019-08-19,51.8140754699707
2019-08-20,51.51288604736328
2019-08-21,51.60147476196289
2019-08-22,51.6900634765625
2019-08-23,50.8839225769043
2019-08-26,51.97351837158203
2019-08-27,52.25701141357422
2019-08-28,52.132991790771484
2019-08-29,52.132991790771484
2019-08-30,52.25701141357422
2019-09-03,52.65564727783203
2019-09-04,53.58580017089844
2019-09-05,54.10633850097656
2019-09-06,55.34109115600586
2019-09-09,56.46033477783203
2019-09-10,56.90448760986328
2019-09-11,57.89938735961914
2019-09-12,57.917152404785156
2019-09-13,57.03773880004883
2019-09-16,57.0110969543457
2019-09-17,57.046630859375
