Date,MS
2017-04-05,32.01288986206055
2017-04-06,32.28133010864258
2017-04-07,32.1739616394043
2017-04-10,32.14327621459961
2017-04-11,31.890180587768555
2017-04-12,31.499040603637695
2017-04-13,31.20758628845215
2017-04-17,31.821155548095703
2017-04-18,31.606399536132812
2017-04-19,32.242984771728516
2017-04-20,32.59579086303711
2017-04-21,32.05891418457031
2017-04-24,33.408756256103516
2017-04-25,33.95329666137695
2017-04-26,34.03000259399414
2017-04-27,33.54463577270508
2017-04-28,33.413658142089844
2017-05-01,33.69872283935547
2017-05-02,33.39823913574219
2017-05-03,33.49839401245117
2017-05-04,33.34431457519531
2017-05-05,33.19023132324219
2017-05-08,33.14400100708008
2017-05-09,32.99761962890625
2017-05-10,33.20563507080078
2017-05-11,33.02843475341797
2017-05-12,32.92058181762695
2017-05-15,33.45988845825195
2017-05-16,33.42136764526367
2017-05-17,31.56460952758789
2017-05-18,31.826562881469727
2017-05-19,32.204071044921875
2017-05-22,32.09621047973633
2017-05-23,32.6817512512207
2017-05-24,32.84353256225586
2017-05-25,32.84353256225586
2017-05-26,33.00531768798828
2017-05-30,32.57387924194336
2017-05-31,32.157840728759766
2017-06-01,32.828121185302734
2017-06-02,32.75877380371094
2017-06-05,33.04383850097656
2017-06-06,33.08236312866211
2017-06-07,33.34431457519531
2017-06-08,33.97606658935547
2017-06-09,34.60011672973633
2017-06-12,34.553897857666016
2017-06-13,34.7850227355957
2017-06-14,34.60011672973633
2017-06-15,34.430633544921875
2017-06-16,34.26883316040039
2017-06-19,35.22416687011719
2017-06-20,35.054664611816406
2017-06-21,34.60011672973633
2017-06-22,34.368988037109375
2017-06-23,33.66018295288086
2017-06-26,33.89902877807617
2017-06-27,34.06851577758789
2017-06-28,34.14557647705078
2017-06-29,34.476844787597656
2017-06-30,34.330474853515625
2017-07-03,35.13941955566406
2017-07-05,35.56316375732422
2017-07-06,35.54005813598633
2017-07-07,35.47840881347656
2017-07-10,35.432186126708984
2017-07-11,35.03925323486328
2017-07-12,34.63862609863281
2017-07-13,35.070091247558594
2017-07-14,34.823551177978516
2017-07-17,34.9237174987793
2017-07-18,34.777320861816406
2017-07-19,35.91754913330078
2017-07-20,35.83281326293945
2017-07-21,35.89443588256836
2017-07-24,35.98688888549805
2017-07-25,36.680294036865234
2017-07-26,36.372108459472656
2017-07-27,36.472801208496094
2017-07-28,36.1397590637207
2017-07-31,36.32564163208008
2017-08-01,36.56574249267578
2017-08-02,36.65869903564453
2017-08-03,36.6044807434082
2017-08-04,37.23958969116211
2017-08-07,37.417728424072266
2017-08-08,37.1234130859375
2017-08-09,36.90655517578125
2017-08-10,35.86092758178711
2017-08-11,35.357479095458984
2017-08-14,36.02357482910156
2017-08-15,35.96160888671875
2017-08-16,35.63631057739258
2017-08-17,34.923744201660156
2017-08-18,35.156105041503906
2017-08-21,34.60618591308594
2017-08-22,35.29550552368164
2017-08-23,35.47365188598633
2017-08-24,35.62855529785156
2017-08-25,35.582096099853516
2017-08-28,35.22579574584961
2017-08-29,35.125118255615234
2017-08-30,35.36521911621094
2017-08-31,35.24129104614258
2017-09-01,35.77572250366211
2017-09-05,34.768821716308594
2017-09-06,34.90824890136719
2017-09-07,34.13370132446289
2017-09-08,34.08723449707031
2017-09-11,34.97795486450195
2017-09-12,35.4349250793457
2017-09-13,35.7989501953125
2017-09-14,35.9538688659668
2017-09-15,36.09328842163086
2017-09-18,36.65095901489258
2017-09-19,36.922035217285156
2017-09-20,37.09242248535156
2017-09-21,37.37901306152344
2017-09-22,37.34801483154297
2017-09-25,36.976253509521484
2017-09-26,36.7593879699707
2017-09-27,37.23185348510742
2017-09-28,37.29380798339844
2017-09-29,37.30929183959961
2017-10-02,37.89020919799805
2017-10-03,38.169029235839844
2017-10-04,37.95990753173828
2017-10-05,38.44011688232422
2017-10-06,38.540802001953125
2017-10-09,38.246490478515625
2017-10-10,38.331687927246094
2017-10-11,38.091590881347656
2017-10-12,37.63460922241211
2017-10-13,37.409996032714844
2017-10-16,37.90568161010742
2017-10-17,38.04511260986328
2017-10-18,38.84288024902344
2017-10-19,38.56404495239258
2017-10-20,39.25338363647461
2017-10-23,39.19916534423828
2017-10-24,39.555450439453125
2017-10-25,39.1371955871582
2017-10-26,39.323097229003906
2017-10-27,39.62516403198242
2017-10-30,39.27490234375
2017-10-31,38.916873931884766
2017-11-01,38.62887954711914
2017-11-02,39.24376678466797
2017-11-03,38.93244171142578
2017-11-06,39.02582931518555
2017-11-07,38.442081451416016
2017-11-08,38.169673919677734
2017-11-09,37.99843215942383
2017-11-10,37.95173263549805
2017-11-13,37.85053634643555
2017-11-14,37.65596008300781
2017-11-15,37.43803024291992
2017-11-16,37.82719802856445
2017-11-17,37.9050407409668
2017-11-20,38.224151611328125
2017-11-21,38.43431091308594
2017-11-22,38.208587646484375
2017-11-24,38.185237884521484
2017-11-27,38.13853454589844
2017-11-28,39.22820281982422
2017-11-29,39.944278717041016
2017-11-30,40.170005798339844
2017-12-01,40.43462371826172
2017-12-04,41.002811431884766
2017-12-05,40.4813346862793
2017-12-06,40.23225784301758
2017-12-07,40.74595642089844
2017-12-08,41.1662712097168
2017-12-11,41.072853088378906
2017-12-12,41.91346740722656
2017-12-13,41.39198684692383
2017-12-14,40.971675872802734
2017-12-15,41.3297119140625
2017-12-18,41.43867874145508
2017-12-19,41.197391510009766
2017-12-20,40.87049102783203
