Date,ROST
2015-07-01,44.46150588989258
2015-07-02,44.38948059082031
2015-07-06,44.893611907958984
2015-07-07,45.523738861083984
2015-07-08,45.16366958618164
2015-07-09,45.298702239990234
2015-07-10,45.78480529785156
2015-07-13,47.18014907836914
2015-07-14,47.19813919067383
2015-07-15,47.09912109375
2015-07-16,47.67525100708008
2015-07-17,47.05410385131836
2015-07-20,47.5582389831543
2015-07-21,47.585235595703125
2015-07-22,47.963321685791016
2015-07-23,47.61224365234375
2015-07-24,47.432193756103516
2015-07-27,46.8830680847168
2015-07-28,46.82005310058594
2015-07-29,47.52220916748047
2015-07-30,47.486202239990234
2015-07-31,47.85531234741211
2015-08-03,47.73828125
2015-08-04,47.882301330566406
2015-08-05,48.4404411315918
2015-08-06,48.224388122558594
2015-08-07,47.77428436279297
2015-08-10,48.368431091308594
2015-08-11,48.44944763183594
2015-08-12,48.21538543701172
2015-08-13,48.278377532958984
2015-08-14,48.35942077636719
2015-08-17,49.06159210205078
2015-08-18,50.88901901245117
2015-08-19,50.14183044433594
2015-08-20,49.736751556396484
2015-08-21,45.010623931884766
2015-08-24,43.50728225708008
2015-08-25,42.50804138183594
2015-08-26,44.04740905761719
2015-08-27,44.72256851196289
2015-08-28,44.470497131347656
2015-08-31,43.76832962036133
2015-09-01,42.73308563232422
2015-09-02,43.723976135253906
2015-09-03,43.75106430053711
2015-09-04,43.7149658203125
2015-09-08,44.91522216796875
2015-09-09,44.56328201293945
2015-09-10,44.978397369384766
2015-09-11,45.176944732666016
2015-09-14,44.63546371459961
2015-09-15,44.599369049072266
2015-09-16,44.89719009399414
2015-09-17,45.56499481201172
2015-09-18,44.32863235473633
2015-09-21,44.61741638183594
2015-09-22,44.14814376831055
2015-09-23,44.31058120727539
2015-09-24,44.11204147338867
2015-09-25,44.29254150390625
2015-09-28,42.857627868652344
2015-09-29,42.92079544067383
2015-09-30,43.742034912109375
2015-10-01,43.19154739379883
2015-10-02,43.97667694091797
2015-10-05,44.3557014465332
2015-10-06,43.038116455078125
2015-10-07,43.4532585144043
2015-10-08,44.23838806152344
2015-10-09,44.25645446777344
2015-10-12,45.60109329223633
2015-10-13,44.62643814086914
2015-10-14,43.76911544799805
2015-10-15,44.52717590332031
2015-10-16,45.393531799316406
2015-10-19,45.47475814819336
2015-10-20,45.42963409423828
2015-10-21,45.285240173339844
2015-10-22,46.06134796142578
2015-10-23,44.81595230102539
2015-10-26,45.014503479003906
2015-10-27,44.436927795410156
2015-10-28,45.43866729736328
2015-10-29,45.285240173339844
2015-10-30,45.64621353149414
2015-11-02,45.71841049194336
2015-11-03,46.69308090209961
2015-11-04,46.584774017333984
2015-11-05,46.51258850097656
2015-11-06,45.48377990722656
2015-11-09,44.32863235473633
2015-11-10,45.06864929199219
2015-11-11,43.78716278076172
2015-11-12,43.417152404785156
2015-11-13,40.43905258178711
2015-11-16,41.3054084777832
2015-11-17,41.79274368286133
2015-11-18,41.89199447631836
2015-11-19,41.69345474243164
2015-11-20,45.880855560302734
2015-11-23,46.14257049560547
2015-11-24,47.30672836303711
2015-11-25,47.59552764892578
2015-11-27,47.52332305908203
2015-11-30,46.93673324584961
2015-12-01,47.9113883972168
2015-12-02,48.29943084716797
2015-12-03,47.387962341308594
2015-12-04,48.87700271606445
2015-12-07,48.67622756958008
2015-12-08,49.27314376831055
2015-12-09,48.87520217895508
2015-12-10,48.97468948364258
2015-12-11,48.44108200073242
2015-12-14,49.2098388671875
2015-12-15,48.911380767822266
2015-12-16,49.680137634277344
2015-12-17,48.712406158447266
2015-12-18,47.88937759399414
2015-12-21,48.66718673706055
2015-12-22,49.11939239501953
2015-12-23,49.14653015136719
2015-12-24,49.13749313354492
2015-12-28,49.191749572753906
2015-12-29,49.689178466796875
2015-12-30,49.336448669433594
2015-12-31,48.66718673706055
2016-01-04,49.17365646362305
2016-01-05,49.4992561340332
2016-01-06,48.739540100097656
2016-01-07,48.62196350097656
2016-01-08,47.1206169128418
2016-01-11,47.56378936767578
2016-01-12,49.24601745605469
2016-01-13,47.20201110839844
2016-01-14,47.77180480957031
2016-01-15,47.29246520996094
2016-01-19,47.55474090576172
2016-01-20,47.192970275878906
2016-01-21,47.238182067871094
2016-01-22,48.965641021728516
2016-01-25,48.49533462524414
2016-01-26,49.13749313354492
2016-01-27,48.64004898071289
2016-01-28,48.79380416870117
2016-01-29,50.88303756713867
2016-02-01,51.33523941040039
2016-02-02,51.118186950683594
2016-02-03,49.83388137817383
2016-02-04,49.27314376831055
2016-02-05,48.224029541015625
2016-02-08,48.233070373535156
2016-02-09,49.31836700439453
2016-02-10,48.69431686401367
2016-02-11,47.536659240722656
2016-02-12,48.61292266845703
2016-02-16,49.74345397949219
2016-02-17,49.806758880615234
2016-02-18,49.580650329589844
2016-02-19,49.46308517456055
2016-02-22,50.132354736328125
2016-02-23,50.05999755859375
2016-02-24,50.87398147583008
2016-02-25,51.13626480102539
2016-02-26,50.910160064697266
2016-02-29,49.72534942626953
2016-03-01,50.855899810791016
2016-03-02,52.221588134765625
2016-03-03,52.32106018066406
2016-03-04,51.932159423828125
2016-03-07,52.031646728515625
2016-03-08,51.8959846496582
2016-03-09,51.172447204589844
2016-03-10,51.865997314453125
2016-03-11,52.545928955078125
2016-03-14,52.73630905151367
2016-03-15,52.700050354003906
2016-03-16,52.663780212402344
2016-03-17,53.06267547607422
2016-03-18,53.7607536315918
2016-03-21,52.9720344543457
2016-03-22,52.690982818603516
2016-03-23,52.745384216308594
2016-03-24,52.04731369018555
2016-03-28,52.21049499511719
2016-03-29,52.663780212402344
2016-03-30,52.89042663574219
2016-03-31,52.49153137207031
2016-04-01,53.162410736083984
2016-04-04,53.17147445678711
2016-04-05,52.49153137207031
2016-04-06,53.026432037353516
2016-04-07,51.40361785888672
2016-04-08,51.2495002746582
2016-04-11,50.81433868408203
2016-04-12,51.14071273803711
2016-04-13,51.63026428222656
2016-04-14,51.6574592590332
2016-04-15,51.63026428222656
2016-04-18,52.3736686706543
2016-04-19,52.15608596801758
2016-04-20,52.0291748046875
2016-04-21,51.902244567871094
2016-04-22,51.37642288208008
2016-04-25,51.67560958862305
2016-04-26,52.21954345703125
2016-04-27,52.7725715637207
2016-04-28,52.074501037597656
2016-04-29,51.47614669799805
2016-05-02,52.21049499511719
2016-05-03,51.94758987426758
2016-05-04,52.25581741333008
2016-05-05,51.195106506347656
2016-05-06,51.73906326293945
2016-05-09,52.72724533081055
2016-05-10,52.18328857421875
2016-05-11,49.354736328125
2016-05-12,49.94399642944336
2016-05-13,49.245933532714844
2016-05-16,50.53329086303711
2016-05-17,49.42725372314453
2016-05-18,49.236873626708984
2016-05-19,50.33384704589844
2016-05-20,47.586875915527344
2016-05-23,47.50529098510742
2016-05-24,48.37562561035156
2016-05-25,48.42095184326172
2016-05-26,48.847042083740234
2016-05-27,48.88330078125
2016-05-31,48.41189193725586
2016-06-01,48.321224212646484
2016-06-02,48.67479705810547
2016-06-03,48.25217056274414
2016-06-06,47.57050704956055
2016-06-07,48.333961486816406
2016-06-08,48.57936477661133
2016-06-09,49.279197692871094
2016-06-10,48.742958068847656
2016-06-13,48.66115951538086
2016-06-14,48.9792594909668
2016-06-15,49.37006759643555
2016-06-16,49.47004699707031
2016-06-17,49.30644989013672
2016-06-20,49.26102066040039
2016-06-21,49.85177993774414
2016-06-22,49.47004699707031
2016-06-23,49.14286422729492
2016-06-24,49.46095657348633
2016-06-27,49.76089859008789
2016-06-28,50.297122955322266
2016-06-29,50.68794631958008
2016-06-30,51.524105072021484
2016-07-01,51.215091705322266
2016-07-05,51.22418212890625
2016-07-06,51.614990234375
2016-07-07,51.405948638916016
2016-07-08,52.88743591308594
2016-07-11,52.76926803588867
2016-07-12,52.62384796142578
2016-07-13,52.75109100341797
2016-07-14,52.73290252685547
2016-07-15,52.88743591308594
2016-07-18,53.57816696166992
2016-07-19,53.81447219848633
2016-07-20,53.91444778442383
2016-07-21,53.82357406616211
2016-07-22,54.50524139404297
2016-07-25,55.55950927734375
2016-07-26,56.332054138183594
2016-07-27,55.79582595825195
2016-07-28,55.74128341674805
2016-07-29,56.19572830200195
2016-08-01,55.968509674072266
2016-08-02,55.15052795410156
2016-08-03,55.732200622558594
2016-08-04,55.88672637939453
2016-08-05,56.21390151977539
2016-08-08,55.90488815307617
2016-08-09,55.25957489013672
2016-08-10,55.49590301513672
2016-08-11,56.313873291015625
2016-08-12,57.368167877197266
2016-08-15,57.45906066894531
2016-08-16,56.2320671081543
2016-08-17,56.622894287109375
2016-08-18,57.15003967285156
2016-08-19,59.13138961791992
2016-08-22,58.576969146728516
2016-08-23,58.4406623840332
2016-08-24,58.04983139038086
2016-08-25,57.63175582885742
2016-08-26,57.495426177978516
2016-08-29,57.35908508300781
2016-08-30,56.622894287109375
2016-08-31,56.69121551513672
2016-09-01,56.81873321533203
2016-09-02,57.13752746582031
2016-09-06,57.155731201171875
2016-09-07,57.25592803955078
2016-09-08,57.128421783447266
2016-09-09,55.36137390136719
2016-09-12,56.208465576171875
2016-09-13,55.71660232543945
2016-09-14,55.835018157958984
2016-09-15,56.42705535888672
2016-09-16,56.40884017944336
2016-09-19,56.95535659790039
2016-09-20,57.301475524902344
2016-09-21,57.70224380493164
2016-09-22,58.276084899902344
2016-09-23,58.53112030029297
2016-09-26,58.0756950378418
2016-09-27,58.649532318115234
2016-09-28,57.77511215209961
2016-09-29,57.70224380493164
2016-09-30,58.567562103271484
2016-10-03,58.503807067871094
2016-10-04,58.53112030029297
2016-10-05,58.731510162353516
2016-10-06,58.631324768066406
2016-10-07,58.549346923828125
2016-10-10,58.476470947265625
2016-10-11,58.066593170166016
2016-10-12,59.11407470703125
2016-10-13,59.0321044921875
