Date,HIG
2020-04-08,33.945167541503906
2020-04-09,36.734458923339844
2020-04-13,35.901180267333984
2020-04-14,36.16432189941406
2020-04-15,33.97147750854492
2020-04-16,32.822425842285156
2020-04-17,35.09421157836914
2020-04-20,33.89253234863281
2020-04-21,32.24351501464844
2020-04-22,31.296215057373047
2020-04-23,31.5154972076416
2020-04-24,31.61197853088379
2020-04-27,33.35748291015625
2020-04-28,34.50653839111328
2020-04-29,36.09415054321289
2020-04-30,33.322391510009766
2020-05-01,31.30498504638672
2020-05-04,31.041841506958008
2020-05-05,30.840103149414062
2020-05-06,29.41036605834961
2020-05-07,30.62082290649414
2020-05-08,31.883888244628906
2020-05-11,30.63835906982422
2020-05-12,29.954200744628906
2020-05-13,28.129758834838867
2020-05-14,29.20862579345703
2020-05-15,29.164766311645508
2020-05-18,30.919044494628906
2020-05-19,30.120851516723633
2020-05-20,30.708528518676758
2020-05-21,32.55052185058594
2020-05-22,32.44526290893555
2020-05-26,33.86621856689453
2020-05-27,34.445125579833984
2020-05-28,34.41005325317383
2020-05-29,33.86610794067383
2020-06-01,34.379093170166016
2020-06-02,35.74116897583008
2020-06-03,37.21821212768555
2020-06-04,39.16404342651367
2020-06-05,41.27790832519531
2020-06-08,41.251365661621094
2020-06-09,39.78315353393555
2020-06-10,37.943477630615234
2020-06-11,34.573673248291016
2020-06-12,35.40507125854492
2020-06-15,36.1391716003418
2020-06-16,36.69638442993164
2020-06-17,36.324913024902344
2020-06-18,36.44873809814453
2020-06-19,35.36083221435547
2020-06-22,34.609046936035156
2020-06-23,34.94514465332031
2020-06-24,33.485782623291016
2020-06-25,33.928009033203125
2020-06-26,33.11430358886719
2020-06-29,33.901485443115234
2020-06-30,34.09606170654297
2020-07-01,33.344268798828125
2020-07-02,33.16737747192383
2020-07-06,33.87495040893555
2020-07-07,32.88434600830078
2020-07-08,33.300045013427734
2020-07-09,31.67264175415039
2020-07-10,33.08777618408203
2020-07-13,33.25582504272461
2020-07-14,34.26411056518555
2020-07-15,35.74116897583008
2020-07-16,37.42164993286133
2020-07-17,37.103240966796875
2020-07-20,36.342594146728516
2020-07-21,36.82905960083008
2020-07-22,37.25360107421875
2020-07-23,37.50124740600586
2020-07-24,36.687530517578125
2020-07-27,36.121482849121094
2020-07-28,35.776546478271484
2020-07-29,36.65216064453125
2020-07-30,35.82076644897461
2020-07-31,37.43048858642578
2020-08-03,37.1474609375
2020-08-04,35.882686614990234
2020-08-05,37.17399597167969
2020-08-06,36.77599334716797
2020-08-07,37.85503005981445
2020-08-10,38.615665435791016
2020-08-11,38.75718307495117
2020-08-12,37.85503005981445
2020-08-13,37.55430603027344
2020-08-14,37.86388397216797
2020-08-17,36.99710464477539
2020-08-18,36.510650634765625
2020-08-19,36.07726287841797
2020-08-20,35.63502883911133
2020-08-21,35.24586486816406
2020-08-24,36.57255172729492
2020-08-25,36.722923278808594
2020-08-26,35.78538131713867
2020-08-27,36.69638442993164
2020-08-28,36.71406936645508
2020-08-31,36.058868408203125
2020-09-01,36.58481216430664
2020-09-02,37.04836654663086
2020-09-03,36.57590103149414
2020-09-04,36.49567413330078
2020-09-08,35.256568908691406
2020-09-09,35.19417190551758
2020-09-10,34.677127838134766
2020-09-11,34.445350646972656
2020-09-14,34.668212890625
2020-09-15,33.41127395629883
2020-09-16,33.999629974365234
2020-09-17,33.56282043457031
2020-09-18,33.20624923706055
2020-09-21,32.30588912963867
2020-09-22,31.949316024780273
2020-09-23,31.45901870727539
2020-09-24,31.565996170043945
2020-09-25,31.91364860534668
2020-09-28,32.87641525268555
2020-09-29,32.56439971923828
2020-09-30,32.85857391357422
2020-10-01,32.77835464477539
2020-10-02,33.48258972167969
2020-10-05,34.97130584716797
2020-10-06,33.79460144042969
2020-10-07,33.83025360107422
2020-10-08,35.060447692871094
2020-10-09,34.418609619140625
2020-10-12,34.80192565917969
2020-10-13,33.6430549621582
2020-10-14,33.357784271240234
2020-10-15,33.7232780456543
2020-10-16,33.607398986816406
2020-10-19,33.15275955200195
2020-10-20,34.22249221801758
2020-10-21,36.014286041259766
2020-10-22,35.63097381591797
2020-10-23,36.201499938964844
2020-10-26,34.76627731323242
2020-10-27,33.48258972167969
2020-10-28,33.29539108276367
2020-10-29,34.489933013916016
2020-10-30,34.338382720947266
2020-11-02,35.069366455078125
2020-11-03,35.22982406616211
2020-11-04,34.062034606933594
2020-11-05,35.604225158691406
2020-11-06,35.12284469604492
2020-11-09,39.9990348815918
2020-11-10,40.84591293334961
2020-11-11,40.30213928222656
2020-11-12,39.87423324584961
2020-11-13,40.30213928222656
2020-11-16,41.30946350097656
2020-11-17,41.389686584472656
2020-11-18,40.8994026184082
2020-11-19,41.220314025878906
2020-11-20,40.801334381103516
2020-11-23,41.30946350097656
2020-11-24,42.37027359008789
2020-11-25,41.523406982421875
2020-11-27,40.854827880859375
2020-11-30,39.68317794799805
2020-12-01,40.78749084472656
2020-12-02,40.81442642211914
2020-12-03,41.15559387207031
2020-12-04,41.739166259765625
2020-12-07,40.886253356933594
2020-12-08,41.47880935668945
2020-12-09,42.708805084228516
2020-12-10,42.55617904663086
2020-12-11,41.51470947265625
2020-12-14,40.886253356933594
2020-12-15,41.074790954589844
2020-12-16,41.55961608886719
2020-12-17,41.9995231628418
2020-12-18,42.78062438964844
2020-12-21,42.64595031738281
2020-12-22,42.77164840698242
2020-12-23,43.33726501464844
2020-12-24,43.46296310424805
2020-12-28,43.27442932128906
2020-12-29,42.67288589477539
2020-12-30,43.040985107421875
2020-12-31,43.9747200012207
2021-01-04,43.35523223876953
2021-01-05,43.06792068481445
2021-01-06,45.662593841552734
2021-01-07,45.249603271484375
2021-01-08,44.79172134399414
2021-01-11,45.114933013916016
2021-01-12,46.560401916503906
2021-01-13,46.596317291259766
2021-01-14,47.01828384399414
2021-01-15,46.38983154296875
2021-01-19,47.27865219116211
2021-01-20,47.12603759765625
2021-01-21,45.806236267089844
2021-01-22,45.22266387939453
2021-01-25,45.518943786621094
2021-01-26,44.80967330932617
2021-01-27,43.103843688964844
2021-01-28,43.983699798583984
2021-01-29,43.11281204223633
2021-02-01,43.400108337402344
2021-02-02,44.23507308959961
2021-02-03,44.378726959228516
2021-02-04,45.73442077636719
2021-02-05,45.28550720214844
2021-02-08,45.16881561279297
