Date,PGR
2016-06-07,24.655977249145508
2016-06-08,24.875783920288086
2016-06-09,24.906103134155273
2016-06-10,24.754520416259766
2016-06-13,24.5043888092041
2016-06-14,24.32248878479004
2016-06-15,24.064786911010742
2016-06-16,24.208789825439453
2016-06-17,24.110260009765625
2016-06-20,24.14057731628418
2016-06-21,24.284584045410156
2016-06-22,24.277008056640625
2016-06-23,24.625661849975586
2016-06-24,24.011728286743164
2016-06-27,23.769182205200195
2016-06-28,24.23152732849121
2016-06-29,24.731773376464844
2016-06-30,25.39118766784668
2016-07-01,25.194124221801758
2016-07-05,25.034950256347656
2016-07-06,25.095596313476562
2016-07-07,25.118330001831055
2016-07-08,25.53519630432129
2016-07-11,25.398765563964844
2016-07-12,25.209280014038086
2016-07-13,25.216856002807617
2016-07-14,25.360864639282227
2016-07-15,25.0880069732666
2016-07-18,24.890945434570312
2016-07-19,24.913681030273438
2016-07-20,24.860628128051758
2016-07-21,24.746931076049805
2016-07-22,25.065271377563477
2016-07-25,24.966732025146484
2016-07-26,24.73935317993164
2016-07-27,24.724193572998047
2016-07-28,24.73935317993164
2016-07-29,24.640827178955078
2016-08-01,24.633241653442383
2016-08-02,24.6711368560791
2016-08-03,25.01979637145996
2016-08-04,25.398765563964844
2016-08-05,25.861112594604492
2016-08-08,25.876272201538086
2016-08-09,25.845951080322266
2016-08-10,25.77773666381836
2016-08-11,25.838376998901367
2016-08-12,25.747421264648438
2016-08-15,25.664047241210938
2016-08-16,25.466976165771484
2016-08-17,25.14106559753418
2016-08-18,25.178964614868164
2016-08-19,24.95157814025879
2016-08-22,24.83788299560547
2016-08-23,24.5043888092041
2016-08-24,24.39827537536621
2016-08-25,24.5043888092041
2016-08-26,24.43617820739746
2016-08-29,24.66356086730957
2016-08-30,24.724193572998047
2016-08-31,24.678722381591797
2016-09-01,24.64840316772461
2016-09-02,24.610504150390625
2016-09-06,24.51955223083496
2016-09-07,24.496814727783203
2016-09-08,24.254274368286133
2016-09-09,23.67823028564453
2016-09-12,23.875301361083984
2016-09-13,23.534221649169922
2016-09-14,23.321996688842773
2016-09-15,23.56454086303711
2016-09-16,23.59485626220703
2016-09-19,23.572114944458008
2016-09-20,23.51148223876953
2016-09-21,23.640331268310547
2016-09-22,23.700973510742188
2016-09-23,23.610013961791992
2016-09-26,23.663070678710938
2016-09-27,23.82223892211914
2016-09-28,23.898035049438477
2016-09-29,23.685810089111328
2016-09-30,23.875301361083984
2016-10-03,23.60243797302246
2016-10-04,23.405370712280273
2016-10-05,23.6706485748291
2016-10-06,23.51906394958496
2016-10-07,23.82982635498047
2016-10-10,23.807083129882812
2016-10-11,23.5872802734375
2016-10-12,24.004146575927734
2016-10-13,24.618085861206055
2016-10-14,24.80756950378418
2016-10-17,24.60292625427246
2016-10-18,24.314908981323242
2016-10-19,24.43617820739746
2016-10-20,24.26184844970703
2016-10-21,24.163314819335938
2016-10-24,24.223947525024414
2016-10-25,24.15573501586914
2016-10-26,24.239110946655273
2016-10-27,23.98898696899414
2016-10-28,23.844982147216797
2016-10-31,23.882877349853516
2016-11-01,23.700973510742188
2016-11-02,23.5872802734375
2016-11-03,23.761608123779297
2016-11-04,23.579700469970703
2016-11-07,23.83739471435547
2016-11-08,24.239110946655273
2016-11-09,24.314908981323242
2016-11-10,25.01221466064453
2016-11-11,25.171382904052734
2016-11-14,25.315397262573242
2016-11-15,25.269914627075195
2016-11-16,24.678722381591797
2016-11-17,24.959163665771484
2016-11-18,24.966732025146484
2016-11-21,24.966732025146484
2016-11-22,25.209280014038086
2016-11-23,25.315397262573242
2016-11-25,25.353286743164062
2016-11-28,25.33055305480957
2016-11-29,25.451824188232422
2016-11-30,25.23960304260254
2016-12-01,25.489723205566406
2016-12-02,25.421506881713867
2016-12-05,25.2547607421875
2016-12-06,25.34571647644043
2016-12-07,25.664047241210938
2016-12-08,25.808059692382812
2016-12-09,25.974809646606445
2016-12-12,26.171873092651367
2016-12-13,26.08091926574707
2016-12-14,26.596323013305664
2016-12-15,26.884347915649414
2016-12-16,27.073829650878906
2016-12-19,27.051090240478516
2016-12-20,27.0889892578125
2016-12-21,27.08141326904297
2016-12-22,26.998035430908203
2016-12-23,26.982877731323242
2016-12-27,27.08141326904297
2016-12-28,26.884347915649414
2016-12-29,26.914663314819336
2016-12-30,26.907081604003906
2017-01-03,26.929811477661133
2017-01-04,27.1723575592041
2017-01-05,27.164783477783203
2017-01-06,27.30878448486328
2017-01-09,27.073829650878906
2017-01-10,27.52859115600586
2017-01-11,27.64228057861328
2017-01-12,27.437637329101562
2017-01-13,27.475540161132812
2017-01-17,27.27089500427246
2017-01-18,27.55133628845215
2017-01-19,27.57407569885254
2017-01-20,27.695344924926758
2017-01-23,27.619548797607422
2017-01-24,27.748403549194336
2017-01-25,28.627622604370117
2017-01-26,28.83226776123047
2017-01-27,28.80194854736328
2017-01-30,28.41539764404297
2017-01-31,28.377500534057617
2017-02-01,28.517221450805664
2017-02-02,28.63302230834961
2017-02-03,28.663902282714844
2017-02-06,28.571269989013672
2017-02-07,28.594425201416016
2017-02-08,28.540382385253906
2017-02-09,28.81058692932129
2017-02-10,29.07305145263672
2017-02-13,29.02674674987793
2017-02-14,28.910934448242188
2017-02-15,29.636611938476562
2017-02-16,29.806446075439453
2017-02-17,29.775562286376953
2017-02-21,30.053476333618164
2017-02-22,29.9840087890625
2017-02-23,30.176986694335938
2017-02-24,30.146114349365234
2017-02-27,30.030323028564453
2017-02-28,30.24647331237793
2017-03-01,30.779150009155273
2017-03-02,30.632471084594727
2017-03-03,30.748281478881836
2017-03-06,30.42403793334961
2017-03-07,30.354549407958984
2017-03-08,30.346837997436523
2017-03-09,30.377716064453125
2017-03-10,30.524381637573242
2017-03-13,30.632471084594727
2017-03-14,30.694238662719727
2017-03-15,31.00301742553711
2017-03-16,30.902664184570312
2017-03-17,31.118825912475586
2017-03-20,31.049339294433594
2017-03-21,30.89494514465332
2017-03-22,30.725107192993164
2017-03-23,30.547550201416016
2017-03-24,30.516674041748047
2017-03-27,30.478073120117188
2017-03-28,30.763710021972656
2017-03-29,30.400880813598633
2017-03-30,30.478073120117188
2017-03-31,30.24647331237793
2017-04-03,30.32366371154785
2017-04-04,30.3082275390625
2017-04-05,30.300508499145508
2017-04-06,30.300508499145508
2017-04-07,30.33138656616211
2017-04-10,30.578433990478516
2017-04-11,30.50123405456543
2017-04-12,30.32366371154785
2017-04-13,30.33138656616211
2017-04-17,30.53982925415039
2017-04-18,30.11524200439453
2017-04-19,30.00715446472168
2017-04-20,30.42403793334961
2017-04-21,30.400880813598633
2017-04-24,30.65562629699707
2017-04-25,30.8177490234375
2017-04-26,30.864057540893555
2017-04-27,30.956701278686523
2017-04-28,30.66335105895996
2017-05-01,30.70195960998535
2017-05-02,30.42403793334961
2017-05-03,30.918107986450195
2017-05-04,31.165143966674805
2017-05-05,31.450777053833008
2017-05-08,31.327255249023438
2017-05-09,31.126548767089844
2017-05-10,31.288665771484375
2017-05-11,31.057071685791016
2017-05-12,30.864057540893555
2017-05-15,31.049339294433594
2017-05-16,30.972143173217773
2017-05-17,31.774991989135742
2017-05-18,32.091522216796875
2017-05-19,31.728689193725586
2017-05-22,32.05292510986328
2017-05-23,32.07608413696289
2017-05-24,32.284515380859375
2017-05-25,32.63191223144531
2017-05-26,32.65507125854492
2017-05-30,32.59332275390625
2017-05-31,32.755428314208984
2017-06-01,33.010196685791016
2017-06-02,33.25722885131836
2017-06-05,33.24178695678711
2017-06-06,33.16458511352539
2017-06-07,33.1568717956543
2017-06-08,33.24178695678711
2017-06-09,33.5660285949707
2017-06-12,33.72041320800781
2017-06-13,33.66637420654297
2017-06-14,34.28396224975586
2017-06-15,34.53873062133789
2017-06-16,34.60820770263672
2017-06-19,34.507850646972656
2017-06-20,34.28396224975586
2017-06-21,34.33028793334961
2017-06-22,34.03693771362305
2017-06-23,34.268531799316406
2017-06-26,34.3997688293457
2017-06-27,34.45381164550781
2017-06-28,34.37660598754883
2017-06-29,34.083251953125
2017-06-30,34.03693771362305
2017-07-03,34.2067756652832
2017-07-05,34.55416488647461
2017-07-06,34.299407958984375
2017-07-07,34.73172378540039
2017-07-10,34.73944854736328
2017-07-11,34.41521072387695
2017-07-12,34.63136672973633
2017-07-13,34.89384078979492
2017-07-14,35.18720245361328
2017-07-17,35.08684158325195
2017-07-18,35.00192642211914
2017-07-19,35.25667190551758
2017-07-20,35.88199234008789
2017-07-21,35.78934860229492
2017-07-24,36.11357879638672
2017-07-25,36.21394729614258
2017-07-26,35.90514373779297
2017-07-27,35.72758102416992
2017-07-28,36.45326614379883
2017-07-31,36.3837776184082
2017-08-01,36.48413848876953
2017-08-02,36.45326614379883
2017-08-03,36.754337310791016
2017-08-04,36.83152389526367
2017-08-07,36.80065155029297
2017-08-08,36.777488708496094
2017-08-09,37.08628463745117
2017-08-10,36.83152389526367
2017-08-11,36.46097183227539
2017-08-14,36.87785339355469
2017-08-15,36.7388916015625
2017-08-16,37.60350799560547
2017-08-17,37.449119567871094
2017-08-18,37.5417594909668
2017-08-21,37.58808135986328
2017-08-22,37.74247741699219
2017-08-23,37.69615936279297
2017-08-24,37.2561149597168
2017-08-25,37.36420440673828
2017-08-28,36.522743225097656
2017-08-29,36.769779205322266
2017-08-30,35.95146560668945
2017-08-31,35.88199234008789
2017-09-01,35.24895477294922
2017-09-05,34.0523796081543
2017-09-06,34.69312286376953
2017-09-07,33.75901412963867
2017-09-08,35.05595779418945
2017-09-11,35.835662841796875
2017-09-12,35.959190368652344
2017-09-13,35.61951446533203
2017-09-14,35.565460205078125
2017-09-15,35.526878356933594
2017-09-18,35.75074768066406
2017-09-19,36.769779205322266
2017-09-20,36.82379913330078
2017-09-21,36.80836868286133
2017-09-22,37.03996276855469
2017-09-25,37.05540466308594
2017-09-26,36.939605712890625
2017-09-27,36.83152389526367
2017-09-28,37.101722717285156
2017-09-29,37.379634857177734
2017-10-02,37.850555419921875
2017-10-03,37.881439208984375
2017-10-04,37.9586296081543
2017-10-05,37.86599349975586
2017-10-06,38.04355239868164
2017-10-09,38.17478942871094
2017-10-10,38.11302947998047
2017-10-11,38.02039337158203
2017-10-12,37.634403228759766
2017-10-13,37.572635650634766
2017-10-16,37.811954498291016
2017-10-17,37.47999954223633
2017-10-18,37.12488555908203
2017-10-19,37.58808135986328
2017-10-20,37.757911682128906
2017-10-23,37.75019073486328
2017-10-24,37.850555419921875
2017-10-25,37.52631378173828
2017-10-26,37.94318771362305
2017-10-27,37.75019073486328
2017-10-30,37.5649299621582
2017-10-31,37.55720520019531
2017-11-01,37.6729850769043
2017-11-02,38.06671142578125
2017-11-03,38.71519088745117
2017-11-06,38.76150131225586
2017-11-07,38.97766876220703
2017-11-08,39.02397918701172
2017-11-09,39.09345245361328
2017-11-10,39.178367614746094
2017-11-13,39.448570251464844
2017-11-14,39.587520599365234
2017-11-15,39.8731575012207
2017-11-16,39.8114013671875
2017-11-17,39.79596710205078
2017-11-20,40.0044059753418
2017-11-21,40.04299545288086
2017-11-22,39.896331787109375
2017-11-24,40.02754592895508
2017-11-27,40.19740295410156
2017-11-28,40.74549865722656
2017-11-29,40.490753173828125
2017-11-30,41.0543098449707
2017-12-01,41.378536224365234
2017-12-04,41.96525573730469
2017-12-05,41.88032913208008
2017-12-06,42.14281463623047
2017-12-07,42.08876419067383
2017-12-08,42.451602935791016
2017-12-11,42.366676330566406
2017-12-12,42.575111389160156
2017-12-13,43.12324142456055
2017-12-14,42.56739044189453
2017-12-15,42.814430236816406
2017-12-18,42.613704681396484
2017-12-19,43.06918716430664
2017-12-20,43.3625373840332
2017-12-21,43.07691192626953
2017-12-22,43.30078887939453
2017-12-26,43.401153564453125
2017-12-27,43.50921630859375
2017-12-28,43.62502670288086
2017-12-29,43.47834777832031
2018-01-02,42.73724365234375
2018-01-03,42.714080810546875
2018-01-04,42.70634841918945
2018-01-05,42.868473052978516
2018-01-08,42.99971389770508
2018-01-09,43.3625373840332
2018-01-10,42.98427963256836
2018-01-11,42.96882629394531
2018-01-12,43.18497848510742
2018-01-16,43.43973922729492
2018-01-17,44.18084716796875
2018-01-18,44.227176666259766
2018-01-19,44.5128059387207
2018-01-22,44.945125579833984
2018-01-23,44.041893005371094
2018-01-24,42.714080810546875
2018-01-25,43.0460319519043
2018-01-26,42.32808303833008
2018-01-29,41.01570510864258
2018-01-30,41.293617248535156
2018-01-31,41.7645378112793
2018-02-01,42.24150848388672
2018-02-02,41.973453521728516
2018-02-05,40.956443786621094
2018-02-06,41.6817512512207
2018-02-07,42.09959030151367
2018-02-08,40.262672424316406
2018-02-09,41.1693000793457
2018-02-12,41.295448303222656
2018-02-13,41.95768737792969
2018-02-14,44.38589859008789
2018-02-15,44.76432418823242
2018-02-16,45.21369171142578
2018-02-20,44.57511520385742
2018-02-21,45.07179260253906
2018-02-22,44.81950759887695
2018-02-23,45.49752426147461
2018-02-26,46.39626693725586
2018-02-27,46.14399337768555
2018-02-28,45.3950309753418
2018-03-01,45.56059265136719
2018-03-02,45.3950309753418
2018-03-05,46.34896469116211
2018-03-06,46.214942932128906
2018-03-07,46.0572624206543
2018-03-08,46.53029251098633
2018-03-09,47.5946159362793
2018-03-12,47.27925491333008
2018-03-13,47.31079864501953
2018-03-14,48.40664291381836
2018-03-15,48.54855728149414
2018-03-16,48.81660842895508
2018-03-19,48.777191162109375
2018-03-20,49.13984680175781
2018-03-21,48.88755416870117
2018-03-22,47.73651123046875
2018-03-23,47.05062484741211
2018-03-26,47.9730339050293
2018-03-27,47.531551361083984
2018-03-28,47.64979934692383
2018-03-29,48.036109924316406
2018-04-02,47.15311813354492
2018-04-03,47.846893310546875
2018-04-04,48.41453170776367
2018-04-05,48.28839111328125
2018-04-06,47.334449768066406
2018-04-09,47.302913665771484
2018-04-10,47.61037826538086
2018-04-11,47.29502868652344
2018-04-12,47.69709396362305
2018-04-13,47.35810470581055
2018-04-16,48.036109924316406
2018-04-17,49.100425720214844
2018-04-18,48.23320770263672
2018-04-19,48.193790435791016
2018-04-20,48.13070297241211
2018-04-23,48.264739990234375
2018-04-24,47.8626708984375
2018-04-25,47.5394287109375
2018-04-26,47.79960250854492
2018-04-27,48.075531005859375
2018-04-30,47.531551361083984
2018-05-01,47.69709396362305
2018-05-02,46.4987678527832
2018-05-03,46.72740173339844
2018-05-04,47.15311813354492
2018-05-07,47.85478973388672
2018-05-08,48.21743392944336
2018-05-09,48.714107513427734
2018-05-10,49.17138671875
2018-05-11,49.218685150146484
2018-05-14,48.65894317626953
2018-05-15,48.8087158203125
2018-05-16,48.57220458984375
2018-05-17,47.58673095703125
2018-05-18,48.036109924316406
2018-05-21,48.611610412597656
2018-05-22,48.871795654296875
2018-05-23,49.06100845336914
2018-05-24,49.37636184692383
2018-05-25,49.15560531616211
2018-05-29,48.65105056762695
2018-05-30,49.66805648803711
2018-05-31,48.95063018798828
2018-06-01,49.218685150146484
2018-06-04,49.534034729003906
2018-06-05,49.66017532348633
2018-06-06,49.34482955932617
2018-06-07,49.360599517822266
2018-06-08,49.54191589355469
2018-06-11,49.463077545166016
2018-06-12,48.81660842895508
2018-06-13,49.289642333984375
2018-06-14,48.79296112060547
2018-06-15,49.16349792480469
2018-06-18,48.48548126220703
2018-06-19,48.8481330871582
2018-06-20,48.42241287231445
2018-06-21,48.13070297241211
2018-06-22,47.91785430908203
2018-06-25,47.444828033447266
2018-06-26,47.10581588745117
2018-06-27,46.2859001159668
2018-06-28,46.932373046875
2018-06-29,46.632789611816406
2018-07-02,47.09793472290039
2018-07-03,46.77470397949219
2018-07-05,46.56184387207031
2018-07-06,46.6643180847168
2018-07-09,46.96391296386719
2018-07-10,47.0269889831543
2018-07-11,46.69585037231445
2018-07-12,46.246482849121094
2018-07-13,46.07303237915039
2018-07-16,46.0572624206543
2018-07-17,46.82988357543945
2018-07-18,47.61037826538086
2018-07-19,46.91659927368164
2018-07-20,47.16889953613281
2018-07-23,46.971797943115234
2018-07-24,46.82199478149414
2018-07-25,46.92448425292969
2018-07-26,47.39751434326172
2018-07-27,47.20042037963867
2018-07-30,46.84564971923828
2018-07-31,47.31079864501953
2018-08-01,47.71287536621094
2018-08-02,48.62739181518555
2018-08-03,48.52490234375
2018-08-06,48.430301666259766
2018-08-07,48.737770080566406
2018-08-08,48.8087158203125
2018-08-09,49.30540466308594
2018-08-10,49.2265625
2018-08-13,48.8481330871582
2018-08-14,49.10830307006836
2018-08-15,50.503746032714844
2018-08-16,51.284244537353516
2018-08-17,52.25395584106445
2018-08-20,52.74275207519531
2018-08-21,52.995033264160156
2018-08-22,52.600833892822266
2018-08-23,52.671791076660156
2018-08-24,52.758514404296875
2018-08-27,53.026573181152344
2018-08-28,52.93984603881836
2018-08-29,53.349796295166016
2018-08-30,52.95561218261719
2018-08-31,53.23943328857422
2018-09-04,53.917442321777344
2018-09-05,54.23279571533203
2018-09-06,54.256446838378906
2018-09-07,54.295867919921875
2018-09-10,53.444393157958984
2018-09-11,53.602088928222656
2018-09-12,53.89378356933594
2018-09-13,54.19337844848633
2018-09-14,53.799171447753906
2018-09-17,54.02780532836914
2018-09-18,54.934452056884766
2018-09-19,55.092124938964844
2018-09-20,55.80165481567383
2018-09-21,55.754371643066406
2018-09-24,55.47843551635742
2018-09-25,56.1328010559082
2018-09-26,55.8805046081543
2018-09-27,55.43902587890625
2018-09-28,56.006656646728516
2018-10-01,55.73860168457031
2018-10-02,55.94358825683594
2018-10-03,56.02241516113281
2018-10-04,56.06183624267578
2018-10-05,55.71495056152344
2018-10-08,55.998756408691406
2018-10-09,56.62948226928711
2018-10-10,54.019927978515625
2018-10-11,52.79794692993164
2018-10-12,52.71120834350586
2018-10-15,52.22242736816406
2018-10-16,55.399593353271484
2018-10-17,55.68341064453125
2018-10-18,56.6058235168457
2018-10-19,55.620338439941406
2018-10-22,55.39170455932617
2018-10-23,54.745235443115234
2018-10-24,53.40499496459961
2018-10-25,54.366817474365234
2018-10-26,53.69668197631836
2018-10-29,54.295867919921875
2018-10-30,55.021175384521484
2018-10-31,54.9502067565918
2018-11-01,54.42988204956055
2018-11-02,53.9095458984375
2018-11-05,54.973854064941406
2018-11-06,55.01327896118164
2018-11-07,57.646461486816406
2018-11-08,57.91453552246094
2018-11-09,57.701683044433594
2018-11-12,56.684669494628906
2018-11-13,56.440250396728516
2018-11-14,51.08715057373047
2018-11-15,52.26972198486328
2018-11-16,52.301265716552734
2018-11-19,51.252708435058594
2018-11-20,50.75602340698242
2018-11-21,50.21204376220703
2018-11-23,49.628639221191406
2018-11-26,49.849388122558594
2018-11-27,48.79296112060547
2018-11-28,50.65353012084961
2018-11-29,51.39461135864258
2018-11-30,52.2618408203125
2018-12-03,52.671791076660156
2018-12-04,50.953121185302734
2018-12-06,51.11079788208008
2018-12-07,49.99919509887695
2018-12-10,50.18051528930664
2018-12-11,50.038597106933594
2018-12-12,50.503746032714844
2018-12-13,49.78632354736328
2018-12-14,48.87967300415039
2018-12-17,48.146484375
2018-12-18,48.15437698364258
2018-12-19,47.988800048828125
2018-12-20,47.14523696899414
2018-12-21,46.84564971923828
2018-12-24,44.992950439453125
2018-12-26,46.77470397949219
2018-12-27,47.460594177246094
2018-12-28,47.0269889831543
2018-12-31,47.56307601928711
2019-01-02,46.69585037231445
2019-01-03,45.90747833251953
2019-01-04,46.95602798461914
2019-01-07,47.334449768066406
2019-01-08,47.8784294128418
2019-01-09,48.32780838012695
2019-01-10,48.85602951049805
2019-01-11,48.62739181518555
2019-01-14,48.54855728149414
2019-01-15,48.90332794189453
2019-01-16,49.35271453857422
2019-01-17,49.86516571044922
2019-01-18,50.787559509277344
2019-01-22,49.896690368652344
2019-01-23,51.236934661865234
2019-01-24,51.43403244018555
2019-01-25,51.4813346862793
2019-01-28,51.40250015258789
2019-01-29,51.88340377807617
2019-01-30,52.62449645996094
2019-01-31,53.050228118896484
2019-02-01,53.88886260986328
2019-02-04,54.07720947265625
2019-02-05,54.4867057800293
2019-02-06,55.33844757080078
2019-02-07,55.4613037109375
2019-02-08,55.98542785644531
2019-02-11,56.640628814697266
2019-02-12,56.755287170410156
2019-02-13,57.983760833740234
2019-02-14,57.91004943847656
2019-02-15,58.360496520996094
2019-02-19,58.81093978881836
2019-02-20,59.359622955322266
2019-02-21,59.05661392211914
2019-02-22,59.18765640258789
2019-02-25,59.56440353393555
2019-02-26,59.22859573364258
2019-02-27,59.548004150390625
2019-02-28,59.703609466552734
2019-03-01,59.80187225341797
2019-03-04,59.548004150390625
2019-03-05,59.37600326538086
2019-03-06,58.89280700683594
2019-03-07,59.146697998046875
2019-03-08,59.18765640258789
2019-03-11,59.66265106201172
2019-03-12,60.260520935058594
2019-03-13,59.22859573364258
2019-03-14,59.67084884643555
2019-03-15,60.285072326660156
