Date,APO
2015-10-16,11.792513847351074
2015-10-19,11.798864364624023
2015-10-20,11.805213928222656
2015-10-21,11.468646049499512
2015-10-22,11.811562538146973
2015-10-23,11.805213928222656
2015-10-26,11.671854019165039
2015-10-27,11.716309547424316
2015-10-28,11.57025146484375
2015-10-29,11.678208351135254
2015-10-30,11.602005958557129
2015-11-02,11.938570022583008
2015-11-03,12.040175437927246
2015-11-04,12.046529769897461
2015-11-05,11.77346134185791
2015-11-06,11.73536205291748
2015-11-09,11.519450187683105
2015-11-10,11.424192428588867
2015-11-11,11.576602935791016
2015-11-12,11.379743576049805
2015-11-13,11.2781400680542
2015-11-16,11.214637756347656
2015-11-17,10.566905975341797
2015-11-18,10.917186737060547
2015-11-19,11.02746295928955
2015-11-20,10.74853515625
2015-11-23,10.690149307250977
2015-11-24,10.625285148620605
2015-11-25,10.56690502166748
2015-11-27,10.599337577819824
2015-11-30,10.592852592468262
2015-12-01,10.463118553161621
2015-12-02,10.41122055053711
2015-12-03,10.164727210998535
2015-12-04,10.281487464904785
2015-12-07,10.184185028076172
2015-12-08,10.041479110717773
2015-12-09,9.905259132385254
2015-12-10,10.022016525268555
2015-12-11,9.78200912475586
2015-12-14,9.405776977539062
2015-12-15,10.054450988769531
2015-12-16,10.093374252319336
2015-12-17,10.047966957092285
2015-12-18,9.574433326721191
2015-12-21,9.723628044128418
2015-12-22,9.73011302947998
2015-12-23,10.307435035705566
2015-12-24,10.119319915771484
2015-12-28,9.911742210388184
2015-12-29,9.97661018371582
2015-12-30,9.892282485961914
2015-12-31,9.84687614440918
2016-01-04,10.034993171691895
2016-01-05,9.87930679321289
2016-01-06,9.63281536102295
2016-01-07,9.444695472717285
2016-01-08,9.081443786621094
2016-01-11,9.094413757324219
2016-01-12,9.159282684326172
2016-01-13,9.03603744506836
2016-01-14,8.685750007629395
2016-01-15,8.679261207580566
2016-01-19,8.562500953674316
2016-01-20,8.43276596069336
2016-01-21,8.53006649017334
2016-01-22,8.951705932617188
2016-01-25,8.588446617126465
2016-01-26,8.906298637390137
2016-01-27,8.821969985961914
2016-01-28,8.711695671081543
2016-01-29,8.808995246887207
2016-02-01,8.808995246887207
2016-02-02,8.393843650817871
2016-02-03,8.257624626159668
2016-02-04,8.692235946655273
2016-02-05,8.821969985961914
2016-02-08,8.393843650817871
2016-02-09,8.543041229248047
2016-02-10,8.400334358215332
2016-02-11,8.173295021057129
2016-02-12,8.692235946655273
2016-02-16,9.159282684326172
2016-02-17,9.701953887939453
2016-02-18,10.32404613494873
2016-02-19,9.86740493774414
2016-02-22,9.926963806152344
2016-02-23,9.72842788696289
2016-02-24,9.649009704589844
2016-02-25,9.774754524230957
2016-02-26,9.97329330444336
2016-02-29,10.290956497192383
2016-03-01,10.423316955566406
2016-03-02,10.515968322753906
2016-03-03,10.96599006652832
2016-03-04,11.151294708251953
2016-03-07,11.303507804870605
2016-03-08,11.118204116821289
2016-03-09,11.124821662902832
2016-03-10,11.118204116821289
2016-03-11,11.191001892089844
2016-03-14,11.237325668334961
2016-03-15,11.151294708251953
2016-03-16,11.210854530334473
2016-03-17,11.422630310058594
2016-03-18,11.34982967376709
2016-03-21,11.303507804870605
2016-03-22,11.561609268188477
2016-03-23,11.290267944335938
2016-03-24,11.071876525878906
2016-03-28,10.992461204528809
2016-03-29,11.157910346984863
2016-03-30,11.277033805847168
2016-03-31,11.329977035522461
2016-04-01,11.48219108581543
2016-04-04,11.402777671813965
2016-04-05,11.144676208496094
2016-04-06,10.79392147064209
2016-04-07,10.588764190673828
2016-04-08,10.47625732421875
2016-04-11,10.65494155883789
2016-04-12,10.846866607666016
2016-04-13,11.118204116821289
2016-04-14,11.224092483520508
2016-04-15,11.197619438171387
2016-04-18,11.475573539733887
2016-04-19,11.548372268676758
2016-04-20,11.48219108581543
2016-04-21,11.468955993652344
2016-04-22,11.462335586547852
2016-04-25,11.323360443115234
2016-04-26,11.442483901977539
2016-04-27,11.727054595947266
2016-04-28,11.521900177001953
2016-04-29,11.191001892089844
2016-05-02,11.462335586547852
2016-05-03,11.243941307067871
2016-05-04,11.091731071472168
2016-05-05,11.012314796447754
2016-05-06,11.29688549041748
2016-05-09,11.290267944335938
2016-05-10,11.389540672302246
2016-05-11,11.184379577636719
2016-05-12,11.31674575805664
2016-05-13,11.00570011138916
2016-05-16,10.853483200073242
2016-05-17,10.899807929992676
2016-05-18,11.17533016204834
2016-05-19,10.738529205322266
2016-05-20,10.751969337463379
2016-05-23,10.872933387756348
2016-05-24,10.953568458557129
2016-05-25,11.182048797607422
2016-05-26,11.014049530029297
2016-05-27,11.135009765625
2016-05-31,11.034210205078125
2016-06-01,11.10813045501709
2016-06-02,11.182048797607422
2016-06-03,10.913251876831055
2016-06-06,11.014049530029297
2016-06-07,10.940128326416016
2016-06-08,10.987167358398438
2016-06-09,10.913251876831055
2016-06-10,10.819168090820312
2016-06-13,10.624288558959961
2016-06-14,10.40925121307373
2016-06-15,10.375649452209473
2016-06-16,10.436127662658691
2016-06-17,10.335330963134766
2016-06-20,10.342052459716797
2016-06-21,10.321887969970703
2016-06-22,10.274850845336914
2016-06-23,10.543649673461914
2016-06-24,10.086692810058594
2016-06-27,9.730528831481934
2016-06-28,10.106853485107422
2016-06-29,10.180768966674805
2016-06-30,10.180768966674805
2016-07-01,10.086692810058594
2016-07-05,9.79773235321045
2016-07-06,9.905254364013672
2016-07-07,10.073250770568848
2016-07-08,10.382373809814453
2016-07-11,10.368929862976074
2016-07-12,10.47645092010498
2016-07-13,10.557092666625977
2016-07-14,10.58397102355957
2016-07-15,10.691489219665527
2016-07-18,10.765409469604492
2016-07-19,10.745250701904297
2016-07-20,10.91996955871582
2016-07-21,11.061086654663086
2016-07-22,11.121567726135254
2016-07-25,11.081252098083496
2016-07-26,11.222371101379395
2016-07-27,11.417247772216797
2016-07-28,11.430685043334961
2016-07-29,11.524767875671387
2016-08-01,11.524767875671387
2016-08-02,11.397089958190918
2016-08-03,11.833887100219727
2016-08-04,12.16988754272461
2016-08-05,12.378207206726074
2016-08-08,12.364764213562012
2016-08-09,12.53276538848877
2016-08-10,12.43196964263916
2016-08-11,12.559645652770996
2016-08-12,12.559645652770996
2016-08-15,12.687321662902832
2016-08-16,12.465566635131836
2016-08-17,12.512601852416992
2016-08-18,12.779997825622559
2016-08-19,12.519460678100586
2016-08-22,12.54688835144043
2016-08-23,12.56745719909668
2016-08-24,12.642874717712402
2016-08-25,12.66343879699707
2016-08-26,12.656586647033691
2016-08-29,12.793710708618164
2016-08-30,12.834848403930664
2016-08-31,12.766283988952637
2016-09-01,12.862277030944824
2016-09-02,12.958260536193848
2016-09-06,12.690868377685547
2016-09-07,12.745715141296387
2016-09-08,12.69772720336914
2016-09-09,12.58802318572998
2016-09-12,12.793710708618164
2016-09-13,12.649728775024414
2016-09-14,12.38233470916748
2016-09-15,12.437189102172852
2016-09-16,12.313774108886719
2016-09-19,12.300063133239746
2016-09-20,12.300063133239746
2016-09-21,12.375483512878418
2016-09-22,12.32062816619873
2016-09-23,12.293204307556152
2016-09-26,12.080667495727539
2016-09-27,12.108089447021484
2016-09-28,12.224642753601074
2016-09-29,12.190361976623535
2016-09-30,12.313774108886719
2016-10-03,12.478322982788086
2016-10-04,12.444039344787598
2016-10-05,12.690868377685547
2016-10-06,12.869125366210938
2016-10-07,12.779997825622559
2016-10-10,12.889697074890137
2016-10-11,12.779997825622559
2016-10-12,12.814281463623047
2016-10-13,12.437189102172852
2016-10-14,12.272634506225586
2016-10-17,11.991533279418945
2016-10-18,12.073806762695312
2016-10-19,12.00524616241455
2016-10-20,12.135517120361328
2016-10-21,12.169793128967285
2016-10-24,12.272634506225586
2016-10-25,12.457756996154785
2016-10-26,12.416619300842285
2016-10-27,12.512601852416992
2016-10-28,12.46461296081543
2016-10-31,12.533175468444824
2016-11-01,12.327486038208008
2016-11-02,12.293204307556152
2016-11-03,12.258928298950195
2016-11-04,12.114947319030762
2016-11-07,12.300063133239746
2016-11-08,12.38233470916748
2016-11-09,12.38233470916748
2016-11-10,13.088529586791992
2016-11-11,13.19137191772461
2016-11-14,13.061101913452148
2016-11-15,13.218791961669922
2016-11-16,13.150232315063477
2016-11-17,13.26197338104248
2016-11-18,13.534334182739258
2016-11-21,13.604174613952637
2016-11-22,13.625125885009766
2016-11-23,13.785746574401855
2016-11-25,13.967325210571289
2016-11-28,13.569252967834473
2016-11-29,13.47148323059082
2016-11-30,13.450533866882324
2016-12-01,13.569252967834473
2016-12-02,13.48544979095459
2016-12-05,13.443546295166016
2016-12-06,13.464495658874512
2016-12-07,13.967325210571289
2016-12-08,14.309521675109863
2016-12-09,14.567916870117188
2016-12-12,14.093027114868164
2016-12-13,14.002238273620605
2016-12-14,13.729875564575195
2016-12-15,13.792732238769531
2016-12-16,13.771780014038086
2016-12-19,13.618138313293457
2016-12-20,13.722893714904785
2016-12-21,13.632105827331543
2016-12-22,13.450533866882324
2016-12-23,13.373713493347168
2016-12-27,13.36672592163086
2016-12-28,13.387676239013672
2016-12-29,13.48544979095459
2016-12-30,13.520370483398438
2017-01-03,13.743843078613281
2017-01-04,14.288567543029785
2017-01-05,14.316510200500488
2017-01-06,14.959005355834961
2017-01-09,14.88916301727295
2017-01-10,14.763459205627441
2017-01-11,14.972969055175781
2017-01-12,14.965986251831055
2017-01-13,14.959005355834961
2017-01-17,14.693622589111328
2017-01-18,14.805365562438965
2017-01-19,14.526012420654297
2017-01-20,14.526012420654297
2017-01-23,14.456182479858398
2017-01-24,14.546966552734375
2017-01-25,14.931065559387207
2017-01-26,15.140581130981445
2017-01-27,14.791397094726562
2017-01-30,14.686641693115234
2017-01-31,14.833293914794922
2017-02-01,14.965986251831055
2017-02-02,15.154545783996582
2017-02-03,15.454837799072266
2017-02-06,15.461828231811523
2017-02-07,15.929726600646973
2017-02-08,15.999566078186035
2017-02-09,16.446521759033203
2017-02-10,16.49540901184082
2017-02-13,16.299869537353516
2017-02-14,16.299869537353516
2017-02-15,16.1182861328125
2017-02-16,15.819140434265137
2017-02-17,15.740796089172363
2017-02-21,15.81202507019043
2017-02-22,15.847631454467773
2017-02-23,15.534246444702148
2017-02-24,15.655327796936035
2017-02-27,15.933097839355469
2017-02-28,16.196640014648438
2017-03-01,16.33196449279785
2017-03-02,15.890372276306152
2017-03-03,16.182384490966797
2017-03-06,16.310598373413086
2017-03-07,16.203763961791992
2017-03-08,16.146772384643555
2017-03-09,15.982966423034668
2017-03-10,16.253620147705078
2017-03-13,16.63111114501953
2017-03-14,16.609745025634766
2017-03-15,16.88752555847168
2017-03-16,16.510026931762695
2017-03-17,16.374704360961914
2017-03-20,16.63111114501953
2017-03-21,16.602624893188477
2017-03-22,16.85190773010254
2017-03-23,16.737951278686523
2017-03-24,16.666723251342773
2017-03-27,16.695219039916992
2017-03-28,16.730825424194336
2017-03-29,16.730825424194336
2017-03-30,17.086957931518555
2017-03-31,17.321998596191406
2017-04-03,17.54991912841797
2017-04-04,17.592655181884766
2017-04-05,17.78495979309082
2017-04-06,18.09122657775879
2017-04-07,18.02001190185547
2017-04-10,18.169580459594727
2017-04-11,18.30491065979004
2017-04-12,18.376134872436523
2017-04-13,18.2479248046875
2017-04-17,18.582687377929688
2017-04-18,18.233684539794922
2017-04-19,18.133968353271484
2017-04-20,18.233684539794922
2017-04-21,17.81344985961914
2017-04-24,17.870431900024414
2017-04-25,18.40461540222168
2017-04-26,18.78211784362793
2017-04-27,19.373287200927734
2017-04-28,19.067018508911133
2017-05-01,19.12399673461914
2017-05-02,19.01716423034668
2017-05-03,18.817731857299805
2017-05-04,18.632549285888672
2017-05-05,18.83909797668457
2017-05-08,18.974428176879883
2017-05-09,19.35192108154297
2017-05-10,19.245080947875977
2017-05-11,19.27357292175293
2017-05-12,19.216590881347656
2017-05-15,19.30919075012207
2017-05-16,19.465877532958984
2017-05-17,19.18303108215332
2017-05-18,19.016220092773438
2017-05-19,18.929189682006836
2017-05-22,19.552907943725586
2017-05-23,20.009822845458984
2017-05-24,19.95180320739746
2017-05-25,20.05333137512207
2017-05-26,19.988065719604492
2017-05-30,19.908292770385742
2017-05-31,19.603681564331055
2017-06-01,19.87202262878418
2017-06-02,19.92279624938965
2017-06-05,19.531150817871094
2017-06-06,19.538408279418945
2017-06-07,19.741472244262695
2017-06-08,20.278165817260742
2017-06-09,19.893781661987305
2017-06-12,19.85751724243164
2017-06-13,20.198387145996094
2017-06-14,19.944555282592773
2017-06-15,19.944555282592773
2017-06-16,19.95180320739746
2017-06-19,20.611783981323242
2017-06-20,19.95180320739746
2017-06-21,19.959056854248047
2017-06-22,19.93729019165039
2017-06-23,19.799497604370117
2017-06-26,19.023469924926758
2017-06-27,18.784143447875977
2017-06-28,19.233793258666992
2017-06-29,19.132261276245117
2017-06-30,19.18303108215332
2017-07-03,19.161270141601562
2017-07-05,19.11775779724121
2017-07-06,19.364347457885742
2017-07-07,19.103252410888672
2017-07-10,19.516653060913086
2017-07-11,19.647193908691406
2017-07-12,19.589174270629883
2017-07-13,19.719724655151367
2017-07-14,19.770488739013672
2017-07-17,19.76323699951172
2017-07-18,19.509387969970703
2017-07-19,20.089599609375
2017-07-20,20.2128963470459
2017-07-21,20.25640869140625
2017-07-24,20.307174682617188
2017-07-25,20.386959075927734
2017-07-26,20.43772315979004
2017-07-27,20.350692749023438
2017-07-28,20.11861228942871
2017-07-31,20.379697799682617
2017-08-01,20.553762435913086
2017-08-02,20.40871238708496
2017-08-03,20.90913963317871
2017-08-04,21.032434463500977
2017-08-07,21.69967269897461
2017-08-08,21.6706600189209
2017-08-09,21.772197723388672
2017-08-10,21.395063400268555
2017-08-11,21.315279006958008
2017-08-14,21.576372146606445
2017-08-15,22.047792434692383
2017-08-16,21.909996032714844
2017-08-17,20.98166847229004
2017-08-18,21.624187469482422
2017-08-21,21.402633666992188
2017-08-22,21.757122039794922
2017-08-23,21.668500900268555
2017-08-24,21.542949676513672
2017-08-25,21.58725929260254
2017-08-28,21.350929260253906
2017-08-29,21.299232482910156
2017-08-30,21.705421447753906
2017-08-31,21.808828353881836
2017-09-01,21.757122039794922
2017-09-05,21.129371643066406
2017-09-06,21.107213973999023
2017-09-07,21.062904357910156
2017-09-08,21.011211395263672
2017-09-11,21.336164474487305
2017-09-12,21.387853622436523
2017-09-13,21.121984481811523
2017-09-14,21.734968185424805
2017-09-15,21.882673263549805
2017-09-18,22.200239181518555
2017-09-19,22.155927658081055
2017-09-20,22.215015411376953
2017-09-21,22.39964485168457
2017-09-22,22.93138313293457
2017-09-25,22.66551971435547
2017-09-26,22.244556427001953
2017-09-27,22.163318634033203
2017-09-28,22.44395637512207
2017-09-29,22.229780197143555
2017-10-02,22.244556427001953
2017-10-03,22.185474395751953
2017-10-04,22.436567306518555
2017-10-05,22.554733276367188
2017-10-06,22.495655059814453
2017-10-09,22.56951141357422
2017-10-10,22.768911361694336
2017-10-11,22.82799530029297
2017-10-12,22.776296615600586
2017-10-13,22.99047088623047
2017-10-16,23.175098419189453
2017-10-17,23.44835662841797
2017-10-18,23.4335880279541
2017-10-19,23.529598236083984
2017-10-20,23.655153274536133
2017-10-23,23.743770599365234
2017-10-24,24.260744094848633
2017-10-25,23.839778900146484
2017-10-26,23.603452682495117
2017-10-27,23.8323974609375
2017-10-30,23.2268009185791
2017-10-31,23.32280921936035
2017-11-01,23.359737396240234
2017-11-02,22.628585815429688
2017-11-03,23.108633041381836
2017-11-06,22.975698471069336
2017-11-07,23.189878463745117
2017-11-08,22.99785804748535
2017-11-09,22.52519416809082
2017-11-10,22.44395637512207
2017-11-13,21.557723999023438
2017-11-14,21.875289916992188
2017-11-15,21.424785614013672
2017-11-16,21.661113739013672
2017-11-17,21.624187469482422
2017-11-20,22.3951473236084
2017-11-21,22.574787139892578
2017-11-22,22.776878356933594
2017-11-24,22.679574966430664
2017-11-27,22.717002868652344
2017-11-28,22.87418556213379
2017-11-29,23.143644332885742
2017-11-30,23.435556411743164
2017-12-01,23.166105270385742
2017-12-04,23.240949630737305
2017-12-05,23.158618927001953
2017-12-06,22.672086715698242
2017-12-07,22.99394416809082
2017-12-08,23.877174377441406
2017-12-11,24.2364559173584
2017-12-12,24.416093826293945
2017-12-13,24.079267501831055
2017-12-14,24.01938819885254
2017-12-15,24.184059143066406
2017-12-18,24.423580169677734
2017-12-19,24.326271057128906
2017-12-20,24.40860939025879
2017-12-21,25.194538116455078
2017-12-22,25.45651626586914
2017-12-26,25.179567337036133
2017-12-27,25.01490020751953
2017-12-28,24.91759490966797
2017-12-29,25.052322387695312
2018-01-02,25.149627685546875
2018-01-03,25.651119232177734
2018-01-04,25.681062698364258
2018-01-05,25.80830955505371
2018-01-08,26.137645721435547
2018-01-09,26.7139949798584
2018-01-10,26.61669158935547
2018-01-11,26.86369514465332
2018-01-12,27.08824920654297
2018-01-16,26.257410049438477
2018-01-17,26.51189613342285
2018-01-18,26.24992561340332
2018-01-19,26.002918243408203
2018-01-22,25.94303321838379
2018-01-23,26.489439010620117
2018-01-24,26.601716995239258
2018-01-25,27.24542808532715
2018-01-26,27.260393142700195
2018-01-29,26.64662742614746
2018-01-30,26.571781158447266
2018-01-31,26.758909225463867
2018-02-01,27.529855728149414
2018-02-02,26.871183395385742
2018-02-05,25.449026107788086
2018-02-06,25.14214324951172
2018-02-07,25.261899948120117
2018-02-08,23.9744815826416
2018-02-09,24.199031829833984
2018-02-12,24.715497970581055
2018-02-13,25.127172470092773
2018-02-14,25.658605575561523
2018-02-15,25.83824920654297
2018-02-16,25.45651626586914
2018-02-20,25.647336959838867
2018-02-21,25.83053970336914
2018-02-22,25.8763370513916
2018-02-23,26.14349937438965
2018-02-26,26.067163467407227
2018-02-27,24.960365295410156
2018-02-28,25.036691665649414
2018-03-01,24.41840171813965
2018-03-02,24.464204788208008
2018-03-05,24.769529342651367
2018-03-06,25.07485580444336
2018-03-07,24.998519897460938
2018-03-08,25.19698715209961
2018-03-09,25.6168155670166
2018-03-12,25.60153579711914
2018-03-13,25.19698715209961
2018-03-14,25.05959129333496
2018-03-15,24.708465576171875
2018-03-16,24.464204788208008
2018-03-19,23.868820190429688
2018-03-20,24.242843627929688
2018-03-21,24.41840171813965
2018-03-22,23.296340942382812
2018-03-23,23.021541595458984
2018-03-26,23.28870391845703
2018-03-27,23.07497215270996
2018-03-28,22.60935401916504
2018-03-29,22.60935401916504
2018-04-02,22.731483459472656
2018-04-03,23.00628089904785
2018-04-04,23.044443130493164
2018-04-05,23.059709548950195
2018-04-06,22.60935401916504
2018-04-09,22.716217041015625
2018-04-10,23.45662498474121
2018-04-11,22.754383087158203
2018-04-12,22.739120483398438
2018-04-13,22.235326766967773
2018-04-16,22.365089416503906
2018-04-17,22.471956253051758
2018-04-18,22.2963924407959
2018-04-19,22.464319229125977
2018-04-20,22.334562301635742
2018-04-23,22.052133560180664
2018-04-24,21.693368911743164
2018-04-25,21.449113845825195
2018-04-26,21.76207733154297
2018-04-27,21.731544494628906
2018-04-30,22.013975143432617
2018-05-01,21.830774307250977
2018-05-02,22.624618530273438
2018-05-03,23.41083526611328
2018-05-04,23.777219772338867
2018-05-07,23.960411071777344
2018-05-08,23.45662498474121
2018-05-09,23.151302337646484
2018-05-10,23.326866149902344
2018-05-11,23.113140106201172
2018-05-14,22.92230796813965
2018-05-15,22.68568229675293
2018-05-16,22.95284652709961
2018-05-17,23.045610427856445
2018-05-18,22.63588523864746
2018-05-21,23.702739715576172
2018-05-22,23.695003509521484
2018-05-23,23.81096649169922
2018-05-24,24.174312591552734
2018-05-25,24.444894790649414
2018-05-29,24.274816513061523
2018-05-30,24.33666229248047
2018-05-31,24.212963104248047
2018-06-01,24.993783950805664
2018-06-04,24.87782096862793
2018-06-05,24.962854385375977
2018-06-06,24.916471481323242
2018-06-07,24.885555267333984
2018-06-08,24.924209594726562
2018-06-11,24.993783950805664
2018-06-12,24.738664627075195
2018-06-13,24.82370376586914
2018-06-14,24.95513343811035
2018-06-15,24.808246612548828
2018-06-18,24.885555267333984
2018-06-19,24.468088150024414
2018-06-20,24.60724449157715
2018-06-21,24.499011993408203
2018-06-22,24.56085777282715
2018-06-25,23.555850982666016
2018-06-26,23.87281036376953
2018-06-27,23.78004264831543
2018-06-28,24.07381248474121
2018-06-29,24.638164520263672
2018-07-02,25.58132553100586
2018-07-03,26.168872833251953
2018-07-05,26.87236976623535
2018-07-06,26.95741081237793
2018-07-09,27.282108306884766
2018-07-10,27.359418869018555
2018-07-11,27.3748779296875
2018-07-12,27.738224029541016
2018-07-13,27.923768997192383
2018-07-16,27.769155502319336
2018-07-17,27.846464157104492
2018-07-18,28.06292152404785
2018-07-19,27.521770477294922
2018-07-20,27.367151260375977
2018-07-23,27.614534378051758
2018-07-24,27.715038299560547
2018-07-25,27.35169219970703
2018-07-26,26.949684143066406
2018-07-27,27.081104278564453
2018-07-30,26.980607986450195
2018-07-31,27.4444580078125
2018-08-01,27.119768142700195
2018-08-02,26.3698787689209
2018-08-03,26.864648818969727
2018-08-06,27.2589111328125
2018-08-07,27.76141929626465
2018-08-08,27.637727737426758
2018-08-09,27.127492904663086
2018-08-10,26.702301025390625
2018-08-13,26.30803108215332
2018-08-14,26.586334228515625
2018-08-15,26.431724548339844
2018-08-16,26.329936981201172
2018-08-17,26.40039825439453
2018-08-20,26.784040451049805
2018-08-21,26.89365005493164
2018-08-22,27.105039596557617
2018-08-23,27.011085510253906
2018-08-24,27.16767120361328
2018-08-27,27.183330535888672
2018-08-28,27.206819534301758
2018-08-29,27.206819534301758
2018-08-30,26.940622329711914
2018-08-31,27.034568786621094
2018-09-04,27.183330535888672
2018-09-05,26.901477813720703
2018-09-06,26.611793518066406
2018-09-07,26.204669952392578
2018-09-10,26.50217628479004
2018-09-11,26.838844299316406
2018-09-12,26.77620506286621
2018-09-13,26.6822566986084
2018-09-14,26.932796478271484
2018-09-17,26.67443084716797
2018-09-18,26.89365005493164
2018-09-19,26.964107513427734
2018-09-20,27.566965103149414
2018-09-21,28.240280151367188
2018-09-24,28.107189178466797
2018-09-25,28.27942657470703
2018-09-26,27.840993881225586
2018-09-27,27.34774398803711
2018-09-28,27.050233840942383
2018-10-01,27.78618812561035
2018-10-02,27.73921012878418
2018-10-03,28.349897384643555
2018-10-04,27.519989013671875
2018-10-05,26.486526489257812
2018-10-08,25.89150047302246
2018-10-09,25.719255447387695
2018-10-10,24.584003448486328
2018-10-11,24.012468338012695
2018-10-12,24.31781005859375
2018-10-15,24.388269424438477
2018-10-16,24.850194931030273
2018-10-17,24.80322265625
2018-10-18,23.777585983276367
2018-10-19,23.088605880737305
2018-10-22,23.088605880737305
2018-10-23,23.07295036315918
2018-10-24,22.196063995361328
2018-10-25,23.378293991088867
2018-10-26,23.730607986450195
2018-10-29,23.11992835998535
2018-10-30,23.425268173217773
2018-10-31,23.033796310424805
2018-11-01,23.949832916259766
2018-11-02,23.14341163635254
2018-11-05,23.51921844482422
2018-11-06,23.97332000732422
2018-11-07,24.8580322265625
2018-11-08,24.865854263305664
2018-11-09,23.949832916259766
2018-11-12,23.057292938232422
2018-11-13,22.759777069091797
2018-11-14,22.109941482543945
2018-11-15,22.125598907470703
2018-11-16,22.039480209350586
2018-11-19,21.16394805908203
2018-11-20,20.8455810546875
2018-11-21,22.286218643188477
2018-11-23,22.84337615966797
2018-11-26,22.986650466918945
2018-11-27,22.373777389526367
2018-11-28,22.564800262451172
2018-11-29,22.75583267211914
2018-11-30,22.437448501586914
2018-12-03,22.81154441833496
2018-12-04,21.05252456665039
2018-12-06,21.28334617614746
2018-12-07,20.76598358154297
2018-12-10,20.192909240722656
2018-12-11,19.7869815826416
2018-12-12,20.200864791870117
2018-12-13,19.874536514282227
2018-12-14,19.325332641601562
2018-12-17,19.11043930053711
2018-12-18,19.102474212646484
2018-12-19,18.632877349853516
2018-12-20,18.21102523803711
2018-12-21,18.903488159179688
2018-12-24,18.903488159179688
2018-12-26,19.484519958496094
2018-12-27,19.468605041503906
2018-12-28,19.229827880859375
2018-12-31,19.53228187561035
2019-01-02,19.75514793395996
2019-01-03,19.0069637298584
2019-01-04,20.192909240722656
2019-01-07,20.901296615600586
2019-01-08,21.299257278442383
2019-01-09,21.41864585876465
2019-01-10,21.092317581176758
2019-01-11,20.97292709350586
2019-01-14,21.275379180908203
2019-01-15,21.729061126708984
2019-01-16,21.967851638793945
2019-01-17,22.190704345703125
2019-01-18,22.72398567199707
2019-01-22,21.601713180541992
2019-01-23,21.697223663330078
2019-01-24,21.649471282958984
2019-01-25,22.21458625793457
2019-01-28,22.071317672729492
2019-01-29,22.039480209350586
2019-01-30,22.031524658203125
2019-01-31,23.30501937866211
2019-02-01,23.36073112487793
2019-02-04,24.164630889892578
2019-02-05,24.36361312866211
2019-02-06,24.124832153320312
2019-02-07,23.88605308532715
2019-02-08,23.742788314819336
2019-02-11,23.63135528564453
2019-02-12,24.03728485107422
2019-02-13,23.989532470703125
2019-02-14,23.75870704650879
2019-02-15,24.069122314453125
2019-02-19,23.941770553588867
2019-02-20,23.876890182495117
2019-02-21,23.601137161254883
2019-02-22,23.64980125427246
2019-02-25,23.568695068359375
2019-02-26,23.511917114257812
2019-02-27,23.80389404296875
2019-02-28,23.763343811035156
2019-03-01,23.714675903320312
2019-03-04,23.795778274536133
2019-03-05,23.568695068359375
2019-03-06,23.463258743286133
2019-03-07,23.138851165771484
2019-03-08,22.700883865356445
2019-03-11,23.179393768310547
2019-03-12,22.9847469329834
2019-03-13,23.365936279296875
2019-03-14,23.47136688232422
