Date,AMT
2015-12-17,74.4623031616211
2015-12-18,73.30767822265625
2015-12-21,74.05159759521484
2015-12-22,74.718017578125
2015-12-23,76.32988739013672
2015-12-24,76.05088806152344
2015-12-28,76.22911834716797
2015-12-29,77.03504943847656
2015-12-30,76.01988220214844
2015-12-31,75.12874603271484
2016-01-04,74.93498992919922
2016-01-05,76.41509246826172
2016-01-06,76.14387512207031
2016-01-07,74.24531555175781
2016-01-08,73.02095031738281
2016-01-11,73.2146987915039
2016-01-12,73.2146987915039
2016-01-13,71.40911102294922
2016-01-14,71.4555892944336
2016-01-15,68.49540710449219
2016-01-19,70.44818878173828
2016-01-20,68.96808624267578
2016-01-21,69.75853729248047
2016-01-22,72.26153564453125
2016-01-25,70.61091613769531
2016-01-26,71.6571044921875
2016-01-27,71.68806457519531
2016-01-28,71.68806457519531
2016-01-29,73.106201171875
2016-02-01,72.14524841308594
2016-02-02,70.78914642333984
2016-02-03,70.12271881103516
2016-02-04,70.58770751953125
2016-02-05,68.8440933227539
2016-02-08,66.18611907958984
2016-02-09,66.31011199951172
2016-02-10,66.51934051513672
2016-02-11,64.83001708984375
2016-02-12,66.38763427734375
2016-02-16,66.99201965332031
2016-02-17,66.7905502319336
2016-02-18,67.80573272705078
2016-02-19,67.66624450683594
2016-02-22,69.15408325195312
2016-02-23,68.20867919921875
2016-02-24,68.99136352539062
2016-02-25,69.29356384277344
2016-02-26,69.7507553100586
2016-02-29,71.4478759765625
2016-03-01,73.38516235351562
2016-03-02,73.32315063476562
2016-03-03,73.8501205444336
2016-03-04,74.34606170654297
2016-03-07,74.08257293701172
2016-03-08,73.30767822265625
2016-03-09,73.30767822265625
2016-03-10,73.39291381835938
2016-03-11,76.29888916015625
2016-03-14,75.98888397216797
2016-03-15,76.26011657714844
2016-03-16,77.34501647949219
2016-03-17,78.84837341308594
2016-03-18,77.88744354248047
2016-03-21,77.7557373046875
2016-03-22,77.43802642822266
2016-03-23,77.16677856445312
2016-03-24,77.76345825195312
2016-03-28,77.67823028564453
2016-03-29,78.9800796508789
2016-03-30,79.2823257446289
2016-03-31,79.32882690429688
2016-04-01,80.97940826416016
2016-04-04,81.1343765258789
2016-04-05,80.59193420410156
2016-04-06,81.90930938720703
2016-04-07,81.36685180664062
2016-04-08,82.31687927246094
2016-04-11,82.55049896240234
2016-04-12,82.67507934570312
2016-04-13,82.72180938720703
2016-04-14,81.91973876953125
2016-04-15,82.37138366699219
2016-04-18,82.18449401855469
2016-04-19,82.15335845947266
2016-04-20,81.62384033203125
2016-04-21,79.87175750732422
2016-04-22,81.13323974609375
2016-04-25,81.12545776367188
2016-04-26,81.58490753173828
2016-04-27,81.36683654785156
2016-04-28,81.08650207519531
2016-04-29,81.67053985595703
2016-05-02,82.16114807128906
2016-05-03,81.1098861694336
2016-05-04,82.16114807128906
2016-05-05,82.78412628173828
2016-05-06,82.98655700683594
2016-05-09,83.04886627197266
2016-05-10,83.46157836914062
2016-05-11,82.33245849609375
2016-05-12,82.97877502441406
2016-05-13,82.30908203125
2016-05-16,82.91649627685547
2016-05-17,82.04434204101562
2016-05-18,81.41355895996094
2016-05-19,80.8061752319336
2016-05-20,80.9930648803711
2016-05-23,81.1098861694336
2016-05-24,81.99761199951172
2016-05-25,82.67507934570312
2016-05-26,81.99761199951172
2016-05-27,82.58941650390625
2016-05-31,82.37138366699219
2016-06-01,82.1300048828125
2016-06-02,82.97877502441406
2016-06-03,83.29804229736328
2016-06-06,83.47714233398438
2016-06-07,83.99887084960938
2016-06-08,83.75749206542969
2016-06-09,84.9333267211914
2016-06-10,84.71529388427734
2016-06-13,84.82428741455078
2016-06-14,83.79641723632812
2016-06-15,83.91381072998047
2016-06-16,84.27377319335938
2016-06-17,83.68685913085938
2016-06-20,84.06249237060547
2016-06-21,85.64326477050781
2016-06-22,85.61197662353516
2016-06-23,87.23184967041016
2016-06-24,84.72765350341797
2016-06-27,85.21285247802734
2016-06-28,86.7075424194336
2016-06-29,88.42916870117188
2016-06-30,88.90653228759766
2016-07-01,88.8987045288086
2016-07-05,89.07870483398438
2016-07-06,87.95963287353516
2016-07-07,87.80310821533203
2016-07-08,88.94566345214844
2016-07-11,89.73602294921875
2016-07-12,90.85506439208984
2016-07-13,90.78468322753906
2016-07-14,91.55939483642578
2016-07-15,91.41856384277344
2016-07-18,91.01162719726562
2016-07-19,91.84893035888672
2016-07-20,92.13066864013672
2016-07-21,91.98980712890625
2016-07-22,92.21673583984375
2016-07-25,91.45767211914062
2016-07-26,91.5359115600586
2016-07-27,92.0367660522461
2016-07-28,91.2854995727539
2016-07-29,90.59684753417969
2016-08-01,91.59070587158203
2016-08-02,91.35595703125
2016-08-03,90.56555938720703
2016-08-04,91.10550689697266
2016-08-05,91.2307357788086
2016-08-08,90.56555938720703
2016-08-09,90.71424865722656
2016-08-10,90.96466827392578
2016-08-11,90.69075012207031
2016-08-12,91.16809844970703
2016-08-15,90.61249542236328
2016-08-16,89.3056411743164
2016-08-17,89.64995574951172
2016-08-18,89.4856185913086
2016-08-19,88.90653228759766
2016-08-22,89.6968994140625
2016-08-23,90.16644287109375
2016-08-24,89.65777587890625
2016-08-25,89.4073486328125
2016-08-26,88.60916137695312
2016-08-29,89.08653259277344
2016-08-30,88.60134887695312
2016-08-31,88.72654724121094
2016-09-01,89.07086944580078
2016-09-02,90.06470489501953
2016-09-06,91.67679595947266
2016-09-07,91.42635345458984
2016-09-08,90.97246551513672
2016-09-09,86.23016357421875
2016-09-12,87.07532501220703
2016-09-13,84.6024398803711
2016-09-14,84.80593872070312
2016-09-15,85.36154174804688
2016-09-16,84.51636505126953
2016-09-19,85.45545196533203
2016-09-20,85.02501678466797
2016-09-21,86.15972137451172
2016-09-22,87.86573028564453
2016-09-23,88.42134094238281
2016-09-26,88.18655395507812
2016-09-27,88.10047912597656
2016-09-28,88.57231903076172
2016-09-29,89.24078369140625
2016-09-30,89.1228256225586
2016-10-03,88.27348327636719
2016-10-04,86.98377990722656
2016-10-05,84.49089813232422
2016-10-06,85.3323745727539
2016-10-07,85.3323745727539
2016-10-10,86.05585479736328
2016-10-11,85.67051696777344
2016-10-12,87.71516418457031
2016-10-13,88.62738037109375
2016-10-14,89.13854217529297
2016-10-17,89.13066864013672
2016-10-18,89.76766204833984
2016-10-19,90.68773651123047
2016-10-20,90.30239868164062
2016-10-21,90.99447631835938
2016-10-24,91.81231689453125
2016-10-25,91.81231689453125
2016-10-26,90.9629898071289
2016-10-27,90.75066375732422
2016-10-28,91.3247299194336
2016-10-31,92.1583251953125
2016-11-01,90.55406188964844
2016-11-02,88.79253387451172
2016-11-03,89.07561492919922
2016-11-04,88.8475570678711
2016-11-07,90.58553314208984
2016-11-08,91.16746520996094
2016-11-09,85.89070892333984
2016-11-10,83.13044738769531
2016-11-11,83.13044738769531
2016-11-14,80.66114044189453
2016-11-15,81.38463592529297
2016-11-16,82.91023254394531
2016-11-17,82.99675750732422
2016-11-18,82.64286804199219
2016-11-21,83.28772735595703
2016-11-22,84.91556549072266
2016-11-23,83.97188568115234
2016-11-25,84.38082885742188
2016-11-28,83.44498443603516
2016-11-29,83.39781951904297
2016-11-30,80.42522430419922
2016-12-01,79.4107666015625
2016-12-02,80.66114044189453
2016-12-05,80.24435424804688
2016-12-06,79.30850219726562
2016-12-07,80.37015533447266
2016-12-08,80.51959228515625
2016-12-09,80.92850494384766
2016-12-12,81.69918823242188
2016-12-13,83.46070098876953
2016-12-14,83.751708984375
2016-12-15,83.40567779541016
2016-12-16,83.20121002197266
2016-12-19,84.1055679321289
2016-12-20,84.1291732788086
2016-12-21,83.83032989501953
2016-12-22,83.83032989501953
2016-12-23,83.83824920654297
2016-12-27,84.04383087158203
2016-12-28,83.68799591064453
2016-12-29,84.12288665771484
2016-12-30,83.56148529052734
2017-01-03,83.93312072753906
2017-01-04,84.0833511352539
2017-01-05,83.7907943725586
2017-01-06,83.2373046875
2017-01-09,83.03961944580078
2017-01-10,81.83776092529297
2017-01-11,82.09868621826172
2017-01-12,82.39127349853516
2017-01-13,81.79821014404297
2017-01-17,83.15823364257812
2017-01-18,83.55358123779297
2017-01-19,82.58103942871094
2017-01-20,82.39127349853516
2017-01-23,82.84986114501953
2017-01-24,82.68382263183594
2017-01-25,82.16983795166016
2017-01-26,82.47032928466797
2017-01-27,82.09077453613281
2017-01-30,81.4503173828125
2017-01-31,81.83776092529297
2017-02-01,81.66376495361328
2017-02-02,82.3200912475586
2017-02-03,83.22148132324219
2017-02-06,81.94847106933594
2017-02-07,81.81405639648438
2017-02-08,82.47032928466797
2017-02-09,83.64056396484375
2017-02-10,83.41123962402344
2017-02-13,85.04011535644531
2017-02-14,84.4312515258789
2017-02-15,84.69219970703125
2017-02-16,85.16661071777344
2017-02-17,85.48289489746094
2017-02-21,87.91036987304688
2017-02-22,87.78382873535156
2017-02-23,88.71687316894531
2017-02-24,89.26244354248047
2017-02-27,89.61827850341797
2017-02-28,90.76477813720703
2017-03-01,90.01362609863281
2017-03-02,90.78063201904297
2017-03-03,91.46061706542969
2017-03-06,90.70154571533203
2017-03-07,90.69363403320312
2017-03-08,89.53921508789062
2017-03-09,89.34943389892578
2017-03-10,89.80804443359375
2017-03-13,90.34575653076172
2017-03-14,90.15593719482422
2017-03-15,91.1522445678711
2017-03-16,91.00199127197266
2017-03-17,91.72946166992188
2017-03-20,91.70575714111328
2017-03-21,92.30668640136719
2017-03-22,93.5480728149414
2017-03-23,94.05413055419922
2017-03-24,94.34671020507812
2017-03-27,94.89226531982422
2017-03-28,95.19275665283203
2017-03-29,95.70671081542969
2017-03-30,95.60388946533203
2017-03-31,96.10204315185547
2017-04-03,95.79367065429688
2017-04-04,95.46947479248047
2017-04-05,95.39041137695312
2017-04-06,96.4262466430664
2017-04-07,96.56065368652344
2017-04-10,97.33949279785156
2017-04-11,97.56201171875
2017-04-12,97.25208282470703
2017-04-13,97.43485260009766
2017-04-17,98.74617767333984
2017-04-18,99.23094940185547
2017-04-19,99.07996368408203
2017-04-20,98.78592681884766
2017-04-21,98.88922119140625
2017-04-24,98.42828369140625
2017-04-25,98.49980926513672
2017-04-26,97.60177612304688
2017-04-27,99.95416259765625
2017-04-28,100.08927917480469
2017-05-01,101.3370361328125
2017-05-02,101.65492248535156
2017-05-03,100.76483154296875
2017-05-04,101.24165344238281
2017-05-05,102.27481842041016
2017-05-08,102.41786193847656
2017-05-09,101.79795837402344
2017-05-10,101.01117706298828
2017-05-11,100.3595199584961
2017-05-12,100.23233032226562
2017-05-15,101.6707992553711
2017-05-16,102.0204849243164
2017-05-17,103.904052734375
2017-05-18,101.71053314208984
2017-05-19,101.98075866699219
2017-05-22,102.30658721923828
2017-05-23,102.30658721923828
2017-05-24,102.75959014892578
2017-05-25,104.15039825439453
2017-05-26,104.19805908203125
2017-05-30,105.0007553100586
2017-05-31,104.26165771484375
2017-06-01,104.77029418945312
2017-06-02,105.29480743408203
2017-06-05,104.59545135498047
2017-06-06,104.66699981689453
2017-06-07,104.76236724853516
2017-06-08,104.08683776855469
2017-06-09,103.53842163085938
2017-06-12,102.66423797607422
2017-06-13,103.46691131591797
2017-06-14,103.71331024169922
2017-06-15,104.51994323730469
2017-06-16,105.38248443603516
2017-06-19,105.68599700927734
2017-06-20,104.78350067138672
2017-06-21,104.31228637695312
2017-06-22,104.51994323730469
2017-06-23,105.32656860351562
2017-06-26,105.78981018066406
2017-06-27,108.41737365722656
2017-06-28,107.44298553466797
2017-06-29,106.0772933959961
2017-06-30,105.67800903320312
2017-07-03,104.95124053955078
2017-07-05,105.62208557128906
2017-07-06,105.0550308227539
2017-07-07,106.33287048339844
2017-07-10,104.79143524169922
2017-07-11,104.5678482055664
2017-07-12,106.92390441894531
2017-07-13,107.1315689086914
2017-07-14,108.6489486694336
2017-07-17,108.13784790039062
2017-07-18,108.7607650756836
2017-07-19,108.15379333496094
2017-07-20,108.80870056152344
2017-07-21,109.33582305908203
2017-07-24,109.47159576416016
2017-07-25,109.1122055053711
2017-07-26,110.11051177978516
2017-07-27,107.70655822753906
2017-07-28,110.48587036132812
2017-07-31,108.88057708740234
2017-08-01,108.59305572509766
2017-08-02,110.19036865234375
2017-08-03,109.53549194335938
2017-08-04,109.87091827392578
2017-08-07,110.27023315429688
2017-08-08,109.12017822265625
2017-08-09,110.09452056884766
2017-08-10,109.2799301147461
2017-08-11,109.16014099121094
2017-08-14,111.78768920898438
2017-08-15,111.56405639648438
2017-08-16,112.68218231201172
2017-08-17,111.5321273803711
2017-08-18,111.8116226196289
2017-08-21,112.83391571044922
2017-08-22,113.48078918457031
2017-08-23,114.07984161376953
2017-08-24,114.84652709960938
2017-08-25,115.19795227050781
2017-08-28,116.42786407470703
2017-08-29,116.51575469970703
2017-08-30,117.81755065917969
2017-08-31,118.24082946777344
2017-09-01,116.41991424560547
2017-09-05,117.35431671142578
2017-09-06,116.65950775146484
2017-09-07,117.39425659179688
2017-09-08,115.79692840576172
2017-09-11,116.74730682373047
2017-09-12,115.66911315917969
2017-09-13,114.76667785644531
2017-09-14,114.08780670166016
2017-09-15,115.81291198730469
2017-09-18,115.62122344970703
2017-09-19,112.5943374633789
2017-09-20,112.13109588623047
2017-09-21,111.33245086669922
2017-09-22,110.03860473632812
2017-09-25,109.7271728515625
2017-09-26,108.9524917602539
2017-09-27,107.6107406616211
2017-09-28,109.23196411132812
2017-09-29,109.69744873046875
2017-10-02,109.03931427001953
2017-10-03,109.68138122558594
2017-10-04,111.43106079101562
2017-10-05,111.76007843017578
2017-10-06,111.64773559570312
2017-10-09,110.70872497558594
2017-10-10,110.02651977539062
2017-10-11,110.70066833496094
2017-10-12,112.38609313964844
2017-10-13,112.33794403076172
2017-10-16,112.03296661376953
2017-10-17,111.66378784179688
2017-10-18,110.33951568603516
2017-10-19,111.0698471069336
2017-10-20,111.61563110351562
2017-10-23,111.35883331298828
2017-10-24,110.78097534179688
2017-10-25,110.2191390991211
2017-10-26,111.11801147460938
2017-10-27,111.58353424072266
2017-10-30,114.66543579101562
2017-10-31,115.3075180053711
2017-11-01,113.01212310791016
2017-11-02,114.32035827636719
2017-11-03,114.0475082397461
2017-11-06,120.51630401611328
2017-11-07,120.91761016845703
2017-11-08,122.57095336914062
2017-11-09,121.8486099243164
2017-11-10,120.8212661743164
2017-11-13,120.41996765136719
2017-11-14,119.97856903076172
2017-11-15,119.52912902832031
2017-11-16,119.10374450683594
2017-11-17,117.0732192993164
2017-11-20,117.3541030883789
2017-11-21,117.65108489990234
2017-11-22,116.623779296875
2017-11-24,118.22090911865234
2017-11-27,118.96730041503906
2017-11-28,119.29635620117188
2017-11-29,117.4183120727539
2017-11-30,115.51619720458984
2017-12-01,115.2593765258789
2017-12-04,111.53536224365234
2017-12-05,112.97197723388672
2017-12-06,113.80667114257812
2017-12-07,115.66068267822266
2017-12-08,114.34445190429688
2017-12-11,115.61251068115234
2017-12-12,115.17912292480469
2017-12-13,115.35565185546875
2017-12-14,115.28343200683594
2017-12-15,114.57713317871094
2017-12-18,114.64139556884766
2017-12-19,113.8548583984375
2017-12-20,112.5145263671875
2017-12-21,112.04902648925781
2017-12-22,112.89173126220703
2017-12-26,113.09239196777344
2017-12-27,114.18128967285156
2017-12-28,115.27021789550781
2017-12-29,115.07664489746094
2018-01-02,113.83445739746094
2018-01-03,114.27803802490234
2018-01-04,112.6084213256836
2018-01-05,113.33435821533203
2018-01-08,114.54424285888672
2018-01-09,113.76991271972656
2018-01-10,110.9952621459961
2018-01-11,108.8658218383789
2018-01-12,107.27686309814453
2018-01-16,109.39818572998047
2018-01-17,110.21285247802734
2018-01-18,109.04330444335938
2018-01-19,111.0032958984375
2018-01-22,112.31000518798828
2018-01-23,113.8908920288086
2018-01-24,114.34261322021484
2018-01-25,115.31050109863281
2018-01-26,117.06082916259766
2018-01-29,116.41557312011719
2018-01-30,117.07697296142578
2018-01-31,119.13378143310547
2018-02-01,118.61753845214844
2018-02-02,117.13339233398438
2018-02-05,114.56842803955078
2018-02-06,113.06009674072266
2018-02-07,112.92298126220703
2018-02-08,107.73661804199219
2018-02-09,109.73694610595703
2018-02-12,109.88212585449219
2018-02-13,109.94664001464844
2018-02-14,109.27722930908203
2018-02-15,109.87406921386719
2018-02-16,112.93915557861328
2018-02-20,112.31000518798828
2018-02-21,110.85811614990234
2018-02-22,112.10028076171875
2018-02-23,114.43132019042969
2018-02-26,115.13304901123047
2018-02-27,113.48760223388672
2018-02-28,112.38257598876953
2018-03-01,109.18846893310547
2018-03-02,108.08345031738281
2018-03-05,110.3499755859375
2018-03-06,112.01963806152344
2018-03-07,112.92298126220703
2018-03-08,115.13304901123047
2018-03-09,115.81057739257812
2018-03-12,117.02046966552734
2018-03-13,117.96418762207031
2018-03-14,118.13359069824219
2018-03-15,118.28682708740234
2018-03-16,118.2061538696289
2018-03-19,117.0527572631836
2018-03-20,118.0125961303711
2018-03-21,114.80235290527344
2018-03-22,115.35084533691406
2018-03-23,114.75395965576172
2018-03-26,117.12535095214844
2018-03-27,116.52039337158203
2018-03-28,116.39131164550781
2018-03-29,117.23016357421875
2018-04-02,116.01226043701172
2018-04-03,114.06836700439453
2018-04-04,115.38309478759766
2018-04-05,116.21390533447266
2018-04-06,114.66523742675781
2018-04-09,115.49604034423828
2018-04-10,111.409423828125
2018-04-11,113.45269012451172
2018-04-12,112.20402526855469
2018-04-13,112.62565612792969
2018-04-16,112.31751251220703
2018-04-17,114.34465789794922
2018-04-18,113.36351013183594
2018-04-19,111.42559814453125
2018-04-20,110.77692413330078
2018-04-23,112.05805969238281
2018-04-24,111.05265808105469
2018-04-25,110.05529022216797
2018-04-26,110.955322265625
2018-04-27,109.6579818725586
2018-04-30,110.56611633300781
2018-05-01,109.54446411132812
2018-05-02,110.65532684326172
2018-05-03,111.55533599853516
2018-05-04,112.5851058959961
2018-05-07,112.00942993164062
2018-05-08,111.0931625366211
2018-05-09,111.85536193847656
2018-05-10,113.42837524414062
2018-05-11,112.59322357177734
2018-05-14,112.13105773925781
2018-05-15,110.84180450439453
2018-05-16,110.65532684326172
2018-05-17,110.96346282958984
2018-05-18,111.12560272216797
2018-05-21,111.39318084716797
2018-05-22,111.20669555664062
2018-05-23,110.94721221923828
2018-05-24,109.86882781982422
2018-05-25,110.54178619384766
2018-05-29,110.24988555908203
2018-05-30,111.75802612304688
2018-05-31,112.1958999633789
2018-06-01,112.31751251220703
2018-06-04,113.56622314453125
2018-06-05,112.63378143310547
2018-06-06,112.73919677734375
2018-06-07,112.04183197021484
2018-06-08,112.36615753173828
2018-06-11,113.22569274902344
2018-06-12,114.44194793701172
2018-06-13,110.64723205566406
2018-06-14,112.17972564697266
2018-06-15,112.34998321533203
2018-06-18,112.70875549316406
2018-06-19,113.40179443359375
2018-06-20,114.5922622680664
2018-06-21,115.52174377441406
2018-06-22,116.45128631591797
2018-06-25,115.90499114990234
2018-06-26,116.73667907714844
2018-06-27,116.8834457397461
2018-06-28,117.62543487548828
2018-06-29,117.55204772949219
2018-07-02,117.95970153808594
2018-07-03,116.62252044677734
2018-07-05,118.77510070800781
2018-07-06,118.88925170898438
2018-07-09,115.92945098876953
2018-07-10,117.03833770751953
2018-07-11,116.932373046875
2018-07-12,117.21772766113281
2018-07-13,116.78556823730469
2018-07-16,115.5870132446289
2018-07-17,115.92132568359375
2018-07-18,115.27717590332031
2018-07-19,115.51361083984375
2018-07-20,114.46179962158203
2018-07-23,114.83682250976562
2018-07-24,115.4321060180664
2018-07-25,116.54915618896484
2018-07-26,117.82929992675781
2018-07-27,117.72329711914062
2018-07-30,116.3697509765625
2018-07-31,120.87059020996094
2018-08-01,122.44429016113281
2018-08-02,120.84612274169922
2018-08-03,123.11287689208984
2018-08-06,123.0476303100586
2018-08-07,122.33011627197266
2018-08-08,121.75122833251953
2018-08-09,122.77042388916016
2018-08-10,121.6370620727539
2018-08-13,121.49842834472656
2018-08-14,121.57996368408203
2018-08-15,121.9305648803711
2018-08-16,122.07733154296875
2018-08-17,123.25965118408203
2018-08-20,122.94979095458984
2018-08-21,121.7186050415039
2018-08-22,120.76458740234375
2018-08-23,120.16940307617188
2018-08-24,120.72382354736328
2018-08-27,120.97660064697266
2018-08-28,122.38722229003906
2018-08-29,122.67256164550781
2018-08-30,121.44136047363281
2018-08-31,121.5881118774414
2018-09-04,120.7972183227539
2018-09-05,120.34878540039062
2018-09-06,120.74828338623047
2018-09-07,119.49260711669922
2018-09-10,120.12863159179688
2018-09-11,119.85953521728516
2018-09-12,120.1122817993164
2018-09-13,121.26200103759766
2018-09-14,120.01449584960938
2018-09-17,120.47105407714844
2018-09-18,120.1938705444336
2018-09-19,120.33246612548828
2018-09-20,121.27010345458984
2018-09-21,121.07443237304688
2018-09-24,119.35403442382812
2018-09-25,118.79956817626953
2018-09-26,117.37265014648438
2018-09-27,117.5612564086914
2018-09-28,119.12718963623047
2018-10-01,118.0859603881836
2018-10-02,118.16796875
2018-10-03,117.98756408691406
2018-10-04,118.42210388183594
2018-10-05,118.67632293701172
2018-10-08,119.52894592285156
2018-10-09,121.05387878417969
2018-10-10,119.29114532470703
2018-10-11,115.33935546875
2018-10-12,116.46263885498047
2018-10-15,117.02010345458984
2018-10-16,119.44694519042969
2018-10-17,120.25862121582031
2018-10-18,120.34880065917969
2018-10-19,123.10358428955078
2018-10-22,122.36568450927734
2018-10-23,123.67744445800781
2018-10-24,124.5957260131836
2018-10-25,125.85832214355469
2018-10-26,122.66082763671875
2018-10-29,125.2926025390625
2018-10-30,131.95819091796875
2018-10-31,127.7440414428711
2018-11-01,125.4565658569336
2018-11-02,124.66950988769531
2018-11-05,127.6538314819336
2018-11-06,128.03102111816406
2018-11-07,128.67869567871094
2018-11-08,130.65460205078125
2018-11-09,131.29409790039062
2018-11-12,132.02374267578125
2018-11-13,132.25332641601562
2018-11-14,133.9750213623047
2018-11-15,132.92559814453125
2018-11-16,134.44235229492188
2018-11-19,136.28709411621094
2018-11-20,131.70396423339844
2018-11-21,131.43341064453125
2018-11-23,131.49908447265625
2018-11-26,132.4828643798828
2018-11-27,132.8846435546875
2018-11-28,132.81900024414062
2018-11-29,133.40931701660156
2018-11-30,134.8605194091797
2018-12-03,133.7044677734375
2018-12-04,134.03244018554688
2018-12-06,137.4349365234375
2018-12-07,136.45106506347656
2018-12-10,136.2542724609375
2018-12-11,136.62319946289062
2018-12-12,134.99168395996094
2018-12-13,136.75440979003906
2018-12-14,136.5904083251953
2018-12-17,131.94998168945312
2018-12-18,133.0731964111328
2018-12-19,133.2617645263672
2018-12-20,132.44186401367188
2018-12-21,129.53956604003906
2018-12-24,125.91571807861328
2018-12-26,129.86451721191406
2018-12-27,130.74659729003906
2018-12-28,130.9361572265625
2018-12-31,130.40858459472656
2019-01-02,129.21319580078125
2019-01-03,129.98814392089844
2019-01-04,130.5074920654297
2019-01-07,131.3153533935547
2019-01-08,132.79930114746094
2019-01-09,131.63693237304688
2019-01-10,133.43405151367188
2019-01-11,133.05482482910156
2019-01-14,133.05482482910156
2019-01-15,134.41506958007812
2019-01-16,135.01686096191406
2019-01-17,135.51150512695312
2019-01-18,135.7505645751953
2019-01-22,135.75880432128906
2019-01-23,136.673828125
2019-01-24,136.5584716796875
2019-01-25,138.0093536376953
2019-01-28,138.5369415283203
2019-01-29,139.68284606933594
2019-01-30,140.53196716308594
2019-01-31,142.48573303222656
2019-02-01,140.49899291992188
2019-02-04,140.91940307617188
2019-02-05,142.14772033691406
2019-02-06,140.36708068847656
2019-02-07,141.8015594482422
2019-02-08,142.14772033691406
2019-02-11,142.6094207763672
2019-02-12,142.27964782714844
2019-02-13,143.1947021484375
2019-02-14,144.91766357421875
2019-02-15,146.59115600585938
2019-02-19,146.40977478027344
2019-02-20,145.65963745117188
2019-02-21,145.51119995117188
2019-02-22,145.6101531982422
2019-02-25,143.63157653808594
2019-02-26,143.45846557617188
2019-02-27,142.78253173828125
2019-02-28,145.21444702148438
2019-03-01,146.67359924316406
2019-03-04,148.1327362060547
2019-03-05,149.26214599609375
2019-03-06,149.74855041503906
2019-03-07,149.83096313476562
2019-03-08,149.71556091308594
2019-03-11,152.64207458496094
2019-03-12,153.12847900390625
2019-03-13,154.3485565185547
2019-03-14,154.9585723876953
2019-03-15,155.78297424316406
2019-03-18,155.717041015625
