Date,VST
2017-05-10,12.941363334655762
2017-05-11,13.086578369140625
2017-05-12,13.308677673339844
2017-05-15,13.436806678771973
2017-05-16,13.172003746032715
2017-05-17,12.89011001586914
2017-05-18,12.642386436462402
2017-05-19,12.847399711608887
2017-05-22,12.779062271118164
2017-05-23,12.813231468200684
2017-05-24,12.813231468200684
2017-05-25,12.685101509094238
2017-05-26,12.804688453674316
2017-05-30,12.744893074035645
2017-05-31,12.616761207580566
2017-06-01,12.736350059509277
2017-06-02,12.804688453674316
2017-06-05,13.035327911376953
2017-06-06,13.257424354553223
2017-06-07,13.394098281860352
2017-06-08,13.428268432617188
2017-06-09,13.496604919433594
2017-06-12,13.667448043823242
2017-06-13,13.966423034667969
2017-06-14,14.342277526855469
2017-06-15,14.179978370666504
2017-06-16,14.265396118164062
2017-06-19,14.265396118164062
2017-06-20,14.282478332519531
2017-06-21,14.265396118164062
2017-06-22,14.222689628601074
2017-06-23,14.308107376098633
2017-06-26,14.265396118164062
2017-06-27,14.265396118164062
2017-06-28,14.402073860168457
2017-06-29,14.265396118164062
2017-06-30,14.342277526855469
2017-07-03,14.530206680297852
2017-07-05,14.299570083618164
2017-07-06,14.068929672241211
2017-07-07,14.04330062866211
2017-07-10,14.026216506958008
2017-07-11,14.04330062866211
2017-07-12,13.898085594177246
2017-07-13,13.564942359924316
2017-07-14,13.684530258178711
2017-07-17,13.63327693939209
2017-07-18,13.693071365356445
2017-07-19,13.63327693939209
2017-07-20,13.838293075561523
2017-07-21,14.000592231750488
2017-07-24,14.179978370666504
2017-07-25,14.188521385192871
2017-07-26,14.103096008300781
2017-07-27,14.111639022827148
2017-07-28,14.034759521484375
2017-07-31,14.034759521484375
2017-08-01,14.188521385192871
2017-08-02,14.111639022827148
2017-08-03,13.82120418548584
2017-08-04,14.23122787475586
2017-08-07,14.538744926452637
2017-08-08,14.683963775634766
2017-08-09,14.581459999084473
2017-08-10,14.521661758422852
2017-08-11,14.701051712036133
2017-08-14,14.846263885498047
2017-08-15,14.957310676574707
2017-08-16,15.085445404052734
2017-08-17,14.624168395996094
2017-08-18,14.982940673828125
2017-08-21,15.085445404052734
2017-08-22,15.102527618408203
2017-08-23,15.136697769165039
2017-08-24,15.07690143585205
2017-08-25,15.162323951721191
2017-08-28,15.170869827270508
2017-08-29,15.128151893615723
2017-08-30,14.829180717468262
2017-08-31,15.11961555480957
2017-09-01,15.239202499389648
2017-09-05,15.162323951721191
2017-09-06,15.179404258728027
2017-09-07,15.2648286819458
2017-09-08,15.07690143585205
2017-09-11,15.136697769165039
2017-09-12,15.11961555480957
2017-09-13,15.128151893615723
2017-09-14,15.205034255981445
2017-09-15,15.187950134277344
2017-09-18,15.367334365844727
2017-09-19,15.273371696472168
2017-09-20,15.563800811767578
2017-09-21,15.512555122375488
2017-09-22,15.504009246826172
2017-09-25,15.512555122375488
2017-09-26,15.768810272216797
2017-09-27,15.973830223083496
2017-09-28,15.931111335754395
2017-09-29,15.965285301208496
2017-10-02,16.144670486450195
2017-10-03,16.144670486450195
2017-10-04,16.17029571533203
2017-10-05,16.332597732543945
2017-10-06,16.050710678100586
2017-10-09,16.17029571533203
2017-10-10,16.067792892456055
2017-10-11,16.238636016845703
2017-10-12,16.298429489135742
2017-10-13,16.230093002319336
2017-10-16,16.22154998779297
2017-10-17,16.238636016845703
2017-10-18,15.973830223083496
2017-10-19,16.084875106811523
2017-10-20,16.25572395324707
2017-10-23,16.640111923217773
2017-10-24,16.725540161132812
2017-10-25,17.35765266418457
2017-10-26,17.502872467041016
2017-10-27,17.340574264526367
2017-10-30,15.862777709960938
2017-10-31,16.605947494506836
2017-11-01,16.409475326538086
2017-11-02,16.332597732543945
2017-11-03,16.426559448242188
2017-11-06,16.53761100769043
2017-11-07,16.187381744384766
2017-11-08,16.127586364746094
2017-11-09,15.632139205932617
2017-11-10,15.896943092346191
2017-11-13,16.187381744384766
2017-11-14,16.383852005004883
2017-11-15,16.358226776123047
2017-11-16,16.213008880615234
2017-11-17,16.358226776123047
2017-11-20,16.17029571533203
2017-11-21,16.144670486450195
2017-11-22,16.605947494506836
2017-11-24,16.46927261352539
2017-11-27,16.247177124023438
2017-11-28,16.426559448242188
2017-11-29,16.358226776123047
2017-11-30,16.144670486450195
2017-12-01,15.999452590942383
2017-12-04,15.862777709960938
2017-12-05,15.213577270507812
2017-12-06,14.957310676574707
2017-12-07,15.179404258728027
2017-12-08,15.162323951721191
2017-12-11,15.46984577178955
2017-12-12,15.435669898986816
2017-12-13,14.906061172485352
2017-12-14,14.726675033569336
2017-12-15,14.786466598510742
2017-12-18,15.196491241455078
2017-12-19,15.375876426696777
2017-12-20,15.512555122375488
2017-12-21,15.512555122375488
2017-12-22,15.358795166015625
2017-12-26,15.153783798217773
2017-12-27,15.247748374938965
2017-12-28,15.29899787902832
2017-12-29,15.649230003356934
2018-01-02,15.734644889831543
2018-01-03,15.77735710144043
2018-01-04,15.794445991516113
2018-01-05,15.956747055053711
2018-01-08,15.973830223083496
2018-01-09,15.768810272216797
2018-01-10,15.674849510192871
2018-01-11,15.837153434753418
2018-01-12,15.862777709960938
2018-01-16,15.358795166015625
2018-01-17,15.751729965209961
2018-01-18,16.050710678100586
2018-01-19,16.64865493774414
2018-01-22,16.43510627746582
2018-01-23,16.426559448242188
2018-01-24,16.640111923217773
2018-01-25,16.845125198364258
2018-01-26,16.90492057800293
2018-01-29,16.708452224731445
2018-01-30,16.36676597595215
2018-01-31,16.657201766967773
2018-02-01,16.77678680419922
2018-02-02,16.358226776123047
2018-02-05,15.828614234924316
2018-02-06,15.948208808898926
2018-02-07,15.828614234924316
2018-02-08,14.914599418640137
2018-02-09,15.273371696472168
2018-02-12,15.34171199798584
2018-02-13,15.589430809020996
2018-02-14,15.597975730895996
2018-02-15,15.965285301208496
2018-02-16,16.084875106811523
2018-02-20,16.127586364746094
2018-02-21,15.948208808898926
2018-02-22,15.990914344787598
2018-02-23,16.247177124023438
2018-02-26,16.213008880615234
2018-02-27,16.213008880615234
2018-02-28,16.187381744384766
2018-03-01,16.315513610839844
2018-03-02,16.734081268310547
2018-03-05,17.007427215576172
2018-03-06,17.485790252685547
2018-03-07,17.588294982910156
2018-03-08,17.77622413635254
2018-03-09,17.67371940612793
2018-03-12,17.477249145507812
2018-03-13,17.477249145507812
2018-03-14,17.332033157348633
2018-03-15,17.67371940612793
2018-03-16,17.45162010192871
2018-03-19,17.02451515197754
2018-03-20,16.930551528930664
2018-03-21,17.212444305419922
2018-03-22,17.383281707763672
2018-03-23,17.246610641479492
2018-03-26,17.690799713134766
2018-03-27,17.818933486938477
2018-03-28,18.049571990966797
2018-03-29,17.79330062866211
2018-04-02,17.383281707763672
2018-04-03,17.750598907470703
2018-04-04,17.605379104614258
2018-04-05,17.272239685058594
2018-04-06,16.81096076965332
2018-04-09,17.79330062866211
2018-04-10,18.211872100830078
2018-04-11,18.340002059936523
2018-04-12,18.33146095275879
2018-04-13,18.49376678466797
2018-04-16,18.784198760986328
2018-04-17,19.091716766357422
2018-04-18,19.08316993713379
2018-04-19,18.895246505737305
2018-04-20,18.690231323242188
2018-04-23,19.074630737304688
2018-04-24,19.031919479370117
2018-04-25,19.2027645111084
2018-04-26,19.305265426635742
2018-04-27,19.424861907958984
2018-04-30,19.518827438354492
2018-05-01,19.518827438354492
2018-05-02,19.638410568237305
2018-05-03,19.766544342041016
2018-05-04,19.655494689941406
2018-05-07,20.3303279876709
2018-05-08,19.792171478271484
2018-05-09,19.638410568237305
2018-05-10,19.570079803466797
2018-05-11,19.5956974029541
2018-05-14,19.732376098632812
2018-05-15,19.766544342041016
2018-05-16,19.715295791625977
2018-05-17,19.544448852539062
2018-05-18,19.655494689941406
2018-05-21,19.655494689941406
2018-05-22,19.834884643554688
2018-05-23,19.843425750732422
2018-05-24,20.56950569152832
2018-05-25,20.45846176147461
2018-05-29,20.50971221923828
2018-05-30,20.731807708740234
2018-05-31,20.953903198242188
2018-06-01,20.791608810424805
2018-06-04,20.731807708740234
2018-06-05,20.825767517089844
2018-06-06,21.022245407104492
2018-06-07,21.0734920501709
2018-06-08,20.97953224182129
2018-06-11,20.578048706054688
2018-06-12,20.672016143798828
2018-06-13,20.834314346313477
2018-06-14,20.50971221923828
2018-06-15,20.287616729736328
2018-06-18,20.091150283813477
2018-06-19,20.039892196655273
2018-06-20,20.20219612121582
2018-06-21,20.56096076965332
2018-06-22,20.20219612121582
2018-06-25,19.92884635925293
2018-06-26,20.36448860168457
2018-06-27,20.287616729736328
2018-06-28,20.074058532714844
2018-06-29,20.21074104309082
2018-07-02,20.50971221923828
2018-07-03,19.484651565551758
2018-07-05,19.32235336303711
2018-07-06,19.570079803466797
2018-07-09,19.399229049682617
2018-07-10,19.655494689941406
2018-07-11,19.53590965270996
2018-07-12,19.809255599975586
2018-07-13,20.02281379699707
2018-07-16,20.253450393676758
2018-07-17,20.15094566345215
2018-07-18,20.116769790649414
2018-07-19,19.843425750732422
2018-07-20,19.80071258544922
2018-07-23,19.552993774414062
2018-07-24,19.17713737487793
2018-07-25,19.05754280090332
2018-07-26,19.26255989074707
2018-07-27,19.091716766357422
2018-07-30,18.937957763671875
2018-07-31,19.305265426635742
2018-08-01,19.407772064208984
2018-08-02,19.271099090576172
2018-08-03,19.32235336303711
2018-08-06,19.817792892456055
2018-08-07,20.04843521118164
2018-08-08,19.92884635925293
2018-08-09,19.95447540283203
2018-08-10,19.459030151367188
2018-08-13,18.878164291381836
2018-08-14,19.142963409423828
2018-08-15,18.843992233276367
2018-08-16,19.17713737487793
2018-08-17,19.151508331298828
2018-08-20,19.228391647338867
2018-08-21,19.074630737304688
2018-08-22,19.219846725463867
2018-08-23,19.2027645111084
2018-08-24,19.35651969909668
2018-08-27,19.467571258544922
2018-08-28,19.5615291595459
2018-08-29,19.629865646362305
2018-08-30,19.9886417388916
2018-08-31,20.10822868347168
2018-09-04,19.826335906982422
2018-09-05,19.638410568237305
2018-09-06,19.18568229675293
2018-09-07,19.219846725463867
2018-09-10,19.5615291595459
2018-09-11,19.629865646362305
2018-09-12,19.86050796508789
2018-09-13,19.945926666259766
2018-09-14,19.945926666259766
2018-09-17,19.672582626342773
2018-09-18,19.877595901489258
2018-09-19,19.698209762573242
2018-09-20,20.005722045898438
2018-09-21,20.36448860168457
2018-09-24,20.390127182006836
2018-09-25,20.116769790649414
2018-09-26,20.279075622558594
2018-09-27,20.654935836791992
2018-09-28,21.252878189086914
2018-10-01,21.577478408813477
2018-10-02,21.73978614807129
2018-10-03,21.714157104492188
2018-10-04,21.56893539428711
2018-10-05,21.884998321533203
2018-10-08,21.722700119018555
2018-10-09,21.620189666748047
2018-10-10,21.269962310791016
2018-10-11,20.680551528930664
2018-10-12,20.689102172851562
2018-10-15,20.355953216552734
2018-10-16,20.49262046813965
2018-10-17,19.9800968170166
2018-10-18,19.52736473083496
2018-10-19,19.347978591918945
2018-10-22,19.655494689941406
2018-10-23,19.219846725463867
2018-10-24,18.91233253479004
2018-10-25,19.01483726501465
2018-10-26,18.886701583862305
2018-10-29,18.63043975830078
2018-10-30,18.698776245117188
2018-10-31,19.33089256286621
2018-11-01,19.732376098632812
2018-11-02,20.834314346313477
2018-11-05,21.329757690429688
2018-11-06,20.911191940307617
2018-11-07,21.1076602935791
2018-11-08,20.714723587036133
2018-11-09,20.56950569152832
2018-11-12,21.022245407104492
2018-11-13,20.774518966674805
2018-11-14,20.373037338256836
2018-11-15,19.894678115844727
2018-11-16,20.21927833557129
2018-11-19,20.116769790649414
2018-11-20,19.108802795410156
2018-11-21,19.476110458374023
2018-11-23,19.52736473083496
2018-11-26,19.809255599975586
2018-11-27,19.5786190032959
2018-11-28,19.945926666259766
2018-11-29,19.817792892456055
2018-11-30,20.056976318359375
2018-12-03,20.313241958618164
2018-12-04,20.056976318359375
2018-12-06,20.578048706054688
2018-12-07,20.45846176147461
2018-12-10,20.20219612121582
2018-12-11,20.432830810546875
2018-12-12,20.859943389892578
2018-12-13,21.218713760375977
2018-12-14,21.1076602935791
2018-12-17,20.40720558166504
2018-12-18,19.95447540283203
2018-12-19,19.783626556396484
2018-12-20,19.00629425048828
2018-12-21,18.30583953857422
2018-12-24,18.1008243560791
2018-12-26,18.963581085205078
2018-12-27,19.05754280090332
2018-12-28,19.048999786376953
2018-12-31,19.552993774414062
2019-01-02,19.117345809936523
2019-01-03,18.937957763671875
2019-01-04,19.706750869750977
2019-01-07,20.039892196655273
2019-01-08,20.04843521118164
2019-01-09,19.911762237548828
2019-01-10,20.59513282775879
2019-01-11,20.32178497314453
2019-01-14,20.116769790649414
2019-01-15,20.27053451538086
2019-01-16,20.714723587036133
2019-01-17,21.022245407104492
2019-01-18,20.672016143798828
2019-01-22,20.740352630615234
2019-01-23,21.15037727355957
2019-01-24,21.047868728637695
2019-01-25,21.056411743164062
2019-01-28,20.851396560668945
2019-01-29,21.047868728637695
2019-01-30,21.287050247192383
2019-01-31,21.449344635009766
2019-02-01,21.41518211364746
2019-02-04,21.69706916809082
2019-02-05,21.52623176574707
2019-02-06,21.577478408813477
2019-02-07,21.808122634887695
2019-02-08,22.14980697631836
2019-02-11,22.303569793701172
2019-02-12,22.457321166992188
2019-02-13,22.320650100708008
2019-02-14,22.474407196044922
2019-02-15,22.64525032043457
2019-02-19,22.71358871459961
2019-02-20,22.756296157836914
2019-02-21,22.858802795410156
2019-02-22,22.9698543548584
2019-02-25,22.68796157836914
2019-02-26,22.448780059814453
2019-02-27,22.33773422241211
2019-02-28,22.2437686920166
2019-03-01,22.679418563842773
2019-03-04,21.722700119018555
2019-03-05,21.76540756225586
2019-03-06,21.55185317993164
2019-03-07,21.30413246154785
2019-03-08,21.466434478759766
2019-03-11,21.56893539428711
2019-03-12,22.107093811035156
2019-03-13,22.226686477661133
2019-03-14,21.930557250976562
2019-03-15,21.964893341064453
2019-03-18,22.13656234741211
2019-03-19,21.9563045501709
2019-03-20,21.97347640991211
2019-03-21,22.43697738647461
2019-03-22,22.299644470214844
2019-03-25,22.39406394958496
2019-03-26,22.282474517822266
2019-03-27,22.23097801208496
2019-03-28,22.145145416259766
2019-03-29,22.34256362915039
2019-04-01,22.34256362915039
2019-04-02,22.59148406982422
2019-04-03,22.479896545410156
2019-04-04,22.35972785949707
2019-04-05,22.26531410217285
2019-04-08,22.110811233520508
2019-04-09,21.879060745239258
2019-04-10,22.23097801208496
2019-04-11,22.35114288330078
2019-04-12,22.40264320373535
2019-04-15,22.3082275390625
2019-04-16,22.299644470214844
2019-04-17,22.033559799194336
2019-04-18,22.32539176940918
2019-04-22,22.488479614257812
2019-04-23,22.677309036254883
2019-04-24,22.823232650756836
2019-04-25,23.00347900390625
2019-04-26,23.19231605529785
2019-04-29,23.218067169189453
2019-04-30,23.389738082885742
2019-05-01,23.389738082885742
2019-05-02,23.389738082885742
2019-05-03,22.883317947387695
2019-05-06,22.582897186279297
2019-05-07,22.4455623626709
2019-05-08,21.621553421020508
2019-05-09,21.32971954345703
2019-05-10,21.31255531311035
2019-05-13,21.003551483154297
2019-05-14,21.089385986328125
2019-05-15,21.02930450439453
2019-05-16,21.166637420654297
2019-05-17,21.295387268066406
2019-05-20,21.50997543334961
2019-05-21,22.10222816467285
2019-05-22,21.844728469848633
2019-05-23,21.28680419921875
2019-05-24,21.012136459350586
2019-05-28,21.106552124023438
2019-05-29,20.6173038482666
2019-05-30,20.102293014526367
2019-05-31,20.22245979309082
2019-06-03,20.39413070678711
2019-06-04,20.83188247680664
2019-06-05,21.123720169067383
2019-06-06,21.13230323791504
2019-06-07,20.8662166595459
2019-06-10,20.694549560546875
2019-06-11,21.089385986328125
2019-06-12,20.788969039916992
2019-06-13,20.586214065551758
2019-06-14,20.508563995361328
2019-06-17,20.068538665771484
2019-06-18,20.36188507080078
2019-06-19,20.55170249938965
2019-06-20,20.870935440063477
2019-06-21,20.793283462524414
2019-06-24,20.612096786499023
2019-06-25,20.16344451904297
2019-06-26,19.20574378967285
2019-06-27,19.188486099243164
2019-06-28,19.533607482910156
2019-07-01,19.63714027404785
2019-07-02,19.516345977783203
2019-07-03,19.44732093811035
2019-07-05,19.44732093811035
2019-07-08,19.3524227142334
2019-07-09,19.343788146972656
2019-07-10,19.3524227142334
2019-07-11,19.317909240722656
2019-07-12,19.48183822631836
2019-07-15,19.455951690673828
2019-07-16,18.955533981323242
2019-07-17,19.171232223510742
2019-07-18,19.076322555541992
2019-07-19,18.83474349975586
2019-07-22,18.644933700561523
2019-07-23,18.489625930786133
2019-07-24,18.60179328918457
2019-07-25,18.912395477294922
2019-07-26,18.76572036743164
2019-07-29,18.782978057861328
2019-07-30,18.8692569732666
2019-07-31,18.51551055908203
2019-08-01,18.593164443969727
2019-08-02,19.015933990478516
2019-08-05,18.739839553833008
2019-08-06,19.22300148010254
2019-08-07,19.033184051513672
2019-08-08,19.628507614135742
2019-08-09,19.09358024597168
2019-08-12,19.06770133972168
2019-08-13,19.490463256835938
2019-08-14,19.231630325317383
2019-08-15,19.507728576660156
2019-08-16,20.439538955688477
2019-08-19,20.439538955688477
2019-08-20,20.52581787109375
2019-08-21,20.801912307739258
2019-08-22,20.82779312133789
2019-08-23,20.68975067138672
2019-08-26,20.931331634521484
2019-08-27,20.69837188720703
2019-08-28,20.741518020629883
2019-08-29,21.0521240234375
2019-08-30,21.52665138244629
2019-09-03,21.630191802978516
2019-09-04,21.759607315063477
2019-09-05,22.156497955322266
2019-09-06,22.02707862854004
2019-09-09,22.044334411621094
2019-09-10,22.104721069335938
2019-09-11,22.406700134277344
2019-09-12,22.665538787841797
2019-09-13,22.756568908691406
2019-09-16,23.02530860900879
2019-09-17,23.112003326416016
2019-09-18,23.19002342224121
2019-09-19,23.12933921813965
2019-09-20,23.528125762939453
2019-09-23,23.372079849243164
2019-09-24,23.389415740966797
2019-09-25,23.536788940429688
2019-09-26,23.302724838256836
2019-09-27,23.181352615356445
2019-09-30,23.172683715820312
2019-10-01,22.973297119140625
2019-10-02,22.64386749267578
2019-10-03,22.739233016967773
2019-10-04,23.346073150634766
2019-10-07,23.406757354736328
2019-10-08,23.528125762939453
2019-10-09,23.467443466186523
2019-10-10,23.337404251098633
2019-10-11,23.484779357910156
2019-10-14,23.38074493408203
2019-10-15,23.320064544677734
2019-10-16,23.112003326416016
2019-10-17,23.268047332763672
2019-10-18,23.224706649780273
2019-10-21,23.450098037719727
2019-10-22,23.493450164794922
2019-10-23,23.441436767578125
2019-10-24,23.39808464050293
2019-10-25,23.493450164794922
2019-10-28,23.39808464050293
2019-10-29,23.432762145996094
2019-10-30,23.623489379882812
2019-10-31,23.432762145996094
2019-11-01,23.55413246154785
2019-11-04,23.72751235961914
2019-11-05,22.8519287109375
2019-11-06,22.323110580444336
2019-11-07,22.721891403198242
2019-11-08,22.539838790893555
2019-11-11,22.617860794067383
2019-11-12,22.799915313720703
2019-11-13,22.539838790893555
2019-11-14,22.8345947265625
2019-11-15,22.713220596313477
2019-11-18,23.12933921813965
2019-11-19,22.92127799987793
2019-11-20,23.13801383972168
2019-11-21,22.92127799987793
2019-11-22,22.99930763244629
2019-11-25,22.773902893066406
2019-11-26,22.68721580505371
2019-11-27,22.95595932006836
2019-11-29,22.99930763244629
2019-12-02,22.938621520996094
2019-12-03,22.895273208618164
2019-12-04,21.768278121948242
2019-12-05,21.196117401123047
2019-12-06,20.8840274810791
2019-12-09,20.519922256469727
2019-12-10,20.667299270629883
2019-12-11,20.71931266784668
2019-12-12,20.849349975585938
2019-12-13,20.661989212036133
2019-12-16,21.123855590820312
2019-12-17,20.862422943115234
2019-12-18,20.810136795043945
2019-12-19,21.115142822265625
2019-12-20,20.923423767089844
2019-12-23,20.609704971313477
2019-12-24,20.470273971557617
2019-12-26,20.06940460205078
2019-12-27,19.886404037475586
2019-12-30,19.886404037475586
2019-12-31,20.0345516204834
2020-01-02,19.90382957458496
2020-01-03,20.112979888916016
2020-01-06,19.773120880126953
2020-01-07,19.895118713378906
2020-01-08,20.156551361083984
2020-01-09,19.9212589263916
2020-01-10,19.83411407470703
2020-01-13,19.633682250976562
2020-01-14,19.75568389892578
2020-01-15,19.80797576904297
2020-01-16,20.217554092407227
2020-01-17,19.99097442626953
2020-01-21,19.790544509887695
2020-01-22,19.816688537597656
2020-01-23,20.008403778076172
2020-01-24,19.31996726989746
2020-01-27,18.86680793762207
2020-01-28,18.770952224731445
2020-01-29,19.28510284423828
2020-01-30,19.529111862182617
2020-01-31,19.624969482421875
2020-02-03,19.66854476928711
2020-02-04,19.206676483154297
2020-02-05,19.110815048217773
2020-02-06,18.927812576293945
2020-02-07,19.433250427246094
2020-02-10,19.407108306884766
2020-02-11,20.025833129882812
2020-02-12,19.982257843017578
2020-02-13,20.104267120361328
2020-02-14,20.29598045349121
2020-02-18,20.356985092163086
2020-02-19,19.773120880126953
2020-02-20,19.964834213256836
2020-02-21,20.417984008789062
2020-02-24,20.025833129882812
2020-02-25,19.293819427490234
2020-02-26,18.89295768737793
2020-02-27,17.943078994750977
2020-02-28,16.757911682128906
2020-03-02,17.550922393798828
2020-03-03,17.646785736083984
2020-03-04,18.34393882751465
2020-03-05,17.98665428161621
2020-03-06,17.890790939331055
2020-03-09,16.060749053955078
2020-03-10,16.853771209716797
2020-03-11,15.50302791595459
2020-03-12,12.679543495178223
2020-03-13,13.498702049255371
2020-03-16,12.034985542297363
2020-03-17,11.331701278686523
2020-03-18,11.076761245727539
2020-03-19,12.500913619995117
2020-03-20,12.377837181091309
2020-03-23,11.358072280883789
2020-03-24,12.843768119812012
2020-03-25,12.914093971252441
2020-03-26,13.88111400604248
2020-03-27,14.408577919006348
2020-03-30,14.118471145629883
2020-03-31,14.030561447143555
2020-04-01,13.476722717285156
2020-04-02,14.048144340515137
2020-04-03,13.916278839111328
2020-04-06,14.083311080932617
2020-04-07,14.329458236694336
2020-04-08,15.349222183227539
2020-04-09,15.639327049255371
2020-04-13,15.067909240722656
2020-04-14,15.314061164855957
2020-04-15,14.232756614685059
2020-04-16,14.153636932373047
2020-04-17,15.41955280303955
2020-04-20,14.84813117980957
2020-04-21,14.962411880493164
2020-04-22,15.507468223571777
2020-04-23,15.38438892364502
2020-04-24,15.859105110168457
2020-04-27,16.65909767150879
2020-04-28,16.88766098022461
2020-04-29,17.36237907409668
2020-04-30,17.17776870727539
2020-05-01,17.0107364654541
2020-05-04,16.676677703857422
2020-05-05,16.456893920898438
2020-05-06,16.026134490966797
2020-05-07,15.779988288879395
2020-05-08,16.615135192871094
2020-05-11,16.105255126953125
2020-05-12,15.911852836608887
2020-05-13,15.665705680847168
2020-05-14,16.448102951049805
2020-05-15,16.325029373168945
2020-05-18,17.511825561523438
2020-05-19,17.168977737426758
2020-05-20,17.5733642578125
2020-05-21,17.230514526367188
2020-05-22,17.415124893188477
2020-05-26,17.33600425720215
2020-05-27,17.687650680541992
2020-05-28,18.294235229492188
2020-05-29,17.968961715698242
2020-06-01,18.40852165222168
2020-06-02,18.13599395751953
2020-06-03,18.294235229492188
2020-06-04,17.828311920166016
2020-06-05,18.346981048583984
2020-06-08,19.340375900268555
2020-06-09,18.6107120513916
2020-06-10,18.6546688079834
2020-06-11,17.36237907409668
2020-06-12,17.757978439331055
2020-06-15,17.585403442382812
2020-06-16,18.13411521911621
2020-06-17,17.94826316833496
2020-06-18,17.957109451293945
