Date,WMT
2016-01-22,20.89666748046875
2016-01-25,21.149999618530273
2016-01-26,21.333332061767578
2016-01-27,21.316667556762695
2016-01-28,21.406667709350586
2016-01-29,22.1200008392334
2016-02-01,22.5
2016-02-02,22.286666870117188
2016-02-03,22.09000015258789
2016-02-04,22.139999389648438
2016-02-05,22.333332061767578
2016-02-08,22.299999237060547
2016-02-09,21.93666648864746
2016-02-10,21.93000030517578
2016-02-11,21.773332595825195
2016-02-12,22.059999465942383
2016-02-16,21.96666717529297
2016-02-17,22.036666870117188
2016-02-18,21.373332977294922
2016-02-19,21.553333282470703
2016-02-22,21.876667022705078
2016-02-23,22.15999984741211
2016-02-24,22.373332977294922
2016-02-25,22.68000030517578
2016-02-26,22.170000076293945
2016-02-29,22.113332748413086
2016-03-01,22.15333366394043
2016-03-02,22.06999969482422
2016-03-03,22.046667098999023
2016-03-04,22.260000228881836
2016-03-07,22.6299991607666
2016-03-08,22.68000030517578
2016-03-09,22.510000228881836
2016-03-10,22.469999313354492
2016-03-11,22.389999389648438
2016-03-14,22.453332901000977
2016-03-15,22.696666717529297
2016-03-16,22.663333892822266
2016-03-17,22.483333587646484
2016-03-18,22.316667556762695
2016-03-21,22.656667709350586
2016-03-22,22.623332977294922
2016-03-23,22.48666763305664
2016-03-24,22.666667938232422
2016-03-28,22.706666946411133
2016-03-29,22.676666259765625
2016-03-30,22.933332443237305
2016-03-31,22.829999923706055
2016-04-01,23.020000457763672
2016-04-04,23.03333282470703
2016-04-05,22.8799991607666
2016-04-06,23.01333236694336
2016-04-07,22.739999771118164
2016-04-08,22.68666648864746
2016-04-11,22.46666717529297
2016-04-12,22.933332443237305
2016-04-13,23.049999237060547
2016-04-14,22.933332443237305
2016-04-15,23.020000457763672
2016-04-18,23.286666870117188
2016-04-19,23.25666618347168
2016-04-20,23.06999969482422
2016-04-21,22.823333740234375
2016-04-22,22.906667709350586
2016-04-25,23.156667709350586
2016-04-26,23.100000381469727
2016-04-27,23.139999389648438
2016-04-28,22.969999313354492
2016-04-29,22.290000915527344
2016-05-02,22.530000686645508
2016-05-03,22.333332061767578
2016-05-04,22.39666748046875
2016-05-05,22.40333366394043
2016-05-06,22.75
2016-05-09,22.983333587646484
2016-05-10,22.93000030517578
2016-05-11,22.136667251586914
2016-05-12,22.28333282470703
2016-05-13,21.64666748046875
2016-05-16,22.00666618347168
2016-05-17,21.700000762939453
2016-05-18,21.049999237060547
2016-05-19,23.066667556762695
2016-05-20,23.286666870117188
2016-05-23,23.166667938232422
2016-05-24,23.413333892822266
2016-05-25,23.49333381652832
2016-05-26,23.616666793823242
2016-05-27,23.583332061767578
2016-05-31,23.593332290649414
2016-06-01,23.5
2016-06-02,23.649999618530273
2016-06-03,23.623332977294922
2016-06-06,23.683332443237305
2016-06-07,23.676666259765625
2016-06-08,23.760000228881836
2016-06-09,23.696666717529297
2016-06-10,23.713333129882812
2016-06-13,23.510000228881836
2016-06-14,23.649999618530273
2016-06-15,23.706666946411133
2016-06-16,23.766666412353516
2016-06-17,23.649999618530273
2016-06-20,23.700000762939453
2016-06-21,23.81999969482422
2016-06-22,23.916667938232422
2016-06-23,24.03333282470703
2016-06-24,23.98666763305664
2016-06-27,23.833332061767578
2016-06-28,23.836666107177734
2016-06-29,24.15333366394043
2016-06-30,24.34000015258789
2016-07-01,24.270000457763672
2016-07-05,24.3799991607666
2016-07-06,24.606666564941406
2016-07-07,24.510000228881836
2016-07-08,24.613332748413086
2016-07-11,24.68666648864746
2016-07-12,24.42333221435547
2016-07-13,24.540000915527344
2016-07-14,24.566667556762695
2016-07-15,24.55666732788086
2016-07-18,24.613332748413086
2016-07-19,24.553333282470703
2016-07-20,24.59666633605957
2016-07-21,24.50666618347168
2016-07-22,24.516666412353516
2016-07-25,24.583332061767578
2016-07-26,24.57666778564453
2016-07-27,24.440000534057617
2016-07-28,24.413333892822266
2016-07-29,24.323333740234375
2016-08-01,24.593332290649414
2016-08-02,24.376667022705078
2016-08-03,24.31333351135254
2016-08-04,24.433332443237305
2016-08-05,24.586666107177734
2016-08-08,24.446666717529297
2016-08-09,24.51333236694336
2016-08-10,24.649999618530273
2016-08-11,24.600000381469727
2016-08-12,24.6299991607666
2016-08-15,24.440000534057617
2016-08-16,24.296667098999023
2016-08-17,24.309999465942383
2016-08-18,24.766666412353516
2016-08-19,24.270000457763672
2016-08-22,24.233333587646484
2016-08-23,23.989999771118164
2016-08-24,24.07666778564453
2016-08-25,23.739999771118164
2016-08-26,23.713333129882812
2016-08-29,23.799999237060547
2016-08-30,23.770000457763672
2016-08-31,23.81333351135254
2016-09-01,24.280000686645508
2016-09-02,24.166667938232422
2016-09-06,24.333332061767578
2016-09-07,24.020000457763672
2016-09-08,23.94333267211914
2016-09-09,23.433332443237305
2016-09-12,23.979999542236328
2016-09-13,23.81999969482422
2016-09-14,23.84000015258789
2016-09-15,24.133333206176758
2016-09-16,24.290000915527344
2016-09-19,24.030000686645508
2016-09-20,23.989999771118164
2016-09-21,24.06333351135254
2016-09-22,24.09000015258789
2016-09-23,24.116666793823242
2016-09-26,23.873332977294922
2016-09-27,24.110000610351562
2016-09-28,23.93000030517578
2016-09-29,23.57666778564453
2016-09-30,24.040000915527344
2016-10-03,24.003332138061523
2016-10-04,23.916667938232422
2016-10-05,23.889999389648438
2016-10-06,23.1200008392334
2016-10-07,22.899999618530273
2016-10-10,22.65999984741211
2016-10-11,22.463333129882812
2016-10-12,22.48666763305664
2016-10-13,22.74333381652832
2016-10-14,22.816667556762695
2016-10-17,22.739999771118164
2016-10-18,22.956666946411133
2016-10-19,22.963333129882812
2016-10-20,22.90999984741211
2016-10-21,22.780000686645508
2016-10-24,23.06333351135254
2016-10-25,23.1200008392334
2016-10-26,23.196666717529297
2016-10-27,23.27666664123535
2016-10-28,23.329999923706055
2016-10-31,23.34000015258789
2016-11-01,23.100000381469727
2016-11-02,23.149999618530273
2016-11-03,23.209999084472656
2016-11-04,23.053333282470703
2016-11-07,23.260000228881836
2016-11-08,23.26333236694336
2016-11-09,23.700000762939453
2016-11-10,23.796667098999023
2016-11-11,23.74333381652832
2016-11-14,23.496667861938477
2016-11-15,23.80666732788086
2016-11-16,23.796667098999023
2016-11-17,23.06333351135254
2016-11-18,22.84666633605957
2016-11-21,23.123332977294922
2016-11-22,23.373332977294922
2016-11-23,23.610000610351562
2016-11-25,23.74333381652832
2016-11-28,23.729999542236328
2016-11-29,23.790000915527344
2016-11-30,23.476667404174805
2016-12-01,23.55666732788086
2016-12-02,23.626667022705078
2016-12-05,23.31333351135254
2016-12-06,23.453332901000977
2016-12-07,23.53333282470703
2016-12-08,23.446666717529297
2016-12-09,23.360000610351562
2016-12-12,23.889999389648438
2016-12-13,23.933332443237305
2016-12-14,23.780000686645508
2016-12-15,23.69333267211914
2016-12-16,23.65999984741211
2016-12-19,23.860000610351562
2016-12-20,23.940000534057617
2016-12-21,23.746667861938477
2016-12-22,23.196666717529297
2016-12-23,23.18000030517578
2016-12-27,23.233333587646484
2016-12-28,23.10333251953125
2016-12-29,23.086666107177734
2016-12-30,23.040000915527344
2017-01-03,22.886667251586914
2017-01-04,23.020000457763672
2017-01-05,23.06999969482422
2017-01-06,22.753332138061523
2017-01-09,22.90333366394043
2017-01-10,22.74333381652832
2017-01-11,22.843332290649414
2017-01-12,22.656667709350586
2017-01-13,22.376667022705078
2017-01-17,22.80666732788086
2017-01-18,22.703332901000977
2017-01-19,22.540000915527344
2017-01-20,22.393333435058594
2017-01-23,22.21666717529297
2017-01-24,22.46666717529297
2017-01-25,22.296667098999023
2017-01-26,22.24333381652832
2017-01-27,21.886667251586914
2017-01-30,22.139999389648438
2017-01-31,22.246667861938477
2017-02-01,22.07666778564453
2017-02-02,22.233333587646484
2017-02-03,22.166667938232422
2017-02-06,22.133333206176758
2017-02-07,22.296667098999023
2017-02-08,22.60333251953125
2017-02-09,23.02666664123535
2017-02-10,22.67333221435547
2017-02-13,22.59000015258789
2017-02-14,22.886667251586914
2017-02-15,22.89666748046875
2017-02-16,22.956666946411133
2017-02-17,23.123332977294922
2017-02-21,23.816667556762695
2017-02-22,23.90333366394043
2017-02-23,23.770000457763672
2017-02-24,24.1299991607666
2017-02-27,23.913333892822266
2017-02-28,23.643333435058594
2017-03-01,23.483333587646484
2017-03-02,23.586666107177734
2017-03-03,23.343332290649414
2017-03-06,23.293333053588867
2017-03-07,23.290000915527344
2017-03-08,23.266666412353516
2017-03-09,23.286666870117188
2017-03-10,23.366666793823242
2017-03-13,23.316667556762695
2017-03-14,23.573333740234375
2017-03-15,23.52666664123535
2017-03-16,23.479999542236328
2017-03-17,23.296667098999023
2017-03-20,23.32666778564453
2017-03-21,23.299999237060547
2017-03-22,23.416667938232422
2017-03-23,23.286666870117188
2017-03-24,23.203332901000977
2017-03-27,23.219999313354492
2017-03-28,23.440000534057617
2017-03-29,23.579999923706055
2017-03-30,23.863332748413086
2017-03-31,24.02666664123535
2017-04-03,23.94333267211914
2017-04-04,24.003332138061523
2017-04-05,23.883333206176758
2017-04-06,23.809999465942383
2017-04-07,24.299999237060547
2017-04-10,24.35333251953125
2017-04-11,24.476667404174805
2017-04-12,24.479999542236328
2017-04-13,24.383333206176758
2017-04-17,24.496667861938477
2017-04-18,24.6299991607666
2017-04-19,24.690000534057617
2017-04-20,24.933332443237305
2017-04-21,24.979999542236328
2017-04-24,24.926666259765625
2017-04-25,25.016666412353516
2017-04-26,25.143333435058594
2017-04-27,25.14666748046875
2017-04-28,25.059999465942383
2017-05-01,25.07666778564453
2017-05-02,25.17333221435547
2017-05-03,25.253332138061523
2017-05-04,25.446666717529297
2017-05-05,25.5
2017-05-08,25.373332977294922
2017-05-09,25.573333740234375
2017-05-10,25.566667556762695
2017-05-11,25.376667022705078
2017-05-12,25.23666763305664
2017-05-15,25.43000030517578
2017-05-16,25.036666870117188
2017-05-17,25.040000915527344
2017-05-18,25.84666633605957
2017-05-19,26.25666618347168
2017-05-22,26.183332443237305
2017-05-23,26.163333892822266
2017-05-24,26.049999237060547
2017-05-25,26.10333251953125
2017-05-26,26.043333053588867
2017-05-30,26.049999237060547
2017-05-31,26.200000762939453
2017-06-01,26.60333251953125
2017-06-02,26.540000915527344
2017-06-05,26.753332138061523
2017-06-06,26.309999465942383
2017-06-07,26.383333206176758
2017-06-08,26.309999465942383
2017-06-09,26.47333335876465
2017-06-12,26.413333892822266
2017-06-13,26.50666618347168
2017-06-14,26.633333206176758
2017-06-15,26.303333282470703
2017-06-16,25.079999923706055
2017-06-19,25.166667938232422
2017-06-20,25.18000030517578
2017-06-21,25.413333892822266
2017-06-22,25.17333221435547
2017-06-23,24.946666717529297
2017-06-26,25.166667938232422
2017-06-27,25.336666107177734
2017-06-28,25.503332138061523
2017-06-29,25.309999465942383
2017-06-30,25.226667404174805
2017-07-03,25.1200008392334
2017-07-05,25.106666564941406
2017-07-06,25.156667709350586
2017-07-07,25.110000610351562
2017-07-10,24.40999984741211
2017-07-11,24.489999771118164
2017-07-12,24.64666748046875
2017-07-13,25.016666412353516
2017-07-14,25.446666717529297
2017-07-17,25.456666946411133
2017-07-18,25.399999618530273
2017-07-19,25.290000915527344
2017-07-20,25.34000015258789
2017-07-21,25.383333206176758
2017-07-24,25.6299991607666
2017-07-25,26.17333221435547
2017-07-26,26.299999237060547
2017-07-27,26.593332290649414
2017-07-28,26.60333251953125
2017-07-31,26.663333892822266
2017-08-01,26.833332061767578
2017-08-02,26.843332290649414
2017-08-03,26.956666946411133
2017-08-04,26.82666778564453
2017-08-07,27.093332290649414
2017-08-08,27.196666717529297
2017-08-09,27.203332901000977
2017-08-10,26.886667251586914
2017-08-11,26.799999237060547
2017-08-14,26.899999618530273
2017-08-15,26.92333221435547
2017-08-16,26.99333381652832
2017-08-17,26.566667556762695
2017-08-18,26.43666648864746
2017-08-21,26.56999969482422
2017-08-22,26.67333221435547
2017-08-23,26.65333366394043
2017-08-24,26.113332748413086
2017-08-25,26.209999084472656
2017-08-28,26.010000228881836
2017-08-29,26.25666618347168
2017-08-30,26.18000030517578
2017-08-31,26.023332595825195
2017-09-01,26.123332977294922
2017-09-05,26.600000381469727
2017-09-06,26.69333267211914
2017-09-07,26.706666946411133
2017-09-08,26.293333053588867
2017-09-11,26.360000610351562
2017-09-12,26.536666870117188
2017-09-13,26.6200008392334
2017-09-14,26.559999465942383
2017-09-15,26.793333053588867
2017-09-18,26.666667938232422
2017-09-19,26.683332443237305
2017-09-20,26.833332061767578
2017-09-21,26.670000076293945
2017-09-22,26.510000228881836
2017-09-25,26.383333206176758
2017-09-26,26.463333129882812
2017-09-27,26.43000030517578
2017-09-28,26.316667556762695
2017-09-29,26.046667098999023
2017-10-02,26.149999618530273
2017-10-03,26.406667709350586
2017-10-04,26.363332748413086
2017-10-05,26.469999313354492
2017-10-06,26.333332061767578
2017-10-09,26.843332290649414
2017-10-10,28.043333053588867
2017-10-11,28.57666778564453
2017-10-12,28.700000762939453
2017-10-13,28.873332977294922
2017-10-16,28.579999923706055
2017-10-17,28.65999984741211
2017-10-18,28.739999771118164
2017-10-19,28.799999237060547
2017-10-20,29.14666748046875
2017-10-23,29.549999237060547
2017-10-24,29.32666778564453
2017-10-25,29.49333381652832
2017-10-26,29.540000915527344
2017-10-27,29.389999389648438
2017-10-30,28.983333587646484
2017-10-31,29.10333251953125
2017-11-01,29.31333351135254
2017-11-02,29.600000381469727
2017-11-03,29.893333435058594
2017-11-06,29.566667556762695
2017-11-07,29.649999618530273
2017-11-08,30.086666107177734
2017-11-09,30.100000381469727
2017-11-10,30.30666732788086
2017-11-13,30.329999923706055
2017-11-14,30.363332748413086
2017-11-15,29.94333267211914
2017-11-16,33.206668853759766
2017-11-17,32.4900016784668
2017-11-20,32.49333190917969
2017-11-21,32.17333221435547
2017-11-22,32.13666534423828
2017-11-24,32.206668853759766
2017-11-27,32.206668853759766
2017-11-28,32.25666809082031
2017-11-29,32.52000045776367
2017-11-30,32.40999984741211
2017-12-01,32.45000076293945
2017-12-04,32.336666107177734
2017-12-05,32.61000061035156
2017-12-06,32.426666259765625
2017-12-07,32.2599983215332
2017-12-08,32.18333435058594
2017-12-11,32.310001373291016
2017-12-12,32.233333587646484
2017-12-13,32.586666107177734
2017-12-14,32.37666702270508
2017-12-15,32.369998931884766
2017-12-18,32.633331298828125
2017-12-19,32.93333435058594
2017-12-20,32.91666793823242
2017-12-21,32.686668395996094
2017-12-22,32.73666763305664
2017-12-26,33.0533332824707
2017-12-27,33.086666107177734
2017-12-28,33.133331298828125
2017-12-29,32.91666793823242
2018-01-02,32.86333465576172
2018-01-03,33.150001525878906
2018-01-04,33.18000030517578
2018-01-05,33.37666702270508
2018-01-08,33.869998931884766
2018-01-09,33.46333312988281
2018-01-10,33.223331451416016
2018-01-11,33.34000015258789
2018-01-12,33.62333297729492
2018-01-16,33.563331604003906
2018-01-17,34.233333587646484
2018-01-18,34.766666412353516
2018-01-19,34.86333465576172
2018-01-22,35.150001525878906
2018-01-23,35.29999923706055
2018-01-24,35.26333236694336
2018-01-25,35.53333282470703
2018-01-26,36.130001068115234
2018-01-29,36.516666412353516
2018-01-30,35.90999984741211
2018-01-31,35.53333282470703
2018-02-01,35.17333221435547
2018-02-02,34.82666778564453
2018-02-05,33.36333465576172
2018-02-06,33.633331298828125
2018-02-07,34.28333282470703
2018-02-08,33.34000015258789
2018-02-09,33.12333297729492
2018-02-12,33.18333435058594
2018-02-13,33.65999984741211
2018-02-14,33.900001525878906
2018-02-15,34.40999984741211
2018-02-16,34.926666259765625
2018-02-20,31.3700008392334
2018-02-21,30.50666618347168
2018-02-22,30.92333221435547
2018-02-23,30.963333129882812
2018-02-26,31.040000915527344
2018-02-27,30.50666618347168
2018-02-28,30.003332138061523
2018-03-01,29.69333267211914
2018-03-02,29.59000015258789
2018-03-05,29.99333381652832
2018-03-06,29.68666648864746
2018-03-07,29.246667861938477
2018-03-08,29.30666732788086
2018-03-09,29.573333740234375
2018-03-12,29.356666564941406
2018-03-13,29.433332443237305
2018-03-14,29.22333335876465
2018-03-15,29.170000076293945
2018-03-16,29.72333335876465
2018-03-19,29.149999618530273
2018-03-20,29.316667556762695
2018-03-21,29.393333435058594
2018-03-22,29.046667098999023
2018-03-23,28.47333335876465
2018-03-26,29.166667938232422
2018-03-27,28.683332443237305
2018-03-28,29.25666618347168
2018-03-29,29.656667709350586
2018-04-02,28.516666412353516
2018-04-03,28.933332443237305
2018-04-04,29.073333740234375
2018-04-05,29.270000457763672
2018-04-06,28.89666748046875
2018-04-09,28.760000228881836
2018-04-10,28.816667556762695
2018-04-11,28.636667251586914
2018-04-12,28.476667404174805
2018-04-13,28.67333221435547
2018-04-16,28.946666717529297
2018-04-17,29.299999237060547
2018-04-18,29.190000534057617
2018-04-19,29.296667098999023
2018-04-20,28.99333381652832
2018-04-23,28.700000762939453
2018-04-24,28.843332290649414
2018-04-25,29.05666732788086
2018-04-26,29.31333351135254
2018-04-27,29.09666633605957
2018-04-30,29.48666763305664
2018-05-01,29.136667251586914
2018-05-02,28.780000686645508
2018-05-03,28.74333381652832
2018-05-04,29.176666259765625
2018-05-07,28.489999771118164
2018-05-08,28.579999923706055
2018-05-09,27.68666648864746
2018-05-10,27.56333351135254
2018-05-11,27.793333053588867
2018-05-14,28.1299991607666
2018-05-15,28.17333221435547
2018-05-16,28.709999084472656
2018-05-17,28.163333892822266
2018-05-18,27.8799991607666
2018-05-21,28.170000076293945
2018-05-22,27.790000915527344
2018-05-23,27.670000076293945
2018-05-24,27.616666793823242
2018-05-25,27.48666763305664
2018-05-29,27.46666717529297
2018-05-30,28.040000915527344
2018-05-31,27.51333236694336
2018-06-01,27.663333892822266
2018-06-04,28.47333335876465
2018-06-05,28.206666946411133
2018-06-06,28.18666648864746
2018-06-07,28.316667556762695
2018-06-08,28.1200008392334
2018-06-11,28.100000381469727
2018-06-12,28.03333282470703
2018-06-13,28.030000686645508
2018-06-14,27.93000030517578
2018-06-15,27.899999618530273
2018-06-18,27.666667938232422
2018-06-19,27.8700008392334
2018-06-20,27.8700008392334
2018-06-21,28.06999969482422
2018-06-22,28.273332595825195
2018-06-25,28.823333740234375
2018-06-26,28.65999984741211
2018-06-27,28.963333129882812
2018-06-28,28.6200008392334
2018-06-29,28.549999237060547
2018-07-02,28.0
2018-07-03,28.14666748046875
2018-07-05,28.190000534057617
2018-07-06,28.170000076293945
2018-07-09,28.643333435058594
2018-07-10,29.06999969482422
2018-07-11,28.843332290649414
2018-07-12,28.84000015258789
2018-07-13,29.233333587646484
2018-07-16,29.213333129882812
2018-07-17,29.39666748046875
2018-07-18,29.356666564941406
2018-07-19,29.239999771118164
2018-07-20,29.35333251953125
2018-07-23,29.209999084472656
2018-07-24,29.31999969482422
2018-07-25,29.299999237060547
2018-07-26,29.40999984741211
2018-07-27,29.376667022705078
2018-07-30,29.626667022705078
2018-07-31,29.74333381652832
2018-08-01,29.413333892822266
2018-08-02,29.586666107177734
2018-08-03,29.866666793823242
2018-08-06,29.889999389648438
2018-08-07,29.92333221435547
2018-08-08,30.016666412353516
2018-08-09,29.670000076293945
2018-08-10,30.059999465942383
2018-08-13,29.8799991607666
2018-08-14,30.28333282470703
2018-08-15,30.073333740234375
2018-08-16,32.880001068115234
2018-08-17,32.616668701171875
2018-08-20,32.0
2018-08-21,32.026668548583984
2018-08-22,31.889999389648438
2018-08-23,31.726667404174805
2018-08-24,31.649999618530273
2018-08-27,31.51333236694336
2018-08-28,32.02333450317383
2018-08-29,31.8799991607666
2018-08-30,32.03333282470703
2018-08-31,31.953332901000977
2018-09-04,31.786666870117188
2018-09-05,32.206668853759766
2018-09-06,32.150001525878906
2018-09-07,31.94333267211914
2018-09-10,32.29999923706055
2018-09-11,32.21333312988281
2018-09-12,31.989999771118164
2018-09-13,31.706666946411133
2018-09-14,31.530000686645508
2018-09-17,31.606666564941406
2018-09-18,31.809999465942383
2018-09-19,31.746667861938477
2018-09-20,31.916667938232422
2018-09-21,31.96666717529297
2018-09-24,31.639999389648438
2018-09-25,31.700000762939453
2018-09-26,31.530000686645508
2018-09-27,31.376667022705078
2018-09-28,31.303333282470703
2018-10-01,31.46666717529297
2018-10-02,31.71666717529297
2018-10-03,31.356666564941406
2018-10-04,31.40333366394043
2018-10-05,31.10333251953125
2018-10-08,31.56333351135254
2018-10-09,32.36000061035156
2018-10-10,31.920000076293945
2018-10-11,31.30666732788086
2018-10-12,31.60333251953125
2018-10-15,31.273332595825195
2018-10-16,31.93666648864746
2018-10-17,32.186668395996094
2018-10-18,32.05666732788086
2018-10-19,32.383331298828125
2018-10-22,32.380001068115234
2018-10-23,32.599998474121094
2018-10-24,32.52000045776367
2018-10-25,33.060001373291016
2018-10-26,32.97999954223633
2018-10-29,33.266666412353516
2018-10-30,34.13999938964844
2018-10-31,33.426666259765625
2018-11-01,33.526668548583984
2018-11-02,33.779998779296875
2018-11-05,34.3033332824707
2018-11-06,34.44333267211914
2018-11-07,34.77333450317383
2018-11-08,34.959999084472656
2018-11-09,35.186668395996094
2018-11-12,34.62333297729492
2018-11-13,34.313331604003906
2018-11-14,33.84333419799805
2018-11-15,33.18000030517578
2018-11-16,32.563331604003906
2018-11-19,32.2599983215332
2018-11-20,31.386667251586914
2018-11-21,31.389999389648438
2018-11-23,31.700000762939453
2018-11-26,31.71666717529297
2018-11-27,31.68000030517578
2018-11-28,32.48666763305664
2018-11-29,32.43000030517578
2018-11-30,32.54999923706055
2018-12-03,32.91666793823242
2018-12-04,31.93666648864746
2018-12-06,31.59000015258789
2018-12-07,31.06333351135254
2018-12-10,31.31333351135254
2018-12-11,31.28333282470703
2018-12-12,31.036666870117188
2018-12-13,30.98666763305664
2018-12-14,30.616666793823242
2018-12-17,30.25666618347168
2018-12-18,30.360000610351562
2018-12-19,30.183332443237305
2018-12-20,29.093332290649414
2018-12-21,29.043333053588867
2018-12-24,28.606666564941406
2018-12-26,30.136667251586914
2018-12-27,30.530000686645508
2018-12-28,30.709999084472656
2018-12-31,31.049999237060547
2019-01-02,31.113332748413086
2019-01-03,30.953332901000977
2019-01-04,31.14666748046875
2019-01-07,31.51333236694336
2019-01-08,31.733333587646484
2019-01-09,31.6299991607666
2019-01-10,31.65333366394043
2019-01-11,31.613332748413086
2019-01-14,31.649999618530273
2019-01-15,32.08333206176758
2019-01-16,32.116668701171875
2019-01-17,32.246665954589844
2019-01-18,32.57666778564453
2019-01-22,32.496665954589844
2019-01-23,32.9033317565918
2019-01-24,32.78666687011719
2019-01-25,32.313331604003906
2019-01-28,32.35333251953125
2019-01-29,32.23666763305664
2019-01-30,31.600000381469727
2019-01-31,31.94333267211914
2019-02-01,31.286666870117188
2019-02-04,31.59000015258789
2019-02-05,31.866666793823242
2019-02-06,31.8799991607666
2019-02-07,32.24333190917969
2019-02-08,31.860000610351562
2019-02-11,32.06666564941406
2019-02-12,32.323333740234375
2019-02-13,32.64666748046875
2019-02-14,32.84000015258789
2019-02-15,33.33000183105469
2019-02-19,34.06666564941406
2019-02-20,33.293331146240234
2019-02-21,33.130001068115234
2019-02-22,33.18333435058594
2019-02-25,33.040000915527344
2019-02-26,32.89666748046875
2019-02-27,32.70333480834961
2019-02-28,32.996665954589844
2019-03-01,32.643333435058594
2019-03-04,32.616668701171875
2019-03-05,32.779998779296875
2019-03-06,32.753334045410156
2019-03-07,32.483333587646484
2019-03-08,32.529998779296875
2019-03-11,32.82666778564453
2019-03-12,32.790000915527344
2019-03-13,33.0099983215332
2019-03-14,32.7400016784668
2019-03-15,32.80666732788086
2019-03-18,33.220001220703125
