Date,MGM
2016-01-07,19.475807189941406
2016-01-08,19.35301971435547
2016-01-11,19.67415428161621
2016-01-12,19.957504272460938
2016-01-13,18.909101486206055
2016-01-14,19.145233154296875
2016-01-15,18.75797462463379
2016-01-19,18.540740966796875
2016-01-20,18.04959487915039
2016-01-21,17.96458625793457
2016-01-22,18.26683807373047
2016-01-25,17.841800689697266
2016-01-26,18.04959487915039
2016-01-27,18.389617919921875
2016-01-28,18.21016502380371
2016-01-29,18.96576499938965
2016-02-01,18.937435150146484
2016-02-02,18.030710220336914
2016-02-03,17.520671844482422
2016-02-04,17.728464126586914
2016-02-05,16.887847900390625
2016-02-08,15.933894157409668
2016-02-09,15.641090393066406
2016-02-10,16.21724510192871
2016-02-11,15.990567207336426
2016-02-12,17.105087280273438
2016-02-16,18.087377548217773
2016-02-17,18.956331253051758
2016-02-18,17.378990173339844
2016-02-19,17.05785369873047
2016-02-22,17.71902084350586
2016-02-23,17.208982467651367
2016-02-24,17.23731803894043
2016-02-25,17.32231903076172
2016-02-26,17.822917938232422
2016-02-29,17.879587173461914
2016-03-01,18.824094772338867
2016-03-02,19.145233154296875
2016-03-03,19.201900482177734
2016-03-04,18.710756301879883
2016-03-07,18.720195770263672
2016-03-08,18.257387161254883
2016-03-09,18.937435150146484
2016-03-10,19.211345672607422
2016-03-11,19.65526008605957
2016-03-14,19.778051376342773
2016-03-15,19.52303123474121
2016-03-16,20.023622512817383
2016-03-17,19.78749656677246
2016-03-18,20.231416702270508
2016-03-21,19.806386947631836
2016-03-22,20.061405181884766
2016-03-23,19.608034133911133
2016-03-24,19.381359100341797
2016-03-28,19.315242767333984
2016-03-29,20.042510986328125
2016-03-30,20.108633041381836
2016-03-31,20.25030517578125
2016-04-01,20.70366668701172
2016-04-04,20.420320510864258
2016-04-05,20.089740753173828
2016-04-06,20.174745559692383
2016-04-07,20.467540740966797
2016-04-08,21.147592544555664
2016-04-11,20.83590316772461
2016-04-12,21.39316177368164
2016-04-13,21.81819725036621
2016-04-14,21.544288635253906
2016-04-15,21.5253963470459
2016-04-18,21.6009578704834
2016-04-19,21.7520751953125
2016-04-20,21.5253963470459
2016-04-21,21.05314064025879
2016-04-22,20.939800262451172
2016-04-25,20.552549362182617
2016-04-26,20.62810707092285
2016-04-27,20.713119506835938
2016-04-28,20.16530418395996
2016-04-29,20.118072509765625
2016-05-02,20.467540740966797
2016-05-03,20.25030517578125
2016-05-04,20.27863883972168
2016-05-05,20.656450271606445
2016-05-06,20.788671493530273
2016-05-09,20.637556076049805
2016-05-10,21.32704734802246
2016-05-11,20.788671493530273
2016-05-12,20.72256088256836
2016-05-13,20.42976188659668
2016-05-16,20.85479164123535
2016-05-17,20.760339736938477
2016-05-18,20.495880126953125
2016-05-19,20.316423416137695
2016-05-20,20.552549362182617
2016-05-23,20.902019500732422
2016-05-24,21.412052154541016
2016-05-25,21.534833908081055
2016-05-26,21.260929107666016
2016-05-27,21.657629013061523
2016-05-31,21.582067489624023
2016-06-01,22.120441436767578
2016-06-02,22.76270294189453
2016-06-03,22.72492790222168
2016-06-06,23.046052932739258
2016-06-07,23.282182693481445
2016-06-08,23.584428787231445
2016-06-09,23.69776725769043
2016-06-10,23.187728881835938
2016-06-13,22.781597137451172
2016-06-14,22.715478897094727
2016-06-15,23.159399032592773
2016-06-16,22.819372177124023
2016-06-17,23.244407653808594
2016-06-20,22.932716369628906
2016-06-21,23.168838500976562
2016-06-22,22.970497131347656
2016-06-23,23.12161636352539
2016-06-24,21.638734817504883
2016-06-27,20.34475326538086
2016-06-28,20.864238739013672
2016-06-29,21.478166580200195
2016-06-30,21.374269485473633
2016-07-01,21.515945434570312
2016-07-05,21.298709869384766
2016-07-06,21.6765193939209
2016-07-07,21.704853057861328
2016-07-08,21.685958862304688
2016-07-11,21.71430015563965
2016-07-12,21.978761672973633
2016-07-13,21.84653091430664
2016-07-14,21.997650146484375
2016-07-15,22.04487419128418
2016-07-18,22.09209632873535
2016-07-19,21.865421295166016
2016-07-20,22.195995330810547
2016-07-21,21.884305953979492
2016-07-22,21.903200149536133
2016-07-25,22.02598762512207
2016-07-26,22.67770004272461
2016-07-27,22.49823760986328
2016-07-28,22.885488510131836
2016-07-29,22.64936065673828
2016-08-01,22.630474090576172
2016-08-02,22.479347229003906
2016-08-03,22.46046257019043
2016-08-04,22.72492790222168
2016-08-05,23.093278884887695
2016-08-08,23.272741317749023
2016-08-09,23.518312454223633
2016-08-10,23.26329231262207
2016-08-11,23.508869171142578
2016-08-12,23.1405086517334
2016-08-15,23.461639404296875
2016-08-16,23.131059646606445
2016-08-17,23.074392318725586
2016-08-18,23.008275985717773
2016-08-19,22.819372177124023
2016-08-22,22.885488510131836
2016-08-23,22.961050033569336
2016-08-24,22.243223190307617
2016-08-25,22.34712028503418
2016-08-26,22.441570281982422
2016-08-29,22.441570281982422
2016-08-30,22.488798141479492
2016-08-31,22.564353942871094
2016-09-01,23.282182693481445
2016-09-02,23.21607208251953
2016-09-06,23.34830093383789
2016-09-07,23.773332595825195
2016-09-08,23.896116256713867
2016-09-09,23.38608169555664
2016-09-12,23.688325881958008
2016-09-13,23.48053550720215
2016-09-14,23.820552825927734
2016-09-15,24.122798919677734
2016-09-16,24.02834701538086
2016-09-19,23.556093215942383
2016-09-20,23.584428787231445
2016-09-21,23.688325881958008
2016-09-22,24.358928680419922
2016-09-23,24.226694107055664
2016-09-26,23.952787399291992
2016-09-27,24.151134490966797
2016-09-28,24.887847900390625
2016-09-29,24.415599822998047
2016-09-30,24.58560562133789
2016-10-03,24.73672866821289
2016-10-04,24.774505615234375
2016-10-05,25.161758422851562
2016-10-06,25.31287956237793
2016-10-07,24.953969955444336
2016-10-10,25.303430557250977
2016-10-11,25.07674789428711
2016-10-12,24.868959426879883
2016-10-13,24.613941192626953
2016-10-14,24.321142196655273
2016-10-17,24.53838348388672
2016-10-18,24.42504119873047
2016-10-19,24.642284393310547
2016-10-20,24.67061996459961
2016-10-21,24.65172576904297
2016-10-24,24.821735382080078
2016-10-25,24.632837295532227
2016-10-26,24.68006134033203
2016-10-27,24.53838348388672
2016-10-28,24.623394012451172
2016-10-31,24.717838287353516
2016-11-01,24.935073852539062
2016-11-02,24.5006046295166
2016-11-03,24.34003448486328
2016-11-04,24.944522857666016
2016-11-07,25.671791076660156
2016-11-08,26.4462947845459
2016-11-09,26.748538970947266
2016-11-10,26.32350730895996
2016-11-11,25.974040985107422
2016-11-14,25.851253509521484
2016-11-15,26.285728454589844
2016-11-16,26.172386169433594
2016-11-17,26.474628448486328
2016-11-18,26.852436065673828
2016-11-21,27.362470626831055
2016-11-22,27.116899490356445
2016-11-23,26.890209197998047
2016-11-25,27.07911491394043
2016-11-28,27.135787963867188
2016-11-29,27.268022537231445
2016-11-30,27.116899490356445
2016-12-01,26.937440872192383
2016-12-02,27.400251388549805
2016-12-05,27.362470626831055
2016-12-06,27.9858455657959
2016-12-07,28.28809356689453
2016-12-08,27.060226440429688
2016-12-09,27.64582061767578
2016-12-12,27.570262908935547
2016-12-13,28.1369686126709
2016-12-14,28.070850372314453
2016-12-15,27.362470626831055
2016-12-16,27.25857162475586
2016-12-19,27.003557205200195
2016-12-20,27.041332244873047
2016-12-21,27.6552677154541
2016-12-22,27.702491760253906
2016-12-23,27.73082733154297
2016-12-27,27.400251388549805
2016-12-28,27.1263427734375
2016-12-29,26.918548583984375
2016-12-30,27.230236053466797
2017-01-03,27.84417152404785
2017-01-04,27.825279235839844
2017-01-05,27.74027442932129
2017-01-06,27.8819522857666
2017-01-09,27.541929244995117
2017-01-10,27.976404190063477
2017-01-11,27.419139862060547
2017-01-12,27.041332244873047
2017-01-13,27.031896591186523
2017-01-17,27.06966781616211
2017-01-18,27.022445678710938
2017-01-19,27.098007202148438
2017-01-20,27.14522933959961
2017-01-23,26.918548583984375
2017-01-24,27.400251388549805
2017-01-25,27.9575138092041
2017-01-26,27.84417152404785
2017-01-27,28.1369686126709
2017-01-30,27.494701385498047
2017-01-31,27.201902389526367
2017-02-01,26.975217819213867
2017-02-02,27.201902389526367
2017-02-03,27.25857162475586
2017-02-06,27.438024520874023
2017-02-07,26.975217819213867
2017-02-08,27.050783157348633
2017-02-09,27.031896591186523
2017-02-10,26.94688606262207
2017-02-13,27.541929244995117
2017-02-14,27.060226440429688
2017-02-15,27.9575138092041
2017-02-16,25.369550704956055
2017-02-17,25.123979568481445
2017-02-21,25.454557418823242
2017-02-22,24.99174690246582
2017-02-23,24.72728729248047
2017-02-24,24.925636291503906
2017-02-27,25.001197814941406
2017-02-28,24.83118438720703
2017-03-01,25.341218948364258
2017-03-02,24.850074768066406
2017-03-03,24.99174690246582
2017-03-06,25.07674789428711
2017-03-07,24.311702728271484
2017-03-08,24.3591251373291
2017-03-09,24.121990203857422
2017-03-10,24.188386917114258
2017-03-13,24.615238189697266
2017-03-14,24.994670867919922
2017-03-15,25.44049072265625
2017-03-16,25.41203498840332
2017-03-17,26.161399841308594
2017-03-20,25.25078010559082
2017-03-21,24.785985946655273
2017-03-22,24.69112777709961
2017-03-23,24.5867862701416
2017-03-24,24.38758659362793
2017-03-27,25.21283721923828
2017-03-28,25.772493362426758
2017-03-29,25.886322021484375
2017-03-30,25.924264907836914
2017-03-31,25.990657806396484
2017-04-03,26.32265853881836
2017-04-04,26.38905906677246
2017-04-05,26.180374145507812
2017-04-06,26.967681884765625
2017-04-07,26.664140701293945
2017-04-10,26.341623306274414
2017-04-11,26.28471565246582
2017-04-12,26.15191650390625
2017-04-13,25.791461944580078
2017-04-17,25.725065231323242
2017-04-18,26.32265853881836
2017-04-19,26.578771591186523
2017-04-20,26.996135711669922
2017-04-21,26.94870948791504
2017-04-24,27.508363723754883
2017-04-25,27.840362548828125
2017-04-26,28.257728576660156
2017-04-27,29.414979934692383
2017-04-28,29.130407333374023
2017-05-01,29.37703514099121
2017-05-02,29.367549896240234
2017-05-03,29.50983428955078
2017-05-04,29.139892578125
2017-05-05,29.263208389282227
2017-05-08,28.855321884155273
2017-05-09,29.367549896240234
2017-05-10,29.623661041259766
2017-05-11,29.386516571044922
2017-05-12,29.547773361206055
2017-05-15,30.05051040649414
2017-05-16,30.543773651123047
2017-05-17,29.547773361206055
2017-05-18,29.367549896240234
2017-05-19,29.64263153076172
2017-05-22,29.9461727142334
2017-05-23,29.690061569213867
2017-05-24,29.58571434020996
2017-05-25,29.97463035583496
2017-05-26,30.183311462402344
2017-05-30,30.230741500854492
2017-05-31,30.088459014892578
2017-06-01,30.600685119628906
2017-06-02,30.847312927246094
2017-06-05,30.53428077697754
2017-06-06,30.8188533782959
2017-06-07,31.180530548095703
2017-06-08,31.190053939819336
2017-06-09,30.43813705444336
2017-06-12,30.066946029663086
2017-06-13,30.542835235595703
2017-06-14,30.79030418395996
2017-06-15,31.009212493896484
2017-06-16,31.03776741027832
2017-06-19,31.551734924316406
2017-06-20,31.58028221130371
2017-06-21,31.37088966369629
2017-06-22,31.64691162109375
2017-06-23,32.51302719116211
2017-06-26,32.21797561645508
2017-06-27,32.103755950927734
2017-06-28,32.0752067565918
2017-06-29,31.304264068603516
2017-06-30,29.781408309936523
2017-07-03,29.086599349975586
2017-07-05,29.486347198486328
2017-07-06,28.839136123657227
2017-07-07,29.353099822998047
2017-07-10,29.676708221435547
2017-07-11,29.914655685424805
2017-07-12,30.209707260131836
2017-07-13,30.390548706054688
2017-07-14,30.371509552001953
2017-07-17,30.31440544128418
2017-07-18,30.98065757751465
2017-07-19,31.209081649780273
2017-07-20,32.103755950927734
2017-07-21,32.389305114746094
2017-07-24,32.351226806640625
2017-07-25,32.61772537231445
2017-07-26,32.23701095581055
2017-07-27,31.7801570892334
2017-07-28,31.542211532592773
2017-07-31,31.34233283996582
2017-08-01,30.847410202026367
2017-08-02,30.43813705444336
2017-08-03,30.038389205932617
2017-08-04,30.257299423217773
2017-08-07,30.323923110961914
2017-08-08,30.028871536254883
2017-08-09,29.971759796142578
2017-08-10,29.039012908935547
2017-08-11,29.115154266357422
2017-08-14,29.495872497558594
2017-08-15,30.066946029663086
2017-08-16,29.790924072265625
2017-08-17,29.039012908935547
2017-08-18,29.229368209838867
2017-08-21,29.610084533691406
2017-08-22,30.076459884643555
2017-08-23,29.809959411621094
2017-08-24,30.028871536254883
2017-08-25,30.295368194580078
2017-08-28,30.16211700439453
2017-08-29,30.49524688720703
2017-08-30,30.571393966674805
2017-08-31,31.37088966369629
2017-09-01,31.60883331298828
2017-09-05,31.542211532592773
2017-09-06,32.1418342590332
2017-09-07,32.351226806640625
2017-09-08,31.749650955200195
2017-09-11,31.587331771850586
2017-09-12,31.2722110748291
2017-09-13,31.11943817138672
2017-09-14,30.613351821899414
2017-09-15,30.479671478271484
2017-09-18,30.250499725341797
2017-09-19,31.090795516967773
2017-09-20,31.587331771850586
2017-09-21,31.5682315826416
2017-09-22,30.91891098022461
2017-09-25,30.49876594543457
2017-09-26,30.708839416503906
2017-09-27,30.995298385620117
2017-09-28,30.880718231201172
2017-09-29,31.11943817138672
2017-10-02,29.381563186645508
2017-10-03,29.45795249938965
2017-10-04,29.36246681213379
2017-10-05,29.505693435668945
2017-10-06,29.419757843017578
2017-10-09,29.419757843017578
2017-10-10,29.05690574645996
2017-10-11,29.505693435668945
2017-10-12,28.71314811706543
2017-10-13,28.398035049438477
2017-10-16,28.35029411315918
2017-10-17,29.11419677734375
2017-10-18,29.066448211669922
2017-10-19,29.104642868041992
2017-10-20,29.629831314086914
2017-10-23,29.505693435668945
2017-10-24,29.81125259399414
2017-10-25,29.57253646850586
2017-10-26,29.438852310180664
2017-10-27,29.839902877807617
2017-10-30,29.190584182739258
2017-10-31,29.93539047241211
2017-11-01,29.42930030822754
2017-11-02,29.32426643371582
2017-11-03,29.84945297241211
2017-11-06,30.279146194458008
2017-11-07,30.040428161621094
2017-11-08,31.5682315826416
2017-11-09,31.2722110748291
2017-11-10,31.39634895324707
2017-11-13,31.5682315826416
2017-11-14,31.36770248413086
2017-11-15,31.405895233154297
2017-11-16,31.510942459106445
2017-11-17,31.510942459106445
2017-11-20,31.682815551757812
2017-11-21,31.835599899291992
2017-11-22,31.940629959106445
2017-11-24,32.36077880859375
2017-11-27,32.15070724487305
2017-11-28,31.749650955200195
2017-11-29,32.13160705566406
2017-11-30,32.58039093017578
2017-12-01,32.48490524291992
2017-12-04,32.67588806152344
2017-12-05,32.40852355957031
2017-12-06,31.60642433166504
2017-12-07,31.835599899291992
2017-12-08,31.787694931030273
2017-12-11,31.94098472595215
2017-12-12,31.33740997314453
2017-12-13,31.768531799316406
2017-12-14,31.452383041381836
2017-12-15,31.50027847290039
2017-12-18,31.567346572875977
2017-12-19,31.461956024169922
2017-12-20,31.768531799316406
2017-12-21,32.31462478637695
2017-12-22,31.94098472595215
2017-12-26,31.950557708740234
2017-12-27,32.29545211791992
2017-12-28,32.218814849853516
2017-12-29,31.988882064819336
2018-01-02,32.10384750366211
2018-01-03,31.931400299072266
2018-01-04,32.2475471496582
2018-01-05,32.467899322509766
2018-01-08,31.711050033569336
2018-01-09,32.218814849853516
2018-01-10,32.496639251708984
2018-01-11,33.63670349121094
2018-01-12,33.56006622314453
2018-01-16,34.51810836791992
2018-01-17,35.0067024230957
2018-01-18,34.556419372558594
2018-01-19,34.824668884277344
2018-01-22,35.56236267089844
2018-01-23,35.46656036376953
2018-01-24,36.05097198486328
2018-01-25,35.265377044677734
2018-01-26,35.495296478271484
2018-01-29,36.43417739868164
2018-01-30,35.55278015136719
2018-01-31,34.92047882080078
2018-02-01,35.28452682495117
2018-02-02,34.08698654174805
2018-02-05,33.023555755615234
2018-02-06,33.41636657714844
2018-02-07,33.22475051879883
2018-02-08,32.09426498413086
2018-02-09,32.027198791503906
2018-02-12,31.806859970092773
2018-02-13,31.73979377746582
2018-02-14,32.99481964111328
2018-02-15,33.53132629394531
2018-02-16,33.023555755615234
2018-02-20,33.25348663330078
2018-02-21,32.956504821777344
2018-02-22,33.06188201904297
2018-02-23,33.895381927490234
2018-02-26,33.84747314453125
2018-02-27,32.831947326660156
2018-02-28,32.79363250732422
2018-03-01,31.883495330810547
2018-03-02,32.31462478637695
2018-03-05,32.42958068847656
2018-03-06,33.291812896728516
2018-03-07,33.39719772338867
2018-03-08,34.521968841552734
2018-03-09,35.36796569824219
2018-03-12,35.34873580932617
2018-03-13,34.40660095214844
2018-03-14,34.31047439575195
2018-03-15,34.30086135864258
2018-03-16,34.5988883972168
2018-03-19,34.87767028808594
2018-03-20,35.310279846191406
2018-03-21,34.723854064941406
2018-03-22,33.195316314697266
2018-03-23,31.97439956665039
2018-03-26,33.57023620605469
2018-03-27,33.512569427490234
2018-03-28,32.78193283081055
2018-03-29,33.66636657714844
2018-04-02,32.5704345703125
2018-04-03,33.10879135131836
2018-04-04,33.57985305786133
2018-04-05,34.19511032104492
2018-04-06,32.8107795715332
2018-04-09,33.0415153503418
2018-04-10,33.32990264892578
2018-04-11,32.378177642822266
2018-04-12,33.57985305786133
2018-04-13,33.07034683227539
2018-04-16,33.4260368347168
2018-04-17,34.71424865722656
2018-04-18,35.00263977050781
2018-04-19,34.18550109863281
2018-04-20,34.07014846801758
2018-04-23,34.771915435791016
2018-04-24,34.14704895019531
2018-04-25,33.964393615722656
2018-04-26,31.041894912719727
2018-04-27,30.07093620300293
2018-04-30,30.205524444580078
2018-05-01,30.186298370361328
2018-05-02,30.013254165649414
2018-05-03,30.07093620300293
2018-05-04,30.628520965576172
2018-05-07,30.3881778717041
2018-05-08,30.820789337158203
2018-05-09,31.628320693969727
2018-05-10,32.08014678955078
2018-05-11,30.570837020874023
2018-05-14,31.070741653442383
2018-05-15,30.5035400390625
2018-05-16,30.686195373535156
2018-05-17,30.93614387512207
2018-05-18,31.089963912963867
2018-05-21,30.772724151611328
2018-05-22,30.35934066772461
2018-05-23,30.378570556640625
2018-05-24,30.10938835144043
2018-05-25,30.2343692779541
2018-05-29,30.090160369873047
2018-05-30,30.65735626220703
2018-05-31,30.2343692779541
2018-06-01,30.56122589111328
2018-06-04,30.32088279724121
2018-06-05,29.66717529296875
2018-06-06,30.33049774169922
2018-06-07,30.253297805786133
2018-06-08,29.7032413482666
2018-06-11,30.48490333557129
2018-06-12,30.53314971923828
2018-06-13,29.867292404174805
2018-06-14,30.330501556396484
2018-06-15,30.137495040893555
2018-06-18,30.22434425354004
2018-06-19,28.86367416381836
2018-06-20,29.471633911132812
2018-06-21,29.249683380126953
2018-06-22,29.0180721282959
2018-06-25,28.24606704711914
2018-06-26,28.139911651611328
2018-06-27,27.377548217773438
2018-06-28,27.387195587158203
2018-06-29,28.014455795288086
2018-07-02,27.174890518188477
2018-07-03,27.001188278198242
2018-07-05,27.416147232055664
2018-07-06,27.956558227539062
2018-07-09,28.429414749145508
2018-07-10,28.882972717285156
2018-07-11,28.844371795654297
2018-07-12,29.433034896850586
2018-07-13,29.867292404174805
2018-07-16,30.031343460083008
2018-07-17,30.156797409057617
2018-07-18,29.934843063354492
2018-07-19,29.741832733154297
2018-07-20,30.108543395996094
2018-07-23,29.886592864990234
2018-07-24,29.693588256835938
2018-07-25,30.417346954345703
2018-07-26,30.127845764160156
2018-07-27,29.64533805847168
2018-07-30,29.693588256835938
2018-07-31,30.27259635925293
2018-08-01,27.512649536132812
2018-08-02,27.956558227539062
2018-08-03,27.531951904296875
2018-08-06,28.303964614868164
2018-08-07,28.593467712402344
2018-08-08,27.937257766723633
2018-08-09,28.09166145324707
2018-08-10,27.850404739379883
2018-08-13,28.014455795288086
2018-08-14,27.966205596923828
2018-08-15,27.377548217773438
2018-08-16,27.290695190429688
2018-08-17,27.551252365112305
2018-08-20,27.5802001953125
2018-08-21,27.995155334472656
2018-08-22,27.821453094482422
2018-08-23,27.551252365112305
2018-08-24,27.50299835205078
2018-08-27,28.207460403442383
2018-08-28,28.139911651611328
2018-08-29,28.564516067504883
2018-08-30,27.869701385498047
2018-08-31,27.97585678100586
2018-09-04,26.981889724731445
2018-09-05,26.692384719848633
2018-09-06,26.05547332763672
2018-09-07,25.929458618164062
2018-09-10,26.123327255249023
2018-09-11,26.10393714904785
2018-09-12,26.423812866210938
2018-09-13,26.637065887451172
2018-09-14,26.8309326171875
2018-09-17,26.57891082763672
2018-09-18,26.743694305419922
2018-09-19,27.49976921081543
2018-09-20,27.654861450195312
2018-09-21,27.6160831451416
2018-09-24,27.053874969482422
2018-09-25,27.01510238647461
2018-09-26,26.753387451171875
2018-09-27,26.869699478149414
2018-09-28,27.053874969482422
2018-10-01,26.10393714904785
2018-10-02,25.997310638427734
2018-10-03,26.685531616210938
2018-10-04,26.084550857543945
2018-10-05,25.435102462768555
2018-10-08,25.65804672241211
2018-10-09,26.50135612487793
2018-10-10,25.4254093170166
2018-10-11,25.15399742126465
2018-10-12,25.63866424560547
2018-10-15,25.968231201171875
2018-10-16,26.763080596923828
2018-10-17,27.063573837280273
2018-10-18,26.491674423217773
2018-10-19,25.83252716064453
2018-10-22,25.299400329589844
2018-10-23,24.543325424194336
2018-10-24,23.467370986938477
2018-10-25,24.52393913269043
2018-10-26,24.174983978271484
2018-10-29,23.48676109313965
2018-10-30,24.417312622070312
2018-10-31,25.861608505249023
2018-11-01,27.044185638427734
2018-11-02,27.305906295776367
2018-11-05,26.77277374267578
2018-11-06,26.54013442993164
2018-11-07,27.073261260986328
2018-11-08,26.123327255249023
2018-11-09,24.756574630737305
2018-11-12,24.407617568969727
2018-11-13,24.94074821472168
2018-11-14,25.14430809020996
2018-11-15,25.59019660949707
2018-11-16,25.764677047729492
2018-11-19,24.882583618164062
2018-11-20,24.339767456054688
2018-11-21,25.260623931884766
2018-11-23,25.01829719543457
2018-11-26,26.278419494628906
2018-11-27,26.58860206604004
2018-11-28,26.927867889404297
2018-11-29,26.481971740722656
2018-11-30,26.133014678955078
2018-12-03,27.160505294799805
2018-12-04,26.171789169311523
2018-12-06,26.57891082763672
2018-12-07,25.303508758544922
2018-12-10,25.13800048828125
2018-12-11,24.95301628112793
2018-12-12,26.16026496887207
2018-12-13,25.93634033203125
2018-12-14,25.761093139648438
2018-12-17,24.933544158935547
2018-12-18,25.03090476989746
2018-12-19,23.86260223388672
2018-12-20,22.89875030517578
2018-12-21,21.78885841369629
2018-12-24,21.26312828063965
2018-12-26,22.587202072143555
2018-12-27,23.112943649291992
2018-12-28,23.103200912475586
2018-12-31,23.619203567504883
2019-01-02,24.524642944335938
2019-01-03,24.047582626342773
2019-01-04,25.089323043823242
2019-01-07,25.80977439880371
2019-01-08,26.491283416748047
2019-01-09,26.880718231201172
2019-01-10,27.260417938232422
2019-01-11,27.260417938232422
2019-01-14,26.676265716552734
2019-01-15,26.617843627929688
2019-01-16,26.754152297973633
2019-01-17,27.007286071777344
2019-01-18,27.80562400817871
2019-01-22,27.13385009765625
2019-01-23,27.075437545776367
2019-01-24,27.1533203125
2019-01-25,27.94192886352539
2019-01-28,27.70826530456543
2019-01-29,27.61090850830078
2019-01-30,28.22426986694336
2019-01-31,28.66238021850586
2019-02-01,28.96419906616211
2019-02-04,28.76947593688965
2019-02-05,28.730531692504883
2019-02-06,28.827892303466797
2019-02-07,28.136642456054688
2019-02-08,28.204795837402344
2019-02-11,28.22426986694336
2019-02-12,28.107439041137695
2019-02-13,28.457927703857422
2019-02-14,26.647058486938477
2019-02-15,27.464872360229492
2019-02-19,27.718002319335938
2019-02-20,28.049020767211914
2019-02-21,27.601173400878906
2019-02-22,26.978078842163086
2019-02-25,26.968341827392578
2019-02-26,26.948871612548828
2019-02-27,26.44260597229004
2019-02-28,26.04343032836914
2019-03-01,26.267356872558594
2019-03-04,26.131057739257812
2019-03-05,26.179737091064453
2019-03-06,26.257625579833984
2019-03-07,25.87608528137207
2019-03-08,25.924999237060547
2019-03-11,25.99347686767578
2019-03-12,26.032615661621094
2019-03-13,25.99347686767578
2019-03-14,25.87608528137207
