Date,CF
2017-09-25,28.96063995361328
2017-09-26,28.129968643188477
2017-09-27,28.299333572387695
2017-09-28,28.097713470458984
2017-09-29,28.355785369873047
2017-10-02,28.549352645874023
2017-10-03,28.541278839111328
2017-10-04,28.307395935058594
2017-10-05,28.250951766967773
2017-10-06,27.581575393676758
2017-10-09,27.77512550354004
2017-10-10,27.807384490966797
2017-10-11,28.154170989990234
2017-10-12,28.90420150756836
2017-10-13,29.678415298461914
2017-10-16,29.75099754333496
2017-10-17,29.839712142944336
2017-10-18,29.702604293823242
2017-10-19,29.299365997314453
2017-10-20,29.831647872924805
2017-10-23,29.283246994018555
2017-10-24,30.331666946411133
2017-10-25,30.388111114501953
2017-10-26,30.20262908935547
2017-10-27,29.928415298461914
2017-10-30,30.13811492919922
2017-10-31,30.630062103271484
2017-11-01,30.678443908691406
2017-11-02,31.08976173400879
2017-11-03,31.13007926940918
2017-11-06,31.622026443481445
2017-11-07,29.75099754333496
2017-11-08,30.468753814697266
2017-11-09,29.952619552612305
2017-11-10,30.065519332885742
2017-11-13,30.13811492919922
2017-11-14,28.87795066833496
2017-11-15,28.715354919433594
2017-11-16,29.40639305114746
2017-11-17,28.845426559448242
2017-11-20,29.08934211730957
2017-11-21,29.6340389251709
2017-11-22,29.520231246948242
2017-11-24,29.21941375732422
2017-11-27,29.203147888183594
2017-11-28,29.6340389251709
2017-11-29,29.959251403808594
2017-11-30,30.463302612304688
2017-12-01,30.560867309570312
2017-12-04,29.999897003173828
2017-12-05,30.37387466430664
2017-12-06,29.715349197387695
2017-12-07,31.07306480407715
2017-12-08,31.918590545654297
2017-12-11,32.03240966796875
2017-12-12,33.00801086425781
2017-12-13,33.54460144042969
2017-12-14,33.3494758605957
2017-12-15,33.406394958496094
2017-12-18,33.276309967041016
2017-12-19,33.495819091796875
2017-12-20,33.23564910888672
2017-12-21,33.53646469116211
2017-12-22,33.91045379638672
2017-12-26,34.837284088134766
2017-12-27,35.016143798828125
2017-12-28,34.64215850830078
2017-12-29,34.58524703979492
2018-01-02,35.07304382324219
2018-01-03,35.081172943115234
2018-01-04,35.44702911376953
2018-01-05,35.503936767578125
2018-01-08,34.73158645629883
2018-01-09,34.528343200683594
2018-01-10,34.4876823425293
2018-01-11,35.54458999633789
2018-01-12,35.38200378417969
2018-01-16,33.097450256347656
2018-01-17,32.16249084472656
2018-01-18,32.58525848388672
2018-01-19,32.837276458740234
2018-01-22,33.20314407348633
2018-01-23,33.57711410522461
2018-01-24,33.85353088378906
2018-01-25,32.853546142578125
2018-01-26,34.25191879272461
2018-01-29,34.22751235961914
2018-01-30,34.14622116088867
2018-01-31,34.503936767578125
2018-02-01,33.79662322998047
2018-02-02,32.44704055786133
2018-02-05,31.056804656982422
2018-02-06,31.739723205566406
2018-02-07,32.097442626953125
2018-02-08,30.455177307128906
2018-02-09,30.58526611328125
2018-02-12,31.25192642211914
2018-02-13,31.707204818725586
2018-02-14,32.24378967285156
2018-02-15,33.49717712402344
2018-02-16,33.06298828125
2018-02-20,34.259037017822266
2018-02-21,34.92258834838867
2018-02-22,35.20111083984375
2018-02-23,36.1431884765625
2018-02-26,34.95533752441406
2018-02-27,34.21807098388672
2018-02-28,33.78389358520508
2018-03-01,34.1197624206543
2018-03-02,34.29998779296875
2018-03-05,36.50364303588867
2018-03-06,35.389522552490234
2018-03-07,34.33274841308594
2018-03-08,33.49717712402344
2018-03-09,33.99687957763672
2018-03-12,34.30818176269531
2018-03-13,33.079376220703125
2018-03-14,33.022037506103516
2018-03-15,31.940689086914062
2018-03-16,31.4000186920166
2018-03-19,30.87571907043457
2018-03-20,31.088714599609375
2018-03-21,31.67034912109375
2018-03-22,30.53166389465332
2018-03-23,30.244937896728516
2018-03-26,30.59718894958496
2018-03-27,30.72007179260254
2018-03-28,29.892671585083008
2018-03-29,30.908489227294922
2018-04-02,29.999168395996094
2018-04-03,30.29409408569336
2018-04-04,30.400588989257812
2018-04-05,31.604812622070312
2018-04-06,30.17120361328125
2018-04-09,30.441547393798828
2018-04-10,30.53166389465332
2018-04-11,30.646350860595703
2018-04-12,31.29351043701172
2018-04-13,31.4819393157959
2018-04-16,31.498319625854492
2018-04-17,32.01441955566406
2018-04-18,32.784461975097656
2018-04-19,32.47317886352539
2018-04-20,31.71949577331543
2018-04-23,31.948877334594727
2018-04-24,31.89972686767578
2018-04-25,32.44858932495117
2018-04-26,32.620628356933594
2018-04-27,32.383056640625
2018-04-30,31.78504180908203
2018-05-01,31.67854118347168
2018-05-02,32.0062255859375
2018-05-03,31.350858688354492
2018-05-04,31.547462463378906
2018-05-07,30.908489227294922
2018-05-08,30.957645416259766
2018-05-09,31.744068145751953
2018-05-10,32.28474807739258
2018-05-11,32.358482360839844
2018-05-14,33.406822204589844
2018-05-15,34.45518112182617
2018-05-16,33.472869873046875
2018-05-17,33.92687225341797
2018-05-18,34.13323974609375
2018-05-21,34.72759246826172
2018-05-22,34.554229736328125
2018-05-23,34.05895233154297
2018-05-24,34.182769775390625
2018-05-25,34.38914108276367
2018-05-29,33.98466110229492
2018-05-30,34.29008102416992
2018-05-31,33.95988845825195
2018-06-01,33.406822204589844
2018-06-04,33.48936462402344
2018-06-05,34.12499237060547
2018-06-06,35.13207244873047
2018-06-07,35.40447235107422
2018-06-08,35.643856048583984
2018-06-11,35.55305099487305
2018-06-12,35.94928741455078
2018-06-13,36.57664489746094
2018-06-14,37.080169677734375
2018-06-15,36.79951477050781
2018-06-18,37.93041229248047
2018-06-19,37.311302185058594
2018-06-20,36.79951477050781
2018-06-21,37.07191848754883
2018-06-22,37.39384841918945
2018-06-25,36.31248474121094
2018-06-26,36.40328598022461
2018-06-27,36.17216110229492
2018-06-28,36.56012725830078
2018-06-29,36.65093231201172
2018-07-02,35.825462341308594
2018-07-03,36.535362243652344
2018-07-05,35.53654861450195
2018-07-06,35.396209716796875
2018-07-09,35.99054718017578
2018-07-10,36.0235710144043
2018-07-11,35.13207244873047
2018-07-12,35.594329833984375
2018-07-13,34.92570114135742
2018-07-16,34.86791229248047
2018-07-17,35.27238082885742
2018-07-18,35.396209716796875
2018-07-19,35.33018112182617
2018-07-20,35.528289794921875
2018-07-23,35.71814727783203
2018-07-24,35.932769775390625
2018-07-25,36.568389892578125
2018-07-26,37.36909103393555
2018-07-27,36.73346710205078
2018-07-30,36.27946853637695
2018-07-31,36.66743469238281
2018-08-01,36.42804718017578
2018-08-02,40.86083984375
2018-08-03,40.50587844848633
2018-08-06,40.5306510925293
2018-08-07,40.20870590209961
2018-08-08,40.0931510925293
2018-08-09,41.067203521728516
2018-08-10,40.67097473144531
2018-08-13,40.00234603881836
2018-08-14,39.86945724487305
2018-08-15,39.11359405517578
2018-08-16,39.27970886230469
2018-08-17,39.47074508666992
2018-08-20,40.542236328125
2018-08-21,40.05218505859375
2018-08-22,40.41764450073242
2018-08-23,41.0821418762207
2018-08-24,41.48914337158203
2018-08-27,42.053958892822266
2018-08-28,42.120399475097656
2018-08-29,42.892879486083984
2018-08-30,42.801513671875
2018-08-31,43.15037536621094
2018-09-04,43.06730651855469
2018-09-05,42.56063461303711
2018-09-06,42.31975555419922
2018-09-07,42.303138732910156
2018-09-10,42.75167465209961
2018-09-11,43.46599578857422
2018-09-12,43.67365646362305
2018-09-13,42.61045837402344
2018-09-14,42.81812286376953
2018-09-17,43.15037536621094
2018-09-18,43.60720443725586
2018-09-19,44.130489349365234
2018-09-20,44.28000259399414
2018-09-21,43.86469650268555
2018-09-24,43.86469650268555
2018-09-25,45.06908416748047
2018-09-26,45.58407211303711
2018-09-27,44.66208267211914
2018-09-28,45.21860122680664
2018-10-01,45.517616271972656
2018-10-02,46.356536865234375
2018-10-03,45.94953918457031
2018-10-04,46.56419372558594
2018-10-05,45.70035934448242
2018-10-08,45.95783615112305
2018-10-09,45.52592086791992
2018-10-10,41.81307601928711
2018-10-11,42.46927261352539
2018-10-12,43.54905319213867
2018-10-15,42.186859130859375
2018-10-16,43.44108581542969
2018-10-17,42.77659225463867
2018-10-18,42.21177291870117
2018-10-19,42.06227493286133
2018-10-22,40.749900817871094
2018-10-23,39.19664764404297
2018-10-24,36.787864685058594
2018-10-25,37.277931213378906
2018-10-26,36.86262893676758
2018-10-29,37.23639678955078
2018-10-30,38.41586685180664
2018-10-31,39.89435958862305
2018-11-01,42.402828216552734
2018-11-02,41.2648811340332
2018-11-05,41.1070556640625
2018-11-06,42.892879486083984
2018-11-07,44.479347229003906
2018-11-08,44.57902145385742
2018-11-09,43.3746337890625
2018-11-12,42.58554458618164
2018-11-13,41.148590087890625
2018-11-14,37.630401611328125
2018-11-15,38.95077133178711
2018-11-16,39.35189437866211
2018-11-19,38.031517028808594
2018-11-20,36.40195846557617
2018-11-21,36.93679428100586
2018-11-23,36.117820739746094
2018-11-26,36.81980514526367
2018-11-27,36.09276580810547
2018-11-28,35.57463836669922
2018-11-29,36.35181427001953
2018-11-30,35.257083892822266
2018-12-03,36.65266418457031
2018-12-04,35.55793762207031
2018-12-06,34.73062515258789
2018-12-07,34.28770065307617
