Date,AEP
2018-06-26,52.767147064208984
2018-06-27,53.18592834472656
2018-06-28,52.7975959777832
2018-06-29,52.72908401489258
2018-07-02,53.33821105957031
2018-07-03,53.68085861206055
2018-07-05,54.160560607910156
2018-07-06,54.487979888916016
2018-07-09,52.439735412597656
2018-07-10,53.13263702392578
2018-07-11,53.87122344970703
2018-07-12,53.58949279785156
2018-07-13,53.566646575927734
2018-07-16,53.619956970214844
2018-07-17,53.63517379760742
2018-07-18,53.48289108276367
2018-07-19,53.787471771240234
2018-07-20,53.61233139038086
2018-07-23,52.87372970581055
2018-07-24,52.58440399169922
2018-07-25,52.82805633544922
2018-07-26,54.092044830322266
2018-07-27,54.16818618774414
2018-07-30,53.60471725463867
2018-07-31,54.16818618774414
2018-08-01,53.52857208251953
2018-08-02,53.67324447631836
2018-08-03,54.198631286621094
2018-08-06,54.26716613769531
2018-08-07,54.244327545166016
2018-08-08,54.008270263671875
2018-08-09,54.52293395996094
2018-08-10,54.423072814941406
2018-08-13,54.49222183227539
2018-08-14,54.55366516113281
2018-08-15,55.129764556884766
2018-08-16,55.5676155090332
2018-08-17,55.690528869628906
2018-08-20,55.44469451904297
2018-08-21,55.03759002685547
2018-08-22,54.33858108520508
2018-08-23,54.814842224121094
2018-08-24,54.96078109741211
2018-08-27,54.66120529174805
2018-08-28,54.62279510498047
2018-08-29,55.07600784301758
2018-08-30,55.16048049926758
2018-08-31,55.09906005859375
2018-09-04,55.506160736083984
2018-09-05,56.25894546508789
2018-09-06,56.328067779541016
2018-09-07,55.82878875732422
2018-09-10,56.3818359375
2018-09-11,56.05923080444336
2018-09-12,55.69819641113281
2018-09-13,56.05156326293945
2018-09-14,55.7673454284668
2018-09-17,55.92097091674805
2018-09-18,55.63674545288086
2018-09-19,54.52293395996094
2018-09-20,54.59975051879883
2018-09-21,54.84555435180664
2018-09-24,54.26176834106445
2018-09-25,53.624202728271484
2018-09-26,52.97896957397461
2018-09-27,53.58580780029297
2018-09-28,54.44611740112305
2018-10-01,54.461483001708984
2018-10-02,54.80714416503906
2018-10-03,53.939151763916016
2018-10-04,54.2003173828125
2018-10-05,55.20658493041992
2018-10-08,55.95936584472656
2018-10-09,56.11299133300781
2018-10-10,55.84414291381836
2018-10-11,54.707298278808594
2018-10-12,54.461483001708984
2018-10-15,54.55366516113281
2018-10-16,55.07600784301758
2018-10-17,55.09136962890625
2018-10-18,55.06064224243164
2018-10-19,56.274322509765625
2018-10-22,56.18981170654297
2018-10-23,56.41257858276367
