Date,ALLE
2016-01-26,53.334510803222656
2016-01-27,53.14764404296875
2016-01-28,52.693851470947266
2016-01-29,53.88618850708008
2016-02-01,53.78830337524414
2016-02-02,52.257850646972656
2016-02-03,52.83622360229492
2016-02-04,53.20994186401367
2016-02-05,50.068946838378906
2016-02-08,47.844459533691406
2016-02-09,48.29825973510742
2016-02-10,48.80543899536133
2016-02-11,50.487159729003906
2016-02-12,51.16339874267578
2016-02-16,52.053199768066406
2016-02-17,52.329044342041016
2016-02-18,52.1332893371582
2016-02-19,52.2845458984375
2016-02-22,54.33997344970703
2016-02-23,54.375579833984375
2016-02-24,55.72806930541992
2016-02-25,56.76913833618164
2016-02-26,56.84031677246094
2016-02-29,56.05729293823242
2016-03-01,57.68562698364258
2016-03-02,57.516563415527344
2016-03-03,57.69451904296875
2016-03-04,56.89370346069336
2016-03-07,56.4932975769043
2016-03-08,56.01280975341797
2016-03-09,56.3420295715332
2016-03-10,56.146270751953125
2016-03-11,56.72465133666992
2016-03-14,57.20603561401367
2016-03-15,56.733551025390625
2016-03-16,56.84054183959961
2016-03-17,57.384334564208984
2016-03-18,57.55369567871094
2016-03-21,57.491310119628906
2016-03-22,57.25061798095703
2016-03-23,56.483943939208984
2016-03-24,56.28782653808594
2016-03-28,56.49284744262695
2016-03-29,56.733551025390625
2016-03-30,56.911865234375
2016-03-31,56.79595947265625
2016-04-01,58.284732818603516
2016-04-04,57.821170806884766
2016-04-05,57.678531646728516
2016-04-06,59.024658203125
2016-04-07,57.02775573730469
2016-04-08,57.107975006103516
2016-04-11,56.52852249145508
2016-04-12,56.52852249145508
2016-04-13,57.304107666015625
2016-04-14,56.787044525146484
2016-04-15,56.849456787109375
2016-04-18,57.27735900878906
2016-04-19,56.947513580322266
2016-04-20,56.97426223754883
2016-04-21,56.37696838378906
2016-04-22,57.268428802490234
2016-04-25,57.678531646728516
2016-04-26,58.54326248168945
2016-04-27,59.577362060546875
2016-04-28,58.15993118286133
2016-04-29,58.34713363647461
2016-05-02,59.28317642211914
2016-05-03,58.56110382080078
2016-05-04,58.35606384277344
2016-05-05,58.27582931518555
2016-05-06,58.84636688232422
2016-05-09,58.98899841308594
2016-05-10,59.67543411254883
2016-05-11,58.78395462036133
2016-05-12,58.95333480834961
2016-05-13,58.84636688232422
2016-05-16,59.14052963256836
2016-05-17,59.577362060546875
2016-05-18,59.889381408691406
2016-05-19,59.91611862182617
2016-05-20,60.049842834472656
2016-05-23,59.925048828125
2016-05-24,60.727378845214844
2016-05-25,60.57582473754883
2016-05-26,60.37968444824219
2016-05-27,60.611480712890625
2016-05-31,60.29945755004883
2016-06-01,60.78977584838867
2016-06-02,60.73627853393555
2016-06-03,60.52231979370117
2016-06-06,60.53126525878906
2016-06-07,60.39751434326172
2016-06-08,61.52079391479492
2016-06-09,61.49403381347656
2016-06-10,60.54016876220703
2016-06-13,60.27225112915039
2016-06-14,60.397281646728516
2016-06-15,60.870609283447266
2016-06-16,60.90630340576172
2016-06-17,60.45085906982422
2016-06-20,61.57609558105469
2016-06-21,61.638614654541016
2016-06-22,61.47787857055664
2016-06-23,61.844032287597656
2016-06-24,58.691551208496094
2016-06-27,57.17334747314453
2016-06-28,59.3077507019043
2016-06-29,60.736637115478516
2016-06-30,62.0047721862793
2016-07-01,61.442142486572266
2016-07-05,60.736637115478516
2016-07-06,60.95989990234375
2016-07-07,61.299259185791016
2016-07-08,62.281612396240234
2016-07-11,62.451290130615234
2016-07-12,62.98714065551758
2016-07-13,62.9067497253418
2016-07-14,63.41580581665039
2016-07-15,63.71946334838867
2016-07-18,63.35328674316406
2016-07-19,64.15704345703125
2016-07-20,64.23739624023438
2016-07-21,63.906982421875
2016-07-22,64.60355377197266
2016-07-25,64.18384552001953
2016-07-26,64.71073913574219
2016-07-27,64.19276428222656
2016-07-28,64.99649810791016
2016-07-29,64.6482162475586
2016-08-01,64.6571273803711
2016-08-02,64.02308654785156
2016-08-03,63.451515197753906
2016-08-04,63.406883239746094
2016-08-05,63.773040771484375
2016-08-08,63.38901901245117
2016-08-09,63.683712005615234
2016-08-10,63.71946334838867
2016-08-11,64.13021087646484
2016-08-12,64.61249542236328
2016-08-15,65.0322036743164
2016-08-16,64.50534057617188
2016-08-17,63.996273040771484
2016-08-18,64.20166778564453
2016-08-19,63.65690612792969
2016-08-22,64.21955871582031
2016-08-23,64.46067810058594
2016-08-24,64.12132263183594
2016-08-25,64.38031005859375
2016-08-26,63.92483901977539
2016-08-29,64.38922882080078
2016-08-30,63.63906478881836
2016-08-31,63.60333251953125
2016-09-01,64.15704345703125
2016-09-02,64.6482162475586
2016-09-06,64.36243438720703
2016-09-07,63.30863952636719
2016-09-08,62.4066276550293
2016-09-09,59.68282699584961
2016-09-12,60.17401885986328
2016-09-13,59.56565856933594
2016-09-14,59.12726593017578
2016-09-15,59.80722427368164
2016-09-16,59.270408630371094
2016-09-19,60.27242660522461
2016-09-20,60.26347351074219
2016-09-21,60.72869110107422
2016-09-22,61.77543258666992
2016-09-23,61.43545913696289
2016-09-26,61.059730529785156
2016-09-27,61.677005767822266
2016-09-28,62.09750747680664
2016-09-29,61.06865310668945
2016-09-30,61.65018844604492
2016-10-03,60.988155364990234
2016-10-04,60.2813720703125
2016-10-05,60.433467864990234
2016-10-06,60.79132080078125
2016-10-07,59.834049224853516
2016-10-10,60.191890716552734
2016-10-11,59.252540588378906
2016-10-12,59.968223571777344
2016-10-13,59.52986526489258
2016-10-14,60.55870819091797
2016-10-17,61.140220642089844
2016-10-18,60.74659729003906
2016-10-19,60.12031555175781
2016-10-20,60.191890716552734
2016-10-21,60.10243225097656
2016-10-24,60.621337890625
2016-10-25,58.61731719970703
2016-10-26,58.67995071411133
2016-10-27,56.21965789794922
2016-10-28,56.89065170288086
2016-10-31,57.114315032958984
2016-11-01,56.77435302734375
2016-11-02,56.675926208496094
2016-11-03,56.62226486206055
2016-11-04,56.935386657714844
2016-11-07,58.52784729003906
2016-11-08,58.78729248046875
2016-11-09,59.71773910522461
2016-11-10,61.82909393310547
2016-11-11,62.0080451965332
2016-11-14,61.3638916015625
2016-11-15,61.524925231933594
2016-11-16,60.45135498046875
2016-11-17,61.0865364074707
2016-11-18,60.22768020629883
2016-11-21,60.773414611816406
2016-11-22,60.83604431152344
2016-11-23,60.567665100097656
2016-11-25,60.75554275512695
2016-11-28,60.29924774169922
2016-11-29,60.37084197998047
2016-11-30,59.86088562011719
2016-12-01,58.56365203857422
2016-12-02,58.035804748535156
2016-12-05,57.803192138671875
2016-12-06,58.15209197998047
2016-12-07,58.84993362426758
2016-12-08,58.49207305908203
2016-12-09,58.760459899902344
2016-12-12,58.259464263916016
2016-12-13,58.84205627441406
2016-12-14,58.65382766723633
2016-12-15,58.169830322265625
2016-12-16,57.560340881347656
2016-12-19,58.178794860839844
2016-12-20,58.55524826049805
2016-12-21,58.75242614746094
2016-12-22,58.48353958129883
2016-12-23,58.609012603759766
2016-12-27,58.74345779418945
2016-12-28,58.08020782470703
2016-12-29,58.05331039428711
2016-12-30,57.36316680908203
2017-01-03,57.99058532714844
2017-01-04,59.093017578125
2017-01-05,59.41568374633789
2017-01-06,59.05716323852539
2017-01-09,58.635894775390625
2017-01-10,57.81132888793945
2017-01-11,58.886863708496094
2017-01-12,59.26331329345703
2017-01-13,58.707611083984375
2017-01-17,59.039249420166016
2017-01-18,59.58598709106445
2017-01-19,59.67562484741211
2017-01-20,58.40287780761719
2017-01-23,58.32220458984375
2017-01-24,59.5322151184082
2017-01-25,59.693538665771484
2017-01-26,59.110958099365234
2017-01-27,59.62184143066406
2017-01-30,59.01234436035156
2017-01-31,58.85999298095703
2017-02-01,59.101985931396484
2017-02-02,58.81515121459961
2017-02-03,60.34785461425781
2017-02-06,60.3568115234375
2017-02-07,60.06999206542969
2017-02-08,60.58983612060547
2017-02-09,64.29155731201172
2017-02-10,64.46185302734375
2017-02-13,64.04060363769531
2017-02-14,63.708980560302734
2017-02-15,64.3812026977539
2017-02-16,65.36711883544922
2017-02-17,65.67183685302734
2017-02-21,66.78327941894531
2017-02-22,66.37992858886719
2017-02-23,66.28136444091797
2017-02-24,66.28136444091797
2017-02-27,65.96762084960938
2017-02-28,65.0623779296875
2017-03-01,66.0483169555664
2017-03-02,66.290283203125
2017-03-03,66.1648178100586
2017-03-06,65.61808013916016
2017-03-07,65.30437469482422
2017-03-08,65.52845001220703
2017-03-09,65.8421401977539
2017-03-10,66.74742126464844
2017-03-13,67.15164184570312
2017-03-14,66.80130767822266
2017-03-15,67.29534149169922
2017-03-16,67.50190734863281
2017-03-17,67.79835510253906
2017-03-20,67.57379150390625
2017-03-21,66.71147918701172
2017-03-22,67.16059112548828
2017-03-23,67.24143981933594
2017-03-24,67.41211700439453
2017-03-27,67.26837921142578
2017-03-28,67.4749984741211
2017-03-29,67.7354736328125
2017-03-30,68.13969421386719
2017-03-31,67.99595642089844
2017-04-03,68.01393127441406
2017-04-04,67.27737426757812
2017-04-05,66.58573913574219
2017-04-06,67.09772491455078
2017-04-07,67.08875274658203
2017-04-10,67.02589416503906
2017-04-11,67.62767028808594
2017-04-12,67.582763671875
2017-04-13,67.46601104736328
2017-04-17,68.47200775146484
2017-04-18,68.2115249633789
2017-04-19,69.01095581054688
2017-04-20,69.81038665771484
2017-04-21,69.98101806640625
2017-04-24,70.27745819091797
2017-04-25,70.73556518554688
2017-04-26,71.60685729980469
2017-04-27,72.41525268554688
2017-04-28,70.63676452636719
2017-05-01,69.79242706298828
2017-05-02,69.72057342529297
2017-05-03,69.41513061523438
2017-05-04,69.47804260253906
2017-05-05,69.6127700805664
2017-05-08,68.98400115966797
2017-05-09,69.14567565917969
2017-05-10,69.01095581054688
2017-05-11,69.42414093017578
2017-05-12,68.921142578125
2017-05-15,69.37921142578125
2017-05-16,70.49302673339844
2017-05-17,69.17264556884766
2017-05-18,69.45106506347656
2017-05-19,71.0140151977539
2017-05-22,71.37330627441406
2017-05-23,70.87027740478516
2017-05-24,71.00503540039062
2017-05-25,71.37330627441406
2017-05-26,71.30143737792969
2017-05-30,70.47506713867188
2017-05-31,70.62776947021484
2017-06-01,71.08585357666016
2017-06-02,71.91221618652344
2017-06-05,71.85835266113281
2017-06-06,70.54692840576172
2017-06-07,70.35829162597656
2017-06-08,69.74751281738281
2017-06-09,69.37024688720703
2017-06-12,70.4660873413086
2017-06-13,71.35717010498047
2017-06-14,71.78016662597656
2017-06-15,72.68023681640625
2017-06-16,73.42729187011719
2017-06-19,73.95832824707031
2017-06-20,73.72431182861328
2017-06-21,73.36430358886719
2017-06-22,73.0762710571289
2017-06-23,73.31029510498047
2017-06-26,73.27427673339844
2017-06-27,72.53624725341797
2017-06-28,73.12128448486328
2017-06-29,71.84320068359375
2017-06-30,73.01325988769531
2017-07-03,73.23829650878906
2017-07-05,73.93132019042969
2017-07-06,72.5992431640625
2017-07-07,73.10327911376953
2017-07-10,73.38229370117188
2017-07-11,73.32830810546875
2017-07-12,73.79629516601562
2017-07-13,72.71626281738281
2017-07-14,72.69823455810547
2017-07-17,72.75226593017578
2017-07-18,72.54522705078125
2017-07-19,72.63523864746094
2017-07-20,72.98625946044922
2017-07-21,72.37421417236328
2017-07-24,72.28422546386719
2017-07-25,71.19515991210938
2017-07-26,70.6460952758789
2017-07-27,73.08528137207031
2017-07-28,73.26529693603516
2017-07-31,73.12128448486328
2017-08-01,73.32830810546875
2017-08-02,72.7702407836914
2017-08-03,72.68923950195312
2017-08-04,73.19326782226562
2017-08-07,73.79629516601562
2017-08-08,73.23829650878906
2017-08-09,72.53624725341797
2017-08-10,71.03311157226562
2017-08-11,71.35717010498047
2017-08-14,71.52816009521484
2017-08-15,71.06013488769531
2017-08-16,71.36617279052734
2017-08-17,70.95209503173828
2017-08-18,70.35807800292969
2017-08-21,69.73703002929688
2017-08-22,70.27706909179688
2017-08-23,69.38601684570312
2017-08-24,69.43997955322266
2017-08-25,69.863037109375
2017-08-28,70.25006103515625
2017-08-29,69.99803924560547
2017-08-30,70.47506713867188
2017-08-31,70.84410095214844
2017-09-01,71.24012756347656
2017-09-05,71.46515655517578
2017-09-06,72.23921203613281
2017-09-07,72.20320129394531
2017-09-08,72.7342300415039
2017-09-11,72.96825408935547
2017-09-12,72.90525817871094
2017-09-13,73.63431549072266
2017-09-14,74.36334228515625
2017-09-15,74.64290618896484
2017-09-18,74.53471374511719
2017-09-19,74.71507263183594
2017-09-20,75.3643798828125
2017-09-21,75.27420043945312
2017-09-22,76.24813842773438
2017-09-25,76.20304870605469
2017-09-26,76.96959686279297
2017-09-27,76.95158386230469
2017-09-28,77.33934783935547
2017-09-29,77.97962188720703
2017-10-02,78.03372955322266
2017-10-03,78.88146209716797
2017-10-04,78.21411895751953
2017-10-05,78.52072143554688
2017-10-06,78.6289291381836
2017-10-09,79.01673126220703
2017-10-10,79.18806457519531
2017-10-11,79.49465942382812
2017-10-12,80.76622009277344
2017-10-13,79.62993621826172
2017-10-16,79.48565673828125
2017-10-17,78.45760345458984
2017-10-18,78.99868774414062
2017-10-19,79.12492370605469
2017-10-20,79.37744140625
2017-10-23,78.73715209960938
2017-10-24,79.79227447509766
2017-10-25,77.99764251708984
2017-10-26,72.77617645263672
2017-10-27,72.40642547607422
2017-10-30,73.9214859008789
2017-10-31,75.20205688476562
2017-11-01,74.60685729980469
2017-11-02,74.15594482421875
2017-11-03,73.9665756225586
2017-11-06,74.93150329589844
2017-11-07,75.32829284667969
2017-11-08,75.23811340332031
2017-11-09,74.02067565917969
2017-11-10,74.96759033203125
2017-11-13,75.69806671142578
2017-11-14,74.76016235351562
2017-11-15,73.9755859375
2017-11-16,74.31826782226562
2017-11-17,74.53471374511719
2017-11-20,75.0667724609375
2017-11-21,75.2110595703125
2017-11-22,74.99462890625
2017-11-24,74.7781753540039
2017-11-27,74.94053649902344
2017-11-28,75.14793395996094
2017-11-29,74.79623413085938
2017-11-30,75.87841796875
2017-12-01,76.27520751953125
2017-12-04,75.23811340332031
2017-12-05,73.94853210449219
2017-12-06,73.75914001464844
2017-12-07,74.94955444335938
2017-12-08,74.36334991455078
2017-12-11,74.1018295288086
2017-12-12,74.08379364013672
2017-12-13,74.52568054199219
2017-12-14,73.6599349975586
2017-12-15,74.3466796875
2017-12-18,74.59967041015625
2017-12-19,72.34974670410156
2017-12-20,73.1900863647461
2017-12-21,73.1900863647461
2017-12-22,72.59371185302734
2017-12-26,72.63890838623047
2017-12-27,72.28651428222656
2017-12-28,71.88892364501953
2017-12-29,71.88892364501953
2018-01-02,72.20519256591797
2018-01-03,72.51239013671875
2018-01-04,73.52440643310547
2018-01-05,73.70513916015625
2018-01-08,73.40695190429688
2018-01-09,74.93402099609375
2018-01-10,74.63581848144531
2018-01-11,76.24417877197266
2018-01-12,76.84056091308594
2018-01-16,75.96408081054688
2018-01-17,76.09059143066406
2018-01-18,75.94602966308594
2018-01-19,77.91580963134766
2018-01-22,77.52728271484375
2018-01-23,77.12065124511719
2018-01-24,77.3284912109375
2018-01-25,77.12065124511719
2018-01-26,78.04232025146484
2018-01-29,78.32243347167969
2018-01-30,77.2020034790039
2018-01-31,77.8073959350586
2018-02-01,76.9580078125
2018-02-02,73.9581298828125
2018-02-05,71.48233795166016
2018-02-06,72.38590240478516
2018-02-07,72.25035858154297
2018-02-08,69.86490631103516
2018-02-09,70.92208862304688
2018-02-12,72.06061553955078
2018-02-13,71.97026062011719
2018-02-14,72.2593994140625
2018-02-15,74.32860565185547
2018-02-16,74.74427032470703
2018-02-20,77.40077209472656
2018-02-21,78.35857391357422
2018-02-22,77.74413299560547
2018-02-23,77.8615951538086
2018-02-26,79.3796157836914
2018-02-27,78.58448028564453
2018-02-28,76.0002212524414
2018-03-01,74.15692901611328
2018-03-02,74.3014907836914
2018-03-05,75.00627136230469
2018-03-06,75.82854461669922
2018-03-07,75.83759307861328
2018-03-08,76.58756256103516
2018-03-09,78.80133056640625
2018-03-12,78.97301483154297
2018-03-13,77.78932189941406
2018-03-14,77.31830596923828
2018-03-15,77.42699432373047
2018-03-16,77.78931427001953
2018-03-19,77.21866607666016
2018-03-20,77.56285858154297
2018-03-21,77.84367370605469
2018-03-22,76.62992095947266
2018-03-23,75.14440155029297
2018-03-26,76.59368133544922
2018-03-27,76.08643341064453
2018-03-28,75.29840087890625
2018-03-29,77.25489807128906
2018-04-02,75.39803314208984
2018-04-03,76.62084197998047
2018-04-04,77.6624984741211
2018-04-05,77.84367370605469
2018-04-06,76.76577758789062
2018-04-09,76.57555389404297
2018-04-10,77.2005615234375
2018-04-11,76.57555389404297
2018-04-12,77.27302551269531
2018-04-13,76.59368133544922
2018-04-16,77.32736206054688
2018-04-17,77.55384063720703
2018-04-18,78.35089111328125
2018-04-19,77.34548950195312
2018-04-20,76.76577758789062
2018-04-23,76.55742645263672
2018-04-24,74.41072845458984
2018-04-25,75.20783996582031
2018-04-26,71.18608856201172
2018-04-27,70.4977035522461
2018-04-30,69.908935546875
2018-05-01,69.8727035522461
2018-05-02,68.04302978515625
2018-05-03,67.77125549316406
2018-05-04,68.9759750366211
2018-05-07,68.60458374023438
2018-05-08,68.7404556274414
2018-05-09,69.09371185302734
2018-05-10,70.02668762207031
2018-05-11,69.9995346069336
2018-05-14,69.61003112792969
2018-05-15,69.25675964355469
2018-05-16,69.7640151977539
2018-05-17,69.62814331054688
2018-05-18,70.98683166503906
2018-05-21,71.35821533203125
2018-05-22,71.25857543945312
2018-05-23,71.7567367553711
2018-05-24,71.79299926757812
2018-05-25,71.36725616455078
2018-05-29,70.896240234375
2018-05-30,71.74768829345703
2018-05-31,69.22960662841797
2018-06-01,70.55204772949219
2018-06-04,70.94152069091797
2018-06-05,71.7114486694336
2018-06-06,71.76583099365234
2018-06-07,72.65348815917969
2018-06-08,73.4777603149414
2018-06-11,73.60456848144531
2018-06-12,74.42884063720703
2018-06-13,73.27849578857422
2018-06-14,74.27745819091797
2018-06-15,74.53173065185547
2018-06-18,73.99591064453125
2018-06-19,72.80622863769531
2018-06-20,72.65185546875
2018-06-21,70.72657012939453
2018-06-22,70.55403137207031
2018-06-25,69.3643569946289
2018-06-26,69.31896209716797
2018-06-27,70.2815933227539
2018-06-28,70.09088134765625
2018-06-29,70.25432586669922
2018-07-02,70.49954223632812
2018-07-03,69.94557189941406
2018-07-05,70.72657012939453
2018-07-06,69.80026245117188
2018-07-09,70.78106689453125
2018-07-10,71.15340423583984
2018-07-11,70.75383758544922
2018-07-12,71.81635284423828
2018-07-13,72.38848114013672
2018-07-16,71.961669921875
2018-07-17,72.7245101928711
2018-07-18,71.95259857177734
2018-07-19,71.45308685302734
2018-07-20,72.18869018554688
2018-07-23,71.48036193847656
2018-07-24,72.48839569091797
2018-07-25,72.73358917236328
2018-07-26,73.99591064453125
2018-07-27,74.10491943359375
2018-07-30,73.49642181396484
2018-07-31,74.05040740966797
2018-08-01,73.4510269165039
2018-08-02,73.74163818359375
2018-08-03,74.2138671875
2018-08-06,74.9858169555664
2018-08-07,75.46709442138672
2018-08-08,74.94036865234375
2018-08-09,74.97671508789062
2018-08-10,74.2865219116211
2018-08-13,74.22295379638672
2018-08-14,75.62150573730469
2018-08-15,77.46504211425781
2018-08-16,77.58311462402344
2018-08-17,78.7364501953125
2018-08-20,78.97254943847656
2018-08-21,79.726318359375
2018-08-22,79.09970092773438
2018-08-23,78.50032806396484
2018-08-24,79.25408172607422
2018-08-27,79.6355209350586
2018-08-28,79.66278076171875
2018-08-29,78.97254943847656
2018-08-30,79.27224731445312
2018-08-31,79.20869445800781
2018-09-04,79.14512634277344
2018-09-05,81.0068130493164
2018-09-06,80.7616195678711
2018-09-07,80.56185150146484
2018-09-10,81.55169677734375
2018-09-11,81.46089935302734
2018-09-12,81.4972152709961
2018-09-13,81.13395690917969
2018-09-14,79.94149017333984
2018-09-17,80.91551208496094
2018-09-18,82.26272583007812
2018-09-19,82.45388793945312
2018-09-20,82.75428009033203
2018-09-21,81.9896469116211
2018-09-24,81.37062072753906
2018-09-25,81.13394927978516
2018-09-26,81.49807739257812
2018-09-27,81.91683197021484
2018-09-28,82.44477844238281
2018-10-01,82.96363830566406
2018-10-02,83.12751007080078
2018-10-03,83.0364761352539
2018-10-04,82.09886932373047
2018-10-05,81.51627349853516
2018-10-08,80.44214630126953
2018-10-09,79.75945281982422
2018-10-10,76.97396087646484
2018-10-11,75.33544158935547
2018-10-12,76.25481414794922
2018-10-15,76.3094482421875
2018-10-16,77.5838394165039
2018-10-17,76.61894989013672
2018-10-18,75.28990173339844
2018-10-19,74.45245361328125
2018-10-22,74.19754791259766
2018-10-23,75.32634735107422
2018-10-24,72.58636474609375
2018-10-25,75.49929809570312
2018-10-26,75.28990173339844
2018-10-29,74.34321594238281
2018-10-30,77.01036834716797
2018-10-31,78.03897857666016
2018-11-01,79.5682601928711
2018-11-02,80.23277282714844
2018-11-05,80.65151977539062
2018-11-06,81.11576080322266
2018-11-07,81.71654510498047
2018-11-08,82.30823516845703
2018-11-09,81.37062072753906
2018-11-12,80.64241027832031
2018-11-13,80.89729309082031
2018-11-14,79.295166015625
2018-11-15,80.52406311035156
2018-11-16,81.26140594482422
2018-11-19,81.41614532470703
2018-11-20,80.78805541992188
2018-11-21,81.74384307861328
2018-11-23,81.11576080322266
2018-11-26,81.71654510498047
2018-11-27,82.15349578857422
2018-11-28,83.92853546142578
2018-11-29,83.51892852783203
2018-11-30,83.3732681274414
2018-12-03,84.747802734375
2018-12-04,82.18080139160156
2018-12-06,81.6892318725586
2018-12-07,80.7152099609375
2018-12-10,79.4044418334961
2018-12-11,79.47724914550781
2018-12-12,79.9596939086914
2018-12-13,79.59558868408203
2018-12-14,78.79258728027344
2018-12-17,76.3471450805664
2018-12-18,76.93113708496094
2018-12-19,74.8050537109375
2018-12-20,73.37247467041016
2018-12-21,71.66612243652344
2018-12-24,68.81006622314453
2018-12-26,71.7300033569336
2018-12-27,72.35960388183594
2018-12-28,71.67525482177734
2018-12-31,72.73372650146484
2019-01-02,73.95645904541016
2019-01-03,72.70635986328125
2019-01-04,72.54210662841797
2019-01-07,73.29946899414062
2019-01-08,74.31232452392578
2019-01-09,75.14266967773438
2019-01-10,75.00580596923828
2019-01-11,74.8871841430664
2019-01-14,74.61344146728516
2019-01-15,74.5951919555664
2019-01-16,73.91996002197266
2019-01-17,74.60432434082031
2019-01-18,76.20116424560547
2019-01-22,74.98755645751953
2019-01-23,75.21568298339844
2019-01-24,75.73577117919922
2019-01-25,76.82162475585938
2019-01-28,76.90376281738281
2019-01-29,77.58809661865234
2019-01-30,78.39111328125
2019-01-31,78.34548950195312
2019-02-01,79.1575927734375
2019-02-04,79.64119720458984
2019-02-05,81.3019027709961
2019-02-06,81.79464721679688
2019-02-07,82.7983627319336
2019-02-08,83.39149475097656
2019-02-11,83.5009765625
2019-02-12,84.8970718383789
2019-02-13,85.56318664550781
2019-02-14,83.65609741210938
2019-02-15,83.54658508300781
2019-02-19,80.31641387939453
2019-02-20,80.2525634765625
2019-02-21,80.50806427001953
2019-02-22,81.84939575195312
2019-02-25,80.93692016601562
2019-02-26,80.88218688964844
2019-02-27,82.51551818847656
2019-02-28,82.08663940429688
2019-03-01,83.21810913085938
2019-03-04,82.29651641845703
2019-03-05,82.06839752197266
2019-03-06,81.61215209960938
2019-03-07,80.27082061767578
2019-03-08,80.27994537353516
2019-03-11,80.82742309570312
2019-03-12,81.03729248046875
2019-03-13,81.79464721679688
2019-03-14,81.2455062866211
2019-03-15,80.916015625
2019-03-18,81.36448669433594
