Date,RCL
2015-11-20,82.92321014404297
2015-11-23,83.72579956054688
2015-11-24,81.15926361083984
2015-11-25,81.7237319946289
2015-11-27,81.58262634277344
2015-11-30,81.67963409423828
2015-12-01,83.24073791503906
2015-12-02,83.56706237792969
2015-12-03,80.70065307617188
2015-12-04,83.14370727539062
2015-12-07,82.59689331054688
2015-12-08,82.40283966064453
2015-12-09,81.89131164550781
2015-12-10,83.10843658447266
2015-12-11,81.062255859375
2015-12-14,81.3797607421875
2015-12-15,83.16133880615234
2015-12-16,85.67498016357422
2015-12-17,83.1825942993164
2015-12-18,84.90911865234375
2015-12-21,87.70695495605469
2015-12-22,87.35279846191406
2015-12-23,88.47724914550781
2015-12-24,88.4684066772461
2015-12-28,88.8225326538086
2015-12-29,90.86779022216797
2015-12-30,90.95634460449219
2015-12-31,89.61053466796875
2016-01-04,86.89237213134766
2016-01-05,85.47578430175781
2016-01-06,84.38672637939453
2016-01-07,81.83682250976562
2016-01-08,81.26129150390625
2016-01-11,82.87271881103516
2016-01-12,83.24457550048828
2016-01-13,78.8353271484375
2016-01-14,77.82598876953125
2016-01-15,73.41671752929688
2016-01-19,71.78760528564453
2016-01-20,72.99173736572266
2016-01-21,75.68331909179688
2016-01-22,75.93124389648438
2016-01-25,73.81514739990234
2016-01-26,74.83336639404297
2016-01-27,72.08863830566406
2016-01-28,69.35275268554688
2016-01-29,72.56673431396484
2016-02-01,74.83336639404297
2016-02-02,63.48262405395508
2016-02-03,65.3685073852539
2016-02-04,65.14716339111328
2016-02-05,61.6055908203125
2016-02-08,58.692657470703125
2016-02-09,60.22438049316406
2016-02-10,61.43737030029297
2016-02-11,60.18011474609375
2016-02-12,60.888423919677734
2016-02-16,64.19976806640625
2016-02-17,64.89925384521484
2016-02-18,62.18046951293945
2016-02-19,63.0526237487793
2016-02-22,65.60674285888672
2016-02-23,65.86485290527344
2016-02-24,64.77911376953125
2016-02-25,66.27423095703125
2016-02-26,66.91497039794922
2016-02-29,66.18522644042969
2016-03-01,68.11640930175781
2016-03-02,66.90608978271484
2016-03-03,67.35993957519531
2016-03-04,65.86485290527344
2016-03-07,65.52664184570312
2016-03-08,62.87462615966797
2016-03-09,62.42075729370117
2016-03-10,62.28725814819336
2016-03-11,64.80580139160156
2016-03-14,64.54771423339844
2016-03-15,64.61000061035156
2016-03-16,66.4166030883789
2016-03-17,66.72808837890625
2016-03-18,69.07756042480469
2016-03-21,69.62041473388672
2016-03-22,67.6269302368164
2016-03-23,65.23298645019531
2016-03-24,66.27423095703125
2016-03-28,67.1285629272461
2016-03-29,67.68033599853516
2016-03-30,71.5071029663086
2016-03-31,73.10900115966797
2016-04-01,72.86872863769531
2016-04-04,73.42936706542969
2016-04-05,71.4981918334961
2016-04-06,72.58391571044922
2016-04-07,71.4358901977539
2016-04-08,71.7295913696289
2016-04-11,70.77735137939453
2016-04-12,71.81857299804688
2016-04-13,75.1291732788086
2016-04-14,73.77647399902344
2016-04-15,72.13004302978516
2016-04-18,70.64385223388672
2016-04-19,70.47476959228516
2016-04-20,70.47476959228516
2016-04-21,68.3478012084961
2016-04-22,65.67796325683594
2016-04-25,66.74590301513672
2016-04-26,67.8493881225586
2016-04-27,69.39793395996094
2016-04-28,67.65364074707031
2016-04-29,68.88175964355469
2016-05-02,70.0564956665039
2016-05-03,68.79277038574219
2016-05-04,67.54683685302734
2016-05-05,67.28874969482422
2016-05-06,66.5678939819336
2016-05-09,67.39556121826172
2016-05-10,67.08406066894531
2016-05-11,66.85266876220703
2016-05-12,68.5435791015625
2016-05-13,67.3154525756836
2016-05-16,68.2320785522461
2016-05-17,67.68033599853516
2016-05-18,69.59370422363281
2016-05-19,68.3478012084961
2016-05-20,70.21666717529297
2016-05-23,69.64710235595703
2016-05-24,71.02653503417969
2016-05-25,68.97074127197266
2016-05-26,67.48178100585938
2016-05-27,69.54755401611328
2016-05-31,69.20772552490234
2016-06-01,68.8232192993164
2016-06-02,69.42237091064453
2016-06-03,68.29558563232422
2016-06-06,68.13461303710938
2016-06-07,68.40289306640625
2016-06-08,67.98258972167969
2016-06-09,68.17930603027344
2016-06-10,66.1135482788086
2016-06-13,65.174560546875
2016-06-14,64.37865447998047
2016-06-15,66.00625610351562
2016-06-16,65.83633422851562
2016-06-17,66.74847412109375
2016-06-20,68.0809326171875
2016-06-21,68.3760757446289
2016-06-22,68.0719985961914
2016-06-23,68.99311065673828
2016-06-24,62.67060852050781
2016-06-27,58.97725296020508
2016-06-28,58.69108581542969
2016-06-29,60.65848159790039
2016-06-30,60.050384521484375
2016-07-01,61.80316162109375
2016-07-05,60.19347381591797
2016-07-06,59.37968826293945
2016-07-07,59.72843933105469
2016-07-08,61.15034866333008
2016-07-11,62.20558166503906
2016-07-12,65.27291870117188
2016-07-13,64.90626525878906
2016-07-14,64.2802734375
2016-07-15,62.94784164428711
2016-07-18,63.52909469604492
2016-07-19,62.6884880065918
2016-07-20,64.3160629272461
2016-07-21,64.70954895019531
2016-07-22,65.26398468017578
2016-07-25,65.3176498413086
2016-07-26,65.3176498413086
2016-07-27,65.51438903808594
2016-07-28,65.49649047851562
2016-07-29,64.78108215332031
2016-08-01,64.26239776611328
2016-08-02,60.22922897338867
2016-08-03,61.49910354614258
2016-08-04,65.5501480102539
2016-08-05,66.60541534423828
2016-08-08,66.15827178955078
2016-08-09,61.68689727783203
2016-08-10,62.4738655090332
2016-08-11,63.52909469604492
2016-08-12,63.314483642578125
2016-08-15,63.94047927856445
2016-08-16,64.01201629638672
2016-08-17,63.95835494995117
2016-08-18,62.70637893676758
2016-08-19,62.08932113647461
2016-08-22,62.455970764160156
2016-08-23,64.09249114990234
2016-08-24,63.52909469604492
2016-08-25,62.599056243896484
2016-08-26,62.3754997253418
2016-08-29,62.58116912841797
2016-08-30,62.715309143066406
2016-08-31,63.59169387817383
2016-09-01,65.02253723144531
2016-09-02,62.60800552368164
2016-09-06,61.77632522583008
2016-09-07,59.826812744140625
2016-09-08,59.057743072509766
2016-09-09,59.00407791137695
2016-09-12,60.381256103515625
2016-09-13,60.45280456542969
2016-09-14,60.52435302734375
2016-09-15,60.22029495239258
2016-09-16,59.308135986328125
2016-09-19,58.55695343017578
2016-09-20,61.177162170410156
2016-09-21,60.685333251953125
2016-09-22,63.4843864440918
2016-09-23,64.37865447998047
2016-09-26,63.89574432373047
2016-09-27,66.93885040283203
2016-09-28,66.81280517578125
2016-09-29,66.84881591796875
2016-09-30,67.47903442382812
2016-10-03,67.13688659667969
2016-10-04,67.72212982177734
2016-10-05,67.38900756835938
2016-10-06,67.37998962402344
2016-10-07,66.34463500976562
2016-10-10,66.36263275146484
2016-10-11,65.12019348144531
2016-10-12,65.16520690917969
2016-10-13,64.88611602783203
2016-10-14,63.00443649291992
2016-10-17,61.93305969238281
2016-10-18,63.067474365234375
2016-10-19,63.76070022583008
2016-10-20,63.4546012878418
2016-10-21,62.455238342285156
2016-10-24,63.337547302246094
2016-10-25,63.589622497558594
2016-10-26,62.932411193847656
2016-10-27,61.26683044433594
2016-10-28,67.04688262939453
2016-10-31,69.2076416015625
2016-11-01,68.62245178222656
2016-11-02,67.55105590820312
2016-11-03,68.5053939819336
2016-11-04,67.73111724853516
2016-11-07,68.85652160644531
2016-11-08,69.8288803100586
2016-11-09,71.13432312011719
2016-11-10,72.34075927734375
2016-11-11,73.60121154785156
2016-11-14,75.68095397949219
2016-11-15,74.6996078491211
2016-11-16,74.1954345703125
2016-11-17,74.60957336425781
2016-11-18,74.68159484863281
2016-11-21,74.42949676513672
2016-11-22,74.2764663696289
2016-11-23,74.35747528076172
2016-11-25,74.74461364746094
2016-11-28,73.3761215209961
2016-11-29,74.65459442138672
2016-11-30,72.89894104003906
2016-12-01,71.39542388916016
2016-12-02,71.62950897216797
2016-12-05,72.97099304199219
2016-12-06,73.06102752685547
2016-12-07,74.86165618896484
2016-12-08,77.22949981689453
2016-12-09,77.59864044189453
2016-12-12,77.03142547607422
2016-12-13,76.97740936279297
2016-12-14,77.17549133300781
2016-12-15,77.01341247558594
2016-12-16,75.6539535522461
2016-12-19,74.74845886230469
2016-12-20,77.32908630371094
2016-12-21,77.15705108642578
2016-12-22,76.27871704101562
2016-12-23,76.28779602050781
2016-12-27,75.88030242919922
2016-12-28,75.17402648925781
2016-12-29,75.11970520019531
2016-12-30,74.28663635253906
2017-01-03,75.94369506835938
2017-01-04,76.51416015625
2017-01-05,76.96690368652344
2017-01-06,76.36022186279297
2017-01-09,76.55944061279297
2017-01-10,77.80902099609375
2017-01-11,78.43382263183594
2017-01-12,77.77279663085938
2017-01-13,77.04840850830078
2017-01-17,76.9578628540039
2017-01-18,77.4287338256836
2017-01-19,76.5684814453125
2017-01-20,77.00313568115234
2017-01-23,76.93067932128906
2017-01-24,77.89956665039062
2017-01-25,79.38456726074219
2017-01-26,86.60134887695312
2017-01-27,85.62342834472656
2017-01-30,85.47854614257812
2017-01-31,84.78130340576172
2017-02-01,85.41515350341797
2017-02-02,85.14352416992188
2017-02-03,85.58718872070312
2017-02-06,85.84979248046875
2017-02-07,86.04899597167969
2017-02-08,85.99468231201172
2017-02-09,86.35686492919922
2017-02-10,86.782470703125
2017-02-13,87.38008117675781
2017-02-14,87.39820098876953
2017-02-15,87.60645294189453
2017-02-16,86.86394500732422
2017-02-17,86.21199035644531
2017-02-21,86.46552276611328
2017-02-22,86.88204956054688
2017-02-23,86.50173950195312
2017-02-24,87.06316375732422
2017-02-27,87.55211639404297
2017-02-28,87.01788330078125
2017-03-01,88.11353302001953
2017-03-02,87.99581909179688
2017-03-03,86.8856201171875
2017-03-06,86.27593231201172
2017-03-07,86.03023529052734
2017-03-08,86.7855224609375
2017-03-09,86.90382385253906
2017-03-10,88.49632263183594
2017-03-13,88.168701171875
2017-03-14,87.30422973632812
2017-03-15,88.04132843017578
2017-03-16,88.25971221923828
2017-03-17,88.9968032836914
2017-03-20,89.0969009399414
2017-03-21,88.31431579589844
2017-03-22,89.86129760742188
2017-03-23,90.40727996826172
2017-03-24,89.6974868774414
2017-03-27,90.34359741210938
2017-03-28,91.28995513916016
2017-03-29,90.01598358154297
2017-03-30,90.68028259277344
2017-03-31,89.27889251708984
2017-04-03,88.90579986572266
2017-04-04,89.27889251708984
2017-04-05,89.32440185546875
2017-04-06,89.88858032226562
2017-04-07,88.62371063232422
2017-04-10,89.13328552246094
2017-04-11,86.72183227539062
2017-04-12,86.19404602050781
2017-04-13,85.86644744873047
2017-04-17,87.30422973632812
2017-04-18,86.94934844970703
2017-04-19,87.27693176269531
2017-04-20,88.45989227294922
2017-04-21,88.5691146850586
2017-04-24,88.66921997070312
2017-04-25,90.22528076171875
2017-04-26,91.42647552490234
2017-04-27,91.45377349853516
2017-04-28,97.00469970703125
2017-05-01,98.65177917480469
2017-05-02,98.34236907958984
2017-05-03,98.36968231201172
2017-05-04,98.20587158203125
2017-05-05,98.84286499023438
2017-05-08,98.25137329101562
2017-05-09,99.02486419677734
2017-05-10,98.58805847167969
2017-05-11,98.51527404785156
2017-05-12,97.88739013671875
2017-05-15,98.38788604736328
2017-05-16,97.67808532714844
2017-05-17,94.32024383544922
2017-05-18,95.53052520751953
2017-05-19,96.59522247314453
2017-05-22,97.5597915649414
2017-05-23,97.49609375
2017-05-24,98.44247436523438
2017-05-25,100.33525848388672
2017-05-26,101.08145904541016
2017-05-30,100.48995208740234
2017-05-31,100.70015716552734
2017-06-01,103.04904174804688
2017-06-02,103.62483215332031
2017-06-05,102.41840362548828
2017-06-06,101.31250762939453
2017-06-07,102.50066375732422
2017-06-08,103.1130142211914
2017-06-09,100.37112426757812
2017-06-12,100.44425201416016
2017-06-13,101.29423522949219
2017-06-14,102.03453826904297
2017-06-15,102.42754364013672
2017-06-16,102.27218627929688
2017-06-19,103.55171966552734
2017-06-20,102.06195068359375
2017-06-21,104.1092529296875
2017-06-22,102.50066375732422
2017-06-23,102.2356185913086
2017-06-26,101.75121307373047
2017-06-27,99.52114868164062
2017-06-28,101.22112274169922
2017-06-29,99.86845397949219
2017-06-30,99.83191680908203
2017-07-03,99.4754638671875
2017-07-05,101.12059783935547
2017-07-06,99.22868347167969
2017-07-07,99.80448150634766
2017-07-10,99.79534149169922
2017-07-11,99.85931396484375
2017-07-12,100.55392456054688
2017-07-13,100.12437438964844
2017-07-14,99.52114868164062
2017-07-17,101.89744567871094
2017-07-18,102.2264633178711
2017-07-19,102.87538146972656
2017-07-20,105.34308624267578
2017-07-21,105.023193359375
2017-07-24,105.78179168701172
2017-07-25,105.03231811523438
2017-07-26,104.602783203125
2017-07-27,103.54257202148438
2017-07-28,103.63397979736328
2017-07-31,103.34150695800781
2017-08-01,106.8145523071289
2017-08-02,107.28981018066406
2017-08-03,109.60213470458984
2017-08-04,109.39192199707031
2017-08-07,107.62800598144531
2017-08-08,109.49246978759766
2017-08-09,110.12308502197266
2017-08-10,107.21670532226562
2017-08-11,107.13445281982422
2017-08-14,109.31880950927734
2017-08-15,111.24725341796875
2017-08-16,110.79942321777344
2017-08-17,108.96236419677734
2017-08-18,108.58763885498047
2017-08-21,109.66610717773438
2017-08-22,110.59835052490234
2017-08-23,110.24191284179688
2017-08-24,110.16877746582031
2017-08-25,110.07738494873047
2017-08-28,110.3698501586914
2017-08-29,109.97685241699219
2017-08-30,111.16500091552734
2017-08-31,113.75153350830078
2017-09-01,113.5504379272461
2017-09-05,108.79786682128906
2017-09-06,108.59677124023438
2017-09-07,107.42691040039062
2017-09-08,107.34465026855469
2017-09-11,111.21984100341797
2017-09-12,111.19242095947266
2017-09-13,111.67683410644531
2017-09-14,112.9197998046875
2017-09-15,110.5160903930664
2017-09-18,108.57850646972656
2017-09-19,108.32258605957031
2017-09-20,105.59898376464844
2017-09-21,106.74739837646484
2017-09-22,105.92054748535156
2017-09-25,104.62512969970703
2017-09-26,107.6661376953125
2017-09-27,106.33399200439453
2017-09-28,108.60325622558594
2017-09-29,108.90640258789062
2017-10-02,109.43927001953125
2017-10-03,109.32904052734375
2017-10-04,111.78205108642578
2017-10-05,113.61034393310547
2017-10-06,113.36226654052734
2017-10-09,114.40961456298828
2017-10-10,114.65768432617188
2017-10-11,114.85061645507812
2017-10-12,114.84142303466797
2017-10-13,117.38631439208984
2017-10-16,117.03719329833984
2017-10-17,116.88099670410156
2017-10-18,114.7311782836914
2017-10-19,111.27674865722656
2017-10-20,110.90007019042969
2017-10-23,111.84635162353516
2017-10-24,112.4527359008789
2017-10-25,111.42373657226562
2017-10-26,113.05909729003906
2017-10-27,114.11563110351562
2017-10-30,112.07604217529297
2017-10-31,113.71137237548828
2017-11-01,111.03787231445312
2017-11-02,113.0866470336914
2017-11-03,113.1693344116211
2017-11-06,115.1537857055664
2017-11-07,118.72766876220703
2017-11-08,118.44284057617188
2017-11-09,116.3757095336914
2017-11-10,114.12480163574219
2017-11-13,114.36367797851562
2017-11-14,113.47251892089844
2017-11-15,112.56297302246094
2017-11-16,112.81102752685547
2017-11-17,114.2901840209961
2017-11-20,113.87675476074219
2017-11-21,114.64848327636719
2017-11-22,115.25485229492188
2017-11-24,115.03435516357422
2017-11-27,115.07111358642578
2017-11-28,115.57640838623047
2017-11-29,114.56578826904297
2017-11-30,113.81242370605469
2017-12-01,115.052734375
2017-12-04,114.91490936279297
2017-12-05,112.83860778808594
2017-12-06,113.0223388671875
2017-12-07,113.96863555908203
2017-12-08,115.052734375
2017-12-11,115.25485229492188
2017-12-12,113.76651000976562
2017-12-13,111.8004150390625
2017-12-14,111.77285766601562
2017-12-15,114.92410278320312
2017-12-18,116.29302978515625
2017-12-19,116.26546478271484
2017-12-20,113.98538208007812
2017-12-21,112.38839721679688
2017-12-22,111.75144958496094
2017-12-26,110.93913269042969
2017-12-27,111.88993835449219
2017-12-28,111.58529663085938
2017-12-29,110.10830688476562
2018-01-02,111.12374877929688
2018-01-03,114.07769012451172
2018-01-04,113.0438232421875
2018-01-05,111.90839385986328
2018-01-08,111.77914428710938
2018-01-09,113.68075561523438
2018-01-10,113.59768676757812
2018-01-11,115.7669906616211
2018-01-12,117.72396087646484
2018-01-16,117.00395202636719
2018-01-17,120.19790649414062
2018-01-18,119.3763427734375
2018-01-19,119.0532455444336
2018-01-22,118.80400848388672
2018-01-23,117.43778991699219
2018-01-24,122.32102966308594
2018-01-25,121.78562927246094
2018-01-26,124.60112762451172
2018-01-29,124.40729522705078
2018-01-30,123.0318374633789
2018-01-31,123.2811050415039
2018-02-01,123.05955505371094
2018-02-02,119.690185546875
2018-02-05,115.73004913330078
2018-02-06,117.8439712524414
2018-02-07,118.6378402709961
2018-02-08,113.0345687866211
2018-02-09,114.89924621582031
2018-02-12,119.33018493652344
2018-02-13,119.1086196899414
2018-02-14,120.49330139160156
2018-02-15,121.58257293701172
2018-02-16,121.55484771728516
2018-02-20,121.44409942626953
2018-02-21,120.51175689697266
2018-02-22,119.63479614257812
2018-02-23,120.18866729736328
2018-02-26,120.37327575683594
2018-02-27,118.95171356201172
2018-02-28,116.86547088623047
2018-03-01,114.43771362304688
2018-03-02,113.20073699951172
2018-03-05,112.02838897705078
2018-03-06,114.84857940673828
2018-03-07,114.59809112548828
2018-03-08,115.75772857666016
2018-03-09,117.46468353271484
2018-03-12,116.20301818847656
2018-03-13,116.8431167602539
2018-03-14,116.54627990722656
2018-03-15,115.63712310791016
2018-03-16,115.72988891601562
2018-03-19,115.42375183105469
2018-03-20,115.83193969726562
2018-03-21,114.44967651367188
2018-03-22,111.49032592773438
2018-03-23,108.5773696899414
2018-03-26,111.24913024902344
2018-03-27,109.74626159667969
2018-03-28,108.10425567626953
2018-03-29,109.22676086425781
2018-04-02,107.85376739501953
2018-04-03,107.28787231445312
2018-04-04,108.40110778808594
2018-04-05,109.30097961425781
2018-04-06,106.52714538574219
2018-04-09,106.80546569824219
2018-04-10,104.7552719116211
2018-04-11,104.97792053222656
2018-04-12,106.43440246582031
2018-04-13,105.5159912109375
2018-04-16,107.34353637695312
2018-04-17,108.50313568115234
2018-04-18,109.74626159667969
2018-04-19,109.44940185546875
2018-04-20,110.47913360595703
2018-04-23,111.05431365966797
2018-04-24,108.79074096679688
2018-04-25,109.92252349853516
2018-04-26,104.76453399658203
2018-04-27,103.73481750488281
2018-04-30,100.36729431152344
2018-05-01,101.63821411132812
2018-05-02,99.43958282470703
2018-05-03,98.65103149414062
2018-05-04,99.59729766845703
2018-05-07,97.46358489990234
2018-05-08,96.54517364501953
2018-05-09,97.56562805175781
2018-05-10,99.51377868652344
2018-05-11,99.31897735595703
2018-05-14,99.3839111328125
2018-05-15,98.9107894897461
2018-05-16,100.18173217773438
2018-05-17,99.58799743652344
2018-05-18,99.22620391845703
2018-05-21,99.46741485595703
2018-05-22,99.73644256591797
2018-05-23,98.64175415039062
2018-05-24,98.98500061035156
2018-05-25,101.86087036132812
2018-05-29,98.13153076171875
2018-05-30,98.38200378417969
2018-05-31,97.3893814086914
2018-06-01,99.20877838134766
2018-06-04,99.37672424316406
2018-06-05,95.30872344970703
2018-06-06,97.38937377929688
2018-06-07,97.40802764892578
2018-06-08,96.5496597290039
2018-06-11,96.73625183105469
2018-06-12,98.6209716796875
2018-06-13,100.7482681274414
2018-06-14,105.8985824584961
2018-06-15,106.84093475341797
2018-06-18,106.94357299804688
2018-06-19,104.77894592285156
2018-06-20,104.07918548583984
2018-06-21,102.8382339477539
2018-06-22,104.07918548583984
2018-06-25,98.33171844482422
2018-06-26,99.18079376220703
2018-06-27,97.75322723388672
2018-06-28,97.30540466308594
2018-06-29,96.6615982055664
2018-07-02,96.99748992919922
2018-07-03,96.51233673095703
2018-07-05,96.92284393310547
2018-07-06,97.72525787353516
2018-07-09,100.90687561035156
2018-07-10,101.82124328613281
2018-07-11,101.92388916015625
2018-07-12,101.64397430419922
2018-07-13,100.64562225341797
2018-07-16,101.77460479736328
2018-07-17,102.0265121459961
2018-07-18,105.26412200927734
2018-07-19,104.01387023925781
2018-07-20,103.15548706054688
2018-07-23,102.39970397949219
2018-07-24,101.86790466308594
2018-07-25,103.35142517089844
2018-07-26,104.08850860595703
2018-07-27,104.28443908691406
2018-07-30,103.59400939941406
2018-07-31,105.2081527709961
2018-08-01,102.6236572265625
2018-08-02,106.69165802001953
2018-08-03,104.89090728759766
2018-08-06,104.20980072021484
2018-08-07,104.6856460571289
2018-08-08,103.64997100830078
2018-08-09,106.53302001953125
2018-08-10,106.02922058105469
2018-08-13,106.01052856445312
2018-08-14,108.59502410888672
2018-08-15,106.80361938476562
2018-08-16,107.75530242919922
2018-08-17,107.96990966796875
2018-08-20,108.9962387084961
2018-08-21,110.5636978149414
2018-08-22,110.40511322021484
2018-08-23,110.12519073486328
2018-08-24,111.69268798828125
2018-08-27,111.9446029663086
2018-08-28,112.10321044921875
2018-08-29,115.6487045288086
2018-08-30,114.67837524414062
2018-08-31,114.37047576904297
2018-09-04,113.03624725341797
2018-09-05,112.74697875976562
2018-09-06,115.7326889038086
2018-09-07,116.03125
2018-09-10,115.62071228027344
2018-09-11,114.3144760131836
2018-09-12,115.41545104980469
2018-09-13,117.43080139160156
2018-09-14,120.63105773925781
2018-09-17,120.117919921875
2018-09-18,122.2265396118164
2018-09-19,122.45050811767578
2018-09-20,123.95134735107422
2018-09-21,123.3228530883789
2018-09-24,121.96269989013672
2018-09-25,121.39989471435547
2018-09-26,121.2873306274414
2018-09-27,121.30609893798828
2018-09-28,121.8876724243164
2018-10-01,121.60623931884766
2018-10-02,120.4430923461914
2018-10-03,120.13355255126953
2018-10-04,117.73218536376953
2018-10-05,116.00621032714844
2018-10-08,116.74726104736328
2018-10-09,115.46214294433594
2018-10-10,111.3817138671875
2018-10-11,109.60884857177734
2018-10-12,111.67253112792969
2018-10-15,110.48121643066406
2018-10-16,114.0738754272461
2018-10-17,113.11708068847656
2018-10-18,109.40247344970703
2018-10-19,108.04232788085938
2018-10-22,107.50765991210938
2018-10-23,107.7327880859375
2018-10-24,100.34111785888672
2018-10-25,101.25099182128906
2018-10-26,96.68277740478516
2018-10-29,93.3527603149414
2018-10-30,95.50086212158203
2018-10-31,98.23992156982422
2018-11-01,101.72940063476562
2018-11-02,99.24360656738281
2018-11-05,99.26235961914062
2018-11-06,99.54378509521484
2018-11-07,102.27344512939453
2018-11-08,101.0165023803711
2018-11-09,100.5287094116211
2018-11-12,98.18363952636719
2018-11-13,99.65634155273438
2018-11-14,99.90962219238281
2018-11-15,103.05200958251953
2018-11-16,103.1739501953125
2018-11-19,100.38801574707031
2018-11-20,100.61312866210938
2018-11-21,100.71632385253906
2018-11-23,103.44597625732422
2018-11-26,104.55286407470703
2018-11-27,103.8774642944336
2018-11-28,105.56594848632812
2018-11-29,104.71231842041016
2018-11-30,106.06307983398438
2018-12-03,107.16996002197266
2018-12-04,102.36724090576172
2018-12-06,103.408447265625
2018-12-07,98.41814422607422
2018-12-10,98.36186218261719
2018-12-11,97.57392120361328
2018-12-12,99.05599975585938
2018-12-13,98.558837890625
2018-12-14,100.45366668701172
2018-12-17,99.759521484375
2018-12-18,98.94344329833984
2018-12-19,96.27108001708984
2018-12-20,91.80455780029297
2018-12-21,87.36634826660156
2018-12-24,84.49569702148438
2018-12-26,89.20772552490234
2018-12-27,89.4815902709961
2018-12-28,90.69027709960938
2018-12-31,92.34280395507812
2019-01-02,92.34280395507812
2019-01-03,87.3946762084961
2019-01-04,93.2587661743164
2019-01-07,96.15776824951172
2019-01-08,98.14078521728516
2019-01-09,98.54683685302734
2019-01-10,99.05674743652344
2019-01-11,100.49208068847656
2019-01-14,99.12284088134766
2019-01-15,99.7366714477539
2019-01-16,99.7744369506836
2019-01-17,101.0775375366211
2019-01-18,103.25886535644531
2019-01-22,102.5789794921875
2019-01-23,102.27679443359375
2019-01-24,103.63658142089844
2019-01-25,105.51573944091797
2019-01-28,105.95956420898438
2019-01-29,105.80847930908203
2019-01-30,114.24103546142578
2019-01-31,113.36285400390625
2019-02-01,111.71977233886719
2019-02-04,112.371337890625
2019-02-05,111.63478088378906
2019-02-06,111.56868743896484
2019-02-07,109.23627471923828
2019-02-08,108.44306182861328
2019-02-11,109.63288879394531
2019-02-12,109.81229400634766
2019-02-13,111.27596282958984
2019-02-14,110.69049835205078
2019-02-15,111.39871215820312
2019-02-19,112.71128845214844
2019-02-20,114.09940338134766
2019-02-21,114.23162078857422
2019-02-22,114.19384002685547
2019-02-25,113.84444427490234
2019-02-26,112.99458312988281
2019-02-27,111.8614273071289
2019-02-28,111.88031005859375
2019-03-01,112.39966583251953
2019-03-04,111.12484741210938
2019-03-05,112.75850677490234
2019-03-06,111.21971893310547
2019-03-07,109.90889739990234
2019-03-08,110.69730377197266
2019-03-11,111.02024841308594
2019-03-12,110.45983123779297
2019-03-13,111.24822235107422
2019-03-14,110.61180114746094
2019-03-15,111.30521392822266
2019-03-18,112.36906433105469
