Date,INTU
2016-11-14,102.40104675292969
2016-11-15,103.22948455810547
2016-11-16,103.19227600097656
2016-11-17,105.92891693115234
2016-11-18,107.95814514160156
2016-11-21,107.6695556640625
2016-11-22,108.37698364257812
2016-11-23,107.8092041015625
2016-11-25,108.04190826416016
2016-11-28,107.70681762695312
2016-11-29,108.12566375732422
2016-11-30,105.81722259521484
2016-12-01,105.52861022949219
2016-12-02,105.42623138427734
2016-12-05,106.9435043334961
2016-12-06,106.6083984375
2016-12-07,108.54454803466797
2016-12-08,109.53124237060547
2016-12-09,108.88896942138672
2016-12-12,108.00464630126953
2016-12-13,109.6429443359375
2016-12-14,109.53124237060547
2016-12-15,109.63363647460938
2016-12-16,109.19612884521484
2016-12-19,109.9780502319336
2016-12-20,110.20146179199219
2016-12-21,109.54985046386719
2016-12-22,108.82380676269531
2016-12-23,108.83312225341797
2016-12-27,108.81450653076172
2016-12-28,107.47409057617188
2016-12-29,106.97144317626953
2016-12-30,106.6828842163086
2017-01-03,106.81319427490234
2017-01-04,107.02730560302734
2017-01-05,107.68818664550781
2017-01-06,109.0978775024414
2017-01-09,108.77114868164062
2017-01-10,108.39768981933594
2017-01-11,108.6497573852539
2017-01-12,109.26593017578125
2017-01-13,109.32195281982422
2017-01-17,108.3790283203125
2017-01-18,108.09896850585938
2017-01-19,108.24832916259766
2017-01-20,109.32195281982422
2017-01-23,109.32195281982422
2017-01-24,110.8623275756836
2017-01-25,112.03866577148438
2017-01-26,110.59159851074219
2017-01-27,110.71295166015625
2017-01-30,110.6569595336914
2017-01-31,110.70362091064453
2017-02-01,109.89141082763672
2017-02-02,110.00346374511719
2017-02-03,110.50758361816406
2017-02-06,110.05946350097656
2017-02-07,109.67668914794922
2017-02-08,108.80845642089844
2017-02-09,108.3790283203125
2017-02-10,109.7233657836914
2017-02-13,110.53559875488281
2017-02-14,110.94637298583984
2017-02-15,111.04906463623047
2017-02-16,111.3198013305664
2017-02-17,111.89863586425781
2017-02-21,111.907958984375
2017-02-22,111.4971923828125
2017-02-23,112.68280792236328
2017-02-24,119.50727844238281
2017-02-27,117.49073028564453
2017-02-28,117.10798645019531
2017-03-01,116.2584228515625
2017-03-02,116.85591888427734
2017-03-03,118.0508804321289
2017-03-06,117.7241439819336
2017-03-07,117.07064819335938
2017-03-08,117.25733947753906
2017-03-09,116.47315216064453
2017-03-10,116.64120483398438
2017-03-13,116.65049743652344
2017-03-14,116.05303192138672
2017-03-15,116.38914489746094
2017-03-16,116.0903549194336
2017-03-17,115.68892669677734
2017-03-20,115.20348358154297
2017-03-21,113.00957489013672
2017-03-22,113.07493591308594
2017-03-23,112.01996612548828
2017-03-24,111.7679214477539
2017-03-27,110.58226776123047
2017-03-28,110.16215515136719
2017-03-29,110.05011749267578
2017-03-30,107.94022369384766
2017-03-31,108.28567504882812
2017-04-03,108.4537353515625
2017-04-04,108.32300567626953
2017-04-05,108.80845642089844
2017-04-06,110.30654907226562
2017-04-07,110.91516876220703
2017-04-10,111.06497192382812
2017-04-11,111.12115478515625
2017-04-12,110.32530975341797
2017-04-13,110.3814697265625
2017-04-17,111.08368682861328
2017-04-18,111.74848175048828
2017-04-19,111.39270782470703
2017-04-20,110.73724365234375
2017-04-21,110.82154846191406
2017-04-24,111.19608306884766
2017-04-25,111.49569702148438
2017-04-26,108.43392181396484
2017-04-27,117.60977172851562
2017-04-28,117.23528289794922
2017-05-01,117.52549743652344
2017-05-02,117.89067077636719
2017-05-03,117.60041046142578
2017-05-04,117.92815399169922
2017-05-05,118.10601806640625
2017-05-08,118.1341323852539
2017-05-09,118.65841674804688
2017-05-10,118.99549865722656
2017-05-11,118.79889678955078
2017-05-12,118.45244598388672
2017-05-15,119.50116729736328
2017-05-16,119.37940216064453
2017-05-17,117.36634826660156
2017-05-18,117.17906951904297
2017-05-19,117.39442443847656
2017-05-22,119.06106567382812
2017-05-23,120.92428588867188
2017-05-24,129.05148315429688
2017-05-25,129.54769897460938
2017-05-26,129.73495483398438
2017-05-30,131.13003540039062
2017-05-31,131.68247985839844
2017-06-01,132.32858276367188
2017-06-02,133.7142791748047
2017-06-05,133.5645294189453
2017-06-06,132.60940551757812
2017-06-07,132.92779541015625
2017-06-08,133.62066650390625
2017-06-09,131.2799072265625
2017-06-12,130.83982849121094
2017-06-13,130.9709014892578
2017-06-14,131.2611541748047
2017-06-15,131.08326721191406
2017-06-16,130.6057586669922
2017-06-19,131.7855224609375
2017-06-20,131.24246215820312
2017-06-21,131.3173370361328
2017-06-22,131.0739288330078
2017-06-23,131.45779418945312
2017-06-26,129.58518981933594
2017-06-27,126.67326354980469
2017-06-28,126.74813079833984
2017-06-29,124.62274169921875
2017-06-30,124.35118865966797
2017-07-03,123.29315948486328
2017-07-05,123.57408905029297
2017-07-06,123.06717681884766
2017-07-07,123.8181381225586
2017-07-10,123.78996276855469
2017-07-11,124.24996185302734
2017-07-12,125.30130767822266
2017-07-13,124.28746795654297
2017-07-14,124.73810577392578
2017-07-17,124.91646575927734
2017-07-18,125.46087646484375
2017-07-19,126.90657043457031
2017-07-20,127.05675506591797
2017-07-21,126.5779800415039
2017-07-24,127.9015884399414
2017-07-25,128.45545959472656
2017-07-26,128.73704528808594
2017-07-27,128.4835968017578
2017-07-28,127.32896423339844
2017-07-31,128.80279541015625
2017-08-01,129.00929260253906
2017-08-02,128.16445922851562
2017-08-03,128.73704528808594
2017-08-04,128.51177978515625
2017-08-07,128.27706909179688
2017-08-08,127.8359375
2017-08-09,128.43666076660156
2017-08-10,126.87837982177734
2017-08-11,128.23013305664062
2017-08-14,130.3798370361328
2017-08-15,129.04689025878906
2017-08-16,129.46929931640625
2017-08-17,126.22127532958984
2017-08-18,125.8927230834961
2017-08-21,127.58243560791016
2017-08-22,129.68516540527344
2017-08-23,127.21635437011719
2017-08-24,127.03795623779297
2017-08-25,128.93421936035156
2017-08-28,129.4504852294922
2017-08-29,129.5537872314453
2017-08-30,131.39366149902344
2017-08-31,132.78297424316406
2017-09-01,133.20542907714844
2017-09-05,132.867431640625
2017-09-06,132.49195861816406
2017-09-07,132.3605499267578
2017-09-08,132.88626098632812
2017-09-11,133.90003967285156
2017-09-12,133.65602111816406
2017-09-13,133.3556365966797
2017-09-14,133.3743896484375
2017-09-15,133.42129516601562
2017-09-18,134.9889373779297
2017-09-19,136.4346466064453
2017-09-20,136.0873260498047
2017-09-21,135.63671875
2017-09-22,137.35458374023438
2017-09-25,135.87142944335938
2017-09-26,135.8995361328125
2017-09-27,135.51467895507812
2017-09-28,133.5902557373047
2017-09-29,133.43069458007812
2017-10-02,133.05520629882812
2017-10-03,133.1585235595703
2017-10-04,133.92820739746094
2017-10-05,134.10658264160156
2017-10-06,135.71620178222656
2017-10-09,135.5091552734375
2017-10-10,135.71620178222656
2017-10-11,135.2267303466797
2017-10-12,137.2975616455078
2017-10-13,137.0999298095703
2017-10-16,136.2433319091797
2017-10-17,136.95870971679688
2017-10-18,137.212890625
2017-10-19,138.01296997070312
2017-10-20,139.28369140625
2017-10-23,138.67189025878906
2017-10-24,139.89556884765625
2017-10-25,140.686279296875
2017-10-26,142.4464874267578
2017-10-27,144.451416015625
2017-10-30,142.55943298339844
2017-10-31,142.15467834472656
2017-11-01,142.47476196289062
2017-11-02,143.21832275390625
2017-11-03,144.6208953857422
2017-11-06,143.7172393798828
2017-11-07,143.55722045898438
2017-11-08,143.98081970214844
2017-11-09,143.4630584716797
2017-11-10,144.30087280273438
2017-11-13,145.7974853515625
2017-11-14,146.09873962402344
2017-11-15,144.8279571533203
2017-11-16,146.5128631591797
2017-11-17,147.36007690429688
2017-11-20,148.51788330078125
2017-11-21,142.8795166015625
2017-11-22,142.7288818359375
2017-11-24,144.87506103515625
2017-11-27,145.6845245361328
2017-11-28,146.64463806152344
2017-11-29,145.1668701171875
2017-11-30,147.99072265625
2017-12-01,147.25650024414062
2017-12-04,145.468017578125
2017-12-05,145.4021759033203
2017-12-06,147.0211944580078
2017-12-07,146.4281768798828
2017-12-08,146.1175537109375
2017-12-11,146.5411376953125
2017-12-12,146.701171875
2017-12-13,147.29417419433594
2017-12-14,147.0211944580078
2017-12-15,150.27801513671875
2017-12-18,151.67117309570312
2017-12-19,150.49459838867188
2017-12-20,149.99571228027344
2017-12-21,149.30850219726562
2017-12-22,149.19552612304688
2017-12-26,149.60031127929688
2017-12-27,149.412109375
2017-12-28,149.27090454101562
2017-12-29,148.51788330078125
2018-01-02,149.40267944335938
2018-01-03,149.81686401367188
2018-01-04,152.49952697753906
2018-01-05,154.47625732421875
2018-01-08,154.5703887939453
2018-01-09,155.54226684570312
2018-01-10,154.2778778076172
2018-01-11,153.79669189453125
2018-01-12,155.22146606445312
2018-01-16,153.12677001953125
2018-01-17,155.0138397216797
2018-01-18,155.11761474609375
2018-01-19,158.2690887451172
2018-01-22,159.1465606689453
2018-01-23,158.9484100341797
2018-01-24,158.08982849121094
2018-01-25,158.3445281982422
2018-01-26,160.81663513183594
2018-01-29,159.65606689453125
2018-01-30,158.9861602783203
2018-01-31,158.42001342773438
2018-02-01,156.2970733642578
2018-02-02,154.19293212890625
2018-02-05,148.7487335205078
2018-02-06,151.78697204589844
2018-02-07,152.18325805664062
2018-02-08,144.1254425048828
2018-02-09,148.19210815429688
2018-02-12,150.381103515625
2018-02-13,150.3622589111328
2018-02-14,154.6458740234375
2018-02-15,159.7504119873047
2018-02-16,161.99600219726562
2018-02-20,163.76991271972656
2018-02-21,163.53402709960938
2018-02-22,162.3828887939453
2018-02-23,162.08096313476562
2018-02-26,162.92074584960938
2018-02-27,160.731689453125
2018-02-28,157.43873596191406
2018-03-01,155.06101989746094
2018-03-02,159.30691528320312
2018-03-05,160.57131958007812
2018-03-06,159.89195251464844
2018-03-07,161.02420043945312
2018-03-08,161.7884521484375
2018-03-09,167.16661071777344
2018-03-12,167.31761169433594
2018-03-13,167.64781188964844
2018-03-14,167.27981567382812
2018-03-15,167.88372802734375
2018-03-16,168.50643920898438
2018-03-19,165.81736755371094
2018-03-20,168.09130859375
2018-03-21,166.6854248046875
2018-03-22,164.9587860107422
2018-03-23,160.27880859375
2018-03-26,164.6756591796875
2018-03-27,163.4679718017578
2018-03-28,161.2789306640625
2018-03-29,163.56228637695312
2018-04-02,160.28822326660156
2018-04-03,160.8449249267578
2018-04-04,163.2792510986328
2018-04-05,162.12815856933594
2018-04-06,158.21243286132812
2018-04-09,160.1984405517578
2018-04-10,162.01429748535156
2018-04-11,162.27911376953125
2018-04-12,164.2084503173828
2018-04-13,162.6574249267578
2018-04-16,165.78782653808594
2018-04-17,171.1785125732422
2018-04-18,171.35821533203125
2018-04-19,169.6747589111328
2018-04-20,168.46424865722656
2018-04-23,170.51646423339844
2018-04-24,168.88037109375
2018-04-25,166.79974365234375
2018-04-26,175.13169860839844
2018-04-27,176.46517944335938
2018-04-30,174.76287841796875
2018-05-01,177.07994079589844
2018-05-02,175.8409881591797
2018-05-03,176.26658630371094
2018-05-04,179.1699676513672
2018-05-07,179.2740020751953
2018-05-08,179.85089111328125
2018-05-09,182.21527099609375
2018-05-10,183.75680541992188
2018-05-11,183.6621856689453
2018-05-14,182.13961791992188
2018-05-15,179.47262573242188
2018-05-16,180.077880859375
2018-05-17,179.4821014404297
2018-05-18,180.2008514404297
2018-05-21,181.28846740722656
2018-05-22,180.2008514404297
2018-05-23,185.5821075439453
2018-05-24,187.0574188232422
2018-05-25,186.39541625976562
2018-05-29,186.0265655517578
2018-05-30,190.18780517578125
2018-05-31,190.66070556640625
2018-06-01,193.00613403320312
2018-06-04,195.76766967773438
2018-06-05,196.93093872070312
2018-06-06,198.13201904296875
2018-06-07,195.06784057617188
2018-06-08,195.06784057617188
2018-06-11,195.1624298095703
2018-06-12,196.23110961914062
2018-06-13,196.51483154296875
2018-06-14,197.7348175048828
2018-06-15,197.62132263183594
2018-06-18,197.81048583984375
2018-06-19,199.1818084716797
2018-06-20,201.9338836669922
2018-06-21,198.41578674316406
2018-06-22,194.80303955078125
2018-06-25,190.79312133789062
2018-06-26,191.1430206298828
2018-06-27,187.46414184570312
2018-06-28,192.9493865966797
2018-06-29,193.22364807128906
2018-07-02,194.29232788085938
2018-07-03,193.64926147460938
2018-07-05,193.9329376220703
2018-07-06,196.85531616210938
2018-07-09,196.82684326171875
2018-07-10,197.51852416992188
2018-07-11,198.21022033691406
2018-07-12,202.50244140625
2018-07-13,202.4929962158203
2018-07-16,203.20359802246094
2018-07-17,205.11758422851562
2018-07-18,206.85154724121094
2018-07-19,204.6533660888672
2018-07-20,203.9805908203125
2018-07-23,205.97982788085938
2018-07-24,204.47329711914062
2018-07-25,205.8472137451172
2018-07-26,205.26919555664062
2018-07-27,201.16648864746094
2018-07-30,192.04190063476562
2018-07-31,193.52005004882812
2018-08-01,193.53897094726562
2018-08-02,194.9318389892578
2018-08-03,194.38229370117188
2018-08-06,196.5899658203125
2018-08-07,198.48495483398438
2018-08-08,199.01559448242188
2018-08-09,200.10525512695312
2018-08-10,199.93466186523438
2018-08-13,198.57020568847656
2018-08-14,199.63150024414062
2018-08-15,198.47549438476562
2018-08-16,198.68397521972656
2018-08-17,196.9784393310547
2018-08-20,196.51416015625
2018-08-21,198.03970336914062
2018-08-22,198.68397521972656
2018-08-23,201.2991485595703
2018-08-24,205.25975036621094
2018-08-27,200.8443145751953
2018-08-28,204.59646606445312
2018-08-29,206.4630584716797
2018-08-30,207.15475463867188
2018-08-31,207.95066833496094
2018-09-04,209.15399169921875
2018-09-05,207.2116241455078
2018-09-06,208.32015991210938
2018-09-07,208.75608825683594
2018-09-10,212.92510986328125
2018-09-11,214.15682983398438
2018-09-12,213.834716796875
2018-09-13,215.824462890625
2018-09-14,215.59706115722656
2018-09-17,213.63571166992188
2018-09-18,216.20346069335938
2018-09-19,209.2866668701172
2018-09-20,209.82675170898438
2018-09-21,208.86973571777344
2018-09-24,207.4105987548828
2018-09-25,210.3099822998047
2018-09-26,210.5184326171875
2018-09-27,211.12486267089844
2018-09-28,215.46441650390625
2018-10-01,215.76766967773438
2018-10-02,215.67288208007812
2018-10-03,219.17869567871094
2018-10-04,212.87774658203125
2018-10-05,210.64158630371094
2018-10-08,205.93246459960938
2018-10-09,209.5313262939453
2018-10-10,194.12937927246094
2018-10-11,190.56849670410156
2018-10-12,201.13714599609375
2018-10-15,198.25047302246094
2018-10-16,204.08084106445312
2018-10-17,207.79360961914062
2018-10-18,201.95376586914062
2018-10-19,200.45346069335938
2018-10-22,202.5140380859375
2018-10-23,198.33590698242188
2018-10-24,191.27114868164062
2018-10-25,197.18695068359375
2018-10-26,191.83135986328125
2018-10-29,190.54949951171875
2018-10-30,192.57205200195312
2018-10-31,200.35853576660156
2018-11-01,201.64987182617188
2018-11-02,202.23863220214844
2018-11-05,203.62498474121094
2018-11-06,202.9223175048828
2018-11-07,210.68978881835938
2018-11-08,211.981201171875
2018-11-09,210.9651641845703
2018-11-12,202.13421630859375
2018-11-13,202.10574340820312
2018-11-14,198.82020568847656
2018-11-15,203.71995544433594
2018-11-16,200.77630615234375
2018-11-19,189.19158935546875
2018-11-20,185.3363800048828
2018-11-21,188.39398193359375
2018-11-23,187.11209106445312
2018-11-26,191.26162719726562
2018-11-27,188.72633361816406
2018-11-28,198.3834228515625
2018-11-29,198.6397705078125
2018-11-30,203.71046447753906
2018-12-03,202.75144958496094
2018-12-04,197.1774444580078
2018-12-06,200.8807830810547
2018-12-07,192.24920654296875
2018-12-10,196.36082458496094
2018-12-11,195.71511840820312
2018-12-12,198.6302490234375
2018-12-13,197.9276123046875
2018-12-14,190.79637145996094
2018-12-17,187.5298309326172
2018-12-18,188.13760375976562
2018-12-19,185.70672607421875
2018-12-20,182.37371826171875
2018-12-21,176.43893432617188
2018-12-24,173.5332489013672
2018-12-26,183.0763702392578
2018-12-27,187.29249572753906
2018-12-28,185.97256469726562
2018-12-31,186.92221069335938
2019-01-02,184.66220092773438
2019-01-03,179.01226806640625
2019-01-04,186.11500549316406
2019-01-07,188.95420837402344
2019-01-08,193.48365783691406
2019-01-09,192.884033203125
2019-01-10,196.1199951171875
2019-01-11,196.2056884765625
2019-01-14,195.25392150878906
2019-01-15,199.68914794921875
2019-01-16,199.8604736328125
2019-01-17,201.5164337158203
2019-01-18,203.5532989501953
2019-01-22,202.09710693359375
2019-01-23,202.00196838378906
2019-01-24,201.92576599121094
2019-01-25,203.96258544921875
2019-01-28,200.86936950683594
2019-01-29,198.28054809570312
2019-01-30,203.77220153808594
2019-01-31,205.40921020507812
2019-02-01,204.1053009033203
2019-02-04,210.2537078857422
2019-02-05,213.6609649658203
2019-02-06,213.74664306640625
2019-02-07,210.31080627441406
2019-02-08,213.9845428466797
2019-02-11,214.59371948242188
2019-02-12,217.91542053222656
2019-02-13,217.563232421875
2019-02-14,219.64755249023438
2019-02-15,222.0650634765625
2019-02-19,223.31185913085938
2019-02-20,224.5872344970703
2019-02-21,223.6925506591797
2019-02-22,238.8350830078125
2019-02-25,235.77044677734375
2019-02-26,236.9030303955078
2019-02-27,237.7976837158203
2019-02-28,235.2089080810547
2019-03-01,238.33065795898438
2019-03-04,236.98870849609375
2019-03-05,235.1708221435547
2019-03-06,234.99948120117188
2019-03-07,233.59085083007812
2019-03-08,234.01919555664062
2019-03-11,238.45433044433594
2019-03-12,238.22593688964844
2019-03-13,241.41441345214844
2019-03-14,244.38385009765625
2019-03-15,245.6782684326172
2019-03-18,245.2880096435547
2019-03-19,243.70811462402344
