Date,KIM
2015-10-07,15.293561935424805
2015-10-08,15.498515129089355
2015-10-09,15.341785430908203
2015-10-12,15.588948249816895
2015-10-13,15.631133079528809
2015-10-14,15.227249145507812
2015-10-15,15.323699951171875
2015-10-16,15.576887130737305
2015-10-19,15.781847953796387
2015-10-20,15.72156047821045
2015-10-21,15.619085311889648
2015-10-22,15.908441543579102
2015-10-23,15.866244316101074
2015-10-26,15.986804962158203
2015-10-27,16.18573760986328
2015-10-28,16.336441040039062
2015-10-29,16.342470169067383
2015-10-30,16.137508392333984
2015-11-02,16.463031768798828
2015-11-03,16.37864112854004
2015-11-04,16.21587562561035
2015-11-05,16.239988327026367
2015-11-06,15.763762474060059
2015-11-09,15.383986473083496
2015-11-10,15.570855140686035
2015-11-11,15.74567699432373
2015-11-12,15.613059997558594
2015-11-13,15.365899085998535
2015-11-16,15.546741485595703
2015-11-17,15.607033729553223
2015-11-18,15.824042320251465
2015-11-19,15.872271537780762
2015-11-20,15.98077392578125
2015-11-23,15.787875175476074
2015-11-24,15.72156047821045
2015-11-25,15.733619689941406
2015-11-27,15.902408599853516
2015-11-30,15.727590560913086
2015-12-01,16.065174102783203
2015-12-02,15.661282539367676
2015-12-03,15.233280181884766
2015-12-04,15.432210922241211
2015-12-07,15.426183700561523
2015-12-08,15.347820281982422
2015-12-09,15.359874725341797
2015-12-10,15.203136444091797
2015-12-11,15.148882865905762
2015-12-14,15.23930549621582
2015-12-15,15.588948249816895
2015-12-16,15.92652416229248
2015-12-17,15.79992961883545
2015-12-18,15.540717124938965
2015-12-21,15.727590560913086
2015-12-22,15.74567699432373
2015-12-23,15.968721389770508
2015-12-24,15.962696075439453
2015-12-28,16.071203231811523
2015-12-29,16.258071899414062
2015-12-30,16.24285888671875
2015-12-31,16.102886199951172
2016-01-04,15.670802116394043
2016-01-05,16.163747787475586
2016-01-06,16.017688751220703
2016-01-07,15.6160249710083
2016-01-08,15.348251342773438
2016-01-11,15.59168529510498
2016-01-12,15.52474594116211
2016-01-13,15.342170715332031
2016-01-14,15.384767532348633
2016-01-15,15.457801818847656
2016-01-19,15.64645004272461
2016-01-20,15.427372932434082
2016-01-21,15.822945594787598
2016-01-22,16.175920486450195
2016-01-25,15.938576698303223
2016-01-26,16.273290634155273
2016-01-27,16.090715408325195
2016-01-28,16.090715408325195
2016-01-29,16.547149658203125
2016-02-01,16.60801124572754
2016-02-02,16.541059494018555
2016-02-03,16.881864547729492
2016-02-04,16.924467086791992
2016-02-05,16.778406143188477
2016-02-08,16.3463191986084
2016-02-09,16.443693161010742
2016-02-10,16.273290634155273
2016-02-11,15.993342399597168
2016-02-12,15.999431610107422
2016-02-16,16.139404296875
2016-02-17,16.291542053222656
2016-02-18,16.29762840270996
2016-02-19,16.37065887451172
2016-02-22,16.474123001098633
2016-02-23,16.364580154418945
2016-02-24,16.163747787475586
2016-02-25,16.504549026489258
2016-02-26,16.24285888671875
2016-02-29,16.279373168945312
2016-03-01,16.66886329650879
2016-03-02,16.735807418823242
2016-03-03,16.81492042541504
2016-03-04,16.802745819091797
2016-03-07,16.70537757873535
2016-03-08,16.632347106933594
2016-03-09,16.656692504882812
2016-03-10,16.632347106933594
2016-03-11,16.90620994567871
2016-03-14,16.918376922607422
2016-03-15,17.094865798950195
2016-03-16,17.25918197631836
2016-03-17,17.679094314575195
2016-03-18,17.338298797607422
2016-03-21,16.967065811157227
2016-03-22,17.04009246826172
2016-03-23,16.912296295166016
2016-03-24,16.918376922607422
2016-03-28,17.046178817749023
2016-03-29,17.533039093017578
2016-03-30,17.441757202148438
2016-03-31,17.514785766601562
2016-04-01,17.579252243041992
2016-04-04,17.438032150268555
2016-04-05,17.28452491760254
2016-04-06,17.438032150268555
2016-04-07,17.24768829345703
2016-04-08,17.302946090698242
2016-04-11,17.407325744628906
2016-04-12,17.579252243041992
2016-04-13,17.616090774536133
2016-04-14,17.51171875
2016-04-15,17.591533660888672
2016-04-18,17.58539390563965
2016-04-19,17.597671508789062
2016-04-20,17.364349365234375
2016-04-21,17.124881744384766
2016-04-22,17.327510833740234
2016-04-25,17.46259307861328
2016-04-26,17.54241371154785
2016-04-27,17.634519577026367
2016-04-28,17.45030975341797
2016-04-29,17.26610565185547
2016-05-02,17.523990631103516
2016-05-03,17.505573272705078
2016-05-04,17.800296783447266
2016-05-05,17.935379028320312
2016-05-06,18.16870880126953
2016-05-09,18.211688995361328
2016-05-10,18.254674911499023
2016-05-11,17.984498977661133
2016-05-12,17.88011932373047
2016-05-13,17.609952926635742
2016-05-16,17.88011932373047
2016-05-17,17.14944076538086
2016-05-18,16.77489471435547
2016-05-19,16.682788848876953
2016-05-20,16.768749237060547
2016-05-23,16.7564754486084
2016-05-24,17.057340621948242
2016-05-25,17.038917541503906
2016-05-26,17.19856834411621
2016-05-27,17.259963989257812
2016-05-31,17.302946090698242
2016-06-01,17.46259307861328
2016-06-02,17.659072875976562
2016-06-03,17.73274803161621
2016-06-06,17.62837028503418
2016-06-07,17.720476150512695
2016-06-08,17.941518783569336
2016-06-09,17.978361129760742
2016-06-10,17.97222328186035
2016-06-13,17.929243087768555
2016-06-14,17.89240074157715
2016-06-15,18.027484893798828
2016-06-16,18.076608657836914
2016-06-17,18.009061813354492
2016-06-20,18.09502601623535
2016-06-21,18.211688995361328
2016-06-22,18.223962783813477
2016-06-23,18.254674911499023
2016-06-24,18.150287628173828
2016-06-27,18.41431999206543
2016-06-28,18.770442962646484
2016-06-29,18.9853458404541
2016-06-30,19.267789840698242
2016-07-01,19.332796096801758
2016-07-05,19.62993621826172
2016-07-06,19.506128311157227
2016-07-07,19.326601028442383
2016-07-08,19.524700164794922
2016-07-11,19.636125564575195
2016-07-12,19.438034057617188
2016-07-13,19.543270111083984
2016-07-14,19.382320404052734
2016-07-15,19.369937896728516
2016-07-18,19.332796096801758
2016-07-19,19.438034057617188
2016-07-20,19.419462203979492
2016-07-21,19.462791442871094
2016-07-22,19.481365203857422
2016-07-25,19.40088653564453
2016-07-26,19.345176696777344
2016-07-27,19.26470184326172
2016-07-28,19.704225540161133
2016-07-29,19.87136459350586
2016-08-01,19.914695739746094
2016-08-02,19.592792510986328
2016-08-03,19.46898651123047
2016-08-04,19.326601028442383
2016-08-05,19.28327178955078
2016-08-08,19.289459228515625
2016-08-09,19.289459228515625
2016-08-10,19.233747482299805
2016-08-11,18.83136558532715
2016-08-12,18.880895614624023
2016-08-15,18.85612678527832
2016-08-16,18.298992156982422
2016-08-17,18.571367263793945
2016-08-18,18.54660415649414
2016-08-19,18.3485107421875
2016-08-22,18.497085571289062
2016-08-23,18.385656356811523
2016-08-24,18.373271942138672
2016-08-25,18.466127395629883
2016-08-26,18.29279136657715
2016-08-29,18.571367263793945
2016-08-30,18.558992385864258
2016-08-31,18.60232162475586
2016-09-01,18.571367263793945
2016-09-02,18.6704158782959
2016-09-06,18.9923152923584
2016-09-07,18.9304141998291
2016-09-08,18.769460678100586
2016-09-09,17.927560806274414
2016-09-12,18.255657196044922
2016-09-13,17.73565673828125
2016-09-14,17.723278045654297
2016-09-15,17.766611099243164
2016-09-16,17.72946548461914
2016-09-19,17.89661407470703
2016-09-20,17.939943313598633
2016-09-21,18.15660858154297
2016-09-22,18.5218448638916
2016-09-23,18.54041862487793
2016-09-26,18.65184211730957
2016-09-27,18.422800064086914
2016-09-28,18.558992385864258
2016-09-29,18.14423179626465
2016-09-30,17.921367645263672
2016-10-03,17.549768447875977
2016-10-04,17.74337387084961
2016-10-05,17.368648529052734
2016-10-06,17.293699264526367
2016-10-07,17.418611526489258
2016-10-10,17.543516159057617
2016-10-11,17.487314224243164
2016-10-12,17.599729537963867
2016-10-13,17.705904006958008
2016-10-14,17.543516159057617
2016-10-17,17.44359016418457
2016-10-18,17.487314224243164
2016-10-19,17.518539428710938
2016-10-20,17.512292861938477
2016-10-21,17.487314224243164
2016-10-24,17.418611526489258
2016-10-25,17.28120994567871
2016-10-26,17.025150299072266
2016-10-27,16.506771087646484
2016-10-28,16.431825637817383
2016-10-31,16.619190216064453
2016-11-01,16.150781631469727
2016-11-02,15.763561248779297
2016-11-03,15.613664627075195
2016-11-04,15.663637161254883
2016-11-07,15.919703483581543
2016-11-08,16.238216400146484
2016-11-09,15.913454055786133
2016-11-10,16.025869369506836
2016-11-11,15.969664573669434
2016-11-14,16.338144302368164
2016-11-15,16.281936645507812
2016-11-16,16.31316375732422
2016-11-17,15.994645118713379
2016-11-18,16.01962661743164
2016-11-21,16.044607162475586
2016-11-22,16.294422149658203
2016-11-23,16.281936645507812
2016-11-25,16.456811904907227
2016-11-28,16.39434814453125
2016-11-29,16.263200759887695
2016-11-30,15.950926780700684
2016-12-01,15.707355499267578
2016-12-02,15.738578796386719
2016-12-05,16.057098388671875
2016-12-06,16.163270950317383
2016-12-07,16.369367599487305
2016-12-08,16.450557708740234
2016-12-09,16.225727081298828
2016-12-12,16.463056564331055
2016-12-13,16.469301223754883
2016-12-14,15.882226943969727
2016-12-15,15.657387733459473
2016-12-16,15.932188034057617
2016-12-19,16.044607162475586
2016-12-20,16.157026290893555
2016-12-21,15.807283401489258
2016-12-22,15.726085662841797
2016-12-23,15.651138305664062
2016-12-27,15.638653755187988
2016-12-28,15.432555198669434
2016-12-29,15.647244453430176
2016-12-30,15.887191772460938
2017-01-03,16.026113510131836
2017-01-04,16.392343521118164
2017-01-05,16.461811065673828
2017-01-06,16.341833114624023
2017-01-09,16.146087646484375
2017-01-10,15.874564170837402
2017-01-11,15.754589080810547
2017-01-12,16.00716781616211
2017-01-13,15.994538307189941
2017-01-17,16.12714385986328
2017-01-18,16.10188865661621
2017-01-19,15.773528099060059
2017-01-20,15.880880355834961
2017-01-23,16.00716781616211
2017-01-24,16.038740158081055
2017-01-25,15.861940383911133
2017-01-26,15.836679458618164
2017-01-27,15.666183471679688
2017-01-30,15.634614944458008
2017-01-31,15.716702461242676
2017-02-01,15.51463794708252
2017-02-02,15.704072952270508
2017-02-03,15.691447257995605
2017-02-06,15.634614944458008
2017-02-07,15.35046100616455
2017-02-08,15.539899826049805
2017-02-09,15.653559684753418
2017-02-10,15.811422348022461
2017-02-13,15.729330062866211
2017-02-14,15.584096908569336
2017-02-15,15.243114471435547
2017-02-16,15.299945831298828
2017-02-17,15.363090515136719
2017-02-21,15.56515884399414
2017-02-22,15.375720977783203
2017-02-23,15.457807540893555
2017-02-24,15.394659996032715
2017-02-27,15.438868522644043
2017-02-28,15.31257438659668
2017-03-01,15.003165245056152
2017-03-02,14.857934951782227
2017-03-03,14.76321792602539
2017-03-06,14.624300956726074
2017-03-07,14.365408897399902
2017-03-08,14.043371200561523
2017-03-09,13.632930755615234
2017-03-10,13.664504051208496
2017-03-13,13.797103881835938
2017-03-14,14.011796951293945
2017-03-15,14.396978378295898
2017-03-16,14.390666007995605
2017-03-17,14.390666007995605
2017-03-20,14.245431900024414
2017-03-21,14.258061408996582
2017-03-22,13.973907470703125
2017-03-23,14.201231956481934
2017-03-24,14.258061408996582
2017-03-27,13.89182186126709
2017-03-28,13.948651313781738
2017-03-29,13.84762191772461
2017-03-30,13.866560935974121
2017-03-31,13.948651313781738
2017-04-03,14.12125301361084
2017-04-04,13.99979305267334
2017-04-05,13.974222183227539
2017-04-06,13.859156608581543
2017-04-07,13.74409008026123
2017-04-10,14.018969535827637
2017-04-11,14.217144012451172
2017-04-12,14.287458419799805
2017-04-13,14.281068801879883
2017-04-17,14.42170524597168
2017-04-18,14.523984909057617
2017-04-19,14.504806518554688
2017-04-20,14.447277069091797
2017-04-21,14.210745811462402
2017-04-24,13.795232772827148
2017-04-25,13.87833309173584
2017-04-26,13.513952255249023
2017-04-27,13.21350383758545
2017-04-28,12.970584869384766
2017-05-01,13.060079574584961
2017-05-02,13.245469093322754
2017-05-03,12.855514526367188
2017-05-04,12.759628295898438
2017-05-05,12.746844291687012
2017-05-08,12.420822143554688
2017-05-09,12.47835636138916
2017-05-10,12.55506706237793
2017-05-11,12.292972564697266
2017-05-12,12.094796180725098
2017-05-15,12.107582092285156
2017-05-16,11.602569580078125
2017-05-17,11.647316932678223
2017-05-18,11.640922546386719
2017-05-19,11.858274459838867
2017-05-22,11.634530067443848
2017-05-23,11.52585506439209
2017-05-24,11.704851150512695
2017-05-25,11.736812591552734
2017-05-26,11.52585506439209
2017-05-30,11.180657386779785
2017-05-31,11.212620735168457
2017-06-01,11.404396057128906
2017-06-02,11.250975608825684
2017-06-05,11.059195518493652
2017-06-06,11.44275188446045
2017-06-07,11.775167465209961
2017-06-08,11.634530067443848
2017-06-09,11.858274459838867
2017-06-12,12.331327438354492
2017-06-13,12.427212715148926
2017-06-14,12.312146186828613
2017-06-15,12.497533798217773
2017-06-16,11.819916725158691
2017-06-19,11.423575401306152
2017-06-20,11.250975608825684
2017-06-21,11.199832916259766
2017-06-22,11.410792350769043
2017-06-23,11.500285148620605
2017-06-26,11.807133674621582
2017-06-27,11.947772026062012
2017-06-28,12.018087387084961
2017-06-29,11.992517471313477
2017-06-30,11.73041820526123
2017-07-03,12.327322006225586
2017-07-05,11.581194877624512
2017-07-06,11.65256404876709
2017-07-07,11.957502365112305
2017-07-10,11.827739715576172
2017-07-11,11.879646301269531
2017-07-12,11.918573379516602
2017-07-13,12.152144432067871
2017-07-14,12.294883728027344
2017-07-17,12.281904220581055
2017-07-18,12.353271484375
2017-07-19,12.372735977172852
2017-07-20,12.353271484375
2017-07-21,12.255953788757324
2017-07-24,12.275416374206543
2017-07-25,12.762022018432617
2017-07-26,12.807440757751465
2017-07-27,13.63791275024414
2017-07-28,13.24213981628418
2017-07-31,13.092914581298828
2017-08-01,13.371896743774414
2017-08-02,13.002079010009766
2017-08-03,12.930710792541504
2017-08-04,13.183748245239258
2017-08-07,13.274576187133789
2017-08-08,13.28106689453125
2017-08-09,13.300527572631836
2017-08-10,13.274576187133789
2017-08-11,12.969640731811523
2017-08-14,13.034518241882324
2017-08-15,12.762022018432617
2017-08-16,12.768512725830078
2017-08-17,12.671191215515137
2017-08-18,12.547918319702148
2017-08-21,12.78797721862793
2017-08-22,12.677677154541016
2017-08-23,12.839879035949707
2017-08-24,12.716604232788086
2017-08-25,12.87880802154541
2017-08-28,12.580355644226074
2017-08-29,12.515474319458008
2017-08-30,12.612796783447266
2017-08-31,12.729580879211426
2017-09-01,12.852856636047363
2017-09-05,12.846368789672852
2017-09-06,13.099400520324707
2017-09-07,13.352437973022461
2017-09-08,13.08642292022705
2017-09-11,13.170769691467285
2017-09-12,12.982616424560547
2017-09-13,12.885300636291504
2017-09-14,13.300527572631836
2017-09-15,13.332972526550293
2017-09-18,12.995595932006836
2017-09-19,12.762022018432617
2017-09-20,12.645234107971191
2017-09-21,12.496011734008789
2017-09-22,12.444110870361328
2017-09-25,12.703628540039062
2017-09-26,13.079937934875488
2017-09-27,12.593331336975098
2017-09-28,12.638749122619629
2017-09-29,12.684165954589844
2017-10-02,12.56088924407959
2017-10-03,12.574055671691895
2017-10-04,12.646425247192383
2017-10-05,12.692487716674805
2017-10-06,12.574055671691895
2017-10-09,12.606950759887695
2017-10-10,12.804343223571777
2017-10-11,12.77802562713623
2017-10-12,12.68591022491455
2017-10-13,12.804343223571777
2017-10-16,12.672748565673828
2017-10-17,12.672748565673828
2017-10-18,12.620115280151367
2017-10-19,12.5477294921875
2017-10-20,12.35033893585205
2017-10-23,12.41613483428955
2017-10-24,12.324018478393555
2017-10-25,12.166102409362793
2017-10-26,12.06082534790039
2017-10-27,12.08056640625
2017-10-30,12.126620292663574
2017-10-31,11.948966979980469
2017-11-01,12.205584526062012
2017-11-02,12.475354194641113
2017-11-03,12.218744277954102
2017-11-06,12.251640319824219
2017-11-07,12.3832368850708
2017-11-08,12.455615997314453
2017-11-09,12.5477294921875
2017-11-10,12.600371360778809
2017-11-13,12.468774795532227
2017-11-14,12.449034690856934
2017-11-15,12.56747055053711
2017-11-16,12.699067115783691
2017-11-17,12.73196792602539
2017-11-20,12.49509334564209
2017-11-21,12.330597877502441
2017-11-22,12.356918334960938
2017-11-24,12.370076179504395
2017-11-27,11.968708992004395
2017-11-28,12.041086196899414
2017-11-29,12.152944564819336
2017-11-30,12.185842514038086
2017-12-01,12.172679901123047
2017-12-04,12.56088924407959
2017-12-05,12.159521102905273
2017-12-06,11.870011329650879
2017-12-07,11.948966979980469
2017-12-08,12.034507751464844
2017-12-11,11.916067123413086
2017-12-12,12.113466262817383
2017-12-13,12.113466262817383
2017-12-14,12.08056640625
2017-12-15,12.152944564819336
2017-12-18,12.402976989746094
2017-12-19,12.0476655960083
2017-12-20,11.863428115844727
2017-12-21,11.810791969299316
2017-12-22,11.85684871673584
2017-12-26,12.008184432983398
2017-12-27,12.008184432983398
2017-12-28,12.087143898010254
2017-12-29,12.127233505249023
2018-01-02,12.107190132141113
2018-01-03,12.027008056640625
2018-01-04,11.813196182250977
2018-01-05,11.826560020446777
2018-01-08,11.8933744430542
2018-01-09,11.50583553314209
2018-01-10,11.445701599121094
2018-01-11,11.36552619934082
2018-01-12,11.198482513427734
2018-01-16,11.058165550231934
2018-01-17,11.09157657623291
2018-01-18,11.00471305847168
2018-01-19,10.96462345123291
2018-01-22,11.078210830688477
2018-01-23,11.09157657623291
2018-01-24,10.911171913146973
2018-01-25,10.817627906799316
2018-01-26,10.683990478515625
2018-01-29,10.643901824951172
2018-01-30,10.423408508300781
2018-01-31,10.630538940429688
2018-02-01,10.263047218322754
2018-02-02,9.935647010803223
2018-02-05,9.795331954956055
2018-02-06,9.802013397216797
2018-02-07,9.701786994934082
2018-02-08,9.36102294921875
2018-02-09,9.474611282348633
2018-02-12,9.568154335021973
2018-02-13,9.581517219543457
2018-02-14,9.528064727783203
2018-02-15,9.802013397216797
2018-02-16,10.15614128112793
2018-02-20,10.18954849243164
2018-02-21,9.808692932128906
2018-02-22,10.015827178955078
2018-02-23,10.1962308883667
2018-02-26,10.349909782409668
2018-02-27,9.922284126281738
2018-02-28,9.995780944824219
2018-03-01,10.129412651062012
2018-03-02,10.216278076171875
2018-03-05,10.116050720214844
2018-03-06,9.995780944824219
2018-03-07,10.162821769714355
2018-03-08,10.116050720214844
2018-03-09,9.67505931854248
2018-03-12,9.815374374389648
2018-03-13,9.808692932128906
2018-03-14,9.748557090759277
2018-03-15,9.648334503173828
2018-03-16,9.715150833129883
2018-03-19,9.521382331848145
2018-03-20,9.467928886413574
2018-03-21,9.447882652282715
2018-03-22,9.487974166870117
2018-03-23,9.36102294921875
2018-03-26,9.481292724609375
2018-03-27,9.441203117370605
2018-03-28,9.70846939086914
2018-03-29,9.62160873413086
2018-04-02,9.533023834228516
2018-04-03,9.723819732666016
2018-04-04,9.928245544433594
2018-04-05,9.989572525024414
2018-04-06,9.764704704284668
2018-04-09,9.723819732666016
2018-04-10,9.751078605651855
2018-04-11,9.764704704284668
2018-04-12,9.546652793884277
2018-04-13,9.533023834228516
2018-04-16,9.505764961242676
2018-04-17,9.553465843200684
2018-04-18,9.505764961242676
2018-04-19,9.2672700881958
2018-04-20,9.083287239074707
2018-04-23,9.103728294372559
2018-04-24,9.069663047790527
2018-04-25,9.021960258483887
2018-04-26,9.58753776550293
2018-04-27,10.010013580322266
2018-04-30,9.887361526489258
2018-05-01,10.071343421936035
2018-05-02,9.832845687866211
2018-05-03,9.785148620605469
2018-05-04,9.99638557434082
2018-05-07,9.96912956237793
2018-05-08,9.846474647521973
2018-05-09,9.860105514526367
2018-05-10,9.921430587768555
2018-05-11,9.832845687866211
2018-05-14,9.730633735656738
2018-05-15,9.526206970214844
2018-05-16,9.539839744567871
2018-05-17,9.539839744567871
2018-05-18,9.573909759521484
2018-05-21,9.975945472717285
2018-05-22,10.289396286010742
2018-05-23,10.330279350280762
2018-05-24,10.200812339782715
2018-05-25,10.21444034576416
2018-05-29,10.30302619934082
2018-05-30,10.48701000213623
2018-05-31,10.534706115722656
2018-06-01,10.48701000213623
2018-06-04,10.705061912536621
2018-06-05,10.875414848327637
2018-06-06,11.045766830444336
2018-06-07,11.093465805053711
2018-06-08,11.16160774230957
2018-06-11,11.243378639221191
2018-06-12,11.400103569030762
2018-06-13,11.107096672058105
2018-06-14,11.263824462890625
2018-06-15,11.236566543579102
2018-06-18,11.147982597351074
2018-06-19,11.216121673583984
2018-06-20,11.522761344909668
2018-06-21,11.856659889221191
2018-06-22,12.197361946105957
2018-06-25,11.965680122375488
2018-06-26,11.890727996826172
2018-06-27,11.686298370361328
2018-06-28,11.63178825378418
2018-06-29,11.57727336883545
2018-07-02,11.307069778442383
2018-07-03,11.542634963989258
2018-07-05,11.667341232299805
2018-07-06,11.715839385986328
2018-07-09,11.618844032287598
2018-07-10,11.58420181274414
2018-07-11,11.383281707763672
2018-07-12,11.459492683410645
2018-07-13,11.459492683410645
2018-07-16,11.431777000427246
2018-07-17,11.507990837097168
2018-07-18,11.487203598022461
2018-07-19,11.667341232299805
2018-07-20,11.5357027053833
2018-07-23,11.646557807922363
2018-07-24,11.549558639526367
2018-07-25,11.57034683227539
2018-07-26,11.549558639526367
2018-07-27,11.09921932220459
2018-07-30,11.313995361328125
2018-07-31,11.563417434692383
2018-08-01,11.542634963989258
2018-08-02,11.591132164001465
2018-08-03,11.840554237365723
2018-08-06,11.61191463470459
2018-08-07,11.404065132141113
2018-08-08,11.417922973632812
2018-08-09,11.390209197998047
2018-08-10,11.27242660522461
2018-08-13,11.16157341003418
2018-08-14,11.362495422363281
2018-08-15,11.563417434692383
2018-08-16,11.639629364013672
2018-08-17,11.771268844604492
2018-08-20,11.944478034973145
2018-08-21,11.8197660446167
2018-08-22,11.785123825073242
2018-08-23,11.805910110473633
2018-08-24,11.868261337280273
2018-08-27,11.778196334838867
2018-08-28,11.96526050567627
2018-08-29,11.923689842224121
2018-08-30,11.792055130004883
2018-08-31,11.854410171508789
2018-09-04,11.750483512878418
2018-09-05,11.930618286132812
2018-09-06,12.110756874084473
2018-09-07,12.103827476501465
2018-09-10,12.0484037399292
2018-09-11,11.93754768371582
2018-09-12,11.833621978759766
2018-09-13,11.840554237365723
2018-09-14,11.563417434692383
2018-09-17,11.757411003112793
2018-09-18,11.764339447021484
2018-09-19,11.521846771240234
2018-09-20,11.639629364013672
2018-09-21,11.660412788391113
2018-09-24,11.390209197998047
2018-09-25,11.494132041931152
2018-09-26,11.376350402832031
2018-09-27,11.390209197998047
2018-09-28,11.59805965423584
2018-10-01,11.499412536621094
2018-10-02,11.400766372680664
2018-10-03,11.161192893981934
2018-10-04,11.09073257446289
2018-10-05,11.189377784729004
2018-10-08,11.323256492614746
2018-10-09,11.111871719360352
2018-10-10,10.907530784606934
2018-10-11,10.569314002990723
2018-10-12,10.435436248779297
2018-10-15,10.562265396118164
2018-10-16,10.667960166931152
2018-10-17,10.71728229522705
2018-10-18,10.667960166931152
2018-10-19,10.660914421081543
2018-10-22,10.505897521972656
2018-10-23,10.5763578414917
2018-10-24,10.512941360473633
2018-10-25,11.168240547180176
2018-10-26,10.96390151977539
2018-10-29,11.217562675476074
2018-10-30,11.4923677444458
2018-10-31,11.337350845336914
2018-11-01,11.175285339355469
2018-11-02,11.020267486572266
2018-11-05,11.182333946228027
2018-11-06,11.280978202819824
2018-11-07,11.421900749206543
2018-11-08,11.478273391723633
2018-11-09,11.471226692199707
2018-11-12,11.358489990234375
2018-11-13,11.379624366760254
2018-11-14,11.140056610107422
2018-11-15,10.956851959228516
2018-11-16,11.069592475891113
2018-11-19,10.949808120727539
2018-11-20,10.872299194335938
2018-11-21,10.928670883178711
2018-11-23,10.872299194335938
2018-11-26,10.977992057800293
2018-11-27,11.03436279296875
2018-11-28,11.224610328674316
2018-11-29,11.224610328674316
2018-11-30,11.520551681518555
2018-12-03,11.703752517700195
2018-12-04,11.421900749206543
2018-12-06,12.027876853942871
2018-12-07,11.929231643676758
2018-12-10,11.823538780212402
2018-12-11,11.795353889465332
2018-12-12,11.471226692199707
2018-12-13,11.520551681518555
2018-12-14,11.591012001037598
2018-12-17,10.91457748413086
2018-12-18,10.91457748413086
2018-12-19,10.59749698638916
2018-12-20,10.393156051635742
2018-12-21,10.37201976776123
2018-12-24,10.083125114440918
2018-12-26,10.583404541015625
2018-12-27,10.59749698638916
2018-12-28,10.569314002990723
2018-12-31,10.519051551818848
2019-01-02,10.468786239624023
2019-01-03,10.447247505187988
2019-01-04,10.641114234924316
2019-01-07,11.014488220214844
2019-01-08,11.244257926940918
2019-01-09,11.30169677734375
2019-01-10,11.344781875610352
2019-01-11,11.395041465759277
2019-01-14,11.40221881866455
2019-01-15,11.60326862335205
2019-01-16,11.732514381408691
2019-01-17,11.89047622680664
2019-01-18,11.883296012878418
2019-01-22,11.811494827270508
2019-01-23,11.689427375793457
2019-01-24,11.775591850280762
2019-01-25,11.991002082824707
2019-01-28,12.220769882202148
2019-01-29,12.378735542297363
2019-01-30,12.45053482055664
2019-01-31,12.21358585357666
2019-02-01,12.321288108825684
2019-02-04,12.40027141571045
2019-02-05,12.515159606933594
2019-02-06,12.479256629943848
2019-02-07,12.651585578918457
2019-02-08,12.802367210388184
2019-02-11,12.788005828857422
2019-02-12,12.730565071105957
2019-02-13,12.788005828857422
2019-02-14,12.694661140441895
2019-02-15,12.752105712890625
2019-02-19,12.766468048095703
2019-02-20,12.608498573303223
2019-02-21,12.658761978149414
2019-02-22,12.730565071105957
2019-02-25,12.701844215393066
2019-02-26,12.67312240600586
2019-02-27,12.55105972290039
2019-02-28,12.630040168762207
2019-03-01,12.443355560302734
2019-03-04,12.378735542297363
2019-03-05,12.60132122039795
2019-03-06,12.378735542297363
2019-03-07,12.486435890197754
2019-03-08,12.436174392700195
2019-03-11,12.60132122039795
2019-03-12,12.694661140441895
2019-03-13,12.788005828857422
2019-03-14,12.845449447631836
2019-03-15,12.680303573608398
