Date,EL
2016-01-27,72.29344177246094
2016-01-28,73.42520904541016
2016-01-29,74.79386901855469
2016-02-01,74.97810363769531
2016-02-02,74.59207916259766
2016-02-03,75.85545349121094
2016-02-04,76.33800506591797
2016-02-05,79.82984924316406
2016-02-08,78.63666534423828
2016-02-09,79.3473129272461
2016-02-10,77.61893463134766
2016-02-11,76.10113525390625
2016-02-12,77.47854614257812
2016-02-16,77.75054931640625
2016-02-17,79.0226821899414
2016-02-18,80.05794525146484
2016-02-19,80.3913345336914
2016-02-22,80.4703140258789
2016-02-23,80.4703140258789
2016-02-24,80.7335205078125
2016-02-25,81.57849884033203
2016-02-26,80.79515075683594
2016-02-29,80.39022064208984
2016-03-01,81.33209228515625
2016-03-02,80.84793853759766
2016-03-03,81.156005859375
2016-03-04,81.464111328125
2016-03-07,80.65430450439453
2016-03-08,80.75112915039062
2016-03-09,81.156005859375
2016-03-10,80.77752685546875
2016-03-11,81.95701599121094
2016-03-14,82.59076690673828
2016-03-15,82.56436157226562
2016-03-16,81.95701599121094
2016-03-17,82.69638061523438
2016-03-18,82.89886474609375
2016-03-21,82.85482788085938
2016-03-22,82.0186538696289
2016-03-23,82.1946792602539
2016-03-24,82.09784698486328
2016-03-28,82.38832092285156
2016-03-29,82.89004516601562
2016-03-30,83.110107421875
2016-03-31,83.01329040527344
2016-04-01,84.19276428222656
2016-04-04,84.06074523925781
2016-04-05,83.7086410522461
2016-04-06,84.21916961669922
2016-04-07,83.21572875976562
2016-04-08,83.80545806884766
2016-04-11,83.8406982421875
2016-04-12,83.38297271728516
2016-04-13,83.1980972290039
2016-04-14,83.3653564453125
2016-04-15,83.57662200927734
2016-04-18,84.30719757080078
2016-04-19,85.3370361328125
2016-04-20,85.00254821777344
2016-04-21,82.64360046386719
2016-04-22,82.69638061523438
2016-04-25,83.3741455078125
2016-04-26,84.22795867919922
2016-04-27,84.65045928955078
2016-04-28,85.48667907714844
2016-04-29,84.38644409179688
2016-05-02,85.49546813964844
2016-05-03,82.11544799804688
2016-05-04,81.99222564697266
2016-05-05,82.10663604736328
2016-05-06,82.73159790039062
2016-05-09,82.51154327392578
2016-05-10,84.09593963623047
2016-05-11,83.55902862548828
2016-05-12,83.27735137939453
2016-05-13,81.5609359741211
2016-05-16,81.67536163330078
2016-05-17,80.99756622314453
2016-05-18,79.65963745117188
2016-05-19,80.10857391357422
2016-05-20,79.64202880859375
2016-05-23,79.86209106445312
2016-05-24,81.10319519042969
2016-05-25,81.01519775390625
2016-05-26,80.7502670288086
2016-05-27,81.24479675292969
2016-05-31,81.05047607421875
2016-06-01,82.11906433105469
2016-06-02,82.30451202392578
2016-06-03,82.18968963623047
2016-06-06,82.18086242675781
2016-06-07,82.23384857177734
2016-06-08,82.02192687988281
2016-06-09,81.4920654296875
2016-06-10,80.84739685058594
2016-06-13,80.61778259277344
2016-06-14,80.75908660888672
2016-06-15,80.37052917480469
2016-06-16,80.98868560791016
2016-06-17,81.19181823730469
2016-06-20,82.19854736328125
2016-06-21,82.21619415283203
2016-06-22,82.64891052246094
2016-06-23,83.84993743896484
2016-06-24,79.24018859863281
2016-06-27,77.04124450683594
2016-06-28,77.88019561767578
2016-06-29,79.22248840332031
2016-06-30,80.3793716430664
2016-07-01,81.0858154296875
2016-07-05,80.644287109375
2016-07-06,80.38816833496094
2016-07-07,80.84739685058594
2016-07-08,82.13672637939453
2016-07-11,82.3751449584961
2016-07-12,82.38396453857422
2016-07-13,82.392822265625
2016-07-14,83.03748321533203
2016-07-15,83.3642349243164
2016-07-18,82.98448944091797
2016-07-19,82.56059265136719
2016-07-20,82.56942749023438
2016-07-21,82.00424194335938
2016-07-22,82.33099365234375
2016-07-25,82.27802276611328
2016-07-26,82.17203521728516
2016-07-27,81.60685729980469
2016-07-28,81.3419418334961
2016-07-29,82.03956604003906
2016-08-01,82.50762176513672
2016-08-02,82.36631774902344
2016-08-03,82.86967468261719
2016-08-04,82.7283935546875
2016-08-05,82.64009094238281
2016-08-08,82.38396453857422
2016-08-09,82.42813873291016
2016-08-10,82.04842376708984
2016-08-11,81.71284484863281
2016-08-12,82.21619415283203
2016-08-15,82.30451202392578
2016-08-16,81.61567687988281
2016-08-17,82.14555358886719
2016-08-18,83.98238372802734
2016-08-19,81.0063705444336
2016-08-22,80.697265625
2016-08-23,80.86505126953125
2016-08-24,79.9201431274414
2016-08-25,80.56480407714844
2016-08-26,80.2822265625
2016-08-29,80.50373077392578
2016-08-30,79.62655639648438
2016-08-31,79.05952453613281
2016-09-01,78.81140899658203
2016-09-02,79.40504455566406
2016-09-06,79.27215576171875
2016-09-07,78.15576934814453
2016-09-08,78.0494384765625
2016-09-09,77.57098388671875
2016-09-12,78.65193939208984
2016-09-13,77.82792663574219
2016-09-14,77.53556823730469
2016-09-15,77.84567260742188
2016-09-16,77.72161102294922
2016-09-19,77.42036437988281
2016-09-20,77.34947967529297
2016-09-21,78.19121551513672
2016-09-22,78.6253433227539
2016-09-23,78.10260009765625
2016-09-26,78.25325012207031
2016-09-27,79.20124053955078
2016-09-28,78.36841583251953
2016-09-29,76.968505859375
2016-09-30,78.46586608886719
2016-10-03,78.03174591064453
2016-10-04,77.46466064453125
2016-10-05,77.92538452148438
2016-10-06,78.24434661865234
2016-10-07,77.81908416748047
2016-10-10,77.55326843261719
2016-10-11,77.33177185058594
2016-10-12,78.12918853759766
2016-10-13,78.10260009765625
2016-10-14,77.37606811523438
2016-10-17,77.56214141845703
2016-10-18,77.67729187011719
2016-10-19,77.61530303955078
2016-10-20,76.4634780883789
2016-10-21,76.64952087402344
2016-10-24,76.755859375
2016-10-25,76.35714721679688
2016-10-26,75.98503112792969
2016-10-27,76.12677764892578
2016-10-28,76.5609359741211
2016-10-31,77.19886016845703
2016-11-01,76.4634780883789
2016-11-02,72.29917907714844
2016-11-03,70.50054168701172
2016-11-04,70.01325225830078
2016-11-07,71.37772369384766
2016-11-08,71.15620422363281
2016-11-09,71.22708892822266
2016-11-10,69.29557800292969
2016-11-11,69.42847442626953
2016-11-14,68.75509643554688
2016-11-15,68.88800811767578
2016-11-16,68.23235321044922
2016-11-17,69.20699310302734
2016-11-18,68.58677673339844
2016-11-21,68.95003509521484
2016-11-22,68.87025451660156
2016-11-23,68.91458892822266
2016-11-25,69.68541717529297
2016-11-28,69.80110931396484
2016-11-29,69.95238494873047
2016-11-30,69.14260864257812
2016-12-01,67.54973602294922
2016-12-02,67.48743438720703
2016-12-05,68.66207122802734
2016-12-06,68.92902374267578
2016-12-07,69.70321655273438
2016-12-08,70.55748748779297
2016-12-09,70.93124389648438
2016-12-12,69.61424255371094
2016-12-13,70.0591812133789
2016-12-14,69.37397003173828
2016-12-15,69.03579711914062
2016-12-16,67.7455062866211
2016-12-19,67.87898254394531
2016-12-20,69.08032989501953
2016-12-21,69.516357421875
2016-12-22,70.10365295410156
2016-12-23,69.7477035522461
2016-12-27,69.61424255371094
2016-12-28,68.71546173095703
2016-12-29,68.75994873046875
2016-12-30,68.06586456298828
2017-01-03,68.8133544921875
2017-01-04,70.03245544433594
2017-01-05,69.94346618652344
2017-01-06,70.44181823730469
2017-01-09,69.62313842773438
2017-01-10,68.83116149902344
2017-01-11,69.70321655273438
2017-01-12,70.42401123046875
2017-01-13,70.11254119873047
2017-01-17,71.0558090209961
2017-01-18,70.53968048095703
2017-01-19,70.2015609741211
2017-01-20,70.86003875732422
2017-01-23,70.87784576416016
2017-01-24,71.89227294921875
2017-01-25,72.97792053222656
2017-01-26,72.93341064453125
2017-01-27,72.0436019897461
2017-01-30,71.96348571777344
2017-01-31,72.26602935791016
2017-02-01,71.11811065673828
2017-02-02,72.96904754638672
2017-02-03,73.87670135498047
2017-02-06,73.69873046875
2017-02-07,74.21484375
2017-02-08,73.40506744384766
2017-02-09,73.55633544921875
2017-02-10,73.49403381347656
2017-02-13,73.49403381347656
2017-02-14,74.08135223388672
2017-02-15,74.33942413330078
2017-02-16,74.09917449951172
2017-02-17,75.63861846923828
2017-02-21,75.31827545166016
2017-02-22,74.92672729492188
2017-02-23,74.76655578613281
2017-02-24,74.82913208007812
2017-02-27,74.13218688964844
2017-02-28,74.02496337890625
2017-03-01,75.09716796875
2017-03-02,74.0875015258789
2017-03-03,74.11431121826172
2017-03-06,73.89985656738281
2017-03-07,73.9534912109375
2017-03-08,74.0964584350586
2017-03-09,74.05177307128906
2017-03-10,76.64286804199219
2017-03-13,76.27654266357422
2017-03-14,75.74937438964844
2017-03-15,76.24079132080078
2017-03-16,76.4642105102539
2017-03-17,76.80367279052734
2017-03-20,77.29513549804688
2017-03-21,77.26830291748047
2017-03-22,77.31298065185547
2017-03-23,77.30404663085938
2017-03-24,76.848388671875
2017-03-27,76.6786117553711
2017-03-28,76.49100494384766
2017-03-29,76.41057586669922
2017-03-30,76.24974822998047
2017-03-31,75.7583236694336
2017-04-03,74.605712890625
2017-04-04,75.99957275390625
2017-04-05,76.1603775024414
2017-04-06,75.383056640625
2017-04-07,75.18649291992188
2017-04-10,75.69579315185547
2017-04-11,75.81192016601562
2017-04-12,75.87448120117188
2017-04-13,75.8923568725586
2017-04-17,76.26761627197266
2017-04-18,77.09852600097656
2017-04-19,76.49989318847656
2017-04-20,76.8662338256836
2017-04-21,76.1067886352539
2017-04-24,76.83050537109375
2017-04-25,78.07244873046875
2017-04-26,78.45664978027344
2017-04-27,78.1081771850586
2017-04-28,77.85802459716797
2017-05-01,77.89376831054688
2017-05-02,78.16181182861328
2017-05-03,81.57489013671875
2017-05-04,82.07522583007812
2017-05-05,82.96871185302734
2017-05-08,82.7453384399414
2017-05-09,83.07595825195312
2017-05-10,84.05877685546875
2017-05-11,83.00445556640625
2017-05-12,83.03126525878906
2017-05-15,82.7453384399414
2017-05-16,82.11099243164062
2017-05-17,82.28968048095703
2017-05-18,81.64637756347656
2017-05-19,82.5309066772461
2017-05-22,83.04912567138672
2017-05-23,82.19140625
2017-05-24,83.12061309814453
2017-05-25,83.6209716796875
2017-05-26,84.02450561523438
2017-05-30,84.28453063964844
2017-05-31,84.41905212402344
2017-06-01,84.79568481445312
2017-06-02,86.20355987548828
2017-06-05,86.35602569580078
2017-06-06,86.29322814941406
2017-06-07,86.5443344116211
2017-06-08,86.1318359375
2017-06-09,86.40086364746094
2017-06-12,86.09596252441406
2017-06-13,86.66091918945312
2017-06-14,87.12721252441406
2017-06-15,87.4769287109375
2017-06-16,87.43211364746094
2017-06-19,88.05087280273438
2017-06-20,87.02860260009766
2017-06-21,87.2796630859375
2017-06-22,87.41415405273438
2017-06-23,86.97476196289062
2017-06-26,86.53536224365234
2017-06-27,86.45465087890625
2017-06-28,86.8133544921875
2017-06-29,85.74623107910156
2017-06-30,86.0690689086914
2017-07-03,85.91661071777344
2017-07-05,85.83592224121094
2017-07-06,85.0467758178711
2017-07-07,84.54460144042969
2017-07-10,84.53562927246094
2017-07-11,84.1679916381836
2017-07-12,84.75981140136719
2017-07-13,84.9481201171875
2017-07-14,85.46824645996094
2017-07-17,86.26634979248047
2017-07-18,86.34705352783203
2017-07-19,86.92994689941406
2017-07-20,87.08238220214844
2017-07-21,87.83561706542969
2017-07-24,87.65625762939453
2017-07-25,88.55306243896484
2017-07-26,88.7054672241211
2017-07-27,89.25251007080078
2017-07-28,88.77722930908203
2017-07-31,88.76821899414062
2017-08-01,88.42748260498047
2017-08-02,88.31986999511719
2017-08-03,88.03291320800781
2017-08-04,88.40058135986328
2017-08-07,90.14923095703125
2017-08-08,90.62451171875
2017-08-09,93.05464935302734
2017-08-10,91.18944549560547
2017-08-11,89.36009979248047
2017-08-14,90.68726348876953
2017-08-15,90.60658264160156
2017-08-16,90.63346862792969
2017-08-17,88.16741180419922
2017-08-18,94.982666015625
2017-08-21,95.48483276367188
2017-08-22,94.345947265625
2017-08-23,93.66444396972656
2017-08-24,95.06336975097656
2017-08-25,95.50275421142578
2017-08-28,95.01853942871094
2017-08-29,95.09049224853516
2017-08-30,95.05449676513672
2017-08-31,96.25101470947266
2017-09-01,97.09666442871094
2017-09-05,97.11463928222656
2017-09-06,97.22260284423828
2017-09-07,97.36656188964844
2017-09-08,97.88832092285156
2017-09-11,97.82535552978516
2017-09-12,97.96929931640625
2017-09-13,98.65302276611328
2017-09-14,98.96788787841797
2017-09-15,98.67998504638672
2017-09-18,99.20177459716797
2017-09-19,99.27373504638672
2017-09-20,99.16580200195312
2017-09-21,97.38451385498047
2017-09-22,96.78179168701172
2017-09-25,97.14164733886719
2017-09-26,97.1236343383789
2017-09-27,97.62744903564453
2017-09-28,95.67525482177734
2017-09-29,97.01569366455078
2017-10-02,97.33956146240234
2017-10-03,97.56444549560547
2017-10-04,98.90489959716797
2017-10-05,98.97687530517578
2017-10-06,98.72498321533203
2017-10-09,98.62602233886719
2017-10-10,98.59003448486328
2017-10-11,98.71597290039062
2017-10-12,98.50008392333984
2017-10-13,99.85851287841797
2017-10-16,100.11041259765625
2017-10-17,99.41767883300781
2017-10-18,98.94090270996094
2017-10-19,98.68897247314453
2017-10-20,97.87934112548828
2017-10-23,98.12222290039062
2017-10-24,99.17479705810547
2017-10-25,99.96647644042969
2017-10-26,100.5692138671875
2017-10-27,100.64118194580078
2017-10-30,99.72356414794922
2017-10-31,100.58722686767578
2017-11-01,109.86235046386719
2017-11-02,108.090087890625
2017-11-03,109.49351501464844
2017-11-06,108.96273803710938
2017-11-07,109.95233154296875
2017-11-08,110.7259750366211
2017-11-09,111.3557357788086
2017-11-10,112.1024169921875
2017-11-13,113.64078521728516
2017-11-14,113.37090301513672
2017-11-15,112.1024169921875
2017-11-16,113.02904510498047
2017-11-17,112.1744155883789
2017-11-20,112.61519622802734
2017-11-21,112.90309143066406
2017-11-22,113.20897674560547
2017-11-24,113.52381896972656
2017-11-27,112.58820343017578
2017-11-28,112.73217010498047
2017-11-29,111.8298110961914
2017-11-30,112.64193725585938
2017-12-01,112.5877914428711
2017-12-04,113.10211181640625
2017-12-05,112.3441390991211
2017-12-06,112.31707763671875
2017-12-07,112.9577407836914
2017-12-08,113.36381530761719
2017-12-11,113.21944427490234
2017-12-12,112.75020599365234
2017-12-13,115.45728302001953
2017-12-14,115.33096313476562
2017-12-15,116.96424865722656
2017-12-18,116.75668334960938
2017-12-19,115.35802459716797
2017-12-20,115.22267150878906
2017-12-21,115.1234359741211
2017-12-22,115.2768325805664
2017-12-26,116.2694320678711
2017-12-27,115.2768325805664
2017-12-28,115.40313720703125
2017-12-29,114.81661224365234
2018-01-02,115.13245391845703
2018-01-03,116.96424865722656
2018-01-04,117.51468658447266
2018-01-05,117.29813385009766
2018-01-08,118.18242645263672
2018-01-09,118.84114074707031
2018-01-10,117.59589385986328
2018-01-11,116.48600769042969
2018-01-12,115.98066711425781
2018-01-16,116.09797668457031
2018-01-17,119.166015625
2018-01-18,118.19144439697266
2018-01-19,121.32266235351562
2018-01-22,121.70162963867188
2018-01-23,123.37103271484375
2018-01-24,122.94694519042969
2018-01-25,123.77706909179688
2018-01-26,124.2643814086914
2018-01-29,123.26272583007812
2018-01-30,123.28976440429688
2018-01-31,121.78288269042969
2018-02-01,121.4218978881836
2018-02-02,121.2685317993164
2018-02-05,121.18731689453125
2018-02-06,123.82219696044922
2018-02-07,121.55729675292969
2018-02-08,118.62458801269531
2018-02-09,121.59335327148438
2018-02-12,123.6507339477539
2018-02-13,124.07484436035156
2018-02-14,126.08714294433594
2018-02-15,125.99691009521484
2018-02-16,127.26923370361328
2018-02-20,125.7442398071289
2018-02-21,126.16832733154297
2018-02-22,126.46611022949219
2018-02-23,128.4873809814453
2018-02-26,129.29957580566406
2018-02-27,126.46766662597656
2018-02-28,125.25527954101562
2018-03-01,125.34574890136719
2018-03-02,127.25479888916016
2018-03-05,128.15052795410156
2018-03-06,129.0914306640625
2018-03-07,129.878662109375
2018-03-08,130.63864135742188
2018-03-09,131.23574829101562
2018-03-12,131.52528381347656
2018-03-13,131.896240234375
2018-03-14,131.2719268798828
2018-03-15,130.39434814453125
2018-03-16,132.33953857421875
2018-03-19,131.96861267089844
2018-03-20,134.08575439453125
2018-03-21,132.212890625
2018-03-22,130.7381134033203
2018-03-23,130.10479736328125
2018-03-26,134.09481811523438
2018-03-27,132.7195587158203
2018-03-28,132.1224365234375
2018-03-29,135.4609375
2018-04-02,133.60618591308594
2018-04-03,135.1533966064453
2018-04-04,136.1666717529297
2018-04-05,137.05335998535156
2018-04-06,135.9405059814453
2018-04-09,136.01290893554688
2018-04-10,137.7952423095703
2018-04-11,137.90386962890625
2018-04-12,137.06243896484375
2018-04-13,134.63766479492188
2018-04-16,136.4562225341797
2018-04-17,138.5281219482422
2018-04-18,137.97621154785156
2018-04-19,137.3699951171875
2018-04-20,134.56527709960938
2018-04-23,133.85952758789062
2018-04-24,132.88238525390625
2018-04-25,132.53860473632812
2018-04-26,133.53382873535156
2018-04-27,134.5742950439453
2018-04-30,133.98619079589844
2018-05-01,131.127197265625
2018-05-02,119.96238708496094
2018-05-03,121.3467025756836
2018-05-04,122.81240844726562
2018-05-07,121.04811096191406
2018-05-08,123.2286148071289
2018-05-09,124.68527221679688
2018-05-10,125.30957794189453
2018-05-11,126.83858489990234
2018-05-14,127.2366714477539
2018-05-15,128.62098693847656
2018-05-16,130.9190673828125
2018-05-17,131.1000213623047
2018-05-18,131.6337890625
2018-05-21,133.7147979736328
2018-05-22,133.79620361328125
2018-05-23,136.89053344726562
2018-05-24,136.19383239746094
2018-05-25,136.4562225341797
2018-05-29,135.8319091796875
2018-05-30,137.13807678222656
2018-05-31,135.55075073242188
2018-06-01,134.6073760986328
2018-06-04,135.29681396484375
2018-06-05,134.8795166015625
2018-06-06,134.43507385253906
2018-06-07,137.42831420898438
2018-06-08,138.8252410888672
2018-06-11,140.63937377929688
2018-06-12,142.48973083496094
2018-06-13,141.1563720703125
2018-06-14,141.8366241455078
2018-06-15,143.34239196777344
2018-06-18,142.4534454345703
2018-06-19,140.5939483642578
2018-06-20,138.8433380126953
2018-06-21,137.75489807128906
2018-06-22,138.7163543701172
2018-06-25,132.08578491210938
2018-06-26,133.10166931152344
2018-06-27,131.51437377929688
2018-06-28,129.30108642578125
2018-06-29,129.42808532714844
2018-07-02,129.4734649658203
2018-07-03,128.7568817138672
2018-07-05,130.20814514160156
2018-07-06,129.18319702148438
2018-07-09,129.38272094726562
2018-07-10,131.16053771972656
2018-07-11,126.50736999511719
2018-07-12,125.9359130859375
2018-07-13,127.4325942993164
2018-07-16,127.84978485107422
2018-07-17,128.983642578125
2018-07-18,128.08570861816406
2018-07-19,127.36903381347656
2018-07-20,127.96774291992188
2018-07-23,128.24893188476562
2018-07-24,126.61622619628906
2018-07-25,128.35777282714844
2018-07-26,126.734130859375
2018-07-27,124.07644653320312
2018-07-30,121.60018920898438
2018-07-31,122.39840698242188
2018-08-01,121.93579864501953
2018-08-02,124.03111267089844
2018-08-03,122.4437255859375
2018-08-06,122.52538299560547
2018-08-07,122.77030181884766
2018-08-08,120.74754333496094
2018-08-09,119.88580322265625
2018-08-10,120.39378356933594
2018-08-13,120.03096008300781
2018-08-14,120.68407440185547
2018-08-15,121.11947631835938
2018-08-16,121.15573120117188
2018-08-17,123.30545043945312
2018-08-20,127.49607849121094
2018-08-21,123.93132781982422
2018-08-22,122.51631927490234
2018-08-23,120.7566146850586
2018-08-24,122.98796081542969
2018-08-27,125.40074920654297
2018-08-28,127.06975555419922
2018-08-29,127.32369232177734
2018-08-30,126.87812805175781
2018-08-31,127.44194793701172
2018-09-04,125.65018463134766
2018-09-05,125.28640747070312
2018-09-06,126.13223266601562
2018-09-07,126.21411895751953
2018-09-10,126.01400756835938
2018-09-11,125.66838836669922
2018-09-12,127.08723449707031
2018-09-13,127.45109558105469
2018-09-14,128.17864990234375
2018-09-17,127.23275756835938
2018-09-18,127.60564422607422
2018-09-19,127.02355194091797
2018-09-20,129.6884765625
2018-09-21,130.55252075195312
2018-09-24,130.60708618164062
2018-09-25,129.22462463378906
2018-09-26,128.90628051757812
2018-09-27,131.08001708984375
2018-09-28,132.17149353027344
2018-10-01,132.58984375
2018-10-02,131.25286865234375
2018-10-03,130.3251495361328
2018-10-04,124.73155975341797
2018-10-05,125.79573059082031
2018-10-08,127.31462860107422
2018-10-09,127.63296508789062
2018-10-10,118.14665985107422
2018-10-11,116.49134826660156
2018-10-12,114.89057922363281
2018-10-15,114.47218322753906
2018-10-16,116.85514068603516
2018-10-17,117.16438293457031
2018-10-18,115.29987335205078
2018-10-19,114.09930419921875
2018-10-22,114.7723388671875
2018-10-23,113.96285247802734
2018-10-24,113.02605438232422
2018-10-25,114.97245025634766
2018-10-26,114.25392150878906
2018-10-29,115.01789855957031
2018-10-30,119.34724426269531
2018-10-31,125.00444793701172
2018-11-01,129.09727478027344
2018-11-02,130.16140747070312
2018-11-05,128.97901916503906
2018-11-06,129.5156707763672
2018-11-07,129.4610595703125
2018-11-08,128.86990356445312
2018-11-09,127.54195404052734
2018-11-12,128.33331298828125
2018-11-13,130.41604614257812
2018-11-14,131.73484802246094
2018-11-15,131.74400329589844
2018-11-16,130.98907470703125
2018-11-19,129.943115234375
2018-11-20,129.1700439453125
2018-11-21,127.94221496582031
2018-11-23,127.43282318115234
2018-11-26,128.17864990234375
2018-11-27,127.32372283935547
2018-11-28,127.51473999023438
2018-11-29,129.0930633544922
2018-11-30,130.15135192871094
2018-12-03,139.26536560058594
2018-12-04,131.45591735839844
2018-12-06,128.99269104003906
2018-12-07,125.09707641601562
2018-12-10,125.88162994384766
2018-12-11,126.91259002685547
2018-12-12,126.56591033935547
2018-12-13,127.84319305419922
2018-12-14,123.32718658447266
2018-12-17,118.87507629394531
2018-12-18,119.42243194580078
2018-12-19,117.2693862915039
2018-12-20,113.95768737792969
2018-12-21,114.78789520263672
2018-12-24,111.72248077392578
2018-12-26,115.77318572998047
2018-12-27,117.13256072998047
2018-12-28,117.28763580322266
2018-12-31,118.692626953125
2019-01-02,120.37129974365234
2019-01-03,114.66015625
2019-01-04,118.52837371826172
2019-01-07,119.9698257446289
2019-01-08,121.09199523925781
2019-01-09,116.62164306640625
2019-01-10,114.31346130371094
2019-01-11,114.89738464355469
2019-01-14,113.95768737792969
2019-01-15,114.11276245117188
2019-01-16,114.19486999511719
2019-01-17,114.43207550048828
2019-01-18,116.35708618164062
2019-01-22,114.7331314086914
2019-01-23,115.76405334472656
2019-01-24,114.24961853027344
2019-01-25,116.84060668945312
2019-01-28,120.40775299072266
2019-01-29,118.96630096435547
2019-01-30,122.59735870361328
2019-01-31,124.4584732055664
2019-02-01,124.73212432861328
2019-02-04,124.23039245605469
2019-02-05,138.69064331054688
2019-02-06,137.0758056640625
2019-02-07,138.95521545410156
2019-02-08,141.14476013183594
2019-02-11,140.2141876220703
2019-02-12,139.51173400878906
2019-02-13,141.5826416015625
2019-02-14,139.9313507080078
2019-02-15,141.41847229003906
2019-02-19,141.77427673339844
2019-02-20,142.9329071044922
2019-02-21,142.80517578125
2019-02-22,145.0404052734375
2019-02-25,143.47113037109375
2019-02-26,142.72308349609375
2019-02-27,143.6744842529297
2019-02-28,143.57388305664062
2019-03-01,143.5555419921875
2019-03-04,142.979248046875
2019-03-05,142.6956329345703
2019-03-06,140.7744903564453
2019-03-07,142.16502380371094
2019-03-08,142.75050354003906
2019-03-11,144.09535217285156
2019-03-12,145.65969848632812
2019-03-13,145.8609619140625
2019-03-14,146.36412048339844
2019-03-15,148.8798828125
2019-03-18,149.2092742919922
2019-03-19,147.01364135742188
2019-03-20,146.0896453857422
