Date,MAC
2015-07-01,41.532474517822266
2015-07-02,41.813819885253906
2015-07-06,41.74346923828125
2015-07-07,42.11134338378906
2015-07-08,41.90037536621094
2015-07-09,41.705604553222656
2015-07-10,42.02479934692383
2015-07-13,42.311519622802734
2015-07-14,42.360225677490234
2015-07-15,42.44135284423828
2015-07-16,42.46300506591797
2015-07-17,42.333160400390625
2015-07-20,42.19251251220703
2015-07-21,41.494625091552734
2015-07-22,41.79217529296875
2015-07-23,41.12133026123047
2015-07-24,41.894954681396484
2015-07-27,42.14923858642578
2015-07-28,42.46300506591797
2015-07-29,42.61989974975586
2015-07-30,42.241188049316406
2015-07-31,42.82548141479492
2015-08-03,42.75514221191406
2015-08-04,42.630714416503906
2015-08-05,43.17711639404297
2015-08-06,43.31779098510742
2015-08-07,43.47467041015625
2015-08-10,43.220394134521484
2015-08-11,43.209590911865234
2015-08-12,43.27449417114258
2015-08-13,43.47467041015625
2015-08-14,43.490901947021484
2015-08-17,43.91287612915039
2015-08-18,44.17466354370117
2015-08-19,44.19647216796875
2015-08-20,43.86380386352539
2015-08-21,42.8603401184082
2015-08-24,40.35164260864258
2015-08-25,39.675392150878906
2015-08-26,41.1369743347168
2015-08-27,42.27678680419922
2015-08-28,42.287689208984375
2015-08-31,41.54600143432617
2015-09-01,40.55342483520508
2015-09-02,41.306034088134766
2015-09-03,41.06607437133789
2015-09-04,40.14986801147461
2015-09-08,40.37890625
2015-09-09,39.55540466308594
2015-09-10,39.60993576049805
2015-09-11,40.46617126464844
2015-09-14,40.64067459106445
2015-09-15,41.02790069580078
2015-09-16,41.58961868286133
2015-09-17,41.676883697509766
2015-09-18,42.265872955322266
2015-09-21,42.871238708496094
2015-09-22,42.222251892089844
2015-09-23,42.47856521606445
2015-09-24,41.98229217529297
2015-09-25,42.00409698486328
2015-09-28,41.20786666870117
2015-09-29,41.8132209777832
2015-09-30,41.89501953125
2015-10-01,42.00409698486328
2015-10-02,42.10771942138672
2015-10-05,43.18754577636719
2015-10-06,42.8548698425293
2015-10-07,43.378414154052734
2015-10-08,43.602027893066406
2015-10-09,43.70563888549805
2015-10-12,44.016502380371094
2015-10-13,43.885623931884766
2015-10-14,43.869239807128906
2015-10-15,44.621864318847656
2015-10-16,45.37445831298828
2015-10-19,45.805301666259766
2015-10-20,45.45082092285156
2015-10-21,45.532623291015625
2015-10-22,45.83256530761719
2015-10-23,45.87074279785156
2015-10-26,46.050697326660156
2015-10-27,46.43791961669922
2015-10-28,46.683345794677734
2015-10-29,46.79787063598633
2015-10-30,46.21432876586914
2015-11-02,46.85239791870117
2015-11-03,46.57426071166992
2015-11-04,46.296142578125
2015-11-05,46.8687629699707
2015-11-06,45.85984420776367
2015-11-09,44.860748291015625
2015-11-10,45.02821350097656
2015-11-11,44.83186721801758
2015-11-12,44.65863800048828
2015-11-13,43.38811111450195
2015-11-16,43.58445739746094
2015-11-17,43.99449157714844
2015-11-18,45.72124481201172
2015-11-19,46.07928466796875
2015-11-20,46.281410217285156
2015-11-23,46.09661865234375
2015-11-24,45.6230583190918
2015-11-25,45.66925048828125
2015-11-27,45.836727142333984
2015-11-30,45.13218688964844
2015-12-01,45.69813919067383
2015-12-02,44.36409378051758
2015-12-03,44.10422134399414
2015-12-04,45.61728286743164
2015-12-07,45.60572814941406
2015-12-08,45.28232955932617
2015-12-09,45.18413543701172
2015-12-10,44.947383880615234
2015-12-11,44.52579879760742
2015-12-14,44.265926361083984
2015-12-15,45.58839797973633
2015-12-16,46.44889831542969
2015-12-17,46.11393356323242
2015-12-18,44.762569427490234
2015-12-21,45.836727142333984
2015-12-22,45.7905387878418
2015-12-23,46.5932731628418
2015-12-24,46.298736572265625
2015-12-28,46.81272506713867
2015-12-29,47.20542526245117
2015-12-30,47.15346908569336
2015-12-31,46.59904861450195
2016-01-04,45.87718200683594
2016-01-05,47.64434814453125
2016-01-06,47.22275161743164
2016-01-07,46.63368225097656
2016-01-08,45.513336181640625
2016-01-11,45.49022674560547
2016-01-12,45.513336181640625
2016-01-13,45.120628356933594
2016-01-14,44.49691390991211
2016-01-15,44.02336120605469
2016-01-19,44.28901290893555
2016-01-20,43.4574089050293
2016-01-21,43.7750358581543
2016-01-22,45.449806213378906
2016-01-25,44.89540481567383
2016-01-26,45.25345993041992
2016-01-27,44.11576461791992
2016-01-28,43.90787124633789
2016-01-29,45.02821350097656
2016-02-01,45.37474060058594
2016-02-02,44.85498046875
2016-02-03,45.23613357543945
2016-02-04,45.40361022949219
2016-02-05,43.94828414916992
2016-02-08,43.3996696472168
2016-02-09,43.2668342590332
2016-02-10,43.22063446044922
2016-02-11,42.66621398925781
2016-02-12,43.48049545288086
2016-02-16,43.601783752441406
2016-02-17,44.16706466674805
2016-02-18,44.720664978027344
2016-02-19,44.8255729675293
2016-02-22,46.20669937133789
2016-02-23,45.7463264465332
2016-02-24,45.635616302490234
2016-02-25,46.56218719482422
2016-02-26,46.35238265991211
2016-02-29,46.08432388305664
2016-03-01,46.81277084350586
2016-03-02,46.8885383605957
2016-03-03,46.33491897583008
2016-03-04,46.154258728027344
2016-03-07,45.909507751464844
2016-03-08,45.55402374267578
2016-03-09,45.82792663574219
2016-03-10,45.96194839477539
2016-03-11,46.65542984008789
2016-03-14,46.509735107421875
2016-03-15,46.41649627685547
2016-03-16,46.503910064697266
2016-03-17,47.0458869934082
2016-03-18,46.55635452270508
2016-03-21,46.41649627685547
2016-03-22,46.294132232666016
2016-03-23,45.862876892089844
2016-03-24,45.77546310424805
2016-03-28,45.816261291503906
2016-03-29,46.264976501464844
2016-03-30,46.061004638671875
2016-03-31,46.17755889892578
2016-04-01,46.503910064697266
2016-04-04,46.241668701171875
2016-04-05,46.12511444091797
2016-04-06,46.387351989746094
2016-04-07,46.02021408081055
2016-04-08,46.241668701171875
2016-04-11,45.944461822509766
2016-04-12,46.07848358154297
2016-04-13,46.04352569580078
2016-04-14,45.950294494628906
2016-04-15,46.0318717956543
2016-04-18,45.97941970825195
2016-04-19,45.822078704833984
2016-04-20,45.45494842529297
2016-04-21,44.580810546875
2016-04-22,44.76146697998047
2016-04-25,44.878013610839844
2016-04-26,44.8954963684082
2016-04-27,44.97127151489258
2016-04-28,44.8255729675293
2016-04-29,44.33606719970703
2016-05-02,45.146087646484375
2016-05-03,45.25190734863281
2016-05-04,45.851593017578125
2016-05-05,46.321929931640625
2016-05-06,47.12147903442383
2016-05-09,47.45072555541992
2016-05-10,47.86813735961914
2016-05-11,45.645809173583984
2016-05-12,45.26365661621094
2016-05-13,44.03492736816406
2016-05-16,44.56405258178711
2016-05-17,43.300025939941406
2016-05-18,42.80030059814453
2016-05-19,42.87673568725586
2016-05-20,43.96437072753906
2016-05-23,44.00554656982422
2016-05-24,44.44647979736328
2016-05-25,44.33476638793945
2016-05-26,44.52289962768555
2016-05-27,44.79335021972656
2016-05-31,44.8697509765625
2016-06-01,45.0814094543457
2016-06-02,45.45181655883789
2016-06-03,45.39301681518555
2016-06-06,45.2284049987793
2016-06-07,45.57526779174805
2016-06-08,46.11616134643555
2016-06-09,46.004451751708984
2016-06-10,46.251380920410156
2016-06-13,46.23374557495117
2016-06-14,46.380699157714844
2016-06-15,46.56884002685547
2016-06-16,46.90983200073242
2016-06-17,47.050933837890625
2016-06-20,47.39780044555664
2016-06-21,47.92694854736328
2016-06-22,47.92694854736328
2016-06-23,48.15622329711914
2016-06-24,47.568321228027344
2016-06-27,47.644737243652344
2016-06-28,48.65595245361328
2016-06-29,49.343807220458984
2016-06-30,50.20216369628906
2016-07-01,50.1198616027832
2016-07-05,50.954708099365234
2016-07-06,50.79595184326172
2016-07-07,50.40206527709961
2016-07-08,51.43678283691406
2016-07-11,52.01884841918945
2016-07-12,52.05998611450195
2016-07-13,52.31279754638672
2016-07-14,52.012962341308594
2016-07-15,52.071739196777344
2016-07-18,52.10113525390625
2016-07-19,52.33631134033203
2016-07-20,52.40684127807617
2016-07-21,52.31866455078125
2016-07-22,52.301025390625
2016-07-25,52.201080322265625
2016-07-26,51.94829177856445
2016-07-27,51.74838638305664
2016-07-28,52.39509201049805
2016-07-29,52.46565246582031
2016-08-01,52.77136993408203
2016-08-02,51.63667678833008
2016-08-03,50.97233581542969
2016-08-04,50.4902458190918
2016-08-05,50.68425750732422
2016-08-08,50.73130798339844
2016-08-09,50.97822570800781
2016-08-10,50.31386184692383
2016-08-11,49.52018737792969
2016-08-12,49.66716766357422
2016-08-15,49.65541076660156
2016-08-16,48.750030517578125
2016-08-17,49.242027282714844
2016-08-18,49.19459533691406
2016-08-19,48.47734451293945
2016-08-22,48.74407958984375
2016-08-23,48.6729621887207
2016-08-24,48.79743957519531
2016-08-25,48.9930534362793
2016-08-26,48.655181884765625
2016-08-29,49.028629302978516
2016-08-30,48.667022705078125
2016-08-31,48.54254150390625
2016-09-01,48.299503326416016
2016-09-02,48.560306549072266
2016-09-06,49.076045989990234
2016-09-07,49.57989501953125
2016-09-08,48.815216064453125
2016-09-09,47.439979553222656
2016-09-12,48.09202575683594
2016-09-13,46.823486328125
2016-09-14,47.179141998291016
2016-09-15,47.34514617919922
2016-09-16,47.600013732910156
2016-09-19,48.026832580566406
2016-09-20,47.588172912597656
2016-09-21,48.1572380065918
2016-09-22,48.862648010253906
2016-09-23,49.09382247924805
2016-09-26,49.164947509765625
2016-09-27,48.631465911865234
2016-09-28,48.62553024291992
2016-09-29,47.71858596801758
2016-09-30,47.93791198730469
2016-10-03,46.82941436767578
2016-10-04,46.384830474853516
2016-10-05,45.228919982910156
2016-10-06,45.07479476928711
2016-10-07,45.11629867553711
2016-10-10,45.466026306152344
2016-10-11,45.08073425292969
2016-10-12,45.32968521118164
2016-10-13,45.60237503051758
2016-10-14,45.305973052978516
2016-10-17,45.19927215576172
2016-10-18,45.34748077392578
2016-10-19,45.55493927001953
2016-10-20,45.466026306152344
2016-10-21,45.39490509033203
2016-10-24,45.61421585083008
2016-10-25,45.37118911743164
2016-10-26,44.31011199951172
2016-10-27,43.02970504760742
2016-10-28,41.8619384765625
2016-10-31,41.956787109375
2016-11-01,40.72380828857422
2016-11-02,39.799072265625
2016-11-03,39.76943588256836
2016-11-04,40.05397415161133
2016-11-07,41.08539581298828
2016-11-08,41.01952362060547
2016-11-09,40.56435012817383
2016-11-10,41.54056930541992
2016-11-11,41.80409622192383
2016-11-14,43.145652770996094
2016-11-15,42.27124786376953
2016-11-16,41.696292877197266
2016-11-17,41.47469711303711
2016-11-18,41.32496643066406
2016-11-21,41.27106475830078
2016-11-22,41.4926643371582
2016-11-23,41.41480255126953
2016-11-25,41.33694076538086
2016-11-28,41.289039611816406
2016-11-29,41.41480255126953
2016-11-30,40.6601676940918
2016-12-01,40.3726921081543
2016-12-02,40.80390930175781
2016-12-05,41.2051887512207
2016-12-06,41.35491943359375
2016-12-07,42.355098724365234
2016-12-08,42.432960510253906
2016-12-09,42.60663986206055
2016-12-12,42.726417541503906
2016-12-13,42.600650787353516
2016-12-14,41.46870040893555
2016-12-15,40.97758865356445
2016-12-16,41.7861213684082
2016-12-19,41.85199737548828
2016-12-20,41.88794708251953
2016-12-21,41.07343292236328
2016-12-22,40.93567657470703
2016-12-23,40.82787322998047
2016-12-27,41.33095932006836
2016-12-28,41.33095932006836
2016-12-29,41.47469711303711
2016-12-30,42.426963806152344
2017-01-03,42.51081085205078
2017-01-04,43.031864166259766
2017-01-05,43.37324905395508
2017-01-06,43.53495407104492
2017-01-09,42.77433395385742
2017-01-10,41.977779388427734
2017-01-11,41.408817291259766
2017-01-12,41.732234954833984
2017-01-13,41.624427795410156
2017-01-17,42.04965591430664
2017-01-18,42.14548110961914
2017-01-19,41.44475173950195
2017-01-20,41.85199737548828
2017-01-23,41.971797943115234
2017-01-24,41.959815979003906
2017-01-25,41.65436935424805
2017-01-26,41.822059631347656
2017-01-27,40.72605895996094
2017-01-30,40.534400939941406
2017-01-31,41.139312744140625
2017-02-01,40.91170883178711
2017-02-02,41.181217193603516
2017-02-03,41.52859878540039
2017-02-06,41.33694076538086
2017-02-07,40.3547248840332
2017-02-08,40.24093246459961
2017-02-09,40.97758865356445
2017-02-10,40.947654724121094
2017-02-13,40.546382904052734
2017-02-14,40.22895431518555
2017-02-15,40.24093246459961
2017-02-16,40.45884323120117
2017-02-17,40.19857406616211
2017-02-21,41.04599380493164
2017-02-22,40.73728561401367
2017-02-23,40.74940490722656
2017-02-24,40.68281555175781
2017-02-27,41.118629455566406
2017-02-28,40.78571701049805
2017-03-01,40.97940444946289
2017-03-02,40.49516296386719
2017-03-03,40.29541778564453
2017-03-06,39.82933044433594
2017-03-07,39.50851821899414
2017-03-08,38.6247673034668
2017-03-09,38.23130416870117
2017-03-10,38.43711853027344
2017-03-13,38.3342170715332
2017-03-14,38.17683410644531
2017-03-15,39.27848815917969
2017-03-16,39.11506271362305
2017-03-17,38.830570220947266
2017-03-20,38.830570220947266
2017-03-21,38.91530990600586
2017-03-22,38.0376091003418
2017-03-23,38.42499923706055
2017-03-24,38.66108703613281
2017-03-27,38.18894958496094
2017-03-28,38.6852912902832
2017-03-29,38.73977279663086
2017-03-30,38.885047912597656
2017-03-31,38.98189926147461
2017-04-03,39.26034164428711
2017-04-04,38.92741775512695
2017-04-05,38.86083221435547
2017-04-06,38.83662796020508
2017-04-07,38.78214645385742
2017-04-10,39.230072021484375
2017-04-11,39.605369567871094
2017-04-12,39.556941986083984
2017-04-13,39.63562774658203
2017-04-17,39.90195846557617
2017-04-18,40.2227668762207
2017-04-19,40.065399169921875
2017-04-20,40.02302551269531
2017-04-21,39.37533950805664
2017-04-24,38.606597900390625
2017-04-25,38.61870193481445
2017-04-26,37.595733642578125
2017-04-27,37.95891571044922
2017-04-28,37.789432525634766
2017-05-01,39.14533233642578
2017-05-02,39.30876541137695
2017-05-03,37.99908447265625
2017-05-04,37.68083190917969
2017-05-05,37.72368621826172
2017-05-08,36.78119659423828
2017-05-09,36.499671936035156
2017-05-10,37.04436492919922
2017-05-11,36.41400909423828
2017-05-12,35.6245231628418
2017-05-15,35.679595947265625
2017-05-16,35.15328598022461
2017-05-17,35.183876037597656
2017-05-18,35.5816764831543
2017-05-19,36.322208404541016
2017-05-22,35.83872604370117
2017-05-23,35.618404388427734
2017-05-24,36.24264144897461
2017-05-25,36.82403564453125
2017-05-26,35.967247009277344
2017-05-30,35.220603942871094
2017-05-31,35.134918212890625
2017-06-01,35.68571472167969
2017-06-02,35.373592376708984
2017-06-05,34.76160430908203
2017-06-06,35.1165657043457
2017-06-07,35.642879486083984
2017-06-08,35.018638610839844
2017-06-09,35.7101936340332
2017-06-12,36.37116241455078
2017-06-13,36.3466796875
2017-06-14,36.02231216430664
2017-06-15,35.94887924194336
2017-06-16,35.35524368286133
2017-06-19,35.17163848876953
2017-06-20,35.238956451416016
2017-06-21,34.77996063232422
2017-06-22,34.9819221496582
2017-06-23,35.159400939941406
2017-06-26,35.84484100341797
2017-06-27,36.003963470458984
2017-06-28,36.37727737426758
2017-06-29,36.07740783691406
2017-06-30,35.53272247314453
2017-07-03,36.37116241455078
2017-07-05,35.465389251708984
2017-07-06,34.84727478027344
2017-07-07,35.085968017578125
2017-07-10,34.92072296142578
2017-07-11,34.55964660644531
2017-07-12,34.816680908203125
2017-07-13,35.245079040527344
2017-07-14,35.869319915771484
2017-07-17,36.13859939575195
2017-07-18,35.789764404296875
2017-07-19,35.869319915771484
2017-07-20,36.065162658691406
2017-07-21,35.98561096191406
2017-07-24,35.7101936340332
2017-07-25,36.25489044189453
2017-07-26,36.934200286865234
2017-07-27,37.47276306152344
2017-07-28,35.40420150756836
2017-07-31,35.122676849365234
2017-08-01,35.44091796875
2017-08-02,33.996604919433594
2017-08-03,34.83502960205078
2017-08-04,36.31608200073242
2017-08-07,37.093326568603516
2017-08-08,36.47520065307617
2017-08-09,36.5302848815918
2017-08-10,35.42868423461914
2017-08-11,34.7126350402832
2017-08-14,35.15328598022461
2017-08-15,34.03944778442383
2017-08-16,33.99604797363281
2017-08-17,33.77287673950195
2017-08-18,32.94218444824219
2017-08-21,32.997982025146484
2017-08-22,32.87400436401367
2017-08-23,33.33893966674805
2017-08-24,33.09096908569336
2017-08-25,33.63648986816406
2017-08-28,32.90500259399414
2017-08-29,32.70042419433594
2017-08-30,32.960792541503906
2017-08-31,32.712825775146484
2017-09-01,33.035179138183594
2017-09-05,33.0723762512207
2017-09-06,33.71089172363281
2017-09-07,33.82867431640625
2017-09-08,33.617897033691406
2017-09-11,33.71709060668945
2017-09-12,33.23975372314453
2017-09-13,33.77287673950195
2017-09-14,34.578765869140625
2017-09-15,34.48577117919922
2017-09-18,33.78527069091797
2017-09-19,32.94218444824219
2017-09-20,32.83680725097656
2017-09-21,32.80580520629883
2017-09-22,32.68183135986328
2017-09-25,33.574501037597656
2017-09-26,34.83293533325195
2017-09-27,34.281211853027344
2017-09-28,34.268795013427734
2017-09-29,34.076637268066406
2017-10-02,34.15721893310547
2017-10-03,34.256404876708984
2017-10-04,35.01270294189453
2017-10-05,35.40945053100586
2017-10-06,34.98790740966797
2017-10-09,35.29166793823242
2017-10-10,35.7566032409668
2017-10-11,35.849578857421875
2017-10-12,35.6760139465332
2017-10-13,36.05416488647461
2017-10-16,35.688411712646484
2017-10-17,35.89917755126953
2017-10-18,35.3846549987793
2017-10-19,35.40945053100586
2017-10-20,35.18627166748047
2017-10-23,35.694602966308594
2017-10-24,35.14908218383789
2017-10-25,34.777130126953125
2017-10-26,35.36604690551758
2017-10-27,35.06230163574219
2017-10-30,34.5291748046875
2017-10-31,33.847267150878906
2017-11-01,34.076637268066406
2017-11-02,34.498172760009766
2017-11-03,33.71709060668945
2017-11-06,33.59309768676758
2017-11-07,36.42610549926758
2017-11-08,36.47569274902344
2017-11-09,39.181556701660156
2017-11-10,40.41206741333008
2017-11-13,40.22370910644531
2017-11-14,40.656898498535156
2017-11-15,40.55645751953125
2017-11-16,40.59412384033203
2017-11-17,40.311607360839844
2017-11-20,39.81563949584961
2017-11-21,39.884708404541016
2017-11-22,40.349281311035156
2017-11-24,40.34300231933594
