Date,URBN
2015-10-27,27.3700008392334
2015-10-28,28.739999771118164
2015-10-29,28.399999618530273
2015-10-30,28.600000381469727
2015-11-02,28.850000381469727
2015-11-03,29.389999389648438
2015-11-04,28.969999313354492
2015-11-05,29.440000534057617
2015-11-06,29.389999389648438
2015-11-09,28.309999465942383
2015-11-10,28.709999084472656
2015-11-11,26.59000015258789
2015-11-12,26.149999618530273
2015-11-13,24.489999771118164
2015-11-16,22.670000076293945
2015-11-17,21.799999237060547
2015-11-18,22.479999542236328
2015-11-19,22.290000915527344
2015-11-20,23.0
2015-11-23,23.270000457763672
2015-11-24,24.040000915527344
2015-11-25,24.309999465942383
2015-11-27,23.649999618530273
2015-11-30,22.399999618530273
2015-12-01,22.469999313354492
2015-12-02,22.450000762939453
2015-12-03,20.979999542236328
2015-12-04,21.360000610351562
2015-12-07,21.3700008392334
2015-12-08,21.09000015258789
2015-12-09,22.290000915527344
2015-12-10,22.600000381469727
2015-12-11,22.690000534057617
2015-12-14,22.549999237060547
2015-12-15,22.809999465942383
2015-12-16,23.760000228881836
2015-12-17,23.030000686645508
2015-12-18,23.059999465942383
2015-12-21,22.68000030517578
2015-12-22,23.450000762939453
2015-12-23,23.469999313354492
2015-12-24,23.190000534057617
2015-12-28,23.059999465942383
2015-12-29,23.420000076293945
2015-12-30,23.09000015258789
2015-12-31,22.75
2016-01-04,22.75
2016-01-05,22.579999923706055
2016-01-06,21.920000076293945
2016-01-07,22.209999084472656
2016-01-08,22.360000610351562
2016-01-11,21.84000015258789
2016-01-12,22.049999237060547
2016-01-13,21.020000457763672
2016-01-14,21.260000228881836
2016-01-15,21.170000076293945
2016-01-19,20.790000915527344
2016-01-20,20.950000762939453
2016-01-21,21.43000030517578
2016-01-22,21.649999618530273
2016-01-25,21.3799991607666
2016-01-26,22.15999984741211
2016-01-27,21.739999771118164
2016-01-28,21.90999984741211
2016-01-29,22.8799991607666
2016-02-01,23.010000228881836
2016-02-02,23.700000762939453
2016-02-03,23.81999969482422
2016-02-04,23.739999771118164
2016-02-05,23.399999618530273
2016-02-08,23.889999389648438
2016-02-09,23.59000015258789
2016-02-10,24.34000015258789
2016-02-11,23.899999618530273
2016-02-12,24.809999465942383
2016-02-16,25.989999771118164
2016-02-17,26.670000076293945
2016-02-18,27.1299991607666
2016-02-19,26.81999969482422
2016-02-22,27.030000686645508
2016-02-23,26.780000686645508
2016-02-24,26.860000610351562
2016-02-25,26.5
2016-02-26,26.68000030517578
2016-02-29,26.489999771118164
2016-03-01,26.920000076293945
2016-03-02,26.989999771118164
2016-03-03,27.43000030517578
2016-03-04,27.65999984741211
2016-03-07,28.15999984741211
2016-03-08,32.689998626708984
2016-03-09,32.790000915527344
2016-03-10,32.65999984741211
2016-03-11,33.11000061035156
2016-03-14,32.630001068115234
2016-03-15,32.04999923706055
2016-03-16,31.81999969482422
2016-03-17,32.72999954223633
2016-03-18,33.61000061035156
2016-03-21,33.369998931884766
2016-03-22,32.83000183105469
2016-03-23,32.119998931884766
2016-03-24,32.43000030517578
2016-03-28,32.279998779296875
2016-03-29,33.099998474121094
2016-03-30,33.040000915527344
2016-03-31,33.09000015258789
2016-04-01,34.290000915527344
2016-04-04,33.560001373291016
2016-04-05,32.11000061035156
2016-04-06,32.33000183105469
2016-04-07,30.6200008392334
2016-04-08,30.440000534057617
2016-04-11,29.93000030517578
2016-04-12,30.040000915527344
2016-04-13,31.100000381469727
2016-04-14,30.40999984741211
2016-04-15,31.43000030517578
2016-04-18,31.049999237060547
2016-04-19,31.18000030517578
2016-04-20,31.25
2016-04-21,30.979999542236328
2016-04-22,31.290000915527344
2016-04-25,30.719999313354492
2016-04-26,31.260000228881836
2016-04-27,31.479999542236328
2016-04-28,31.100000381469727
2016-04-29,30.31999969482422
2016-05-02,30.010000228881836
2016-05-03,29.420000076293945
2016-05-04,29.1200008392334
2016-05-05,27.979999542236328
2016-05-06,28.610000610351562
2016-05-09,28.959999084472656
2016-05-10,28.520000457763672
2016-05-11,27.030000686645508
2016-05-12,26.899999618530273
2016-05-13,25.989999771118164
2016-05-16,26.079999923706055
2016-05-17,25.440000534057617
2016-05-18,24.59000015258789
2016-05-19,28.010000228881836
2016-05-20,28.479999542236328
2016-05-23,28.299999237060547
2016-05-24,28.469999313354492
2016-05-25,28.809999465942383
2016-05-26,28.6299991607666
2016-05-27,28.920000076293945
2016-05-31,28.530000686645508
2016-06-01,28.899999618530273
2016-06-02,29.290000915527344
2016-06-03,29.170000076293945
2016-06-06,28.559999465942383
2016-06-07,28.549999237060547
2016-06-08,28.309999465942383
2016-06-09,27.93000030517578
2016-06-10,26.31999969482422
2016-06-13,25.959999084472656
2016-06-14,25.93000030517578
2016-06-15,25.770000457763672
2016-06-16,25.549999237060547
2016-06-17,25.979999542236328
2016-06-20,26.149999618530273
2016-06-21,26.280000686645508
2016-06-22,26.969999313354492
2016-06-23,26.899999618530273
2016-06-24,25.860000610351562
2016-06-27,25.719999313354492
2016-06-28,26.15999984741211
2016-06-29,26.969999313354492
2016-06-30,27.5
2016-07-01,27.829999923706055
2016-07-05,27.610000610351562
2016-07-06,28.170000076293945
2016-07-07,28.059999465942383
2016-07-08,29.09000015258789
2016-07-11,29.479999542236328
2016-07-12,29.690000534057617
2016-07-13,29.450000762939453
2016-07-14,29.15999984741211
2016-07-15,29.170000076293945
2016-07-18,29.610000610351562
2016-07-19,29.209999084472656
2016-07-20,29.700000762939453
2016-07-21,29.31999969482422
2016-07-22,29.15999984741211
2016-07-25,29.969999313354492
2016-07-26,30.459999084472656
2016-07-27,30.110000610351562
2016-07-28,29.790000915527344
2016-07-29,29.899999618530273
2016-08-01,29.579999923706055
2016-08-02,28.700000762939453
2016-08-03,29.139999389648438
2016-08-04,29.15999984741211
2016-08-05,30.149999618530273
2016-08-08,30.1200008392334
2016-08-09,29.329999923706055
2016-08-10,29.829999923706055
2016-08-11,30.5
2016-08-12,30.649999618530273
2016-08-15,31.239999771118164
2016-08-16,31.239999771118164
2016-08-17,36.04999923706055
2016-08-18,36.77000045776367
2016-08-19,37.810001373291016
2016-08-22,36.849998474121094
2016-08-23,36.83000183105469
2016-08-24,36.7400016784668
2016-08-25,36.779998779296875
2016-08-26,37.220001220703125
2016-08-29,37.16999816894531
2016-08-30,36.22999954223633
2016-08-31,35.849998474121094
2016-09-01,35.779998779296875
2016-09-02,36.099998474121094
2016-09-06,35.189998626708984
2016-09-07,35.849998474121094
2016-09-08,36.349998474121094
2016-09-09,36.08000183105469
2016-09-12,36.66999816894531
2016-09-13,35.81999969482422
2016-09-14,35.880001068115234
2016-09-15,36.36000061035156
2016-09-16,35.88999938964844
2016-09-19,35.880001068115234
2016-09-20,35.619998931884766
2016-09-21,35.7599983215332
2016-09-22,35.72999954223633
2016-09-23,35.65999984741211
2016-09-26,35.0099983215332
2016-09-27,35.130001068115234
2016-09-28,34.58000183105469
2016-09-29,34.43000030517578
2016-09-30,34.52000045776367
2016-10-03,34.790000915527344
2016-10-04,35.41999816894531
2016-10-05,36.04999923706055
2016-10-06,35.86000061035156
2016-10-07,36.61000061035156
2016-10-10,36.29999923706055
2016-10-11,35.599998474121094
2016-10-12,35.959999084472656
2016-10-13,35.150001525878906
2016-10-14,35.540000915527344
2016-10-17,34.77000045776367
2016-10-18,33.2599983215332
2016-10-19,33.59000015258789
2016-10-20,33.63999938964844
2016-10-21,33.58000183105469
2016-10-24,33.7400016784668
2016-10-25,34.040000915527344
2016-10-26,34.060001373291016
2016-10-27,33.5
2016-10-28,33.90999984741211
2016-10-31,33.45000076293945
2016-11-01,33.5
2016-11-02,32.86000061035156
2016-11-03,32.59000015258789
2016-11-04,32.16999816894531
2016-11-07,32.599998474121094
2016-11-08,32.959999084472656
2016-11-09,34.439998626708984
2016-11-10,36.369998931884766
2016-11-11,37.869998931884766
2016-11-14,39.25
2016-11-15,39.369998931884766
2016-11-16,39.119998931884766
2016-11-17,38.83000183105469
2016-11-18,37.5099983215332
2016-11-21,37.16999816894531
2016-11-22,39.0099983215332
2016-11-23,34.310001373291016
2016-11-25,33.560001373291016
2016-11-28,32.40999984741211
2016-11-29,32.41999816894531
2016-11-30,31.600000381469727
2016-12-01,31.65999984741211
2016-12-02,31.670000076293945
2016-12-05,33.189998626708984
2016-12-06,33.63999938964844
2016-12-07,34.38999938964844
2016-12-08,35.34000015258789
2016-12-09,34.189998626708984
2016-12-12,33.279998779296875
2016-12-13,32.34000015258789
2016-12-14,32.2599983215332
2016-12-15,31.219999313354492
2016-12-16,30.559999465942383
2016-12-19,30.049999237060547
2016-12-20,30.399999618530273
2016-12-21,29.920000076293945
2016-12-22,28.579999923706055
2016-12-23,28.420000076293945
2016-12-27,28.639999389648438
2016-12-28,28.729999542236328
2016-12-29,28.780000686645508
2016-12-30,28.479999542236328
2017-01-03,28.579999923706055
2017-01-04,29.09000015258789
2017-01-05,27.559999465942383
2017-01-06,27.420000076293945
2017-01-09,26.899999618530273
2017-01-10,27.59000015258789
2017-01-11,27.40999984741211
2017-01-12,27.020000457763672
2017-01-13,27.049999237060547
2017-01-17,26.950000762939453
2017-01-18,26.979999542236328
2017-01-19,26.190000534057617
2017-01-20,26.260000228881836
2017-01-23,26.079999923706055
2017-01-24,26.639999389648438
2017-01-25,27.020000457763672
2017-01-26,26.40999984741211
2017-01-27,25.93000030517578
2017-01-30,26.049999237060547
2017-01-31,26.540000915527344
2017-02-01,26.229999542236328
2017-02-02,26.229999542236328
2017-02-03,26.31999969482422
2017-02-06,26.190000534057617
2017-02-07,25.989999771118164
2017-02-08,26.65999984741211
2017-02-09,26.8700008392334
2017-02-10,27.440000534057617
2017-02-13,27.09000015258789
2017-02-14,27.610000610351562
2017-02-15,27.31999969482422
2017-02-16,26.920000076293945
2017-02-17,27.479999542236328
2017-02-21,27.649999618530273
2017-02-22,27.729999542236328
2017-02-23,26.299999237060547
2017-02-24,26.8799991607666
2017-02-27,26.790000915527344
2017-02-28,26.030000686645508
2017-03-01,25.479999542236328
2017-03-02,26.93000030517578
2017-03-03,26.059999465942383
2017-03-06,25.68000030517578
2017-03-07,25.40999984741211
2017-03-08,24.75
2017-03-09,24.719999313354492
2017-03-10,25.170000076293945
2017-03-13,24.209999084472656
2017-03-14,23.860000610351562
2017-03-15,24.09000015258789
2017-03-16,23.969999313354492
2017-03-17,23.610000610351562
2017-03-20,23.18000030517578
2017-03-21,22.579999923706055
2017-03-22,22.709999084472656
2017-03-23,23.0
2017-03-24,22.940000534057617
2017-03-27,23.209999084472656
2017-03-28,23.350000381469727
2017-03-29,24.40999984741211
2017-03-30,24.459999084472656
2017-03-31,23.760000228881836
2017-04-03,23.200000762939453
2017-04-04,22.489999771118164
2017-04-05,22.010000228881836
2017-04-06,22.309999465942383
2017-04-07,22.329999923706055
2017-04-10,22.389999389648438
2017-04-11,22.81999969482422
2017-04-12,22.850000381469727
2017-04-13,22.420000076293945
2017-04-17,22.719999313354492
2017-04-18,22.790000915527344
2017-04-19,23.1299991607666
2017-04-20,23.489999771118164
2017-04-21,23.239999771118164
2017-04-24,23.440000534057617
2017-04-25,23.309999465942383
2017-04-26,23.700000762939453
2017-04-27,23.149999618530273
2017-04-28,22.8799991607666
2017-05-01,22.81999969482422
2017-05-02,23.280000686645508
2017-05-03,23.450000762939453
2017-05-04,23.040000915527344
2017-05-05,23.59000015258789
2017-05-08,23.270000457763672
2017-05-09,23.239999771118164
2017-05-10,23.690000534057617
2017-05-11,23.010000228881836
2017-05-12,21.610000610351562
2017-05-15,20.950000762939453
2017-05-16,20.459999084472656
2017-05-17,19.600000381469727
2017-05-18,19.399999618530273
2017-05-19,19.450000762939453
2017-05-22,19.139999389648438
2017-05-23,18.809999465942383
2017-05-24,18.799999237060547
2017-05-25,18.81999969482422
2017-05-26,19.06999969482422
2017-05-30,19.010000228881836
2017-05-31,18.8700008392334
2017-06-01,19.59000015258789
2017-06-02,18.93000030517578
2017-06-05,18.600000381469727
2017-06-06,18.190000534057617
2017-06-07,18.229999542236328
2017-06-08,16.350000381469727
2017-06-09,17.6200008392334
2017-06-12,18.170000076293945
2017-06-13,17.959999084472656
2017-06-14,18.239999771118164
2017-06-15,18.18000030517578
2017-06-16,18.09000015258789
2017-06-19,18.139999389648438
2017-06-20,17.600000381469727
2017-06-21,17.270000457763672
2017-06-22,17.469999313354492
2017-06-23,17.760000228881836
2017-06-26,18.059999465942383
2017-06-27,18.18000030517578
2017-06-28,18.190000534057617
2017-06-29,18.440000534057617
2017-06-30,18.540000915527344
2017-07-03,19.079999923706055
2017-07-05,19.1299991607666
2017-07-06,17.989999771118164
2017-07-07,18.40999984741211
2017-07-10,17.75
2017-07-11,17.559999465942383
2017-07-12,17.6200008392334
2017-07-13,18.489999771118164
2017-07-14,18.329999923706055
2017-07-17,18.469999313354492
2017-07-18,17.84000015258789
2017-07-19,18.149999618530273
2017-07-20,18.1299991607666
2017-07-21,17.950000762939453
2017-07-24,17.469999313354492
2017-07-25,18.420000076293945
2017-07-26,18.639999389648438
2017-07-27,19.290000915527344
2017-07-28,19.3799991607666
2017-07-31,19.59000015258789
2017-08-01,19.579999923706055
2017-08-02,19.079999923706055
2017-08-03,18.760000228881836
2017-08-04,19.280000686645508
2017-08-07,18.709999084472656
2017-08-08,18.920000076293945
2017-08-09,18.299999237060547
2017-08-10,17.190000534057617
2017-08-11,17.760000228881836
2017-08-14,17.729999542236328
2017-08-15,16.81999969482422
2017-08-16,19.760000228881836
2017-08-17,18.940000534057617
2017-08-18,19.270000457763672
2017-08-21,18.889999389648438
2017-08-22,19.459999084472656
2017-08-23,19.549999237060547
2017-08-24,20.0
2017-08-25,21.6200008392334
2017-08-28,21.190000534057617
2017-08-29,20.770000457763672
2017-08-30,20.290000915527344
2017-08-31,20.440000534057617
2017-09-01,21.100000381469727
2017-09-05,21.8700008392334
2017-09-06,22.010000228881836
2017-09-07,21.979999542236328
2017-09-08,21.6200008392334
2017-09-11,21.790000915527344
2017-09-12,22.459999084472656
2017-09-13,23.540000915527344
2017-09-14,22.770000457763672
2017-09-15,22.760000228881836
2017-09-18,22.68000030517578
2017-09-19,23.09000015258789
2017-09-20,23.3700008392334
2017-09-21,22.739999771118164
2017-09-22,22.8700008392334
2017-09-25,23.43000030517578
2017-09-26,23.940000534057617
2017-09-27,24.43000030517578
2017-09-28,23.93000030517578
2017-09-29,23.899999618530273
2017-10-02,23.989999771118164
2017-10-03,23.110000610351562
2017-10-04,23.030000686645508
2017-10-05,23.59000015258789
2017-10-06,23.1299991607666
2017-10-09,22.950000762939453
2017-10-10,23.190000534057617
2017-10-11,23.0
2017-10-12,22.190000534057617
2017-10-13,22.540000915527344
2017-10-16,22.940000534057617
2017-10-17,23.329999923706055
2017-10-18,23.770000457763672
2017-10-19,23.719999313354492
2017-10-20,24.6299991607666
2017-10-23,24.700000762939453
2017-10-24,24.829999923706055
2017-10-25,24.889999389648438
2017-10-26,25.020000457763672
2017-10-27,25.139999389648438
2017-10-30,24.549999237060547
2017-10-31,24.520000457763672
2017-11-01,24.940000534057617
2017-11-02,24.850000381469727
2017-11-03,24.719999313354492
2017-11-06,24.979999542236328
2017-11-07,24.31999969482422
2017-11-08,24.190000534057617
2017-11-09,24.969999313354492
2017-11-10,25.399999618530273
2017-11-13,24.950000762939453
2017-11-14,25.100000381469727
2017-11-15,25.68000030517578
2017-11-16,26.450000762939453
2017-11-17,27.899999618530273
2017-11-20,28.270000457763672
2017-11-21,29.31999969482422
2017-11-22,29.799999237060547
2017-11-24,30.15999984741211
2017-11-27,30.600000381469727
2017-11-28,31.56999969482422
2017-11-29,32.09000015258789
2017-11-30,31.1200008392334
2017-12-01,31.31999969482422
2017-12-04,32.130001068115234
2017-12-05,32.310001373291016
2017-12-06,32.63999938964844
2017-12-07,32.529998779296875
2017-12-08,33.09000015258789
2017-12-11,32.27000045776367
2017-12-12,32.380001068115234
2017-12-13,32.70000076293945
2017-12-14,32.310001373291016
2017-12-15,32.779998779296875
2017-12-18,34.5
2017-12-19,34.58000183105469
2017-12-20,34.90999984741211
2017-12-21,35.0
2017-12-22,34.720001220703125
2017-12-26,35.630001068115234
2017-12-27,35.29999923706055
2017-12-28,35.2599983215332
2017-12-29,35.060001373291016
2018-01-02,35.84000015258789
2018-01-03,35.630001068115234
2018-01-04,34.349998474121094
2018-01-05,34.2599983215332
2018-01-08,33.7400016784668
2018-01-09,32.369998931884766
2018-01-10,32.939998626708984
2018-01-11,34.2400016784668
2018-01-12,34.63999938964844
2018-01-16,33.310001373291016
2018-01-17,33.77000045776367
2018-01-18,33.84000015258789
2018-01-19,34.81999969482422
2018-01-22,35.099998474121094
2018-01-23,35.310001373291016
2018-01-24,34.56999969482422
2018-01-25,34.09000015258789
2018-01-26,34.9900016784668
2018-01-29,35.279998779296875
2018-01-30,34.41999816894531
2018-01-31,34.11000061035156
2018-02-01,33.68000030517578
2018-02-02,32.619998931884766
2018-02-05,32.09000015258789
2018-02-06,33.08000183105469
2018-02-07,33.939998626708984
2018-02-08,32.36000061035156
2018-02-09,34.22999954223633
2018-02-12,33.70000076293945
2018-02-13,34.13999938964844
2018-02-14,35.900001525878906
2018-02-15,36.06999969482422
2018-02-16,35.380001068115234
2018-02-20,35.22999954223633
2018-02-21,35.540000915527344
2018-02-22,35.380001068115234
2018-02-23,37.04999923706055
2018-02-26,37.11000061035156
2018-02-27,35.970001220703125
2018-02-28,35.290000915527344
2018-03-01,35.15999984741211
2018-03-02,36.47999954223633
2018-03-05,36.22999954223633
2018-03-06,36.97999954223633
2018-03-07,37.06999969482422
2018-03-08,35.130001068115234
2018-03-09,35.880001068115234
2018-03-12,35.060001373291016
2018-03-13,35.459999084472656
2018-03-14,35.29999923706055
2018-03-15,35.380001068115234
2018-03-16,35.93000030517578
2018-03-19,35.75
2018-03-20,36.380001068115234
2018-03-21,36.529998779296875
2018-03-22,36.0099983215332
2018-03-23,36.220001220703125
2018-03-26,37.790000915527344
2018-03-27,36.13999938964844
2018-03-28,36.380001068115234
2018-03-29,36.959999084472656
2018-04-02,36.90999984741211
2018-04-03,36.91999816894531
2018-04-04,37.060001373291016
2018-04-05,38.54999923706055
2018-04-06,38.540000915527344
2018-04-09,37.880001068115234
2018-04-10,38.58000183105469
2018-04-11,38.22999954223633
2018-04-12,38.97999954223633
2018-04-13,38.939998626708984
2018-04-16,39.61000061035156
2018-04-17,39.36000061035156
2018-04-18,39.68000030517578
2018-04-19,39.439998626708984
2018-04-20,38.349998474121094
2018-04-23,38.83000183105469
2018-04-24,38.63999938964844
2018-04-25,39.560001373291016
2018-04-26,39.97999954223633
2018-04-27,40.79999923706055
2018-04-30,40.27000045776367
2018-05-01,39.630001068115234
2018-05-02,39.810001373291016
2018-05-03,39.540000915527344
2018-05-04,38.709999084472656
2018-05-07,38.47999954223633
2018-05-08,39.0099983215332
2018-05-09,39.790000915527344
2018-05-10,39.08000183105469
2018-05-11,39.880001068115234
2018-05-14,40.63999938964844
2018-05-15,40.79999923706055
2018-05-16,42.31999969482422
2018-05-17,42.7599983215332
2018-05-18,42.27000045776367
2018-05-21,42.290000915527344
2018-05-22,41.209999084472656
2018-05-23,40.79999923706055
2018-05-24,42.189998626708984
2018-05-25,42.189998626708984
2018-05-29,41.70000076293945
2018-05-30,41.689998626708984
2018-05-31,41.540000915527344
2018-06-01,42.79999923706055
2018-06-04,44.209999084472656
2018-06-05,46.41999816894531
2018-06-06,46.810001373291016
2018-06-07,46.400001525878906
2018-06-08,46.41999816894531
2018-06-11,47.02000045776367
2018-06-12,47.900001525878906
2018-06-13,46.88999938964844
2018-06-14,45.9900016784668
2018-06-15,45.75
2018-06-18,45.52000045776367
2018-06-19,45.34000015258789
2018-06-20,46.31999969482422
2018-06-21,46.650001525878906
2018-06-22,46.04999923706055
2018-06-25,45.220001220703125
2018-06-26,46.27000045776367
2018-06-27,45.54999923706055
2018-06-28,46.0099983215332
2018-06-29,44.54999923706055
2018-07-02,45.099998474121094
2018-07-03,46.400001525878906
2018-07-05,45.7599983215332
2018-07-06,46.2599983215332
2018-07-09,45.79999923706055
2018-07-10,45.81999969482422
2018-07-11,45.400001525878906
2018-07-12,44.290000915527344
2018-07-13,44.560001373291016
2018-07-16,44.47999954223633
2018-07-17,45.91999816894531
2018-07-18,46.439998626708984
2018-07-19,46.97999954223633
2018-07-20,45.9900016784668
2018-07-23,46.459999084472656
2018-07-24,45.16999816894531
2018-07-25,45.84000015258789
2018-07-26,45.91999816894531
2018-07-27,43.72999954223633
2018-07-30,43.95000076293945
2018-07-31,44.400001525878906
2018-08-01,43.689998626708984
2018-08-02,44.77000045776367
2018-08-03,44.709999084472656
2018-08-06,46.0
2018-08-07,46.4900016784668
2018-08-08,46.709999084472656
2018-08-09,47.540000915527344
2018-08-10,48.279998779296875
2018-08-13,47.400001525878906
2018-08-14,48.7400016784668
2018-08-15,45.33000183105469
2018-08-16,45.56999969482422
2018-08-17,46.619998931884766
2018-08-20,47.5099983215332
2018-08-21,47.7400016784668
2018-08-22,45.47999954223633
2018-08-23,47.16999816894531
2018-08-24,45.599998474121094
2018-08-27,44.970001220703125
2018-08-28,45.40999984741211
2018-08-29,45.380001068115234
2018-08-30,45.349998474121094
2018-08-31,46.47999954223633
2018-09-04,48.2599983215332
2018-09-05,47.7400016784668
2018-09-06,43.540000915527344
2018-09-07,43.459999084472656
2018-09-10,43.959999084472656
2018-09-11,44.72999954223633
2018-09-12,44.25
2018-09-13,44.25
2018-09-14,42.529998779296875
2018-09-17,41.11000061035156
2018-09-18,41.58000183105469
2018-09-19,41.88999938964844
2018-09-20,42.04999923706055
2018-09-21,40.720001220703125
2018-09-24,40.369998931884766
2018-09-25,40.08000183105469
2018-09-26,41.619998931884766
2018-09-27,41.58000183105469
2018-09-28,40.900001525878906
2018-10-01,40.040000915527344
2018-10-02,39.970001220703125
2018-10-03,40.61000061035156
2018-10-04,39.7400016784668
2018-10-05,40.099998474121094
2018-10-08,39.560001373291016
2018-10-09,39.880001068115234
2018-10-10,38.95000076293945
2018-10-11,38.06999969482422
2018-10-12,38.59000015258789
2018-10-15,38.220001220703125
2018-10-16,37.83000183105469
2018-10-17,37.880001068115234
2018-10-18,36.869998931884766
2018-10-19,36.13999938964844
2018-10-22,37.45000076293945
2018-10-23,37.4900016784668
2018-10-24,37.5
2018-10-25,37.77000045776367
2018-10-26,38.599998474121094
2018-10-29,38.95000076293945
2018-10-30,40.29999923706055
2018-10-31,39.459999084472656
2018-11-01,40.06999969482422
2018-11-02,39.93000030517578
2018-11-05,40.290000915527344
2018-11-06,40.349998474121094
2018-11-07,40.68000030517578
2018-11-08,41.36000061035156
2018-11-09,40.439998626708984
2018-11-12,39.869998931884766
2018-11-13,39.27000045776367
2018-11-14,38.22999954223633
2018-11-15,37.97999954223633
2018-11-16,37.040000915527344
2018-11-19,35.61000061035156
2018-11-20,36.58000183105469
2018-11-21,37.400001525878906
2018-11-23,36.15999984741211
2018-11-26,36.900001525878906
2018-11-27,37.150001525878906
2018-11-28,37.970001220703125
2018-11-29,37.08000183105469
2018-11-30,38.09000015258789
2018-12-03,39.310001373291016
2018-12-04,37.5
2018-12-06,37.84000015258789
2018-12-07,37.040000915527344
2018-12-10,37.68000030517578
2018-12-11,35.150001525878906
2018-12-12,35.20000076293945
2018-12-13,33.61000061035156
2018-12-14,33.220001220703125
2018-12-17,33.400001525878906
2018-12-18,33.7400016784668
2018-12-19,33.060001373291016
2018-12-20,32.77000045776367
2018-12-21,31.8799991607666
2018-12-24,31.729999542236328
2018-12-26,34.060001373291016
2018-12-27,33.63999938964844
2018-12-28,33.380001068115234
2018-12-31,33.20000076293945
2019-01-02,33.189998626708984
2019-01-03,32.540000915527344
2019-01-04,32.290000915527344
2019-01-07,32.5099983215332
2019-01-08,32.7400016784668
2019-01-09,33.709999084472656
2019-01-10,32.560001373291016
2019-01-11,32.619998931884766
2019-01-14,32.27000045776367
2019-01-15,31.950000762939453
2019-01-16,31.93000030517578
2019-01-17,31.920000076293945
2019-01-18,32.54999923706055
2019-01-22,31.989999771118164
2019-01-23,32.02000045776367
2019-01-24,31.489999771118164
2019-01-25,32.2400016784668
2019-01-28,32.52000045776367
2019-01-29,32.029998779296875
2019-01-30,32.22999954223633
2019-01-31,32.29999923706055
2019-02-01,31.260000228881836
2019-02-04,31.600000381469727
2019-02-05,31.520000457763672
2019-02-06,31.1200008392334
2019-02-07,31.540000915527344
2019-02-08,30.899999618530273
2019-02-11,31.149999618530273
2019-02-12,31.360000610351562
2019-02-13,30.799999237060547
2019-02-14,30.290000915527344
2019-02-15,30.229999542236328
2019-02-19,30.190000534057617
2019-02-20,30.18000030517578
2019-02-21,30.020000457763672
2019-02-22,30.290000915527344
2019-02-25,30.309999465942383
2019-02-26,30.190000534057617
2019-02-27,30.860000610351562
2019-02-28,30.850000381469727
2019-03-01,31.1299991607666
2019-03-04,30.200000762939453
2019-03-05,30.350000381469727
2019-03-06,30.31999969482422
2019-03-07,29.6200008392334
2019-03-08,29.139999389648438
2019-03-11,29.920000076293945
2019-03-12,29.739999771118164
2019-03-13,29.350000381469727
2019-03-14,28.860000610351562
2019-03-15,28.610000610351562
2019-03-18,29.110000610351562
2019-03-19,29.59000015258789
2019-03-20,28.59000015258789
2019-03-21,28.09000015258789
2019-03-22,27.920000076293945
2019-03-25,27.979999542236328
2019-03-26,28.030000686645508
